no,name,lanes,length,lnChgDist,is_conn,from_link,from_lane,from_pos,to_link,to_pos,n_out,n_in,is_sink,is_source
10622,,1,50.8,1000.0,True,1220000201.0,1220000201 5,85.817867,1220043300.0,1.3475160985729557,0,0,False,False
10623,,2,65.1,1000.0,True,57.0,57 1,416.99459929210286,404.0,2.0269320468952112,0,0,False,False
10624,,2,39.3,1000.0,True,57.0,57 1,416.7229921366551,61.0,2.8269709675265413,0,0,False,False
10625,,1,38.9,1000.0,True,46.0,46 1,949.2075539887308,68.0,2.1195482118491564,0,0,False,False
10626,,3,65.5,1000.0,True,46.0,46 1,956.2977795688224,67.0,1.8322892490445097,0,0,False,False
10627,,1,62.3,1000.0,True,46.0,46 4,957.0688335255104,56.0,2.018008540916628,0,0,False,False
10628,,2,89.8,1000.0,True,52.0,52 1,401.3367617831182,47.0,2.2778092145023083,0,0,False,False
10629,,3,70.8,1000.0,True,52.0,52 1,465.5309727222275,68.0,2.0669514701978264,0,0,False,False
10630,,1,58.4,1000.0,True,52.0,52 4,465.64373246716275,67.0,2.7366433531306873,0,0,False,False
10631,,3,65.0,1000.0,True,66.0,66 1,2659.9026180564097,47.0,0.8379425049869887,0,0,False,False
10632,,1,43.9,1000.0,True,66.0,66 1,2630.062020340991,56.0,2.3815452436759963,0,0,False,False
10633,,1,59.1,1000.0,True,66.0,66 4,2660.00849036297,68.0,2.361151130014316,0,0,False,False
10634,,3,64.2,1000.0,True,71.0,71 1,81.23811578529767,56.0,2.233364521875497,0,0,False,False
10635,,2,68.5,1000.0,True,71.0,71 4,80.88639494234751,47.0,2.210280025619115,0,0,False,False
10636,,2,98.1,1000.0,True,69.0,69 3,1793.9455899147945,75.0,1.741801959503713,0,0,False,False
10637,,2,150.0,1000.0,True,69.0,69 1,1744.343313654834,70.0,1.9866558434250807,0,0,False,False
10638,,2,288.2,1000.0,True,26.0,26 1,6222.033000814335,70.0,40.2672695110303,0,0,False,False
10639,,1,320.5,1000.0,True,70.0,70 1,180.14322835147638,2.0,1876.2915917167772,0,0,False,False
10640,,2,478.0,1000.0,True,69.0,69 1,1793.4045006261017,71.0,3.470217644086532,0,0,False,False
10641,,2,45.3,1000.0,True,70.0,70 1,334.0053491446616,71.0,3.195594170544656,0,0,False,False
10642,,1,68.0,1000.0,True,71.0,71 1,37.48744982114758,67.0,16.86110583796175,0,0,False,False
10643,,2,319.0,1000.0,True,2.0,2 1,1651.8060404357457,70.0,331.75780571595106,0,0,False,False
10644,,1,730.5,1000.0,True,69.0,69 1,1740.4823273551347,26.0,6774.307850369194,0,0,False,False
10645,,1,350.4,1000.0,True,26.0,26 1,5906.933224305974,68.0,573.1904539202233,0,0,False,False
10646,,1,307.3,1000.0,True,68.0,68 1,352.0039841124647,26.0,6072.550292620324,0,0,False,False
10647,,3,13.5,1000.0,True,408.0,408 1,200.448967,409.0,0.638064,0,0,False,False
10648,,1,14.0,1000.0,True,408.0,408 3,200.015901,409.0,0.394098,0,0,False,False
10649,,3,32.3,1000.0,True,409.0,409 1,58.754739,403.0,0.694583,0,0,False,False
10650,,3,33.8,1000.0,True,404.0,404 1,265.394424,407.0,0.719985,0,0,False,False
10651,,3,9.3,1000.0,True,412.0,412 1,108.455687,410.0,0.594436,0,0,False,False
10652,,1,10.0,1000.0,True,412.0,412 3,107.984499,410.0,0.376448,0,0,False,False
10653,,3,21.3,1000.0,True,407.0,407 1,269.321511,411.0,0.0,0,0,False,False
10654,,3,19.3,1000.0,True,410.0,410 1,43.409255,408.0,0.229203,0,0,False,False
10655,,3,9.8,1000.0,True,1220006403.0,1220006403 1,132.808869,412.0,0.404661,0,0,False,False
10656,,3,8.1,1000.0,True,411.0,411 1,160.027932,413.0,0.484589,0,0,False,False
10657,,3,5.7,1000.0,True,413.0,413 1,47.19414,1220006503.0,0.469364,0,0,False,False
10658,,1,6.8,1000.0,True,413.0,413 3,47.081472,1220006503.0,0.836345,0,0,False,False
10659,,3,8.7,1000.0,True,420.0,420 1,717.187055701853,1220007200.0,0.329675,0,0,False,False
10660,,1,8.9,1000.0,True,420.0,420 3,717.194919701853,1220007200.0,0.020605,0,0,False,False
10661,,3,41.5,1000.0,True,1220007200.0,1220007200 1,71.88123280265313,1220006403.0,0.902229,0,0,False,False
10662,,1,39.9,1000.0,True,1220007200.0,1220007200 4,71.88123280265313,1220007101.0,0.587799,0,0,False,False
10663,,1,29.4,1000.0,True,1220007200.0,1220007200 1,69.7178360272998,417.0,1.391639,0,0,False,False
10664,,3,36.8,1000.0,True,1220006503.0,1220006503 1,75.62104536771034,1220007300.0,0.823275,0,0,False,False
10665,,1,18.5,1000.0,True,1220006503.0,1220006503 1,74.78482703314779,1220007101.0,0.16835,0,0,False,False
10666,,1,30.3,1000.0,True,1220006503.0,1220006503 4,74.83813890043662,417.0,0.720453,0,0,False,False
10667,,2,42.2,1000.0,True,1220007001.0,1220007001 1,220.90101,417.0,0.266057,0,0,False,False
10668,,1,24.9,1000.0,True,1220007001.0,1220007001 1,219.2002992549957,1220007300.0,1.31762,0,0,False,False
10669,,1,32.4,1000.0,True,1220007001.0,1220007001 2,221.110681,1220006403.0,0.373507,0,0,False,False
10670,,2,45.2,1000.0,True,416.0,416 1,163.5222754603504,1220007101.0,0.908003,0,0,False,False
10671,,1,19.5,1000.0,True,416.0,416 1,162.99087844571494,1220006403.0,1.891851,0,0,False,False
10672,,1,38.8,1000.0,True,416.0,416 2,161.95310419818634,1220007300.0,1.099731,0,0,False,False
10673,,2,8.1,1000.0,True,421.0,421 1,179.990808,422.0,0.413366,0,0,False,False
10674,,2,19.2,1000.0,True,417.0,417 1,170.587077,421.0,0.925506,0,0,False,False
10675,,2,19.0,1000.0,True,423.0,423 1,179.46602,416.0,0.364924,0,0,False,False
10676,,2,8.0,1000.0,True,424.0,424 1,16.365116,423.0,0.312979,0,0,False,False
10677,,2,20.2,1000.0,True,422.0,422 1,16.631887,425.0,0.086735,0,0,False,False
10678,,2,20.1,1000.0,True,426.0,426 1,289.50355,424.0,0.149575,0,0,False,False
10679,,3,17.4,1000.0,True,1220007300.0,1220007300 1,265.285624,427.0,0.0,0,0,False,False
10680,,1,17.3,1000.0,True,1220007300.0,1220007300 3,265.990716,427.0,0.183045,0,0,False,False
10681,,2,296.4,1000.0,True,68.0,68 1,117.41878136863699,2.0,2165.428752742947,0,0,False,False
10682,,1,226.5,1000.0,True,2.0,2 1,2012.357464508074,68.0,237.4301500324946,0,0,False,False
10683,,2,67.1,1000.0,True,72.0,72 2,705.3739849588226,420.0,1.5036489568710918,0,0,False,False
10684,,1,34.7,1000.0,True,72.0,72 1,704.3545906017584,29.0,1.8581370087320521,0,0,False,False
10685,,2,60.2,1000.0,True,30.0,30 2,528.8233966658738,328.0,2.6638652684609894,0,0,False,False
10686,,1,37.5,1000.0,True,30.0,30 1,525.715362439405,420.0,0.5916038855625012,0,0,False,False
10687,,1,47.9,1000.0,True,72.0,72 4,707.179782532972,328.0,1.6815789818337836,0,0,False,False
10688,,1,22.4,1000.0,True,427.0,427 1,519.364216121127,328.0,2.7303290165875373,0,0,False,False
10689,,2,63.1,1000.0,True,427.0,427 2,519.7470493507647,73.0,2.2904067467936278,0,0,False,False
10690,,1,54.6,1000.0,True,427.0,427 4,521.2023641243701,29.0,4.240556986342007,0,0,False,False
10691,,2,73.0,1000.0,True,329.0,329 2,117.97526148718465,29.0,0.6015349851283186,0,0,False,False
10692,,1,36.5,1000.0,True,329.0,329 1,118.65832846557308,73.0,0.9664051186182558,0,0,False,False
10693,,1,58.7,1000.0,True,329.0,329 4,120.54965108648538,420.0,3.323478878995884,0,0,False,False
10694,,1,52.2,1000.0,True,30.0,30 4,530.1942377122497,73.0,2.2904746781631813,0,0,False,False
10695,,1,65.1,1000.0,True,32.0,32 3,1955.8614667594682,38.0,2.2435215727897098,0,0,False,False
10696,,1,88.4,1000.0,True,29.0,29 4,538.995413871895,39.0,1.25383552111181,0,0,False,False
10697,,1,112.7,1000.0,True,37.0,37 3,536.3526544118412,30.0,3.6480095569067235,0,0,False,False
10698,,1,87.3,1000.0,True,40.0,40 4,1258.236741371944,31.0,1.927973927034941,0,0,False,False
10699,,4,33.0,1000.0,True,74.0,74 1,2694.978300566156,2.0,8.185556564965209,0,0,False,False
10700,,1,39.4,200.0,True,70.0,70 1,337.65826482562994,71.0,1.6833703358749694,0,0,False,False
10701,,2,427.0,1000.0,True,75.0,75 1,341.6551399821275,56.0,249.4071446578494,0,0,False,False
10702,,4,1.0,1000.0,True,2.0,2 1,4691.598,24.0,0.0005,0,0,False,False
10703,,2,33.2,1000.0,True,78.0,78 1,473.8555972533852,31.0,350.71798399597975,0,0,False,False
10704,,2,40.8,1000.0,True,31.0,31 1,281.15550089909544,79.0,2.3075558395721987,0,0,False,False
10705,,2,16.5,1000.0,True,82.0,82 1,64.45262731052357,83.0,1.4781196899470341,0,0,False,False
10706,,2,18.2,1000.0,True,82.0,82 1,63.13938557084952,83.0,1.4947745600187732,0,0,False,False
10707,,2,16.8,1000.0,True,85.0,85 1,202.61290937519212,84.0,1.4922331447628678,0,0,False,False
10708,,2,18.2,1000.0,True,85.0,85 1,202.44094119555805,84.0,2.301026944387857,0,0,False,False
10709,,3,16.8,1000.0,True,86.0,86 1,187.3328326302767,87.0,1.9440912418082885,0,0,False,False
10710,,1,17.1,1000.0,True,86.0,86 3,186.90503096860454,87.0,1.1949761015245721,0,0,False,False
10711,,3,17.9,1000.0,True,93.0,93 1,77.56737803033434,88.0,1.8313081222328464,0,0,False,False
10712,,1,16.1,1000.0,True,93.0,93 3,78.78410252369459,88.0,1.1179681914726463,0,0,False,False
10713,,3,24.3,1000.0,True,101.0,101 2,113.12949579481251,102.0,0.420963546284134,0,0,False,False
10714,,1,24.9,1000.0,True,101.0,101 1,113.26984667886786,102.0,1.0047816012812152,0,0,False,False
10715,,3,22.4,1000.0,True,103.0,103 1,363.8071233348979,104.0,1.132330891333363,0,0,False,False
10716,,1,23.9,1000.0,True,103.0,103 3,362.86642470780765,104.0,1.572281111736455,0,0,False,False
10717,,1,41.3,1000.0,True,79.0,79 1,476.10587896114436,81.0,3.033771168662611,0,0,False,False
10718,,1,25.2,1000.0,True,79.0,79 1,472.7709029351018,82.0,0.3768305827816958,0,0,False,False
10719,,1,37.8,1000.0,True,79.0,79 2,475.71107478921635,77.0,2.1460017559137,0,0,False,False
10720,,2,38.0,1000.0,True,84.0,84 1,49.687371846991624,77.0,0.427624379270233,0,0,False,False
10721,,1,37.5,1000.0,True,80.0,80 1,383.82129934558094,78.0,2.1901098195793587,0,0,False,False
10722,,2,38.9,1000.0,True,76.0,76 1,281.0442514099067,82.0,0.6101538572341074,0,0,False,False
10723,,1,23.1,1000.0,True,76.0,76 1,275.04177873289234,78.0,2.3035100046977273,0,0,False,False
10724,,1,32.5,1000.0,True,76.0,76 3,280.3037311633772,81.0,1.5539626505516448,0,0,False,False
10725,,1,21.9,1000.0,True,84.0,84 1,44.84512624802564,81.0,1.3749292863267686,0,0,False,False
10726,,1,38.1,1000.0,True,84.0,84 3,48.612551858441876,78.0,3.0564880455396195,0,0,False,False
10727,,1,20.7,1000.0,True,80.0,80 1,377.5290389804266,77.0,1.524226931536958,0,0,False,False
10728,,1,33.6,1000.0,True,80.0,80 2,382.34268328569465,82.0,1.0938313020396238,0,0,False,False
10729,,2,59.1,1000.0,True,83.0,83 1,188.1543019134968,86.0,0.2571281737854627,0,0,False,False
10730,,2,51.2,1000.0,True,38.0,38 1,547.8579640603781,89.0,1.2634653731118346,0,0,False,False
10731,,2,47.2,1000.0,True,90.0,90 2,372.68375923102934,37.0,1.1413347542056926,0,0,False,False
10732,,2,59.8,1000.0,True,88.0,88 2,173.2514439020176,85.0,1.4791136255108168,0,0,False,False
10733,,1,51.6,1000.0,True,88.0,88 4,172.7092293297952,37.0,1.976004615074759,0,0,False,False
10734,,1,22.0,1000.0,True,88.0,88 1,170.77430757787167,89.0,1.0503175129363251,0,0,False,False
10735,,1,27.5,1000.0,True,90.0,90 1,368.17375630982156,85.0,0.7527200344012657,0,0,False,False
10736,,1,46.7,1000.0,True,90.0,90 4,370.47568329954737,86.0,0.7644286746407561,0,0,False,False
10737,,1,26.5,1000.0,True,83.0,83 1,185.2168751808769,37.0,2.1591936741883067,0,0,False,False
10738,,1,46.9,1000.0,True,83.0,83 3,188.14941047698423,89.0,2.382826966114646,0,0,False,False
10739,,1,32.8,1000.0,True,38.0,38 1,545.1350254212251,86.0,1.3006378420570417,0,0,False,False
10740,,2,43.8,1000.0,True,87.0,87 1,62.78827294816406,103.0,0.8357082684505046,0,0,False,False
10741,,3,41.3,1000.0,True,102.0,102 1,364.86448211166663,93.0,0.6323732985455297,0,0,False,False
10742,,1,27.5,1000.0,True,99.0,99 1,348.0423664222138,93.0,1.7506431967496503,0,0,False,False
10743,,2,42.2,1000.0,True,99.0,99 1,350.6517668910527,103.0,2.3786758829310317,0,0,False,False
10744,,2,45.8,1000.0,True,87.0,87 3,63.50302500886567,95.0,1.9583806650427795,0,0,False,False
10745,,1,24.7,1000.0,True,102.0,102 1,361.9407857119845,95.0,1.976680254081521,0,0,False,False
10746,,2,52.4,1000.0,True,104.0,104 2,118.9604179146187,107.0,1.6976796509977732,0,0,False,False
10747,,1,17.2,1000.0,True,104.0,104 1,115.69059827680209,72.0,2.265751808517176,0,0,False,False
10748,,1,43.7,1000.0,True,104.0,104 4,117.8849199356235,109.0,1.3128138546581152,0,0,False,False
10749,,2,57.6,1000.0,True,73.0,73 2,708.7346595923191,109.0,4.197424657346315,0,0,False,False
10750,,1,42.0,1000.0,True,73.0,73 4,707.9434948029854,101.0,1.5717358307683589,0,0,False,False
10751,,1,30.3,1000.0,True,73.0,73 1,705.7358730991427,107.0,3.748407036998239,0,0,False,False
10752,,2,56.1,1000.0,True,108.0,108 2,485.42037866360835,101.0,0.9301317904289588,0,0,False,False
10753,,1,44.6,1000.0,True,108.0,108 4,485.04056657109516,72.0,0.820249607229612,0,0,False,False
10754,,1,30.5,1000.0,True,108.0,108 1,482.1654029418063,109.0,2.6863523235496825,0,0,False,False
10755,,2,50.4,1000.0,True,112.0,112 2,366.51511293755135,72.0,2.221258835491946,0,0,False,False
10756,,1,48.0,1000.0,True,112.0,112 4,366.92853429427777,107.0,2.2140091804870417,0,0,False,False
10757,,1,22.8,1000.0,True,112.0,112 1,363.3271116883325,101.0,0.38690703657364717,0,0,False,False
10758,,3,65.8,1000.0,True,310.0,310 2,98.01471483182931,115.0,2.163112998371973,0,0,False,False
10759,,1,33.0,1000.0,True,310.0,310 1,95.71727617256677,297.0,3.8373339759237197,0,0,False,False
10760,,1,59.3,1000.0,True,310.0,310 5,98.26656131406982,108.0,2.6299970654648646,0,0,False,False
10761,,3,70.8,1000.0,True,298.0,298 2,109.37488526982173,108.0,0.06418431039730371,0,0,False,False
10762,,1,33.9,1000.0,True,298.0,298 1,106.14781467271193,115.0,0.8989900226332636,0,0,False,False
10763,,1,53.2,1000.0,True,298.0,298 5,108.39717203061673,308.0,1.1022608962445675,0,0,False,False
10764,,2,52.7,1000.0,True,117.0,117 2,385.342188852278,308.0,1.7559559584747328,0,0,False,False
10765,,1,49.2,1000.0,True,117.0,117 4,384.3211091565658,297.0,1.9492899018704908,0,0,False,False
10766,,1,28.0,1000.0,True,117.0,117 1,382.5308736201093,108.0,2.789978524368706,0,0,False,False
10767,,2,67.2,1000.0,True,107.0,107 2,483.5357019425519,297.0,2.547600927012374,0,0,False,False
10768,,1,34.9,1000.0,True,107.0,107 1,480.8122331350662,308.0,6.270454020188751,0,0,False,False
10769,,1,55.6,1000.0,True,107.0,107 4,483.6077558586989,115.0,4.5374531506998235,0,0,False,False
10770,,1,47.2,200.0,True,38.0,38 3,547.9950211812306,85.0,1.6890990281548175,0,0,False,False
121008402,,5,75.6,200.0,False,,,,,,3,2,False,False
1210006903,,4,315.3,200.0,False,,,,,,2,2,False,False
1210008202,,2,33.5,200.0,False,,,,,,2,1,False,False
1210008203,,2,43.4,200.0,False,,,,,,3,2,False,False
1210008303,,2,73.6,200.0,False,,,,,,3,2,False,False
1210008401,,5,148.0,200.0,False,,,,,,3,2,False,False
1210008402,,4,189.3,200.0,False,,,,,,2,2,False,False
1210008501,,5,44.4,200.0,False,,,,,,3,2,False,False
1210008603,,2,152.5,200.0,False,,,,,,2,1,False,False
1210008703,,2,21.0,200.0,False,,,,,,3,1,False,False
1210009402,,3,23.3,200.0,False,,,,,,1,1,False,False
1210009403,,4,103.8,200.0,False,,,,,,3,2,False,False
1210009502,,4,53.1,200.0,False,,,,,,3,2,False,False
1210009503,,4,68.4,200.0,False,,,,,,3,2,False,False
1210009600,,1,120.7,200.0,False,,,,,,2,2,False,False
1210009700,,1,180.3,200.0,False,,,,,,3,2,False,False
1210012001,,2,12.8,200.0,False,,,,,,3,1,False,False
1210012101,,2,409.6,200.0,False,,,,,,3,1,False,False
1210012103,,2,131.7,200.0,False,,,,,,1,2,False,False
1210012600,,4,131.9,200.0,False,,,,,,3,2,False,False
1210012700,,4,137.5,200.0,False,,,,,,3,2,False,False
1210014303,,4,302.2,200.0,False,,,,,,1,3,False,False
1210015600,,2,145.7,200.0,False,,,,,,2,1,False,False
1210015700,,2,169.0,200.0,False,,,,,,3,1,False,False
1210018202,,3,91.2,200.0,False,,,,,,2,1,False,False
1210018302,,4,142.9,200.0,False,,,,,,3,2,False,False
1210018401,,4,76.4,200.0,False,,,,,,2,3,False,False
1210018504,,4,55.8,200.0,False,,,,,,2,2,False,False
1210019201,,3,112.2,200.0,False,,,,,,1,3,False,False
1210021204,,5,95.9,200.0,False,,,,,,2,2,False,False
1210021304,,5,134.3,200.0,False,,,,,,3,2,False,False
1210021904,,5,154.2,200.0,False,,,,,,3,2,False,False
1220000102,,4,326.0,200.0,False,,,,,,2,3,False,False
1220000201,,5,86.6,200.0,False,,,,,,3,2,False,False
1220000300,,4,27.6,200.0,False,,,,,,1,3,False,False
1220000402,,4,509.7,200.0,False,,,,,,3,3,False,False
1220000502,,4,460.8,200.0,False,,,,,,3,2,False,False
1220000600,,4,19.5,200.0,False,,,,,,1,3,False,False
1220000704,,4,334.6,200.0,False,,,,,,2,0,False,True
1220000803,,4,335.3,200.0,False,,,,,,0,2,True,False
1220001100,,4,66.8,200.0,False,,,,,,1,3,False,False
1220001200,,5,63.2,200.0,False,,,,,,3,2,False,False
1220001501,,6,137.8,200.0,False,,,,,,3,2,False,False
1220001602,,4,139.6,200.0,False,,,,,,1,3,False,False
1220001900,,4,154.9,200.0,False,,,,,,1,3,False,False
1220002001,,6,150.3,200.0,False,,,,,,3,2,False,False
1220002202,,6,131.5,200.0,False,,,,,,3,2,False,False
1220002302,,5,138.8,200.0,False,,,,,,0,3,True,False
1220006403,,3,133.8,200.0,False,,,,,,1,3,False,False
1220006503,,4,75.6,200.0,False,,,,,,3,2,False,False
1220006801,,2,210.6,200.0,False,,,,,,1,1,False,False
1220006803,,4,407.2,200.0,False,,,,,,2,3,False,False
1220006903,,5,100.4,200.0,False,,,,,,3,2,False,False
1220007001,,2,221.6,200.0,False,,,,,,3,2,False,False
1220007004,,2,292.6,200.0,False,,,,,,2,3,False,False
1220007101,,2,213.4,200.0,False,,,,,,2,3,False,False
1220007104,,2,293.8,200.0,False,,,,,,3,2,False,False
1220007200,,4,71.9,200.0,False,,,,,,3,2,False,False
1220007300,,3,266.7,200.0,False,,,,,,2,3,False,False
1220007401,,2,147.8,200.0,False,,,,,,3,3,False,False
1220007402,,2,211.9,200.0,False,,,,,,3,2,False,False
1220007501,,2,147.8,200.0,False,,,,,,3,3,False,False
1220007502,,2,211.9,200.0,False,,,,,,2,3,False,False
1220008201,,2,92.9,200.0,False,,,,,,3,2,False,False
1220008202,,2,165.3,200.0,False,,,,,,2,3,False,False
1220008203,,2,74.0,200.0,False,,,,,,2,3,False,False
1220008301,,2,98.2,200.0,False,,,,,,2,3,False,False
1220008302,,2,168.3,200.0,False,,,,,,3,1,False,False
1220008303,,2,50.8,200.0,False,,,,,,2,3,False,False
1220008401,,4,51.2,200.0,False,,,,,,2,3,False,False
1220008402,,5,47.7,200.0,False,,,,,,3,2,False,False
1220008501,,4,147.8,200.0,False,,,,,,2,3,False,False
1220008502,,4,374.1,200.0,False,,,,,,2,3,False,False
1220008601,,2,37.6,200.0,False,,,,,,2,1,False,False
1220008602,,2,181.2,200.0,False,,,,,,1,2,False,False
1220008603,,2,17.5,200.0,False,,,,,,1,3,False,False
1220008701,,2,36.3,200.0,False,,,,,,1,2,False,False
1220008702,,2,171.1,200.0,False,,,,,,2,1,False,False
1220008703,,2,151.8,200.0,False,,,,,,1,2,False,False
1220009402,,3,81.6,200.0,False,,,,,,1,2,False,False
1220009403,,3,92.2,200.0,False,,,,,,2,3,False,False
1220009502,,3,155.7,200.0,False,,,,,,2,2,False,False
1220009503,,3,127.4,200.0,False,,,,,,2,2,False,False
1220009600,,1,181.1,200.0,False,,,,,,2,3,False,False
1220009700,,1,120.7,200.0,False,,,,,,2,2,False,False
1220011001,,2,394.7,200.0,False,,,,,,3,1,False,False
1220011003,,2,140.7,200.0,False,,,,,,1,2,False,False
1220011101,,2,390.2,200.0,False,,,,,,1,3,False,False
1220011103,,2,139.2,200.0,False,,,,,,1,1,False,False
1220011200,,1,276.5,200.0,False,,,,,,3,0,False,True
1220011300,,1,274.5,200.0,False,,,,,,0,3,True,False
1220011403,,3,32.7,200.0,False,,,,,,1,2,False,False
1220011503,,5,226.1,200.0,False,,,,,,3,3,False,False
1220012001,,2,413.7,200.0,False,,,,,,1,3,False,False
1220012002,,2,79.9,200.0,False,,,,,,3,2,False,False
1220012003,,2,113.9,200.0,False,,,,,,1,3,False,False
1220012101,,2,20.6,200.0,False,,,,,,1,3,False,False
1220012102,,2,85.5,200.0,False,,,,,,2,3,False,False
1220012103,,2,112.3,200.0,False,,,,,,3,1,False,False
1220012402,,4,16.7,200.0,False,,,,,,1,2,False,False
1220012502,,5,232.9,200.0,False,,,,,,3,2,False,False
1220012600,,3,169.8,200.0,False,,,,,,2,3,False,False
1220012700,,3,162.7,200.0,False,,,,,,2,3,False,False
1220013000,,1,53.3,200.0,False,,,,,,0,2,True,False
1220013100,,1,278.8,200.0,False,,,,,,2,0,False,True
1220013600,,2,217.5,200.0,False,,,,,,3,2,False,False
1220013700,,2,221.9,200.0,False,,,,,,2,3,False,False
1220014000,,4,106.5,200.0,False,,,,,,2,3,False,False
1220014100,,3,121.6,200.0,False,,,,,,3,2,False,False
1220014201,,5,177.0,200.0,False,,,,,,3,2,False,False
1220014203,,4,202.8,200.0,False,,,,,,1,3,False,False
1220014303,,5,167.4,200.0,False,,,,,,3,2,False,False
1220015000,,4,34.3,200.0,False,,,,,,3,2,False,False
1220015100,,3,234.6,200.0,False,,,,,,2,3,False,False
1220015600,,2,173.2,200.0,False,,,,,,1,3,False,False
1220015700,,2,146.5,200.0,False,,,,,,1,2,False,False
1220016001,,5,11.1,200.0,False,,,,,,2,2,False,False
1220016101,,3,527.6,200.0,False,,,,,,2,3,False,False
1220017202,,2,164.2,200.0,False,,,,,,3,1,False,False
1220017300,,2,164.9,200.0,False,,,,,,1,3,False,False
1220018201,,3,287.1,200.0,False,,,,,,3,2,False,False
1220018202,,3,147.6,200.0,False,,,,,,1,3,False,False
1220018301,,4,41.4,200.0,False,,,,,,2,3,False,False
1220018302,,3,91.4,200.0,False,,,,,,2,2,False,False
1220018401,,5,170.0,200.0,False,,,,,,3,2,False,False
1220018402,,4,14.4,200.0,False,,,,,,2,1,False,False
1220018403,,4,146.3,200.0,False,,,,,,1,2,False,False
1220018404,,4,127.6,200.0,False,,,,,,2,3,False,False
1220018501,,4,182.9,200.0,False,,,,,,2,3,False,False
1220018502,,4,98.9,200.0,False,,,,,,1,3,False,False
1220018503,,4,9.8,200.0,False,,,,,,2,1,False,False
1220018504,,5,97.2,200.0,False,,,,,,3,2,False,False
1220019201,,3,252.0,200.0,False,,,,,,3,1,False,False
1220019301,,4,257.9,200.0,False,,,,,,1,3,False,False
1220019303,,3,56.8,200.0,False,,,,,,3,2,False,False
1220020804,,4,118.3,200.0,False,,,,,,1,3,False,False
1220020904,,5,177.2,200.0,False,,,,,,3,2,False,False
1220021201,,5,69.3,200.0,False,,,,,,3,2,False,False
1220021203,,4,200.0,200.0,False,,,,,,2,2,False,False
1220021204,,4,156.3,200.0,False,,,,,,2,3,False,False
1220021301,,4,141.9,200.0,False,,,,,,1,3,False,False
1220021303,,4,140.6,200.0,False,,,,,,2,1,False,False
1220021304,,4,113.8,200.0,False,,,,,,2,2,False,False
1220021801,,4,123.6,200.0,False,,,,,,3,3,False,False
1220021802,,4,119.2,200.0,False,,,,,,3,3,False,False
1220021803,,3,179.3,200.0,False,,,,,,2,3,False,False
1220021902,,3,27.0,200.0,False,,,,,,1,2,False,False
1220021903,,4,115.8,200.0,False,,,,,,1,2,False,False
1220021904,,4,17.7,200.0,False,,,,,,2,3,False,False
1220022501,,5,66.6,200.0,False,,,,,,3,2,False,False
1220022504,,4,103.1,200.0,False,,,,,,3,3,False,False
1220022601,,4,84.6,200.0,False,,,,,,2,3,False,False
1220022604,,5,87.3,200.0,False,,,,,,3,2,False,False
1220023101,,3,110.5,200.0,False,,,,,,3,1,False,False
1220023201,,3,114.5,200.0,False,,,,,,0,3,True,False
1220024201,,5,124.6,200.0,False,,,,,,3,2,False,False
1220024301,,4,121.4,200.0,False,,,,,,0,3,True,False
1220024801,,4,156.1,200.0,False,,,,,,3,2,False,False
1220024901,,3,159.2,200.0,False,,,,,,0,3,True,False
1220042200,,2,901.2,200.0,False,,,,,,0,1,True,False
1220042300,,2,896.9,200.0,False,,,,,,1,0,False,True
1220043200,,3,16.3,200.0,False,,,,,,2,2,False,False
1220043300,,2,204.9,200.0,False,,,,,,1,2,False,False
1220044400,,2,692.6,200.0,False,,,,,,0,3,True,False
1220044500,,2,691.3,200.0,False,,,,,,3,0,False,True
1220061100,,3,714.4,200.0,False,,,,,,0,3,True,False
1220061200,,6,103.6,200.0,False,,,,,,3,2,False,False
