link,d_total,d_after900,d_stop,ttt_nc,ttt_h0,length,lanes,is_conn
1220015700,0.012499999999999704,0.011111111111110804,0.0,0.5444444444444428,0.5569444444444426,146.5,2,False
10064,0.011111111111111403,0.011111111111111403,0.0,0.2874999999999983,0.2986111111111097,51.7,2,True
10416,0.011111111111111401,0.011111111111111398,0.001388888888888889,0.0902777777777752,0.1013888888888866,6.9,4,True
10768,0.0111111111111113,0.013888888888889001,0.0,0.1430555555555533,0.1541666666666646,34.9,1,True
10663,0.011111111111111297,0.0180555555555556,0.0,0.0791666666666644,0.0902777777777757,29.4,1,True
10218,0.011111111111111203,0.012500000000000101,0.0,0.3194444444444431,0.3305555555555543,24.5,3,True
10525,0.0111111111111112,0.0125,0.0,0.1111111111111088,0.12222222222222,9.6,4,True
10420,0.0111111111111112,0.012500000000000101,0.0,0.1763888888888868,0.187499999999998,29.4,1,True
10189,0.011111111111111197,0.008333333333333397,0.0,0.677777777777776,0.6888888888888873,29.6,4,True
10695,0.01111111111111119,0.0027777777777777887,0.0,0.601388888888887,0.6124999999999982,65.1,1,True
10711,0.011111111111111103,0.008333333333333304,0.0,0.294444444444443,0.3055555555555541,17.9,3,True
10192,0.011111111111111094,0.012499999999999997,0.0,0.7152777777777762,0.7263888888888873,31.7,4,True
10210,0.011111111111111,0.012499999999999904,0.0,0.0916666666666644,0.1027777777777754,18.4,1,True
1220012101,0.011111111111111,0.011111111111110898,0.0,0.0958333333333313,0.1069444444444423,20.6,2,False
1220000803,0.011111111111110905,-0.04166666666666691,0.0,10.656944444444443,10.668055555555554,335.3,4,False
10637,0.011111111111110895,0.009722222222221999,0.0,1.0666666666666655,1.0777777777777764,150.0,2,True
10428,0.011111111111110801,0.011111111111110803,0.0,0.0819444444444422,0.093055555555553,18.0,1,True
10692,0.0097222222222225,0.009722222222222502,0.0,0.1124999999999982,0.1222222222222207,36.5,1,True
10243,0.0097222222222225,0.0083333333333336,0.0,0.0652777777777752,0.0749999999999977,28.7,1,True
167,0.009722222222222299,0.012500000000000098,0.0,0.1194444444444423,0.1291666666666646,28.8,1,False
1210006903,0.009722222222222299,0.00833333333333336,0.006944444444444444,12.277777777777777,12.2875,315.3,4,False
10458,0.009722222222222295,0.012500000000000094,0.0,0.2694444444444432,0.2791666666666655,32.9,1,True
10693,0.00972222222222229,0.00972222222222229,0.0,0.5819444444444423,0.5916666666666646,58.7,1,True
404,0.009722222222222243,0.012500000000000046,0.0,2.54861111111111,2.558333333333332,266.0,4,False
10376,0.0097222222222222,0.005555555555555498,0.0,0.190277777777776,0.1999999999999982,23.9,2,True
10256,0.0097222222222222,0.0124999999999999,0.0,0.1111111111111093,0.1208333333333315,30.1,1,True
10102,0.009722222222222111,0.006944444444444206,0.0,1.0249999999999986,1.0347222222222208,47.1,3,True
10193,0.009722222222221992,0.013888888888888687,0.001388888888888889,0.4291666666666654,0.4388888888888874,11.4,4,True
10378,0.0097222222222219,0.008333333333333,0.0,0.0291666666666655,0.0388888888888874,18.7,1,True
10610,0.0097222222222219,0.0097222222222219,0.0,0.0138888888888881,0.02361111111111,10.5,1,True
10410,0.009722222222221598,0.008333333333332698,0.0,0.044444444444442996,0.0541666666666646,10.3,1,True
