sec,link,n,stopped,mean_speed_kph
2940,40,11,1,30.562727272727276
2940,66,36,13,24.802777777777777
2940,68,0,0,
2940,69,35,0,38.76628571428572
2940,70,2,0,37.0
2940,71,6,3,12.726666666666667
2940,121,13,4,19.21
2940,123,35,0,97.70200000000001
2940,127,171,118,5.193040935672514
2940,321,12,10,4.093333333333334
2940,322,19,16,1.7963157894736843
2940,325,19,18,1.06
2940,326,42,34,1.4602380952380951
2940,329,31,26,3.217741935483871
2940,10639,1,0,40.31
2940,10681,0,0,
2940,10682,13,2,16.66076923076923
2940,10643,0,0,
2940,10646,7,0,50.92714285714286
2970,2,648,181,20.161635802469142
2970,40,9,8,0.77
2970,66,35,0,38.84857142857143
2970,68,7,0,41.85857142857143
2970,69,28,0,39.41928571428571
2970,70,2,0,41.870000000000005
2970,71,15,10,10.074
2970,121,6,1,30.03
2970,123,27,0,95.38481481481482
2970,127,175,125,4.305600000000001
2970,321,14,9,7.172857142857143
2970,322,26,22,2.5873076923076925
2970,325,19,18,1.0478947368421052
2970,326,36,25,4.624444444444445
2970,329,39,38,0.2812820512820513
2970,10639,3,0,28.7
2970,10681,0,0,
2970,10682,16,1,14.286249999999997
2970,10643,1,0,77.18
2970,10646,7,0,44.18714285714286
3000,2,655,156,20.208091603053425
3000,40,2,0,109.3
3000,66,29,1,39.51379310344827
3000,68,3,0,38.28333333333333
3000,69,28,0,39.35214285714285
3000,70,1,0,87.55
3000,71,23,20,4.596521739130435
3000,121,14,0,33.19714285714286
3000,123,28,0,105.60214285714287
3000,127,190,151,3.8878947368421053
3000,321,18,13,7.332777777777778
3000,322,34,22,9.535294117647059
3000,325,19,14,4.270526315789474
3000,326,43,37,2.353953488372093
3000,329,39,37,0.321025641025641
3000,10639,4,0,32.822500000000005
3000,10681,1,0,44.85
3000,10682,16,4,12.10375
3000,10643,4,0,52.1825
3000,10646,6,0,40.925000000000004
3030,2,660,206,19.413333333333334
3030,40,15,1,80.66199999999999
3030,66,31,6,33.59096774193548
3030,68,9,0,37.05444444444444
3030,69,30,0,39.083999999999996
3030,70,4,0,40.045
3030,71,10,10,0.0
3030,121,11,1,21.845454545454547
3030,123,42,0,101.16880952380954
3030,127,178,141,4.9053370786516854
3030,321,13,13,0.0
3030,322,25,22,2.3095999999999997
3030,325,17,0,25.04117647058823
3030,326,56,51,2.448214285714286
3030,329,35,34,0.2725714285714285
3030,10639,4,2,21.0475
3030,10681,3,0,67.01666666666667
3030,10682,20,4,10.0935
3030,10643,2,0,39.425
3030,10646,8,0,38.682500000000005
3060,2,657,192,17.808675799086757
3060,40,17,7,33.74470588235294
3060,66,35,9,29.696000000000005
3060,68,0,0,
3060,69,27,0,37.172222222222224
3060,70,2,0,43.16
3060,71,7,2,9.312857142857142
3060,121,18,5,18.354444444444443
3060,123,30,0,93.95366666666665
3060,127,162,122,5.2179629629629645
3060,321,15,13,5.689333333333334
3060,322,14,10,6.585714285714286
3060,325,21,18,1.3371428571428572
3060,326,55,50,1.2876363636363637
3060,329,34,26,3.7432352941176474
3060,10639,1,0,1.27
3060,10681,0,0,
3060,10682,21,6,7.530952380952381
3060,10643,2,0,68.71000000000001
3060,10646,9,0,35.84777777777778
3090,2,659,205,18.787162367223058
3090,40,15,10,13.462666666666667
3090,66,36,11,28.149444444444452
3090,68,1,0,46.64
3090,69,25,0,40.1084
3090,70,7,0,34.73285714285714
3090,71,11,7,4.468181818181819
3090,121,13,2,23.262307692307694
3090,123,31,0,90.28645161290325
3090,127,164,119,5.361158536585366
3090,321,10,9,1.204
3090,322,15,10,5.717333333333333
3090,325,22,20,1.7854545454545454
3090,326,48,44,1.397083333333333
3090,329,31,23,3.3125806451612902
3090,10639,0,0,
3090,10681,0,0,
3090,10682,23,6,8.458695652173912
3090,10643,1,0,81.7
3090,10646,3,0,54.78333333333333
3120,2,650,193,18.08166153846155
3120,40,14,12,3.5928571428571425
3120,66,27,0,40.54518518518518
3120,68,5,0,42.142
3120,69,26,0,41.28076923076923
3120,70,6,0,48.85166666666667
3120,71,18,15,3.505
3120,121,6,0,37.123333333333335
3120,123,34,0,92.68441176470586
3120,127,171,130,3.9821052631578953
3120,321,8,3,20.1025
3120,322,23,19,3.152608695652174
3120,325,22,21,0.4390909090909091
3120,326,40,30,4.05
3120,329,37,36,0.27783783783783783
3120,10639,4,0,33.1625
3120,10681,0,0,
3120,10682,23,6,8.832608695652171
3120,10643,3,0,77.46666666666667
3120,10646,7,0,45.44142857142857
3150,2,678,209,18.590899705014767
3150,40,1,0,32.32
3150,66,31,1,39.35677419354838
3150,68,0,0,
3150,69,16,0,41.7625
3150,70,7,0,41.49857142857143
3150,71,24,22,2.3649999999999998
3150,121,9,0,29.237777777777776
3150,123,36,0,98.05083333333332
3150,127,185,147,3.350864864864866
3150,321,19,8,7.821052631578947
3150,322,28,20,6.0321428571428575
3150,325,20,15,5.172
3150,326,48,39,3.58
3150,329,38,36,0.17105263157894737
3150,10639,2,2,0.0
3150,10681,0,0,
3150,10682,18,3,10.704444444444444
3150,10643,1,0,45.49
3150,10646,5,0,42.419999999999995
3180,2,668,225,16.260000000000005
3180,40,7,0,69.68857142857142
3180,66,33,6,31.84242424242424
3180,68,4,0,34.95
3180,69,15,0,43.56066666666667
3180,70,4,0,49.455
3180,71,10,6,8.007000000000001
3180,121,9,0,38.538888888888884
3180,123,30,0,93.597
3180,127,175,144,4.5196571428571435
3180,321,7,7,0.0
3180,322,30,20,6.914000000000001
3180,325,19,6,17.46578947368421
3180,326,52,49,0.305
3180,329,36,33,1.4608333333333334
3180,10639,6,0,26.168333333333333
3180,10681,0,0,
3180,10682,18,1,11.666111111111112
3180,10643,1,0,63.18
3180,10646,6,0,44.98499999999999
3210,2,681,229,15.508399412628497
3210,40,8,2,34.29
3210,66,36,12,27.552500000000002
3210,68,0,0,
3210,69,19,0,42.92315789473684
3210,70,2,0,42.71
3210,71,6,2,26.705000000000002
3210,121,8,0,40.74999999999999
3210,123,30,0,98.48599999999996
3210,127,163,124,3.954049079754602
3210,321,7,7,0.0
3210,322,14,8,9.034285714285714
3210,325,32,31,0.099375
3210,326,57,50,3.867719298245614
3210,329,34,28,5.617647058823529
3210,10639,4,2,11.3175
3210,10681,0,0,
3210,10682,19,3,11.462631578947367
3210,10643,2,0,52.5
3210,10646,4,0,44.1175
3240,2,696,231,15.67843390804597
3240,40,8,2,29.7975
3240,66,36,12,26.94166666666667
3240,68,0,0,
3240,69,17,0,42.50941176470588
3240,70,3,0,40.413333333333334
3240,71,7,4,15.334285714285715
3240,121,2,0,46.575
3240,123,36,0,100.62972222222221
3240,127,166,120,6.042590361445782
3240,321,5,3,5.174
3240,322,18,12,3.3233333333333337
3240,325,31,28,0.6561290322580645
3240,326,48,44,0.9122916666666668
3240,329,33,26,2.9430303030303033
3240,10639,1,1,0.0
3240,10681,3,0,52.28333333333333
3240,10682,13,0,18.95923076923077
3240,10643,1,0,56.48
3240,10646,1,0,42.83
3270,2,706,243,16.715566572237957
3270,40,7,1,25.82428571428571
3270,66,26,0,40.64423076923078
3270,68,7,0,39.15857142857143
3270,69,26,0,41.67538461538462
3270,70,5,0,51.104000000000006
3270,71,14,12,0.6171428571428572
3270,121,5,0,51.79200000000001
3270,123,38,0,105.88052631578948
3270,127,177,129,4.154463276836159
3270,321,5,3,1.05
3270,322,25,22,5.0256
3270,325,32,30,0.27875
3270,326,38,27,4.055789473684211
3270,329,43,43,0.0
3270,10639,1,0,43.97
3270,10681,0,0,
3270,10682,6,0,46.06166666666667
3270,10643,1,0,31.03
3270,10646,0,0,
3300,2,711,255,16.296891701828415
3300,40,3,1,28.873333333333335
3300,66,26,1,39.49884615384615
3300,68,0,0,
3300,69,34,0,40.8564705882353
3300,70,2,0,90.525
3300,71,21,17,3.25047619047619
3300,121,9,1,27.89222222222222
3300,123,37,0,97.61351351351348
3300,127,195,157,2.64574358974359
3300,321,10,8,4.198
3300,322,33,22,9.25
3300,325,31,29,0.9429032258064516
3300,326,47,38,4.9231914893617015
3300,329,42,39,0.4014285714285714
3300,10639,1,0,43.39
3300,10681,3,0,36.300000000000004
3300,10682,5,0,56.653999999999996
3300,10643,2,0,56.48
3300,10646,5,0,42.10000000000001
3330,2,711,252,16.592925457102684
3330,40,19,3,50.24526315789473
3330,66,33,2,38.63454545454545
3330,68,8,0,38.3
3330,69,36,0,40.08194444444445
3330,70,0,0,
3330,71,18,17,0.065
3330,121,11,0,48.147272727272735
3330,123,31,0,102.13580645161295
3330,127,181,145,4.3684530386740335
3330,321,9,8,13.8
3330,322,25,22,1.9612
3330,325,21,10,10.196190476190477
3330,326,55,49,3.110181818181818
3330,329,36,32,0.6644444444444445
3330,10639,0,0,
3330,10681,4,0,59.3975
3330,10682,6,0,40.67333333333333
3330,10643,3,0,44.586666666666666
3330,10646,7,0,41.47571428571429
3360,2,708,242,17.551002824858745
3360,40,19,6,32.87052631578947
3360,66,36,6,35.11888888888889
3360,68,0,0,
3360,69,40,0,39.82500000000002
3360,70,5,0,41.64000000000001
3360,71,11,8,3.5536363636363633
3360,121,8,0,28.9225
3360,123,37,0,101.3937837837838
3360,127,165,126,4.365515151515151
3360,321,8,8,0.0
3360,322,16,10,8.990625
3360,325,32,30,0.5640624999999999
3360,326,50,47,0.5286
3360,329,36,29,3.157222222222222
3360,10639,2,0,44.485
3360,10681,2,0,37.5
3360,10682,10,0,29.589
3360,10643,5,0,50.91799999999999
3360,10646,4,0,41.22
3390,2,700,248,17.006771428571422
3390,40,20,7,27.707
3390,66,37,6,33.038378378378376
3390,68,0,0,
3390,69,38,0,40.21815789473684
3390,70,3,0,41.699999999999996
3390,71,19,13,9.66421052631579
3390,121,3,0,47.82
3390,123,32,0,101.0584375
3390,127,161,112,6.885217391304348
3390,321,6,5,1.25
3390,322,14,8,10.073571428571428
3390,325,33,32,0.33
3390,326,46,40,2.332391304347826
3390,329,35,28,2.7539999999999996
3390,10639,1,0,40.83
3390,10681,0,0,
3390,10682,18,5,12.513888888888888
3390,10643,1,1,0.27
3390,10646,5,0,37.566
3420,2,693,247,15.853015873015877
3420,40,18,10,15.504999999999999
3420,66,32,0,41.065625000000004
3420,68,6,0,40.669999999999995
3420,69,38,0,38.894473684210524
3420,70,7,0,35.50142857142857
3420,71,20,18,2.6335
3420,121,4,0,70.72500000000001
3420,123,33,0,108.71121212121211
3420,127,175,127,4.512857142857143
3420,321,0,0,
3420,322,20,20,0.0
3420,325,33,33,0.0
3420,326,41,31,5.349024390243902
3420,329,40,40,0.0
3420,10639,2,0,43.61
3420,10681,0,0,
3420,10682,13,0,28.483076923076926
3420,10643,6,0,63.48166666666666
3420,10646,1,0,32.15
3450,2,699,237,14.732389127324742
3450,40,3,0,32.443333333333335
3450,66,32,0,41.04375
3450,68,0,0,
3450,69,35,0,37.284285714285716
3450,70,1,0,41.25
3450,71,23,22,1.6547826086956523
3450,121,5,0,42.153999999999996
3450,123,39,0,109.87153846153848
3450,127,187,154,2.844010695187166
3450,321,1,1,0.0
3450,322,25,22,2.6348000000000003
3450,325,30,26,1.5506666666666666
3450,326,49,43,1.7275510204081634
3450,329,40,38,0.26125
3450,10639,3,1,16.073333333333334
3450,10681,4,0,41.427499999999995
3450,10682,10,0,35.355
3450,10643,9,5,22.87777777777778
3450,10646,3,0,40.736666666666665
3480,2,704,270,14.865099431818198
3480,40,9,1,41.21777777777778
3480,66,32,2,38.07625000000001
3480,68,8,0,44.84625
3480,69,29,0,37.71655172413793
3480,70,4,0,30.4275
3480,71,17,16,0.7411764705882353
3480,121,9,0,52.03444444444444
3480,123,33,0,106.96242424242423
3480,127,176,136,6.1188068181818185
3480,321,4,4,0.0
3480,322,31,22,9.292903225806452
3480,325,25,17,6.171600000000001
3480,326,54,51,0.9451851851851851
3480,329,36,34,0.27944444444444444
3480,10639,0,0,
3480,10681,6,0,70.91666666666667
3480,10682,9,0,37.196666666666665
3480,10643,14,10,23.981428571428573
3480,10646,3,0,67.23
3510,2,704,240,16.31019886363636
3510,40,10,4,25.782
3510,66,38,5,35.010526315789484
3510,68,1,0,33.24
3510,69,26,0,39.75230769230769
3510,70,5,0,50.794
3510,71,10,8,1.7689999999999997
3510,121,14,1,25.115000000000002
3510,123,30,0,97.57699999999997
3510,127,166,121,4.391265060240965
3510,321,4,4,0.0
3510,322,18,11,12.527777777777779
3510,325,35,33,0.3068571428571429
3510,326,57,51,3.7714035087719293
3510,329,32,26,2.9225
3510,10639,2,0,37.93
3510,10681,1,0,42.44
3510,10682,11,1,20.033636363636365
3510,10643,10,9,0.128
3510,10646,2,0,76.755
3540,2,710,232,15.916253521126764
3540,40,10,5,18.82
3540,66,42,8,30.83904761904762
3540,68,0,0,
3540,69,23,0,37.79434782608695
3540,70,3,0,53.06333333333333
3540,71,13,13,0.0
3540,121,7,0,37.425714285714285
3540,123,27,0,94.64037037037036
3540,127,160,115,4.9874374999999995
3540,321,2,0,17.740000000000002
3540,322,20,16,5.0405
3540,325,36,34,0.7297222222222223
3540,326,50,45,1.0118
3540,329,32,25,2.85375
3540,10639,3,0,37.36333333333334
3540,10681,0,0,
3540,10682,15,5,12.985333333333331
3540,10643,9,9,0.0
3540,10646,7,0,66.58142857142857
3570,2,709,228,16.199337094499278
3570,40,9,6,8.47111111111111
3570,66,37,0,40.05432432432433
3570,68,5,0,41.622
3570,69,20,0,39.003
3570,70,5,0,57.510000000000005
3570,71,18,18,0.0
3570,121,5,0,57.488
3570,123,24,0,92.68458333333332
3570,127,172,124,4.191395348837209
3570,321,0,0,
3570,322,21,21,0.0
3570,325,35,34,0.2705714285714286
3570,326,43,33,3.7309302325581397
3570,329,40,37,0.40374999999999994
3570,10639,2,0,23.604999999999997
3570,10681,0,0,
3570,10682,14,2,13.403571428571428
3570,10643,12,11,5.0025
3570,10646,2,0,39.365
3600,2,698,218,15.780558739255012
3600,40,4,0,53.245000000000005
3600,66,35,0,40.14142857142857
3600,68,2,0,36.795
3600,69,23,0,39.06869565217391
3600,70,2,0,70.65
3600,71,22,19,3.4422727272727274
3600,121,11,0,28.876363636363635
3600,123,30,0,104.77066666666664
3600,127,187,156,2.5245989304812837
3600,321,0,0,
3600,322,25,24,0.8268000000000001
3600,325,35,30,2.2062857142857144
3600,326,47,40,2.278085106382979
3600,329,41,39,0.6341463414634146
3600,10639,1,0,40.16
3600,10681,2,0,42.055
3600,10682,15,4,14.626666666666663
3600,10643,15,12,9.997333333333334
3600,10646,4,0,42.692499999999995
3630,2,697,226,16.328866571018658
3630,40,12,1,38.68416666666666
3630,66,38,5,35.00684210526315
3630,68,6,0,39.27166666666667
3630,69,17,0,41.61117647058823
3630,70,1,0,32.48
3630,71,8,1,36.87375
3630,121,15,0,40.23466666666666
3630,123,32,0,92.341875
3630,127,167,141,4.603293413173652
3630,321,1,0,1.58
3630,322,38,27,8.060526315789474
3630,325,25,16,5.9972
3630,326,52,50,0.235
3630,329,38,35,1.381842105263158
3630,10639,0,0,
3630,10681,3,0,43.64666666666667
3630,10682,13,0,14.973846153846155
3630,10643,24,17,18.423750000000002
3630,10646,5,0,42.1
3660,2,701,213,17.504479315263897
3660,40,12,3,31.241666666666674
3660,66,39,9,30.196153846153848
3660,68,0,0,
3660,69,16,0,40.776250000000005
3660,70,3,0,42.47666666666667
3660,71,5,2,24.15
3660,121,15,2,26.657333333333337
3660,123,31,0,92.30096774193548
3660,127,161,114,7.011552795031055
3660,321,0,0,
3660,322,24,16,6.752083333333334
3660,325,40,34,1.8385000000000002
3660,326,54,49,2.3966666666666665
3660,329,33,29,2.8839393939393934
3660,10639,4,0,35.510000000000005
3660,10681,0,0,
3660,10682,16,1,15.689999999999998
3660,10643,20,16,2.6815
3660,10646,8,0,35.599999999999994
3690,2,694,217,17.729682997118154
3690,40,13,4,23.994615384615386
3690,66,39,8,31.809743589743587
3690,68,0,0,
3690,69,17,0,41.12352941176471
3690,70,4,0,51.00749999999999
3690,71,14,9,10.922142857142855
3690,121,10,1,27.417
3690,123,33,0,92.35606060606061
3690,127,156,106,5.388910256410257
3690,321,0,0,
3690,322,21,15,5.441904761904762
3690,325,37,35,0.25054054054054054
3690,326,53,45,1.9266037735849058
3690,329,31,20,2.8400000000000003
3690,10639,4,1,14.1375
3690,10681,0,0,
3690,10682,21,8,10.04142857142857
3690,10643,23,7,8.272608695652174
3690,10646,7,0,37.07285714285714
3720,2,672,207,17.89348214285713
3720,40,11,8,5.952727272727273
3720,66,32,0,38.762812499999995
3720,68,5,0,42.102000000000004
3720,69,20,0,39.2755
3720,70,0,0,
3720,71,26,24,1.6307692307692307
3720,121,6,0,50.23166666666666
3720,123,27,0,94.82222222222224
3720,127,170,112,6.264176470588236
3720,321,0,0,
3720,322,22,20,0.4954545454545455
3720,325,37,36,0.2583783783783784
3720,326,42,31,6.30547619047619
3720,329,42,40,0.945
3720,10639,1,1,0.0
3720,10681,0,0,
3720,10682,24,10,5.473749999999999
3720,10643,23,9,13.409565217391307
3720,10646,4,0,42.965
3750,2,671,227,17.58023845007453
3750,40,1,0,40.87
3750,66,27,0,40.47555555555555
3750,68,1,0,41.15
3750,69,22,0,39.03727272727274
3750,70,4,0,42.485
3750,71,32,31,1.444375
3750,121,10,0,36.331
3750,123,27,0,105.69814814814815
3750,127,190,147,2.966157894736842
3750,321,0,0,
3750,322,29,29,0.0
3750,325,36,34,0.6961111111111111
3750,326,45,39,3.0971111111111114
3750,329,45,42,0.644888888888889
3750,10639,0,0,
3750,10681,2,0,40.855000000000004
3750,10682,17,1,16.10235294117647
3750,10643,25,11,9.515199999999998
3750,10646,3,0,43.343333333333334
3780,2,675,219,15.487066666666651
3780,40,11,0,57.891818181818174
3780,66,25,3,35.012400000000014
3780,68,5,0,43.504000000000005
3780,69,19,0,39.84789473684211
3780,70,2,0,38.005
3780,71,18,13,8.716111111111111
3780,121,12,0,44.093333333333334
3780,123,32,0,102.54875000000001
3780,127,170,140,3.1620588235294123
3780,321,0,0,
3780,322,41,31,7.314146341463415
3780,325,26,18,5.501538461538461
3780,326,49,46,0.41551020408163264
3780,329,43,40,0.39651162790697675
3780,10639,1,0,30.29
3780,10681,2,0,42.625
3780,10682,15,1,18.259999999999998
3780,10643,26,21,6.118846153846154
3780,10646,4,0,36.052499999999995
3810,2,675,195,19.329140740740726
3810,40,14,2,40.51071428571428
3810,66,25,10,24.167199999999998
3810,68,0,0,
3810,69,15,0,39.90133333333333
3810,70,1,0,42.16
3810,71,16,7,7.80625
3810,121,9,0,37.178888888888885
3810,123,43,0,96.07790697674419
3810,127,162,112,6.221913580246913
3810,321,0,0,
3810,322,29,24,4.39448275862069
3810,325,39,36,1.5215384615384615
3810,326,52,47,2.8101923076923074
3810,329,38,32,2.3805263157894734
3810,10639,2,0,31.63
3810,10681,0,0,
3810,10682,11,1,19.496363636363636
3810,10643,26,14,6.823076923076924
3810,10646,9,0,45.888888888888886
3840,2,680,210,19.50711764705885
3840,40,16,4,31.880625000000002
3840,66,27,11,22.799259259259255
3840,68,2,0,38.155
3840,69,18,0,41.13444444444444
3840,70,0,0,
3840,71,17,12,6.66235294117647
3840,121,5,0,51.489999999999995
3840,123,44,0,88.11022727272729
3840,127,158,112,4.703734177215189
3840,321,1,1,0.74
3840,322,23,18,4.289130434782608
3840,325,37,34,0.5578378378378378
3840,326,51,43,2.656862745098039
3840,329,34,26,2.5773529411764713
3840,10639,0,0,
3840,10681,0,0,
3840,10682,13,0,19.549230769230768
3840,10643,25,11,8.2556
3840,10646,4,0,37.605000000000004
3870,2,684,216,20.103070175438603
3870,40,14,2,26.711428571428574
3870,66,20,0,41.0085
3870,68,5,0,35.910000000000004
3870,69,16,0,39.31437499999999
3870,70,9,0,42.05222222222223
3870,71,27,26,0.7048148148148149
3870,121,7,0,48.699999999999996
3870,123,49,0,98.20979591836732
3870,127,166,125,5.432891566265059
3870,321,0,0,
3870,322,24,22,0.8195833333333334
3870,325,39,39,0.0
3870,326,40,30,3.8084999999999996
3870,329,42,40,0.4988095238095238
3870,10639,0,0,
3870,10681,0,0,
3870,10682,7,0,53.54
3870,10643,19,11,8.839473684210526
3870,10646,2,0,37.650000000000006
3900,2,673,203,16.606359583952447
3900,40,6,1,25.584999999999997
3900,66,18,0,41.028333333333336
3900,68,0,0,
3900,69,14,0,37.84428571428571
3900,70,1,0,40.98
3900,71,29,27,1.3589655172413795
3900,121,11,1,29.35272727272727
3900,123,47,0,96.77978723404256
3900,127,184,151,2.299565217391304
3900,321,0,0,
3900,322,31,30,0.10225806451612902
3900,325,37,32,2.099189189189189
3900,326,45,42,1.1944444444444444
3900,329,41,36,0.5697560975609756
3900,10639,1,0,31.52
3900,10681,2,0,41.82
3900,10682,6,0,48.63
3900,10643,19,13,8.307368421052631
3900,10646,2,0,40.135
3930,2,668,185,16.930314371257488
3930,40,20,1,59.426
3930,66,20,1,36.9165
3930,68,6,0,39.645
3930,69,19,0,39.41263157894736
3930,70,1,0,31.19
3930,71,16,12,4.4725
3930,121,10,0,37.522000000000006
3930,123,33,0,94.29939393939394
3930,127,169,135,4.959763313609466
3930,321,0,0,
3930,322,44,31,7.282272727272727
3930,325,28,19,6.287857142857142
3930,326,50,48,0.1454
3930,329,39,34,1.3774358974358973
3930,10639,1,0,40.02
3930,10681,5,0,77.542
3930,10682,10,1,18.512
3930,10643,18,16,5.447777777777778
3930,10646,7,0,38.97142857142857
3960,2,660,172,17.05198484848484
3960,40,24,10,23.7175
3960,66,20,4,33.704
3960,68,0,0,
3960,69,21,0,40.34761904761906
3960,70,2,0,41.0
3960,71,16,3,11.947500000000002
3960,121,8,0,32.1425
3960,123,25,0,94.9324
3960,127,165,117,6.377757575757576
3960,321,1,1,0.0
3960,322,31,25,3.3400000000000003
3960,325,39,34,1.158974358974359
3960,326,52,46,2.639038461538462
3960,329,34,28,4.277941176470588
3960,10639,0,0,
3960,10681,1,0,32.46
3960,10682,15,1,12.782666666666668
3960,10643,17,6,17.534705882352938
3960,10646,4,0,70.4875
3990,2,661,195,18.005340393343424
3990,40,23,11,21.22434782608696
3990,66,22,8,25.80454545454546
3990,68,0,0,
3990,69,23,0,38.54391304347826
3990,70,7,0,38.33428571428571
3990,71,13,10,6.305384615384615
3990,121,4,0,67.5025
3990,123,32,0,101.555
3990,127,161,122,4.987267080745341
3990,321,0,0,
3990,322,30,22,5.036
3990,325,41,34,1.3558536585365855
3990,326,47,42,1.2857446808510637
3990,329,34,27,1.683235294117647
3990,10639,1,0,44.29
3990,10681,0,0,
3990,10682,15,2,15.738000000000003
3990,10643,11,2,26.048181818181828
3990,10646,5,0,46.098
4020,2,646,185,15.8534984520124
4020,40,23,15,10.14913043478261
4020,66,16,0,41.57625
4020,68,5,0,40.292
4020,69,22,0,37.24136363636364
4020,70,0,0,
4020,71,19,19,0.0
4020,121,3,0,50.52
4020,123,52,0,105.17192307692304
4020,127,169,127,3.8371597633136094
4020,321,0,0,
4020,322,30,28,0.38999999999999996
4020,325,38,37,0.2481578947368421
4020,326,46,30,6.20695652173913
4020,329,42,42,0.0
4020,10639,0,0,
4020,10681,0,0,
4020,10682,10,1,30.858000000000004
4020,10643,13,4,16.053076923076926
4020,10646,0,0,
4050,2,656,162,20.37669207317072
4050,40,11,1,36.552727272727275
4050,66,14,0,41.53357142857143
4050,68,2,0,42.56
4050,69,29,0,36.508620689655174
4050,70,1,0,95.67
4050,71,21,20,0.16476190476190475
4050,121,7,0,38.385714285714286
4050,123,49,0,98.44897959183675
4050,127,188,149,3.4579787234042554
4050,321,0,0,
4050,322,37,36,0.9167567567567566
4050,325,36,32,0.86
4050,326,46,41,1.4693478260869566
4050,329,46,39,2.094782608695652
4050,10639,1,0,40.14
4050,10681,0,0,
4050,10682,8,0,39.235
4050,10643,15,14,1.864
4050,10646,3,0,36.583333333333336
4080,2,669,181,21.76020926756352
4080,40,27,6,45.2037037037037
4080,66,17,2,37.68117647058824
4080,68,3,0,39.04333333333333
4080,69,30,0,37.62566666666667
4080,70,0,0,
4080,71,13,8,9.82
4080,121,8,0,50.59625
4080,123,46,0,85.16760869565218
4080,127,170,140,4.393470588235295
4080,321,5,4,0.49000000000000005
4080,322,50,38,5.873200000000001
4080,325,25,15,5.544
4080,326,54,51,0.7896296296296297
4080,329,45,42,0.3055555555555556
4080,10639,1,0,44.96
4080,10681,3,0,66.61999999999999
4080,10682,10,0,32.233000000000004
4080,10643,16,15,0.24375
4080,10646,6,0,41.47166666666667
4110,2,674,181,22.529807121661705
4110,40,27,7,34.102222222222224
4110,66,21,4,32.84428571428571
4110,68,0,0,
4110,69,26,0,40.08076923076923
4110,70,4,0,40.88249999999999
4110,71,12,4,11.329166666666667
4110,121,4,0,47.5025
4110,123,42,0,99.16476190476193
4110,127,156,114,6.8775
4110,321,5,5,0.0
4110,322,33,28,2.2181818181818183
4110,325,42,35,2.78
4110,326,55,52,1.7794545454545456
4110,329,40,32,2.5692500000000003
4110,10639,0,0,
4110,10681,0,0,
4110,10682,12,0,18.685000000000002
4110,10643,14,2,12.23
4110,10646,6,0,44.33833333333334
4140,2,663,204,20.35677224736048
4140,40,27,12,18.881851851851852
4140,66,19,5,28.575789473684214
4140,68,0,0,
4140,69,27,0,39.431111111111115
4140,70,7,0,36.401428571428575
4140,71,15,12,1.6520000000000001
4140,121,3,0,55.93000000000001
4140,123,41,0,101.88512195121953
4140,127,154,108,5.810129870129871
4140,321,3,1,6.876666666666668
4140,322,31,24,3.2806451612903227
4140,325,37,35,0.315945945945946
4140,326,55,45,2.0923636363636366
4140,329,40,31,2.43975
4140,10639,3,0,40.873333333333335
4140,10681,0,0,
4140,10682,9,0,35.214444444444446
4140,10643,6,0,19.966666666666665
4140,10646,0,0,
4170,2,641,191,17.79503900156006
4170,40,26,23,4.5430769230769235
4170,66,16,0,40.990624999999994
4170,68,4,0,41.972500000000004
4170,69,26,0,39.99807692307692
4170,70,6,0,43.97
4170,71,25,22,2.0608
4170,121,1,0,42.01
4170,123,46,0,104.0508695652174
4170,127,163,116,4.529938650306748
4170,321,0,0,
4170,322,35,33,0.6968571428571428
4170,325,37,36,0.2391891891891892
4170,326,46,32,2.892608695652174
4170,329,48,44,0.696875
4170,10639,1,1,0.0
4170,10681,1,0,42.52
4170,10682,5,0,53.588
4170,10643,5,0,54.67800000000001
4170,10646,0,0,
4200,2,638,195,16.05266457680251
4200,40,16,2,45.048125000000006
4200,66,17,0,41.37117647058823
4200,68,0,0,
4200,69,26,0,40.85807692307693
4200,70,1,0,42.93
4200,71,27,27,0.0
4200,121,4,0,47.415
4200,123,38,0,102.31736842105262
4200,127,179,146,4.118324022346369
4200,321,1,0,42.35
4200,322,38,36,0.3102631578947368
4200,325,39,31,4.3674358974358976
4200,326,51,47,0.5203921568627451
4200,329,49,49,0.0
4200,10639,4,0,31.0375
4200,10681,0,0,
4200,10682,9,0,49.78333333333333
4200,10643,8,1,24.911249999999995
4200,10646,3,0,43.199999999999996
4230,2,656,171,18.012103658536592
4230,40,30,14,44.74400000000001
4230,66,18,1,40.20277777777777
4230,68,10,2,11.819999999999999
4230,69,25,0,39.5924
4230,70,0,0,
4230,71,19,19,0.0
4230,121,3,0,78.40333333333332
4230,123,37,0,97.18567567567567
4230,127,164,139,3.1268902439024386
4230,321,2,2,0.0
4230,322,41,37,1.7741463414634149
4230,325,29,19,4.122413793103449
4230,326,57,54,1.6324561403508775
4230,329,41,35,2.6153658536585365
4230,10639,6,1,24.598333333333333
4230,10681,3,0,38.906666666666666
4230,10682,3,0,56.14666666666667
4230,10643,11,8,18.505454545454544
4230,10646,1,0,40.26
4260,2,665,187,20.9696992481203
4260,40,30,25,7.7073333333333345
4260,66,20,6,29.541000000000004
4260,68,0,0,
4260,69,18,0,41.13722222222221
4260,70,3,0,44.99333333333333
4260,71,11,7,2.3000000000000003
