sec,direction,cell,n,stopped,mean_speed_kph,speed_eligible_n_ge5
5220,E,18,4,0,128.45999999999998,False
5220,E,19,14,0,115.61571428571428,True
5220,E,20,9,0,115.31555555555555,True
5220,W,0,8,0,83.365,True
5220,W,1,17,0,106.91117647058823,True
5220,W,2,15,0,117.94800000000001,True
5220,W,3,17,0,103.93176470588234,True
5220,W,4,14,0,116.38999999999999,True
5220,W,5,15,0,108.71133333333333,True
5220,W,6,14,0,115.58642857142858,True
5220,W,7,8,0,82.28875,True
5220,W,8,4,0,115.96499999999999,False
5220,W,9,6,0,123.21166666666666,True
5220,W,10,10,0,116.33600000000001,True
5220,W,11,3,0,119.49000000000001,False
5220,W,12,4,0,121.6625,False
5220,W,13,13,0,107.09846153846152,True
5220,W,14,8,0,87.41875,True
5220,W,15,8,0,111.135,True
5220,W,16,9,0,118.90000000000002,True
5220,W,17,4,0,115.85,False
5220,W,18,9,0,123.16444444444444,True
5220,W,19,6,0,114.86,True
5220,W,20,7,0,125.28142857142858,True
5250,E,0,17,0,84.41529411764705,True
5250,E,1,16,0,118.2925,True
5250,E,2,7,0,118.26142857142858,True
5250,E,3,10,0,117.465,True
5250,E,4,65,23,19.87030769230769,True
5250,E,5,177,53,10.439152542372877,True
5250,E,6,179,57,9.655083798882686,True
5250,E,7,149,42,14.188993288590604,True
5250,E,8,99,23,18.054141414141416,True
5250,E,9,25,0,57.4044,True
5250,E,10,8,0,117.02000000000001,True
5250,E,11,12,0,109.27333333333333,True
5250,E,12,9,0,112.58444444444444,True
5250,E,13,11,2,42.25545454545454,True
5250,E,14,6,0,44.725,True
5250,E,15,10,0,92.034,True
5250,E,16,12,0,102.32583333333334,True
5250,E,17,2,0,127.025,False
5250,E,18,5,0,121.468,True
5250,E,19,6,0,118.88833333333334,True
5250,E,20,4,0,128.45999999999998,False
5250,W,0,17,0,80.43294117647058,True
5250,W,1,9,0,127.52111111111111,True
5250,W,2,6,0,109.94833333333334,True
5250,W,3,17,0,115.74470588235295,True
5250,W,4,26,0,108.30346153846152,True
5250,W,5,8,0,112.35999999999999,True
5250,W,6,10,0,115.93799999999999,True
5250,W,7,13,0,116.6246153846154,True
5250,W,8,13,0,118.61769230769232,True
5250,W,9,3,0,118.05000000000001,False
5250,W,10,4,0,123.63250000000001,False
5250,W,11,6,0,123.16666666666667,True
5250,W,12,7,0,121.38999999999999,True
5250,W,13,2,0,81.695,False
5250,W,14,6,0,92.52833333333332,True
5250,W,15,15,0,100.368,True
5250,W,16,5,0,115.59400000000001,True
5250,W,17,7,0,119.32285714285713,True
5250,W,18,8,0,124.51124999999999,True
5250,W,19,5,0,116.86800000000001,True
5250,W,20,9,0,121.72222222222223,True
5280,E,0,17,0,83.74882352941178,True
5280,E,1,11,0,117.15272727272728,True
5280,E,2,11,0,111.66000000000003,True
5280,E,3,15,0,122.32799999999999,True
5280,E,4,48,10,25.700625,True
5280,E,5,182,50,10.050934065934062,True
5280,E,6,176,48,12.259147727272726,True
5280,E,7,153,52,12.737450980392154,True
5280,E,8,89,23,22.777752808988758,True
5280,E,9,28,4,59.548571428571435,True
5280,E,10,14,0,99.71714285714287,True
5280,E,11,7,0,113.53428571428572,True
5280,E,12,10,0,117.05,True
5280,E,13,9,0,80.84555555555556,True
5280,E,14,10,0,62.373000000000005,True
5280,E,15,8,0,59.942499999999995,True
5280,E,16,0,0,,False
5280,E,17,15,0,112.32533333333336,True
5280,E,18,5,0,118.326,True
5280,E,19,3,0,127.2,False
5280,E,20,5,0,119.576,True
5280,W,0,13,0,85.01153846153846,True
5280,W,1,16,0,110.935,True
5280,W,2,9,0,116.21000000000001,True
5280,W,3,7,0,124.12428571428572,True
5280,W,4,11,0,116.0309090909091,True
5280,W,5,20,0,104.19949999999999,True
5280,W,6,19,0,102.88578947368421,True
5280,W,7,8,0,98.72249999999998,True
5280,W,8,7,0,118.70571428571428,True
5280,W,9,15,0,117.41399999999997,True
5280,W,10,12,0,121.78916666666667,True
5280,W,11,4,0,77.7525,False
5280,W,12,1,0,113.39,False
5280,W,13,6,0,108.46833333333335,True
5280,W,14,7,0,110.4,True
5280,W,15,5,0,81.402,True
5280,W,16,6,0,120.32166666666666,True
5280,W,17,11,0,116.28272727272726,True
5280,W,18,7,0,120.51571428571428,True
5280,W,19,5,0,118.434,True
5280,W,20,9,0,122.37333333333335,True
5310,E,0,19,0,78.29210526315788,True
5310,E,1,12,0,116.48916666666666,True
5310,E,2,9,0,118.99222222222221,True
5310,E,3,13,0,117.0476923076923,True
5310,E,4,41,5,31.797804878048787,True
5310,E,5,186,64,8.467688172043013,True
5310,E,6,168,53,11.983095238095236,True
5310,E,7,161,48,10.356459627329192,True
5310,E,8,75,14,20.284000000000006,True
5310,E,9,26,0,61.66692307692309,True
5310,E,10,24,0,106.77833333333335,True
5310,E,11,11,0,125.06454545454545,True
5310,E,12,13,0,109.32538461538462,True
5310,E,13,4,0,100.4725,False
5310,E,14,13,0,91.05692307692308,True
5310,E,15,11,0,69.98363636363636,True
5310,E,16,8,0,100.82624999999999,True
5310,E,17,0,0,,False
5310,E,18,1,0,108.26,False
5310,E,19,14,0,120.87714285714286,True
5310,E,20,5,0,118.326,True
5310,W,0,12,0,84.3275,True
5310,W,1,13,0,116.06,True
5310,W,2,10,0,118.096,True
5310,W,3,16,0,110.92500000000001,True
5310,W,4,8,0,120.465,True
5310,W,5,7,0,115.73714285714287,True
5310,W,6,13,0,103.90153846153848,True
5310,W,7,12,0,104.84333333333335,True
5310,W,8,8,0,112.03250000000001,True
5310,W,9,6,0,119.41833333333334,True
5310,W,10,6,0,117.19666666666666,True
5310,W,11,13,0,119.62923076923077,True
5310,W,12,10,0,120.68000000000002,True
5310,W,13,4,0,85.7475,False
5310,W,14,1,0,113.39,False
5310,W,15,7,0,88.23428571428573,True
5310,W,16,7,0,122.96714285714286,True
5310,W,17,3,0,138.73,False
5310,W,18,6,0,115.88499999999999,True
5310,W,19,11,0,118.18818181818182,True
5310,W,20,8,0,119.2525,True
5340,E,0,18,0,78.895,True
5340,E,1,17,0,114.5429411764706,True
5340,E,2,11,0,112.40727272727273,True
5340,E,3,11,0,120.82545454545453,True
5340,E,4,30,8,34.492333333333335,True
5340,E,5,185,57,9.670054054054056,True
5340,E,6,172,51,11.895523255813954,True
5340,E,7,157,42,13.374140127388536,True
5340,E,8,81,22,22.764691358024688,True
5340,E,9,25,2,58.197199999999995,True
5340,E,10,9,0,76.45,True
5340,E,11,14,0,110.6742857142857,True
5340,E,12,19,0,119.44578947368423,True
5340,E,13,15,1,88.18266666666668,True
5340,E,14,10,0,79.383,True
5340,E,15,10,0,83.52799999999999,True
5340,E,16,10,0,101.22699999999999,True
5340,E,17,9,0,115.47,True
5340,E,18,6,0,129.72166666666666,True
5340,E,19,0,0,,False
5340,E,20,1,0,108.26,False
5340,W,0,16,0,93.74124999999998,True
5340,W,1,11,0,118.30181818181818,True
5340,W,2,9,0,119.12333333333335,True
5340,W,3,12,0,119.34499999999997,True
5340,W,4,12,0,118.23249999999997,True
5340,W,5,15,0,121.73666666666665,True
5340,W,6,7,0,119.14571428571426,True
5340,W,7,7,0,76.16714285714285,True
5340,W,8,13,0,118.06923076923076,True
5340,W,9,10,0,118.52000000000001,True
5340,W,10,8,0,129.11,True
5340,W,11,9,0,115.22333333333333,True
5340,W,12,9,0,93.97777777777779,True
5340,W,13,11,0,102.25090909090909,True
5340,W,14,9,0,103.12,True
5340,W,15,3,0,136.54333333333332,False
5340,W,16,3,0,102.46,False
5340,W,17,6,0,117.24499999999999,True
5340,W,18,5,0,127.38,True
5340,W,19,3,0,130.56666666666666,False
5340,W,20,8,0,119.2975,True
5370,E,0,7,0,78.28999999999999,True
5370,E,1,14,0,115.5557142857143,True
5370,E,2,8,0,122.32999999999998,True
5370,E,3,19,0,115.4742105263158,True
5370,E,4,21,4,61.776666666666664,True
5370,E,5,178,54,11.020617977528088,True
5370,E,6,177,45,11.054406779661017,True
5370,E,7,151,50,14.629006622516556,True
5370,E,8,93,20,27.472365591397857,True
5370,E,9,12,2,60.82750000000001,True
5370,E,10,18,0,98.61333333333334,True
5370,E,11,11,0,116.0781818181818,True
5370,E,12,13,0,105.70000000000002,True
5370,E,13,17,1,43.95117647058823,True
5370,E,14,10,0,97.86300000000001,True
5370,E,15,14,0,96.67785714285712,True
5370,E,16,8,0,104.29625,True
5370,E,17,8,0,119.34750000000001,True
5370,E,18,7,0,114.65857142857145,True
5370,E,19,9,0,108.99333333333331,True
5370,E,20,5,0,139.02400000000003,True
5370,W,0,18,0,84.79333333333335,True
5370,W,1,12,0,124.79666666666667,True
5370,W,2,12,0,117.67833333333334,True
5370,W,3,13,0,115.35076923076923,True
5370,W,4,6,0,120.69833333333332,True
5370,W,5,14,0,118.14857142857144,True
5370,W,6,13,0,113.88538461538461,True
5370,W,7,8,0,121.1925,True
5370,W,8,9,0,114.14,True
5370,W,9,7,0,110.38571428571427,True
5370,W,10,12,0,117.91666666666667,True
5370,W,11,8,0,121.82499999999999,True
5370,W,12,10,0,102.229,True
5370,W,13,12,0,76.86333333333333,True
5370,W,14,7,0,119.12428571428572,True
5370,W,15,9,0,102.86666666666666,True
5370,W,16,7,0,120.03857142857144,True
5370,W,17,5,0,133.478,True
5370,W,18,2,0,111.72,False
5370,W,19,6,0,117.48333333333333,True
5370,W,20,7,0,126.24428571428572,True
5400,E,0,14,0,78.3057142857143,True
5400,E,1,10,0,111.68000000000002,True
5400,E,2,3,0,125.48666666666668,False
5400,E,3,16,0,115.5875,True
5400,E,4,23,3,44.33347826086957,True
5400,E,5,176,42,10.929829545454545,True
5400,E,6,169,52,9.917869822485212,True
5400,E,7,146,38,13.061849315068494,True
5400,E,8,85,15,29.76964705882352,True
5400,E,9,27,4,58.7774074074074,True
5400,E,10,14,0,116.79857142857144,True
5400,E,11,11,0,121.29272727272728,True
5400,E,12,15,0,118.45199999999998,True
5400,E,13,14,0,100.38142857142859,True
5400,E,14,13,0,78.80307692307693,True
5400,E,15,11,0,82.84181818181818,True
5400,E,16,6,0,110.54333333333334,True
5400,E,17,16,0,117.50375000000003,True
5400,E,18,6,0,111.90166666666666,True
5400,E,19,5,0,120.076,True
5400,E,20,13,0,114.97153846153846,True
5400,W,0,13,0,90.56615384615385,True
5400,W,1,14,0,105.415,True
5400,W,2,12,0,113.13499999999999,True
5400,W,3,13,0,119.51307692307692,True
5400,W,4,12,0,117.93166666666663,True
5400,W,5,12,0,105.68499999999999,True
5400,W,6,10,0,116.86200000000001,True
5400,W,7,8,0,107.81,True
5400,W,8,8,0,120.4725,True
5400,W,9,8,0,118.02125000000001,True
5400,W,10,10,0,119.6,True
5400,W,11,8,0,94.54749999999999,True
5400,W,12,8,0,118.10125000000001,True
5400,W,13,8,0,95.12125,True
5400,W,14,14,0,93.56642857142857,True
5400,W,15,8,0,113.30250000000001,True
5400,W,16,8,0,121.485,True
5400,W,17,7,0,119.75857142857144,True
5400,W,18,6,0,120.61666666666667,True
5400,W,19,4,0,129.305,False
5400,W,20,4,0,121.58250000000001,False
5430,E,0,12,0,87.57083333333334,True
5430,E,1,9,0,122.79888888888887,True
5430,E,2,11,0,120.55454545454545,True
5430,E,3,8,0,117.24249999999999,True
5430,E,4,8,0,53.5925,True
5430,E,5,176,41,11.854204545454543,True
5430,E,6,170,50,12.537764705882353,True
5430,E,7,148,38,13.64060810810811,True
5430,E,8,77,19,21.36766233766234,True
5430,E,9,15,0,92.24,True
5430,E,10,20,0,106.37299999999998,True
5430,E,11,13,0,116.52076923076923,True
5430,E,12,11,0,119.2818181818182,True
5430,E,13,10,0,122.03099999999999,True
5430,E,14,15,0,89.36600000000001,True
5430,E,15,13,0,95.0953846153846,True
5430,E,16,8,0,112.64125000000001,True
5430,E,17,7,0,120.85285714285715,True
5430,E,18,6,0,114.13333333333333,True
5430,E,19,14,0,112.59,True
5430,E,20,7,0,122.71428571428571,True
5430,W,0,17,0,85.70647058823529,True
5430,W,1,11,0,116.81636363636363,True
5430,W,2,15,0,114.72733333333333,True
5430,W,3,10,0,115.928,True
5430,W,4,12,0,115.44583333333333,True
5430,W,5,14,0,119.07000000000002,True
5430,W,6,13,0,98.27846153846153,True
5430,W,7,9,0,95.44,True
5430,W,8,10,0,111.18400000000001,True
5430,W,9,8,0,121.28875000000001,True
5430,W,10,6,0,125.35666666666667,True
5430,W,11,6,0,114.66000000000001,True
5430,W,12,7,0,124.28999999999999,True
5430,W,13,7,0,99.64428571428572,True
5430,W,14,11,0,98.66636363636363,True
5430,W,15,8,0,79.365,True
5430,W,16,10,0,122.12600000000002,True
5430,W,17,6,0,115.24499999999999,True
5430,W,18,10,0,126.76699999999998,True
5430,W,19,7,0,119.96285714285715,True
5430,W,20,6,0,120.82833333333333,True
5460,E,0,16,0,77.84687500000001,True
5460,E,1,9,0,121.54444444444442,True
5460,E,2,8,0,117.20875000000001,True
5460,E,3,6,0,119.50166666666667,True
5460,E,4,15,0,106.106,True
5460,E,5,160,36,11.934625,True
5460,E,6,172,44,11.917383720930236,True
5460,E,7,145,41,12.56951724137931,True
5460,E,8,75,16,29.538533333333337,True
5460,E,9,17,2,69.5164705882353,True
5460,E,10,7,0,111.14142857142859,True
5460,E,11,16,0,107.88874999999999,True
5460,E,12,14,0,114.93357142857144,True
5460,E,13,16,0,101.25625000000001,True
5460,E,14,4,0,94.25500000000001,False
5460,E,15,14,0,89.25214285714286,True
5460,E,16,10,0,114.34,True
5460,E,17,10,0,113.83,True
5460,E,18,7,0,118.00000000000001,True
5460,E,19,8,0,118.40625,True
5460,E,20,10,0,114.672,True
5460,W,0,20,0,85.537,True
5460,W,1,12,0,111.0,True
5460,W,2,13,0,118.6846153846154,True
5460,W,3,9,0,118.63444444444445,True
5460,W,4,19,0,114.89368421052632,True
5460,W,5,8,0,116.89750000000001,True
5460,W,6,10,0,118.375,True
5460,W,7,11,0,119.82454545454544,True
5460,W,8,7,0,115.07000000000001,True
5460,W,9,10,0,121.665,True
5460,W,10,11,0,120.62090909090907,True
5460,W,11,8,0,116.91625000000002,True
5460,W,12,3,0,119.25,False
5460,W,13,6,0,103.75166666666667,True
5460,W,14,8,0,98.80000000000001,True
5460,W,15,12,0,89.41166666666668,True
5460,W,16,10,0,115.35799999999999,True
5460,W,17,3,0,122.71666666666665,False
5460,W,18,10,0,127.114,True
5460,W,19,7,0,115.42999999999998,True
5460,W,20,9,0,122.69222222222223,True
5490,E,0,14,0,85.49571428571427,True
5490,E,1,16,0,111.466875,True
5490,E,2,10,0,129.83999999999997,True
5490,E,3,7,0,118.58714285714284,True
5490,E,4,9,0,121.55444444444444,True
5490,E,5,152,55,9.172960526315789,True
5490,E,6,165,42,12.234969696969697,True
5490,E,7,154,38,12.353961038961039,True
5490,E,8,58,11,26.139482758620694,True
5490,E,9,22,0,73.0959090909091,True
5490,E,10,7,0,110.66285714285713,True
5490,E,11,10,0,125.34699999999998,True
5490,E,12,8,0,110.80000000000001,True
5490,E,13,16,0,106.00000000000001,True
5490,E,14,8,0,83.25249999999998,True
5490,E,15,18,0,99.54277777777779,True
5490,E,16,5,0,123.42600000000002,True
5490,E,17,13,0,116.84461538461537,True
5490,E,18,7,0,112.21714285714286,True
5490,E,19,14,0,111.5942857142857,True
5490,E,20,4,0,123.88,False
5490,W,0,20,0,75.8195,True
5490,W,1,12,0,109.855,True
5490,W,2,18,0,112.64222222222222,True
5490,W,3,10,0,115.56099999999999,True
5490,W,4,13,0,121.42999999999999,True
5490,W,5,12,0,107.25583333333334,True
5490,W,6,15,0,109.01866666666665,True
5490,W,7,9,0,107.25999999999999,True
5490,W,8,3,0,106.50666666666666,False
5490,W,9,10,0,114.64799999999998,True
5490,W,10,11,0,122.36272727272727,True
5490,W,11,8,0,124.28125,True
5490,W,12,10,0,114.84299999999999,True
5490,W,13,8,0,109.0125,True
5490,W,14,5,0,111.49600000000001,True
5490,W,15,6,0,103.50166666666667,True
5490,W,16,9,0,113.60111111111111,True
5490,W,17,9,0,112.20888888888891,True
5490,W,18,10,0,121.47099999999998,True
5490,W,19,6,0,117.50833333333333,True
5490,W,20,10,0,124.26500000000001,True
5520,E,0,10,0,91.37799999999999,True
5520,E,1,15,0,104.85933333333335,True
5520,E,2,11,0,111.71,True
5520,E,3,14,0,115.92142857142856,True
5520,E,4,11,0,118.35181818181817,True
5520,E,5,130,24,12.586461538461537,True
5520,E,6,169,38,13.607514792899408,True
5520,E,7,151,34,13.49066225165563,True
5520,E,8,70,6,31.128571428571416,True
5520,E,9,16,6,17.173125000000006,True
5520,E,10,10,0,121.226,True
5520,E,11,11,0,121.01363636363637,True
5520,E,12,6,0,128.81166666666667,True
5520,E,13,5,0,110.694,True
5520,E,14,11,0,72.94272727272727,True
5520,E,15,18,0,76.85666666666667,True
5520,E,16,8,0,111.8075,True
5520,E,17,8,0,116.9425,True
5520,E,18,7,0,129.4742857142857,True
5520,E,19,15,0,115.15466666666666,True
5520,E,20,8,0,122.97375000000001,True
5520,W,0,24,0,78.98708333333332,True
5520,W,1,12,0,103.84249999999999,True
5520,W,2,14,0,117.12357142857142,True
5520,W,3,13,0,118.27230769230769,True
5520,W,4,15,0,114.098,True
5520,W,5,10,0,118.325,True
5520,W,6,11,0,118.56818181818184,True
5520,W,7,9,0,88.83444444444444,True
5520,W,8,5,0,121.154,True
5520,W,9,10,0,111.50699999999999,True
5520,W,10,4,0,120.9525,False
5520,W,11,8,0,115.46000000000001,True
5520,W,12,10,0,123.151,True
5520,W,13,8,0,104.1525,True
5520,W,14,11,0,111.15636363636362,True
5520,W,15,9,0,110.93333333333334,True
5520,W,16,7,0,125.10142857142857,True
5520,W,17,3,0,112.62333333333333,False
5520,W,18,11,0,114.25181818181818,True
5520,W,19,8,0,119.5725,True
5520,W,20,7,0,121.11857142857143,True
5550,E,0,23,0,77.96130434782609,True
5550,E,1,10,0,111.949,True
5550,E,2,15,0,110.42933333333332,True
5550,E,3,11,0,112.6409090909091,True
5550,E,4,12,0,114.41666666666667,True
5550,E,5,122,30,14.716147540983608,True
5550,E,6,166,37,12.665361445783137,True
5550,E,7,148,43,14.199662162162163,True
5550,E,8,74,9,31.128513513513518,True
5550,E,9,23,0,72.84956521739132,True
5550,E,10,7,0,120.31000000000002,True
5550,E,11,1,0,112.39,False
5550,E,12,9,0,113.17,True
5550,E,13,9,0,120.76777777777778,True
5550,E,14,8,0,82.06499999999998,True
5550,E,15,14,0,79.67,True
5550,E,16,8,0,108.61250000000001,True
5550,E,17,8,0,113.92625000000001,True
5550,E,18,8,0,119.47125000000001,True
5550,E,19,8,0,119.74874999999997,True
5550,E,20,12,0,112.96250000000002,True
5550,W,0,19,0,79.35368421052631,True
5550,W,1,20,0,109.7415,True
5550,W,2,12,0,118.73666666666666,True
5550,W,3,10,0,116.72,True
5550,W,4,14,0,118.85071428571429,True
5550,W,5,16,0,114.521875,True
5550,W,6,12,0,112.85833333333333,True
5550,W,7,6,0,105.375,True
5550,W,8,11,0,117.39818181818181,True
5550,W,9,7,0,126.03,True
5550,W,10,8,0,117.81875000000001,True
5550,W,11,8,0,110.09874999999998,True
5550,W,12,7,0,95.52000000000001,True
5550,W,13,7,0,83.93714285714285,True
5550,W,14,10,0,115.773,True
5550,W,15,9,0,112.58555555555556,True
5550,W,16,11,0,117.63454545454546,True
5550,W,17,7,0,120.55142857142857,True
5550,W,18,6,0,118.28500000000001,True
5550,W,19,7,0,120.82857142857142,True
5550,W,20,11,0,115.69454545454546,True
5580,E,0,23,0,71.9286956521739,True
5580,E,1,18,0,109.62944444444446,True
5580,E,2,16,0,119.38375,True
5580,E,3,8,0,114.59125,True
5580,E,4,13,0,110.4123076923077,True
5580,E,5,113,20,17.82451327433628,True
5580,E,6,162,38,13.50598765432099,True
5580,E,7,147,43,14.089795918367349,True
5580,E,8,55,6,35.586545454545465,True
5580,E,9,30,1,66.11233333333334,True
5580,E,10,15,0,99.96933333333335,True
5580,E,11,8,0,113.69124999999998,True
5580,E,12,6,0,123.83999999999999,True
5580,E,13,2,0,127.78,False
5580,E,14,11,0,76.08181818181816,True
5580,E,15,8,0,99.78,True
5580,E,16,6,0,117.39333333333336,True
5580,E,17,12,0,113.54416666666668,True
5580,E,18,8,0,117.07000000000001,True
5580,E,19,7,0,114.62285714285714,True
5580,E,20,9,0,114.0788888888889,True
5580,W,0,13,0,74.82538461538464,True
5580,W,1,13,0,111.96461538461539,True
5580,W,2,13,0,113.59769230769231,True
5580,W,3,21,0,112.94428571428571,True
5580,W,4,15,0,115.21533333333333,True
5580,W,5,5,0,119.226,True
5580,W,6,19,1,100.54368421052632,True
5580,W,7,11,0,106.61454545454548,True
5580,W,8,8,0,117.32000000000001,True
5580,W,9,4,0,113.905,False
5580,W,10,10,0,116.37100000000001,True
5580,W,11,7,0,133.26857142857142,True
5580,W,12,7,0,110.4057142857143,True
5580,W,13,7,0,91.00714285714285,True
5580,W,14,9,0,93.57444444444445,True
5580,W,15,4,0,84.765,False
5580,W,16,9,0,126.25888888888888,True
5580,W,17,11,0,117.51181818181819,True
5580,W,18,8,0,119.7025,True
5580,W,19,7,0,123.09571428571428,True
5580,W,20,8,0,113.51625,True
5610,E,0,24,0,86.77499999999999,True
5610,E,1,16,0,111.09937500000001,True
5610,E,2,14,0,119.73285714285713,True
5610,E,3,17,0,118.11764705882352,True
5610,E,4,16,0,116.85062500000001,True
5610,E,5,91,21,16.557472527472527,True
5610,E,6,179,56,10.62312849162011,True
5610,E,7,134,32,16.277761194029857,True
5610,E,8,58,6,29.208275862068966,True
5610,E,9,20,0,80.59049999999999,True
5610,E,10,18,0,112.72055555555556,True
5610,E,11,13,0,114.23153846153848,True
5610,E,12,11,0,120.81363636363636,True
5610,E,13,5,0,106.208,True
5610,E,14,4,0,76.95500000000001,False
5610,E,15,9,0,92.99666666666667,True
5610,E,16,6,0,119.27000000000002,True
5610,E,17,5,0,130.464,True
5610,E,18,9,0,112.50999999999999,True
5610,E,19,10,0,114.771,True
5610,E,20,7,0,116.26428571428572,True
5610,W,0,17,0,84.92294117647056,True
5610,W,1,11,0,112.1809090909091,True
5610,W,2,10,0,116.25,True
5610,W,3,13,0,114.86769230769231,True
5610,W,4,14,0,114.97571428571429,True
5610,W,5,18,0,114.59111111111113,True
5610,W,6,16,0,107.09875,True
5610,W,7,14,0,72.31928571428571,True
5610,W,8,8,0,116.90125,True
5610,W,9,11,0,118.73545454545456,True
5610,W,10,9,0,116.46444444444445,True
5610,W,11,4,0,116.95499999999998,False
5610,W,12,6,0,117.855,True
5610,W,13,5,0,128.652,True
5610,W,14,8,0,102.49875,True
5610,W,15,10,0,81.497,True
5610,W,16,5,0,122.828,True
5610,W,17,3,0,106.96666666666665,False
5610,W,18,9,0,124.28666666666666,True
5610,W,19,11,0,120.94727272727273,True
5610,W,20,10,0,121.98800000000001,True
5640,E,0,11,0,90.00090909090909,True
5640,E,1,14,0,116.72857142857143,True
5640,E,2,19,0,112.66947368421054,True
5640,E,3,13,0,120.93538461538462,True
5640,E,4,17,0,120.87941176470588,True
5640,E,5,91,20,18.830219780219778,True
5640,E,6,175,54,10.118857142857143,True
5640,E,7,125,28,17.53736,True
5640,E,8,63,7,42.42603174603174,True
5640,E,9,22,3,60.29045454545454,True
5640,E,10,15,0,106.18066666666667,True
5640,E,11,8,0,116.3075,True
5640,E,12,19,0,110.90105263157893,True
5640,E,13,9,0,114.31222222222222,True
5640,E,14,7,0,86.87285714285716,True
5640,E,15,8,0,71.16625,True
5640,E,16,4,0,105.70250000000001,False
5640,E,17,7,0,119.02428571428572,True
5640,E,18,7,0,121.65428571428572,True
5640,E,19,4,0,129.305,False
5640,E,20,12,0,114.96583333333335,True
5640,W,0,17,0,81.31705882352942,True
5640,W,1,13,0,110.75615384615388,True
5640,W,2,11,0,111.06090909090909,True
5640,W,3,9,0,112.91555555555556,True
5640,W,4,10,0,119.53099999999999,True
5640,W,5,14,0,112.09142857142857,True
5640,W,6,14,0,116.84857142857143,True
5640,W,7,15,0,105.826,True
5640,W,8,14,0,98.70285714285714,True
5640,W,9,9,0,125.8211111111111,True
5640,W,10,6,0,119.55666666666666,True
5640,W,11,18,0,89.3111111111111,True
5640,W,12,4,0,117.4925,False
5640,W,13,8,0,79.32,True
5640,W,14,6,0,93.95166666666667,True
5640,W,15,6,0,101.84166666666665,True
5640,W,16,10,0,115.72900000000001,True
5640,W,17,5,0,112.65599999999999,True
5640,W,18,5,0,111.922,True
5640,W,19,4,0,122.42,False
5640,W,20,8,0,119.11125,True
5670,E,0,20,0,75.82700000000001,True
5670,E,1,10,0,116.856,True
5670,E,2,10,0,119.13399999999999,True
5670,E,3,18,0,114.7016666666667,True
5670,E,4,14,0,121.58714285714288,True
5670,E,5,88,21,18.59715909090909,True
5670,E,6,172,59,10.715639534883719,True
5670,E,7,125,25,16.899519999999995,True
5670,E,8,51,5,45.23176470588235,True
5670,E,9,32,5,68.6078125,True
5670,E,10,13,0,114.9323076923077,True
5670,E,11,10,0,115.93599999999999,True
5670,E,12,15,0,120.26533333333333,True
5670,E,13,6,0,114.825,True
5670,E,14,15,0,85.89933333333333,True
5670,E,15,12,0,75.46000000000001,True
5670,E,16,3,0,116.66666666666667,False
5670,E,17,6,0,117.90166666666666,True
5670,E,18,3,0,110.40333333333335,False
5670,E,19,7,0,118.95142857142858,True
5670,E,20,5,0,119.93199999999999,True
5670,W,0,14,0,98.69714285714285,True
5670,W,1,12,0,118.55333333333336,True
5670,W,2,9,0,117.40333333333335,True
5670,W,3,14,0,112.04857142857144,True
5670,W,4,10,0,117.227,True
5670,W,5,10,0,113.06400000000001,True
5670,W,6,16,0,114.87875000000001,True
5670,W,7,6,0,102.02333333333333,True
5670,W,8,15,0,106.38866666666667,True
5670,W,9,13,0,113.24538461538462,True
5670,W,10,10,0,122.39500000000001,True
5670,W,11,8,0,121.68874999999998,True
5670,W,12,12,0,99.52999999999999,True
5670,W,13,12,0,109.25166666666667,True
5670,W,14,8,0,76.9375,True
5670,W,15,6,0,96.57,True
5670,W,16,4,0,120.67999999999999,False
5670,W,17,7,0,121.89428571428572,True
5670,W,18,8,0,115.22125000000001,True
5670,W,19,6,0,116.69166666666666,True
5670,W,20,7,0,112.36285714285714,True
5700,E,0,17,0,94.28705882352943,True
5700,E,1,14,0,115.41142857142857,True
5700,E,2,13,0,113.68230769230769,True
5700,E,3,8,0,120.7,True
5700,E,4,10,0,122.89000000000001,True
5700,E,5,85,12,24.704000000000008,True
5700,E,6,174,50,11.47689655172414,True
5700,E,7,120,25,19.96033333333333,True
5700,E,8,50,5,43.305200000000006,True
5700,E,9,25,5,54.95040000000001,True
5700,E,10,16,0,113.1275,True
5700,E,11,17,0,105.03470588235295,True
5700,E,12,13,0,116.44769230769232,True
5700,E,13,8,0,116.86875,True
5700,E,14,9,0,106.72666666666666,True
5700,E,15,8,0,115.64125,True
5700,E,16,11,0,108.49,True
5700,E,17,9,0,114.99111111111112,True
5700,E,18,3,0,122.38666666666666,False
5700,E,19,7,0,121.72857142857141,True
5700,E,20,2,0,110.295,False
5700,W,0,11,0,89.18272727272728,True
5700,W,1,10,0,122.94399999999999,True
5700,W,2,10,0,114.01100000000001,True
5700,W,3,12,0,118.94250000000001,True
5700,W,4,16,0,115.99000000000001,True
5700,W,5,8,0,119.06,True
5700,W,6,11,0,117.21909090909092,True
5700,W,7,9,0,93.98888888888888,True
5700,W,8,9,0,119.57999999999998,True
5700,W,9,8,0,112.32249999999998,True
5700,W,10,14,0,118.00214285714286,True
5700,W,11,12,0,116.53083333333332,True
5700,W,12,9,0,113.12333333333332,True
5700,W,13,9,0,104.36,True
5700,W,14,15,0,89.77466666666666,True
5700,W,15,11,0,115.45545454545454,True
5700,W,16,5,0,113.402,True
