start_sec,end_sec,connector,source_link,target_link,departures_observed,departures_inferred,departures_total,discharge_vph,arrival_events,mean_vehicles,mean_stopped,mean_speed_kph
5100,5250,10490,129,119,17,0,17,408.0,10,14.806666666666667,9.586666666666666,5.913953174245828
5100,5250,10491,26,129,55,0,55,1320.0,49,4.633333333333334,0.04,63.257352517985666
5100,5250,10638,120,70,22,0,22,528.0,8,83.46,75.46,1.3614585829539123
5100,5250,10639,70,2,6,0,6,144.0,7,45.13333333333333,41.28,1.3220516986706057
5100,5250,10643,2,126,2,0,2,48.0,0,0.03333333333333333,0.0,63.336
5100,5250,10644,69,120,14,0,14,336.0,29,11.313333333333333,0.02,36.72777843252815
5100,5250,10645,120,123,43,0,43,1032.0,40,2.966666666666667,0.0,117.1308539325842
5100,5250,10646,121,120,24,0,24,576.0,27,37.373333333333335,23.18,4.9344969675347885
5100,5250,10681,68,2,8,0,8,192.0,8,1.2466666666666666,0.0,45.8681818181818
5100,5250,10682,2,121,11,0,11,264.0,10,28.8,24.14666666666667,1.982312500000003
5100,5250,10772,68,121,15,20,35,840.0,34,0.2733333333333333,0.19333333333333333,3.904634146341464
5100,5250,10773,121,123,3,13,16,384.0,16,0.02,0.0,26.896666666666665
5250,5400,10479,26,125,40,0,40,960.0,37,2.3866666666666667,0.0,99.5968715083799
5250,5400,10480,124,26,15,0,15,360.0,3,19.266666666666666,15.433333333333334,2.2816089965397977
5250,5400,10481,2,127,7,0,7,168.0,7,0.66,0.0,117.40575757575758
5250,5400,10482,32,120,30,0,30,720.0,12,71.44,56.76,2.7888400522583203
5250,5400,10483,119,124,6,0,6,144.0,4,0.8466666666666667,0.0,42.426929133858295
5250,5400,10484,31,24,17,0,17,408.0,19,43.346666666666664,29.48,4.065827437711473
5250,5400,10490,129,119,15,0,15,360.0,16,9.533333333333333,5.386666666666667,11.093867132867144
5250,5400,10491,26,129,43,0,43,1032.0,45,5.64,0.0,43.835401891252936
5250,5400,10638,120,70,10,0,10,240.0,19,83.86,77.16,1.194381906351852
5250,5400,10639,70,2,4,0,4,96.0,3,46.54,44.49333333333333,0.7165033662799027
5250,5400,10643,2,126,0,0,0,0.0,1,0.02,0.0,44.97
5250,5400,10644,69,120,35,0,35,840.0,21,14.433333333333334,0.21333333333333335,31.946831408776074
5250,5400,10645,120,123,17,0,17,408.0,20,1.2733333333333334,0.0,118.045497382199
5250,5400,10646,121,120,27,0,27,648.0,25,33.95333333333333,18.1,6.0656901629687825
5250,5400,10681,68,2,9,0,9,216.0,10,1.4666666666666666,0.0,46.42813636363642
5250,5400,10682,2,121,12,0,12,288.0,9,27.793333333333333,23.08,1.975056368433672
5250,5400,10772,68,121,9,18,27,648.0,28,0.18666666666666668,0.14,2.7739285714285713
5250,5400,10773,121,123,2,14,16,384.0,16,0.013333333333333334,0.0,31.305
5400,5550,10479,26,125,0,0,0,0.0,0,1.0,0.0,83.47
5400,5550,10480,124,26,0,0,0,0.0,1,14.0,11.0,4.824285714285715
5400,5550,10481,2,127,0,0,0,0.0,0,1.0,0.0,126.82
5400,5550,10482,32,120,0,0,0,0.0,0,62.0,45.0,3.247903225806451
5400,5550,10483,119,124,0,0,0,0.0,0,0.0,0.0,
5400,5550,10484,31,24,0,0,0,0.0,0,42.0,27.0,5.021904761904762
5400,5550,10490,129,119,0,0,0,0.0,0,11.0,8.0,8.093636363636364
5400,5550,10491,26,129,0,0,0,0.0,0,6.0,0.0,35.74666666666666
5400,5550,10638,120,70,0,0,0,0.0,0,85.0,81.0,0.7952941176470589
5400,5550,10639,70,2,0,0,0,0.0,0,46.0,37.0,1.4943478260869567
5400,5550,10643,2,126,0,0,0,0.0,0,1.0,0.0,60.71
5400,5550,10644,69,120,0,0,0,0.0,0,6.0,0.0,38.333333333333336
5400,5550,10645,120,123,0,0,0,0.0,0,3.0,0.0,117.13
5400,5550,10646,121,120,0,0,0,0.0,0,36.0,23.0,4.811388888888889
5400,5550,10681,68,2,0,0,0,0.0,0,1.0,0.0,42.46
5400,5550,10682,2,121,0,0,0,0.0,0,26.0,19.0,2.995
5400,5550,10772,68,121,0,0,0,0.0,0,1.0,1.0,0.0
5400,5550,10773,121,123,0,0,0,0.0,0,0.0,0.0,
