physical_link,inside,ttt_veh_h,slow_veh_h
10649,True,2.2540277777779067,0.417777777777777
10650,True,0.30472222222222134,0
10651,True,0.4979166666666805,0
10653,True,0.19249999999999512,0
10654,True,1.0363888888889397,0.001388888888888889
10655,True,0.5458333333333502,0.0005555555555555556
10656,True,0.07777777777777739,0
10657,True,0.05222222222222239,0
10658,True,0.01055555555555554,0
10659,True,1.6922222222223424,1.0545833333333592
10660,True,1.2731944444445702,1.1087500000000978
10661,True,1.9922222222223163,0.0016666666666666668
10662,True,0.3999999999999963,0
10663,True,0.1291666666666645,0
10664,True,0.2841666666666641,0
10665,True,0.05888888888888912,0
10666,True,0.06972222222222224,0
10667,True,0.14222222222222025,0
10668,True,0.15027777777777504,0
10669,True,0.08916666666666603,0
10670,True,0.11555555555555484,0
10671,True,0.08361111111111044,0.0002777777777777778
10672,True,0.21333333333332904,0
10673,True,0.06888888888888885,0
10674,True,0.15638888888888527,0
10675,True,0.19888888888888412,0
10676,True,0.08083333333333287,0
10677,True,0.16833333333332934,0
10678,True,0.2027777777777727,0
10679,True,0.29388888888888615,0
10681,True,7.266249999998971,4.991944444444423
10682,True,35.30694444444391,25.057083333333082
10683,True,0.7072222222222421,0.0008333333333333334
10684,True,0.07722222222222198,0
10685,True,0.3833333333333318,0
10686,True,1.1183333333334222,0.014999999999999975
10687,True,0.09444444444444403,0
10688,True,0.05500000000000021,0
10689,False,0.8711111111111154,0
10690,True,0.148333333333332,0
10691,True,0.40194444444444405,0
10692,False,0.18486111111110654,0
10693,True,1.3769444444445207,0.003888888888888889
10694,False,0.32444444444444154,0
10695,False,0.4897222222222246,0
10696,True,0.09888888888888797,0
10697,True,0.16916666666666477,0
10698,True,0.7166666666666605,0
10699,True,16.347777777778028,11.730000000000295
107,False,11.788611111111136,5.46486111111103
10701,True,0.9877777777778415,0
10702,True,0.15944444444444092,0.0005555555555555556
10703,True,0.7187500000000429,0.008333333333333331
10705,False,0.2699999999999945,0
10707,False,0.27083333333332904,0.03916666666666664
10709,False,0.17694444444444016,0
10711,False,0.35555555555555785,0.0005555555555555556
10713,False,0.4100000000000061,0
10715,False,0.3700000000000015,0
10720,False,0.19499999999999748,0
