sim_sec,connector,lane,count,stopped_below5,mean_speed_kph,minimum_stopped_front_position_m,maximum_stopped_front_position_m
3378.0,10639,1,47,43,0.9606382978723403,0.63,314.89
3378.0,10682,1,29,25,2.1606896551724137,20.07,221.63
3379.0,10639,1,47,43,0.772127659574468,0.63,310.65
3379.0,10682,1,29,23,2.3572413793103446,20.67,221.66
3380.0,10639,1,47,46,0.8080851063829787,0.81,316.92
3380.0,10682,1,29,25,1.5913793103448275,14.83,221.66
3381.0,10639,1,47,44,0.7259574468085106,1.16,317.02
3381.0,10682,1,29,25,2.0258620689655173,15.47,221.66
3382.0,10639,1,47,45,0.804468085106383,1.65,317.02
3382.0,10682,1,29,26,1.4296551724137931,15.67,221.66
3383.0,10639,1,47,46,0.5346808510638298,2.28,317.02
3383.0,10682,1,29,24,2.015862068965517,15.72,215.89
3384.0,10639,1,47,45,0.5691489361702128,2.31,317.02
3384.0,10682,1,30,25,2.586,15.72,215.89
3385.0,10639,1,47,46,0.3538297872340425,2.31,317.02
3385.0,10682,1,30,24,2.335,15.72,225.89
3386.0,10639,1,47,46,0.4991489361702128,2.31,317.02
3386.0,10682,1,30,25,2.225,8.41,225.89
3387.0,10639,1,47,43,1.048936170212766,2.31,317.02
3387.0,10682,1,29,24,1.816551724137931,9.11,220.15
3388.0,10639,1,47,46,0.5108510638297873,2.31,317.02
3388.0,10682,1,29,26,1.6920689655172414,9.35,220.15
3389.0,10639,1,47,45,0.6014893617021276,2.31,317.02
3389.0,10682,1,30,24,2.340333333333333,2.03,214.48
3390.0,10639,1,47,45,0.42085106382978726,2.31,317.02
3390.0,10682,1,30,26,2.3396666666666666,2.86,221.36
3391.0,10639,1,47,45,0.6668085106382978,2.31,317.66
3391.0,10682,1,30,25,2.2693333333333334,3.09,221.6
3392.0,10639,1,47,42,1.0119148936170212,2.77,311.78
3392.0,10682,1,30,27,1.9153333333333333,3.15,221.68
3393.0,10639,1,46,43,0.83,23.56,312.42
3393.0,10682,1,30,25,2.0763333333333334,3.15,221.68
3394.0,10639,1,46,43,0.6691304347826087,5.44,305.52
3394.0,10682,1,30,27,1.8653333333333333,3.15,222.12
3395.0,10639,1,46,43,0.7191304347826086,5.56,306.16
3395.0,10682,1,30,24,2.3636666666666666,3.15,216.36
3396.0,10639,1,46,43,0.45326086956521744,5.56,317.24
3396.0,10682,1,30,27,2.0143333333333335,3.15,225.13
3397.0,10639,1,46,43,0.8593478260869566,5.56,317.53
3397.0,10682,1,30,24,2.2116666666666664,3.15,225.13
3398.0,10639,1,46,43,0.45,5.56,317.59
3398.0,10682,1,30,27,1.9503333333333333,3.15,225.13
3399.0,10639,1,46,42,1.078478260869565,6.03,317.77
3399.0,10682,1,30,25,2.167666666666667,3.15,225.13
3400.0,10639,1,47,44,0.6357446808510638,0.73,317.81
3400.0,10682,1,30,26,2.065,3.15,225.13
3401.0,10639,1,47,40,1.3338297872340426,22.51,317.81
3401.0,10682,1,30,25,2.0593333333333335,3.15,225.13
3402.0,10639,1,47,44,0.546595744680851,10.66,317.81
3402.0,10682,1,30,26,1.942,3.15,225.13
3403.0,10639,1,47,42,1.0785106382978722,11.31,317.81
3403.0,10682,1,30,25,1.9856666666666667,3.15,225.13
3404.0,10639,1,47,45,0.46808510638297873,6.02,318.09
3404.0,10682,1,30,24,2.308,14.98,219.77
3405.0,10639,1,47,44,0.7114893617021276,6.02,318.64
3405.0,10682,1,29,24,2.2286206896551723,15.6,219.77
3406.0,10639,1,48,46,0.5189583333333333,0.19,318.66
3406.0,10682,1,29,25,2.173103448275862,8.76,207.38
3407.0,10639,1,48,46,0.42645833333333333,0.19,318.66
3407.0,10682,1,29,25,1.713103448275862,9.36,221.51
3408.0,10639,1,48,47,0.3958333333333333,0.19,318.66
3408.0,10682,1,29,25,1.9237931034482758,9.54,221.72
3409.0,10639,1,48,45,0.8093750000000001,0.58,318.66
3409.0,10682,1,29,25,1.7496551724137932,9.57,222.36
3410.0,10639,1,48,47,0.5141666666666667,1.36,318.66
3410.0,10682,1,29,25,2.0496551724137935,9.57,223.03
3411.0,10639,1,48,45,0.5685416666666666,1.4,318.66
3411.0,10682,1,30,25,2.1420000000000003,2.26,223.05
3412.0,10639,1,48,46,0.5797916666666667,1.4,318.66
3412.0,10682,1,30,26,2.0603333333333333,2.98,223.05
3413.0,10639,1,48,46,0.5283333333333333,1.4,318.66
3413.0,10682,1,30,25,1.9543333333333335,3.02,223.05
3414.0,10639,1,48,47,0.4358333333333333,1.4,318.66
3414.0,10682,1,30,27,1.7793333333333332,3.02,223.05
3415.0,10639,1,48,47,0.49604166666666666,1.4,318.66
3415.0,10682,1,30,25,2.118333333333333,3.56,223.05
3416.0,10639,1,48,48,0.26687500000000003,1.4,318.66
3416.0,10682,1,30,28,1.5986666666666667,4.62,223.05
3417.0,10639,1,48,47,0.5604166666666667,1.4,318.79
3417.0,10682,1,30,25,2.0103333333333335,15.52,223.05
3418.0,10639,1,48,47,0.4716666666666667,1.4,312.4
3418.0,10682,1,31,28,1.6832258064516128,0.36,223.05
3419.0,10639,1,48,47,0.5516666666666666,1.4,320.54
3419.0,10682,1,31,26,1.8416129032258064,9.18,223.05
3420.0,10639,1,48,47,0.3775,1.4,320.54
3420.0,10682,1,31,28,1.4393548387096773,2.9,223.05
3421.0,10639,1,48,47,0.5025000000000001,1.4,320.54
3421.0,10682,1,31,27,1.5958064516129031,3.19,223.05
3422.0,10639,1,48,47,0.33770833333333333,1.4,320.54
3422.0,10682,1,31,28,1.5180645161290323,3.28,223.05
3423.0,10639,1,48,47,0.6297916666666666,1.4,320.54
3423.0,10682,1,31,27,1.3835483870967742,3.28,223.05
3424.0,10639,1,48,48,0.42124999999999996,1.4,320.54
3424.0,10682,1,31,27,1.8929032258064515,3.28,210.66
3425.0,10639,1,48,47,0.5710416666666667,1.4,320.54
3425.0,10682,1,30,26,1.4549999999999998,3.28,210.66
3426.0,10639,1,48,45,0.6808333333333333,1.4,320.54
3426.0,10682,1,30,25,2.094,3.28,204.98
3427.0,10639,1,48,46,0.6241666666666666,1.4,320.54
3427.0,10682,1,30,25,1.6533333333333333,3.28,204.98
3428.0,10639,1,48,47,0.6927083333333334,1.4,320.54
3428.0,10682,1,30,26,1.9193333333333333,3.28,215.64
3429.0,10639,1,48,47,0.5583333333333333,1.4,320.54
3429.0,10682,1,30,26,1.657,3.28,216.02
3430.0,10639,1,48,48,0.5627083333333333,1.4,320.54
3430.0,10682,1,30,26,2.0103333333333335,3.35,216.22
3431.0,10639,1,48,46,0.655625,1.4,320.54
3431.0,10682,1,30,26,1.7073333333333334,27.77,216.22
3432.0,10639,1,48,46,0.9164583333333334,1.4,320.54
3432.0,10682,1,30,26,2.1626666666666665,20.67,216.22
3433.0,10639,1,48,47,0.5235416666666667,1.4,320.54
3433.0,10682,1,30,26,1.6163333333333334,21.4,216.22
3434.0,10639,1,48,47,0.4089583333333333,1.4,320.54
3434.0,10682,1,31,28,1.873225806451613,14.49,216.22
3435.0,10639,1,48,46,0.47979166666666667,1.4,320.54
3435.0,10682,1,31,26,1.5948387096774193,15.28,216.22
3436.0,10639,1,48,48,0.29854166666666665,1.4,320.54
3436.0,10682,1,31,28,1.3696774193548387,8.53,216.22
3437.0,10639,1,48,47,0.5677083333333334,1.4,320.54
3437.0,10682,1,31,27,1.306774193548387,9.16,216.22
3438.0,10639,1,48,47,0.6120833333333333,1.4,320.54
3438.0,10682,1,31,28,1.272258064516129,9.35,216.22
3439.0,10639,1,48,48,0.5514583333333333,1.4,320.54
3439.0,10682,1,31,28,1.2087096774193549,9.36,216.22
3440.0,10639,1,48,47,0.27749999999999997,1.4,320.54
3440.0,10682,1,31,28,1.2525806451612904,9.36,216.22
3441.0,10639,1,48,48,0.6766666666666666,1.4,320.54
3441.0,10682,1,32,28,1.284375,9.36,216.56
3442.0,10639,1,48,46,0.800625,1.4,320.54
3442.0,10682,1,32,28,1.6821875,3.14,210.9
3443.0,10639,1,47,45,0.6474468085106383,1.4,314.28
3443.0,10682,1,32,28,1.5340625,3.31,211.24
3444.0,10639,1,47,44,0.7121276595744681,1.4,314.28
3444.0,10682,1,32,27,1.755625,3.41,204.75
3445.0,10639,1,47,46,0.6112765957446809,1.4,314.54
3445.0,10682,1,32,28,1.3978125000000001,3.42,225.24
3446.0,10639,1,47,45,0.6331914893617021,1.4,315.2
3446.0,10682,1,32,28,1.8684375,3.42,225.53
3447.0,10639,1,47,44,0.7197872340425532,1.4,316.25
3447.0,10682,1,32,28,1.38375,3.42,225.59
3448.0,10639,1,47,44,0.7357446808510638,1.4,316.58
3448.0,10682,1,32,28,1.8646875,3.42,225.59
3449.0,10639,1,47,44,0.81,1.4,316.79
3449.0,10682,1,32,29,1.16375,3.42,225.59
3450.0,10639,1,47,44,0.6546808510638298,1.4,316.85
3450.0,10682,1,32,28,1.9209375,3.42,225.59
