sim_sec,connector,lane,count,stopped_below5,mean_speed_kph,minimum_stopped_front_position_m,maximum_stopped_front_position_m
1322.0,10639,1,9,9,0.0,266.33,313.75
1322.0,10682,1,23,9,6.781739130434782,25.35,215.5
1323.0,10639,1,9,9,0.0,266.33,313.75
1323.0,10682,1,23,12,6.750869565217392,19.05,209.1
1324.0,10639,1,9,9,0.0,266.33,313.75
1324.0,10682,1,24,10,6.9325,19.49,203.49
1325.0,10639,1,9,9,0.0,266.33,313.75
1325.0,10682,1,24,10,6.12375,13.43,197.93
1326.0,10639,1,9,9,0.0,266.33,313.75
1326.0,10682,1,23,13,5.836956521739131,7.56,206.11
1327.0,10639,1,9,9,0.0,266.33,313.75
1327.0,10682,1,24,13,5.904583333333334,8.08,207.07
1328.0,10639,1,9,9,0.0,266.33,313.75
1328.0,10682,1,24,13,6.862916666666667,1.43,200.48
1329.0,10639,1,9,9,0.0,266.33,313.75
1329.0,10682,1,23,10,7.461304347826087,1.43,167.4
1330.0,10639,1,10,9,4.442,266.33,313.75
1330.0,10682,1,23,11,7.764347826086956,1.61,179.56
1331.0,10639,1,10,9,4.497,266.33,313.75
1331.0,10682,1,23,13,7.226086956521739,1.63,196.19
1332.0,10639,1,10,9,4.497,266.33,313.75
1332.0,10682,1,23,10,6.81695652173913,1.63,222.35
1333.0,10639,1,11,9,8.200909090909091,266.33,313.75
1333.0,10682,1,23,12,5.656956521739131,1.63,222.35
1334.0,10639,1,11,9,8.110000000000001,266.33,313.75
1334.0,10682,1,23,12,6.166956521739131,1.63,215.56
1335.0,10639,1,11,9,8.110000000000001,266.33,313.75
1335.0,10682,1,22,11,6.116363636363636,1.63,216.2
1336.0,10639,1,11,9,8.110000000000001,266.33,313.75
1336.0,10682,1,22,10,6.759090909090909,2.14,208.76
1337.0,10639,1,11,9,8.110000000000001,266.33,313.75
1337.0,10682,1,22,8,8.871818181818183,3.15,209.6
1338.0,10639,1,11,9,8.110000000000001,266.33,313.75
1338.0,10682,1,21,8,9.00095238095238,27.64,203.18
1339.0,10639,1,11,9,8.110000000000001,266.33,313.75
1339.0,10682,1,21,9,8.89,21.26,203.6
1340.0,10639,1,11,9,8.110000000000001,266.33,313.75
1340.0,10682,1,21,9,8.144285714285715,22.37,190.02
1341.0,10639,1,11,9,8.110000000000001,266.33,313.75
1341.0,10682,1,22,9,8.11909090909091,22.58,221.66
1342.0,10639,1,11,9,8.110000000000001,266.33,313.75
1342.0,10682,1,22,11,7.794090909090909,18.16,222.89
1343.0,10639,1,11,9,8.110000000000001,266.33,313.75
1343.0,10682,1,22,11,7.160454545454545,18.16,224.03
1344.0,10639,1,11,9,8.110000000000001,266.33,313.75
1344.0,10682,1,21,11,5.908095238095238,11.51,189.44
1345.0,10639,1,11,9,8.110000000000001,266.33,313.75
1345.0,10682,1,22,11,6.034545454545454,12.01,210.13
1346.0,10639,1,11,9,8.110000000000001,266.33,313.75
1346.0,10682,1,22,12,6.321818181818182,12.19,217.93
1347.0,10639,1,11,9,8.110000000000001,266.33,313.75
1347.0,10682,1,22,11,6.640454545454546,5.93,217.93
1348.0,10639,1,11,9,8.110000000000001,266.33,313.75
1348.0,10682,1,22,12,6.452727272727273,7.01,217.93
1349.0,10639,1,11,9,7.0,266.33,313.75
1349.0,10682,1,22,12,6.361818181818182,65.23,213.39
1350.0,10639,1,11,9,5.967272727272728,266.33,313.75
1350.0,10682,1,22,12,7.673636363636363,65.57,213.39
