sec,direction,cell,n,stopped,mean_speed_kph,speed_eligible_n_ge5
4980,E,18,4,0,121.5975,False
4980,E,19,6,0,121.31166666666667,True
4980,E,20,0,0,,False
4980,W,0,19,0,76.31947368421052,True
4980,W,1,14,0,111.3007142857143,True
4980,W,2,8,0,120.42625,True
4980,W,3,15,0,112.96666666666667,True
4980,W,4,6,0,113.505,True
4980,W,5,10,0,114.05,True
4980,W,6,10,0,119.46700000000001,True
4980,W,7,9,0,105.05555555555557,True
4980,W,8,7,0,117.65857142857143,True
4980,W,9,9,0,117.54999999999998,True
4980,W,10,8,0,129.43249999999998,True
4980,W,11,8,0,123.8375,True
4980,W,12,6,0,99.365,True
4980,W,13,3,0,96.25333333333333,False
4980,W,14,2,0,77.66,False
4980,W,15,9,0,78.55222222222221,True
4980,W,16,9,0,110.85777777777777,True
4980,W,17,3,0,118.28333333333335,False
4980,W,18,6,0,119.13499999999999,True
4980,W,19,4,0,118.73499999999999,False
4980,W,20,14,0,118.28500000000001,True
5010,E,0,14,0,83.8442857142857,True
5010,E,1,11,0,116.19636363636363,True
5010,E,2,22,0,109.94590909090908,True
5010,E,3,12,0,114.08666666666666,True
5010,E,4,155,41,11.732580645161294,True
5010,E,5,167,45,10.793173652694618,True
5010,E,6,183,61,10.495027322404374,True
5010,E,7,167,42,11.025748502994013,True
5010,E,8,107,28,14.697289719626168,True
5010,E,9,41,9,41.524146341463414,True
5010,E,10,9,0,114.19444444444444,True
5010,E,11,10,0,118.95299999999997,True
5010,E,12,29,14,35.28206896551724,True
5010,E,13,32,13,31.5928125,True
5010,E,14,2,0,115.78999999999999,False
5010,E,15,15,0,84.54999999999998,True
5010,E,16,8,0,103.87750000000001,True
5010,E,17,6,0,113.96,True
5010,E,18,10,0,119.38900000000001,True
5010,E,19,4,0,126.94999999999999,False
5010,E,20,6,0,116.13166666666666,True
5010,W,0,13,0,89.91692307692308,True
5010,W,1,13,0,105.4976923076923,True
5010,W,2,10,0,113.88199999999999,True
5010,W,3,15,0,116.5646666666667,True
5010,W,4,12,0,120.96083333333333,True
5010,W,5,10,0,116.13899999999998,True
5010,W,6,6,0,113.54666666666667,True
5010,W,7,7,0,115.37857142857145,True
5010,W,8,10,0,102.498,True
5010,W,9,6,0,115.49166666666666,True
5010,W,10,9,0,116.74111111111112,True
5010,W,11,7,0,123.28857142857143,True
5010,W,12,5,0,128.074,True
5010,W,13,12,0,91.59416666666668,True
5010,W,14,1,0,116.79,False
5010,W,15,5,0,85.378,True
5010,W,16,4,0,100.27250000000001,False
5010,W,17,4,0,121.875,False
5010,W,18,9,0,121.14333333333333,True
5010,W,19,3,0,118.28333333333335,False
5010,W,20,6,0,117.27499999999999,True
5040,E,0,14,0,96.24285714285715,True
5040,E,1,7,0,115.86142857142856,True
5040,E,2,13,0,119.34615384615384,True
5040,E,3,21,0,99.9042857142857,True
5040,E,4,147,39,12.665646258503402,True
5040,E,5,175,58,10.508514285714288,True
5040,E,6,173,65,10.640520231213873,True
5040,E,7,166,57,11.166807228915665,True
5040,E,8,114,40,18.262807017543853,True
5040,E,9,39,11,34.19384615384615,True
5040,E,10,8,0,100.39125000000001,True
5040,E,11,13,0,111.41615384615383,True
5040,E,12,23,7,41.874347826086954,True
5040,E,13,30,3,57.409666666666666,True
5040,E,14,10,0,90.318,True
5040,E,15,5,0,115.08599999999998,True
5040,E,16,4,0,92.9725,False
5040,E,17,15,0,116.372,True
5040,E,18,6,0,115.73500000000001,True
5040,E,19,6,0,114.78166666666668,True
5040,E,20,9,0,122.88555555555556,True
5040,W,0,16,0,88.38812499999999,True
5040,W,1,7,0,110.48,True
5040,W,2,13,0,117.75846153846153,True
5040,W,3,13,0,114.20384615384614,True
5040,W,4,13,0,113.86307692307693,True
5040,W,5,7,0,120.21000000000001,True
5040,W,6,14,0,111.6485714285714,True
5040,W,7,9,0,101.3711111111111,True
5040,W,8,6,0,104.65999999999998,True
5040,W,9,6,0,122.64666666666669,True
5040,W,10,12,0,117.32083333333333,True
5040,W,11,2,0,108.54499999999999,False
5040,W,12,5,0,114.23600000000002,True
5040,W,13,10,0,67.204,True
5040,W,14,8,0,108.465,True
5040,W,15,11,0,116.31454545454545,True
5040,W,16,1,0,99.19,False
5040,W,17,5,0,99.75800000000001,True
5040,W,18,3,0,125.04333333333334,False
5040,W,19,4,0,117.825,False
5040,W,20,9,0,123.98777777777777,True
5070,E,0,16,0,81.8075,True
5070,E,1,8,0,112.26625,True
5070,E,2,11,0,121.86818181818184,True
5070,E,3,7,0,116.60428571428572,True
5070,E,4,141,43,12.243687943262412,True
5070,E,5,175,49,10.930514285714287,True
5070,E,6,187,70,8.65181818181818,True
5070,E,7,160,47,11.893812500000001,True
5070,E,8,108,29,16.485462962962963,True
5070,E,9,42,6,37.574285714285715,True
5070,E,10,13,0,122.38923076923076,True
5070,E,11,10,0,117.01700000000001,True
5070,E,12,10,0,101.02600000000001,True
5070,E,13,40,15,29.470750000000002,True
5070,E,14,8,0,76.01625,True
5070,E,15,10,0,87.792,True
5070,E,16,6,0,114.96,True
5070,E,17,5,0,112.196,True
5070,E,18,5,0,112.732,True
5070,E,19,14,0,115.23142857142857,True
5070,E,20,6,0,121.09333333333335,True
5070,W,0,16,0,78.909375,True
5070,W,1,9,0,119.38111111111112,True
5070,W,2,12,0,114.65499999999999,True
5070,W,3,7,0,124.78428571428572,True
5070,W,4,14,0,120.13428571428571,True
5070,W,5,14,0,115.8707142857143,True
5070,W,6,11,0,115.16272727272727,True
5070,W,7,6,0,107.29666666666667,True
5070,W,8,12,0,103.34499999999998,True
5070,W,9,9,0,124.27111111111111,True
5070,W,10,5,0,111.51200000000001,True
5070,W,11,8,0,100.25625000000001,True
5070,W,12,10,0,113.431,True
5070,W,13,3,0,64.91666666666667,False
5070,W,14,11,0,74.13727272727273,True
5070,W,15,5,0,98.314,True
5070,W,16,7,0,124.13142857142859,True
5070,W,17,10,0,121.15299999999999,True
5070,W,18,3,0,105.94999999999999,False
5070,W,19,3,0,112.12666666666667,False
5070,W,20,3,0,125.04333333333334,False
5100,E,0,13,0,82.59076923076924,True
5100,E,1,11,0,115.80363636363636,True
5100,E,2,12,0,113.76666666666667,True
5100,E,3,7,0,116.32714285714287,True
5100,E,4,136,42,10.210073529411765,True
5100,E,5,169,47,11.661242603550294,True
5100,E,6,184,69,10.054565217391303,True
5100,E,7,160,51,11.758062499999998,True
5100,E,8,108,21,20.969074074074072,True
5100,E,9,32,4,22.345937499999998,True
5100,E,10,14,0,91.13928571428572,True
5100,E,11,12,0,119.96916666666668,True
5100,E,12,11,0,111.22454545454544,True
5100,E,13,41,23,25.840975609756097,True
5100,E,14,4,0,101.02499999999999,False
5100,E,15,12,0,95.24416666666667,True
5100,E,16,9,0,111.86111111111113,True
5100,E,17,5,0,115.07000000000001,True
5100,E,18,8,0,107.48375,True
5100,E,19,2,0,123.15,False
5100,E,20,8,0,113.0275,True
5100,W,0,20,0,73.0915,True
5100,W,1,10,0,118.09699999999998,True
5100,W,2,10,0,118.88499999999999,True
5100,W,3,11,0,115.75454545454544,True
5100,W,4,9,0,126.35444444444445,True
5100,W,5,8,0,122.135,True
5100,W,6,13,0,119.28307692307695,True
5100,W,7,14,0,99.81357142857144,True
5100,W,8,11,0,115.79727272727274,True
5100,W,9,5,0,123.154,True
5100,W,10,11,0,115.17363636363638,True
5100,W,11,11,0,97.23545454545456,True
5100,W,12,2,0,126.57000000000001,False
5100,W,13,7,0,96.31285714285715,True
5100,W,14,14,0,89.80499999999999,True
5100,W,15,6,0,46.471666666666664,True
5100,W,16,7,0,114.14285714285714,True
5100,W,17,2,0,102.125,False
5100,W,18,3,0,120.73666666666668,False
5100,W,19,12,0,122.055,True
5100,W,20,4,0,112.72999999999999,False
5130,E,0,15,0,98.36466666666666,True
5130,E,1,8,0,119.62749999999998,True
5130,E,2,10,0,114.646,True
5130,E,3,16,0,113.93187499999999,True
5130,E,4,104,24,15.201538461538464,True
5130,E,5,187,73,9.037860962566844,True
5130,E,6,180,67,10.229055555555558,True
5130,E,7,155,35,14.095032258064517,True
5130,E,8,106,24,17.34311320754717,True
5130,E,9,40,6,39.439250000000015,True
5130,E,10,12,0,113.9325,True
5130,E,11,6,0,118.35166666666667,True
5130,E,12,15,0,112.71733333333331,True
5130,E,13,40,26,21.240499999999997,True
5130,E,14,12,0,90.98,True
5130,E,15,8,0,67.6175,True
5130,E,16,8,0,113.525,True
5130,E,17,8,0,116.80125000000001,True
5130,E,18,9,0,118.68666666666667,True
5130,E,19,4,0,107.5375,False
5130,E,20,8,0,117.7425,True
5130,W,0,20,0,78.167,True
5130,W,1,15,0,102.38533333333332,True
5130,W,2,9,0,128.23333333333332,True
5130,W,3,11,0,120.53363636363633,True
5130,W,4,9,0,121.19222222222223,True
5130,W,5,13,0,113.99307692307691,True
5130,W,6,7,0,129.8242857142857,True
5130,W,7,7,0,117.94428571428573,True
5130,W,8,12,0,113.56333333333335,True
5130,W,9,14,0,118.00214285714287,True
5130,W,10,11,0,119.09090909090907,True
5130,W,11,3,0,114.39,False
5130,W,12,9,0,101.93777777777778,True
5130,W,13,6,0,91.61333333333333,True
5130,W,14,5,0,95.652,True
5130,W,15,11,0,75.41545454545454,True
5130,W,16,11,0,108.95,True
5130,W,17,3,0,122.51333333333332,False
5130,W,18,6,0,114.02166666666666,True
5130,W,19,2,0,102.125,False
5130,W,20,6,0,120.25666666666667,True
5160,E,0,15,0,94.69466666666666,True
5160,E,1,8,0,125.47999999999999,True
5160,E,2,14,0,115.27357142857144,True
5160,E,3,8,0,116.69749999999999,True
5160,E,4,109,30,15.209082568807343,True
5160,E,5,178,52,10.550505617977532,True
5160,E,6,179,64,9.285698324022345,True
5160,E,7,152,44,12.570986842105262,True
5160,E,8,107,29,17.362429906542054,True
5160,E,9,41,8,43.11292682926828,True
5160,E,10,6,0,103.505,True
5160,E,11,14,0,115.94785714285715,True
5160,E,12,10,0,113.47199999999998,True
5160,E,13,43,17,27.552325581395348,True
5160,E,14,7,0,102.25,True
5160,E,15,22,0,64.2809090909091,True
5160,E,16,2,0,111.095,False
5160,E,17,2,0,115.69,False
5160,E,18,8,0,122.13874999999999,True
5160,E,19,9,0,114.64999999999999,True
5160,E,20,9,0,117.7311111111111,True
5160,W,0,20,0,86.97600000000001,True
5160,W,1,11,0,116.26000000000003,True
5160,W,2,21,0,116.23999999999998,True
5160,W,3,7,0,113.27714285714286,True
5160,W,4,9,0,128.7211111111111,True
5160,W,5,14,0,118.04642857142858,True
5160,W,6,8,0,118.61375000000001,True
5160,W,7,10,0,101.76299999999999,True
5160,W,8,5,0,118.13799999999999,True
5160,W,9,8,0,127.53875,True
5160,W,10,12,0,116.27916666666668,True
5160,W,11,12,0,116.17500000000001,True
5160,W,12,9,0,116.91888888888889,True
5160,W,13,10,0,98.46399999999998,True
5160,W,14,5,0,86.712,True
5160,W,15,5,0,87.50399999999999,True
5160,W,16,6,0,122.19833333333334,True
5160,W,17,12,0,116.11750000000002,True
5160,W,18,6,0,119.08666666666666,True
5160,W,19,4,0,128.255,False
5160,W,20,7,0,110.30857142857143,True
5190,E,0,12,0,87.7325,True
5190,E,1,8,0,123.58624999999999,True
5190,E,2,12,0,119.15916666666665,True
5190,E,3,8,0,124.72375,True
5190,E,4,105,27,19.289714285714286,True
5190,E,5,180,62,10.208111111111108,True
5190,E,6,176,52,9.90193181818182,True
5190,E,7,148,53,12.233716216216216,True
5190,E,8,102,31,16.06598039215687,True
5190,E,9,40,4,51.09525,True
5190,E,10,11,0,114.71545454545456,True
5190,E,11,14,0,116.20928571428571,True
5190,E,12,8,0,85.17125000000001,True
5190,E,13,28,2,53.861071428571414,True
5190,E,14,13,0,68.59846153846155,True
5190,E,15,8,0,100.86125000000001,True
5190,E,16,10,0,108.151,True
5190,E,17,15,0,120.02533333333331,True
5190,E,18,2,0,130.515,False
5190,E,19,2,0,115.69,False
5190,E,20,9,0,122.77111111111111,True
5190,W,0,21,0,80.5904761904762,True
5190,W,1,20,0,109.20549999999999,True
5190,W,2,11,0,116.77909090909093,True
5190,W,3,13,0,116.40461538461538,True
5190,W,4,20,0,114.352,True
5190,W,5,7,0,114.66857142857143,True
5190,W,6,10,0,120.505,True
5190,W,7,7,0,118.20857142857142,True
5190,W,8,6,0,118.45999999999998,True
5190,W,9,6,0,119.27,True
5190,W,10,5,0,118.902,True
5190,W,11,9,0,117.88888888888889,True
5190,W,12,6,0,112.89166666666667,True
5190,W,13,9,0,109.47888888888889,True
5190,W,14,12,0,104.28583333333331,True
5190,W,15,9,0,107.05000000000001,True
5190,W,16,6,0,112.85000000000002,True
5190,W,17,2,0,116.20500000000001,False
5190,W,18,7,0,127.94857142857143,True
5190,W,19,12,0,112.32583333333336,True
5190,W,20,5,0,121.6,True
5220,E,0,15,0,74.02666666666667,True
5220,E,1,9,0,115.89222222222222,True
5220,E,2,11,0,118.91454545454548,True
5220,E,3,8,0,117.8175,True
5220,E,4,89,25,18.9614606741573,True
5220,E,5,180,58,9.873944444444444,True
5220,E,6,176,54,10.676193181818183,True
5220,E,7,154,54,10.925064935064936,True
5220,E,8,103,21,15.906699029126218,True
5220,E,9,29,5,39.443448275862075,True
5220,E,10,13,0,112.35769230769232,True
5220,E,11,14,0,120.82214285714288,True
5220,E,12,13,0,106.95692307692308,True
5220,E,13,26,11,30.91423076923077,True
5220,E,14,4,0,86.84,False
5220,E,15,14,0,67.01928571428572,True
5220,E,16,6,0,118.01499999999999,True
5220,E,17,10,0,117.457,True
5220,E,18,11,0,118.52999999999999,True
5220,E,19,11,0,118.18545454545456,True
5220,E,20,3,0,132.28333333333333,False
5220,W,0,8,0,83.365,True
5220,W,1,17,0,106.91117647058823,True
5220,W,2,15,0,117.94800000000001,True
5220,W,3,17,0,103.93176470588234,True
5220,W,4,14,0,116.38999999999999,True
5220,W,5,15,0,108.71133333333333,True
5220,W,6,16,0,105.08750000000002,True
5220,W,7,7,0,91.83142857142856,True
5220,W,8,4,0,115.96499999999999,False
5220,W,9,6,0,123.21166666666666,True
5220,W,10,7,0,118.17999999999999,True
5220,W,11,5,0,106.54400000000001,True
5220,W,12,3,0,98.58333333333333,False
5220,W,13,13,0,97.8153846153846,True
5220,W,14,9,0,90.83333333333333,True
5220,W,15,7,0,107.80428571428573,True
5220,W,16,10,0,124.30699999999999,True
5220,W,17,7,0,116.70714285714284,True
5220,W,18,7,0,122.00857142857144,True
5220,W,19,2,0,116.31,False
5220,W,20,8,0,124.29874999999998,True
5250,E,0,17,0,84.41529411764705,True
5250,E,1,16,0,118.2925,True
5250,E,2,7,0,118.26142857142858,True
5250,E,3,10,0,117.465,True
5250,E,4,72,20,23.137083333333326,True
5250,E,5,189,68,8.550846560846562,True
5250,E,6,175,58,10.768285714285714,True
5250,E,7,152,36,13.101907894736843,True
5250,E,8,101,28,19.059900990099006,True
5250,E,9,29,4,45.09344827586208,True
5250,E,10,9,0,96.78222222222225,True
5250,E,11,13,0,118.21538461538464,True
5250,E,12,11,0,110.2318181818182,True
5250,E,13,34,15,33.67794117647059,True
5250,E,14,9,0,81.8388888888889,True
5250,E,15,9,0,75.84777777777778,True
5250,E,16,9,0,101.89222222222222,True
5250,E,17,4,0,116.25500000000001,False
5250,E,18,7,0,118.61428571428571,True
5250,E,19,10,0,112.58,True
5250,E,20,12,0,121.70166666666665,True
5250,W,0,17,0,80.43294117647058,True
5250,W,1,9,0,127.52111111111111,True
5250,W,2,6,0,109.94833333333334,True
5250,W,3,17,0,115.74470588235295,True
5250,W,4,26,0,108.30346153846152,True
5250,W,5,8,0,112.35999999999999,True
5250,W,6,13,0,97.53846153846153,True
5250,W,7,15,0,103.706,True
5250,W,8,8,0,116.7625,True
5250,W,9,6,0,123.36166666666668,True
5250,W,10,4,0,123.8575,False
5250,W,11,10,0,85.03200000000001,True
5250,W,12,7,0,95.14571428571428,True
5250,W,13,3,0,103.12,False
5250,W,14,3,0,68.75333333333333,False
5250,W,15,15,0,104.09400000000001,True
5250,W,16,5,0,113.61599999999999,True
5250,W,17,9,0,119.16999999999997,True
5250,W,18,8,0,120.6825,True
5250,W,19,7,0,116.5657142857143,True
5250,W,20,8,0,123.43249999999999,True
5280,E,0,17,0,83.74882352941178,True
5280,E,1,11,0,117.15272727272728,True
5280,E,2,11,0,111.66000000000003,True
5280,E,3,15,0,122.32799999999999,True
5280,E,4,66,22,16.14393939393939,True
5280,E,5,182,58,9.327417582417581,True
5280,E,6,173,55,10.62763005780347,True
5280,E,7,156,43,13.510833333333336,True
5280,E,8,95,27,14.921578947368419,True
5280,E,9,31,6,38.36935483870969,True
5280,E,10,12,0,114.03666666666663,True
5280,E,11,9,0,117.48999999999998,True
5280,E,12,6,0,96.37,True
5280,E,13,40,23,27.78725,True
5280,E,14,11,0,56.72363636363636,True
5280,E,15,13,0,61.911538461538456,True
5280,E,16,5,0,116.83,True
5280,E,17,8,0,118.80875,True
5280,E,18,9,0,125.77555555555558,True
5280,E,19,5,0,116.53000000000002,True
5280,E,20,6,0,120.28000000000002,True
5280,W,0,13,0,85.01153846153846,True
5280,W,1,16,0,110.935,True
5280,W,2,9,0,116.21000000000001,True
5280,W,3,7,0,124.12428571428572,True
5280,W,4,11,0,116.0309090909091,True
5280,W,5,20,0,104.19949999999999,True
5280,W,6,18,0,107.3577777777778,True
5280,W,7,11,0,81.94454545454545,True
5280,W,8,12,0,120.27416666666666,True
5280,W,9,12,0,116.30916666666667,True
5280,W,10,9,0,119.0711111111111,True
5280,W,11,5,0,125.644,True
5280,W,12,3,0,119.71666666666665,False
5280,W,13,6,0,116.93333333333335,True
5280,W,14,6,0,105.96,True
5280,W,15,5,0,81.61200000000001,True
5280,W,16,4,0,121.58,False
5280,W,17,9,0,116.75222222222222,True
5280,W,18,9,0,121.55222222222223,True
5280,W,19,8,0,119.83249999999998,True
5280,W,20,10,0,121.402,True
5310,E,0,19,0,78.29210526315788,True
5310,E,1,12,0,116.48916666666666,True
5310,E,2,9,0,118.99222222222221,True
5310,E,3,13,0,117.0476923076923,True
5310,E,4,56,15,22.65607142857143,True
5310,E,5,181,59,9.863812154696129,True
5310,E,6,181,54,10.962320441988956,True
5310,E,7,150,34,15.2054,True
5310,E,8,101,23,17.32990099009901,True
5310,E,9,23,4,63.12739130434783,True
5310,E,10,12,0,92.8525,True
5310,E,11,6,0,118.43166666666666,True
5310,E,12,14,0,106.15571428571427,True
5310,E,13,23,0,48.54304347826086,True
5310,E,14,8,0,81.52250000000001,True
5310,E,15,19,0,65.81105263157895,True
5310,E,16,10,0,103.33,True
5310,E,17,4,0,119.46,False
5310,E,18,4,0,111.2825,False
5310,E,19,8,0,125.72000000000001,True
5310,E,20,10,0,121.521,True
5310,W,0,12,0,84.3275,True
5310,W,1,13,0,116.06,True
5310,W,2,10,0,118.096,True
5310,W,3,16,0,110.92500000000001,True
5310,W,4,8,0,120.465,True
5310,W,5,7,0,115.73714285714287,True
5310,W,6,12,0,112.50999999999999,True
5310,W,7,15,0,100.34200000000001,True
5310,W,8,9,0,110.25111111111111,True
5310,W,9,7,0,115.24000000000001,True
5310,W,10,14,0,113.0807142857143,True
5310,W,11,10,0,120.65799999999999,True
5310,W,12,5,0,126.24599999999998,True
5310,W,13,5,0,91.98599999999999,True
5310,W,14,3,0,119.71666666666665,False
5310,W,15,7,0,95.40714285714286,True
5310,W,16,5,0,122.28400000000002,True
5310,W,17,3,0,136.28,False
5310,W,18,6,0,116.54,True
5310,W,19,9,0,119.06333333333335,True
5310,W,20,10,0,122.729,True
5340,E,0,18,0,78.895,True
5340,E,1,17,0,114.5429411764706,True
5340,E,2,11,0,112.40727272727273,True
5340,E,3,11,0,120.82545454545453,True
5340,E,4,56,22,19.19214285714286,True
5340,E,5,175,50,10.347542857142859,True
5340,E,6,176,53,11.364545454545457,True
5340,E,7,146,39,13.76684931506849,True
5340,E,8,101,24,21.07425742574257,True
5340,E,9,26,0,61.55499999999999,True
5340,E,10,6,0,114.70333333333333,True
5340,E,11,12,0,113.85416666666669,True
5340,E,12,8,0,116.7675,True
5340,E,13,15,0,94.66733333333335,True
5340,E,14,11,0,80.87363636363635,True
5340,E,15,4,0,79.98,False
5340,E,16,17,0,102.57705882352941,True
5340,E,17,7,0,116.45,True
5340,E,18,10,0,120.726,True
5340,E,19,5,0,114.862,True
5340,E,20,3,0,113.86666666666666,False
5340,W,0,16,0,93.74124999999998,True
5340,W,1,11,0,118.30181818181818,True
5340,W,2,9,0,119.12333333333335,True
5340,W,3,12,0,119.34499999999997,True
5340,W,4,12,0,118.23249999999997,True
5340,W,5,15,0,121.73666666666665,True
5340,W,6,7,0,118.27714285714285,True
5340,W,7,8,0,70.79124999999999,True
5340,W,8,12,0,118.92000000000002,True
5340,W,9,11,0,119.18272727272728,True
5340,W,10,10,0,122.67900000000002,True
5340,W,11,9,0,120.27888888888889,True
5340,W,12,9,0,121.00666666666666,True
5340,W,13,10,0,106.01400000000001,True
5340,W,14,7,0,94.68285714285715,True
5340,W,15,3,0,125.46666666666665,False
5340,W,16,4,0,110.7725,False
5340,W,17,6,0,120.14333333333333,True
5340,W,18,5,0,128.154,True
5340,W,19,2,0,129.14499999999998,False
5340,W,20,9,0,118.51444444444445,True
5370,E,0,7,0,78.28999999999999,True
5370,E,1,14,0,115.5557142857143,True
5370,E,2,8,0,122.32999999999998,True
5370,E,3,19,0,115.4742105263158,True
5370,E,4,46,11,31.548913043478255,True
5370,E,5,167,48,10.910179640718567,True
5370,E,6,179,54,11.074189944134075,True
5370,E,7,151,53,13.573112582781457,True
5370,E,8,86,19,22.46302325581395,True
5370,E,9,44,3,65.3718181818182,True
5370,E,10,7,0,95.52857142857144,True
5370,E,11,10,0,124.29299999999998,True
5370,E,12,8,0,112.36749999999999,True
5370,E,13,18,1,60.79611111111112,True
5370,E,14,5,0,81.46199999999999,True
5370,E,15,14,0,94.63642857142858,True
5370,E,16,8,0,107.67625,True
5370,E,17,4,0,109.785,False
5370,E,18,17,0,112.88882352941177,True
5370,E,19,8,0,117.59249999999999,True
5370,E,20,7,0,129.61999999999998,True
5370,W,0,18,0,84.79333333333335,True
5370,W,1,12,0,124.79666666666667,True
5370,W,2,12,0,117.67833333333334,True
5370,W,3,13,0,115.35076923076923,True
5370,W,4,6,0,120.69833333333332,True
5370,W,5,14,0,118.14857142857144,True
5370,W,6,13,0,113.88538461538461,True
5370,W,7,8,0,120.50750000000001,True
5370,W,8,9,0,116.94444444444444,True
5370,W,9,7,0,110.38571428571427,True
5370,W,10,10,0,114.21300000000001,True
5370,W,11,11,0,103.48545454545456,True
5370,W,12,6,0,123.66000000000001,True
5370,W,13,15,0,79.55266666666668,True
5370,W,14,6,0,114.14833333333333,True
5370,W,15,10,0,109.69800000000001,True
5370,W,16,5,0,126.24599999999998,True
5370,W,17,3,0,119.63666666666667,False
5370,W,18,4,0,124.47,False
5370,W,19,5,0,118.776,True
5370,W,20,6,0,128.66666666666666,True
5400,E,0,14,0,78.3057142857143,True
5400,E,1,10,0,111.68000000000002,True
5400,E,2,3,0,125.48666666666668,False
5400,E,3,16,0,115.5875,True
5400,E,4,39,4,27.783076923076923,True
5400,E,5,174,48,10.912988505747128,True
5400,E,6,168,51,11.826785714285714,True
5400,E,7,165,60,12.206969696969697,True
5400,E,8,81,18,15.294320987654316,True
5400,E,9,11,0,74.81,True
5400,E,10,32,0,82.12281250000001,True
5400,E,11,13,0,115.0246153846154,True
5400,E,12,6,0,110.14833333333335,True
5400,E,13,17,8,34.52235294117647,True
5400,E,14,17,0,64.33235294117647,True
5400,E,15,10,0,81.11099999999999,True
5400,E,16,6,0,121.34333333333332,True
5400,E,17,13,0,118.77692307692307,True
5400,E,18,5,0,110.10999999999999,True
5400,E,19,8,0,115.80625,True
5400,E,20,13,0,112.18307692307692,True
5400,W,0,13,0,90.56615384615385,True
5400,W,1,14,0,105.415,True
5400,W,2,12,0,113.13499999999999,True
5400,W,3,13,0,119.51307692307692,True
5400,W,4,12,0,117.93166666666663,True
5400,W,5,12,0,105.68499999999999,True
5400,W,6,11,0,111.61272727272727,True
5400,W,7,9,0,97.6888888888889,True
5400,W,8,7,0,118.06000000000002,True
5400,W,9,8,0,114.61000000000001,True
5400,W,10,10,0,121.69200000000001,True
5400,W,11,8,0,84.80125,True
5400,W,12,9,0,106.32111111111111,True
5400,W,13,9,0,103.4588888888889,True
5400,W,14,12,0,86.92416666666668,True
5400,W,15,11,0,108.08000000000001,True
5400,W,16,5,0,113.36000000000001,True
5400,W,17,6,0,130.13333333333333,True
5400,W,18,5,0,125.628,True
5400,W,19,5,0,127.65,True
5400,W,20,5,0,122.63399999999999,True
5430,E,0,12,0,87.57083333333334,True
5430,E,1,9,0,122.79888888888887,True
5430,E,2,11,0,120.55454545454545,True
5430,E,3,8,0,117.24249999999999,True
5430,E,4,27,1,22.474814814814813,True
5430,E,5,173,38,11.220693641618496,True
5430,E,6,166,35,13.299277108433733,True
5430,E,7,161,52,12.765527950310556,True
5430,E,8,91,10,23.23362637362637,True
5430,E,9,17,4,55.48235294117647,True
5430,E,10,3,0,88.45,False
5430,E,11,15,0,108.13333333333334,True
5430,E,12,23,0,105.98739130434781,True
5430,E,13,26,6,36.18038461538461,True
5430,E,14,5,0,92.22,True
5430,E,15,13,0,76.97384615384615,True
5430,E,16,11,0,108.22181818181816,True
5430,E,17,6,0,127.68499999999999,True
5430,E,18,7,0,123.7,True
5430,E,19,13,0,110.58307692307692,True
5430,E,20,4,0,117.33250000000001,False
5430,W,0,17,0,85.70647058823529,True
5430,W,1,11,0,116.81636363636363,True
5430,W,2,15,0,114.72733333333333,True
5430,W,3,10,0,115.928,True
5430,W,4,12,0,115.44583333333333,True
5430,W,5,14,0,119.07000000000002,True
5430,W,6,11,0,115.28090909090908,True
5430,W,7,9,0,95.44,True
5430,W,8,9,0,110.64555555555555,True
5430,W,9,10,0,122.756,True
5430,W,10,5,0,127.0,True
5430,W,11,7,0,117.28428571428572,True
5430,W,12,10,0,104.31699999999998,True
5430,W,13,8,0,100.17125,True
5430,W,14,9,0,97.50444444444446,True
5430,W,15,13,0,93.08461538461539,True
5430,W,16,5,0,115.374,True
5430,W,17,11,0,120.7,True
5430,W,18,5,0,112.18400000000001,True
5430,W,19,6,0,124.95666666666666,True
5430,W,20,5,0,127.66999999999999,True
5460,E,0,16,0,77.84687500000001,True
5460,E,1,9,0,121.54444444444442,True
5460,E,2,8,0,117.20875000000001,True
5460,E,3,6,0,119.50166666666667,True
5460,E,4,17,1,92.94764705882353,True
5460,E,5,175,49,9.943142857142856,True
5460,E,6,164,47,11.75006097560976,True
5460,E,7,161,49,11.985403726708073,True
5460,E,8,85,23,23.499882352941178,True
5460,E,9,27,1,62.162222222222226,True
5460,E,10,6,0,124.92999999999999,True
5460,E,11,8,0,121.575,True
5460,E,12,4,0,96.92500000000001,False
5460,E,13,34,1,49.827058823529406,True
5460,E,14,11,0,77.45818181818181,True
5460,E,15,8,0,96.80375,True
5460,E,16,7,0,111.4342857142857,True
5460,E,17,12,0,112.39583333333336,True
5460,E,18,7,0,116.0,True
5460,E,19,3,0,128.72666666666666,False
5460,E,20,10,0,126.374,True
5460,W,0,20,0,85.537,True
5460,W,1,12,0,111.0,True
5460,W,2,13,0,118.6846153846154,True
5460,W,3,9,0,118.63444444444445,True
5460,W,4,19,0,114.89368421052632,True
5460,W,5,8,0,116.89750000000001,True
5460,W,6,10,0,117.124,True
5460,W,7,13,0,97.27615384615386,True
5460,W,8,7,0,116.02142857142857,True
5460,W,9,10,0,121.665,True
5460,W,10,10,0,118.934,True
5460,W,11,8,0,115.90375000000002,True
5460,W,12,3,0,115.68666666666667,False
5460,W,13,7,0,111.11428571428573,True
5460,W,14,13,0,100.88307692307693,True
