sim_sec,veh_no,lane,pos_m,speed_kph
150.000000000000,"183","125-1","138.114712013975","118.704442558276"
150.000000000000,"184","69-1","1369.00262161393","39.4665404171459"
150.000000000000,"185","95-1","239.184114144049","40.9837910427679"
150.000000000000,"186","31-1","142.177783095726","45.2831570496989"
150.000000000000,"187","37-1","310.825385807328","31.4589635786738"
150.000000000000,"188","1210021904-2","146.203927294442","0"
150.000000000000,"189","26-3","3802.77928004335","118.389042769625"
150.000000000000,"190","69-1","1278.60808893835","30.8894843122407"
150.000000000000,"191","103-3","326.655479193829","44.4089732484792"
150.000000000000,"192","2-1","1003.03175272132","114.657485273079"
150.000000000000,"193","26-3","3423.66577206639","107.314865791745"
150.000000000000,"194","80-1","367.397114274161","0"
150.000000000000,"195","1220024801-1","119.61388561093","0"
150.000000000000,"196","2-2","1076.34637768402","107.760812580762"
150.000000000000,"197","26-2","3520.94617359312","112.443683676485"
150.000000000000,"198","26-3","3645.0945804053","115.638950659223"
150.000000000000,"199","26-1","3546.76227169213","116.170288196411"
150.000000000000,"200","69-1","1243.04972283208","33.9219551140815"
150.000000000000,"201","69-1","1409.66642475886","42.0347442032668"
150.000000000000,"203","1220021201-3","57.1998009247919","42.4723013146949"
150.000000000000,"204","28-1","159.519412190649","40.8503298681196"
150.000000000000,"205","1210006903-2","248.418942609559","43.9560134729734"
150.000000000000,"206","2-3","1076.01228025619","126.920209298702"
150.000000000000,"207","69-2","1107.84188073751","31.3742030910498"
150.000000000000,"208","80-1","361.139256435105","0"
150.000000000000,"209","1220021203-2","63.6108681432056","42.259803117092"
150.000000000000,"212","1210009700-1","177.508275757659","12.6"
150.000000000000,"213","2-3","1036.69589769299","115.837366877324"
150.000000000000,"214","2-1","625.076232508463","123.174507917556"
150.000000000000,"215","26-1","2545.56326917338","102.794266273264"
150.000000000000,"216","26-1","3349.97823477132","108.342082261587"
150.000000000000,"217","66-1","1373.22820700735","41.2447250247558"
150.000000000000,"218","69-1","1262.58022357703","32.8451499709035"
150.000000000000,"219","31-1","86.0550109067126","40.9827865895507"
150.000000000000,"220","26-1","3662.60219219294","131.253836966596"
150.000000000000,"221","26-1","3513.04017409186","123.004337156008"
150.000000000000,"222","10482-2","123.127166156397","31.3680715941458"
150.000000000000,"223","10482-1","170.364199505422","42.9913303076735"
150.000000000000,"224","309-3","141.869715691294","39.0912038459539"
150.000000000000,"225","1220019201-1","173.572488172107","44.0026317803621"
150.000000000000,"226","1220024801-1","108.391415397461","0"
150.000000000000,"227","1220014100-1","29.3920227532467","41.9109595375168"
150.000000000000,"228","2-2","692.676735998725","114.774812841896"
150.000000000000,"229","26-1","3095.83164441469","117.574027547457"
150.000000000000,"230","26-3","3731.24694234589","126.116462797186"
150.000000000000,"231","10479-1","9.61488530878205","112.352094421507"
150.000000000000,"232","32-1","980.700696266545","32.6757958463561"
150.000000000000,"233","10128-3","35.0690102042445","42.2025628436931"
150.000000000000,"234","28-2","168.585240959145","45.2417079512825"
150.000000000000,"235","118-4","31.0654340271733","0"
150.000000000000,"236","10559-1","15.1817806866412","42.62732988104"
150.000000000000,"237","2-2","634.158834190319","113.573830813351"
150.000000000000,"238","26-3","3606.94553987665","121.563258527751"
150.000000000000,"239","66-4","1386.9105823916","45.2791208267389"
150.000000000000,"240","37-3","235.965550531287","41.2332043422289"
150.000000000000,"241","1220002202-4","118.989267259127","22.2704412069767"
150.000000000000,"242","1210006903-4","190.659530426199","44.0890697667117"
150.000000000000,"243","1220007001-1","215.511147855584","0"
150.000000000000,"244","10699-3","16.6792182109648","90.121679977775"
150.000000000000,"245","26-2","2904.58154732813","111.624261355606"
150.000000000000,"246","1210006903-2","201.572132572334","44.6312588429151"
150.000000000000,"247","1210014303-1","298.122126039983","0"
150.000000000000,"248","2-3","740.420216397858","122.100789815173"
150.000000000000,"249","26-1","3313.4048590593","106.587918227374"
150.000000000000,"250","26-2","3482.2230891521","116.923833840452"
150.000000000000,"251","26-2","3177.25269626053","110.045370648762"
150.000000000000,"252","1220021203-1","49.4152294170821","30.6413546394786"
150.000000000000,"253","1220021201-4","35.7602833284559","43.6297737720732"
150.000000000000,"254","1220017202-1","158.892985713484","0"
150.000000000000,"255","2-4","773.718158237051","112.57177380621"
150.000000000000,"256","2-3","656.475209000112","119.673997311464"
150.000000000000,"257","26-1","3161.31138840339","123.412428623373"
150.000000000000,"258","10479-1","45.7041939580988","119.866128623438"
150.000000000000,"259","66-3","1208.28612362347","44.936791722909"
150.000000000000,"260","69-1","1223.13353536424","36.2221821169639"
150.000000000000,"261","1220061200-4","94.5630386496206","0"
150.000000000000,"262","28-3","137.16530297795","42.5367016856177"
150.000000000000,"263","28-4","157.560536703716","44.8623994115411"
150.000000000000,"264","1210006903-2","79.7311541493946","41.5593441195226"
150.000000000000,"265","26-1","3279.77235188298","103.889810678314"
150.000000000000,"266","80-1","354.989381227272","0"
150.000000000000,"267","80-2","379.028873396647","0"
150.000000000000,"268","10128-1","27.7926083892363","33.1427863301886"
150.000000000000,"270","2-3","364.503685754276","128.477070988561"
150.000000000000,"271","2-4","668.875478281841","129.256225314537"
150.000000000000,"272","2-2","389.595272216535","110.539195213135"
150.000000000000,"273","74-3","2541.63111869658","90.7504267134744"
150.000000000000,"274","2-4","447.728696483979","122.786703571595"
150.000000000000,"275","26-2","3447.56500717204","119.330788024026"
150.000000000000,"276","26-3","2888.78590534914","114.86321475747"
150.000000000000,"277","66-3","1240.69114386127","43.1090825377313"
150.000000000000,"278","69-1","1207.09446570128","38.3363884825151"
150.000000000000,"279","87-1","60.7050205208515","0"
150.000000000000,"280","1220008701-2","20.5734218987718","44.002363834529"
150.000000000000,"281","1220007502-1","202.332941571834","42.8963522172431"
150.000000000000,"282","182-3","51.6324672706608","70.5409223271816"
150.000000000000,"284","2-3","480.429402707757","119.729265425299"
150.000000000000,"285","26-1","3391.32861449846","121.451464341531"
150.000000000000,"286","26-1","3194.93071586478","115.919783169794"
150.000000000000,"287","26-1","2846.54212956728","111.283807613897"
150.000000000000,"288","1210006903-3","28.1556376626193","40.8219004086735"
150.000000000000,"289","26-2","3129.79268186062","112.700056697686"
150.000000000000,"290","2-3","617.361038028132","119.330712976148"
150.000000000000,"291","2-3","558.787000474884","122.71257191241"
150.000000000000,"292","2-2","309.880309046568","112.439887776278"
150.000000000000,"293","2-1","420.259017444485","120.652701685012"
150.000000000000,"294","66-1","1298.72827282376","44.7104684868266"
150.000000000000,"295","1220013600-2","28.0225896521915","34.8540050966791"
150.000000000000,"296","1210006903-4","8.36744767261046","41.2177851507947"
150.000000000000,"297","1220044500-1","681.073199528353","0"
150.000000000000,"298","2-4","183.772749162929","89.0415670651105"
150.000000000000,"299","74-4","2394.97058344226","108.393769917532"
150.000000000000,"300","10500-1","48.5912001429829","66.9448835442731"
150.000000000000,"301","10329-2","6.36352217893898","40.7483858081392"
150.000000000000,"302","1220011103-1","134.053815348256","44.6848774203302"
150.000000000000,"303","1220015100-2","198.307611674706","32.2483415448845"
150.000000000000,"304","74-1","2460.84226310543","110.317446020299"
150.000000000000,"305","2-2","224.444254139713","119.120133614228"
150.000000000000,"306","26-1","3237.38143458129","118.892301340869"
150.000000000000,"307","26-1","2920.04438751414","111.974669382926"
150.000000000000,"308","32-2","962.40913358391","33.1406982099066"
150.000000000000,"309","10598-1","17.8695165963545","40.5134513882832"
150.000000000000,"310","182-4","113.142100415828","76.5812265886237"
150.000000000000,"311","1210014303-4","298.523891760074","0"
150.000000000000,"312","2-3","167.126097751196","107.798408172353"
150.000000000000,"313","26-3","2534.38778528886","110.329578141051"
150.000000000000,"314","117-2","376.113517667644","0"
150.000000000000,"315","117-2","382.473201993212","0"
150.000000000000,"316","1220024801-1","102.061520500993","0"
150.000000000000,"317","2-4","110.860836233376","111.298138203082"
150.000000000000,"318","74-2","2354.49222189248","93.0799025812683"
150.000000000000,"319","26-2","3410.95792546108","123.397139795409"
150.000000000000,"320","66-4","1203.42872010681","43.8108641339527"
150.000000000000,"321","69-1","1098.14457858582","32.82298431358"
150.000000000000,"322","129-2","113.094994212428","41.7200147822644"
150.000000000000,"323","2-2","275.90141514795","111.462329971556"
150.000000000000,"324","2-2","12.9246504843035","105.854150378178"
150.000000000000,"325","26-1","2884.38926316004","113.661303676056"
150.000000000000,"326","1220061200-2","94.7685688752664","0"
150.000000000000,"327","2-3","424.883187688866","127.037997885434"
150.000000000000,"328","1220023101-1","101.794015372213","0"
150.000000000000,"330","2-4","68.8971036283529","119.800512735585"
150.000000000000,"331","2-3","275.992256696878","123.247489220745"
150.000000000000,"332","26-2","2849.30543443995","112.756820984762"
150.000000000000,"333","26-2","2806.77170174924","112.815647514044"
150.000000000000,"334","100-2","197.462925846928","42.1414471943852"
150.000000000000,"335","174-2","413.975148703392","45.5541023662166"
150.000000000000,"336","2-3","128.890355452978","109.297311054577"
150.000000000000,"337","69-1","1063.03615441092","34.9733655156687"
150.000000000000,"338","10482-2","86.202950911754","43.4200787156401"
150.000000000000,"339","10165-3","4.2545178487046","40.0386732980026"
150.000000000000,"340","1220024801-2","144.31199654106","0"
150.000000000000,"341","182-1","54.5110098971212","76.5834482968375"
150.000000000000,"342","174-1","411.135729166534","41.5554498083715"
150.000000000000,"343","74-4","2575.12701352856","118.206579726743"
150.000000000000,"344","2-1","28.1139420128445","126.979132538677"
150.000000000000,"345","26-2","2769.16486962146","109.750041254554"
150.000000000000,"346","69-1","1045.36576850925","35.3726023238777"
150.000000000000,"347","99-2","348.983522268896","0"
150.000000000000,"348","80-2","372.712751638909","0"
150.000000000000,"349","117-4","376.389251113478","0"
150.000000000000,"350","117-3","375.845400571676","0"
150.000000000000,"351","10128-2","10.0902464290919","41.7392353993416"
150.000000000000,"353","1220044500-2","687.254197135363","0"
150.000000000000,"354","128-1","53.1599920395787","0"
150.000000000000,"355","2-3","223.743201751316","121.374904261941"
150.000000000000,"356","2-2","147.473399127819","111.611479756008"
150.000000000000,"357","26-3","2814.44613707423","127.071504327604"
150.000000000000,"358","26-1","2807.16281283499","119.950070951421"
150.000000000000,"359","26-2","2870.40698698958","108.492362043274"
150.000000000000,"360","66-2","1113.1587718112","41.8630753534891"
150.000000000000,"361","80-1","348.656625761012","0"
150.000000000000,"362","1220061200-1","89.6734701712103","0"
150.000000000000,"363","1220061200-1","94.6428997042212","0"
150.000000000000,"364","100-1","175.402311219263","41.3392099021256"
150.000000000000,"365","1220044500-1","687.088278209595","0"
150.000000000000,"366","74-2","2641.166711366","135.595599840757"
150.000000000000,"367","26-3","2735.98713080572","118.403896511598"
150.000000000000,"368","26-2","2597.30423344283","115.064861827047"
150.000000000000,"369","129-3","50.048047006691","39.2603366392388"
150.000000000000,"370","37-2","368.557684422836","40.5440890126731"
150.000000000000,"371","28-1","117.562324541674","43.9541220348386"
150.000000000000,"372","26-3","2490.6515579625","108.316816663409"
150.000000000000,"373","26-3","2774.64576813575","123.103874862347"
150.000000000000,"374","10482-2","14.338980420806","44.2088930272052"
150.000000000000,"375","129-2","33.220799822769","39.9901819453579"
150.000000000000,"376","117-4","360.067668142682","0"
150.000000000000,"377","74-1","2432.9379279444","111.8161143753"
150.000000000000,"378","74-4","2649.74143933722","113.345425348857"
150.000000000000,"379","74-2","2323.51483881075","91.6746589921164"
150.000000000000,"380","26-2","2121.64105620469","87.2422213423009"
150.000000000000,"381","26-2","2560.24698422949","118.473559750465"
150.000000000000,"382","26-1","2767.40073689747","128.067822793053"
150.000000000000,"383","117-4","382.572808632932","0"
150.000000000000,"384","10128-3","17.3184766817943","43.1787727080913"
150.000000000000,"385","28-2","124.159222502003","45.5336535352446"
150.000000000000,"386","1220044500-2","681.510306840651","0"
150.000000000000,"387","174-2","315.126780036061","35.3301777423975"
150.000000000000,"388","74-3","2355.20539307187","110.528276273812"
150.000000000000,"389","74-1","2234.34536355508","105.47062535565"
150.000000000000,"390","26-3","2460.54329641085","109.590467365011"
150.000000000000,"391","26-1","2506.22667891642","98.7863707143308"
150.000000000000,"392","99-1","349.26533255444","0"
150.000000000000,"393","1220023101-2","101.628900069969","0"
150.000000000000,"394","74-3","2419.95546922282","103.764475985763"
150.000000000000,"395","26-3","2418.48312696556","110.458054241614"
150.000000000000,"396","26-2","2382.48990883899","124.500677288907"
150.000000000000,"397","66-3","1079.80737474934","44.2172865423397"
150.000000000000,"398","66-1","1015.15083441527","42.6969707190178"
150.000000000000,"399","80-2","367.262389639384","0"
150.000000000000,"400","117-4","348.741746049272","0"
150.000000000000,"401","117-4","365.21423956843","0"
150.000000000000,"402","1220000402-1","221.546323740819","72.7188560254332"
150.000000000000,"403","100-2","47.3762225769479","39.4894504968371"
150.000000000000,"404","1220044500-1","669.536408886436","0"
150.000000000000,"405","26-1","2448.46071457732","110.548882743028"
150.000000000000,"406","26-2","2521.87085858332","114.225237916511"
150.000000000000,"407","80-1","342.770713569564","0"
150.000000000000,"408","81-2","278.511628783985","43.5280488175447"
150.000000000000,"409","108-4","437.752791916436","34.7318198484676"
150.000000000000,"410","1220044500-1","664.209549691519","0"
150.000000000000,"411","26-3","1894.94325917415","104.188183353898"
150.000000000000,"412","99-1","342.512581162354","0"
150.000000000000,"413","37-2","350.16535636334","42.0099689408694"
150.000000000000,"414","1220024801-4","150.059115452162","0"
150.000000000000,"415","1220017202-1","153.327488884531","0"
150.000000000000,"416","74-2","2388.61115977533","110.147254307141"
150.000000000000,"417","26-3","2361.27627901031","114.614693207079"
150.000000000000,"418","26-2","2484.12560906903","114.022159827162"
150.000000000000,"419","32-1","745.982194044844","31.8133824667868"
150.000000000000,"420","99-1","335.857541025724","0"
150.000000000000,"421","74-2","2295.92008359872","89.9501187875451"
150.000000000000,"422","26-1","2068.36416059752","109.65944830992"
150.000000000000,"423","90-3","368.723570954764","0"
150.000000000000,"425","74-1","2384.99535631713","121.445041434822"
150.000000000000,"426","74-4","2353.14291005086","109.76372756716"
150.000000000000,"427","26-1","2307.55682579025","112.456219992891"
150.000000000000,"428","26-3","2090.55543405264","97.3398173554451"
150.000000000000,"429","26-3","2229.5512401622","112.967984858861"
150.000000000000,"430","32-2","920.970513067538","37.0226792230426"
150.000000000000,"431","81-2","254.217782613235","44.9379817810158"
150.000000000000,"432","1220024801-3","144.422637031703","0"
150.000000000000,"433","1220008501-4","137.103474121099","43.9427543344409"
150.000000000000,"434","74-3","2320.46648941267","101.873864905202"
150.000000000000,"435","74-1","2295.5849476314","115.010960920845"
150.000000000000,"436","74-2","2227.07659012126","113.482494793206"
150.000000000000,"437","32-1","956.209551689539","31.8728775417015"
150.000000000000,"438","99-1","330.301727756588","0"
150.000000000000,"439","80-1","337.038206626444","0"
150.000000000000,"440","100-1","35.6463553472845","44.8738585892752"
150.000000000000,"441","182-2","82.65944603886","78.1886946892172"
150.000000000000,"442","74-4","2315.07973539439","113.16928220104"
150.000000000000,"443","74-2","2131.74547773074","112.765428606317"
150.000000000000,"444","26-2","2164.8416131485","114.238172694899"
150.000000000000,"445","66-4","729.363182605042","31.0005723966676"
150.000000000000,"446","69-3","1007.64040253752","43.1370308743365"
150.000000000000,"447","80-1","331.054944920395","0"
150.000000000000,"448","117-4","342.879209193614","0"
150.000000000000,"449","275-3","123.518881229645","40.0851605774567"
150.000000000000,"450","1220061200-4","82.8258575780359","0"
150.000000000000,"451","28-3","115.991475015739","42.3207220319201"
150.000000000000,"452","74-2","2004.80517067766","114.282174611081"
150.000000000000,"453","74-3","2288.79966437475","107.786722020359"
150.000000000000,"454","74-4","2267.93067548617","98.1917548153782"
150.000000000000,"455","26-2","2199.31952577799","124.157530061126"
150.000000000000,"456","26-2","2300.97863531414","120.986809891292"
150.000000000000,"457","26-2","2026.26231563887","117.116263451745"
150.000000000000,"458","80-2","361.12395154195","0"
150.000000000000,"459","10484-1","110.044228151621","43.2022684109868"
150.000000000000,"460","1220061200-2","88.2762663047415","0"
150.000000000000,"461","1220008201-1","28.896794044151","40.1458517031884"
150.000000000000,"462","74-3","2232.14784083338","91.7579187234889"
150.000000000000,"463","26-2","1925.86552142302","114.422013196269"
150.000000000000,"464","26-1","2201.17276750676","111.657999250501"
150.000000000000,"465","89-4","219.977643347514","43.174655365828"
150.000000000000,"466","10484-1","78.7578392519891","41.7359068167247"
150.000000000000,"467","174-1","391.46023217366","43.6336197902068"
150.000000000000,"468","1220015100-1","170.24474238416","33.6815426913067"
150.000000000000,"469","74-3","2127.42089196241","106.418284321054"
150.000000000000,"470","74-1","2185.6131725824","114.146927274292"
150.000000000000,"471","26-1","2123.56881075116","116.734828389628"
150.000000000000,"472","99-1","324.603825426525","0"
150.000000000000,"473","78-1","400.854268949092","32.4847371267891"
150.000000000000,"474","182-3","13.7094906674487","72.0173927121166"
150.000000000000,"475","74-2","2094.36207429656","111.285432023069"
150.000000000000,"476","74-3","2202.48465779281","109.887128854044"
150.000000000000,"477","74-4","1527.19091424255","92.669383334595"
150.000000000000,"478","26-2","1890.24631663523","113.450200317391"
150.000000000000,"479","26-3","2135.28826383321","121.39629406424"
