window_sec,start_sec,end_sec,minute,direction,cell,n_veh,k_veh_km_lane,q_veh_h_lane,speed_kph,freeway_percent
60,1440,1500,24.5,W,14,15.666666666666666,7.629518379347446,676.8278459239868,88.71173936170214,80
60,1440,1500,24.5,W,15,20.25,9.861558330752285,772.9990208243647,78.38507818930042,80
60,1440,1500,24.5,W,16,15.841666666666669,7.714726694951019,834.0088284718782,108.10607574960548,80
60,1440,1500,24.5,W,17,15.175,7.390081366378564,853.2875270036252,115.46388797364084,80
60,1440,1500,24.5,W,18,18.33333333333333,8.928159805619352,1010.6543383389466,113.19850454545453,80
60,1440,1500,24.5,W,19,18.466666666666665,8.993091876932947,1015.2983206618396,112.89758122743682,80
60,1440,1500,24.5,W,20,16.708333333333332,8.136800186484908,955.2141995401512,117.39432917705736,80
60,1500,1560,25.5,E,0,34.108333333333334,16.605001379355112,1251.7807068789257,75.38576349865626,80
60,1500,1560,25.5,E,1,23.441666666666663,11.412135079434629,1216.2896158901713,106.5786206896552,80
60,1500,1560,25.5,E,2,23.55,11.464875127793192,1278.0413968810344,111.4745152158528,80
60,1500,1560,25.5,E,3,22.466666666666665,10.937453345432688,1240.58348554893,113.4252596439169,80
60,1500,1560,25.5,E,4,21.65,10.539895818119854,1205.924654755529,114.4152347959969,80
60,1500,1560,25.5,E,5,20.166666666666668,9.817762841144411,1118.4961775612137,113.9257685950413,80
60,1500,1560,25.5,E,6,20.133333333333333,9.801535141099912,1136.44596984892,115.94571192052982,80
60,1500,1560,25.5,E,7,23.808333333333334,11.590639858494391,1297.0601074274207,111.90582429121451,80
60,1500,1560,25.5,E,8,31.275,15.22564626843874,1295.7791327913285,85.10503330668796,80
60,1500,1560,25.5,E,9,35.63333333333333,17.34738520217734,835.0512356401283,48.13700888681008,80
60,1500,1560,25.5,E,10,20.45,9.95569835937881,974.7323645392148,97.9069804400978,80
60,1500,1560,25.5,E,11,21.616666666666667,10.523668110932611,1178.2242425717684,111.95946414803396,80
60,1500,1560,25.5,E,12,20.266666666666666,9.86644596984891,1093.8857244859862,110.86927631578948,80
60,1500,1560,25.5,E,13,12.7,7.442171267457261,830.8352103328647,111.6388188976378,80
60,1500,1560,25.5,E,14,13.066666666666666,8.481681611312787,746.6214985016226,88.02753188775512,80
60,1500,1560,25.5,E,15,16.558333333333334,10.748151393689591,833.5473226987767,77.55262204328135,80
60,1500,1560,25.5,E,16,14.458333333333334,9.3850057143055,969.862123177145,103.3416657060518,80
60,1500,1560,25.5,E,17,13.091666666666669,8.497909330390716,973.751034516334,114.5871292170592,80
60,1500,1560,25.5,E,18,13.075,8.487090858932547,979.299449880727,115.38694072657744,80
60,1500,1560,25.5,E,19,11.491666666666667,7.459336070406591,871.5110159085594,116.8349311094996,80
60,1500,1560,25.5,E,20,10.4,6.750726189896635,787.2765579951212,116.62101762820508,80
60,1500,1560,25.5,W,0,40.34166666666667,26.1946797690929,1817.6111144659349,69.38856021483164,80
60,1500,1560,25.5,W,1,33.11666666666667,21.50333761668564,2010.045099652332,93.4759587317564,80
60,1500,1560,25.5,W,2,44.99166666666667,29.21402108517508,1959.534657817724,67.07514354510093,80
60,1500,1560,25.5,W,3,31.691666666666663,20.57801551527177,1873.2610684075348,91.0321535629766,80
60,1500,1560,25.5,W,4,53.19166666666667,34.538450932889894,1506.5896312572606,43.62064859783801,80
60,1500,1560,25.5,W,5,52.36666666666667,34.00276134455273,1565.7452372866792,46.04759070655633,80
60,1500,1560,25.5,W,6,27.508333333333333,17.861730617181504,1415.6391707481885,79.25543168736746,80
60,1500,1560,25.5,W,7,18.20833333333333,9.979526352220326,912.1316773307544,91.40029748283752,80
60,1500,1560,25.5,W,8,20.008333333333333,9.743868951496392,1059.5704272725086,108.74226988754684,80
60,1500,1560,25.5,W,9,19.966666666666665,9.723558738086608,1122.6238560614618,115.45401085141906,80
60,1500,1560,25.5,W,10,19.516666666666666,9.50443193852751,1065.4685725528238,112.10228864218617,80
60,1500,1560,25.5,W,11,19.416666666666668,9.455732885042314,1010.9305025547524,106.9119141630901,80
60,1500,1560,25.5,W,12,14.183333333333334,6.907149085983699,693.2637764752405,100.3690188014101,80
60,1500,1560,25.5,W,13,19.95,9.715461170296695,810.7749577779208,83.45203007518798,80
60,1500,1560,25.5,W,14,18.675,9.09454823836044,768.8230769880093,84.53669790272203,80
60,1500,1560,25.5,W,15,16.225,7.901421427973127,739.9728648873979,93.6506009244992,80
60,1500,1560,25.5,W,16,13.258333333333333,6.456670263896408,729.0271847326816,112.91070395977376,80
60,1500,1560,25.5,W,17,14.125,6.8787413047840005,778.1282892152377,113.12073746312686,80
60,1500,1560,25.5,W,18,14.116666666666667,6.874683050326901,784.0237154650663,114.04507083825266,80
60,1500,1560,25.5,W,19,14.2,6.915265594897898,789.7184204494467,114.19928990610326,80
60,1500,1560,25.5,W,20,14.241666666666667,6.935556867183397,798.5313258284845,115.13586307782327,80
60,1560,1620,26.5,E,0,32.6,15.87069762913198,1262.208104116969,79.53072597137012,80
60,1560,1620,26.5,E,1,26.925,13.107930480502407,1360.5692273988604,103.79740947075209,80
60,1560,1620,26.5,E,2,24.183333333333334,11.77320156435097,1312.4618243188422,111.47875258442458,80
60,1560,1620,26.5,E,3,20.866666666666667,10.15852491727131,1147.6225157051438,112.97137380191688,80
60,1560,1620,26.5,E,4,21.575,10.50338347694854,1191.723341934019,113.46089996137512,80
60,1560,1620,26.5,E,5,21.558333333333334,10.495269615719252,1209.088123684228,115.20315036722072,80
60,1560,1620,26.5,E,6,23.891666666666666,11.63120912646252,1277.1334566639075,109.80229508196722,80
60,1560,1620,26.5,E,7,22.2,10.807652986709504,1169.328659753663,108.1945045045045,80
60,1560,1620,26.5,E,8,35.958333333333336,17.505639128247584,1067.131752754654,60.95931402085749,80
60,1560,1620,26.5,E,9,40.29166666666666,19.615202865418016,936.3595595289548,47.73641985522235,80
60,1560,1620,26.5,E,10,20.866666666666667,10.158544699219457,918.0728380637106,90.37444488817891,80
60,1560,1620,26.5,E,11,11.966666666666669,5.825746880223297,679.5400662090456,116.64428272980498,80
60,1560,1620,26.5,E,12,12.016666666666667,5.850088441004164,691.9157214027219,118.27440360610258,80
60,1560,1620,26.5,E,13,12.791666666666666,7.495887726736808,853.8479274859601,113.90884690553744,80
60,1560,1620,26.5,E,14,18.816666666666663,12.214054259148131,975.7572104955988,79.88806908768824,80
60,1560,1620,26.5,E,15,14.616666666666667,9.487799468813058,862.3882857591054,90.8944469783352,80
60,1560,1620,26.5,E,16,11.391666666666667,7.394410842337532,822.8390037159214,111.27850768105338,80
60,1560,1620,26.5,E,17,12.058333333333334,7.827164099984319,887.8374957402274,113.43029025570144,80
60,1560,1620,26.5,E,18,11.891666666666667,7.718979385402642,878.78865575083,113.8477785564121,80
60,1560,1620,26.5,E,19,12.3,7.984031936127722,931.5048493798286,116.67098238482386,80
60,1560,1620,26.5,E,20,12.25,7.951576521753247,932.4298827818624,117.26352380952382,80
60,1560,1620,26.5,W,0,43.44166666666667,28.207573979814352,1797.4611776556626,63.72264339152121,80
60,1560,1620,26.5,W,1,28.341666666666665,18.40283121146146,1667.813042385708,90.6280682152308,80
60,1560,1620,26.5,W,2,40.40833333333333,26.23796781663529,1814.2935185022857,69.14763868838936,80
60,1560,1620,26.5,W,3,36.175,23.48913104175513,1927.4634422328616,82.05767334715503,80
60,1560,1620,26.5,W,4,67.65833333333333,43.931957249590006,1628.6012138401416,37.07099150141645,80
60,1560,1620,26.5,W,5,48.05,31.199860266182533,1602.156762036728,51.35140825528961,80
60,1560,1620,26.5,W,6,29.516666666666666,19.165783049396207,1475.85500928204,77.00468097120275,80
60,1560,1620,26.5,W,7,20.725,11.358847614632474,943.0489807361648,83.02329714515483,80
60,1560,1620,26.5,W,8,15.633333333333333,7.613285361519047,834.4900170186958,109.6097121535181,80
60,1560,1620,26.5,W,9,12.7,6.18476774492654,715.8971744214883,115.75166666666664,80
60,1560,1620,26.5,W,10,13.808333333333334,6.724527635414212,781.5935515310654,116.23025347012666,80
60,1560,1620,26.5,W,11,15.75,7.670100923918444,798.6590390962497,104.12627513227514,80
60,1560,1620,26.5,W,12,16.275,7.925770954715724,809.6339795373069,102.1520788530466,80
60,1560,1620,26.5,W,13,22.975,11.18860753822389,883.3520905854343,78.9510301051868,80
60,1560,1620,26.5,W,14,27.53333333333333,13.408472726257427,936.3323184450588,69.83139225181597,80
60,1560,1620,26.5,W,15,16.8,8.181440985513007,665.0343961414767,81.28572916666667,80
60,1560,1620,26.5,W,16,11.983333333333333,5.835758541472679,673.9359602200927,115.48386648122388,80
60,1560,1620,26.5,W,17,13.025,6.34305171644684,751.9982033295869,118.554638515675,80
60,1560,1620,26.5,W,18,13.091666666666669,6.3755177521036375,757.0980087931014,118.7508274984087,80
60,1560,1620,26.5,W,19,13.05,6.355226479818139,745.7269421344862,117.3407343550447,80
60,1560,1620,26.5,W,20,14.666666666666666,7.142527844495482,832.0785210551984,116.49636363636368,80
60,1620,1680,27.5,E,0,38.31666666666667,18.65374941174561,1361.0252259708227,72.96255545889517,80
60,1620,1680,27.5,E,1,24.25,11.805656978725477,1240.420338185418,105.0699965635739,80
60,1620,1680,27.5,E,2,20.83333333333333,10.142316992032193,1198.5273355727572,118.17096000000006,80
60,1620,1680,27.5,E,3,23.4,11.391828261860155,1325.1909348309528,116.32820512820513,80
60,1620,1680,27.5,E,4,26.2,12.754977849179689,1389.4910585333396,108.9371596692112,80
60,1620,1680,27.5,E,5,24.425,11.890852432807549,1347.5642607400632,113.32780962128967,80
60,1620,1680,27.5,E,6,21.675,10.552066598510294,1202.235123249436,113.93361783929258,80
60,1620,1680,27.5,E,7,21.83333333333333,10.629148207649738,1180.5042760008434,111.06292366412214,80
60,1620,1680,27.5,E,8,46.03333333333333,22.410463625594357,1148.3916719406725,51.24354815351196,80
60,1620,1680,27.5,E,9,37.0,18.01271990123185,896.1549658634607,49.751229729729744,80
60,1620,1680,27.5,E,10,18.275,8.896840465410648,841.0876620742265,94.53779297765624,80
60,1620,1680,27.5,E,11,17.158333333333335,8.353212274637723,937.9657757655424,112.28803302574062,80
60,1620,1680,27.5,E,12,19.066666666666663,9.282248511107856,1023.3324813787048,110.24618444055945,80
60,1620,1680,27.5,E,13,15.291666666666666,8.960882070724459,970.5388778018846,108.30840871934603,80
60,1620,1680,27.5,E,14,15.225,9.882673663181416,792.6943932977167,80.21051997810616,80
60,1620,1680,27.5,E,15,17.991666666666667,11.678539939092014,786.2003364544634,67.32008800370545,80
60,1620,1680,27.5,E,16,11.216666666666669,7.280817113230664,808.077877264248,110.98725111441308,80
60,1620,1680,27.5,E,17,10.025,6.507310582087862,775.2737884664283,119.1388944305902,80
60,1620,1680,27.5,E,18,10.783333333333331,6.999551033434491,828.5950592040854,118.378315301391,80
60,1620,1680,27.5,E,19,11.566666666666666,7.508019191968345,887.8122346093692,118.24853025936596,80
60,1620,1680,27.5,E,20,11.858333333333333,7.697342442486306,904.1959982474084,117.46859451862268,80
60,1620,1680,27.5,W,0,40.24166666666667,26.1297476977793,1771.3328368194284,67.78989438807209,80
60,1620,1680,27.5,W,1,30.675,19.917912875445356,1826.2928029508596,91.69097256180385,80
60,1620,1680,27.5,W,2,30.90833333333333,20.069421041843743,1940.8861128263995,96.70862496629816,80
60,1620,1680,27.5,W,3,54.66666666666666,35.49612983964838,1774.2971549851927,49.98565091463415,80
60,1620,1680,27.5,W,4,71.26666666666667,46.27492282282224,1525.8206169282678,32.97294784845651,80
60,1620,1680,27.5,W,5,42.25833333333333,27.439211135936805,1696.20908170251,61.816976927627685,80
60,1620,1680,27.5,W,6,30.725,19.950378911102156,1646.9031297907693,82.549967453214,80
60,1620,1680,27.5,W,7,19.95,10.934089742432706,1009.627584904783,92.33759816207186,80
60,1620,1680,27.5,W,8,16.783333333333335,8.173324476598808,891.0139938353494,109.01488083416088,80
60,1620,1680,27.5,W,9,15.141666666666667,7.373833984600737,856.015482048265,116.08824986241056,80
60,1620,1680,27.5,W,10,14.975,7.292683259408171,846.8019088081004,116.11664440734556,80
60,1620,1680,27.5,W,11,17.008333333333333,8.2828973469405,876.1772996180053,105.78149926506622,80
60,1620,1680,27.5,W,12,11.925,5.807362128109679,570.6748666132926,98.26748427672956,80
60,1620,1680,27.5,W,13,10.783333333333331,5.251381267487019,522.3680028388302,99.47249613601235,80
60,1620,1680,27.5,W,14,17.133333333333333,8.343771163796994,714.7542629528118,85.66321498054474,80
60,1620,1680,27.5,W,15,33.925,16.5211538948529,1057.2508101899195,63.99376320314418,80
60,1620,1680,27.5,W,16,18.416666666666668,8.968724879453841,958.3528940817126,106.8549773755656,80
60,1620,1680,27.5,W,17,12.1,5.892585471708772,698.0623377104042,118.46452479338842,80
60,1620,1680,27.5,W,18,9.591666666666669,4.671050880121761,558.3546959847954,119.53513466550822,80
60,1620,1680,27.5,W,19,11.333333333333334,5.5192260616556,653.3019419234564,118.36839705882346,80
60,1620,1680,27.5,W,20,11.433333333333334,5.567925115140796,659.2532503371601,118.40196064139946,80
60,1680,1740,28.5,E,0,31.875,15.51774499780926,1226.16324262045,79.01684444444444,80
60,1680,1740,28.5,E,1,26.166666666666668,12.73875014199244,1346.7916200120087,105.72400000000002,80
60,1680,1740,28.5,E,2,25.6,12.46287911980916,1387.4646235983314,111.32777669270833,80
60,1680,1740,28.5,E,3,24.98333333333333,12.162642852228188,1413.89611561375,116.24908605737156,80
60,1680,1740,28.5,E,4,21.066666666666663,10.255910942342954,1219.8692452493383,118.94304193037976,80
60,1680,1740,28.5,E,5,21.491666666666667,10.462814201368362,1230.8404726290178,117.63952307095776,80
60,1680,1740,28.5,E,6,22.9,11.148434837641789,1305.071807604303,117.06323144104805,80
60,1680,1740,28.5,E,7,26.40833333333333,12.856401019100009,1393.4927299871802,108.38902177343012,80
60,1680,1740,28.5,E,8,56.61666666666667,27.56276065754671,1188.6456355581531,43.12505740359141,80
60,1680,1740,28.5,E,9,34.28333333333333,16.690164340916176,886.7182073870964,53.128189110354896,80
60,1680,1740,28.5,E,10,17.725,8.629083296820998,878.470863151746,101.80349788434415,80
60,1680,1740,28.5,E,11,17.525,8.531717053697488,974.3661863265348,114.20516880646696,80
60,1680,1740,28.5,E,12,16.1,7.837982571442473,885.0216639890941,112.91447204968944,80
60,1680,1740,28.5,E,13,12.975,7.603320645295903,840.8055711728863,110.58399486191396,80
60,1680,1740,28.5,E,14,14.916666666666666,9.682531941485898,834.7717020357677,86.21419553072626,80
60,1680,1740,28.5,E,15,26.183333333333334,16.99581866078143,1105.9710930442643,65.07312858052195,80
60,1680,1740,28.5,E,16,14.408333333333331,9.352550363132108,1012.7064863533908,108.2813186813187,80
60,1680,1740,28.5,E,17,11.275,7.318695941450438,868.776539062796,118.7064671101256,80
60,1680,1740,28.5,E,18,10.25,6.653359946773125,769.6508338336882,115.67852032520328,80
60,1680,1740,28.5,E,19,9.891666666666667,6.420762810422497,742.7962503177904,115.68660488626789,80
60,1680,1740,28.5,E,20,9.933333333333334,6.447808989067939,753.4041943213846,116.84654362416104,80
60,1680,1740,28.5,W,0,40.35833333333333,26.205501780978494,1847.604699177289,70.50445798059053,80
60,1680,1740,28.5,W,1,28.575,18.55433937785985,1779.4089255192353,95.90257509477983,80
60,1680,1740,28.5,W,2,29.33333333333333,19.046740918654617,1935.123607937556,101.59867329545452,80
60,1680,1740,28.5,W,3,71.0,46.101680828323815,1576.3099695209442,34.19202816901408,80
60,1680,1740,28.5,W,4,57.35833333333333,37.2439539042897,1757.5786549234856,47.19097922417552,80
60,1680,1740,28.5,W,5,53.583333333333336,34.79276821220147,1665.1530459742871,47.85917107309486,80
60,1680,1740,28.5,W,6,27.441666666666663,17.818442569639107,1618.7824565663964,90.84870634679623,80
60,1680,1740,28.5,W,7,18.15833333333333,9.95212261853002,815.5234223638445,81.94467186782929,80
60,1680,1740,28.5,W,8,11.566666666666666,5.632857186454391,646.969685163866,114.85639769452452,80
60,1680,1740,28.5,W,9,16.075,7.828357598401112,893.140524416359,114.09040953862106,80
60,1680,1740,28.5,W,10,18.05,8.790179154077963,996.9032271888766,113.41102493074794,80
60,1680,1740,28.5,W,11,15.591666666666669,7.592994089233549,847.5978948373161,111.62894174238376,80
60,1680,1740,28.5,W,12,14.258333333333333,6.943673376097596,753.8731574713115,108.56978959672708,80
60,1680,1740,28.5,W,13,28.40833333333333,13.834589444252895,892.745732177283,64.52997653270755,80
60,1680,1740,28.5,W,14,16.716666666666665,8.140858440942008,619.6284538180383,76.11340478564307,80
60,1680,1740,28.5,W,15,11.025,5.369070646742911,528.3277524218041,98.40208616780048,80
60,1680,1740,28.5,W,16,13.291666666666666,6.472903250103563,725.3800385565887,112.06409404388718,80
60,1680,1740,28.5,W,17,16.733333333333334,8.148974949856209,946.2204177599606,116.1152689243028,80
60,1680,1740,28.5,W,18,19.475,9.484140666242013,1109.2641995076854,116.95990586221652,80
60,1680,1740,28.5,W,19,18.475,8.997150131390049,1061.7459357393266,118.00913847541725,80
60,1680,1740,28.5,W,20,15.566666666666666,7.58081932586225,910.9384810830152,120.1635920770878,80
60,1740,1800,29.5,E,0,36.325,17.684143907307337,1336.6529948233615,75.58482908924066,80
60,1740,1800,29.5,E,1,25.85,12.584586923713548,1327.2636840140856,105.46740167633784,80
60,1740,1800,29.5,E,2,21.575,10.50338347694854,1179.1631371403537,112.26507531865587,80
60,1740,1800,29.5,E,3,23.08333333333333,11.237665343786553,1261.1538899685704,112.2256137184116,80
60,1740,1800,29.5,E,4,23.883333333333333,11.627152199665709,1311.0132986060394,112.7544626657362,80
60,1740,1800,29.5,E,5,22.933333333333334,11.164662536706372,1275.7411184590967,114.26598110465116,80
60,1740,1800,29.5,E,6,24.65,12.000389464972493,1350.9708225824763,112.57724814063552,80
60,1740,1800,29.5,E,7,26.90833333333333,13.09981662690878,1235.9872125667366,94.351489625271,80
60,1740,1800,29.5,E,8,66.96666666666667,32.60146373918831,979.784130925142,30.05337854654056,80
60,1740,1800,29.5,E,9,31.58333333333333,15.375722618393851,939.971272145908,61.13346965699211,80
60,1740,1800,29.5,E,10,18.558333333333334,9.034775976502283,830.439608587703,91.91590480466994,80
60,1740,1800,29.5,E,11,13.95,6.791295457864762,775.8753630949486,114.2455615292712,80
60,1740,1800,29.5,E,12,15.158333333333331,7.379549843402618,845.2346932151942,114.53743265530504,80
60,1740,1800,29.5,E,13,13.916666666666666,8.15513518153125,909.942023752655,111.57902395209588,80
60,1740,1800,29.5,E,14,18.991666666666667,12.327648209299644,835.5346747342855,67.7772970601141,80
60,1740,1800,29.5,E,15,15.825,10.272138649530214,718.3082074333724,69.92781463928385,80
60,1740,1800,29.5,E,16,10.141666666666667,6.5830270630027625,710.5163884377597,107.93156121610517,80
60,1740,1800,29.5,E,17,13.566666666666666,8.806235766948493,998.7018375173776,113.40848280098275,80
60,1740,1800,29.5,E,18,14.958333333333334,9.709578133705495,1135.5975853171713,116.95642896935932,80
60,1740,1800,29.5,E,19,14.208333333333334,9.222746918087918,1092.0160221562262,118.40463929618768,80
60,1740,1800,29.5,E,20,12.916666666666666,8.384315380079954,989.2186358989348,117.98442580645164,80
60,1740,1800,29.5,W,0,38.05833333333333,24.712064140765804,1805.7556004452608,73.07182395445588,80
60,1740,1800,29.5,W,1,33.94166666666667,22.0390272050228,1852.0048750999144,84.03296832801374,80
60,1740,1800,29.5,W,2,38.19166666666667,24.7986402358506,1620.349321557253,65.3402487453633,80
60,1740,1800,29.5,W,3,70.70833333333333,45.91229598924032,1587.8174793332437,34.58370889805539,80
60,1740,1800,29.5,W,4,53.725,34.884755313229064,1690.6758411354629,48.46460369163952,80
60,1740,1800,29.5,W,5,48.06666666666667,31.21068227806813,1661.2463537936458,53.22685159500694,80
60,1740,1800,29.5,W,6,31.933333333333334,20.73497477280809,1661.663434131716,80.1381941544885,80
60,1740,1800,29.5,W,7,25.275,13.852587380450458,1148.5973991950707,82.915730300033,80
60,1740,1800,29.5,W,8,19.70833333333333,9.597771791040802,1024.4826780713354,106.74172093023252,80
60,1740,1800,29.5,W,9,14.95,7.280494313909588,859.3483576113872,118.03434225195096,80
60,1740,1800,29.5,W,10,12.083333333333334,5.884468962794573,697.1403022977513,118.47123448275865,80
60,1740,1800,29.5,W,11,12.358333333333333,6.018391359878863,674.265098816873,112.03410654079572,80
60,1740,1800,29.5,W,12,11.575,5.6369154409114905,633.4573617060513,112.37659467242622,80
60,1740,1800,29.5,W,13,31.05,15.121056107153503,1000.5325647324051,66.16816693505099,80
60,1740,1800,29.5,W,14,31.85,15.510648535035076,958.6705336961736,61.80725013082153,80
60,1740,1800,29.5,W,15,22.966666666666665,11.184549283766788,851.5534348741065,76.1365892597968,80
60,1740,1800,29.5,W,16,10.041666666666666,4.890187094905827,577.9846861254716,118.192755186722,80
60,1740,1800,29.5,W,17,9.158333333333331,4.460021648352576,533.8261596380946,119.6913830755232,80
60,1740,1800,29.5,W,18,9.75,4.748157714806656,563.2057710326344,118.61564102564104,80
60,1740,1800,29.5,W,19,10.7,5.210798722916022,604.2313552427129,115.957531152648,80
60,1740,1800,29.5,W,20,13.516666666666667,6.582488729415723,763.8849117995209,116.04803945745992,80
60,1800,1860,30.5,E,0,36.19166666666667,17.61923307855833,1395.346258702108,79.19449458899379,80
60,1800,1860,30.5,E,1,25.183333333333334,12.26003277996852,1330.566874381319,108.52881866313702,80
60,1800,1860,30.5,E,2,27.816666666666663,13.542021647761384,1437.5348895704522,106.1536399041342,80
60,1800,1860,30.5,E,3,23.141666666666666,11.266063776063268,1303.1946451266997,115.67435361901336,80
60,1800,1860,30.5,E,4,24.2,11.781315417944596,1345.3609042078442,114.19445592286505,80
60,1800,1860,30.5,E,5,21.85833333333333,10.64131898029826,1202.037793455516,112.95947388486466,80
60,1800,1860,30.5,E,6,21.666666666666668,10.548009671713482,1195.4797315937235,113.3369961538462,80
60,1800,1860,30.5,E,7,39.91666666666666,19.432679356733683,1317.250133878584,67.78530688935282,80
60,1800,1860,30.5,E,8,72.2,35.1492137675868,925.9883079369724,26.344495614035093,80
60,1800,1860,30.5,E,9,22.116666666666667,10.767062751772372,652.5573112818687,60.60680859080634,80
60,1800,1860,30.5,E,10,17.633333333333333,8.584457102056056,801.6902374113563,93.38857750472586,80
60,1800,1860,30.5,E,11,17.4,8.470863151745295,944.3416013501458,111.4811542145594,80
60,1800,1860,30.5,E,12,17.183333333333334,8.365383055028145,944.839791960793,112.94638700290982,80
60,1800,1860,30.5,E,13,12.316666666666666,7.217538801379155,783.3199744451279,108.53006765899866,80
60,1800,1860,30.5,E,14,16.316666666666666,10.591283542697983,711.403262935506,67.16874872318694,80
60,1800,1860,30.5,E,15,24.258333333333333,15.746285207363062,973.8929187695078,61.84905874270011,80
60,1800,1860,30.5,E,16,13.191666666666666,8.5628034845796,891.5317822271904,104.11680985470628,80
60,1800,1860,30.5,E,17,10.366666666666667,6.729089246980299,772.6866592019219,114.82782154340836,80
60,1800,1860,30.5,E,18,8.033333333333333,5.214503242836823,612.9515494755751,117.5474481327801,80
60,1800,1860,30.5,E,19,9.091666666666669,5.90147618043045,683.4107394966145,115.80335472043996,80
60,1800,1860,30.5,E,20,10.625,6.896775554581898,784.236513423019,113.71060392156862,80
60,1800,1860,30.5,W,0,40.23333333333333,26.124336691836504,1863.514409400606,71.33250621375312,80
60,1800,1860,30.5,W,1,39.50833333333333,25.653579174812936,1684.970909349851,65.6817085003164,80
60,1800,1860,30.5,W,2,43.333333333333336,28.13723090255796,1567.236835184871,55.69975384615384,80
60,1800,1860,30.5,W,3,58.35833333333333,37.89320080290513,1681.3297066677744,44.37022133371413,80
60,1800,1860,30.5,W,4,61.99166666666667,40.25247320848628,1619.8523206614068,40.24230541739481,80
60,1800,1860,30.5,W,5,43.958333333333336,28.54305634826793,1761.9719588685634,61.73031848341234,80
60,1800,1860,30.5,W,6,28.691666666666663,18.630093461059047,1665.735378433852,89.4110049375545,80
60,1800,1860,30.5,W,7,19.341666666666665,10.60067764920063,1035.587963941622,97.69073244291256,80
60,1800,1860,30.5,W,8,18.725,9.11889776510304,1006.1001651871894,110.33133511348464,80
60,1800,1860,30.5,W,9,18.758333333333333,9.135112988077193,1038.1214636439545,113.64079075966237,80
60,1800,1860,30.5,W,10,19.35,9.423266849385517,1066.7951753523053,113.20863479758827,80
60,1800,1860,30.5,W,11,18.891666666666666,9.200062854245031,986.8486176936,107.26542126157918,80
60,1800,1860,30.5,W,12,16.633333333333333,8.100275896371013,858.5854564497353,105.99459418837677,80
60,1800,1860,30.5,W,13,21.508333333333333,10.47435475377434,817.3477066966395,78.03322743122823,80
60,1800,1860,30.5,W,14,29.866666666666667,14.544783974245345,947.2594932311564,65.12709263392857,80
60,1800,1860,30.5,W,15,32.416666666666664,15.786609838117853,1004.9838611336754,63.660524421593855,80
60,1800,1860,30.5,W,16,17.2,8.376220882892637,850.1427934631706,101.49479166666664,80
60,1800,1860,30.5,W,17,15.916666666666666,7.751266013060437,853.380907438683,110.09568062827223,80
60,1800,1860,30.5,W,18,12.916666666666666,6.290294408504543,733.9450177946345,116.67896129032265,80
60,1800,1860,30.5,W,19,10.75,5.23514824965862,623.4538862169342,119.09001550387596,80
60,1800,1860,30.5,W,20,9.808333333333334,4.776565496006354,572.1892854290485,119.79094307561596,80
60,1860,1920,31.5,E,0,38.05833333333333,18.52798468104441,1440.6059831556402,77.75297788482594,80
60,1860,1920,31.5,E,1,30.516666666666666,14.85646592992876,1497.6993573827947,100.8112807209175,80
60,1860,1920,31.5,E,2,25.35833333333333,12.345228242701586,1358.0406666342114,110.00531054880057,80
60,1860,1920,31.5,E,3,25.683333333333334,12.503424039548792,1408.7148216448625,112.66632381570405,80
60,1860,1920,31.5,E,4,23.716666666666665,11.546013663729449,1317.3132596595424,114.09247364722418,80
60,1860,1920,31.5,E,5,24.08333333333333,11.724518434259233,1355.95572982829,115.65129411764713,80
60,1860,1920,31.5,E,6,25.225,12.28031741395258,1412.536958603119,115.02446646845064,80
60,1860,1920,31.5,E,7,48.44166666666667,23.582915469873257,1278.677563572042,54.220504042662974,80
60,1860,1920,31.5,E,8,81.25,39.55503626892559,1226.2268552326248,31.000524102564096,80
60,1860,1920,31.5,E,9,37.25,18.134427468132067,950.2475288495604,52.40019463087249,80
60,1860,1920,31.5,E,10,12.0,5.841974587410548,568.2335329341321,97.267375,80
60,1860,1920,31.5,E,11,8.375,4.077211430796945,466.0638884831965,114.30947263681593,80
60,1860,1920,31.5,E,12,8.508333333333333,4.142122259545944,482.869707738993,116.5754358472086,80
60,1860,1920,31.5,E,13,14.508333333333333,8.501850509608328,675.8143921665716,79.49026995979322,80
60,1860,1920,31.5,E,14,14.008333333333333,9.092925247842343,660.9462907718495,72.6879714455681,80
60,1860,1920,31.5,E,15,15.733333333333333,10.212637056510292,751.997198015893,73.63398834745765,80
60,1860,1920,31.5,E,16,12.783333333333331,8.297751449996909,872.85859592958,105.19218383311603,80
60,1860,1920,31.5,E,17,12.916666666666666,8.384315380079954,953.4043025060994,113.7128387096774,80
60,1860,1920,31.5,E,18,13.975,9.071288317673602,1039.1052583180526,114.5488073941562,80
60,1860,1920,31.5,E,19,12.208333333333334,7.9245303431078,929.8670950781336,117.3403412969283,80
60,1860,1920,31.5,E,20,11.808333333333334,7.664887028111804,887.3568851456984,115.76907551164432,80
60,1860,1920,31.5,W,0,39.583333333333336,25.70227822829813,1776.045552445309,69.10070526315789,80
60,1860,1920,31.5,W,1,42.43333333333333,27.552842260735595,1845.137713347847,66.96723684210524,80
60,1860,1920,31.5,W,2,47.208333333333336,30.653348665959776,1767.448924973805,57.659244483671664,80
60,1860,1920,31.5,W,3,61.48333333333333,39.92232407879966,1683.5818711741556,42.17143941447548,80
