scope,candidate,scenario_id,internal_storage_fraction,offramp_storage_fraction,metric,n,mean_abs_error
scenario,int020_off065,ramp_d_bias,0.2,0.65,urban_queue_plus_link_occupancy_total_veh,6,32.76111794482843
scenario,int020_off065,urban_d_heavy,0.2,0.65,freeway_total_veh,6,8.307995034701818
scenario,int020_off065,urban_d_heavy,0.2,0.65,protected_accumulation_veh,6,40.70815640575202
scenario,int020_off065,urban_d_heavy,0.2,0.65,total_model_vehicles,6,64.538422248786
scenario,int020_off065,urban_d_heavy,0.2,0.65,urban_link_occupancy_total_veh,6,105.91912686215747
scenario,int020_off065,urban_d_heavy,0.2,0.65,urban_movement_queue_total_veh,6,78.39444444444449
scenario,int020_off065,urban_d_heavy,0.2,0.65,urban_queue_plus_link_occupancy_total_veh,6,73.48006422554334
scenario,int020_off080,fw_eb_heavy,0.2,0.8,freeway_total_veh,6,16.21158533119785
scenario,int020_off080,fw_eb_heavy,0.2,0.8,protected_accumulation_veh,6,50.965735599143024
scenario,int020_off080,fw_eb_heavy,0.2,0.8,total_model_vehicles,6,42.5598822944142
scenario,int020_off080,fw_eb_heavy,0.2,0.8,urban_link_occupancy_total_veh,6,116.74783367343468
scenario,int020_off080,fw_eb_heavy,0.2,0.8,urban_movement_queue_total_veh,6,92.44722222222222
scenario,int020_off080,fw_eb_heavy,0.2,0.8,urban_queue_plus_link_occupancy_total_veh,6,45.69092874516921
scenario,int020_off080,ramp_d_bias,0.2,0.8,freeway_total_veh,6,18.902127514607272
scenario,int020_off080,ramp_d_bias,0.2,0.8,protected_accumulation_veh,6,71.06087079981747
scenario,int020_off080,ramp_d_bias,0.2,0.8,total_model_vehicles,6,20.90833726152537
scenario,int020_off080,ramp_d_bias,0.2,0.8,urban_link_occupancy_total_veh,6,145.11256760724805
scenario,int020_off080,ramp_d_bias,0.2,0.8,urban_movement_queue_total_veh,6,184.17685185185184
scenario,int020_off080,ramp_d_bias,0.2,0.8,urban_queue_plus_link_occupancy_total_veh,6,33.36515726853769
scenario,int020_off080,urban_d_heavy,0.2,0.8,freeway_total_veh,6,8.31264103554642
scenario,int020_off080,urban_d_heavy,0.2,0.8,protected_accumulation_veh,6,40.12065640575205
scenario,int020_off080,urban_d_heavy,0.2,0.8,total_model_vehicles,6,64.46735581491761
scenario,int020_off080,urban_d_heavy,0.2,0.8,urban_link_occupancy_total_veh,6,105.01902370468304
scenario,int020_off080,urban_d_heavy,0.2,0.8,urban_movement_queue_total_veh,6,80.3694444444445
scenario,int020_off080,urban_d_heavy,0.2,0.8,urban_queue_plus_link_occupancy_total_veh,6,73.4040215561372
scenario,int030_off035,fw_eb_heavy,0.3,0.35,freeway_total_veh,6,16.230836098097313
scenario,int030_off035,fw_eb_heavy,0.3,0.35,protected_accumulation_veh,6,47.23704074944748
scenario,int030_off035,fw_eb_heavy,0.3,0.35,total_model_vehicles,6,42.32118824244037
scenario,int030_off035,fw_eb_heavy,0.3,0.35,urban_link_occupancy_total_veh,6,111.75206822265372
scenario,int030_off035,fw_eb_heavy,0.3,0.35,urban_movement_queue_total_veh,6,86.01805555555558
scenario,int030_off035,fw_eb_heavy,0.3,0.35,urban_queue_plus_link_occupancy_total_veh,6,47.06648340191592
scenario,int030_off035,ramp_d_bias,0.3,0.35,freeway_total_veh,6,18.678288992364486
scenario,int030_off035,ramp_d_bias,0.3,0.35,protected_accumulation_veh,6,57.23387544161807
scenario,int030_off035,ramp_d_bias,0.3,0.35,total_model_vehicles,6,18.64609715008362
scenario,int030_off035,ramp_d_bias,0.3,0.35,urban_link_occupancy_total_veh,6,143.68006472855262
scenario,int030_off035,ramp_d_bias,0.3,0.35,urban_movement_queue_total_veh,6,179.3060185185185
scenario,int030_off035,ramp_d_bias,0.3,0.35,urban_queue_plus_link_occupancy_total_veh,6,29.883342231183818
scenario,int030_off035,urban_d_heavy,0.3,0.35,freeway_total_veh,6,8.360926424674416
scenario,int030_off035,urban_d_heavy,0.3,0.35,protected_accumulation_veh,6,42.64170337573579
scenario,int030_off035,urban_d_heavy,0.3,0.35,total_model_vehicles,6,65.64167586014865
scenario,int030_off035,urban_d_heavy,0.3,0.35,urban_link_occupancy_total_veh,6,99.09693396965417
scenario,int030_off035,urban_d_heavy,0.3,0.35,urban_movement_queue_total_veh,6,70.57777777777784
scenario,int030_off035,urban_d_heavy,0.3,0.35,urban_queue_plus_link_occupancy_total_veh,6,74.66431220925983
scenario,int030_off050,fw_eb_heavy,0.3,0.5,freeway_total_veh,6,16.22763137568819
scenario,int030_off050,fw_eb_heavy,0.3,0.5,protected_accumulation_veh,6,48.549540749447466
scenario,int030_off050,fw_eb_heavy,0.3,0.5,total_model_vehicles,6,42.25559035896384
scenario,int030_off050,fw_eb_heavy,0.3,0.5,urban_link_occupancy_total_veh,6,110.56446138372112
scenario,int030_off050,fw_eb_heavy,0.3,0.5,urban_movement_queue_total_veh,6,84.89305555555556
scenario,int030_off050,fw_eb_heavy,0.3,0.5,urban_queue_plus_link_occupancy_total_veh,6,47.00309246611914
scenario,int030_off050,ramp_d_bias,0.3,0.5,freeway_total_veh,6,18.695403660486658
scenario,int030_off050,ramp_d_bias,0.3,0.5,protected_accumulation_veh,6,61.54325044161804
scenario,int030_off050,ramp_d_bias,0.3,0.5,total_model_vehicles,6,19.22699226778829
scenario,int030_off050,ramp_d_bias,0.3,0.5,urban_link_occupancy_total_veh,6,139.87236443217475
scenario,int030_off050,ramp_d_bias,0.3,0.5,urban_movement_queue_total_veh,6,176.06435185185182
scenario,int030_off050,ramp_d_bias,0.3,0.5,urban_queue_plus_link_occupancy_total_veh,6,30.456534491083698
scenario,int030_off050,urban_d_heavy,0.3,0.5,freeway_total_veh,6,8.364148140088917
scenario,int030_off050,urban_d_heavy,0.3,0.5,protected_accumulation_veh,6,42.05420337573578
scenario,int030_off050,urban_d_heavy,0.3,0.5,total_model_vehicles,6,65.5693497924849
scenario,int030_off050,urban_d_heavy,0.3,0.5,urban_link_occupancy_total_veh,6,98.19686779421414
scenario,int030_off050,urban_d_heavy,0.3,0.5,urban_movement_queue_total_veh,6,72.55277777777783
scenario,int030_off050,urban_d_heavy,0.3,0.5,urban_queue_plus_link_occupancy_total_veh,6,74.58830398602272
scenario,int030_off065,fw_eb_heavy,0.3,0.65,freeway_total_veh,6,16.22367208570741
scenario,int030_off065,fw_eb_heavy,0.3,0.65,protected_accumulation_veh,6,49.862040749447466
scenario,int030_off065,fw_eb_heavy,0.3,0.65,total_model_vehicles,6,42.18926846000051
scenario,int030_off065,fw_eb_heavy,0.3,0.65,urban_link_occupancy_total_veh,6,109.3768239927038
scenario,int030_off065,fw_eb_heavy,0.3,0.65,urban_movement_queue_total_veh,6,83.76805555555556
scenario,int030_off065,fw_eb_heavy,0.3,0.65,urban_queue_plus_link_occupancy_total_veh,6,46.93967165517548
scenario,int030_off065,ramp_d_bias,0.3,0.65,freeway_total_veh,6,18.717311659695035
scenario,int030_off065,ramp_d_bias,0.3,0.65,protected_accumulation_veh,6,65.9286671082847
scenario,int030_off065,ramp_d_bias,0.3,0.65,total_model_vehicles,6,19.73623192493893
scenario,int030_off065,ramp_d_bias,0.3,0.65,urban_link_occupancy_total_veh,6,136.14057735164903
scenario,int030_off065,ramp_d_bias,0.3,0.65,urban_movement_queue_total_veh,6,172.82268518518518
scenario,int030_off065,ramp_d_bias,0.3,0.65,urban_queue_plus_link_occupancy_total_veh,6,30.95285346030512
scenario,int030_off065,urban_d_heavy,0.3,0.65,freeway_total_veh,6,8.368084352385887
scenario,int030_off065,urban_d_heavy,0.3,0.65,protected_accumulation_veh,6,41.46670337573575
scenario,int030_off065,urban_d_heavy,0.3,0.65,total_model_vehicles,6,65.49765582181364
scenario,int030_off065,urban_d_heavy,0.3,0.65,urban_link_occupancy_total_veh,6,97.29678308620252
scenario,int030_off065,urban_d_heavy,0.3,0.65,urban_movement_queue_total_veh,6,74.52777777777781
scenario,int030_off065,urban_d_heavy,0.3,0.65,urban_queue_plus_link_occupancy_total_veh,6,74.51227849802895
scenario,int030_off080,fw_eb_heavy,0.3,0.8,freeway_total_veh,6,16.21896401168173
scenario,int030_off080,fw_eb_heavy,0.3,0.8,protected_accumulation_veh,6,51.17454074944753
scenario,int030_off080,fw_eb_heavy,0.3,0.8,total_model_vehicles,6,42.12222816909224
scenario,int030_off080,fw_eb_heavy,0.3,0.8,urban_link_occupancy_total_veh,6,108.18915620958627
scenario,int030_off080,fw_eb_heavy,0.3,0.8,urban_movement_queue_total_veh,6,82.64305555555555
scenario,int030_off080,fw_eb_heavy,0.3,0.8,urban_queue_plus_link_occupancy_total_veh,6,46.876221130878015
scenario,int030_off080,ramp_d_bias,0.3,0.8,freeway_total_veh,6,18.743842602588686
scenario,int030_off080,ramp_d_bias,0.3,0.8,protected_accumulation_veh,6,70.20783368659673
scenario,int030_off080,ramp_d_bias,0.3,0.8,total_model_vehicles,6,20.3559412053757
scenario,int030_off080,ramp_d_bias,0.3,0.8,urban_link_occupancy_total_veh,6,132.4357485754166
scenario,int030_off080,ramp_d_bias,0.3,0.8,urban_movement_queue_total_veh,6,169.71435185185183
scenario,int030_off080,ramp_d_bias,0.3,0.8,urban_queue_plus_link_occupancy_total_veh,6,31.556892784098938
scenario,int030_off080,urban_d_heavy,0.3,0.8,freeway_total_veh,6,8.372730353230489
scenario,int030_off080,urban_d_heavy,0.3,0.8,protected_accumulation_veh,6,40.87920337573579
scenario,int030_off080,urban_d_heavy,0.3,0.8,total_model_vehicles,6,65.42658938794527
scenario,int030_off080,urban_d_heavy,0.3,0.8,urban_link_occupancy_total_veh,6,96.39667992872809
scenario,int030_off080,urban_d_heavy,0.3,0.8,urban_movement_queue_total_veh,6,76.50277777777782
scenario,int030_off080,urban_d_heavy,0.3,0.8,urban_queue_plus_link_occupancy_total_veh,6,74.43623582862278
scenario,int035_off035,fw_eb_heavy,0.35,0.35,freeway_total_veh,6,16.234508888128357
scenario,int035_off035,fw_eb_heavy,0.35,0.35,protected_accumulation_veh,6,47.178942525944144
scenario,int035_off035,fw_eb_heavy,0.35,0.35,total_model_vehicles,6,42.206543903190926
scenario,int035_off035,fw_eb_heavy,0.35,0.35,urban_link_occupancy_total_veh,6,106.48939512392869
scenario,int035_off035,fw_eb_heavy,0.35,0.35,urban_movement_queue_total_veh,6,80.02847222222222
scenario,int035_off035,fw_eb_heavy,0.35,0.35,urban_queue_plus_link_occupancy_total_veh,6,47.764612611261384
scenario,int035_off035,ramp_d_bias,0.35,0.35,freeway_total_veh,6,18.599051388800493
scenario,int035_off035,ramp_d_bias,0.35,0.35,protected_accumulation_veh,6,56.5469395314437
scenario,int035_off035,ramp_d_bias,0.35,0.35,total_model_vehicles,6,18.12118878561205
scenario,int035_off035,ramp_d_bias,0.35,0.35,urban_link_occupancy_total_veh,6,136.66870143732882
scenario,int035_off035,ramp_d_bias,0.35,0.35,urban_movement_queue_total_veh,6,171.15300925925922
scenario,int035_off035,ramp_d_bias,0.35,0.35,urban_queue_plus_link_occupancy_total_veh,6,28.727257860794612
scenario,int035_off035,urban_d_heavy,0.35,0.35,freeway_total_veh,6,8.390963522455708
scenario,int035_off035,urban_d_heavy,0.35,0.35,protected_accumulation_veh,6,42.91680966885029
scenario,int035_off035,urban_d_heavy,0.35,0.35,total_model_vehicles,6,66.32962980264129
scenario,int035_off035,urban_d_heavy,0.35,0.35,urban_link_occupancy_total_veh,6,94.78159167659473
scenario,int035_off035,urban_d_heavy,0.35,0.35,urban_movement_queue_total_veh,6,68.44027777777782
scenario,int035_off035,urban_d_heavy,0.35,0.35,urban_queue_plus_link_occupancy_total_veh,6,75.39138368586521
scenario,int035_off050,fw_eb_heavy,0.35,0.5,freeway_total_veh,6,16.231305489363574
scenario,int035_off050,fw_eb_heavy,0.35,0.5,protected_accumulation_veh,6,48.49144252594414
scenario,int035_off050,fw_eb_heavy,0.35,0.5,total_model_vehicles,6,42.1409473230763
scenario,int035_off050,fw_eb_heavy,0.35,0.5,urban_link_occupancy_total_veh,6,105.30178830527849
scenario,int035_off050,fw_eb_heavy,0.35,0.5,urban_movement_queue_total_veh,6,78.90347222222225
scenario,int035_off050,fw_eb_heavy,0.35,0.5,urban_queue_plus_link_occupancy_total_veh,6,47.70122169600352
scenario,int035_off050,ramp_d_bias,0.35,0.5,freeway_total_veh,6,18.616166056922665
scenario,int035_off050,ramp_d_bias,0.35,0.5,protected_accumulation_veh,6,60.85631453144371
scenario,int035_off050,ramp_d_bias,0.35,0.5,total_model_vehicles,6,18.702083903316645
scenario,int035_off050,ramp_d_bias,0.35,0.5,urban_link_occupancy_total_veh,6,132.86100114095095
scenario,int035_off050,ramp_d_bias,0.35,0.5,urban_movement_queue_total_veh,6,167.91134259259258
scenario,int035_off050,ramp_d_bias,0.35,0.5,urban_queue_plus_link_occupancy_total_veh,6,29.30045012069442
scenario,int035_off050,urban_d_heavy,0.35,0.5,freeway_total_veh,6,8.39418523787021
scenario,int035_off050,urban_d_heavy,0.35,0.5,protected_accumulation_veh,6,42.329309668850286
scenario,int035_off050,urban_d_heavy,0.35,0.5,total_model_vehicles,6,66.25730373497754
scenario,int035_off050,urban_d_heavy,0.35,0.5,urban_link_occupancy_total_veh,6,93.88152550115467
scenario,int035_off050,urban_d_heavy,0.35,0.5,urban_movement_queue_total_veh,6,70.41527777777783
scenario,int035_off050,urban_d_heavy,0.35,0.5,urban_queue_plus_link_occupancy_total_veh,6,75.31537546262808
scenario,int035_off065,fw_eb_heavy,0.35,0.65,freeway_total_veh,6,16.22734778637726
scenario,int035_off065,fw_eb_heavy,0.35,0.65,protected_accumulation_veh,6,49.803942525944095
scenario,int035_off065,fw_eb_heavy,0.35,0.65,total_model_vehicles,6,42.07462698410055
scenario,int035_off065,fw_eb_heavy,0.35,0.65,urban_link_occupancy_total_veh,6,104.11415094126788
scenario,int035_off065,fw_eb_heavy,0.35,0.65,urban_movement_queue_total_veh,6,77.77847222222222
scenario,int035_off065,fw_eb_heavy,0.35,0.65,urban_queue_plus_link_occupancy_total_veh,6,47.637800912408146
scenario,int035_off065,ramp_d_bias,0.35,0.65,freeway_total_veh,6,18.63807405613104
scenario,int035_off065,ramp_d_bias,0.35,0.65,protected_accumulation_veh,6,65.24173119811036
scenario,int035_off065,ramp_d_bias,0.35,0.65,total_model_vehicles,6,19.21132356046736
scenario,int035_off065,ramp_d_bias,0.35,0.65,urban_link_occupancy_total_veh,6,129.12921406042526
scenario,int035_off065,ramp_d_bias,0.35,0.65,urban_movement_queue_total_veh,6,164.66967592592593
scenario,int035_off065,ramp_d_bias,0.35,0.65,urban_queue_plus_link_occupancy_total_veh,6,29.79676908991587
scenario,int035_off065,urban_d_heavy,0.35,0.65,freeway_total_veh,6,8.398121450167181
scenario,int035_off065,urban_d_heavy,0.35,0.65,protected_accumulation_veh,6,41.741809668850244
scenario,int035_off065,urban_d_heavy,0.35,0.65,total_model_vehicles,6,66.18560976430632
scenario,int035_off065,urban_d_heavy,0.35,0.65,urban_link_occupancy_total_veh,6,92.98144079314304
scenario,int035_off065,urban_d_heavy,0.35,0.65,urban_movement_queue_total_veh,6,72.39027777777781
scenario,int035_off065,urban_d_heavy,0.35,0.65,urban_queue_plus_link_occupancy_total_veh,6,75.2393499746343
scenario,int035_off080,fw_eb_heavy,0.35,0.8,freeway_total_veh,6,16.222641560416257
scenario,int035_off080,fw_eb_heavy,0.35,0.8,protected_accumulation_veh,6,51.11644252594421
scenario,int035_off080,fw_eb_heavy,0.35,0.8,total_model_vehicles,6,42.007588507621996
scenario,int035_off080,fw_eb_heavy,0.35,0.8,urban_link_occupancy_total_veh,6,102.92648319178561
scenario,int035_off080,fw_eb_heavy,0.35,0.8,urban_movement_queue_total_veh,6,76.65347222222223
scenario,int035_off080,fw_eb_heavy,0.35,0.8,urban_queue_plus_link_occupancy_total_veh,6,47.57435042217131
scenario,int035_off080,ramp_d_bias,0.35,0.8,freeway_total_veh,6,18.66460499947179
scenario,int035_off080,ramp_d_bias,0.35,0.8,protected_accumulation_veh,6,69.52089777638243
scenario,int035_off080,ramp_d_bias,0.35,0.8,total_model_vehicles,6,19.831032840498533
scenario,int035_off080,ramp_d_bias,0.35,0.8,urban_link_occupancy_total_veh,6,125.42438528415126
scenario,int035_off080,ramp_d_bias,0.35,0.8,urban_movement_queue_total_veh,6,161.56134259259255
scenario,int035_off080,ramp_d_bias,0.35,0.8,urban_queue_plus_link_occupancy_total_veh,6,30.400808413751747
scenario,int035_off080,urban_d_heavy,0.35,0.8,freeway_total_veh,6,8.402767451011783
scenario,int035_off080,urban_d_heavy,0.35,0.8,protected_accumulation_veh,6,41.154309668850296
scenario,int035_off080,urban_d_heavy,0.35,0.8,total_model_vehicles,6,66.11454333043788
scenario,int035_off080,urban_d_heavy,0.35,0.8,urban_link_occupancy_total_veh,6,92.08133763566858
scenario,int035_off080,urban_d_heavy,0.35,0.8,urban_movement_queue_total_veh,6,74.36527777777783
scenario,int035_off080,urban_d_heavy,0.35,0.8,urban_queue_plus_link_occupancy_total_veh,6,75.16330730522806
scenario,int040_off035,fw_eb_heavy,0.4,0.35,freeway_total_veh,6,16.238173894263763
scenario,int040_off035,fw_eb_heavy,0.4,0.35,protected_accumulation_veh,6,47.32917709703865
scenario,int040_off035,fw_eb_heavy,0.4,0.35,total_model_vehicles,6,42.57914886846168
scenario,int040_off035,fw_eb_heavy,0.4,0.35,urban_link_occupancy_total_veh,6,102.26005471345404
scenario,int040_off035,fw_eb_heavy,0.4,0.35,urban_movement_queue_total_veh,6,75.28055555555554
scenario,int040_off035,fw_eb_heavy,0.4,0.35,urban_queue_plus_link_occupancy_total_veh,6,48.25177304130789
scenario,int040_off035,ramp_d_bias,0.4,0.35,freeway_total_veh,6,18.519746120491863
scenario,int040_off035,ramp_d_bias,0.4,0.35,protected_accumulation_veh,6,55.86000316270181
scenario,int040_off035,ramp_d_bias,0.4,0.35,total_model_vehicles,6,17.897299224179715
scenario,int040_off035,ramp_d_bias,0.4,0.35,urban_link_occupancy_total_veh,6,129.26981293373638
scenario,int040_off035,ramp_d_bias,0.4,0.35,urban_movement_queue_total_veh,6,162.91342592592588
scenario,int040_off035,ramp_d_bias,0.4,0.35,urban_queue_plus_link_occupancy_total_veh,6,27.875930759273775
scenario,int040_off035,urban_d_heavy,0.4,0.35,freeway_total_veh,6,8.420132143225098
scenario,int040_off035,urban_d_heavy,0.4,0.35,protected_accumulation_veh,6,43.39615811031872
scenario,int040_off035,urban_d_heavy,0.4,0.35,total_model_vehicles,6,66.8101015775262
scenario,int040_off035,urban_d_heavy,0.4,0.35,urban_link_occupancy_total_veh,6,89.85789873891582
scenario,int040_off035,urban_d_heavy,0.4,0.35,urban_movement_queue_total_veh,6,65.9194444444445
scenario,int040_off035,urban_d_heavy,0.4,0.35,urban_queue_plus_link_occupancy_total_veh,6,75.90746950619085
scenario,int040_off050,fw_eb_heavy,0.4,0.5,freeway_total_veh,6,16.2349718177407
scenario,int040_off050,fw_eb_heavy,0.4,0.5,protected_accumulation_veh,6,48.64167709703865
scenario,int040_off050,fw_eb_heavy,0.4,0.5,total_model_vehicles,6,42.51945216194585
scenario,int040_off050,fw_eb_heavy,0.4,0.5,urban_link_occupancy_total_veh,6,101.07244791511455
scenario,int040_off050,fw_eb_heavy,0.4,0.5,urban_movement_queue_total_veh,6,74.15555555555554
scenario,int040_off050,fw_eb_heavy,0.4,0.5,urban_queue_plus_link_occupancy_total_veh,6,48.188382146617585
scenario,int040_off050,ramp_d_bias,0.4,0.5,freeway_total_veh,6,18.536860788614035
scenario,int040_off050,ramp_d_bias,0.4,0.5,protected_accumulation_veh,6,60.16937816270181
scenario,int040_off050,ramp_d_bias,0.4,0.5,total_model_vehicles,6,18.478194341884336
scenario,int040_off050,ramp_d_bias,0.4,0.5,urban_link_occupancy_total_veh,6,125.5287793040252
scenario,int040_off050,ramp_d_bias,0.4,0.5,urban_movement_queue_total_veh,6,159.7384259259259
scenario,int040_off050,ramp_d_bias,0.4,0.5,urban_queue_plus_link_occupancy_total_veh,6,28.44912301917366
scenario,int040_off050,urban_d_heavy,0.4,0.5,freeway_total_veh,6,8.4233538586396
scenario,int040_off050,urban_d_heavy,0.4,0.5,protected_accumulation_veh,6,42.80865811031872
scenario,int040_off050,urban_d_heavy,0.4,0.5,total_model_vehicles,6,66.73777550986244
scenario,int040_off050,urban_d_heavy,0.4,0.5,urban_link_occupancy_total_veh,6,88.95783256347576
scenario,int040_off050,urban_d_heavy,0.4,0.5,urban_movement_queue_total_veh,6,67.89444444444449
scenario,int040_off050,urban_d_heavy,0.4,0.5,urban_queue_plus_link_occupancy_total_veh,6,75.83146128295384
scenario,int040_off065,fw_eb_heavy,0.4,0.65,freeway_total_veh,6,16.231015700007585
scenario,int040_off065,fw_eb_heavy,0.4,0.65,protected_accumulation_veh,6,49.95417709703864
scenario,int040_off065,fw_eb_heavy,0.4,0.65,total_model_vehicles,6,42.46045545330892
scenario,int040_off065,fw_eb_heavy,0.4,0.65,urban_link_occupancy_total_veh,6,99.8848105781443
scenario,int040_off065,fw_eb_heavy,0.4,0.65,urban_movement_queue_total_veh,6,73.03055555555555
scenario,int040_off065,fw_eb_heavy,0.4,0.65,urban_queue_plus_link_occupancy_total_veh,6,48.12496139040453
scenario,int040_off065,ramp_d_bias,0.4,0.65,freeway_total_veh,6,18.55876878782241
scenario,int040_off065,ramp_d_bias,0.4,0.65,protected_accumulation_veh,6,64.55479482936848
scenario,int040_off065,ramp_d_bias,0.4,0.65,total_model_vehicles,6,18.987433999034987
scenario,int040_off065,ramp_d_bias,0.4,0.65,urban_link_occupancy_total_veh,6,121.79699222349947
scenario,int040_off065,ramp_d_bias,0.4,0.65,urban_movement_queue_total_veh,6,156.49675925925925
scenario,int040_off065,ramp_d_bias,0.4,0.65,urban_queue_plus_link_occupancy_total_veh,6,28.94544198839509
scenario,int040_off065,urban_d_heavy,0.4,0.65,freeway_total_veh,6,8.427290070936571
scenario,int040_off065,urban_d_heavy,0.4,0.65,protected_accumulation_veh,6,42.22115811031871
scenario,int040_off065,urban_d_heavy,0.4,0.65,total_model_vehicles,6,66.66608153919123
scenario,int040_off065,urban_d_heavy,0.4,0.65,urban_link_occupancy_total_veh,6,88.05774785546414
scenario,int040_off065,urban_d_heavy,0.4,0.65,urban_movement_queue_total_veh,6,69.86944444444448
scenario,int040_off065,urban_d_heavy,0.4,0.65,urban_queue_plus_link_occupancy_total_veh,6,75.75543579495996
scenario,int040_off080,fw_eb_heavy,0.4,0.8,freeway_total_veh,6,16.226311320034615
scenario,int040_off080,fw_eb_heavy,0.4,0.8,protected_accumulation_veh,6,51.26667709703874
scenario,int040_off080,fw_eb_heavy,0.4,0.8,total_model_vehicles,6,42.40215313075459
scenario,int040_off080,fw_eb_heavy,0.4,0.8,urban_link_occupancy_total_veh,6,98.6971428623362
scenario,int040_off080,fw_eb_heavy,0.4,0.8,urban_movement_queue_total_veh,6,71.90555555555555
scenario,int040_off080,fw_eb_heavy,0.4,0.8,urban_queue_plus_link_occupancy_total_veh,6,48.06151093426777
scenario,int040_off080,ramp_d_bias,0.4,0.8,freeway_total_veh,6,18.585299731612615
scenario,int040_off080,ramp_d_bias,0.4,0.8,protected_accumulation_veh,6,68.83396140760055
scenario,int040_off080,ramp_d_bias,0.4,0.8,total_model_vehicles,6,19.607143278658157
scenario,int040_off080,ramp_d_bias,0.4,0.8,urban_link_occupancy_total_veh,6,118.09216344718412
scenario,int040_off080,ramp_d_bias,0.4,0.8,urban_movement_queue_total_veh,6,153.3884259259259
scenario,int040_off080,ramp_d_bias,0.4,0.8,urban_queue_plus_link_occupancy_total_veh,6,29.54948131227286
scenario,int040_off080,urban_d_heavy,0.4,0.8,freeway_total_veh,6,8.431936071781173
scenario,int040_off080,urban_d_heavy,0.4,0.8,protected_accumulation_veh,6,41.63365811031875
scenario,int040_off080,urban_d_heavy,0.4,0.8,total_model_vehicles,6,66.59501510532276
scenario,int040_off080,urban_d_heavy,0.4,0.8,urban_link_occupancy_total_veh,6,87.15764469798967
scenario,int040_off080,urban_d_heavy,0.4,0.8,urban_movement_queue_total_veh,6,71.84444444444449
scenario,int040_off080,urban_d_heavy,0.4,0.8,urban_queue_plus_link_occupancy_total_veh,6,75.67939312555379
scenario,int050_off035,fw_eb_heavy,0.5,0.35,freeway_total_veh,6,16.260835207021653
scenario,int050_off035,fw_eb_heavy,0.5,0.35,protected_accumulation_veh,6,47.858811270798235
scenario,int050_off035,fw_eb_heavy,0.5,0.35,total_model_vehicles,6,43.67737992315981
scenario,int050_off035,fw_eb_heavy,0.5,0.35,urban_link_occupancy_total_veh,6,93.63470526048853
scenario,int050_off035,fw_eb_heavy,0.5,0.35,urban_movement_queue_total_veh,6,65.40972222222221
scenario,int050_off035,fw_eb_heavy,0.5,0.35,urban_queue_plus_link_occupancy_total_veh,6,49.437060037253154
scenario,int050_off035,ramp_d_bias,0.5,0.35,freeway_total_veh,6,18.369766241751535
scenario,int050_off035,ramp_d_bias,0.5,0.35,protected_accumulation_veh,6,54.38068897284121
scenario,int050_off035,ramp_d_bias,0.5,0.35,total_model_vehicles,6,17.898972857435012
scenario,int050_off035,ramp_d_bias,0.5,0.35,urban_link_occupancy_total_veh,6,114.61758656548793
scenario,int050_off035,ramp_d_bias,0.5,0.35,urban_movement_queue_total_veh,6,146.56851851851852
scenario,int050_off035,ramp_d_bias,0.5,0.35,urban_queue_plus_link_occupancy_total_veh,6,26.161842374419
scenario,int050_off035,urban_d_heavy,0.5,0.35,freeway_total_veh,6,8.476352164264442
scenario,int050_off035,urban_d_heavy,0.5,0.35,protected_accumulation_veh,6,44.43003810629847
scenario,int050_off035,urban_d_heavy,0.5,0.35,total_model_vehicles,6,68.18978591586072
scenario,int050_off035,urban_d_heavy,0.5,0.35,urban_link_occupancy_total_veh,6,80.49796976495637
scenario,int050_off035,urban_d_heavy,0.5,0.35,urban_movement_queue_total_veh,6,62.15694444444449
scenario,int050_off035,urban_d_heavy,0.5,0.35,urban_queue_plus_link_occupancy_total_veh,6,77.36153375528775
scenario,int050_off050,fw_eb_heavy,0.5,0.5,freeway_total_veh,6,16.257635770770694
scenario,int050_off050,fw_eb_heavy,0.5,0.5,protected_accumulation_veh,6,49.17131127079821
scenario,int050_off050,fw_eb_heavy,0.5,0.5,total_model_vehicles,6,43.61768061707814
scenario,int050_off050,fw_eb_heavy,0.5,0.5,urban_link_occupancy_total_veh,6,92.4470985028554
scenario,int050_off050,fw_eb_heavy,0.5,0.5,urban_movement_queue_total_veh,6,64.28472222222221
scenario,int050_off050,fw_eb_heavy,0.5,0.5,urban_queue_plus_link_occupancy_total_veh,6,49.373669183784
scenario,int050_off050,ramp_d_bias,0.5,0.5,freeway_total_veh,6,18.386880909873703
scenario,int050_off050,ramp_d_bias,0.5,0.5,protected_accumulation_veh,6,58.69006397284121
scenario,int050_off050,ramp_d_bias,0.5,0.5,total_model_vehicles,6,18.010493181465705
scenario,int050_off050,ramp_d_bias,0.5,0.5,urban_link_occupancy_total_veh,6,110.87655293577673
scenario,int050_off050,ramp_d_bias,0.5,0.5,urban_movement_queue_total_veh,6,143.3935185185185
scenario,int050_off050,ramp_d_bias,0.5,0.5,urban_queue_plus_link_occupancy_total_veh,6,26.735034634318907
scenario,int050_off050,urban_d_heavy,0.5,0.5,freeway_total_veh,6,8.479573879678945
scenario,int050_off050,urban_d_heavy,0.5,0.5,protected_accumulation_veh,6,43.842538106298456
scenario,int050_off050,urban_d_heavy,0.5,0.5,total_model_vehicles,6,68.11745984819692
scenario,int050_off050,urban_d_heavy,0.5,0.5,urban_link_occupancy_total_veh,6,79.59790358951632
scenario,int050_off050,urban_d_heavy,0.5,0.5,urban_movement_queue_total_veh,6,64.13194444444449
