next_link,pbin,win900,rows,L1rows,stop,L1stop
-1,1200,0,298,128,0,0
-1,1200,1,506,199,0,0
-1,1200,2,477,208,0,0
-1,1200,3,464,201,0,0
-1,1200,4,350,150,0,0
-1,1200,5,380,183,0,0
-1,1300,0,297,121,0,0
-1,1300,1,509,194,0,0
-1,1300,2,470,204,0,0
-1,1300,3,455,192,0,0
-1,1300,4,345,137,0,0
-1,1300,5,383,180,0,0
-1,1400,0,290,118,0,0
-1,1400,1,523,188,0,0
-1,1400,2,487,201,0,0
-1,1400,3,470,195,0,0
-1,1400,4,351,138,0,0
-1,1400,5,377,176,0,0
-1,1500,0,297,114,0,0
-1,1500,1,512,180,0,0
-1,1500,2,488,199,0,0
-1,1500,3,454,187,0,0
-1,1500,4,354,134,0,0
-1,1500,5,391,176,0,0
-1,1600,0,290,112,0,0
-1,1600,1,512,186,0,0
-1,1600,2,495,208,0,0
-1,1600,3,459,180,0,0
-1,1600,4,355,133,0,0
-1,1600,5,390,167,0,0
-1,1700,0,297,109,0,0
-1,1700,1,521,180,0,0
-1,1700,2,490,189,0,0
-1,1700,3,481,190,0,0
-1,1700,4,368,126,0,0
-1,1700,5,387,161,0,0
-1,1800,0,289,105,0,0
-1,1800,1,523,185,0,0
-1,1800,2,507,197,0,0
-1,1800,3,461,182,0,0
-1,1800,4,363,126,0,0
-1,1800,5,397,174,0,0
-1,1900,0,231,82,0,0
-1,1900,1,392,135,0,0
-1,1900,2,373,155,0,0
-1,1900,3,367,143,0,0
-1,1900,4,278,105,0,0
-1,1900,5,305,138,0,0
10480,0,0,32,18,0,0
10480,0,1,76,49,0,0
10480,0,2,74,42,0,0
10480,0,3,89,57,0,0
10480,0,4,54,31,0,0
10480,0,5,61,41,0,0
10480,100,0,26,23,0,0
10480,100,1,84,74,0,0
10480,100,2,78,71,0,0
10480,100,3,100,90,0,0
10480,100,4,62,58,0,0
10480,100,5,65,63,0,0
10480,200,0,27,27,0,0
10480,200,1,88,82,0,0
10480,200,2,83,79,0,0
10480,200,3,104,100,0,0
10480,200,4,60,59,0,0
10480,200,5,65,63,0,0
10480,300,0,32,31,0,0
10480,300,1,114,110,5,5
10480,300,2,84,83,0,0
10480,300,3,114,110,1,0
10480,300,4,61,60,0,0
10480,300,5,67,64,0,0
10480,400,0,26,26,0,0
10480,400,1,82,78,0,0
10480,400,2,71,70,0,0
10480,400,3,94,92,0,0
10480,400,4,59,58,0,0
10480,400,5,61,61,0,0
10480,500,0,26,26,0,0
10480,500,1,78,77,0,0
10480,500,2,74,74,0,0
10480,500,3,88,88,0,0
10480,500,4,57,56,0,0
10480,500,5,52,52,0,0
10480,600,0,50,50,0,0
10480,600,1,110,109,0,0
10480,600,2,85,85,0,0
10480,600,3,96,96,1,1
10480,600,4,56,56,0,0
10480,600,5,65,65,0,0
10480,700,0,18,18,0,0
10480,700,1,45,45,0,0
10480,700,2,89,89,58,58
10480,700,3,30,30,0,0
10480,700,4,33,33,7,7
10480,700,5,148,148,117,117
10484,0,0,39,27,0,0
10484,0,1,100,58,0,0
10484,0,2,109,59,0,0
10484,0,3,122,71,0,0
10484,0,4,109,65,0,0
10484,0,5,95,51,0,0
10484,100,0,39,34,0,0
10484,100,1,110,97,0,0
10484,100,2,101,87,0,0
10484,100,3,132,112,0,0
10484,100,4,118,107,0,0
10484,100,5,110,101,0,0
10484,200,0,46,41,0,0
10484,200,1,113,102,0,0
10484,200,2,121,114,0,0
10484,200,3,139,122,0,0
10484,200,4,124,120,0,0
10484,200,5,110,103,0,0
10484,300,0,106,104,0,0
10484,300,1,213,204,3,3
10484,300,2,191,191,1,1
10484,300,3,220,211,0,0
10484,300,4,204,202,0,0
10484,300,5,189,185,1,1
10484,400,0,12,12,0,0
10484,400,1,38,36,1,0
10484,400,2,33,33,0,0
10484,400,3,40,36,5,1
10484,400,4,28,28,0,0
10484,400,5,30,27,2,0
