next_link,pbin,win900,rows,L1rows,stop,L1stop
-1,1900,2,95,3,81,0
-1,1900,3,84,2,69,0
-1,1900,4,18,2,14,2
-1,1900,5,91,18,76,15
38,1200,0,3,3,0,0
38,1200,1,6,6,0,0
38,1200,3,1,1,0,0
38,1200,4,1,1,0,0
38,1200,5,2,2,0,0
38,1300,0,8,1,0,0
38,1300,1,8,6,0,0
38,1300,2,4,1,0,0
38,1300,3,2,1,0,0
38,1300,4,5,3,0,0
38,1300,5,3,3,0,0
38,1400,0,6,0,0,0
38,1400,1,20,3,10,0
38,1400,2,4,0,0,0
38,1400,3,1,0,0,0
38,1400,4,6,3,0,0
38,1500,0,7,0,4,0
38,1500,1,109,6,79,2
38,1500,2,40,0,28,0
38,1500,3,21,1,13,0
38,1500,4,9,3,0,0
38,1500,5,3,3,0,0
38,1600,0,4,0,0,0
38,1600,1,119,0,88,0
38,1600,2,78,0,68,0
38,1600,3,28,0,14,0
38,1600,4,18,2,7,0
38,1600,5,10,4,1,0
38,1700,0,7,0,1,0
38,1700,1,93,0,68,0
38,1700,2,65,0,53,0
38,1700,3,82,0,64,0
38,1700,4,75,0,56,0
38,1700,5,23,2,9,0
38,1800,0,93,0,84,0
38,1800,1,117,0,86,0
38,1800,2,61,0,51,0
38,1800,3,84,0,59,0
38,1800,4,128,0,91,0
38,1800,5,76,0,57,0
38,1900,0,30,0,24,0
38,1900,1,26,0,11,0
38,1900,2,4,0,0,0
38,1900,3,13,0,5,0
38,1900,4,79,0,58,0
38,1900,5,51,0,34,0
10118,0,0,37,10,0,0
10118,0,1,45,12,0,0
10118,0,2,51,20,0,0
10118,0,3,46,9,0,0
10118,0,4,37,4,4,2
10118,100,0,41,18,0,0
10118,100,1,47,15,0,0
10118,100,2,50,24,0,0
10118,100,3,55,15,8,7
10118,100,4,43,0,1,0
10118,200,0,42,18,0,0
10118,200,1,48,13,0,0
10118,200,2,50,23,0,0
10118,200,3,43,7,0,0
10118,200,4,50,0,2,0
10118,300,0,41,18,0,0
10118,300,1,44,15,0,0
10118,300,2,55,27,0,0
10118,300,3,44,6,0,0
10118,300,4,57,0,4,0
10118,400,0,40,15,0,0
10118,400,1,43,18,0,0
10118,400,2,60,35,3,3
10118,400,3,161,109,98,98
10118,400,4,63,0,3,0
10118,500,0,41,16,0,0
10118,500,1,43,14,0,0
10118,500,2,68,35,11,10
10118,500,3,159,97,86,85
10118,500,4,165,0,106,0
10118,500,5,6,0,1,0
10118,600,0,42,17,0,0
10118,600,1,45,17,0,0
10118,600,2,68,32,17,17
10118,600,3,168,102,87,87
10118,600,4,71,0,24,0
10118,600,5,28,0,16,0
10118,700,0,39,14,0,0
10118,700,1,49,17,0,0
10118,700,2,65,26,11,11
10118,700,3,136,81,67,65
10118,700,4,137,0,78,0
10118,700,5,52,0,36,0
10118,800,0,40,14,0,0
10118,800,1,49,19,0,0
10118,800,2,60,18,5,5
10118,800,3,164,119,101,101
10118,800,4,290,147,224,147
10118,800,5,177,0,156,0
10118,900,0,38,15,0,0
10118,900,1,44,16,0,0
10118,900,2,136,97,83,83
10118,900,3,117,73,58,58
10118,900,4,357,169,297,164
10118,900,5,366,0,326,0
10118,1000,0,40,13,0,0
10118,1000,1,49,12,0,0
10118,1000,2,71,32,24,24
10118,1000,3,69,34,25,25
10118,1000,4,68,6,36,1
10118,1000,5,73,0,54,0
10118,1100,0,41,15,0,0
10118,1100,1,46,12,0,0
10118,1100,2,50,6,0,0
10118,1100,3,37,4,0,0
10118,1100,4,20,3,0,0
10118,1100,5,11,0,0,0
10118,1200,0,114,80,0,0
10118,1200,1,163,113,2,2
10118,1200,2,130,79,0,0
10118,1200,3,119,77,0,0
10118,1200,4,101,80,3,3
10118,1200,5,59,47,0,0
10118,1300,0,223,103,0,0
10118,1300,1,315,175,0,0
10118,1300,2,280,147,0,0
10118,1300,3,230,110,0,0
10118,1300,4,210,126,0,0
10118,1300,5,174,117,0,0
10118,1400,0,194,71,0,0
10118,1400,1,711,343,242,124
10118,1400,2,1267,531,727,285
10118,1400,3,259,126,10,5
10118,1400,4,197,125,0,0
10118,1400,5,178,107,0,0
10118,1500,0,387,162,123,63
10118,1500,1,4174,1631,2927,1116
10118,1500,2,4761,1791,3469,1284
10118,1500,3,1525,642,796,321
10118,1500,4,257,141,0,0
10118,1500,5,203,109,0,0
10118,1600,0,1178,460,771,279
10118,1600,1,4406,1788,3066,1267
10118,1600,2,4716,1851,3402,1351
10118,1600,3,4072,1523,2901,1087
10118,1600,4,530,256,112,43
10118,1600,5,374,161,41,6
10118,1700,0,1852,725,1296,493
10118,1700,1,4696,1765,3282,1227
10118,1700,2,4748,1887,3460,1388
10118,1700,3,4981,1914,3589,1418
10118,1700,4,2304,951,1448,593
10118,1700,5,1442,497,787,238
10118,1800,0,2599,1119,1938,849
10118,1800,1,4575,1769,3194,1257
10118,1800,2,4797,1926,3567,1452
10118,1800,3,5002,1882,3682,1417
10118,1800,4,4648,1707,3536,1295
10118,1800,5,3528,1391,2502,1010
10118,1900,0,2251,841,1881,688
10118,1900,1,2940,1007,2303,747
10118,1900,2,2848,1051,2276,803
10118,1900,3,2975,1114,2382,868
10118,1900,4,2997,1162,2465,939
10118,1900,5,2779,1002,2215,778
10482,-100,2,1,1,0,0
10482,0,0,288,102,0,0
10482,0,1,341,106,0,0
10482,0,2,411,143,0,0
10482,0,3,50,22,0,0
10482,0,4,33,0,0,0
10482,100,0,306,112,0,0
10482,100,1,367,137,0,0
10482,100,2,430,171,0,0
10482,100,3,60,29,0,0
10482,100,4,60,0,0,0
10482,200,0,301,118,0,0
10482,200,1,355,147,0,0
10482,200,2,435,177,0,0
10482,200,3,59,28,0,0
10482,200,4,60,0,0,0
10482,300,0,297,121,0,0
10482,300,1,358,150,0,0
10482,300,2,430,195,0,0
10482,300,3,112,80,48,48
10482,300,4,56,0,0,0
10482,400,0,293,116,0,0
10482,400,1,360,159,0,0
10482,400,2,476,213,19,7
10482,400,3,650,273,544,219
10482,400,4,60,0,1,0
10482,500,0,288,113,0,0
10482,500,1,352,148,0,0
10482,500,2,889,311,370,110
10482,500,3,1632,813,1428,718
10482,500,4,63,0,0,0
10482,600,0,294,116,0,0
10482,600,1,367,152,0,0
10482,600,2,1218,372,686,179
10482,600,3,2350,772,2060,641
10482,600,4,64,0,0,0
10482,700,0,285,114,0,0
10482,700,1,358,143,0,0
10482,700,2,1507,421,988,228
10482,700,3,2804,1070,2445,921
10482,700,4,65,0,1,0
10482,800,0,287,111,0,0
10482,800,1,356,143,0,0
10482,800,2,1645,391,1137,230
10482,800,3,3679,1301,3213,1098
10482,800,4,3314,1115,3209,1098
10482,900,0,292,112,0,0
10482,900,1,355,138,0,0
10482,900,2,2209,637,1719,482
10482,900,3,3429,962,2913,737
10482,900,4,3676,791,3468,723
10482,900,5,88,33,70,24
10482,1000,0,72,21,0,0
10482,1000,1,110,45,0,0
10482,1000,2,619,175,476,127
10482,1000,3,1156,410,1008,345
10482,1000,4,1419,633,1357,602
10482,1000,5,95,46,69,30
10490,0,0,97,37,0,0
10490,0,1,151,56,0,0
10490,0,2,135,49,0,0
10490,0,3,66,7,0,0
10490,0,4,70,2,2,0
10490,100,0,94,38,0,0
10490,100,1,141,58,0,0
10490,100,2,145,58,0,0
10490,100,3,59,10,0,0
10490,100,4,96,0,2,0
10490,200,0,97,39,0,0
10490,200,1,148,59,0,0
10490,200,2,146,62,0,0
10490,200,3,59,8,1,0
10490,200,4,109,0,3,0
10490,300,0,94,50,0,0
10490,300,1,139,70,0,0
10490,300,2,144,74,0,0
10490,300,3,94,35,24,24
10490,300,4,123,0,4,0
10490,400,0,94,82,0,0
10490,400,1,153,125,0,0
10490,400,2,168,144,7,7
10490,400,3,393,290,276,248
10490,400,4,186,0,59,0
10490,500,0,97,93,0,0
10490,500,1,146,137,0,0
10490,500,2,270,260,84,84
10490,500,3,510,441,373,372
10490,500,4,286,0,161,0
10490,500,5,21,0,7,0
10490,600,0,92,92,0,0
10490,600,1,149,142,0,0
10490,600,2,472,469,264,264
10490,600,3,750,688,609,609
10490,600,4,176,0,61,0
10490,600,5,56,0,29,0
10490,700,0,100,100,0,0
10490,700,1,144,140,0,0
10490,700,2,517,517,310,310
10490,700,3,675,622,511,511
10490,700,4,243,0,131,0
10490,700,5,120,0,87,0
10490,800,0,92,92,0,0
10490,800,1,142,140,0,0
10490,800,2,798,798,586,586
10490,800,3,877,825,695,695
10490,800,4,836,469,718,463
10490,800,5,351,0,308,0
10490,900,0,91,91,0,0
10490,900,1,152,152,0,0
10490,900,2,508,508,320,320
10490,900,3,1279,1231,1069,1068
10490,900,4,1891,1600,1755,1555
10490,900,5,654,8,587,6
10490,1000,0,98,98,0,0
10490,1000,1,147,147,0,0
10490,1000,2,277,277,159,159
10490,1000,3,304,268,183,176
10490,1000,4,293,214,213,172
10490,1000,5,210,24,165,8
10490,1100,0,92,92,0,0
10490,1100,1,136,136,0,0
10490,1100,2,109,109,0,0
10490,1100,3,89,86,0,0
10490,1100,4,46,46,0,0
10490,1100,5,28,28,0,0
10490,1200,0,101,101,1,1
10490,1200,1,175,175,5,5
10490,1200,2,142,142,6,6
10490,1200,3,108,106,5,5
10490,1200,4,59,59,0,0
10490,1200,5,32,32,0,0
10490,1300,0,35,35,0,0
10490,1300,1,55,55,0,0
10490,1300,2,42,42,0,0
10490,1300,3,41,40,0,0
10490,1300,4,20,20,0,0
10490,1300,5,10,10,0,0
10695,0,0,10,0,0,0
10695,0,1,7,5,0,0
10695,0,2,12,5,0,0
10695,0,3,4,0,0,0
10695,0,4,17,0,0,0
10695,100,0,9,0,0,0
10695,100,1,8,6,0,0
10695,100,2,13,5,0,0
10695,100,3,3,0,0,0
10695,100,4,26,0,1,0
10695,200,0,8,0,0,0
10695,200,1,6,5,0,0
10695,200,2,12,5,0,0
10695,200,3,5,0,0,0
10695,200,4,24,0,1,0
10695,300,0,10,0,0,0
10695,300,1,8,6,0,0
10695,300,2,11,5,0,0
10695,300,3,3,0,0,0
10695,300,4,25,0,1,0
10695,400,0,9,0,0,0
10695,400,1,8,5,0,0
10695,400,2,13,5,0,0
10695,400,3,7,0,0,0
10695,400,4,26,0,5,0
10695,500,0,9,0,0,0
10695,500,1,7,3,0,0
10695,500,2,14,5,1,0
10695,500,3,6,0,0,0
10695,500,4,26,0,5,0
10695,600,0,8,0,0,0
10695,600,1,7,4,0,0
10695,600,2,11,3,0,0
10695,600,3,8,0,0,0
10695,600,4,139,0,114,0
10695,700,0,9,0,0,0
10695,700,1,8,4,0,0
10695,700,2,7,4,0,0
10695,700,3,11,0,0,0
10695,700,4,80,0,65,0
10695,700,5,10,0,6,0
10695,800,0,10,0,0,0
10695,800,1,7,4,0,0
10695,800,2,7,3,0,0
10695,800,3,11,0,0,0
10695,800,4,17,0,8,0
10695,800,5,66,0,50,0
10695,900,0,9,0,0,0
10695,900,1,8,4,0,0
10695,900,2,46,42,37,37
10695,900,3,12,0,0,0
10695,900,4,65,0,60,0
10695,900,5,242,0,220,0
10695,1000,0,6,0,0,0
10695,1000,1,9,4,0,0
10695,1000,2,8,2,0,0
10695,1000,3,17,0,7,0
10695,1000,4,11,0,7,0
10695,1000,5,18,0,9,0
10695,1100,0,8,0,0,0
10695,1100,1,9,4,0,0
10695,1100,2,8,0,0,0
10695,1100,3,7,0,0,0
10695,1100,4,2,0,0,0
10695,1100,5,6,0,0,0
10695,1200,0,25,16,0,0
10695,1200,1,37,26,2,2
10695,1200,2,24,16,0,0
10695,1200,3,21,12,0,0
10695,1200,4,22,16,0,0
10695,1200,5,13,6,0,0
10695,1300,0,55,14,0,0
10695,1300,1,69,30,0,0
10695,1300,2,54,18,0,0
10695,1300,3,42,12,0,0
10695,1300,4,36,14,0,0
10695,1300,5,24,8,0,0
10695,1400,0,46,8,0,0
10695,1400,1,213,24,102,5
10695,1400,2,209,13,119,0
10695,1400,3,51,7,0,0
10695,1400,4,37,18,0,0
10695,1400,5,26,5,0,0
10695,1500,0,89,4,30,0
10695,1500,1,639,3,434,1
10695,1500,2,494,2,334,1
10695,1500,3,326,3,195,0
10695,1500,4,45,19,0,0
10695,1500,5,37,7,0,0
10695,1600,0,205,1,128,0
10695,1600,1,972,0,738,0
10695,1600,2,894,0,695,0
10695,1600,3,537,3,349,0
10695,1600,4,114,17,50,0
10695,1600,5,47,3,0,0
10695,1700,0,386,1,280,0
10695,1700,1,671,0,477,0
10695,1700,2,845,0,627,0
10695,1700,3,805,0,573,0
10695,1700,4,414,15,279,2
10695,1700,5,200,1,113,0
10695,1800,0,815,2,664,0
10695,1800,1,902,0,672,0
10695,1800,2,1068,0,824,0
10695,1800,3,788,0,556,0
10695,1800,4,648,6,473,2
10695,1800,5,558,0,412,0
10695,1900,0,504,2,419,0
10695,1900,1,419,0,310,0
10695,1900,2,647,0,528,0
10695,1900,3,563,0,456,0
10695,1900,4,656,0,561,0
10695,1900,5,483,0,390,0
