link,win,lg,n_mean,nstop_mean,nstop_max,qmin_pos_min,qmin_pos_med,spd_mean
70,19,L1,19.0,14.033333333333333,21.0,39.85,63.7,6.7495894
70,19,L2p,8.566666666666666,0.23333333333333334,2.0,64.38,70.82,24.959045
70,20,L1,23.033333333333335,21.8,23.0,34.48,35.1,1.6367368
70,20,L2p,9.2,0.06666666666666667,1.0,47.6,81.205,24.630257
70,21,L1,28.033333333333335,26.666666666666668,29.0,3.84,14.86,2.0703313
70,21,L2p,10.366666666666667,0.1,1.0,87.85,144.97,20.020021
70,22,L1,28.866666666666667,28.0,28.0,11.98,11.98,1.3812065
70,22,L2p,11.833333333333334,0.36666666666666664,2.0,54.97,91.595,19.928213
70,23,L1,28.9,28.0,28.0,11.98,11.98,1.5759647
70,23,L2p,11.5,0.9333333333333333,6.0,43.86,77.979996,19.432629
70,24,L1,29.1,28.0,28.0,11.98,11.98,2.0474753
70,24,L2p,11.433333333333334,0.2,2.0,59.0,134.77,20.662773
70,25,L1,29.033333333333335,28.0,28.0,11.98,11.98,1.6904919
70,25,L2p,11.533333333333333,0.7333333333333333,3.0,52.01,107.335,19.28791
70,26,L1,27.7,25.966666666666665,28.0,2.48,11.98,1.9880383
70,26,L2p,9.533333333333333,0.5333333333333333,2.0,65.12,148.135,23.58319
70,27,L1,27.1,24.1,27.0,3.6,5.56,3.1181662
70,27,L2p,10.633333333333333,1.9666666666666666,11.0,34.65,78.64,17.916553
70,28,L1,27.766666666666666,26.333333333333332,28.0,5.01,6.46,1.2009118
70,28,L2p,20.3,16.233333333333334,23.0,32.29,42.03,3.6942532
70,29,L1,24.333333333333332,22.5,26.0,2.17,5.12,1.3970304
70,29,L2p,21.466666666666665,18.033333333333335,23.0,27.14,42.805,2.7518737
70,30,L1,23.966666666666665,21.5,26.0,2.11,4.05,1.9728423
70,30,L2p,18.033333333333335,12.733333333333333,22.0,22.61,37.39,8.8066845
70,31,L1,26.266666666666666,26.0,26.0,5.09,5.98,0.51586986
70,31,L2p,20.7,17.533333333333335,23.0,39.62,42.67,3.1063793
70,32,L1,26.533333333333335,26.0,26.0,5.98,5.98,1.0082786
70,32,L2p,17.533333333333335,12.366666666666667,22.0,41.07,45.64,5.647874
70,33,L1,26.733333333333334,26.0,26.0,5.98,5.98,1.3634056
70,33,L2p,15.2,7.633333333333334,23.0,40.96,43.82,15.554818
70,34,L1,26.566666666666666,26.0,26.0,5.98,5.98,1.1155349
70,34,L2p,14.566666666666666,7.5,23.0,38.82,43.8,14.85373
70,35,L1,26.666666666666668,26.0,26.0,5.98,5.98,1.2552438
70,35,L2p,14.3,6.533333333333333,21.0,39.55,46.165,14.196655
329,1,L2p,1.1111111111111112,0.6666666666666666,1.0,115.98,115.98,11.159444
329,2,L2p,5.846153846153846,5.153846153846154,7.0,83.67,83.67,5.9447
329,3,L1,1.0,0.0,0.0,,,41.326668
329,3,L2p,10.827586206896552,9.0,17.0,44.52,44.52,9.37027
329,4,L1,1.2857142857142858,0.0,0.0,,,38.00214
329,4,L2p,18.4,16.233333333333334,27.0,0.07,0.1,4.6415586
329,5,L1,1.0,0.0,0.0,,,41.305
329,5,L2p,17.966666666666665,15.466666666666667,25.0,0.1,11.54,4.2574377
329,6,L1,2.0,0.0,0.0,,,41.400555
329,6,L2p,17.166666666666668,14.733333333333333,24.0,0.42,1.3,5.993525
329,7,L1,1.1818181818181819,0.0,0.0,,,40.446365
329,7,L2p,17.3,15.366666666666667,20.0,3.63,4.55,4.7064657
329,8,L1,2.0,0.0,0.0,,,38.760605
329,8,L2p,23.6,20.8,27.0,2.52,2.52,3.7349837
329,9,L1,1.2222222222222223,0.0,0.0,,,40.281113
329,9,L2p,33.1,29.833333333333332,39.0,1.04,2.92,2.5516298
329,10,L1,1.5,0.0,0.0,,,40.771
329,10,L2p,37.8,34.56666666666667,45.0,0.64,1.91,1.9864067
329,11,L1,1.1538461538461537,0.0,0.0,,,39.85423
329,11,L2p,40.53333333333333,37.13333333333333,46.0,0.66,1.57,1.7186666
329,12,L1,2.125,0.0,0.0,,,35.214687
329,12,L2p,46.06666666666667,42.63333333333333,52.0,0.33,1.88,1.4457763
329,13,L1,1.4444444444444444,0.0,0.0,,,43.35926
329,13,L2p,49.3,45.53333333333333,55.0,0.14,0.36,1.265868
329,14,L1,4.3478260869565215,2.869565217391304,5.0,68.7,78.81,7.6091447
329,14,L2p,50.46666666666667,47.3,54.0,1.07,3.16,1.1580135
329,15,L1,5.3,4.066666666666666,7.0,9.04,79.85,4.9799833
329,15,L2p,50.833333333333336,47.56666666666667,54.0,0.87,1.87,1.2410927
329,16,L1,9.733333333333333,7.733333333333333,12.0,2.6,48.445,2.8024836
329,16,L2p,51.166666666666664,48.233333333333334,54.0,0.97,3.36,1.0545455
329,17,L1,13.666666666666666,13.033333333333333,15.0,3.17,4.14,0.5795484
329,17,L2p,51.3,48.4,55.0,0.87,2.13,0.84594756
329,18,L1,14.233333333333333,13.033333333333333,16.0,3.23,4.78,1.1390293
329,18,L2p,51.833333333333336,48.86666666666667,56.0,0.77,2.34,0.85564506
329,19,L1,15.0,13.8,17.0,3.28,6.1000004,1.0455027
329,19,L2p,52.86666666666667,49.96666666666667,56.0,1.54,2.98,0.81964505
329,20,L1,15.2,14.466666666666667,16.0,2.0,3.94,0.5792506
329,20,L2p,51.7,49.233333333333334,55.0,0.36,1.79,0.787131
329,21,L1,14.833333333333334,13.966666666666667,17.0,2.44,4.08,0.7292627
329,21,L2p,52.5,49.56666666666667,57.0,0.12,1.39,0.80691075
329,22,L1,13.733333333333333,12.833333333333334,15.0,0.2,2.97,0.8374368
329,22,L2p,53.4,50.53333333333333,57.0,0.34,3.56,0.727026
329,23,L1,13.7,12.466666666666667,15.0,0.2,3.3,1.2991774
329,23,L2p,54.36666666666667,50.06666666666667,58.0,0.19,1.83,1.1607838
329,24,L1,14.0,11.6,16.0,0.16,3.665,2.5050082
329,24,L2p,53.36666666666667,48.666666666666664,58.0,0.26,0.95500004,1.0742115
329,25,L1,17.0,15.966666666666667,18.0,0.54,1.51,0.72266865
329,25,L2p,54.733333333333334,52.266666666666666,58.0,0.58,1.28,0.62539595
329,26,L1,15.7,14.133333333333333,18.0,0.07,3.085,1.8690035
329,26,L2p,53.233333333333334,50.56666666666667,56.0,0.65,1.6949999,0.7617448
329,27,L1,14.966666666666667,13.533333333333333,18.0,0.15,2.83,2.128533
329,27,L2p,52.666666666666664,49.0,58.0,0.25,2.8449998,1.0434623
329,28,L1,16.766666666666666,15.666666666666666,18.0,0.41,2.37,0.7028725
329,28,L2p,51.7,48.833333333333336,54.0,0.7,2.24,0.7674169
329,29,L1,13.266666666666667,10.833333333333334,18.0,1.26,9.24,3.3603663
329,29,L2p,50.1,46.6,53.0,0.39,1.47,0.9607421
329,30,L1,13.2,12.033333333333333,15.0,1.32,2.88,1.303211
329,30,L2p,48.5,44.96666666666667,53.0,0.39,1.08,1.0489334
329,31,L1,13.033333333333333,11.266666666666667,15.0,0.65,8.73,2.5871603
329,31,L2p,49.5,46.93333333333333,53.0,0.72,3.61,0.7800609
329,32,L1,14.633333333333333,12.966666666666667,17.0,2.0,3.27,1.8597475
329,32,L2p,48.833333333333336,45.833333333333336,52.0,0.21,2.01,0.82756394
329,33,L1,15.166666666666666,13.233333333333333,17.0,3.35,4.81,1.7568835
329,33,L2p,49.2,45.53333333333333,53.0,0.69,1.33,1.0921166
329,34,L1,17.3,16.5,18.0,2.32,3.76,0.52063185
329,34,L2p,50.733333333333334,46.36666666666667,56.0,1.33,2.65,1.1509889
329,35,L1,17.933333333333334,17.2,20.0,0.9,4.7,0.5604527
329,35,L2p,52.06666666666667,48.3,58.0,0.64,4.74,1.1062475
420,1,L1,3.125,0.0,0.0,,,84.522
420,1,L2p,4.0,0.0,0.0,,,73.09512
420,2,L1,4.766666666666667,0.0,0.0,,,44.158848
420,2,L2p,6.866666666666666,0.0,0.0,,,52.59065
420,3,L1,6.033333333333333,0.1,1.0,715.83,715.83,49.49804
420,3,L2p,9.533333333333333,0.0,0.0,,,54.23919
420,4,L1,5.6,0.0,0.0,,,58.091316
420,4,L2p,9.5,0.0,0.0,,,55.933887
420,5,L1,4.833333333333333,0.0,0.0,,,59.078552
420,5,L2p,9.766666666666667,0.0,0.0,,,52.23524
420,6,L1,7.0,0.0,0.0,,,64.90384
420,6,L2p,14.8,0.0,0.0,,,51.472923
420,7,L1,10.6,0.7666666666666667,7.0,662.11,685.89,46.325497
420,7,L2p,24.166666666666668,3.1333333333333333,12.0,628.6,691.56,36.313625
420,8,L1,14.333333333333334,3.8333333333333335,9.0,634.57,679.84,36.77946
420,8,L2p,29.4,6.866666666666666,21.0,619.15,648.6,36.99709
420,9,L1,23.733333333333334,14.666666666666666,24.0,474.09,591.305,17.79913
420,9,L2p,49.0,30.233333333333334,53.0,476.95,564.22,18.151085
420,10,L1,30.766666666666666,19.233333333333334,30.0,435.34,532.255,14.446829
420,10,L2p,57.6,36.333333333333336,59.0,427.16,500.95,14.158477
420,11,L1,34.166666666666664,24.166666666666668,33.0,422.86,478.29,11.433615
420,11,L2p,67.83333333333333,47.06666666666667,69.0,414.62,466.345,11.726011
420,12,L1,37.8,25.6,31.0,365.5,460.4,11.746134
420,12,L2p,74.56666666666666,49.833333333333336,63.0,367.61,439.64,11.059978
420,13,L1,44.6,33.7,44.0,330.09,372.035,8.186898
420,13,L2p,86.96666666666667,65.36666666666666,83.0,334.52,369.91998,7.711417
420,14,L1,44.266666666666666,34.5,43.0,335.31,402.05,8.937311
420,14,L2p,77.36666666666666,54.6,75.0,340.75,392.625,10.44603
420,15,L1,48.43333333333333,39.96666666666667,53.0,324.53,374.99,7.167885
420,15,L2p,91.7,72.46666666666667,95.0,334.94,378.25,7.1970754
420,16,L1,54.333333333333336,42.266666666666666,50.0,249.78,347.855,8.686198
420,16,L2p,106.8,85.13333333333334,101.0,4.06,337.39,7.2947307
420,17,L1,67.43333333333334,55.06666666666667,61.0,134.59,214.55,6.1687264
420,17,L2p,127.3,104.93333333333334,119.0,144.56,217.06,5.3378158
420,18,L1,73.2,60.766666666666666,70.0,66.87,151.53,5.1705604
420,18,L2p,141.8,116.26666666666667,134.0,43.36,143.93,5.0430007
420,19,L1,72.2,59.5,68.0,45.04,125.024994,5.376759
420,19,L2p,146.16666666666666,118.66666666666667,138.0,35.15,110.415,5.12959
420,20,L1,76.5,63.8,76.0,14.26,92.78,4.4849424
420,20,L2p,146.16666666666666,114.66666666666667,135.0,8.73,90.955,5.415021
420,21,L1,71.4,59.06666666666667,72.0,19.48,134.785,4.8908916
420,21,L2p,144.43333333333334,117.33333333333333,134.0,86.95,123.41,4.7047257
420,22,L1,66.03333333333333,50.43333333333333,62.0,61.66,150.59,7.4618597
420,22,L2p,140.03333333333333,112.7,129.0,58.42,131.61499,5.768175
420,23,L1,64.03333333333333,47.233333333333334,56.0,32.18,104.479996,7.1185856
420,23,L2p,140.7,111.16666666666667,142.0,40.39,97.119995,6.0678325
420,24,L1,64.56666666666666,46.7,51.0,3.7,103.895,7.2181706
420,24,L2p,138.73333333333332,107.56666666666666,126.0,23.74,114.19,6.063646
420,25,L1,68.13333333333334,49.36666666666667,59.0,25.8,122.285,6.3863287
420,25,L2p,147.7,120.7,137.0,22.65,109.935,4.9479933
420,26,L1,79.4,66.1,74.0,3.61,74.869995,4.036159
420,26,L2p,169.03333333333333,148.36666666666667,164.0,15.38,76.725006,3.199955
420,27,L1,87.3,75.86666666666666,89.0,6.1,33.22,2.8679004
420,27,L2p,181.23333333333332,161.0,186.0,12.81,28.775,2.6218834
420,28,L1,86.16666666666667,75.6,87.0,2.37,9.99,3.0924017
420,28,L2p,178.9,157.96666666666667,176.0,3.78,13.05,3.2228076
420,29,L1,85.13333333333334,74.4,84.0,5.11,10.86,3.2542982
420,29,L2p,174.8,150.33333333333334,168.0,10.66,17.54,3.4367473
420,30,L1,87.1,76.53333333333333,87.0,3.47,14.360001,3.0662386
420,30,L2p,173.93333333333334,149.03333333333333,174.0,3.97,29.210001,3.527167
420,31,L1,82.0,69.9,85.0,1.32,11.57,3.7827904
420,31,L2p,164.4,137.76666666666668,160.0,2.36,30.105,4.01778
420,32,L1,81.26666666666667,69.06666666666666,77.0,10.31,62.155,3.7563527
420,32,L2p,161.76666666666668,134.16666666666666,151.0,14.32,55.95,4.0331306
420,33,L1,83.1,71.6,83.0,1.51,32.614998,3.684124
420,33,L2p,168.03333333333333,145.33333333333334,160.0,6.07,37.58,3.326653
420,34,L1,91.06666666666666,81.13333333333334,91.0,1.07,15.09,2.5993009
420,34,L2p,176.3,156.36666666666667,173.0,2.24,38.075,2.7321863
420,35,L1,93.53333333333333,84.5,93.0,2.11,12.21,2.2705193
420,35,L2p,181.2,162.26666666666668,183.0,7.13,13.44,2.386751
