sim_sec,urban_state_vehicles,urban_state_aligned_accumulation_veh,urban_state_aligned_production_veh_km_h,urban_state_aligned_mean_speed_kph,urban_core_accumulation_veh,urban_core_production_veh_km_h,urban_core_mean_speed_kph,total_vehicles,stopped_vehicles
2400.0,5079.0,5079.0,90933.05127500008,17.90373130045286,5079.0,90933.05127500008,17.90373130045286,6906.0,2646.0
2460.0,5089.0,5089.0,78206.76701200007,15.36780644763216,5089.0,78206.76701200007,15.36780644763216,6888.0,2843.0
2520.0,5305.0,5305.0,89220.209899,16.818135701979262,5305.0,89220.209899,16.818135701979262,7110.0,2854.0
2580.0,5343.0,5343.0,91169.2147509999,17.063300533595342,5343.0,91169.2147509999,17.063300533595342,7165.0,2852.0
2640.0,5428.0,5428.0,90223.48945600001,16.621866148857777,5428.0,90223.48945600001,16.621866148857777,7244.0,2915.0
2700.0,5493.0,5493.0,83851.08319000002,15.265079772437652,5493.0,83851.08319000002,15.265079772437652,7376.0,3161.0
2760.0,5462.0,5462.0,85822.67520800002,15.712683121201028,5462.0,85822.67520800002,15.712683121201028,7341.0,3040.0
2820.0,5513.0,5513.0,82856.55556399997,15.02930447378922,5513.0,82856.55556399997,15.02930447378922,7399.0,3114.0
2880.0,5545.0,5545.0,83313.85227400006,15.025040987195682,5545.0,83313.85227400006,15.025040987195682,7510.0,3190.0
2940.0,5505.0,5505.0,82295.08680599992,14.94915291662124,5505.0,82295.08680599992,14.94915291662124,7492.0,3146.0
3000.0,5535.0,5535.0,71260.8541,12.874589719963867,5535.0,71260.8541,12.874589719963867,7584.0,3506.0
3060.0,5585.0,5585.0,86892.770247,15.558239972605191,5585.0,86892.770247,15.558239972605191,7661.0,3192.0
3120.0,5529.0,5529.0,77993.54667199992,14.10626635413274,5529.0,77993.54667199992,14.10626635413274,7623.0,3310.0
3180.0,5545.0,5545.0,78306.34174999999,14.121973264201982,5545.0,78306.34174999999,14.121973264201982,7676.0,3291.0
3240.0,5539.0,5539.0,81854.53255899993,14.777853865138098,5539.0,81854.53255899993,14.777853865138098,7684.0,3242.0
3300.0,5601.0,5601.0,74039.40366499998,13.218961554186748,5601.0,74039.40366499998,13.218961554186748,7780.0,3573.0
3360.0,5672.0,5672.0,80766.24379100006,14.239464702221449,5672.0,80766.24379100006,14.239464702221449,7914.0,3445.0
3420.0,5658.0,5658.0,79974.00664600005,14.134677738776963,5658.0,79974.00664600005,14.134677738776963,7977.0,3502.0
3480.0,5682.0,5682.0,67252.532374,11.836066943681802,5682.0,67252.532374,11.836066943681802,8031.0,3726.0
3540.0,5764.0,5764.0,84293.32612800004,14.624102381679396,5764.0,84293.32612800004,14.624102381679396,8151.0,3454.0
3600.0,5802.0,5802.0,73054.26243499995,12.591220688555662,5802.0,73054.26243499995,12.591220688555662,8252.0,3840.0
3660.0,5783.0,5782.0,72156.50556599993,12.479506324109293,5782.0,72156.50556599993,12.479506324109293,8256.0,3724.0
3720.0,5742.0,5742.0,78731.20475799996,13.711460250435382,5742.0,78731.20475799996,13.711460250435382,8227.0,3622.0
3780.0,5728.0,5728.0,69029.85784899996,12.051301998777927,5728.0,69029.85784899996,12.051301998777927,8263.0,3816.0
3840.0,5754.0,5754.0,72400.46437799998,12.582631973931173,5754.0,72400.46437799998,12.582631973931173,8290.0,3719.0
3900.0,5719.0,5719.0,66938.48291300004,11.704578232733002,5719.0,66938.48291300004,11.704578232733002,8251.0,3874.0
3960.0,5711.0,5710.0,63020.21538799997,11.036815304378278,5710.0,63020.21538799997,11.036815304378278,8143.0,3913.0
4020.0,5697.0,5696.0,71198.183272,12.499681051966292,5696.0,71198.183272,12.499681051966292,8104.0,3713.0
4080.0,5734.0,5734.0,66559.69422600007,11.607899237181734,5734.0,66559.69422600007,11.607899237181734,8098.0,3925.0
4140.0,5730.0,5730.0,68393.001994,11.935951482373474,5730.0,68393.001994,11.935951482373474,8108.0,3836.0
4200.0,5714.0,5714.0,64312.72808900002,11.255290180084007,5714.0,64312.72808900002,11.255290180084007,8088.0,3926.0
4260.0,5765.0,5765.0,59924.066685,10.394460830008672,5765.0,59924.066685,10.394460830008672,8105.0,4059.0
4320.0,5770.0,5770.0,66207.57535700007,11.474449801906424,5770.0,66207.57535700007,11.474449801906424,8106.0,4053.0
4380.0,5754.0,5754.0,65346.12651900002,11.356643468717417,5754.0,65346.12651900002,11.356643468717417,8057.0,4050.0
4440.0,5776.0,5776.0,62595.67855600001,10.837201966066484,5776.0,62595.67855600001,10.837201966066484,8049.0,4094.0
4500.0,5754.0,5754.0,64414.181908999984,11.1946788163017,5754.0,64414.181908999984,11.1946788163017,7993.0,4073.0
