batch,case,controller,action_json,source_action_json,source_sim_sec,predicted_for_sim_sec,observed_sim_sec,target_lag_sec,metric,observed,active_predicted,active_error_observed_minus_predicted,active_abs_error,active_relative_error,raw_predicted,raw_error_observed_minus_predicted,raw_abs_error,raw_relative_error
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000540.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,360.0,540.0,540.0,0.0,urban_movement_queue_total_veh,510.3,647.5587804123929,-137.25878041239292,137.25878041239292,-0.21196343029273837,647.5587804123929,-137.25878041239292,137.25878041239292,-0.21196343029273837
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000540.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,360.0,540.0,540.0,0.0,urban_link_occupancy_total_veh,267.6,547.196128656957,-279.5961286569569,279.5961286569569,-0.5109614524196291,547.196128656957,-279.5961286569569,279.5961286569569,-0.5109614524196291
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000540.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,360.0,540.0,540.0,0.0,off_ramp_storage_veh,21.0,124.63141319062818,-103.63141319062818,103.63141319062818,-0.8315031542819806,124.63141319062818,-103.63141319062818,103.63141319062818,-0.8315031542819806
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000540.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,360.0,540.0,540.0,0.0,ramp_queue_total_veh,27.0,60.070392961416985,-33.070392961416985,33.070392961416985,-0.5505273285403341,60.070392961416985,-33.070392961416985,33.070392961416985,-0.5505273285403341
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_fixed57_seed13_600s,diagnostic-fixed57,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000180.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000001.json,1.0,181.0,180.0,-1.0,total_model_vehicles,634.1500000000001,634.4868732603159,-0.3368732603157696,0.3368732603157696,-0.0005309381084351575,713.9824580509052,-79.83245805090507,79.83245805090507,-0.11181291241921971
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_fixed57_seed13_600s,diagnostic-fixed57,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000180.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000001.json,1.0,181.0,180.0,-1.0,freeway_total_veh,197.0,148.08110518449638,48.91889481550362,48.91889481550362,0.33035203751724346,227.5766899750857,-30.576689975085714,30.576689975085714,-0.1343577410253798
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_fixed57_seed13_600s,diagnostic-fixed57,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000180.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000001.json,1.0,181.0,180.0,-1.0,protected_accumulation_veh,240.77500000000015,233.82352244223853,6.951477557761621,6.951477557761621,0.02972959044135025,233.82352244223853,6.951477557761621,6.951477557761621,0.02972959044135025
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_fixed57_seed13_600s,diagnostic-fixed57,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000180.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000001.json,1.0,181.0,180.0,-1.0,urban_queue_plus_link_occupancy_total_veh,437.15000000000003,492.5573442941196,-55.40734429411958,55.40734429411958,-0.11248912423288185,486.4057680758195,-49.25576807581945,49.25576807581945,-0.1012647696812296
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_fixed57_seed13_600s,diagnostic-fixed57,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000180.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000001.json,1.0,181.0,180.0,-1.0,urban_movement_queue_total_veh,241.65,291.76444062767837,-50.11444062767836,50.11444062767836,-0.17176335992099043,291.76444062767837,-50.11444062767836,50.11444062767836,-0.17176335992099043
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_fixed57_seed13_600s,diagnostic-fixed57,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000180.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_fixed57_seed13_600s\action_000001.json,1.0,181.0,180.0,-1.0,urban_link_occupancy_total_veh,195.50000000000003,194.6413274481411,0.8586725518589162,0.8586725518589162,0.004411563377195395,194.6413274481411,0.8586725518589162,0.8586725518589162,0.004411563377195395
