simsec,sc,states
261,11,RGRRRGRR
261,12,RRRGRRRG
261,101,RRGRRRGR
261,105,RRRGRRRG
261,107,RRGRRRGR
261,108,RRRARRRA
261,109,RGRRRGRR
261,1001,RGRRRGRR
261,1002,RGRRRGRR
261,1003,RGRRRGRR
261,1004,RGRRRGRR
261,1005,RGRRRGRR
262,1,RRGRRRGR
262,5,ARRRARRRRARRRARRRRRGRRRG
262,6,RRRARRRA
262,11,RGRRRGRR
262,12,RRRGRRRG
262,101,RRGRRRGR
262,105,RRRGRRRG
262,107,RRGRRRGR
262,108,RGRRRGRR
262,109,RGRRRGRR
262,1001,RGRRRGRR
262,1002,RGRRRGRR
262,1003,RGRRRGRR
262,1004,RGRRRGRR
262,1005,RGRRRGRR
263,1,RRGRRRGR
263,5,ARRRARRRRARRRARRRRRGRRRG
263,6,RRGRRRGR
263,11,RGRRRGRR
263,12,RRRGRRRG
263,101,RRGRRRGR
263,105,RRRGRRRG
263,107,RRGRRRGR
263,108,RGRRRGRR
263,109,RGRRRGRR
263,1001,RGRRRGRR
263,1002,RGRRRGRR
263,1003,RGRRRGRR
263,1004,RGRRRGRR
263,1005,RGRRRGRR
264,1,RRGRRRGR
264,5,RRRGRRRGRRRRRRRRRRRGRRRG
264,6,RRGRRRGR
264,11,RGRRRGRR
264,12,RRRGRRRG
264,101,RRGRRRGR
264,105,RRRGRRRG
264,107,RRGRRRGR
264,108,RGRRRGRR
264,109,RGRRRGRR
264,1001,RGRRRGRR
264,1002,RGRRRGRR
264,1003,RGRRRGRR
264,1004,RGRRRGRR
264,1005,RGRRRGRR
265,1,RRGRRRGR
265,5,RRRGRRRGRRRRRRRRRRRGRRRG
265,6,RRGRRRGR
265,11,RGRRRGRR
265,12,RRRGRRRG
265,101,RRGRRRGR
265,105,RRRGRRRG
265,107,RRGRRRGR
265,108,RGRRRGRR
265,109,RGRRRGRR
265,1001,RGRRRGRR
265,1002,RGRRRGRR
265,1003,RGRRRGRR
265,1004,RGRRRGRR
265,1005,RGRRRGRR
266,1,RRGRRRGR
266,5,RRRGRRRGRRRRRRRRRRRGRRRG
266,6,RRGRRRGR
266,11,RGRRRGRR
266,12,RRRGRRRG
266,101,RRGRRRGR
266,105,RRRGRRRG
266,107,RRGRRRGR
266,108,RGRRRGRR
266,109,RGRRRGRR
266,1001,RGRRRGRR
266,1002,RGRRRGRR
266,1003,RGRRRGRR
266,1004,RGRRRGRR
266,1005,RGRRRGRR
267,1,RRGRRRGR
267,5,RRRGRRRGRRRRRRRRRRRGRRRG
267,6,RRGRRRGR
267,11,RGRRRGRR
267,12,RRRGRRRG
267,101,RRGRRRGR
267,105,RRRGRRRG
267,107,RRGRRRGR
267,108,RGRRRGRR
267,109,RGRRRGRR
267,1001,RGRRRGRR
267,1002,RGRRRGRR
267,1003,RGRRRGRR
267,1004,RGRRRGRR
267,1005,RGRRRGRR
268,1,RRGRRRGR
268,5,RRRGRRRGRRRRRRRRRRRGRRRG
268,6,RRGRRRGR
268,11,RGRRRGRR
268,12,RRRGRRRG
268,101,RRGRRRGR
268,105,RRRGRRRG
268,107,RRGRRRGR
268,108,RGRRRGRR
268,109,RGRRRGRR
268,1001,RGRRRGRR
268,1002,RGRRRGRR
268,1003,RGRRRGRR
268,1004,RGRRRGRR
268,1005,RGRRRGRR
269,1,RRGRRRGR
269,5,RRRGRRRGRRRRRRRRRRRGRRRG
269,6,RRGRRRGR
269,11,RGRRRGRR
269,12,RRRGRRRG
269,101,RRGRRRGR
269,105,RRRGRRRG
269,107,RRGRRRGR
269,108,RGRRRGRR
269,109,RGRRRGRR
269,1001,RGRRRGRR
269,1002,RGRRRGRR
269,1003,RGRRRGRR
269,1004,RGRRRGRR
269,1005,RGRRRGRR
270,1,RRGRRRGR
270,5,RRRGRRRGRRRRRRRRRRRGRRRG
270,6,RRGRRRGR
270,11,RGRRRGRR
270,12,RRRGRRRG
270,101,RRGRRRGR
270,105,RRRGRRRG
270,107,RRGRRRGR
270,108,RGRRRGRR
270,109,RGRRRGRR
270,1001,RARRRARR
270,1002,RARRRARR
270,1003,RARRRARR
270,1004,RARRRARR
270,1005,RARRRARR
271,1,RRGRRRGR
271,5,RRRGRRRGRRRRRRRRRRRGRRRG
271,6,RRGRRRGR
271,11,RGRRRGRR
271,12,RRRGRRRG
271,101,RRGRRRGR
271,105,RRRGRRRG
271,107,RRGRRRGR
271,108,RGRRRGRR
271,109,RGRRRGRR
271,1001,RARRRARR
271,1002,RARRRARR
271,1003,RARRRARR
271,1004,RARRRARR
271,1005,RARRRARR
272,1,RRGRRRGR
272,5,RRRGRRRGRRRRRRRRRRRGRRRG
272,6,RRGRRRGR
272,11,RGRRRGRR
272,12,RRRGRRRG
272,101,RRARRRAR
272,105,RRRGRRRG
272,107,RRGRRRGR
272,108,RGRRRGRR
272,109,RGRRRGRR
272,1001,RARRRARR
272,1002,RARRRARR
272,1003,RARRRARR
272,1004,RARRRARR
272,1005,RARRRARR
273,1,RRGRRRGR
273,5,RRRGRRRGRRRRRRRRRRRGRRRG
273,6,RRGRRRGR
273,11,RGRRRGRR
273,12,RRRGRRRG
273,101,RRARRRAR
273,105,RRRGRRRG
273,107,RRGRRRGR
273,108,RGRRRGRR
273,109,RGRRRGRR
273,1001,GRRRGRRR
273,1002,GRRRGRRR
273,1003,GRRRGRRR
273,1004,GRRRGRRR
273,1005,GRRRGRRR
274,1,RRGRRRGR
274,5,RRRGRRRGRRRRRRRRRRRGRRRG
274,6,RRGRRRGR
274,11,RGRRRGRR
274,12,RRRGRRRG
274,101,RRARRRAR
274,105,RRRGRRRG
274,107,RRGRRRGR
274,108,RGRRRGRR
274,109,RGRRRGRR
274,1001,GRRRGRRR
274,1002,GRRRGRRR
274,1003,GRRRGRRR
274,1004,GRRRGRRR
274,1005,GRRRGRRR
275,1,RRGRRRGR
275,5,RRRGRRRGRRRRRRRRRRRGRRRG
275,6,RRGRRRGR
275,11,RGRRRGRR
275,12,RRRARRRA
275,101,RGRRRGRR
275,105,RRRGRRRG
275,107,RRGRRRGR
275,108,RGRRRGRR
275,109,RGRRRGRR
275,1001,GRRRGRRR
275,1002,GRRRGRRR
275,1003,GRRRGRRR
275,1004,GRRRGRRR
275,1005,GRRRGRRR
276,1,RRGRRRGR
276,5,RRRGRRRGRRRRRRRRRRRGRRRG
276,6,RRGRRRGR
276,11,RGRRRGRR
276,12,RRRARRRA
276,101,RGRRRGRR
276,105,RRRGRRRG
276,107,RRGRRRGR
276,108,RGRRRGRR
276,109,RGRRRGRR
276,1001,GRRRGRRR
276,1002,GRRRGRRR
276,1003,GRRRGRRR
276,1004,GRRRGRRR
276,1005,GRRRGRRR
277,1,RRGRRRGR
277,5,RRRGRRRGRRRRRRRRRRRGRRRG
277,6,RRGRRRGR
277,11,RGRRRGRR
277,12,RRRARRRA
277,101,RGRRRGRR
277,105,RRRGRRRG
277,107,RRGRRRGR
277,108,RGRRRGRR
277,109,RGRRRGRR
277,1001,GRRRGRRR
277,1002,GRRRGRRR
277,1003,GRRRGRRR
277,1004,GRRRGRRR
277,1005,GRRRGRRR
278,1,RRARRRAR
278,5,RRRGRRRGRRRRRRRRRRRGRRRG
278,6,RRGRRRGR
278,11,RGRRRGRR
278,12,RRGRRRGR
278,101,RGRRRGRR
278,105,RRRGRRRG
278,107,RRGRRRGR
278,108,RGRRRGRR
278,109,RGRRRGRR
278,1001,GRRRGRRR
278,1002,GRRRGRRR
278,1003,GRRRGRRR
278,1004,GRRRGRRR
278,1005,GRRRGRRR
279,1,RRARRRAR
279,5,RRRGRRRGRRRRRRRRRRRGRRRG
279,6,RRGRRRGR
279,11,RARRRARR
279,12,RRGRRRGR
279,101,RGRRRGRR
279,105,RRRGRRRG
279,107,RRGRRRGR
279,108,RGRRRGRR
279,109,RGRRRGRR
279,1001,GRRRGRRR
279,1002,GRRRGRRR
279,1003,GRRRGRRR
279,1004,GRRRGRRR
279,1005,GRRRGRRR
280,1,RRARRRAR
280,5,RRRGRRRGRRRRRRRRRRRGRRRG
280,6,RRGRRRGR
280,11,RARRRARR
280,12,RRGRRRGR
280,101,RGRRRGRR
280,105,RRRGRRRG
280,107,RRGRRRGR
280,108,RGRRRGRR
280,109,RGRRRGRR
280,1001,GRRRGRRR
280,1002,GRRRGRRR
280,1003,GRRRGRRR
280,1004,GRRRGRRR
280,1005,GRRRGRRR
281,1,RGRRRGRR
281,5,RRRGRRRGRRRRRRRRRRRGRRRG
281,6,RRGRRRGR
281,11,RARRRARR
281,12,RRGRRRGR
281,101,RGRRRGRR
281,105,RRRGRRRG
281,107,RRGRRRGR
281,108,RGRRRGRR
281,109,RGRRRGRR
281,1001,GRRRGRRR
281,1002,GRRRGRRR
281,1003,GRRRGRRR
281,1004,GRRRGRRR
281,1005,GRRRGRRR
282,1,RGRRRGRR
282,5,RRRGRRRGRRRRRRRRRRRGRRRG
282,6,RRGRRRGR
282,11,GRRRGRRR
282,12,RRGRRRGR
282,101,RGRRRGRR
282,105,RRRGRRRG
282,107,RRGRRRGR
282,108,RGRRRGRR
282,109,RGRRRGRR
282,1001,GRRRGRRR
282,1002,GRRRGRRR
282,1003,GRRRGRRR
282,1004,GRRRGRRR
282,1005,GRRRGRRR
283,1,RGRRRGRR
283,5,RRRGRRRGRRRRRRRRRRRGRRRG
283,6,RRGRRRGR
283,11,GRRRGRRR
283,12,RRGRRRGR
283,101,RGRRRGRR
283,105,RRRGRRRG
283,107,RRGRRRGR
283,108,RGRRRGRR
283,109,RGRRRGRR
283,1001,GRRRGRRR
283,1002,GRRRGRRR
283,1003,GRRRGRRR
283,1004,GRRRGRRR
283,1005,GRRRGRRR
284,1,RGRRRGRR
284,5,RRRGRRRGRRRRRRRRRRRGRRRG
284,6,RRARRRAR
284,11,GRRRGRRR
284,12,RRGRRRGR
284,101,RGRRRGRR
284,105,RRRGRRRG
284,107,RRGRRRGR
284,108,RGRRRGRR
284,109,RGRRRGRR
284,1001,GRRRGRRR
284,1002,GRRRGRRR
284,1003,GRRRGRRR
284,1004,GRRRGRRR
284,1005,GRRRGRRR
285,1,RGRRRGRR
285,5,RRRGRRRGRRRRRRRRRRRGRRRG
285,6,RRARRRAR
285,11,GRRRGRRR
285,12,RRGRRRGR
285,101,RGRRRGRR
285,105,RRRGRRRG
285,107,RRARRRAR
285,108,RGRRRGRR
285,109,RGRRRGRR
285,1001,GRRRGRRR
285,1002,GRRRGRRR
285,1003,GRRRGRRR
285,1004,GRRRGRRR
285,1005,GRRRGRRR
286,1,RGRRRGRR
286,5,RRRGRRRGRRRRRRRRRRRGRRRG
286,6,RRARRRAR
286,11,GRRRGRRR
286,12,RRGRRRGR
286,101,RGRRRGRR
286,105,RRRGRRRG
286,107,RRARRRAR
286,108,RGRRRGRR
286,109,RGRRRGRR
286,1001,GRRRGRRR
286,1002,GRRRGRRR
286,1003,GRRRGRRR
286,1004,GRRRGRRR
286,1005,GRRRGRRR
287,1,RGRRRGRR
287,5,RRRGRRRGRRRRRRRRRRRGRRRG
287,6,RGRRRGRR
287,11,GRRRGRRR
287,12,RRGRRRGR
287,101,RGRRRGRR
287,105,RRRGRRRG
287,107,RRARRRAR
287,108,RGRRRGRR
287,109,RGRRRGRR
287,1001,GRRRGRRR
287,1002,GRRRGRRR
287,1003,GRRRGRRR
287,1004,GRRRGRRR
287,1005,GRRRGRRR
288,1,RGRRRGRR
288,5,RRRGRRRGRRRRRRRRRRRGRRRG
288,6,RGRRRGRR
288,11,GRRRGRRR
288,12,RRGRRRGR
288,101,RGRRRGRR
288,105,RRRGRRRG
288,107,RGRRRGRR
288,108,RGRRRGRR
288,109,RGRRRGRR
288,1001,GRRRGRRR
288,1002,GRRRGRRR
288,1003,GRRRGRRR
288,1004,GRRRGRRR
288,1005,GRRRGRRR
289,1,RGRRRGRR
289,5,RRRGRRRGRRRRRRRRRRRGRRRG
289,6,RGRRRGRR
289,11,GRRRGRRR
289,12,RRGRRRGR
289,101,RGRRRGRR
289,105,RRRGRRRG
289,107,RGRRRGRR
289,108,RGRRRGRR
289,109,RGRRRGRR
289,1001,GRRRGRRR
289,1002,GRRRGRRR
289,1003,GRRRGRRR
289,1004,GRRRGRRR
289,1005,GRRRGRRR
290,1,RGRRRGRR
290,5,RRRGRRRGRRRRRRRRRRRGRRRG
290,6,RGRRRGRR
290,11,GRRRGRRR
290,12,RRGRRRGR
290,101,RGRRRGRR
290,105,RRRGRRRG
290,107,RGRRRGRR
290,108,RGRRRGRR
290,109,RGRRRGRR
290,1001,GRRRGRRR
290,1002,GRRRGRRR
290,1003,GRRRGRRR
290,1004,GRRRGRRR
290,1005,GRRRGRRR
291,1,RGRRRGRR
291,5,RRRGRRRGRRRRRRRRRRRGRRRG
291,6,RGRRRGRR
291,11,GRRRGRRR
291,12,RRGRRRGR
291,101,RGRRRGRR
291,105,RRRGRRRG
291,107,RGRRRGRR
291,108,RGRRRGRR
291,109,RGRRRGRR
291,1001,GRRRGRRR
291,1002,GRRRGRRR
291,1003,GRRRGRRR
291,1004,GRRRGRRR
291,1005,GRRRGRRR
292,1,RGRRRGRR
292,5,RRRGRRRGRRRRRRRRRRRGRRRG
292,6,RGRRRGRR
292,11,GRRRGRRR
292,12,RRGRRRGR
292,101,RGRRRGRR
292,105,RRRGRRRG
292,107,RGRRRGRR
292,108,RGRRRGRR
292,109,RGRRRGRR
292,1001,GRRRGRRR
292,1002,GRRRGRRR
292,1003,GRRRGRRR
292,1004,GRRRGRRR
292,1005,GRRRGRRR
293,1,RGRRRGRR
293,5,RRRGRRRGRRRRRRRRRRRGRRRG
293,6,RGRRRGRR
293,11,GRRRGRRR
293,12,RRGRRRGR
293,101,RGRRRGRR
293,105,RRRGRRRG
293,107,RGRRRGRR
293,108,RGRRRGRR
293,109,RGRRRGRR
293,1001,GRRRGRRR
293,1002,GRRRGRRR
293,1003,GRRRGRRR
293,1004,GRRRGRRR
293,1005,GRRRGRRR
294,1,RGRRRGRR
294,5,RRRGRRRGRRRRRRRRRRRGRRRG
294,6,RGRRRGRR
294,11,GRRRGRRR
294,12,RRGRRRGR
294,101,RGRRRGRR
294,105,RRRGRRRG
294,107,RGRRRGRR
294,108,RGRRRGRR
294,109,RGRRRGRR
294,1001,GRRRGRRR
294,1002,GRRRGRRR
294,1003,GRRRGRRR
294,1004,GRRRGRRR
294,1005,GRRRGRRR
295,1,RGRRRGRR
295,5,RRRGRRRGRRRRRRRRRRRGRRRG
295,6,RGRRRGRR
295,11,GRRRGRRR
295,12,RRGRRRGR
295,101,RGRRRGRR
295,105,RRRGRRRG
295,107,RGRRRGRR
295,108,RGRRRGRR
295,109,RGRRRGRR
295,1001,GRRRGRRR
295,1002,GRRRGRRR
295,1003,GRRRGRRR
295,1004,GRRRGRRR
295,1005,GRRRGRRR
296,1,RGRRRGRR
296,5,RRRGRRRGRRRRRRRRRRRGRRRG
296,6,RGRRRGRR
296,11,GRRRGRRR
296,12,RRGRRRGR
296,101,RGRRRGRR
296,105,RRRGRRRG
296,107,RGRRRGRR
296,108,RGRRRGRR
296,109,RGRRRGRR
296,1001,GRRRGRRR
296,1002,GRRRGRRR
296,1003,GRRRGRRR
296,1004,GRRRGRRR
296,1005,GRRRGRRR
297,1,RGRRRGRR
297,5,RRRGRRRGRRRRRRRRRRRGRRRG
297,6,RGRRRGRR
297,11,GRRRGRRR
297,12,RRGRRRGR
297,101,RGRRRGRR
297,105,RRRGRRRG
297,107,RGRRRGRR
297,108,RGRRRGRR
297,109,RGRRRGRR
297,1001,ARRRARRR
297,1002,ARRRARRR
297,1003,ARRRARRR
297,1004,ARRRARRR
297,1005,ARRRARRR
298,1,RGRRRGRR
298,5,RRRGRRRGRRRRRRRRRRRGRRRG
298,6,RGRRRGRR
298,11,GRRRGRRR
298,12,RRGRRRGR
298,101,RGRRRGRR
298,105,RRRGRRRG
298,107,RGRRRGRR
298,108,RGRRRGRR
298,109,RGRRRGRR
298,1001,ARRRARRR
298,1002,ARRRARRR
298,1003,ARRRARRR
298,1004,ARRRARRR
298,1005,ARRRARRR
299,1,RGRRRGRR
299,5,RRRGRRRGRRRRRRRRRRRGRRRG
299,6,RGRRRGRR
299,11,GRRRGRRR
299,12,RRGRRRGR
299,101,RGRRRGRR
299,105,RRRGRRRG
299,107,RGRRRGRR
299,108,RGRRRGRR
299,109,RGRRRGRR
299,1001,ARRRARRR
299,1002,ARRRARRR
299,1003,ARRRARRR
299,1004,ARRRARRR
299,1005,ARRRARRR
300,1,RGRRRGRR
300,5,RRRGRRRGRRRRRRRRRRRGRRRG
300,6,RGRRRGRR
300,11,GRRRGRRR
300,12,RRGRRRGR
300,101,RGRRRGRR
300,105,RRRGRRRG
300,107,RGRRRGRR
300,108,RGRRRGRR
300,109,RGRRRGRR
300,1001,RRRGRRRG
300,1002,RRRGRRRG
300,1003,RRRGRRRG
300,1004,RRRGRRRG
300,1005,RRRGRRRG
301,1,RGRRRGRR
301,5,RRRGRRRGRRRRRRRRRRRGRRRG
301,6,RGRRRGRR
301,11,GRRRGRRR
301,12,RRGRRRGR
301,101,RGRRRGRR
301,105,RRRGRRRG
301,107,RGRRRGRR
301,108,RGRRRGRR
301,109,RGRRRGRR
301,1001,RRRGRRRG
301,1002,RRRGRRRG
301,1003,RRRGRRRG
301,1004,RRRGRRRG
301,1005,RRRGRRRG
302,1,RGRRRGRR
302,5,RRRGRRRGRRRRRRRRRRRGRRRG
302,6,RGRRRGRR
302,11,GRRRGRRR
302,12,RRARRRAR
302,101,RGRRRGRR
302,105,RRRGRRRG
302,107,RGRRRGRR
302,108,RGRRRGRR
302,109,RGRRRGRR
302,1001,RRRGRRRG
302,1002,RRRGRRRG
302,1003,RRRGRRRG
302,1004,RRRGRRRG
302,1005,RRRGRRRG
303,1,RGRRRGRR
303,5,RRRGRRRGRRRRRRRRRRRGRRRG
303,6,RGRRRGRR
303,11,GRRRGRRR
303,12,RRARRRAR
303,101,RGRRRGRR
303,105,RRRGRRRG
303,107,RGRRRGRR
303,108,RGRRRGRR
303,109,RGRRRGRR
303,1001,RRRGRRRG
303,1002,RRRGRRRG
303,1003,RRRGRRRG
303,1004,RRRGRRRG
303,1005,RRRGRRRG
304,1,RGRRRGRR
304,5,RRRGRRRGRRRRRRRRRRRGRRRG
304,6,RGRRRGRR
304,11,GRRRGRRR
304,12,RRARRRAR
304,101,RGRRRGRR
304,105,RRRGRRRG
304,107,RGRRRGRR
304,108,RGRRRGRR
304,109,RGRRRGRR
304,1001,RRRGRRRG
304,1002,RRRGRRRG
304,1003,RRRGRRRG
304,1004,RRRGRRRG
304,1005,RRRGRRRG
305,1,RGRRRGRR
305,5,RRRGRRRGRRRRRRRRRRRGRRRG
305,6,RGRRRGRR
305,11,GRRRGRRR
305,12,RGRRRGRR
305,101,RGRRRGRR
305,105,RRRGRRRG
305,107,RGRRRGRR
305,108,RGRRRGRR
305,109,RGRRRGRR
305,1001,RRRGRRRG
305,1002,RRRGRRRG
305,1003,RRRGRRRG
305,1004,RRRGRRRG
305,1005,RRRGRRRG
306,1,RGRRRGRR
306,5,RRRGRRRGRRRRRRRRRRRGRRRG
306,6,RGRRRGRR
306,11,GRRRGRRR
306,12,RGRRRGRR
306,101,RGRRRGRR
306,105,RRRGRRRG
306,107,RGRRRGRR
306,108,RGRRRGRR
306,109,RGRRRGRR
306,1001,RRRGRRRG
306,1002,RRRGRRRG
306,1003,RRRGRRRG
306,1004,RRRGRRRG
306,1005,RRRGRRRG
307,1,RGRRRGRR
307,5,RRRARRRARRRRRRRRRRRGRRRG
307,6,RGRRRGRR
307,11,GRRRGRRR
307,12,RGRRRGRR
307,101,RGRRRGRR
307,105,RRRGRRRG
307,107,RGRRRGRR
307,108,RGRRRGRR
307,109,RGRRRGRR
307,1001,RRRGRRRG
307,1002,RRRGRRRG
307,1003,RRRGRRRG
307,1004,RRRGRRRG
307,1005,RRRGRRRG
308,1,RGRRRGRR
308,5,RRRARRRARRRRRRRRRRRGRRRG
308,6,RGRRRGRR
308,11,GRRRGRRR
308,12,RGRRRGRR
308,101,RGRRRGRR
308,105,RRRARRRA
308,107,RGRRRGRR
308,108,RGRRRGRR
308,109,RGRRRGRR
308,1001,RRRGRRRG
308,1002,RRRGRRRG
308,1003,RRRGRRRG
308,1004,RRRGRRRG
308,1005,RRRGRRRG
309,1,RGRRRGRR
309,5,RRRARRRARRRRRRRRRRRGRRRG
309,6,RGRRRGRR
309,11,GRRRGRRR
309,12,RGRRRGRR
309,101,RGRRRGRR
309,105,RRRARRRA
309,107,RGRRRGRR
309,108,RGRRRGRR
309,109,RGRRRGRR
309,1001,RRRGRRRG
309,1002,RRRGRRRG
309,1003,RRRGRRRG
309,1004,RRRGRRRG
309,1005,RRRGRRRG
310,1,RGRRRGRR
310,5,RRGRRRGRRGRRRGRRRRRGRRRG
310,6,RGRRRGRR
310,11,GRRRGRRR
310,12,RGRRRGRR
310,101,RGRRRGRR
310,105,RRRARRRA
310,107,RGRRRGRR
310,108,RGRRRGRR
310,109,RGRRRGRR
310,1001,RRRGRRRG
310,1002,RRRGRRRG
310,1003,RRRGRRRG
310,1004,RRRGRRRG
310,1005,RRRGRRRG
311,1,RGRRRGRR
311,5,RRGRRRGRRGRRRGRRRRRGRRRG
311,6,RGRRRGRR
311,11,GRRRGRRR
311,12,RGRRRGRR
311,101,RGRRRGRR
311,105,RRGRRRGR
311,107,RGRRRGRR
311,108,RGRRRGRR
311,109,RGRRRGRR
311,1001,RRRGRRRG
311,1002,RRRGRRRG
311,1003,RRRGRRRG
311,1004,RRRGRRRG
311,1005,RRRGRRRG
312,1,RGRRRGRR
312,5,RRGRRRGRRGRRRGRRRRRGRRRG
312,6,RGRRRGRR
312,11,GRRRGRRR
312,12,RGRRRGRR
312,101,RGRRRGRR
312,105,RRGRRRGR
312,107,RGRRRGRR
312,108,RGRRRGRR
312,109,RGRRRGRR
312,1001,RRRGRRRG
312,1002,RRRGRRRG
312,1003,RRRGRRRG
312,1004,RRRGRRRG
312,1005,RRRGRRRG
313,1,RARRRARR
313,5,RRGRRRGRRGRRRGRRRRRGRRRG
313,6,RGRRRGRR
313,11,GRRRGRRR
313,12,RGRRRGRR
313,101,RGRRRGRR
313,105,RRGRRRGR
313,107,RGRRRGRR
313,108,RGRRRGRR
313,109,RGRRRGRR
313,1001,RRRGRRRG
313,1002,RRRGRRRG
313,1003,RRRGRRRG
313,1004,RRRGRRRG
313,1005,RRRGRRRG
314,1,RARRRARR
314,5,RRGRRRGRRGRRRGRRRRRGRRRG
314,6,RGRRRGRR
314,11,GRRRGRRR
314,12,RGRRRGRR
314,101,RARRRARR
314,105,RRGRRRGR
314,107,RGRRRGRR
314,108,RGRRRGRR
314,109,RGRRRGRR
314,1001,RRRGRRRG
314,1002,RRRGRRRG
314,1003,RRRGRRRG
314,1004,RRRGRRRG
314,1005,RRRGRRRG
315,1,RARRRARR
315,5,RRGRRRGRRGRRRGRRRRRGRRRG
315,6,RGRRRGRR
315,11,ARRRARRR
315,12,RGRRRGRR
315,101,RARRRARR
315,105,RRGRRRGR
315,107,RGRRRGRR
315,108,RGRRRGRR
315,109,RGRRRGRR
315,1001,RRRGRRRG
315,1002,RRRGRRRG
315,1003,RRRGRRRG
315,1004,RRRGRRRG
315,1005,RRRGRRRG
316,1,GRRRGRRR
316,5,RRGRRRGRRGRRRGRRRRRGRRRG
316,6,RGRRRGRR
316,11,ARRRARRR
316,12,RGRRRGRR
316,101,RARRRARR
316,105,RRGRRRGR
316,107,RGRRRGRR
316,108,RGRRRGRR
316,109,RGRRRGRR
316,1001,RRRGRRRG
316,1002,RRRGRRRG
316,1003,RRRGRRRG
316,1004,RRRGRRRG
316,1005,RRRGRRRG
317,1,GRRRGRRR
317,5,RRGRRRGRRGRRRGRRRRRGRRRG
317,6,RGRRRGRR
317,11,ARRRARRR
317,12,RGRRRGRR
317,101,GRRRGRRR
317,105,RRGRRRGR
317,107,RGRRRGRR
317,108,RGRRRGRR
317,109,RGRRRGRR
317,1001,RRRGRRRG
317,1002,RRRGRRRG
317,1003,RRRGRRRG
317,1004,RRRGRRRG
317,1005,RRRGRRRG
318,1,GRRRGRRR
318,5,RRGRRRGRRGRRRGRRRRRGRRRG
318,6,RGRRRGRR
318,11,RRRGRRRG
318,12,RGRRRGRR
318,101,GRRRGRRR
318,105,RRGRRRGR
318,107,RGRRRGRR
318,108,RGRRRGRR
318,109,RGRRRGRR
318,1001,RRRGRRRG
318,1002,RRRGRRRG
318,1003,RRRGRRRG
318,1004,RRRGRRRG
318,1005,RRRGRRRG
319,1,GRRRGRRR
319,5,RRGRRRGRRGRRRGRRRRRGRRRG
319,6,RGRRRGRR
319,11,RRRGRRRG
319,12,RGRRRGRR
319,101,GRRRGRRR
319,105,RRGRRRGR
319,107,RGRRRGRR
319,108,RGRRRGRR
319,109,RGRRRGRR
319,1001,RRRGRRRG
319,1002,RRRGRRRG
319,1003,RRRGRRRG
319,1004,RRRGRRRG
319,1005,RRRGRRRG
320,1,GRRRGRRR
320,5,RRGRRRGRRGRRRGRRRRRGRRRG
320,6,RGRRRGRR
320,11,RRRGRRRG
320,12,RGRRRGRR
320,101,GRRRGRRR
320,105,RRGRRRGR
320,107,RGRRRGRR
320,108,RGRRRGRR
320,109,RGRRRGRR
320,1001,RRRGRRRG
320,1002,RRRGRRRG
320,1003,RRRGRRRG
320,1004,RRRGRRRG
320,1005,RRRGRRRG
321,1,GRRRGRRR
321,5,RRGRRRGRRGRRRGRRRRRGRRRG
321,6,RGRRRGRR
321,11,RRRGRRRG
321,12,RGRRRGRR
321,101,GRRRGRRR
321,105,RRGRRRGR
321,107,RGRRRGRR
321,108,RGRRRGRR
321,109,RGRRRGRR
321,1001,RRRGRRRG
321,1002,RRRGRRRG
321,1003,RRRGRRRG
321,1004,RRRGRRRG
321,1005,RRRGRRRG
322,1,GRRRGRRR
322,5,RRGRRRGRRGRRRGRRRRRGRRRG
322,6,RGRRRGRR
322,11,RRRGRRRG
322,12,RGRRRGRR
322,101,GRRRGRRR
322,105,RRGRRRGR
322,107,RGRRRGRR
322,108,RGRRRGRR
322,109,RGRRRGRR
322,1001,RRRGRRRG
322,1002,RRRGRRRG
322,1003,RRRGRRRG
322,1004,RRRGRRRG
322,1005,RRRGRRRG
323,1,GRRRGRRR
323,5,RRGRRRGRRGRRRGRRRRRGRRRG
323,6,RGRRRGRR
323,11,RRRGRRRG
323,12,RGRRRGRR
323,101,GRRRGRRR
323,105,RRGRRRGR
323,107,RGRRRGRR
323,108,RGRRRGRR
323,109,RGRRRGRR
323,1001,RRRGRRRG
323,1002,RRRGRRRG
323,1003,RRRGRRRG
323,1004,RRRGRRRG
323,1005,RRRGRRRG
324,1,GRRRGRRR
324,5,RRGRRRGRRGRRRGRRRRRGRRRG
324,6,RGRRRGRR
324,11,RRRGRRRG
324,12,RGRRRGRR
324,101,GRRRGRRR
324,105,RRGRRRGR
324,107,RGRRRGRR
324,108,RGRRRGRR
324,109,RGRRRGRR
324,1001,RRRGRRRG
324,1002,RRRGRRRG
324,1003,RRRGRRRG
324,1004,RRRGRRRG
324,1005,RRRGRRRG
325,1,GRRRGRRR
325,5,RRGRRRGRRGRRRGRRRRRGRRRG
325,6,RGRRRGRR
325,11,RRRGRRRG
325,12,RGRRRGRR
325,101,GRRRGRRR
325,105,RRGRRRGR
325,107,RGRRRGRR
325,108,RGRRRGRR
325,109,RGRRRGRR
325,1001,RRRGRRRG
325,1002,RRRGRRRG
325,1003,RRRGRRRG
325,1004,RRRGRRRG
325,1005,RRRGRRRG
326,1,GRRRGRRR
326,5,RRGRRRGRRGRRRGRRRRRGRRRG
326,6,RGRRRGRR
326,11,RRRGRRRG
326,12,RGRRRGRR
326,101,GRRRGRRR
326,105,RRGRRRGR
