link,inside_omega,group,nc_ttt_veh_h,nc_slow_veh_h,cl_ttt_veh_h,cl_slow_veh_h,delta_ttt_veh_h,delta_slow_veh_h
10000,False,urban_and_ramps,0.07888888888888845,0,0.07888888888888845,0,0.0,0
10001,False,urban_and_ramps,0.08722222222222169,0,0.08861111111111047,0,0.0013888888888887868,0
10002,False,urban_and_ramps,0.04055555555555567,0,0.04055555555555567,0,0.0,0
10003,False,urban_and_ramps,0.01666666666666663,0,0.018055555555555526,0,0.0013888888888888978,0
10005,False,urban_and_ramps,0.2919444444444426,0,0.2919444444444426,0,0.0,0
10010,False,urban_and_ramps,0.08444444444444396,0,0.08861111111111047,0,0.004166666666666513,0
10017,False,urban_and_ramps,0.21083333333332746,0,0.21083333333332746,0,0.0,0
10018,False,urban_and_ramps,0.05805555555555575,0,0.06111111111111132,0,0.0030555555555555683,0
10022,False,urban_and_ramps,0.0469444444444446,0.012499999999999973,0.03555555555555564,0,-0.011388888888888962,-0.012499999999999973
10023,True,urban_and_ramps,1.2826388888889693,0,1.2893055555556425,0,0.00666666666667326,0
10024,True,urban_and_ramps,0.23472222222221628,0,0.23361111111110508,0,-0.0011111111111112015,0
10025,True,urban_and_ramps,1.2097222222222865,0,1.20972222222228,0,-6.439293542825908e-15,0
10026,False,urban_and_ramps,0.057500000000000225,0,0.05444444444444465,0,-0.0030555555555555752,0
10029,True,urban_and_ramps,0.09638888888888773,0,0.09472222222222111,0,-0.0016666666666666219,0
10032,True,urban_and_ramps,1.2369444444445077,0,1.2516666666667184,0,0.014722222222210757,0
10034,False,urban_and_ramps,0.10777777777777615,0,0.10527777777777621,0,-0.0024999999999999467,0
10035,False,urban_and_ramps,0.23944444444443963,0,0.23944444444443963,0,0.0,0
10036,False,urban_and_ramps,0.07166666666666652,0,0.07166666666666652,0,0.0,0
10037,False,urban_and_ramps,0.020833333333333322,0,0.020833333333333322,0,0.0,0
10038,False,urban_and_ramps,0.04083333333333345,0,0.04083333333333345,0,0.0,0
10039,False,urban_and_ramps,0.4030555555555637,0,0.4052777777777862,0,0.0022222222222224586,0
10040,False,urban_and_ramps,0.2719444444444412,0,0.2719444444444412,0,0.0,0
10041,False,urban_and_ramps,0.281944444444442,0,0.28388888888888675,0,0.0019444444444447484,0
10043,False,urban_and_ramps,0.2233333333333269,0,0.2233333333333269,0,0.0,0
10044,False,urban_and_ramps,0.207222222222219,0,0.2080555555555523,0,0.0008333333333332971,0
10046,False,urban_and_ramps,0.17527777777777337,0,0.17527777777777337,0,0.0,0
10047,False,urban_and_ramps,0.018888888888888865,0,0.018888888888888865,0,0.0,0
10048,False,urban_and_ramps,0.11194444444444353,0,0.1102777777777769,0,-0.0016666666666666219,0
10049,False,urban_and_ramps,0.09694444444444328,0,0.09694444444444328,0,0.0,0
10050,False,urban_and_ramps,0.06583333333333342,0,0.07083333333333325,0,0.004999999999999824,0
10051,False,urban_and_ramps,0.5272222222222218,0,0.5274999999999995,0,0.0002777777777777102,0
10052,False,urban_and_ramps,0.005277777777777778,0,0.005277777777777778,0,0.0,0
10053,False,urban_and_ramps,0.13944444444444357,0,0.13944444444444357,0,0.0,0
10054,False,urban_and_ramps,0.623888888888904,0,0.623888888888904,0,0.0,0
