sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
480,60.000000,2000.000000,10.000000,10.000000,120.000000,138,30,62,7,25,14,88.823442,109.269044,18
495,60.000000,2000.000000,10.000000,10.000000,120.000000,138,19,73,9,11,26,86.226748,102.750440,6
510,60.000000,2000.000000,10.000000,10.000000,120.000000,145,21,77,18,17,12,80.803199,105.040166,19
525,60.000000,2000.000000,10.000000,10.000000,120.000000,148,21,78,23,15,11,70.453920,105.506440,28
540,60.000000,2000.000000,10.000000,10.000000,120.000000,151,19,83,29,9,11,69.186814,104.760152,41
555,60.000000,2000.000000,10.000000,10.000000,120.000000,167,8,86,27,8,38,77.395806,106.671483,8
570,60.000000,2000.000000,10.000000,10.000000,120.000000,167,30,79,13,28,17,92.863287,109.540102,2
585,60.000000,2000.000000,10.000000,10.000000,120.000000,159,30,76,6,31,16,96.743056,111.478929,10
600,60.000000,2000.000000,10.000000,10.000000,120.000000,138,26,66,5,26,15,94.421885,114.831078,17
615,60.000000,2000.000000,10.000000,10.000000,120.000000,125,20,62,10,11,22,85.482694,112.968192,1
630,60.000000,2000.000000,10.000000,10.000000,120.000000,132,16,66,20,24,6,74.727806,104.817736,20
645,60.000000,2000.000000,10.000000,10.000000,120.000000,139,16,66,24,20,13,71.123300,106.302790,30
660,60.000000,2000.000000,10.000000,10.000000,120.000000,134,15,63,31,8,17,69.212560,109.524261,37
675,60.000000,2000.000000,10.000000,10.000000,120.000000,150,12,76,32,7,23,70.091697,104.729976,18
690,60.000000,2000.000000,10.000000,10.000000,120.000000,161,37,83,13,18,10,92.742537,107.143854,0
705,60.000000,2000.000000,10.000000,10.000000,120.000000,159,32,87,2,27,11,100.867799,109.655557,3
720,60.000000,2000.000000,10.000000,10.000000,120.000000,140,29,84,4,15,8,95.582211,110.728271,10
735,60.000000,2000.000000,10.000000,10.000000,120.000000,135,24,77,6,8,20,91.389739,107.746302,1
750,60.000000,2000.000000,10.000000,10.000000,120.000000,138,16,74,17,16,15,87.032006,109.339571,13
765,60.000000,2000.000000,10.000000,10.000000,120.000000,136,13,66,29,15,13,80.284391,110.345371,27
780,60.000000,2000.000000,10.000000,10.000000,120.000000,129,11,59,38,4,17,67.505019,109.877450,42
795,60.000000,2000.000000,10.000000,10.000000,120.000000,137,12,58,49,4,14,63.854660,111.116442,37
810,60.000000,2000.000000,10.000000,10.000000,120.000000,157,21,66,35,18,17,79.355095,107.355529,3
825,60.000000,2000.000000,10.000000,10.000000,120.000000,160,24,71,14,37,14,95.248848,111.191059,0
840,60.000000,2000.000000,10.000000,10.000000,120.000000,143,24,66,4,39,10,98.069060,111.050121,5
855,60.000000,2000.000000,10.000000,10.000000,120.000000,131,23,76,2,20,10,94.165621,108.580850,6
870,60.000000,2000.000000,10.000000,10.000000,120.000000,133,19,76,11,13,14,85.983816,107.990266,9
885,60.000000,2000.000000,10.000000,10.000000,120.000000,135,19,74,22,14,6,75.609208,103.183800,29
900,60.000000,2000.000000,10.000000,10.000000,120.000000,146,17,81,27,8,13,69.271238,100.892784,35
