input_no,head,road,sg,lane,green_start_sec,green_end_sec,departure_ordinal,previous_vehicle_id,vehicle_id,linear_estimate_headway_sec,lower_headway_sec,upper_headway_sec,all_prehead_queued,near20_queued,downstream_stopped_witness,ambiguous_crossing_count,both_departures_previously_stopped_same_lane,minimum_nearest_stopped_distance_m,maximum_nearest_stopped_distance_m,queued_after_third_departure,qualified_broad_only
90030880,90030880,71,5,4,1473,1497,4,4109,7515,2.555785434504969,1,3,False,False,False,0,True,44.13932923744655,44.13932923744655,False,False
90030880,90030880,71,5,4,1473,1497,5,7515,7581,4.705330571888226,4,6,False,False,False,1,True,22.779329237446547,22.779329237446547,False,False
90030880,90030880,71,5,4,1473,1497,6,7581,8194,3.5691745454632837,2,4,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,1473,1497,7,8194,8144,1.6365184317187413,1,3,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,1623,1647,2,7945,8684,3.4136330843593896,3,5,False,False,False,0,True,11.889329237446546,24.459329237446553,False,False
90030880,90030880,71,5,4,1623,1647,3,8684,8766,2.053535988422709,1,3,False,False,False,0,True,29.819329237446553,35.60932923744655,False,False
90030880,90030880,71,5,4,1623,1647,4,8766,5923,1.660585997894941,1,3,True,False,False,0,True,34.93932923744655,41.24932923744655,False,True
90030880,90030880,71,5,4,1623,1647,5,5923,6916,1.5829140399041535,0.0,2,True,False,False,0,True,47.43932923744655,47.43932923744655,False,True
90030880,90030880,71,5,4,1623,1647,6,6916,8666,1.7010800747837038,1,3,False,False,False,0,True,53.20932923744655,53.20932923744655,False,False
90030880,90030880,71,5,4,1623,1647,7,8666,8998,1.6781603582899152,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,1623,1647,8,8998,9074,1.9582077705836127,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,1623,1647,9,9074,8966,1.7924299501692076,0.0,2,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,1623,1647,10,8966,9033,1.9753176812414495,1,3,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,1773,1797,2,8768,9412,6.6777453716106265,6,8,False,False,False,0,True,10.719329237446544,22.169329237446547,False,False
90030880,90030880,71,5,4,1773,1797,3,9412,1790,2.29970739311284,1,3,False,False,False,0,True,22.169329237446547,22.169329237446547,False,False
90030880,90030880,71,5,4,1773,1797,4,1790,7187,3.856699002203186,3,5,True,False,False,0,True,28.429329237446552,39.74932923744655,False,True
90030880,90030880,71,5,4,1773,1797,5,7187,1432,1.794902038633154,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,1773,1797,6,1432,2200,5.252430467901149,4,6,False,False,False,1,False,,,False,False
90030880,90030880,71,5,4,1923,1947,2,11114,3692,2.759521503269525,2,4,False,False,False,0,True,7.039329237446552,19.28932923744655,False,False
90030880,90030880,71,5,4,1923,1947,3,3692,7237,2.0242024612321075,1,3,False,False,False,0,True,19.28932923744655,25.68932923744655,False,False
90030880,90030880,71,5,4,1923,1947,4,7237,6088,2.516929100568632,1,3,True,False,False,0,True,32.06932923744655,37.34932923744655,False,True
90030880,90030880,71,5,4,1923,1947,5,6088,6144,2.08690568272732,1,3,True,False,False,0,True,43.55932923744655,55.82932923744655,False,True
90030880,90030880,71,5,4,1923,1947,6,6144,6442,2.2469736280022516,2,4,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,1923,1947,7,6442,9354,2.0227196526373064,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,1923,1947,8,9354,9592,1.8208573907388654,0.0,2,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,1923,1947,9,9592,10235,2.8037698308135077,2,4,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,1923,1947,10,10235,10012,4.518280617513483,4,6,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2073,2097,2,10782,10742,5.719813765875642,5,7,False,False,False,1,True,7.729329237446549,19.86932923744655,False,False
90030880,90030880,71,5,4,2073,2097,3,10742,10566,3.6115710492294966,3,5,False,False,False,0,True,31.18932923744655,31.18932923744655,False,False
90030880,90030880,71,5,4,2073,2097,4,10566,11163,2.179416464656697,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2073,2097,5,11163,11482,1.613541167475887,0.0,2,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2073,2097,6,11482,3145,5.804480072453771,5,7,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2073,2097,7,3145,5068,3.923117279073267,3,5,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2223,2247,2,11295,11175,7.585774979110738,7,9,False,False,False,1,True,2.599329237446554,24.08932923744655,False,False
90030880,90030880,71,5,4,2223,2247,3,11175,7575,3.4369458560395287,2,4,False,False,False,0,True,14.159329237446556,26.679329237446552,False,False
90030880,90030880,71,5,4,2223,2247,4,7575,12642,4.264288247202785,4,6,False,False,False,1,True,33.06932923744655,34.00932923744655,False,False
90030880,90030880,71,5,4,2223,2247,5,12642,6621,4.63323505263952,3,5,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2373,2397,2,11837,12092,2.643470710605925,2,4,False,False,False,0,True,7.359329237446545,18.19932923744655,False,False
90030880,90030880,71,5,4,2373,2397,3,12092,9044,1.7833229193111038,1,3,False,False,False,0,True,17.69932923744655,23.249329237446553,False,False
90030880,90030880,71,5,4,2373,2397,4,9044,8106,1.9536407838431842,1,3,True,False,False,0,True,29.26932923744655,34.78932923744655,False,True
90030880,90030880,71,5,4,2373,2397,5,8106,15023,1.9110663297301471,0.0,2,True,False,False,0,True,40.41932923744655,40.41932923744655,False,True
90030880,90030880,71,5,4,2373,2397,6,15023,11819,1.9878450343676377,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2373,2397,7,11819,1432,1.7857611777053535,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2373,2397,8,1432,13434,2.0578170901662816,1,3,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2523,2547,2,14492,12247,2.6217872359720786,2,4,False,False,False,0,True,7.019329237446556,19.39932923744655,False,False
90030880,90030880,71,5,4,2523,2547,3,12247,3551,2.193196419664673,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2523,2547,4,3551,12030,1.99262071131443,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2523,2547,5,12030,6447,9.226743444206477,8,10,False,False,False,1,False,3.069329237446553,3.069329237446553,False,False
90030880,90030880,71,5,4,2523,2547,6,6447,12168,1.5475453157050651,1,3,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2673,2697,2,13038,11267,2.633816835095331,2,4,False,False,False,0,True,6.139329237446546,12.559329237446548,False,False
90030880,90030880,71,5,4,2673,2697,3,11267,9055,5.073127048188326,4,6,False,False,False,1,True,11.319329237446553,23.90932923744655,False,False
90030880,90030880,71,5,4,2673,2697,4,9055,16683,1.8374204242286396,0.0,2,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2673,2697,5,16683,15751,1.9882085713170454,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2673,2697,6,15751,16311,1.771266411056331,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2823,2847,2,12552,9128,4.0500120286124,3,5,False,False,False,0,True,12.079329237446544,23.929329237446552,False,False
90030880,90030880,71,5,4,2823,2847,3,9128,17775,5.221037652458108,5,7,False,False,False,1,False,24.26932923744655,24.319329237446553,False,False
90030880,90030880,71,5,4,2823,2847,4,17775,9739,3.5382838113578146,2,4,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2823,2847,5,9739,17311,3.5167960880899045,3,5,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2973,2997,2,12356,10381,2.7319545455634398,2,4,False,False,False,0,True,7.399329237446551,19.059329237446548,False,False
90030880,90030880,71,5,4,2973,2997,3,10381,15468,2.115636785752031,1,3,False,False,False,0,True,24.03932923744655,24.03932923744655,False,False
90030880,90030880,71,5,4,2973,2997,4,15468,14262,2.1330932625082824,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2973,2997,5,14262,8026,1.6237263140683353,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,2973,2997,6,8026,16028,7.267145009530395,6,8,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,2973,2997,7,16028,19657,7.278996690506119,6,8,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,3123,3147,2,21190,11498,2.6380440738489597,2,4,False,False,False,0,True,6.319329237446553,18.629329237446548,False,False
90030880,90030880,71,5,4,3123,3147,3,11498,10165,4.423588883249522,3,5,False,False,False,1,True,10.939329237446543,23.809329237446548,False,False
90030880,90030880,71,5,4,3123,3147,4,10165,13193,2.0914852582695858,1,3,True,False,False,0,True,22.739329237446547,41.20932923744655,False,True
90030880,90030880,71,5,4,3123,3147,5,13193,11471,2.594359124411767,2,4,True,False,False,0,True,46.04932923744655,58.46932923744655,False,True
90030880,90030880,71,5,4,3123,3147,6,11471,12036,2.050239236820289,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,3123,3147,7,12036,10630,2.3776611530392984,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,3123,3147,8,10630,20767,1.4656787477733815,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,3123,3147,9,20767,11614,2.092356307508453,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,3273,3297,2,14116,14397,2.690052992432811,2,4,False,False,False,0,True,7.069329237446553,24.57932923744655,False,False
90030880,90030880,71,5,4,3273,3297,3,14397,21091,3.9285886858392587,3,5,False,False,False,0,True,24.559329237446548,24.559329237446548,False,False
90030880,90030880,71,5,4,3273,3297,4,21091,14730,1.4026013986067483,0.0,2,True,True,False,0,True,1.1593292374465562,1.1593292374465562,True,True
90030880,90030880,71,5,4,3273,3297,5,14730,16748,2.867383628398784,2,4,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,3273,3297,6,16748,13983,4.6459100857227895,4,6,False,False,False,1,False,27.309329237446548,27.309329237446548,False,False
90030880,90030880,71,5,4,3423,3447,2,21900,14607,2.875892157371709,2,4,False,False,False,0,True,6.799329237446557,17.65932923744655,False,False
90030880,90030880,71,5,4,3423,3447,3,14607,20754,2.124115446560154,1,3,False,False,False,0,True,23.97932923744655,28.89932923744655,False,False
90030880,90030880,71,5,4,3423,3447,4,20754,17267,2.1404432691319926,1,3,True,False,False,0,True,34.49932923744655,34.87932923744655,False,True
90030880,90030880,71,5,4,3423,3447,5,17267,15417,2.47826408709534,2,4,False,False,False,0,True,32.05932923744655,40.05932923744655,False,False
90030880,90030880,71,5,4,3423,3447,6,15417,11337,1.6392228785498446,0.0,2,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,3423,3447,7,11337,14622,4.890125610154428,4,6,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,3423,3447,8,14622,15112,1.5979479045527114,1,3,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,3573,3597,2,6152,11976,2.662517723975725,2,4,False,False,False,0,True,7.279329237446547,13.00932923744655,False,False
90030880,90030880,71,5,4,3573,3597,3,11976,21813,5.8211367247554335,5,7,False,False,False,0,True,11.689329237446543,30.07932923744655,False,False
90030880,90030880,71,5,4,3573,3597,4,21813,18008,2.4659554084391857,1,3,False,False,False,0,False,12.449329237446548,12.449329237446548,False,False
90030880,90030880,71,5,4,3573,3597,5,18008,17457,3.0170038153623864,2,4,False,False,False,0,False,12.359329237446545,19.29932923744655,False,False
90030880,90030880,71,5,4,3723,3747,2,16674,17484,2.553059182880588,2,4,False,False,False,0,True,6.9893292374465545,24.58932923744655,False,False
90030880,90030880,71,5,4,3723,3747,3,17484,11260,5.666526558415626,4,6,False,False,False,0,True,10.459329237446553,29.029329237446547,False,False
90030880,90030880,71,5,4,3723,3747,4,11260,17950,3.156782336159722,3,5,False,False,False,0,True,28.86932923744655,28.86932923744655,False,False
90030880,90030880,71,5,4,3723,3747,5,17950,16382,1.6910820341126964,0.0,2,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,3723,3747,6,16382,17061,5.520667438012424,5,7,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,3873,3897,2,18545,16929,2.5663422332445407,2,4,False,False,False,0,True,6.199329237446548,12.00932923744655,False,False
90030880,90030880,71,5,4,3873,3897,3,16929,16224,4.949944652374597,4,6,False,False,False,1,True,10.789329237446552,22.72932923744655,False,False
90030880,90030880,71,5,4,3873,3897,4,16224,16591,2.0522795955330366,1,3,False,False,False,0,True,35.71932923744655,35.71932923744655,False,False
90030880,90030880,71,5,4,3873,3897,5,16591,12535,1.6248689692952212,0.0,2,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,3873,3897,6,12535,25383,1.905902337259704,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,3873,3897,7,25383,14586,2.404368831836564,2,4,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,3873,3897,8,14586,25642,4.288066112634624,3,5,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,3873,3897,9,25642,17938,2.8942360920877945,2,4,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4023,4047,2,27270,18418,2.608790969117763,2,4,False,False,False,0,True,6.649329237446551,18.709329237446553,False,False
90030880,90030880,71,5,4,4023,4047,3,18418,22442,5.223163141314217,4,6,False,False,False,0,True,10.779329237446547,17.11932923744655,False,False
90030880,90030880,71,5,4,4023,4047,4,22442,19361,2.9839331828115974,2,4,True,False,False,0,True,23.58932923744655,23.58932923744655,False,True
90030880,90030880,71,5,4,4023,4047,5,19361,17726,2.106035096168398,1,3,True,False,False,0,False,23.58932923744655,30.239329237446547,False,True
90030880,90030880,71,5,4,4023,4047,6,17726,14336,2.280356067894445,1,3,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4023,4047,7,14336,14147,2.233584871190942,2,4,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4173,4197,2,19278,16927,5.415476285182194,5,7,False,False,False,1,True,7.4893292374465545,19.599329237446547,False,False
90030880,90030880,71,5,4,4173,4197,3,16927,19620,2.3548144005953873,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4173,4197,4,19620,17390,1.990271958111407,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4323,4347,2,21345,19603,5.493068085545019,5,7,False,False,False,1,True,11.829329237446544,29.069329237446553,False,False
90030880,90030880,71,5,4,4323,4347,3,19603,20562,2.349755767215356,1,3,False,False,False,0,True,28.849329237446547,34.60932923744655,False,False
90030880,90030880,71,5,4,4323,4347,4,20562,28635,1.8495340768786264,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4323,4347,5,28635,16306,1.75674532245921,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4323,4347,6,16306,16892,2.069689208573436,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4323,4347,7,16892,28683,2.5749071452682983,1,3,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4473,4497,2,26579,13640,2.5352302653946026,2,4,False,False,False,0,True,7.469329237446544,7.469329237446544,False,False
90030880,90030880,71,5,4,4473,4497,3,13640,17905,2.1034304557624637,1,3,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4473,4497,4,17905,26412,2.6521547708462094,2,4,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4473,4497,5,26412,28531,4.108612718849145,3,5,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4473,4497,6,28531,7079,5.265650337925763,4,6,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4473,4497,7,7079,10770,4.449495784429928,3,5,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4623,4647,2,17637,19907,6.951436161481979,6,8,False,False,False,0,True,1.2493292374465454,18.71932923744655,False,False
90030880,90030880,71,5,4,4623,4647,3,19907,20494,2.6528410128166797,2,4,False,False,False,0,True,8.199329237446548,14.889329237446553,False,False
90030880,90030880,71,5,4,4623,4647,4,20494,26055,2.1663981795109066,1,3,True,False,False,0,True,50.17932923744655,50.17932923744655,False,True
90030880,90030880,71,5,4,4623,4647,5,26055,15786,2.4755560525309193,2,4,False,False,False,0,True,55.52932923744655,55.52932923744655,False,False
90030880,90030880,71,5,4,4623,4647,6,15786,14677,2.3774037000885073,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4623,4647,7,14677,20528,1.9462670624188831,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4623,4647,8,20528,20468,4.071594155362618,3,5,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4773,4797,2,30678,21165,3.160060839391008,2,4,False,False,False,0,True,7.4893292374465545,19.53932923744655,False,False
90030880,90030880,71,5,4,4773,4797,3,21165,27465,2.4628210970004147,2,4,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4773,4797,4,27465,6443,2.0763091141488985,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,4773,4797,5,6443,30761,4.536369008545989,3,5,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,4923,4947,2,31609,20946,2.317367559498962,1,3,False,False,False,0,True,6.349329237446554,11.889329237446546,False,False
90030880,90030880,71,5,4,4923,4947,3,20946,16021,2.798081838228427,2,4,False,False,False,0,True,11.449329237446548,23.44932923744655,False,False
90030880,90030880,71,5,4,4923,4947,4,16021,19682,3.8205705390892035,3,5,False,False,True,0,True,5.399329237446551,29.499329237446553,False,False
90030880,90030880,71,5,4,5073,5097,2,32226,24457,2.4532504646431335,2,4,False,False,False,0,True,6.229329237446549,17.08932923744655,False,False
90030880,90030880,71,5,4,5073,5097,3,24457,21711,2.3377348349686145,1,3,False,False,False,0,True,22.90932923744655,28.26932923744655,False,False
90030880,90030880,71,5,4,5073,5097,4,21711,25749,2.088591553376318,1,3,False,False,False,0,True,34.30932923744655,34.30932923744655,False,False
90030880,90030880,71,5,4,5073,5097,5,25749,17268,1.9126217797738718,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,5073,5097,6,17268,15703,2.064116989799004,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,5073,5097,7,15703,30789,1.7301724566104895,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,5073,5097,8,30789,32855,3.926829856301083,3,5,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,5073,5097,9,32855,25714,3.0087780757285145,2,4,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,5223,5247,2,32924,17603,2.4027364189660148,2,4,False,False,False,0,True,6.689329237446543,18.33932923744655,False,False
90030880,90030880,71,5,4,5223,5247,3,17603,17855,2.0023775478139214,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,5223,5247,4,17855,26773,2.155755420671994,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,5223,5247,5,26773,29465,1.6907997291546053,0.0,2,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,5223,5247,6,29465,28187,4.864097741839032,4,6,False,False,False,0,False,,,False,False
90030880,90030880,71,5,4,5373,5397,2,20367,23312,5.60645564553397,5,7,False,False,False,1,True,7.639329237446546,19.22932923744655,False,False
90030880,90030880,71,5,4,5373,5397,3,23312,21832,2.049473845655484,1,3,False,False,False,0,True,24.809329237446548,30.28932923744655,False,False
90030880,90030880,71,5,4,5373,5397,4,21832,22332,2.424315706371999,1,3,True,False,False,0,True,28.71932923744655,29.749329237446553,False,True
90030880,90030880,71,5,4,5373,5397,5,22332,22488,1.652047483397837,1,3,True,False,False,0,True,42.17932923744655,42.17932923744655,False,True
90030880,90030880,71,5,4,5373,5397,6,22488,24565,1.7016366818706956,1,3,False,False,False,0,True,48.239329237446555,48.239329237446555,False,False
90030880,90030880,71,5,4,5373,5397,7,24565,23331,2.0282359058355723,1,3,False,False,False,0,True,,,False,False
90030880,90030880,71,5,4,5373,5397,8,23331,33864,1.6936061104488545,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,225,270,2,116,229,2.1515424516265966,1,3,False,False,False,0,True,6.261421177806781,11.821421177806783,False,False
90030881,90030881,71,2,3,225,270,3,229,279,1.9755612646856093,1,3,False,False,False,0,True,17.051421177806787,17.051421177806787,False,False
90030881,90030881,71,2,3,225,270,4,279,331,1.7894624446971648,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,375,420,2,699,683,2.786598988108665,2,4,False,False,False,0,True,7.031421177806791,24.451421177806786,False,False
90030881,90030881,71,2,3,375,420,3,683,974,2.3214898497066656,1,3,False,False,False,0,True,23.851421177806785,29.97142117780679,False,False
90030881,90030881,71,2,3,375,420,4,974,1070,2.4429758221781412,2,4,True,False,False,0,True,36.12142117780679,53.601421177806785,False,True
90030881,90030881,71,2,3,375,420,5,1070,1216,1.7702670118615629,1,3,False,False,False,0,True,52.98142117780679,52.98142117780679,False,False
90030881,90030881,71,2,3,375,420,6,1216,258,2.2112134902151297,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,375,420,7,258,1123,1.7739436486077125,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,375,420,8,1123,1336,1.806739164222904,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,375,420,9,1336,1144,4.446907032957483,4,6,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,375,420,10,1144,996,13.786696745329891,13,15,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,525,570,2,1569,1643,2.491113728358414,2,4,False,False,False,0,True,6.50142117780679,18.25142117780679,False,False
90030881,90030881,71,2,3,525,570,3,1643,70,2.2066076654668905,1,3,False,False,False,0,True,23.921421177806785,29.321421177806783,False,False
90030881,90030881,71,2,3,525,570,4,70,2020,2.2159015084245084,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,525,570,5,2020,1700,1.6438377392423718,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,525,570,6,1700,1662,2.1200073242067674,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,525,570,7,1662,11,8.498538336029696,7,9,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,525,570,8,11,2322,3.053489624102781,2,4,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,525,570,9,2322,2382,5.870090870632453,5,7,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,675,720,2,2131,2219,2.582557504812371,2,4,False,False,False,0,True,6.711421177806784,19.29142117780679,False,False
90030881,90030881,71,2,3,675,720,3,2219,856,2.9561760208382566,2,4,False,False,False,0,True,24.881421177806786,30.951421177806786,False,False
90030881,90030881,71,2,3,675,720,4,856,2974,2.0208349215673707,1,3,False,False,False,0,True,24.40142117780679,24.40142117780679,False,False
90030881,90030881,71,2,3,675,720,5,2974,2896,2.120623230334104,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,675,720,6,2896,618,1.9799754944856431,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,675,720,7,618,3283,3.402697116420768,2,4,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,675,720,8,3283,3333,20.956877000702548,20,22,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,675,720,9,3333,2848,3.774080809428824,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,825,870,2,2970,2987,2.700417969316959,2,4,False,False,False,0,True,7.0514211778067875,19.33142117780679,False,False
90030881,90030881,71,2,3,825,870,3,2987,3707,2.3300447964943487,1,3,False,False,False,0,True,24.93142117780679,30.701421177806786,False,False
90030881,90030881,71,2,3,825,870,4,3707,3780,2.3973777460092833,2,4,False,False,False,0,True,37.11142117780679,37.11142117780679,False,False
90030881,90030881,71,2,3,825,870,5,3780,1677,2.0180608452947126,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,825,870,6,1677,3866,2.2353859485918974,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,825,870,7,3866,2929,1.7823862160449835,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,975,1020,2,2725,4304,2.7146155518412343,2,4,False,False,False,0,True,6.771421177806786,18.321421177806783,False,False
90030881,90030881,71,2,3,975,1020,3,4304,4515,2.527469836622913,1,3,False,False,False,0,True,23.301421177806787,23.571421177806783,False,False
90030881,90030881,71,2,3,975,1020,4,4515,4503,1.8164540173792147,1,3,True,False,False,0,True,29.661421177806787,36.01142117780679,False,True
90030881,90030881,71,2,3,975,1020,5,4503,4387,2.010099452020995,1,3,True,False,False,0,True,41.94142117780679,48.11142117780679,False,True
90030881,90030881,71,2,3,975,1020,6,4387,3186,2.101241712632145,1,3,True,False,False,0,True,53.80142117780679,58.98142117780679,False,True
90030881,90030881,71,2,3,975,1020,7,3186,2184,2.150196355367484,1,3,False,False,False,0,True,58.381421177806786,58.381421177806786,False,False
90030881,90030881,71,2,3,975,1020,8,2184,3126,1.775741779212467,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,975,1020,9,3126,1802,2.0554349835565517,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,975,1020,10,1802,4872,1.4909008737614613,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,975,1020,11,4872,4885,1.7103252659667305,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,975,1020,12,4885,840,1.6667235056634127,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,1125,1170,2,5035,5394,2.593165942247424,2,4,False,False,False,0,True,5.761421177806781,24.58142117780679,False,False
90030881,90030881,71,2,3,1125,1170,3,5394,4999,2.698734197083013,1,3,False,False,False,0,True,24.381421177806786,30.271421177806786,False,False
90030881,90030881,71,2,3,1125,1170,4,4999,2044,3.032413870432265,2,4,True,False,False,0,True,35.25142117780679,46.51142117780679,False,True
90030881,90030881,71,2,3,1125,1170,5,2044,5414,1.840077966260651,1,3,False,False,False,0,True,53.05142117780679,53.05142117780679,False,False
90030881,90030881,71,2,3,1125,1170,6,5414,5772,1.5862290897462117,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,1125,1170,7,5772,2773,1.8348826727662981,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,1125,1170,8,2773,5961,1.9249694060315505,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,1125,1170,9,5961,4162,1.7782557570246809,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,1125,1170,10,4162,4470,2.4116915943359345,2,4,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,1125,1170,11,4470,6203,2.188829671729991,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,1275,1320,2,1629,1830,2.6506354500334055,2,4,False,False,False,0,True,6.641421177806791,13.191421177806788,False,False
90030881,90030881,71,2,3,1425,1470,2,2271,4996,2.305415591961264,2,4,False,False,False,0,True,6.73142117780678,24.421421177806785,False,False
90030881,90030881,71,2,3,1425,1470,3,4996,1786,2.248914189228117,1,3,False,False,False,0,True,24.01142117780679,29.211421177806784,False,False
90030881,90030881,71,2,3,1425,1470,4,1786,6540,2.7955076168341293,2,4,True,False,False,0,True,40.671421177806785,47.101421177806785,False,True
90030881,90030881,71,2,3,1425,1470,5,6540,3948,2.13324608339326,1,3,True,False,False,0,True,53.021421177806786,58.42142117780679,False,True
90030881,90030881,71,2,3,1425,1470,6,3948,4965,2.2427074995484872,1,3,True,False,False,0,True,64.2314211778068,69.78142117780679,False,True
90030881,90030881,71,2,3,1425,1470,7,4965,3784,1.9339852746411452,1,3,False,False,False,0,True,,,False,False
