vehicle_id,link,lower_sec,upper_sec,lane_before,pos_before_m,lane_after,pos_after_m,to_link,head,SC,sg,lane,pos_m,road,post_head_connectors,pre_head_bypasses,linear_estimate_sec,method,kind,guaranteed_green,input_no,physical_resource,prior_same_lane_stopped_samples,nearest_prior_stopped_distance_m,repeated_head_vehicle_id,observed_subsequent_connector,resource_join_verified,connector,branch_connector
10441,66,3059,3060,4,2653.22,1,0.94,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3059.6983727810175,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1204,25.017367307855693,False,10633,True,10633,10633
10538,66,3062,3063,4,2656.0,1,4.49,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3062.307980264267,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1205,36.787367307855675,False,10633,True,10633,10633
16748,66,3064,3065,4,2650.05,4,2659.98,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3064.862776163933,same_source_position_bracket,head_crossing,True,90030875,10633,494,48.45736730785575,False,10633,True,,
11107,66,3066,3067,4,2648.9,4,2658.73,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3066.9885419438306,same_source_position_bracket,head_crossing,True,90030875,10633,1217,55.12736730785582,False,10633,True,,
11150,66,3068,3069,4,2652.74,1,3.38,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3068.551943712913,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1211,60.657367307855566,False,10633,True,10633,10633
11208,66,3070,3071,4,2650.68,1,2.39,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3070.6773370171413,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1208,67.03736730785567,False,10633,True,10633,10633
10707,71,3075,3076,1,78.09,1,79.83,71,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],3075.511536810245,same_source_position_bracket,head_crossing,True,90030883,10634,26,0.8900740498268789,False,10634,True,,
13569,71,3075,3076,3,77.84,3,79.38,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3075.695728037537,same_source_position_bracket,head_crossing,True,90030881,10634,92,1.0714211778067835,False,10634,True,,
13868,71,3075,3076,2,78.2,2,79.81,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3075.4188557249304,same_source_position_bracket,head_crossing,True,90030882,10634,69,0.6743577171378661,False,10634,True,,
13075,71,3077,3078,3,74.89,3,79.71,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3077.834319746433,same_source_position_bracket,head_crossing,True,90030881,10634,63,5.771421177806786,False,10634,True,,
15942,71,3078,3079,2,77.84,2,1.71,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3078.202493005369,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,68,6.2843577171378655,False,10634,True,10634,10634
11361,71,3079,3080,3,72.92,3,79.12,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3079.966358254485,same_source_position_bracket,head_crossing,True,90030881,10634,60,11.801421177806787,False,10634,True,,
20314,71,3090,3091,2,72.4,2,12.67,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3090.301019288801,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
20236,71,3096,3097,2,76.01,2,13.69,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3096.1514081925307,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
20590,71,3111,3112,2,70.47,2,7.48,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3111.4605603020073,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
20675,71,3117,3118,2,75.84,2,16.92,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3117.1359594038463,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
4887,71,3123,3124,5,77.77,5,79.52,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3123.6626795482844,same_source_position_bracket,head_crossing,True,90030879,10635,116,1.1596892094976,False,10635,True,,
21190,71,3123,3124,4,77.87,4,79.62,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3123.571045278541,same_source_position_bracket,head_crossing,True,90030880,10635,122,0.9993292374465454,False,10635,True,,
11498,71,3126,3127,4,77.81,1,1.99,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3126.20908935239,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,120,6.319329237446553,False,10635,True,10635,10635
13732,71,3126,3127,5,77.9,2,3.66,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3126.1549244693447,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,112,7.119689209497594,False,10635,True,10635,10635
13050,71,3128,3129,5,76.0,2,3.02,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3128.370546782808,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,82,13.119689209497594,False,10635,True,10635,10635
5197,71,3129,3130,5,71.22,5,79.16,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3129.9709936032114,same_source_position_bracket,head_crossing,True,90030879,10635,80,17.999689209497596,False,10635,True,,
10165,71,3130,3131,4,74.31,1,0.63,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3130.6326782356396,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,119,10.939329237446543,False,10635,True,10635,10635
13193,71,3132,3133,4,72.76,1,0.31,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3132.724163493909,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,103,17.47932923744655,False,10635,True,10635,10635
15782,71,3132,3133,5,76.08,2,5.2,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3132.284786801432,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,78,23.989689209497598,False,10635,True,10635,10635
10706,71,3133,3134,5,71.02,2,0.54,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3133.760079667677,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,56,29.7696892094976,False,10635,True,10635,10635
11471,71,3135,3136,4,76.3,1,3.48,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3135.318522618321,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,95,22.739329237446547,False,10635,True,10635,10635
16797,71,3135,3136,5,68.77,5,79.28,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3135.9666688115603,same_source_position_bracket,head_crossing,True,90030879,10635,41,36.009689209497594,False,10635,True,,
12036,71,3137,3138,4,75.88,1,3.1,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3137.368761855141,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,67,35.64932923744655,False,10635,True,10635,10635
13124,71,3138,3139,5,77.07,2,6.62,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3138.178192682413,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,34,41.5696892094976,False,10635,True,10635,10635
10630,71,3139,3140,4,71.99,1,0.32,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3139.7464230081805,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,49,41.20932923744655,False,10635,True,10635,10635
22338,71,3139,3140,5,69.81,2,0.85,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3139.764664364511,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,34,47.08968920949759,False,10635,True,10635,10635
20167,71,3141,3142,5,76.87,2,8.22,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3141.1683248390723,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,22,53.039689209497595,False,10635,True,10635,10635
20767,71,3141,3142,4,76.59,1,6.45,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3141.212101755954,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,45,46.04932923744655,False,10635,True,10635,10635
11614,71,3143,3144,4,75.29,1,6.16,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3143.3044580634623,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,38,51.96932923744655,False,10635,True,10635,10635
4607,71,3144,3145,5,73.57,2,5.64,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3144.413671336305,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,10635,10635
16941,46,3150,3151,1,952.04,1,953.79,46,90030891,1004,4,1,953.160163847278,46,['10626'],['10625'],3150.640093627016,same_source_position_bracket,head_crossing,True,90030891,10626,64,1.120163847278036,False,10626,True,,
21739,66,3150,3151,2,2657.89,2,2659.57,66,90030877,1004,8,2,2658.822897114408,66,['10631'],[],3150.5552959014335,same_source_position_bracket,head_crossing,True,90030877,10631,93,0.9328971144082061,False,10631,True,,
22446,66,3151,3152,1,2651.1,1,2.9,10631,90030878,1004,8,1,2658.8419334135556,66,['10631'],['10632'],3151.66155567722,source_to_observed_connector_bracket,head_crossing,True,90030878,10631,0,,False,10631,True,10631,10631
17267,66,3199,3200,4,2657.58,4,2659.33,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3199.5927813187745,same_source_position_bracket,head_crossing,True,90030875,10633,127,1.0373673078556749,False,10633,True,,
10747,66,3202,3203,4,2657.31,1,3.19,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3202.222020794341,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1320,6.287367307855675,False,10633,True,10633,10633
11310,66,3204,3205,4,2651.07,1,0.34,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3204.813426216185,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1333,17.177367307855548,False,10633,True,10633,10633
11238,66,3206,3207,4,2649.53,4,2658.91,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3206.968802484846,same_source_position_bracket,head_crossing,True,90030875,10633,1325,23.927367307855548,False,10633,True,,
11337,66,3208,3209,4,2651.71,1,2.23,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3208.65606436153,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1331,29.857367307855384,False,10633,True,10633,10633
11540,66,3210,3211,4,2649.5,1,0.12,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3210.857823359338,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1314,35.47736730785573,False,10633,True,10633,10633
18145,66,3213,3214,4,2656.7,1,7.26,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3213.1814230076393,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,485,41.437367307855766,False,10633,True,10633,10633
17315,66,3215,3216,4,2658.48,1,3.49,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3215.0273722370516,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1,1.8773673078558204,False,10633,True,10633,10633
11638,66,3217,3218,4,2657.46,1,5.19,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3217.149559830609,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1311,47.3673673078556,False,10633,True,10633,10633
11637,66,3219,3220,4,2658.11,1,8.65,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3219.048098570544,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1303,52.79736730785544,False,10633,True,10633,10633
11608,66,3222,3223,4,2655.58,1,3.61,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3222.377852951326,source_to_observed_connector_bracket,head_crossing,False,90030875,10633,1298,58.74736730785571,False,10633,True,10633,10633
13820,71,3225,3226,3,78.03,3,79.63,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3225.550888236129,same_source_position_bracket,head_crossing,True,90030881,10634,159,0.8814211778067857,False,10634,True,,
21632,71,3225,3226,2,77.91,2,79.56,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3225.5844592225076,same_source_position_bracket,head_crossing,True,90030882,10634,101,0.9643577171378723,False,10634,True,,
4565,71,3228,3229,1,77.54,1,2.04,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],3228.250966363125,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,0,,False,10634,True,10634,10634
10479,71,3228,3229,3,76.14,3,81.06,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3228.563296987359,same_source_position_bracket,head_crossing,True,90030881,10634,155,7.131421177806786,False,10634,True,,
16257,71,3230,3231,3,74.5,3,0.63,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3230.5987176784884,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,149,12.701421177806793,False,10634,True,10634,10634
21300,71,3231,3232,2,73.21,2,8.55,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3231.3416768099883,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
15600,71,3233,3234,3,75.34,3,1.9,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3233.4579851436088,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,147,16.51142117780679,False,10634,True,10634,10634
17667,71,3235,3236,3,71.71,3,80.12,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3235.8562926489662,same_source_position_bracket,head_crossing,True,90030881,10634,148,24.40142117780679,False,10634,True,,
21457,71,3235,3236,2,69.33,2,8.95,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3235.457584846847,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
20043,71,3237,3238,3,69.72,3,80.16,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3237.8804043273763,same_source_position_bracket,head_crossing,True,90030881,10634,147,29.201421177806786,False,10634,True,,
16413,71,3239,3240,3,71.45,3,2.31,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3239.6167424175983,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,138,37.531421177806784,False,10634,True,10634,10634
22780,71,3240,3241,2,70.5,2,9.89,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3240.4059681361255,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
18093,71,3241,3242,3,72.51,3,4.14,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3241.497463753405,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,126,44.01142117780679,False,10634,True,10634,10634
9136,71,3243,3244,3,72.36,3,4.33,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3243.4960148203045,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,124,50.22142117780679,False,10634,True,10634,10634
10268,71,3245,3246,3,72.97,3,6.17,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3245.4115094563695,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,113,57.12142117780679,False,10634,True,10634,10634
12862,71,3247,3248,3,74.45,3,8.76,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3247.286942883589,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,107,55.47142117780679,False,10634,True,10634,10634
16504,71,3249,3250,3,72.73,3,3.66,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3249.5080015087688,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,57,62.76142117780679,False,10634,True,10634,10634
20941,71,3250,3251,2,76.55,2,8.44,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3250.177051890397,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
18813,71,3251,3252,3,74.48,3,5.29,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3251.3678103079997,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,55,68.55142117780679,False,10634,True,10634,10634
11107,71,3259,3260,3,68.25,3,80.24,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3259.889192758783,same_source_position_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,,
16877,71,3261,3262,3,70.05,3,1.2,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3261.7153163024454,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
14116,71,3273,3274,4,77.76,4,79.49,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3273.6412307730907,same_source_position_bracket,head_crossing,True,90030880,10635,112,1.1093292374465449,False,10635,True,,
16664,71,3273,3274,5,78.02,5,79.48,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3273.6230748010257,same_source_position_bracket,head_crossing,True,90030879,10635,103,0.9096892094975999,False,10635,True,,
14397,71,3276,3277,4,76.8,1,2.16,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3276.3312837655235,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,107,7.069329237446553,False,10635,True,10635,10635
22860,71,3276,3277,5,77.13,2,0.84,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3276.3915436406296,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,77,6.469689209497602,False,10635,True,10635,10635
14185,71,3278,3279,5,74.51,5,80.82,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3278.7004261821708,same_source_position_bracket,head_crossing,True,90030879,10635,21,11.559689209497591,False,10635,True,,
19496,71,3280,3281,5,73.35,2,1.56,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3280.6133956633216,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,18,17.409689209497593,False,10635,True,10635,10635
21091,71,3280,3281,4,76.56,1,4.56,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3280.2598724513628,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,23,18.349329237446547,False,10635,True,10635,10635
14730,71,3281,3282,4,77.71,4,79.46,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3281.6624738499695,same_source_position_bracket,head_crossing,True,90030880,10635,1,1.1593292374465562,False,10635,True,,
11208,71,3282,3283,5,73.65,2,3.43,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3282.4949834726763,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,7,23.429689209497596,False,10635,True,10635,10635
5826,71,3284,3285,5,72.75,2,1.36,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3284.6507405438606,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,6,28.349689209497598,False,10635,True,10635,10635
16748,71,3284,3285,4,75.3,1,1.15,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3284.5298574783683,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,22,24.559329237446548,False,10635,True,10635,10635
13899,71,3286,3287,5,69.25,5,80.66,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3286.8483513768183,same_source_position_bracket,head_crossing,True,90030879,10635,7,39.619689209497594,False,10635,True,,
13983,71,3289,3290,4,77.39,1,4.92,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3289.175767564091,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,0,,False,10635,True,10635,10635
12716,71,3292,3293,5,70.79,5,80.15,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3292.8696249155446,same_source_position_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,,
22887,66,3300,3301,2,2657.9,2,2659.43,66,90030877,1004,8,2,2658.822897114408,66,['10631'],[],3300.603200728371,same_source_position_bracket,head_crossing,True,90030877,10631,84,0.9228971144079878,False,10631,True,,
23369,66,3300,3301,1,2657.76,1,2659.51,66,90030878,1004,8,1,2658.8419334135556,66,['10631'],['10632'],3300.6182476648887,same_source_position_bracket,head_crossing,True,90030878,10631,8,1.0819334135553618,False,10631,True,,
23275,66,3302,3303,2,2654.1,2,2659.18,66,90030877,1004,8,2,2658.822897114408,66,['10631'],[],3302.9297041563796,same_source_position_bracket,head_crossing,True,90030877,10631,22,6.47289711440817,False,10631,True,,
21959,46,3331,3332,2,948.48,2,11.3,10626,90030890,1004,4,2,953.2067093372814,46,['10626'],[],3331.247241543939,source_to_observed_connector_bracket,head_crossing,True,90030890,10626,0,,False,10626,True,10626,10626
17361,66,3349,3350,4,2657.65,4,2659.22,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3349.616157520927,same_source_position_bracket,head_crossing,True,90030875,10633,127,0.9673673078555112,False,10633,True,,
18225,46,3349,3350,4,952.08,4,953.73,46,90030888,1004,7,4,953.1907462857191,46,['10627'],[],3349.6731795671026,same_source_position_bracket,head_crossing,True,90030888,10627,108,1.110746285719074,False,10627,True,,
11668,66,3352,3353,4,2658.43,1,4.56,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3352.030523352938,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1426,5.997367307855711,False,10633,True,10633,10633
11976,66,3354,3355,4,2657.18,1,5.41,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3354.1744697443983,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1401,11.747367307855711,False,10633,True,10633,10633
11681,66,3356,3357,4,2653.96,1,1.18,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3356.644307050849,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1380,17.527367307855457,False,10633,True,10633,10633
11921,66,3358,3359,4,2649.93,4,2659.12,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3358.9453065623347,same_source_position_bracket,head_crossing,True,90030875,10633,1400,29.04736730785544,False,10633,True,,
16901,46,3358,3359,4,942.05,4,954.11,46,90030888,1004,7,4,953.1907462857191,46,['10627'],[],3358.923776640607,same_source_position_bracket,head_crossing,True,90030888,10627,0,,False,10627,True,,
16430,66,3360,3361,4,2651.99,1,1.66,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3360.684752173047,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,867,34.71736730785551,False,10633,True,10633,10633
21196,46,3362,3363,4,942.84,4,954.87,46,90030888,1004,7,4,953.1907462857191,46,['10627'],[],3362.86041116257,same_source_position_bracket,head_crossing,True,90030888,10627,0,,False,10627,True,,
11667,66,3363,3364,4,2657.09,1,6.17,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3363.168055116621,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1361,40.21736730785551,False,10633,True,10633,10633
20041,46,3364,3365,4,950.52,1,6.15,10627,90030888,1004,7,4,953.1907462857191,46,['10627'],[],3364.2103143001564,source_to_observed_connector_bracket,head_crossing,True,90030888,10627,0,,False,10627,True,10627,10627
18454,66,3365,3366,4,2656.39,1,5.64,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3365.2405756468424,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,607,49.74736730785571,False,10633,True,10633,10633
19435,66,3366,3367,4,2651.48,1,2.0,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3366.6779098485913,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,484,57.167367307855784,False,10633,True,10633,10633
12224,66,3368,3369,4,2649.89,1,1.02,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3368.7835323300965,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1380,62.82736730785564,False,10633,True,10633,10633
12259,66,3371,3372,4,2657.24,1,7.15,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3371.1388686440628,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1372,68.5873673078554,False,10633,True,10633,10633
12721,66,3372,3373,4,2650.85,1,1.41,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],3372.7349552340106,source_to_observed_connector_bracket,head_crossing,False,90030875,10633,1324,75.03736730785567,False,10633,True,10633,10633
21639,71,3375,3376,3,77.79,3,79.53,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3375.644494929774,same_source_position_bracket,head_crossing,True,90030881,10634,90,1.1214211778067806,False,10634,True,,
21710,71,3375,3376,2,77.88,2,79.63,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3375.568204409793,same_source_position_bracket,head_crossing,True,90030882,10634,95,0.9943577171378735,False,10634,True,,
7652,71,3377,3378,3,74.16,3,79.25,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3377.933481567349,same_source_position_bracket,head_crossing,True,90030881,10634,81,6.50142117780679,False,10634,True,,
10538,71,3378,3379,1,76.81,1,1.82,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],3378.347316555006,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,0,,False,10634,True,10634,10634
23603,71,3380,3381,3,78.25,3,6.17,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3380.072222408333,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,71,12.681421177806783,False,10634,True,10634,10634
21999,71,3382,3383,3,76.58,3,4.63,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3382.2510112095606,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,53,18.47142117780679,False,10634,True,10634,10634
20439,71,3383,3384,3,70.45,3,79.27,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3383.95934480474,same_source_position_bracket,head_crossing,True,90030881,10634,22,23.72142117780679,False,10634,True,,
20704,71,3385,3386,3,70.22,3,80.6,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3385.8373238128906,same_source_position_bracket,head_crossing,True,90030881,10634,20,29.711421177806784,False,10634,True,,
14077,71,3388,3389,3,78.84,3,9.83,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3388.005840734506,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,19,35.641421177806784,False,10634,True,10634,10634
15080,71,3390,3391,3,78.49,3,9.07,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3390.0356589142857,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,10,41.811421177806785,False,10634,True,10634,10634
22197,71,3390,3391,2,66.64,2,80.05,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3390.912330925961,same_source_position_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,,
22184,71,3394,3395,3,78.76,3,5.02,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3394.020194563827,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
11637,71,3395,3396,3,69.52,3,79.57,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3395.934469768936,same_source_position_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,,
15941,71,3401,3402,3,71.78,3,1.95,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3401.6251182326705,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
22642,71,3402,3403,2,58.35,2,81.1,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],3402.902169569984,same_source_position_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,,
5537,71,3414,3415,3,69.08,3,0.22,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],3414.7942582981395,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
15638,71,3423,3424,5,78.06,5,79.59,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],3423.568424319933,same_source_position_bracket,head_crossing,True,90030879,10635,107,0.8696892094975937,False,10635,True,,
21900,71,3423,3424,4,77.85,4,79.6,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3423.5824738499696,same_source_position_bracket,head_crossing,True,90030880,10635,119,1.0193292374465557,False,10635,True,,
14607,71,3426,3427,4,76.79,1,0.44,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],3426.4583660073413,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,99,6.799329237446557,False,10635,True,10635,10635
