link,cell_index_zero_based,chain_start_m,chain_end_m,initial_model_count_veh,initial_observed_count_veh,predicted_count_veh,observed_count_veh,count_error_veh,initial_model_speed_kph,initial_observed_speed_kph,predicted_speed_kph,observed_speed_kph,speed_error_kph,predicted_speed_change_kph,observed_speed_change_kph,predicted_density_veh_km_lane,observed_density_veh_km_lane,density_error_physical_geometry_veh_km_lane,observed_density_in_model_continuity_units,density_error_same_continuity_geometry,observed_length_km,observed_lanes,model_continuity_length_km,model_effective_lanes,predicted_endpoint_evolution,observed_endpoint_evolution,false_recovery_at_endpoint,missed_onset_at_endpoint,predicted_threshold_crossings
FW_E,3,1540.575,2054.101,232.0,232.0,233.34342049575355,247.0,-13.656579504246452,5.287744478448276,5.287744478448276,5.0,4.272579825910931,0.7274201740890689,-0.28774447844827566,-1.0151646525373446,113.61744606281614,120.24731025753371,-6.62986419471757,120.26698296396275,-6.649536901146604,0.513525,4.0,0.513441,4.0,persistent_congestion,persistent_congestion,False,False,[]
FW_E,4,2054.101,2567.626,241.0,241.0,238.39123670114375,251.0,-12.608763298856246,4.860566385892116,4.860566385892116,5.0,3.6082574780876495,1.3917425219123505,0.13943361410788402,-1.2523089078044665,116.07528260362132,122.1946351200039,-6.119352516382577,122.21462641277186,-6.139343809150546,0.513525,4.0,0.513441,4.0,persistent_congestion,persistent_congestion,False,False,[]
FW_E,5,2567.626,3081.151,251.0,251.0,248.1566888295998,254.0,-5.843311170400199,3.874897011952191,3.874897011952191,5.0,3.439182586614173,1.560817413385827,1.125102988047809,-0.4357144253380181,120.83018731928293,123.65512876685654,-2.8249414475736074,123.67535899937869,-2.84517168009576,0.513525,4.0,0.513441,4.0,persistent_congestion,persistent_congestion,False,False,[]
FW_E,6,3081.151,3594.676,250.0,250.0,245.0823310931274,259.0,-13.917668906872592,3.736510332,3.736510332,6.632164184110076,2.7818786332046335,3.8502855509054426,2.895653852110076,-0.9546316987953665,119.33324914309891,126.08928484494426,-6.756035701845349,126.10991331039008,-6.776664167291173,0.513525,4.0,0.513441,4.0,persistent_congestion,persistent_congestion,False,False,[]
FW_E,7,3594.676,4108.201,260.0,260.0,208.4409295812535,254.0,-45.5590704187465,2.70347135,2.70347135,8.54149640614645,2.726441799212598,5.8150546069338525,5.83802505614645,0.022970449212598165,101.49215274065251,123.65512876685654,-22.16297602620402,123.67535899937869,-22.183206258726173,0.513525,4.0,0.513441,4.0,persistent_congestion,persistent_congestion,False,False,[]
FW_E,8,4108.201,4621.726,263.0,263.0,157.97234242646903,289.0,-131.02765757353097,2.42384374904943,2.42384374904943,12.885552948190565,1.95222684083045,10.933326107360115,10.461709199141135,-0.47161690821897984,78.81516368376312,140.69422131347062,-61.8790576297075,144.18715298350256,-65.37198929973944,0.513525,4.0,0.513441,3.9037386137323584,persistent_congestion,persistent_congestion,False,False,[]
FW_E,9,4621.726,5135.252,59.0,59.0,110.65490240455678,72.0,38.65490240455678,5.625282949152542,5.625282949152542,24.22637331949537,3.303115638888889,20.92325768060648,18.601090370342828,-2.322167310263653,53.8790739367117,35.05184752446327,18.82722641224843,35.05758207856404,18.82149185814766,0.513525,4.0,0.513441,4.0,persistent_congestion,persistent_congestion,False,False,[]
FW_E,10,5135.252,5648.777,4.0,4.0,50.548482411115714,5.0,45.548482411115714,66.49725475,66.49725475,53.131681943992746,61.3179196,-8.186237656007258,-13.36557280600725,-5.179335149999993,24.612605153813053,2.434156078087727,22.178449075725325,2.4345543110113916,22.17805084280166,0.513525,4.0,0.513441,4.0,congestion_onset,persistent_uncongested,False,False,"[{""elapsed_sec"": 70.0, ""from"": ""at_or_above_threshold"", ""to"": ""below_threshold""}]"
FW_E,11,5648.777,6162.302,3.0,3.0,34.3727469690831,0.0,34.3727469690831,118.46852799999999,118.46852799999999,76.9458665578216,,,-41.52266144217839,,16.736463862977004,0.0,16.736463862977004,0.0,16.736463862977004,0.513525,4.0,0.513441,4.0,persistent_uncongested,empty_endpoint_unknown,False,False,[]
FW_E,12,6162.302,6675.827,5.0,5.0,34.45631672298397,2.0,32.45631672298397,111.48128799999999,111.48128799999999,72.58193887145639,113.472118,-40.89017912854361,-38.899349128543605,1.9908300000000025,16.777154883902906,0.9736624312350908,15.803492452667815,0.9738217244045566,15.803333159498349,0.513525,4.0,0.513441,4.0,persistent_uncongested,persistent_uncongested,False,False,[]
FW_E,13,6675.827,7189.352,12.0,12.0,28.438802230634213,3.0,25.438802230634213,114.17157366666667,114.17157366666667,81.23421943209335,112.60589066666667,-31.371671234573313,-32.93735423457332,-1.565683000000007,18.474727235527588,1.4604936468526362,17.01423358867495,1.9488929687369168,16.52583426679067,0.513525,4.0,0.513441,2.9980765697021114,persistent_uncongested,persistent_uncongested,False,False,[]
FW_E,14,7189.352,7702.877,15.0,15.0,26.623144204560226,5.0,21.623144204560226,89.0682336,89.0682336,71.69602281029164,39.2203704,32.47565241029164,-17.37221078970836,-49.8478632,17.284130798904012,2.434156078087727,14.849974720816284,3.2460724146818554,14.038058384222158,0.513525,4.0,0.513441,3.0,persistent_uncongested,congestion_onset,False,True,[]
FW_E,15,7702.877,8216.402,11.0,11.0,23.039549297955627,8.0,15.039549297955627,69.53227990909092,69.53227990909092,70.62393839331939,57.5017215,13.12221689331939,1.091658484228475,-12.030558409090915,14.957609084559294,3.894649724940363,11.062959359618931,5.193715863490969,9.763893221068326,0.513525,4.0,0.513441,3.0,persistent_uncongested,congestion_onset,False,True,[]
FW_E,16,8216.402,8729.928,7.0,7.0,15.789821823771902,3.0,12.789821823771902,111.734181,111.734181,89.09701576115712,129.88730633333333,-40.790290572176204,-22.637165238842883,18.15312533333332,10.250981010977503,1.4604936468526362,8.790487364124866,1.9476434488091132,8.30333756216839,0.513525,4.0,0.513441,3.0,persistent_uncongested,persistent_uncongested,False,False,[]
FW_E,17,8729.928,9243.453,7.0,7.0,11.951193297954728,5.0,6.9511932979547275,116.52351728571429,116.52351728571429,101.99665983339521,123.42170719999999,-21.425047366604772,-14.526857452319078,6.898189914285695,7.758887777404302,2.434156078087727,5.324731699316575,3.2460724146818554,4.512815362722447,0.513525,4.0,0.513441,3.0,persistent_uncongested,persistent_uncongested,False,False,[]
FW_E,18,9243.453,9756.978,0.0,0.0,9.791831594019957,5.0,4.791831594019957,120.0,,108.87030392020675,117.3282976,-8.457993679793248,-11.129696079793248,,6.356998885311689,2.434156078087727,3.9228428072239616,3.2460724146818554,3.1109264706298334,0.513525,4.0,0.513441,3.0,empty_endpoint_unknown,empty_endpoint_unknown,False,False,"[{""elapsed_sec"": 10.0, ""from"": ""empty"", ""to"": ""at_or_above_threshold""}]"
FW_E,19,9756.978,10270.503,11.0,11.0,8.605104514216212,3.0,5.605104514216212,116.43328945454546,116.43328945454546,112.26783516648158,130.129113,-17.861277833518415,-4.165454288063884,13.69582354545453,5.586558477810311,1.4604936468526362,4.126064830957675,1.9476434488091132,3.6389150290011973,0.513525,4.0,0.513441,3.0,persistent_uncongested,persistent_uncongested,False,False,[]
FW_E,20,10270.503,10784.028,3.0,3.0,8.155308555301964,6.0,2.155308555301964,117.48082733333332,117.48082733333332,113.90427717141132,119.2669935,-5.362716328588675,-3.5765501619220004,1.7861661666666748,5.294544426916929,2.9209872937052723,2.3735571332116563,3.8952868976182264,1.3992575292987022,0.513525,4.0,0.513441,3.0,persistent_uncongested,persistent_uncongested,False,False,[]
