run_label,run,seed,sim_sec,vehicle_id,physical_link,lane,local_pos_m,chain_pos_m,cell,speed_kph,speed_class
n7,codex_n7_pure_s13_20260910,13,3301,16861,2,3,1688.67,4423.197,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,16895,2,3,1523.91,4258.437,8,9.7,slow
n7,codex_n7_pure_s13_20260910,13,3301,16901,2,3,1671.24,4405.767,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,16919,2,4,1737.46,4471.987,8,92.48,moving
n7,codex_n7_pure_s13_20260910,13,3301,16920,2,4,1928.9,4663.427,9,76.47,moving
n7,codex_n7_pure_s13_20260910,13,3301,16921,2,4,1539.35,4273.877,8,34.84,moving
n7,codex_n7_pure_s13_20260910,13,3301,16954,2,4,1512.49,4247.017,8,2.22,stopped
n7,codex_n7_pure_s13_20260910,13,3301,16985,2,3,1505.04,4239.567,8,17.52,slow
n7,codex_n7_pure_s13_20260910,13,3301,16998,2,3,1642.45,4376.977,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17017,2,4,1960.59,4695.117,9,89.69,moving
n7,codex_n7_pure_s13_20260910,13,3301,17018,2,3,1625.14,4359.667,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17060,2,3,1737.74,4472.267,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17143,2,3,1387.06,4121.5869999999995,8,12.08,slow
n7,codex_n7_pure_s13_20260910,13,3301,17159,2,3,1608.19,4342.717000000001,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17234,2,3,1379.88,4114.407,8,25.04,slow
n7,codex_n7_pure_s13_20260910,13,3301,17392,2,3,1483.42,4217.947,8,32.46,moving
n7,codex_n7_pure_s13_20260910,13,3301,17443,2,4,2076.19,4810.717000000001,9,81.26,moving
n7,codex_n7_pure_s13_20260910,13,3301,17461,2,3,1567.95,4302.477,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17513,2,4,1581.96,4316.487,8,48.73,moving
n7,codex_n7_pure_s13_20260910,13,3301,17540,2,4,2040.42,4774.947,9,80.05,moving
n7,codex_n7_pure_s13_20260910,13,3301,17546,2,3,1420.18,4154.707,8,21.91,slow
n7,codex_n7_pure_s13_20260910,13,3301,17552,2,4,2156.17,4890.697,9,87.6,moving
n7,codex_n7_pure_s13_20260910,13,3301,17585,2,3,1543.8,4278.327,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17615,2,3,2218.62,4953.147,9,99.8,moving
n7,codex_n7_pure_s13_20260910,13,3301,17657,2,3,1538.08,4272.607,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17738,2,3,1531.64,4266.167,8,1.43,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17743,2,4,2014.22,4748.747,9,80.1,moving
n7,codex_n7_pure_s13_20260910,13,3301,17744,2,4,2299.23,5033.757,9,85.59,moving
n7,codex_n7_pure_s13_20260910,13,3301,17753,2,4,1503.67,4238.197,8,0.98,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17772,2,3,1555.89,4290.417,8,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17779,2,4,2217.51,4952.037,9,80.91,moving
n7,codex_n7_pure_s13_20260910,13,3301,17832,2,4,1988.05,4722.577,9,83.24,moving
n7,codex_n7_pure_s13_20260910,13,3301,17854,2,4,1488.71,4223.237,8,0.9,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17865,2,4,1497.35,4231.877,8,4.33,stopped
n7,codex_n7_pure_s13_20260910,13,3301,17869,2,4,1411.86,4146.387,8,43.15,moving
n7,codex_n7_pure_s13_20260910,13,3301,17874,2,3,1465.9,4200.427,8,28.58,slow
n7,codex_n7_pure_s13_20260910,13,3301,17913,2,4,1388.73,4123.257,8,46.85,moving
n7,codex_n7_pure_s13_20260910,13,3301,19317,2,2,2389.26,5123.787,9,40.32,moving
n7,codex_n7_pure_s13_20260910,13,3301,21565,2,1,2382.07,5116.597,9,40.69,moving
n7,codex_n7_pure_s13_20260910,13,3301,21886,2,2,1987.66,4722.187,9,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,21956,2,1,2018.81,4753.3369999999995,9,32.08,moving
n7,codex_n7_pure_s13_20260910,13,3301,22244,2,1,1992.74,4727.267,9,0.21,stopped
n7,codex_n7_pure_s13_20260910,13,3301,22610,2,1,1956.55,4691.077,9,2.31,stopped
n7,codex_n7_pure_s13_20260910,13,3301,22647,2,1,1939.33,4673.857,9,0.0,stopped
n7,codex_n7_pure_s13_20260910,13,3301,22810,2,1,1926.64,4661.167,9,5.59,slow
n7,codex_n7_pure_s13_20260910,13,3301,22948,2,1,1897.8,4632.327,9,16.51,slow
n7,codex_n7_pure_s13_20260910,13,3301,23002,2,1,1974.86,4709.387,9,6.27,slow
zero,codex_signal_zero_s13_20260910,13,3301,9245,2,1,1849.39,4583.917,8,0.92,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9312,2,1,1822.53,4557.057,8,6.73,slow
zero,codex_signal_zero_s13_20260910,13,3301,9420,2,1,1785.51,4520.037,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9482,2,1,1874.32,4608.847,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9595,2,1,1792.44,4526.967000000001,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9648,2,1,1836.8,4571.327,8,5.88,slow
zero,codex_signal_zero_s13_20260910,13,3301,9715,2,1,1682.11,4416.637,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9716,2,1,1768.08,4502.607,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9730,2,1,1550.53,4285.057,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9735,2,1,1740.58,4475.107,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9760,2,1,1751.18,4485.707,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9768,2,2,1713.72,4448.247,8,2.09,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9808,2,1,1879.15,4613.677,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9875,2,1,1474.98,4209.507,8,0.74,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9908,2,1,1972.52,4707.0470000000005,9,11.31,slow
zero,codex_signal_zero_s13_20260910,13,3301,9909,2,1,1670.48,4405.007,8,0.66,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9918,2,1,1607.99,4342.517,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,9985,2,1,1504.75,4239.277,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10075,2,1,1538.83,4273.357,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10148,2,1,1486.97,4221.497,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10178,2,1,1481.21,4215.737,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10257,2,1,1439.5,4174.027,8,4.48,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10348,2,1,1414.18,4148.707,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10371,2,1,1419.66,4154.187,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10387,2,1,1379.5,4114.027,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10505,2,1,1641.31,4375.8369999999995,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10591,2,1,1959.58,4694.107,9,1.55,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10871,2,1,1921.6,4656.127,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,10988,2,1,1728.86,4463.387,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,11164,2,1,1868.81,4603.3369999999995,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,11233,2,1,1596.76,4331.287,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,11319,2,1,1854.96,4589.487,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,11634,2,1,2005.81,4740.3369999999995,9,13.5,slow
zero,codex_signal_zero_s13_20260910,13,3301,11647,2,2,1788.72,4523.247,8,1.01,stopped
zero,codex_signal_zero_s13_20260910,13,3301,11897,2,1,1746.44,4480.967000000001,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,11962,2,2,1879.82,4614.347,8,8.5,slow
zero,codex_signal_zero_s13_20260910,13,3301,11988,2,1,1498.64,4233.167,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,11989,2,2,1871.78,4606.307,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12236,2,1,1904.11,4638.637,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12369,2,2,1966.05,4700.577,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12401,2,2,1912.91,4647.437,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12435,2,1,1432.04,4166.567,8,2.94,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12469,2,2,1832.82,4567.347,8,1.67,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12553,2,1,1613.36,4347.887,8,0.9,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12615,2,1,1602.48,4337.007,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12631,2,3,1911.29,4645.817,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12645,2,1,1773.8,4508.327,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12660,2,2,1972.31,4706.8369999999995,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12682,2,2,1859.46,4593.987,8,6.55,slow
zero,codex_signal_zero_s13_20260910,13,3301,12820,2,3,1426.62,4161.147,8,7.56,slow
zero,codex_signal_zero_s13_20260910,13,3301,12842,2,2,1761.24,4495.767,8,2.22,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12861,2,2,1978.08,4712.607,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12889,2,1,1510.53,4245.057,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12940,2,2,1731.67,4466.197,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12970,2,2,1725.51,4460.037,8,0.88,stopped
zero,codex_signal_zero_s13_20260910,13,3301,12974,2,1,1893.47,4627.997,9,2.25,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13048,2,1,1590.5,4325.027,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13056,2,2,1820.43,4554.957,8,4.74,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13066,2,2,1983.27,4717.7970000000005,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13120,2,2,1694.24,4428.767,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13159,2,2,1949.23,4683.757,9,2.66,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13170,2,1,1657.8,4392.327,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13192,2,1,1425.85,4160.377,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13215,2,2,1989.5,4724.027,9,0.9,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13253,2,1,1396.98,4131.507,8,1.03,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13335,2,1,1862.36,4596.887,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13355,2,2,1935.82,4670.347,9,3.44,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13364,2,1,1451.14,4185.667,8,17.41,slow
zero,codex_signal_zero_s13_20260910,13,3301,13397,2,2,1942.69,4677.217000000001,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13428,2,3,1567.85,4302.377,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13495,2,1,1629.36,4363.887,8,0.38,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13496,2,1,1799.05,4533.577,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13541,2,3,1801.77,4536.2970000000005,8,5.45,slow
zero,codex_signal_zero_s13_20260910,13,3301,13554,2,1,1756.69,4491.217000000001,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13562,2,4,2051.7,4786.227,9,97.77,moving
zero,codex_signal_zero_s13_20260910,13,3301,13604,2,4,2008.48,4743.007,9,95.57,moving
zero,codex_signal_zero_s13_20260910,13,3301,13644,2,1,1761.94,4496.467000000001,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13681,2,1,1584.39,4318.917,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13723,2,2,1780.76,4515.287,8,8.43,slow
zero,codex_signal_zero_s13_20260910,13,3301,13732,2,2,1629.21,4363.737,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13799,2,2,1737.38,4471.907,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13832,2,1,1717.07,4451.597,8,2.43,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13833,2,3,1946.82,4681.347,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13866,2,2,1892.78,4627.307,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13919,2,1,1555.78,4290.307,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13928,2,3,1733.43,4467.957,8,3.39,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13938,2,2,1840.28,4574.807,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13946,2,2,1488.8,4223.327,8,1.64,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13947,2,2,1600.65,4335.177,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,13965,2,1,1805.63,4540.157,8,7.73,slow
zero,codex_signal_zero_s13_20260910,13,3301,14080,2,2,1640.37,4374.897,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14116,2,2,1373.95,4108.477,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14147,2,2,1554.84,4289.367,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14154,2,2,1529.99,4264.517,8,2.1,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14176,2,1,1391.34,4125.867,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14185,2,2,1606.43,4340.957,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14186,2,2,1905.26,4639.787,9,7.06,slow
zero,codex_signal_zero_s13_20260910,13,3301,14196,2,2,1379.52,4114.0470000000005,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14210,2,2,1681.94,4416.467000000001,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14237,2,3,1538.84,4273.367,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14259,2,1,1705.71,4440.237,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14281,2,2,1476.1,4210.627,8,5.89,slow
zero,codex_signal_zero_s13_20260910,13,3301,14289,2,1,1722.95,4457.477,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14327,2,3,2314.65,5049.177,9,93.57,moving
zero,codex_signal_zero_s13_20260910,13,3301,14339,2,2,1455.86,4190.387,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14340,2,3,1490.42,4224.947,8,7.66,slow
zero,codex_signal_zero_s13_20260910,13,3301,14390,2,3,1976.57,4711.097,9,2.84,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14399,2,2,1617.9,4352.427,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14416,2,2,1996.3,4730.827,9,2.05,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14432,2,1,1462.72,4197.247,8,2.76,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14436,2,1,1711.82,4446.347,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14451,2,2,1826.26,4560.787,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14458,2,4,2154.73,4889.257,9,94.85,moving
zero,codex_signal_zero_s13_20260910,13,3301,14497,2,1,1532.72,4267.247,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14534,2,1,1997.72,4732.247,9,2.66,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14535,2,2,1866.7,4601.227,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14536,2,2,1431.63,4166.157,8,0.69,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14545,2,1,1403.15,4137.677,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14650,2,2,1571.31,4305.8369999999995,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14651,2,2,1419.51,4154.037,8,2.07,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14661,2,2,1449.72,4184.247,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14696,2,3,1668.81,4403.3369999999995,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14705,2,3,1964.8,4699.327,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14706,2,2,1887.08,4621.607,8,1.89,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14721,2,2,1549.2,4283.727,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14731,2,2,1852.48,4587.007,8,1.36,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14810,2,3,1905.25,4639.777,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14811,2,1,1408.67,4143.197,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14851,2,2,1634.86,4369.387,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14869,2,3,1526.91,4261.437,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14903,2,3,1873.25,4607.777,8,1.2,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14962,2,2,1954.4,4688.927,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14963,2,2,1495.29,4229.817,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,14969,2,3,1722.26,4456.787,8,11.63,slow
zero,codex_signal_zero_s13_20260910,13,3301,14987,2,4,1501.88,4236.407,8,7.24,slow
zero,codex_signal_zero_s13_20260910,13,3301,14996,2,1,1579.65,4314.177,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15013,2,1,1663.76,4398.287,8,3.62,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15034,2,3,1652.37,4386.897,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15035,2,3,1917.55,4652.077,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15050,2,3,1843.49,4578.017,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15079,2,3,1999.44,4733.967000000001,9,3.16,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15098,2,2,1393.73,4128.257,8,9.0,slow
zero,codex_signal_zero_s13_20260910,13,3301,15099,2,3,1740.75,4475.277,8,3.48,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15113,2,1,1493.11,4227.637,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15120,2,2,1386.63,4121.157,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15121,2,3,1894.15,4628.677,9,0.11,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15133,2,2,1676.07,4410.597,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15144,2,2,2003.65,4738.177,9,9.38,slow
zero,codex_signal_zero_s13_20260910,13,3301,15145,2,3,1990.68,4725.207,9,8.57,slow
zero,codex_signal_zero_s13_20260910,13,3301,15160,2,2,1559.65,4294.177,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15168,2,3,1628.98,4363.507,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15169,2,2,1916.79,4651.317,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15199,2,2,1772.63,4507.157,8,0.9,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15210,2,1,1829.98,4564.507,8,1.17,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15211,2,3,1887.5,4622.027,9,1.66,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15235,2,3,1825.85,4560.377,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15236,2,2,1898.77,4633.2970000000005,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15244,2,2,1925.97,4660.497,9,10.65,slow
zero,codex_signal_zero_s13_20260910,13,3301,15262,2,3,1929.0,4663.527,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15263,2,1,1521.6,4256.127,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15309,2,2,1623.69,4358.217000000001,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15310,2,1,1385.61,4120.137,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15311,2,3,1763.4,4497.927,8,0.12,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15324,2,1,1561.89,4296.417,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15330,2,3,1663.59,4398.117,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15348,2,2,1743.07,4477.597,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15356,2,1,1573.5,4308.027,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15368,2,3,1440.19,4174.717000000001,8,0.58,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15369,2,3,1861.35,4595.877,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15389,2,3,1940.71,4675.237,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15390,2,3,1971.01,4705.537,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15428,2,2,1687.9,4422.427,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15436,2,4,1768.11,4502.637,8,77.96,moving
zero,codex_signal_zero_s13_20260910,13,3301,15481,2,3,1923.47,4657.997,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15486,2,2,1701.44,4435.967000000001,8,2.24,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15504,2,2,1809.76,4544.287,8,15.58,slow
zero,codex_signal_zero_s13_20260910,13,3301,15511,2,3,1808.55,4543.077,8,1.29,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15535,2,3,1958.54,4693.067,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15554,2,3,2368.75,5103.277,9,77.96,moving
zero,codex_signal_zero_s13_20260910,13,3301,15571,2,3,1595.53,4330.057,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15573,2,3,1899.47,4633.997,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15597,2,3,1796.03,4530.557,8,6.79,slow
zero,codex_signal_zero_s13_20260910,13,3301,15598,2,1,1937.13,4671.657,9,14.84,slow
zero,codex_signal_zero_s13_20260910,13,3301,15610,2,3,1879.65,4614.177,8,2.1,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15623,2,2,1766.8,4501.327,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15624,2,3,1855.27,4589.7970000000005,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15748,2,2,1517.12,4251.647,8,3.83,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15768,2,2,1444.0,4178.527,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15773,2,4,1582.07,4316.597,8,50.57,moving
zero,codex_signal_zero_s13_20260910,13,3301,15821,2,3,1679.83,4414.357,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15832,2,3,2104.67,4839.197,9,105.11,moving
zero,codex_signal_zero_s13_20260910,13,3301,15842,2,3,1714.78,4449.307,8,1.52,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15851,2,1,1567.6,4302.127,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15877,2,3,1698.6,4433.127,8,2.17,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15895,2,3,1600.83,4335.357,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15899,2,3,1521.4,4255.927,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15900,2,3,1514.87,4249.397,8,1.75,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15915,2,2,1749.33,4483.857,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15916,2,3,1775.96,4510.487,8,1.94,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15921,2,3,1788.4,4522.927,8,4.14,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15933,2,2,1755.13,4489.657,8,1.32,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15950,2,3,1814.14,4548.667,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15956,2,2,1846.24,4580.767,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15968,2,1,1622.59,4357.117,8,7.2,slow
zero,codex_signal_zero_s13_20260910,13,3301,15974,2,3,1831.78,4566.307,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,15992,2,3,1707.37,4441.897,8,7.3,slow
zero,codex_signal_zero_s13_20260910,13,3301,16020,2,2,1707.03,4441.557,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16065,2,1,1649.09,4383.617,8,9.53,slow
zero,codex_signal_zero_s13_20260910,13,3301,16068,2,2,1523.19,4257.717000000001,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16078,2,3,1757.7,4492.227,8,0.85,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16079,2,3,1782.08,4516.607,8,3.9,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16081,2,1,1693.88,4428.407,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16100,2,3,1686.09,4420.617,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16102,2,4,1706.0,4440.527,8,77.86,moving
zero,codex_signal_zero_s13_20260910,13,3301,16121,2,3,1640.4,4374.927,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16123,2,3,1549.85,4284.377,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16124,2,1,2372.59,5107.117,9,114.77,moving
zero,codex_signal_zero_s13_20260910,13,3301,16130,2,2,1795.84,4530.367,8,8.43,slow
zero,codex_signal_zero_s13_20260910,13,3301,16149,2,1,1516.05,4250.577,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16190,2,4,2372.27,5106.7970000000005,9,116.56,moving
zero,codex_signal_zero_s13_20260910,13,3301,16196,2,2,1588.95,4323.477,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16197,2,3,1589.92,4324.447,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16209,2,3,1751.96,4486.487,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16227,2,2,1583.3,4317.827,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16251,2,3,1746.65,4481.177,8,0.0,stopped
