head,sec,stopped_before_head,stopped_near_head_20m,stopped_first20m_after_head,nearest_prehead_stopped_distance_m
90030878,134,0,0,0,
90030878,135,0,0,0,
90030878,136,0,0,0,
90030878,137,0,0,0,
90030878,138,0,0,0,
90030878,139,0,0,0,
90030878,140,0,0,0,
90030878,141,0,0,0,
90030878,142,0,0,0,
90030878,143,0,0,0,
90030878,144,0,0,0,
90030878,145,0,0,0,
90030878,146,0,0,0,
90030878,147,0,0,0,
90030878,148,0,0,0,
90030878,149,0,0,0,
90030878,150,0,0,0,
90030878,151,0,0,0,
90030878,152,0,0,0,
90030878,153,0,0,0,
90030878,154,0,0,0,
90030878,155,0,0,0,
90030878,156,0,0,0,
90030878,157,0,0,0,
90030878,158,0,0,0,
90030878,159,0,0,0,
90030878,160,0,0,0,
90030878,161,0,0,0,
90030878,162,0,0,0,
90030878,163,0,0,0,
90030878,164,0,0,0,
90030878,165,0,0,0,
90030878,166,0,0,0,
90030878,167,0,0,0,
90030878,168,0,0,0,
90030878,169,0,0,0,
90030878,170,0,0,0,
90030878,171,0,0,0,
90030878,172,0,0,0,
90030878,173,0,0,0,
90030878,174,0,0,0,
90030878,175,0,0,0,
90030878,176,0,0,0,
90030878,177,0,0,0,
90030878,178,0,0,0,
90030878,179,0,0,0,
90030878,180,0,0,0,
90030878,181,0,0,0,
90030878,182,0,0,0,
90030878,183,0,0,0,
90030878,184,0,0,0,
90030878,185,0,0,0,
90030878,186,0,0,0,
90030878,187,0,0,0,
90030878,188,0,0,0,
90030878,189,0,0,0,
90030878,190,0,0,0,
90030878,191,0,0,0,
90030878,192,0,0,0,
90030878,193,0,0,0,
90030878,194,0,0,0,
90030878,195,0,0,0,
90030878,196,0,0,0,
90030878,197,0,0,0,
90030878,198,0,0,0,
90030878,199,0,0,0,
90030878,200,0,0,0,
90030878,201,0,0,0,
90030878,202,0,0,0,
90030878,203,0,0,0,
90030878,204,0,0,0,
90030878,205,0,0,0,
90030878,206,0,0,0,
90030878,207,0,0,0,
90030878,208,0,0,0,
90030878,209,0,0,0,
90030878,210,0,0,0,
90030878,211,0,0,0,
90030878,212,0,0,0,
90030878,213,0,0,0,
90030878,214,0,0,0,
90030878,215,0,0,0,
90030878,216,0,0,0,
90030878,217,0,0,0,
90030878,218,0,0,0,
90030878,219,0,0,0,
90030878,220,0,0,0,
90030878,221,0,0,0,
90030878,222,0,0,0,
90030878,223,0,0,0,
90030878,224,0,0,0,
90030878,225,0,0,0,
90030878,226,0,0,0,
90030878,227,0,0,0,
90030878,228,1,1,0,1.4819334135554527
90030878,229,1,1,0,1.141933413555762
90030878,230,1,1,0,1.0719334135555982
90030878,231,1,1,0,1.0719334135555982
90030878,232,1,1,0,1.0719334135555982
90030878,233,1,1,0,1.0719334135555982
90030878,234,1,1,0,1.0719334135555982
90030878,235,1,1,0,1.0719334135555982
90030878,236,1,1,0,1.0719334135555982
90030878,237,1,1,0,1.0719334135555982
90030878,238,1,1,0,1.0719334135555982
90030878,239,1,1,0,1.0719334135555982
90030878,240,1,1,0,1.0719334135555982
90030878,241,1,1,0,1.0719334135555982
90030878,242,1,1,0,1.0719334135555982
90030878,243,1,1,0,1.0719334135555982
90030878,244,1,1,0,1.0719334135555982
90030878,245,1,1,0,1.0719334135555982
90030878,246,1,1,0,1.0719334135555982
90030878,247,1,1,0,1.0719334135555982
90030878,248,1,1,0,1.0719334135555982
90030878,249,1,1,0,1.0719334135555982
90030878,250,1,1,0,1.0719334135555982
90030878,251,1,1,0,1.0719334135555982
90030878,252,1,1,0,1.0719334135555982
90030878,253,1,1,0,1.0719334135555982
90030878,254,1,1,0,1.0719334135555982
90030878,255,1,1,0,1.0719334135555982
90030878,256,1,1,0,1.0719334135555982
90030878,257,1,1,0,1.0719334135555982
90030878,258,1,1,0,1.0719334135555982
90030878,259,1,1,0,1.0719334135555982
90030878,260,1,1,0,1.0719334135555982
90030878,261,1,1,0,1.0719334135555982
90030878,262,1,1,0,1.0719334135555982
90030878,263,1,1,0,1.0719334135555982
90030878,264,1,1,0,1.0719334135555982
90030878,265,1,1,0,1.0719334135555982
90030878,266,1,1,0,1.0719334135555982
90030878,267,1,1,0,1.0719334135555982
90030878,268,1,1,0,1.0719334135555982
90030878,269,1,1,0,1.0719334135555982
90030878,270,1,1,0,1.0719334135555982
90030878,271,1,1,0,1.0719334135555982
90030878,272,1,1,0,1.0719334135555982
90030878,273,1,1,0,1.0719334135555982
90030878,274,1,1,0,1.0719334135555982
90030878,275,1,1,0,1.0719334135555982
90030878,276,1,1,0,1.0719334135555982
90030878,277,1,1,0,1.0719334135555982
90030878,278,1,1,0,1.0719334135555982
90030878,279,1,1,0,1.0719334135555982
90030878,280,1,1,0,1.0719334135555982
90030878,281,1,1,0,1.0719334135555982
90030878,282,1,1,0,1.0719334135555982
90030878,283,1,1,0,1.0719334135555982
90030878,284,1,1,0,1.0719334135555982
90030878,285,1,1,0,1.0719334135555982
90030878,286,1,1,0,1.0719334135555982
90030878,287,1,1,0,1.0719334135555982
90030878,288,1,1,0,1.0719334135555982
90030878,289,1,1,0,1.0719334135555982
90030878,290,1,1,0,1.0719334135555982
90030878,291,1,1,0,1.0719334135555982
90030878,292,1,1,0,1.0719334135555982
90030878,293,1,1,0,1.0719334135555982
90030878,294,1,1,0,1.0719334135555982
90030878,295,1,1,0,1.0719334135555982
90030878,296,1,1,0,1.0719334135555982
90030878,297,1,1,0,1.0719334135555982
90030878,298,1,1,0,1.0719334135555982
90030878,299,1,1,0,1.0719334135555982
90030878,300,1,1,0,1.0719334135555982
90030878,301,0,0,0,
90030878,302,0,0,0,
90030878,303,0,0,0,
90030878,304,0,0,0,
90030878,305,0,0,0,
90030878,306,0,0,0,
90030878,307,0,0,0,
90030878,308,0,0,0,
90030878,309,0,0,0,
90030878,310,0,0,0,
90030878,311,0,0,0,
90030878,312,0,0,0,
90030878,313,0,0,0,
90030878,314,0,0,0,
90030878,315,0,0,0,
90030878,316,0,0,0,
90030878,317,0,0,0,
90030878,318,0,0,0,
90030878,319,0,0,0,
90030878,320,0,0,0,
90030878,321,0,0,0,
90030878,322,0,0,0,
90030878,323,0,0,0,
90030878,324,0,0,0,
90030878,325,0,0,0,
90030878,326,0,0,0,
90030878,327,0,0,0,
90030878,328,0,0,0,
90030878,329,0,0,0,
90030878,330,0,0,0,
90030878,331,0,0,0,
90030878,332,0,0,0,
90030878,333,0,0,0,
90030878,334,0,0,0,
90030878,335,0,0,0,
90030878,336,0,0,0,
90030878,337,0,0,0,
90030878,338,0,0,0,
90030878,339,0,0,0,
90030878,340,0,0,0,
90030878,341,0,0,0,
90030878,342,0,0,0,
90030878,343,0,0,0,
90030878,344,0,0,0,
90030878,345,0,0,0,
90030878,346,0,0,0,
90030878,347,0,0,0,
90030878,348,0,0,0,
90030878,349,0,0,0,
90030878,350,0,0,0,
90030878,351,0,0,0,
90030878,352,0,0,0,
90030878,353,0,0,0,
90030878,354,0,0,0,
90030878,355,0,0,0,
90030878,356,0,0,0,
90030878,357,0,0,0,
90030878,358,0,0,0,
90030878,359,0,0,0,
90030878,360,0,0,0,
90030878,361,0,0,0,
90030878,362,0,0,0,
90030878,363,0,0,0,
90030878,364,0,0,0,
90030878,365,0,0,0,
90030878,366,0,0,0,
90030878,367,0,0,0,
90030878,368,0,0,0,
90030878,369,0,0,0,
90030878,370,0,0,0,
90030878,371,0,0,0,
90030878,372,0,0,0,
90030878,373,0,0,0,
90030878,374,0,0,0,
90030878,375,0,0,0,
90030878,376,0,0,0,
90030878,377,0,0,0,
90030878,378,0,0,0,
90030878,379,0,0,0,
90030878,380,0,0,0,
90030878,381,0,0,0,
90030878,382,0,0,0,
90030878,383,0,0,0,
90030878,384,0,0,0,
90030878,385,0,0,0,
90030878,386,0,0,0,
90030878,387,0,0,0,
90030878,388,0,0,0,
90030878,389,0,0,0,
90030878,390,0,0,0,
90030878,391,0,0,0,
90030878,392,0,0,0,
90030878,393,0,0,0,
90030878,394,0,0,0,
90030878,395,0,0,0,
90030878,396,0,0,0,
90030878,397,0,0,0,
90030878,398,0,0,0,
90030878,399,0,0,0,
90030878,400,0,0,0,
90030878,401,0,0,0,
90030878,402,0,0,0,
90030878,403,0,0,0,
90030878,404,0,0,0,
90030878,405,0,0,0,
90030878,406,0,0,0,
90030878,407,0,0,0,
90030878,408,0,0,0,
90030878,409,0,0,0,
90030878,410,0,0,0,
90030878,411,0,0,0,
90030878,412,0,0,0,
90030878,413,0,0,0,
90030878,414,0,0,0,
90030878,415,0,0,0,
90030878,416,0,0,0,
90030878,417,0,0,0,
90030878,418,0,0,0,
90030878,419,0,0,0,
90030878,420,0,0,0,
90030878,421,0,0,0,
90030878,422,0,0,0,
90030878,423,0,0,0,
90030878,424,0,0,0,
90030878,425,0,0,0,
90030878,426,0,0,0,
90030878,427,0,0,0,
90030878,428,0,0,0,
90030878,429,0,0,0,
90030878,430,0,0,0,
90030878,431,0,0,0,
90030878,432,0,0,0,
90030878,433,0,0,0,
90030878,434,0,0,0,
90030878,435,0,0,0,
90030878,436,0,0,0,
90030878,437,0,0,0,
90030878,438,0,0,0,
90030878,439,0,0,0,
90030878,440,0,0,0,
90030878,441,0,0,0,
90030878,442,0,0,0,
90030878,443,0,0,0,
90030878,444,0,0,0,
90030878,445,0,0,0,
90030878,446,0,0,0,
90030878,447,0,0,0,
90030878,448,0,0,0,
90030878,449,0,0,0,
90030878,450,0,0,0,
90030878,451,0,0,0,
90030878,452,0,0,0,
90030878,453,0,0,0,
90030878,454,0,0,0,
90030878,455,0,0,0,
90030878,456,0,0,0,
90030878,457,0,0,0,
90030878,458,0,0,0,
90030878,459,0,0,0,
90030878,460,0,0,0,
90030878,461,0,0,0,
90030878,462,0,0,0,
90030878,463,0,0,0,
90030878,464,0,0,0,
90030878,465,0,0,0,
90030878,466,0,0,0,
90030878,467,0,0,0,
90030878,468,0,0,0,
90030878,469,0,0,0,
90030878,470,0,0,0,
90030878,471,0,0,0,
90030878,472,0,0,0,
90030878,473,0,0,0,
90030878,474,0,0,0,
90030878,475,0,0,0,
90030878,476,0,0,0,
90030878,477,0,0,0,
90030878,478,0,0,0,
90030878,479,0,0,0,
90030878,480,0,0,0,
90030878,481,0,0,0,
90030878,482,0,0,0,
90030878,483,0,0,0,
90030878,484,0,0,0,
90030878,485,0,0,0,
90030878,486,0,0,0,
90030878,487,0,0,0,
90030878,488,0,0,0,
90030878,489,0,0,0,
90030878,490,0,0,0,
90030878,491,0,0,0,
90030878,492,0,0,0,
90030878,493,0,0,0,
90030878,494,0,0,0,
90030878,495,0,0,0,
90030878,496,0,0,0,
90030878,497,0,0,0,
90030878,498,0,0,0,
90030878,499,0,0,0,
90030878,500,0,0,0,
90030878,501,0,0,0,
90030878,502,0,0,0,
90030878,503,0,0,0,
90030878,504,0,0,0,
90030878,505,0,0,0,
90030878,506,0,0,0,
90030878,507,0,0,0,
90030878,508,0,0,0,
90030878,509,0,0,0,
90030878,510,0,0,0,
90030878,511,0,0,0,
90030878,512,0,0,0,
90030878,513,0,0,0,
90030878,514,0,0,0,
90030878,515,0,0,0,
90030878,516,0,0,0,
90030878,517,0,0,0,
90030878,518,0,0,0,
90030878,519,1,1,0,1.8019334135556164
90030878,520,1,1,0,1.241933413555671
90030878,521,1,1,0,1.0419334135553981
90030878,522,1,1,0,1.0219334135554163
90030878,523,1,1,0,1.0219334135554163
90030878,524,1,1,0,1.0219334135554163
90030878,525,1,1,0,1.0219334135554163
90030878,526,1,1,0,1.0219334135554163
90030878,527,1,1,0,1.0219334135554163
90030878,528,1,1,0,1.0219334135554163
90030878,529,1,1,0,1.0219334135554163
90030878,530,1,1,0,1.0219334135554163
90030878,531,1,1,0,1.0219334135554163
90030878,532,1,1,0,1.0219334135554163
90030878,533,1,1,0,1.0219334135554163
90030878,534,1,1,0,1.0219334135554163
90030878,535,1,1,0,1.0219334135554163
90030878,536,1,1,0,1.0219334135554163
90030878,537,1,1,0,1.0219334135554163
90030878,538,1,1,0,1.0219334135554163
90030878,539,1,1,0,1.0219334135554163
90030878,540,1,1,0,1.0219334135554163
90030878,541,1,1,0,1.0219334135554163
90030878,542,1,1,0,1.0219334135554163
90030878,543,1,1,0,1.0219334135554163
90030878,544,1,1,0,1.0219334135554163
90030878,545,1,1,0,1.0219334135554163
90030878,546,1,1,0,1.0219334135554163
90030878,547,1,1,0,1.0219334135554163
90030878,548,1,1,0,1.0219334135554163
90030878,549,1,1,0,1.0219334135554163
90030878,550,1,1,0,1.0219334135554163
90030878,551,1,1,0,1.0219334135554163
90030878,552,1,1,0,1.0219334135554163
90030878,553,1,1,0,1.0219334135554163
90030878,554,1,1,0,1.0219334135554163
90030878,555,1,1,0,1.0219334135554163
90030878,556,1,1,0,1.0219334135554163
90030878,557,1,1,0,1.0219334135554163
90030878,558,1,1,0,1.0219334135554163
90030878,559,1,1,0,1.0219334135554163
90030878,560,1,1,0,1.0219334135554163
90030878,561,1,1,0,1.0219334135554163
90030878,562,1,1,0,1.0219334135554163
90030878,563,1,1,0,1.0219334135554163
90030878,564,1,1,0,1.0219334135554163
90030878,565,1,1,0,1.0219334135554163
90030878,566,1,1,0,1.0219334135554163
90030878,567,1,1,0,1.0219334135554163
90030878,568,1,1,0,1.0219334135554163
90030878,569,1,1,0,1.0219334135554163
90030878,570,1,1,0,1.0219334135554163
90030878,571,1,1,0,1.0219334135554163
90030878,572,1,1,0,1.0219334135554163
90030878,573,1,1,0,1.0219334135554163
90030878,574,1,1,0,1.0219334135554163
90030878,575,1,1,0,1.0219334135554163
90030878,576,1,1,0,1.0219334135554163
90030878,577,1,1,0,1.0219334135554163
90030878,578,1,1,0,1.0219334135554163
90030878,579,1,1,0,1.0219334135554163
90030878,580,1,1,0,1.0219334135554163
90030878,581,1,1,0,1.0219334135554163
90030878,582,1,1,0,1.0219334135554163
90030878,583,1,1,0,1.0219334135554163
90030878,584,1,1,0,1.0219334135554163
90030878,585,1,1,0,1.0219334135554163
90030878,586,1,1,0,1.0219334135554163
90030878,587,1,1,0,1.0219334135554163
90030878,588,1,1,0,1.0219334135554163
90030878,589,1,1,0,1.0219334135554163
90030878,590,1,1,0,1.0219334135554163
90030878,591,1,1,0,1.0219334135554163
90030878,592,1,1,0,1.0219334135554163
90030878,593,1,1,0,1.0219334135554163
90030878,594,1,1,0,1.0219334135554163
90030878,595,1,1,0,1.0219334135554163
90030878,596,1,1,0,1.0219334135554163
90030878,597,1,1,0,1.0219334135554163
90030878,598,1,1,0,1.0219334135554163
90030878,599,1,1,0,1.0219334135554163
90030878,600,1,1,0,1.0219334135554163
90030878,601,0,0,0,
90030878,602,0,0,0,
90030878,603,0,0,0,
90030878,604,0,0,0,
90030878,605,0,0,0,
90030878,606,0,0,0,
90030878,607,0,0,0,
90030878,608,0,0,0,
90030878,609,0,0,0,
90030878,610,0,0,0,
90030878,611,0,0,0,
90030878,612,0,0,0,
90030878,613,0,0,0,
90030878,614,0,0,0,
90030878,615,0,0,0,
90030878,616,0,0,0,
90030878,617,0,0,0,
90030878,618,0,0,0,
90030878,619,0,0,0,
90030878,620,0,0,0,
90030878,621,0,0,0,
90030878,622,0,0,0,
90030878,623,0,0,0,
90030878,624,0,0,0,
90030878,625,0,0,0,
90030878,626,0,0,0,
90030878,627,0,0,0,
90030878,628,0,0,0,
90030878,629,0,0,0,
90030878,630,0,0,0,
90030878,631,0,0,0,
90030878,632,0,0,0,
90030878,633,0,0,0,
90030878,634,0,0,0,
90030878,635,0,0,0,
90030878,636,0,0,0,
90030878,637,0,0,0,
90030878,638,0,0,0,
90030878,639,0,0,0,
90030878,640,0,0,0,
90030878,641,0,0,0,
90030878,642,0,0,0,
90030878,643,0,0,0,
90030878,644,0,0,0,
90030878,645,0,0,0,
90030878,646,0,0,0,
90030878,647,0,0,0,
90030878,648,0,0,0,
90030878,649,0,0,0,
90030878,650,0,0,0,
90030878,651,0,0,0,
90030878,652,0,0,0,
90030878,653,0,0,0,
90030878,654,0,0,0,
90030878,655,0,0,0,
90030878,656,0,0,0,
90030878,657,0,0,0,
90030878,658,0,0,0,
90030878,659,0,0,0,
90030878,660,0,0,0,
90030878,661,0,0,0,
90030878,662,0,0,0,
90030878,663,0,0,0,
90030878,664,0,0,0,
90030878,665,0,0,0,
90030878,666,0,0,0,
90030878,667,0,0,0,
90030878,668,0,0,0,
90030878,669,0,0,0,
90030878,670,0,0,0,
90030878,671,0,0,0,
90030878,672,0,0,0,
90030878,673,0,0,0,
90030878,674,0,0,0,
90030878,675,0,0,0,
90030878,676,0,0,0,
90030878,677,0,0,0,
90030878,678,0,0,0,
90030878,679,0,0,0,
90030878,680,0,0,0,
90030878,681,0,0,0,
90030878,682,0,0,0,
90030878,683,0,0,0,
90030878,684,0,0,0,
90030878,685,0,0,0,
90030878,686,0,0,0,
90030878,687,0,0,0,
90030878,688,0,0,0,
90030878,689,0,0,0,
90030878,690,0,0,0,
90030878,691,0,0,0,
90030878,692,0,0,0,
90030878,693,0,0,0,
90030878,694,0,0,0,
90030878,695,0,0,0,
90030878,696,0,0,0,
90030878,697,0,0,0,
90030878,698,0,0,0,
90030878,699,0,0,0,
90030878,700,0,0,0,
90030878,701,0,0,0,
90030878,702,0,0,0,
90030878,703,0,0,0,
90030878,704,0,0,0,
90030878,705,0,0,0,
90030878,706,0,0,0,
90030878,707,0,0,0,
90030878,708,0,0,0,
90030878,709,0,0,0,
90030878,710,0,0,0,
90030878,711,0,0,0,
90030878,712,0,0,0,
90030878,713,0,0,0,
90030878,714,0,0,0,
90030878,715,0,0,0,
90030878,716,0,0,0,
90030878,717,0,0,0,
90030878,718,0,0,0,
90030878,719,0,0,0,
90030878,720,0,0,0,
90030878,721,0,0,0,
90030878,722,0,0,0,
90030878,723,0,0,0,
90030878,724,0,0,0,
90030878,725,0,0,0,
90030878,726,0,0,0,
90030878,727,0,0,0,
90030878,728,0,0,0,
90030878,729,0,0,0,
90030878,730,0,0,0,
90030878,731,0,0,0,
90030878,732,0,0,0,
90030878,733,0,0,0,
90030878,734,0,0,0,
90030878,735,0,0,0,
90030878,736,0,0,0,
90030878,737,0,0,0,
90030878,738,0,0,0,
90030878,739,0,0,0,
90030878,740,0,0,0,
90030878,741,0,0,0,
90030878,742,0,0,0,
90030878,743,0,0,0,
90030878,744,0,0,0,
90030878,745,0,0,0,
90030878,746,0,0,0,
90030878,747,0,0,0,
90030878,748,0,0,0,
90030878,749,0,0,0,
90030878,750,0,0,0,
90030878,751,0,0,0,
90030878,752,0,0,0,
90030878,753,0,0,0,
90030878,754,0,0,0,
90030878,755,0,0,0,
90030878,756,0,0,0,
90030878,757,0,0,0,
90030878,758,0,0,0,
90030878,759,0,0,0,
90030878,760,0,0,0,
90030878,761,0,0,0,
90030878,762,0,0,0,
90030878,763,0,0,0,
90030878,764,0,0,0,
90030878,765,0,0,0,
90030878,766,0,0,0,
90030878,767,0,0,0,
90030878,768,0,0,0,
90030878,769,0,0,0,
90030878,770,0,0,0,
90030878,771,0,0,0,
90030878,772,0,0,0,
90030878,773,0,0,0,
90030878,774,0,0,0,
90030878,775,0,0,0,
90030878,776,0,0,0,
90030878,777,0,0,0,
90030878,778,0,0,0,
90030878,779,0,0,0,
90030878,780,0,0,0,
90030878,781,0,0,0,
90030878,782,0,0,0,
90030878,783,0,0,0,
90030878,784,0,0,0,
90030878,785,0,0,0,
90030878,786,0,0,0,
90030878,787,0,0,0,
90030878,788,0,0,0,
90030878,789,0,0,0,
90030878,790,0,0,0,
90030878,791,0,0,0,
90030878,792,0,0,0,
90030878,793,0,0,0,
90030878,794,0,0,0,
90030878,795,0,0,0,
90030878,796,0,0,0,
90030878,797,0,0,0,
90030878,798,0,0,0,
90030878,799,0,0,0,
90030878,800,0,0,0,
90030878,801,0,0,0,
90030878,802,0,0,0,
90030878,803,0,0,0,
90030878,804,0,0,0,
90030878,805,0,0,0,
90030878,806,0,0,0,
90030878,807,0,0,0,
90030878,808,0,0,0,
90030878,809,0,0,0,
90030878,810,0,0,0,
90030878,811,0,0,0,
90030878,812,0,0,0,
90030878,813,0,0,0,
90030878,814,0,0,0,
90030878,815,0,0,0,
90030878,816,0,0,0,
90030878,817,0,0,0,
90030878,818,0,0,0,
90030878,819,0,0,0,
90030878,820,0,0,0,
90030878,821,0,0,0,
90030878,822,0,0,0,
90030878,823,0,0,0,
90030878,824,0,0,0,
90030878,825,0,0,0,
90030878,826,0,0,0,
90030878,827,0,0,0,
90030878,828,0,0,0,
90030878,829,0,0,0,
90030878,830,0,0,0,
90030878,831,0,0,0,
90030878,832,0,0,0,
90030878,833,0,0,0,
90030878,834,0,0,0,
90030878,835,0,0,0,
90030878,836,0,0,0,
90030878,837,0,0,0,
90030878,838,0,0,0,
90030878,839,0,0,0,
90030878,840,0,0,0,
90030878,841,0,0,0,
90030878,842,0,0,0,
90030878,843,0,0,0,
90030878,844,0,0,0,
90030878,845,0,0,0,
90030878,846,0,0,0,
90030878,847,0,0,0,
90030878,848,0,0,0,
90030878,849,0,0,0,
90030878,850,0,0,0,
90030878,851,0,0,0,
90030878,852,0,0,0,
90030878,853,0,0,0,
90030878,854,0,0,0,
90030878,855,0,0,0,
90030878,856,0,0,0,
90030878,857,0,0,0,
90030878,858,0,0,0,
90030878,859,0,0,0,
90030878,860,0,0,0,
90030878,861,0,0,0,
90030878,862,0,0,0,
90030878,863,0,0,0,
90030878,864,0,0,0,
90030878,865,0,0,0,
90030878,866,0,0,0,
90030878,867,0,0,0,
90030878,868,0,0,0,
90030878,869,0,0,0,
90030878,870,0,0,0,
90030878,871,0,0,0,
90030878,872,0,0,0,
90030878,873,0,0,0,
90030878,874,0,0,0,
90030878,875,0,0,0,
90030878,876,0,0,0,
90030878,877,0,0,0,
90030878,878,0,0,0,
90030878,879,0,0,0,
90030878,880,0,0,0,
90030878,881,0,0,0,
90030878,882,0,0,0,
90030878,883,0,0,0,
90030878,884,0,0,0,
90030878,885,0,0,0,
90030878,886,0,0,0,
90030878,887,0,0,0,
90030878,888,0,0,0,
90030878,889,0,0,0,
90030878,890,0,0,0,
90030878,891,0,0,0,
90030878,892,0,0,0,
90030878,893,0,0,0,
90030878,894,0,0,0,
90030878,895,0,0,0,
90030878,896,0,0,0,
90030878,897,0,0,0,
90030878,898,0,0,0,
90030878,899,0,0,0,
90030878,900,0,0,0,
90030878,901,0,0,0,
90030878,902,0,0,0,
90030878,903,0,0,0,
90030878,904,0,0,0,
90030878,905,0,0,0,
90030878,906,0,0,0,
90030878,907,0,0,0,
90030878,908,0,0,0,
90030878,909,0,0,0,
90030878,910,0,0,0,
90030878,911,0,0,0,
90030878,912,0,0,0,
90030878,913,0,0,0,
90030878,914,0,0,0,
90030878,915,0,0,0,
90030878,916,0,0,0,
90030878,917,0,0,0,
90030878,918,0,0,0,
90030878,919,0,0,0,
90030878,920,0,0,0,
90030878,921,0,0,0,
90030878,922,0,0,0,
90030878,923,0,0,0,
90030878,924,0,0,0,
90030878,925,0,0,0,
90030878,926,0,0,0,
90030878,927,0,0,0,
90030878,928,0,0,0,
90030878,929,0,0,0,
90030878,930,0,0,0,
90030878,931,0,0,0,
90030878,932,0,0,0,
90030878,933,0,0,0,
90030878,934,0,0,0,
90030878,935,0,0,0,
90030878,936,0,0,0,
90030878,937,0,0,0,
90030878,938,0,0,0,
90030878,939,0,0,0,
90030878,940,0,0,0,
90030878,941,0,0,0,
90030878,942,0,0,0,
90030878,943,0,0,0,
90030878,944,0,0,0,
90030878,945,0,0,0,
90030878,946,0,0,0,
90030878,947,0,0,0,
90030878,948,0,0,0,
90030878,949,0,0,0,
90030878,950,0,0,0,
90030878,951,0,0,0,
90030878,952,0,0,0,
90030878,953,0,0,0,
90030878,954,0,0,0,
90030878,955,0,0,0,
90030878,956,0,0,0,
90030878,957,0,0,0,
90030878,958,0,0,0,
90030878,959,0,0,0,
90030878,960,0,0,0,
90030878,961,0,0,0,
90030878,962,0,0,0,
90030878,963,0,0,0,
90030878,964,0,0,0,
90030878,965,0,0,0,
90030878,966,0,0,0,
90030878,967,0,0,0,
90030878,968,0,0,0,
90030878,969,0,0,0,
90030878,970,0,0,0,
90030878,971,0,0,0,
90030878,972,0,0,0,
90030878,973,0,0,0,
90030878,974,0,0,0,
90030878,975,0,0,0,
90030878,976,0,0,0,
90030878,977,0,0,0,
90030878,978,0,0,0,
90030878,979,0,0,0,
90030878,980,0,0,0,
90030878,981,0,0,0,
90030878,982,0,0,0,
90030878,983,0,0,0,
90030878,984,0,0,0,
90030878,985,0,0,0,
90030878,986,0,0,0,
90030878,987,0,0,0,
90030878,988,0,0,0,
90030878,989,0,0,0,
90030878,990,0,0,0,
90030878,991,0,0,0,
90030878,992,0,0,0,
90030878,993,0,0,0,
90030878,994,0,0,0,
90030878,995,0,0,0,
90030878,996,0,0,0,
90030878,997,0,0,0,
90030878,998,0,0,0,
90030878,999,0,0,0,
90030878,1000,0,0,0,
90030878,1001,0,0,0,
90030878,1002,0,0,0,
90030878,1003,0,0,0,
90030878,1004,0,0,0,
90030878,1005,0,0,0,
90030878,1006,0,0,0,
90030878,1007,0,0,0,
90030878,1008,0,0,0,
90030878,1009,0,0,0,
90030878,1010,0,0,0,
90030878,1011,0,0,0,
90030878,1012,0,0,0,
90030878,1013,0,0,0,
90030878,1014,0,0,0,
90030878,1015,0,0,0,
90030878,1016,0,0,0,
90030878,1017,0,0,0,
90030878,1018,0,0,0,
90030878,1019,0,0,0,
90030878,1020,0,0,0,
90030878,1021,0,0,0,
90030878,1022,0,0,0,
90030878,1023,0,0,0,
90030878,1024,0,0,0,
90030878,1025,0,0,0,
90030878,1026,0,0,0,
90030878,1027,0,0,0,
90030878,1028,0,0,0,
90030878,1029,0,0,0,
90030878,1030,0,0,0,
90030878,1031,0,0,0,
90030878,1032,0,0,0,
90030878,1033,0,0,0,
90030878,1034,0,0,0,
90030878,1035,0,0,0,
90030878,1036,0,0,0,
90030878,1037,0,0,0,
90030878,1038,0,0,0,
90030878,1039,0,0,0,
90030878,1040,0,0,0,
90030878,1041,0,0,0,
90030878,1042,0,0,0,
90030878,1043,0,0,0,
90030878,1044,0,0,0,
90030878,1045,0,0,0,
90030878,1046,0,0,0,
90030878,1047,0,0,0,
90030878,1048,0,0,0,
90030878,1049,0,0,0,
90030878,1050,0,0,0,
90030878,1051,0,0,0,
90030878,1052,0,0,0,
90030878,1053,0,0,0,
90030878,1054,0,0,0,
90030878,1055,0,0,0,
90030878,1056,0,0,0,
90030878,1057,0,0,0,
90030878,1058,0,0,0,
90030878,1059,0,0,0,
90030878,1060,0,0,0,
90030878,1061,0,0,0,
90030878,1062,0,0,0,
90030878,1063,0,0,0,
90030878,1064,0,0,0,
90030878,1065,0,0,0,
90030878,1066,0,0,0,
90030878,1067,0,0,0,
90030878,1068,0,0,0,
90030878,1069,0,0,0,
90030878,1070,0,0,0,
90030878,1071,0,0,0,
90030878,1072,0,0,0,
90030878,1073,0,0,0,
90030878,1074,0,0,0,
90030878,1075,0,0,0,
90030878,1076,0,0,0,
90030878,1077,0,0,0,
90030878,1078,0,0,0,
90030878,1079,0,0,0,
90030878,1080,0,0,0,
90030878,1081,0,0,0,
90030878,1082,0,0,0,
90030878,1083,0,0,0,
90030878,1084,0,0,0,
90030878,1085,0,0,0,
90030878,1086,0,0,0,
90030878,1087,0,0,0,
90030878,1088,0,0,0,
90030878,1089,0,0,0,
90030878,1090,0,0,0,
90030878,1091,0,0,0,
90030878,1092,0,0,0,
90030878,1093,0,0,0,
90030878,1094,0,0,0,
90030878,1095,0,0,0,
90030878,1096,0,0,0,
90030878,1097,0,0,0,
90030878,1098,0,0,0,
90030878,1099,0,0,0,
90030878,1100,0,0,0,
90030878,1101,0,0,0,
90030878,1102,0,0,0,
