time_s,vehicle,connector,kind,other_link,lane,position_m,speed_kmh,residence_s,lower_time_s,upper_time_s,inferred_unique_connector_passage
770.1,4975,10482,arrival,,2,6.62,42.59,,765.1,770.1,
770.1,3957,10481,departure,127,2,290.68,118.78,10.0,765.1,770.1,
770.1,4755,10490,arrival,,1,4.37,43.35,,765.1,770.1,
770.1,5015,10484,departure,24,1,464.17,76.05,40.0,765.1,770.1,
770.1,4758,10490,arrival,,1,31.46,43.68,,765.1,770.1,
770.1,4510,10682,departure,121,1,196.13,76.44,10.0,765.1,770.1,
770.1,4514,10682,departure,121,1,214.48,71.61,10.0,765.1,770.1,
770.1,3749,10638,departure,70,1,234.18,115.19,10.0,765.1,770.1,
770.1,4536,10479,departure,125,1,214.19,105.3,10.0,765.1,770.1,
770.1,3774,10645,departure,123,1,310.13,90.46,15.0,765.1,770.1,
770.1,4544,10682,departure,121,1,138.55,90.52,5.0,765.1,770.1,
770.1,4037,10645,departure,123,1,284.42,94.35,10.0,765.1,770.1,
770.1,4554,10479,arrival,,1,126.17,110.73,,765.1,770.1,
770.1,5066,10482,arrival,,1,33.99,31.23,,765.1,770.1,
770.1,4565,10479,arrival,,1,92.58,111.86,,765.1,770.1,
770.1,4570,10682,departure,121,1,166.29,82.25,10.0,765.1,770.1,
770.1,4066,10645,arrival,,1,149.38,113.3,,765.1,770.1,
770.1,3818,10483,departure,124,1,184.44,98.88,10.0,765.1,770.1,
770.1,4333,10645,arrival,,1,110.05,113.62,,765.1,770.1,
770.1,3836,10483,departure,124,1,216.42,94.91,10.0,765.1,770.1,
775.1,3840,10483,departure,124,1,280.44,81.37,10.0,770.1,775.1,
775.1,3849,10645,arrival,,1,65.54,118.22,,770.1,775.1,
775.1,2605,10638,departure,70,1,137.32,104.13,10.0,770.1,775.1,
775.1,4426,10491,departure,127,1,216.84,83.78,10.0,770.1,775.1,
775.1,4213,10645,departure,123,1,334.79,89.62,15.0,770.1,775.1,
775.1,4501,10479,departure,125,1,188.13,105.07,10.0,770.1,775.1,
775.1,4507,10479,departure,125,1,217.25,106.19,10.0,770.1,775.1,
775.1,5022,10482,arrival,,2,44.21,44.39,,770.1,775.1,
775.1,5039,10482,arrival,,2,3.98,42.32,,770.1,775.1,
775.1,4534,10491,arrival,,1,75.83,100.18,,770.1,775.1,
775.1,3777,10645,departure,123,1,307.62,97.06,15.0,770.1,775.1,
775.1,4551,10682,departure,121,1,224.79,87.81,10.0,770.1,775.1,
775.1,4040,10481,departure,127,1,415.67,114.96,15.0,770.1,775.1,
775.1,3786,10645,departure,123,1,252.97,113.58,10.0,770.1,775.1,
775.1,4554,10479,departure,125,1,126.17,110.73,5.0,770.1,775.1,
775.1,5078,10482,arrival,,2,22.93,42.36,,770.1,775.1,
775.1,5105,10482,arrival,,1,49.16,35.05,,770.1,775.1,
780.1,1536,10491,departure,127,1,208.66,76.35,10.0,775.1,780.1,
780.1,4608,10490,departure,119,1,347.19,71.43,30.0,775.1,780.1,
780.1,3590,10644,departure,120,1,952.44,48.51,110.0,775.1,780.1,
780.1,5139,10482,arrival,,2,9.43,40.85,,775.1,780.1,
780.1,4394,10645,departure,123,1,200.96,114.77,10.0,775.1,780.1,
780.1,3883,10645,departure,123,1,235.66,114.47,10.0,775.1,780.1,
780.1,1846,10646,departure,120,1,315.27,48.19,30.0,775.1,780.1,
780.1,5436,10484,arrival,,1,44.25,40.3,,775.1,780.1,
780.1,4955,10490,arrival,,1,48.0,44.04,,775.1,780.1,
780.1,4462,10682,arrival,,1,9.67,109.09,,775.1,780.1,
780.1,4727,10490,departure,119,1,322.6,64.88,30.0,775.1,780.1,
780.1,4488,10643,departure,71,2,310.14,55.65,15.0,775.1,780.1,
780.1,4761,10491,arrival,,1,91.58,105.37,,775.1,780.1,
780.1,2716,10484,departure,24,1,468.21,75.06,40.0,775.1,780.1,
780.1,5034,10482,arrival,,2,36.15,40.92,,775.1,780.1,
780.1,3501,10638,departure,70,2,236.88,78.64,15.0,775.1,780.1,
780.1,4538,10643,departure,10641,2,294.3,61.86,15.0,775.1,780.1,
780.1,4552,10482,departure,120,1,528.8,51.79,60.0,775.1,780.1,
780.1,3534,10644,departure,120,1,975.49,52.63,110.0,775.1,780.1,
780.1,2767,10480,arrival,,1,7.29,41.46,,775.1,780.1,
780.1,4565,10479,departure,125,1,247.26,110.35,10.0,775.1,780.1,
780.1,4828,10644,arrival,,1,1.03,40.78,,775.1,780.1,
780.1,4573,10491,arrival,,1,137.97,99.6,,775.1,780.1,
780.1,4066,10645,departure,123,1,303.76,107.31,10.0,775.1,780.1,
780.1,4835,10490,arrival,,1,25.55,43.79,,775.1,780.1,
780.1,4844,10490,departure,119,1,299.49,57.33,25.0,775.1,780.1,
780.1,4333,10645,departure,123,1,267.68,112.85,10.0,775.1,780.1,
785.1,5126,10482,arrival,,2,17.4,40.41,,780.1,785.1,
785.1,1545,10484,arrival,,1,58.66,42.84,,780.1,785.1,
785.1,4107,10481,arrival,,1,1.97,118.54,,780.1,785.1,
785.1,4110,10481,arrival,,2,34.65,128.29,,780.1,785.1,
785.1,4622,10682,arrival,,1,19.29,92.86,,780.1,785.1,
785.1,4627,10482,departure,120,1,495.23,65.89,50.0,780.1,785.1,
785.1,4641,10682,arrival,,1,79.56,114.95,,780.1,785.1,
785.1,5157,10482,arrival,,2,45.67,42.35,,780.1,785.1,
785.1,4661,10482,departure,120,1,446.96,61.57,45.0,780.1,785.1,
785.1,4664,10482,departure,120,1,467.85,64.62,50.0,780.1,785.1,
785.1,5185,10484,arrival,,1,15.77,41.64,,780.1,785.1,
785.1,4705,10479,arrival,,1,98.9,103.37,,780.1,785.1,
785.1,3702,10644,departure,120,1,1003.64,49.96,105.0,780.1,785.1,
785.1,3715,10639,departure,2,1,375.03,53.76,45.0,780.1,785.1,
785.1,3762,10644,departure,120,1,989.11,47.17,105.0,780.1,785.1,
785.1,3805,10639,departure,2,1,351.98,51.42,40.0,780.1,785.1,
785.1,4845,10479,arrival,,1,134.15,106.22,,780.1,785.1,
785.1,4851,10644,arrival,,1,36.57,45.26,,780.1,785.1,
785.1,4862,10644,arrival,,1,10.77,40.85,,780.1,785.1,
785.1,3849,10645,departure,123,1,228.4,115.18,10.0,780.1,785.1,
785.1,4873,10490,arrival,,1,30.55,42.57,,780.1,785.1,
785.1,3855,10644,departure,120,1,975.04,49.22,90.0,780.1,785.1,
785.1,3877,10638,arrival,,2,32.54,113.81,,780.1,785.1,
785.1,1846,10638,arrival,,1,67.73,98.25,,780.1,785.1,
785.1,3902,10645,arrival,,1,41.6,106.72,,780.1,785.1,
785.1,4443,10645,arrival,,1,74.37,108.19,,780.1,785.1,
785.1,4974,10482,arrival,,1,0.21,32.78,,780.1,785.1,
785.1,4466,10645,arrival,,1,9.62,104.24,,780.1,785.1,
785.1,4996,10482,arrival,,1,48.56,42.83,,780.1,785.1,
785.1,3974,10639,departure,2,1,336.35,47.67,40.0,780.1,785.1,
785.1,4506,10682,arrival,,1,131.59,110.08,,780.1,785.1,
785.1,4017,10644,departure,120,1,959.47,51.49,85.0,780.1,785.1,
785.1,4534,10491,departure,127,1,203.82,81.28,10.0,780.1,785.1,
785.1,4573,10491,departure,129,1,137.97,99.6,5.0,780.1,785.1,
785.1,4592,10682,arrival,,1,106.16,112.22,,780.1,785.1,
785.1,4597,10482,departure,120,1,520.97,66.27,55.0,780.1,785.1,
790.1,4617,10479,arrival,,1,51.15,93.99,,785.1,790.1,
790.1,4880,10482,departure,120,2,457.89,61.52,45.0,785.1,790.1,
790.1,4641,10682,departure,121,1,79.56,114.95,5.0,785.1,790.1,
790.1,2857,10483,arrival,,1,33.19,114.89,,785.1,790.1,
790.1,4916,10482,departure,120,1,475.35,71.29,45.0,785.1,790.1,
790.1,4660,10479,arrival,,1,13.79,90.75,,785.1,790.1,
790.1,4667,10682,arrival,,1,19.07,42.04,,785.1,790.1,
790.1,4158,10639,departure,2,1,397.23,64.45,40.0,785.1,790.1,
790.1,3906,10645,arrival,,1,120.19,106.3,,785.1,790.1,
790.1,4926,10644,arrival,,1,30.1,44.65,,785.1,790.1,
790.1,5184,10482,arrival,,2,7.19,43.17,,785.1,790.1,
790.1,5196,10482,arrival,,2,53.66,39.36,,785.1,790.1,
790.1,4691,10682,arrival,,1,47.28,63.45,,785.1,790.1,
790.1,346,10484,departure,24,1,479.18,79.89,40.0,785.1,790.1,
790.1,4189,10639,departure,2,1,378.48,62.52,40.0,785.1,790.1,
790.1,4715,10482,departure,120,1,500.79,73.54,50.0,785.1,790.1,
790.1,5229,10482,arrival,,2,28.84,40.82,,785.1,790.1,
790.1,4462,10682,departure,121,1,161.27,109.21,10.0,785.1,790.1,
790.1,4350,10644,departure,120,1,999.49,46.62,80.0,785.1,790.1,
790.1,3975,10645,arrival,,1,87.51,104.35,,785.1,790.1,
790.1,5007,10482,arrival,,1,6.08,36.34,,785.1,790.1,
790.1,4761,10491,departure,127,1,227.47,94.52,10.0,785.1,790.1,
790.1,4506,10682,departure,121,1,131.59,110.08,5.0,785.1,790.1,
790.1,3998,10645,arrival,,1,57.02,105.28,,785.1,790.1,
790.1,4004,10645,arrival,,1,25.56,106.1,,785.1,790.1,
790.1,4783,10491,arrival,,1,67.26,98.64,,785.1,790.1,
790.1,4815,10482,departure,120,2,501.99,64.66,50.0,785.1,790.1,
790.1,4823,10482,departure,120,1,455.44,68.25,40.0,785.1,790.1,
790.1,4832,10482,departure,120,2,524.0,78.06,50.0,785.1,790.1,
790.1,4845,10479,departure,125,1,134.15,106.22,5.0,785.1,790.1,
790.1,4592,10682,departure,121,1,106.16,112.22,5.0,785.1,790.1,
790.1,4853,10482,departure,120,2,477.06,63.0,45.0,785.1,790.1,
790.1,4094,10644,departure,120,1,1012.39,44.85,90.0,785.1,790.1,
795.1,5121,10482,arrival,,2,47.81,44.03,,790.1,795.1,
795.1,4622,10682,departure,121,1,159.1,108.06,10.0,790.1,795.1,
795.1,3877,10638,departure,70,2,195.07,118.95,10.0,790.1,795.1,
795.1,1846,10638,departure,70,1,216.21,115.21,10.0,790.1,795.1,
795.1,4673,10490,departure,119,1,349.58,71.05,30.0,790.1,795.1,
795.1,1861,10480,departure,26,1,223.1,52.14,25.0,790.1,795.1,
795.1,4161,10645,arrival,,1,1.62,102.72,,790.1,795.1,
795.1,4415,10638,arrival,,1,85.32,106.2,,790.1,795.1,
795.1,4690,10490,departure,119,1,317.5,60.98,30.0,790.1,795.1,
795.1,4705,10479,departure,125,1,245.99,105.3,10.0,790.1,795.1,
795.1,5218,10482,arrival,,2,6.54,42.24,,790.1,795.1,
795.1,4711,10479,arrival,,1,5.81,88.38,,790.1,795.1,
795.1,4712,10682,arrival,,1,38.33,47.1,,790.1,795.1,
795.1,4722,10682,arrival,,1,14.11,34.23,,790.1,795.1,
795.1,4979,10643,arrival,,2,76.59,130.02,,790.1,795.1,
795.1,4980,10644,arrival,,1,39.43,40.35,,790.1,795.1,
795.1,5012,10490,arrival,,1,1.57,41.25,,790.1,795.1,
795.1,415,10483,arrival,,1,97.3,120.22,,790.1,795.1,
795.1,4005,10645,arrival,,1,36.81,106.09,,790.1,795.1,
795.1,4523,10490,departure,119,1,299.43,57.2,30.0,790.1,795.1,
795.1,5056,10482,arrival,,1,43.12,43.32,,790.1,795.1,
795.1,4825,10682,arrival,,1,2.94,5.99,,790.1,795.1,
795.1,4349,10644,departure,120,1,959.45,85.51,80.0,790.1,795.1,
800.1,4617,10479,departure,125,1,185.91,99.96,10.0,795.1,800.1,
800.1,4107,10481,departure,127,1,331.48,120.0,15.0,795.1,800.1,
800.1,4110,10481,departure,127,2,392.03,126.11,15.0,795.1,800.1,
800.1,2857,10483,departure,124,1,194.11,113.49,10.0,795.1,800.1,
800.1,4660,10479,departure,125,1,145.21,98.06,10.0,795.1,800.1,
800.1,3390,10484,departure,24,1,495.83,81.75,40.0,795.1,800.1,
800.1,3902,10645,departure,123,1,324.0,77.25,15.0,795.1,800.1,
800.1,3906,10645,departure,123,1,256.96,88.05,10.0,795.1,800.1,
800.1,4931,10490,arrival,,1,22.1,42.67,,795.1,800.1,
800.1,4687,10491,arrival,,1,16.49,97.46,,795.1,800.1,
800.1,4691,10682,departure,121,1,152.65,87.11,10.0,795.1,800.1,
800.1,4443,10645,departure,123,1,348.93,65.83,15.0,795.1,800.1,
800.1,4455,10645,arrival,,1,62.76,113.54,,795.1,800.1,
800.1,5231,10482,arrival,,1,9.29,40.83,,795.1,800.1,
800.1,4466,10645,departure,123,1,296.66,84.65,15.0,795.1,800.1,
800.1,4724,10479,arrival,,1,67.68,96.92,,795.1,800.1,
800.1,4997,10490,arrival,,1,1.68,41.46,,795.1,800.1,
800.1,4755,10490,departure,119,1,311.71,57.09,30.0,795.1,800.1,
800.1,5269,10484,departure,24,1,529.78,83.54,45.0,795.1,800.1,
800.1,4758,10490,departure,119,1,352.48,68.77,30.0,795.1,800.1,
800.1,4500,10638,arrival,,1,92.94,111.86,,795.1,800.1,
800.1,5277,10482,arrival,,2,47.24,42.25,,795.1,800.1,
800.1,4769,10682,arrival,,1,1.41,19.99,,795.1,800.1,
800.1,5288,10482,arrival,,2,22.84,41.55,,795.1,800.1,
800.1,4782,10682,arrival,,1,15.35,27.82,,795.1,800.1,
800.1,4783,10491,departure,129,1,192.23,79.03,10.0,795.1,800.1,
800.1,2767,10480,departure,10491,1,186.5,58.59,20.0,795.1,800.1,
800.1,2767,10491,arrival,,1,11.58,82.95,,795.1,800.1,
800.1,5101,10482,arrival,,1,59.45,43.57,,795.1,800.1,
800.1,5373,10482,arrival,,2,3.53,41.28,,795.1,800.1,
805.1,4895,10482,departure,120,2,522.67,83.13,45.0,800.1,805.1,
805.1,5424,10482,arrival,,2,28.58,41.01,,800.1,805.1,
805.1,4667,10682,departure,123,1,212.68,92.25,15.0,800.1,805.1,
805.1,4415,10638,departure,70,1,231.69,96.78,10.0,800.1,805.1,
805.1,4932,10490,arrival,,1,38.83,43.68,,800.1,805.1,
805.1,4954,10490,arrival,,1,17.72,42.35,,800.1,805.1,
805.1,4955,10490,departure,119,1,294.99,56.39,25.0,800.1,805.1,
805.1,4711,10479,departure,125,1,132.49,93.94,10.0,800.1,805.1,
805.1,4712,10682,departure,121,1,124.05,74.82,10.0,800.1,805.1,
805.1,4976,10482,departure,120,1,475.19,57.88,45.0,800.1,805.1,
805.1,4979,10643,departure,10641,2,246.1,100.55,10.0,800.1,805.1,
805.1,4206,10481,arrival,,1,5.95,113.7,,800.1,805.1,
805.1,4737,10479,arrival,,1,83.0,103.57,,800.1,805.1,
805.1,3975,10645,departure,123,1,348.15,73.32,15.0,800.1,805.1,
805.1,3998,10645,departure,123,1,329.54,78.01,15.0,800.1,805.1,
805.1,415,10483,departure,124,1,261.54,111.69,10.0,800.1,805.1,
805.1,5533,10482,arrival,,2,10.61,39.32,,800.1,805.1,
805.1,4004,10645,departure,123,1,304.0,82.26,15.0,800.1,805.1,
805.1,4840,10482,departure,120,1,456.87,56.31,45.0,800.1,805.1,
805.1,4852,10482,departure,120,1,499.09,58.29,55.0,800.1,805.1,
805.1,5108,10482,departure,120,2,445.33,66.38,40.0,800.1,805.1,
810.1,4738,10484,arrival,,1,46.75,40.99,,805.1,810.1,
810.1,5259,10482,arrival,,2,48.55,43.62,,805.1,810.1,
810.1,4500,10638,departure,70,2,245.11,112.72,10.0,805.1,810.1,
810.1,3987,10483,arrival,,1,2.32,117.66,,805.1,810.1,
810.1,4005,10645,departure,123,1,320.41,89.04,15.0,805.1,810.1,
810.1,4785,10479,arrival,,1,71.17,106.56,,805.1,810.1,
810.1,4918,10482,departure,120,2,496.02,62.01,55.0,805.1,810.1,
810.1,4846,10682,arrival,,1,42.75,60.44,,805.1,810.1,
810.1,4161,10645,departure,123,1,291.6,95.01,15.0,805.1,810.1,
810.1,4934,10482,departure,120,1,512.93,62.84,50.0,805.1,810.1,
810.1,4682,10639,arrival,,1,2.25,40.57,,805.1,810.1,
810.1,3917,10483,arrival,,1,35.31,113.11,,805.1,810.1,
810.1,4687,10491,departure,129,1,145.47,87.3,10.0,805.1,810.1,
810.1,4818,10682,arrival,,1,16.98,45.88,,805.1,810.1,
810.1,4054,10483,arrival,,1,63.72,114.82,,805.1,810.1,
810.1,4822,10682,arrival,,1,71.62,72.5,,805.1,810.1,
810.1,4825,10682,departure,121,1,130.97,81.56,15.0,805.1,810.1,
810.1,4953,10490,arrival,,1,57.22,42.7,,805.1,810.1,
810.1,5598,10482,arrival,,2,8.98,45.37,,805.1,810.1,
810.1,4831,10479,arrival,,1,30.07,106.44,,805.1,810.1,
810.1,4835,10490,departure,119,1,348.08,72.94,30.0,805.1,810.1,
810.1,4962,10484,arrival,,1,27.38,39.21,,805.1,810.1,
810.1,4455,10645,departure,123,1,217.21,105.66,10.0,805.1,810.1,
810.1,4975,10482,departure,120,1,443.54,67.35,40.0,805.1,810.1,
810.1,4722,10682,departure,123,1,205.88,93.81,15.0,805.1,810.1,
810.1,4724,10479,departure,125,1,205.48,101.4,10.0,805.1,810.1,
810.1,5237,10482,arrival,,1,19.97,40.59,,805.1,810.1,
815.1,5181,10482,arrival,,1,18.01,41.3,,810.1,815.1,
815.1,4736,10639,arrival,,1,40.36,45.26,,810.1,815.1,
815.1,4737,10479,departure,125,1,232.67,92.58,10.0,810.1,815.1,
815.1,4756,10491,arrival,,1,102.74,107.05,,810.1,815.1,
815.1,4757,10639,arrival,,1,15.55,44.65,,810.1,815.1,
815.1,4762,10491,arrival,,1,62.38,106.52,,810.1,815.1,
815.1,4769,10682,departure,121,1,119.91,69.96,15.0,810.1,815.1,
815.1,4782,10682,departure,121,1,192.47,91.72,15.0,810.1,815.1,
815.1,5324,10484,arrival,,1,54.08,42.41,,810.1,815.1,
815.1,2767,10491,departure,127,1,230.58,60.14,15.0,810.1,815.1,
815.1,4829,10479,arrival,,1,0.8,111.54,,810.1,815.1,
815.1,5374,10484,arrival,,1,34.31,42.42,,810.1,815.1,
815.1,4865,10682,arrival,,1,57.4,53.28,,810.1,815.1,
815.1,4355,10638,arrival,,2,127.61,109.16,,810.1,815.1,
815.1,4873,10490,departure,119,1,345.19,73.35,30.0,810.1,815.1,
815.1,4919,10643,arrival,,1,27.17,111.5,,810.1,815.1,
815.1,5504,10482,arrival,,2,40.57,43.09,,810.1,815.1,
815.1,5528,10482,arrival,,2,16.89,43.29,,810.1,815.1,
815.1,5022,10482,departure,120,2,522.74,86.99,40.0,810.1,815.1,
815.1,5039,10482,departure,120,2,438.28,73.13,40.0,810.1,815.1,
815.1,4041,10483,arrival,,1,124.32,116.28,,810.1,815.1,
815.1,4052,10483,arrival,,1,39.68,111.11,,810.1,815.1,
815.1,5078,10482,departure,120,1,460.19,76.03,40.0,810.1,815.1,
815.1,4086,10483,arrival,,1,72.81,112.01,,810.1,815.1,
820.1,1792,10681,arrival,,1,8.47,44.86,,815.1,820.1,
820.1,4882,10482,departure,120,1,485.13,66.27,55.0,815.1,820.1,
820.1,4116,10483,arrival,,1,91.93,115.0,,815.1,820.1,
820.1,4138,10645,arrival,,1,90.13,101.34,,815.1,820.1,
820.1,4915,10482,departure,120,1,441.25,61.46,50.0,815.1,820.1,
820.1,5436,10484,departure,24,1,457.62,70.14,40.0,815.1,820.1,
820.1,3917,10483,departure,124,1,195.1,116.99,10.0,815.1,820.1,
820.1,4206,10481,departure,127,1,324.55,115.69,15.0,815.1,820.1,
820.1,4208,10645,arrival,,1,60.27,103.03,,815.1,820.1,
820.1,3453,10483,arrival,,1,123.71,114.2,,815.1,820.1,
820.1,4237,10645,arrival,,1,26.01,102.78,,815.1,820.1,
820.1,3987,10483,departure,124,1,164.71,117.99,10.0,815.1,820.1,
820.1,4756,10491,departure,129,1,102.74,107.05,5.0,815.1,820.1,
820.1,5026,10490,arrival,,1,23.43,44.78,,815.1,820.1,
820.1,5034,10482,departure,120,2,457.16,69.22,40.0,815.1,820.1,
820.1,4785,10479,departure,125,1,208.42,91.1,10.0,815.1,820.1,
820.1,5066,10482,departure,120,1,460.16,64.08,50.0,815.1,820.1,
820.1,4054,10483,departure,124,1,234.04,126.75,10.0,815.1,820.1,
820.1,4822,10682,departure,121,1,183.95,84.35,10.0,815.1,820.1,
820.1,4831,10479,departure,125,1,169.61,93.97,10.0,815.1,820.1,
820.1,4834,10479,arrival,,1,116.6,111.38,,815.1,820.1,
820.1,5608,10484,arrival,,1,30.66,40.26,,815.1,820.1,
820.1,4846,10682,departure,121,1,145.02,81.95,10.0,815.1,820.1,
825.1,4355,10638,departure,70,2,277.29,106.37,10.0,820.1,825.1,
825.1,1545,10484,departure,24,1,528.8,87.66,40.0,820.1,825.1,
825.1,5386,10482,arrival,,1,54.54,40.81,,820.1,825.1,
825.1,3596,10681,arrival,,2,47.68,42.69,,820.1,825.1,
825.1,5139,10482,departure,120,2,502.07,85.33,45.0,820.1,825.1,
825.1,4892,10491,arrival,,1,24.79,117.81,,820.1,825.1,
825.1,5157,10482,departure,120,2,479.04,80.27,40.0,820.1,825.1,
825.1,4903,10639,arrival,,1,47.83,43.27,,820.1,825.1,
825.1,4919,10643,departure,10641,1,188.73,118.5,10.0,820.1,825.1,
825.1,5185,10484,departure,24,1,435.16,67.44,40.0,820.1,825.1,
825.1,5197,10479,arrival,,1,30.18,113.31,,820.1,825.1,
825.1,4942,10643,arrival,,1,121.72,115.13,,820.1,825.1,
825.1,4965,10491,arrival,,1,137.68,109.81,,820.1,825.1,
825.1,4973,10639,arrival,,1,14.99,44.35,,820.1,825.1,
825.1,4996,10482,departure,120,1,501.9,75.39,40.0,820.1,825.1,
825.1,4762,10491,departure,127,1,196.84,84.47,10.0,820.1,825.1,
825.1,3741,10681,arrival,,2,24.71,42.04,,820.1,825.1,
825.1,5535,10482,arrival,,2,36.87,40.91,,820.1,825.1,
825.1,4267,10645,arrival,,1,43.41,109.96,,820.1,825.1,
825.1,4041,10483,departure,125,1,284.45,115.46,10.0,820.1,825.1,
825.1,4303,10645,arrival,,1,8.98,112.01,,820.1,825.1,
825.1,4818,10682,departure,121,1,166.86,61.0,15.0,820.1,825.1,
825.1,4052,10483,departure,124,1,192.27,110.12,10.0,820.1,825.1,
825.1,4829,10479,departure,125,1,156.68,110.98,10.0,820.1,825.1,
825.1,4833,10682,arrival,,1,52.46,105.37,,820.1,825.1,
825.1,4834,10479,departure,125,1,116.6,111.38,5.0,820.1,825.1,
825.1,5090,10490,arrival,,1,34.43,43.0,,820.1,825.1,
825.1,5105,10482,departure,120,1,521.03,71.56,50.0,820.1,825.1,
825.1,4086,10483,departure,124,1,229.39,113.47,10.0,820.1,825.1,
830.1,5126,10482,departure,120,2,522.83,76.32,45.0,825.1,830.1,
830.1,4116,10483,departure,124,1,250.76,113.82,10.0,825.1,830.1,
830.1,4138,10645,departure,123,1,227.98,98.78,10.0,825.1,830.1,
830.1,5184,10482,departure,120,2,421.79,67.12,40.0,825.1,830.1,
830.1,5196,10482,departure,120,2,488.58,78.4,40.0,825.1,830.1,
830.1,3680,10681,arrival,,2,46.03,43.39,,825.1,830.1,
830.1,5229,10482,departure,120,1,449.65,76.7,40.0,825.1,830.1,
830.1,4270,10638,arrival,,2,96.99,108.89,,825.1,830.1,
830.1,3797,10681,arrival,,2,22.81,41.05,,825.1,830.1,
830.1,5346,10644,arrival,,1,29.74,43.83,,825.1,830.1,
830.1,4860,10479,arrival,,1,18.38,87.88,,825.1,830.1,
830.1,4865,10682,departure,121,1,224.01,65.75,15.0,825.1,830.1,
830.1,4866,10682,arrival,,1,139.0,104.24,,825.1,830.1,
830.1,4920,10682,arrival,,1,61.08,110.28,,825.1,830.1,
830.1,4929,10682,arrival,,1,28.3,111.42,,825.1,830.1,
830.1,4931,10490,departure,119,1,327.93,61.37,30.0,825.1,830.1,
830.1,4932,10490,departure,119,1,281.69,46.7,25.0,825.1,830.1,
830.1,4939,10682,arrival,,1,1.8,115.25,,825.1,830.1,
830.1,4965,10491,departure,129,1,137.68,109.81,5.0,825.1,830.1,
830.1,3453,10483,departure,125,1,284.11,116.82,10.0,825.1,830.1,
830.1,4995,10682,arrival,,1,108.43,106.82,,825.1,830.1,
830.1,4997,10490,departure,119,1,306.28,54.67,30.0,825.1,830.1,
830.1,5012,10490,departure,119,1,362.89,73.11,35.0,825.1,830.1,
830.1,5029,10643,arrival,,2,122.3,117.69,,825.1,830.1,
830.1,5552,10482,arrival,,1,49.07,41.11,,825.1,830.1,
830.1,5048,10639,arrival,,1,33.01,44.31,,825.1,830.1,
830.1,5072,10643,arrival,,2,6.81,112.32,,825.1,830.1,
830.1,4574,10645,arrival,,1,22.29,109.01,,825.1,830.1,
830.1,5619,10482,arrival,,2,21.9,43.72,,825.1,830.1,
835.1,5121,10482,departure,120,1,503.58,83.91,40.0,830.1,835.1,
835.1,4866,10682,departure,121,1,139.0,104.24,5.0,830.1,835.1,
835.1,4357,10645,arrival,,1,15.66,106.18,,830.1,835.1,
835.1,5658,10482,arrival,,2,33.58,43.62,,830.1,835.1,
835.1,4892,10491,departure,127,1,189.67,118.36,10.0,830.1,835.1,
835.1,4902,10479,arrival,,1,107.13,91.99,,830.1,835.1,
835.1,5680,10482,arrival,,2,5.08,41.73,,830.1,835.1,
835.1,5197,10479,departure,125,1,191.25,117.15,10.0,830.1,835.1,
835.1,4942,10643,departure,71,1,273.76,95.71,10.0,830.1,835.1,
835.1,4953,10490,departure,119,1,297.64,54.22,25.0,830.1,835.1,
835.1,4954,10490,departure,119,1,320.21,63.67,30.0,830.1,835.1,
835.1,3937,10681,arrival,,2,33.71,41.68,,830.1,835.1,
835.1,4969,10682,arrival,,1,135.71,110.99,,830.1,835.1,
835.1,4208,10645,departure,123,1,339.71,98.74,15.0,830.1,835.1,
835.1,4995,10682,departure,121,1,108.43,106.82,5.0,830.1,835.1,
835.1,4745,10638,arrival,,2,30.76,119.75,,830.1,835.1,
835.1,4237,10645,departure,123,1,310.06,100.05,15.0,830.1,835.1,
835.1,5082,10643,arrival,,1,87.98,101.28,,830.1,835.1,
835.1,5342,10644,arrival,,1,2.35,41.74,,830.1,835.1,
835.1,4833,10682,departure,121,1,194.77,99.98,10.0,830.1,835.1,
835.1,4339,10645,arrival,,1,110.87,109.41,,830.1,835.1,
835.1,5624,10482,arrival,,2,53.75,42.97,,830.1,835.1,
840.1,5388,10644,arrival,,1,40.86,40.69,,835.1,840.1,
840.1,4370,10638,arrival,,2,78.3,117.75,,835.1,840.1,
840.1,4371,10645,arrival,,1,58.77,103.24,,835.1,840.1,
840.1,4642,10681,arrival,,2,50.1,40.18,,835.1,840.1,
840.1,4144,10681,arrival,,2,5.54,39.23,,835.1,840.1,
840.1,4401,10645,arrival,,1,23.7,101.4,,835.1,840.1,
840.1,4920,10682,departure,121,1,212.0,97.71,10.0,835.1,840.1,
840.1,4929,10682,departure,121,1,181.85,104.26,10.0,835.1,840.1,
840.1,5697,10482,arrival,,1,7.08,41.79,,835.1,840.1,
840.1,5698,10482,arrival,,2,28.05,41.36,,835.1,840.1,
840.1,4939,10682,departure,121,1,159.3,107.23,10.0,835.1,840.1,
840.1,5218,10482,departure,120,1,528.69,87.13,45.0,835.1,840.1,
840.1,5729,10482,arrival,,2,6.04,43.41,,835.1,840.1,
840.1,4969,10682,departure,121,1,135.71,110.99,5.0,835.1,840.1,
840.1,4971,10479,arrival,,1,2.34,101.78,,835.1,840.1,
840.1,4974,10482,departure,120,1,478.67,53.01,55.0,835.1,840.1,
840.1,5007,10482,departure,120,1,455.8,53.42,50.0,835.1,840.1,
840.1,5010,10682,arrival,,1,137.89,107.0,,835.1,840.1,
840.1,5277,10482,departure,120,2,498.05,80.98,40.0,835.1,840.1,
840.1,5029,10643,departure,71,2,274.75,88.79,10.0,835.1,840.1,
