sim_sec,node,approach_label,link,stop_pos,interval_sec,discharge_count,discharge_rate_vph
360,D,D_L21,21,470.000000,15.000000,5,1200.000000
360,D,D_L24,24,518.011000,15.000000,6,1440.000000
360,D,D_L26,26,172.883000,15.000000,0,0.000000
360,F,F_L19,19,418.014000,15.000000,0,0.000000
360,F,F_L27,27,518.011000,15.000000,1,240.000000
360,F,F_L30,30,470.000000,15.000000,4,960.000000
360,F,F_L32,32,268.326000,15.000000,0,0.000000
375,A,A_L1,1,470.000000,15.000000,0,0.000000
375,A,A_L3,3,430.000000,15.000000,1,240.000000
375,A,A_L6,6,518.011000,15.000000,21,5040.000000
375,A,A_L8,8,418.014000,15.000000,0,0.000000
375,B,B_L5,5,518.011000,15.000000,9,2160.000000
375,B,B_L9,9,430.000000,15.000000,2,480.000000
375,B,B_L12,12,518.011000,15.000000,7,1680.000000
375,B,B_L14,14,418.014000,15.000000,0,0.000000
375,C,C_L11,11,518.011000,15.000000,3,720.000000
375,C,C_L15,15,430.000000,15.000000,4,960.000000
375,C,C_L18,18,470.000000,15.000000,1,240.000000
375,C,C_L20,20,418.014000,15.000000,0,0.000000
375,D,D_L7,7,418.014000,15.000000,0,0.000000
375,D,D_L21,21,470.000000,15.000000,5,1200.000000
375,D,D_L24,24,518.011000,15.000000,5,1200.000000
375,D,D_L26,26,172.883000,15.000000,0,0.000000
375,F,F_L19,19,418.014000,15.000000,1,240.000000
375,F,F_L27,27,518.011000,15.000000,1,240.000000
375,F,F_L30,30,470.000000,15.000000,1,240.000000
375,F,F_L32,32,268.326000,15.000000,0,0.000000
390,A,A_L1,1,470.000000,15.000000,3,720.000000
390,A,A_L3,3,430.000000,15.000000,1,240.000000
390,A,A_L6,6,518.011000,15.000000,11,2640.000000
390,A,A_L8,8,418.014000,15.000000,0,0.000000
390,B,B_L5,5,518.011000,15.000000,12,2880.000000
390,B,B_L9,9,430.000000,15.000000,0,0.000000
390,B,B_L12,12,518.011000,15.000000,8,1920.000000
390,B,B_L14,14,418.014000,15.000000,0,0.000000
390,C,C_L11,11,518.011000,15.000000,4,960.000000
390,C,C_L15,15,430.000000,15.000000,5,1200.000000
390,C,C_L18,18,470.000000,15.000000,1,240.000000
390,C,C_L20,20,418.014000,15.000000,0,0.000000
390,D,D_L7,7,418.014000,15.000000,0,0.000000
390,D,D_L21,21,470.000000,15.000000,2,480.000000
390,D,D_L24,24,518.011000,15.000000,3,720.000000
390,D,D_L26,26,172.883000,15.000000,0,0.000000
390,F,F_L19,19,418.014000,15.000000,0,0.000000
390,F,F_L27,27,518.011000,15.000000,8,1920.000000
390,F,F_L30,30,470.000000,15.000000,1,240.000000
390,F,F_L32,32,268.326000,15.000000,0,0.000000
405,A,A_L1,1,470.000000,15.000000,4,960.000000
405,A,A_L3,3,430.000000,15.000000,0,0.000000
405,A,A_L6,6,518.011000,15.000000,11,2640.000000
405,A,A_L8,8,418.014000,15.000000,0,0.000000
405,B,B_L5,5,518.011000,15.000000,8,1920.000000
405,B,B_L9,9,430.000000,15.000000,0,0.000000
405,B,B_L12,12,518.011000,15.000000,8,1920.000000
405,B,B_L14,14,418.014000,15.000000,0,0.000000
405,C,C_L11,11,518.011000,15.000000,5,1200.000000
405,C,C_L15,15,430.000000,15.000000,7,1680.000000
405,C,C_L18,18,470.000000,15.000000,6,1440.000000
405,C,C_L20,20,418.014000,15.000000,0,0.000000
405,D,D_L7,7,418.014000,15.000000,0,0.000000
405,D,D_L21,21,470.000000,15.000000,4,960.000000
405,D,D_L24,24,518.011000,15.000000,1,240.000000
405,D,D_L26,26,172.883000,15.000000,0,0.000000
405,F,F_L19,19,418.014000,15.000000,0,0.000000
405,F,F_L27,27,518.011000,15.000000,4,960.000000
405,F,F_L30,30,470.000000,15.000000,5,1200.000000
405,F,F_L32,32,268.326000,15.000000,0,0.000000
420,A,A_L1,1,470.000000,15.000000,1,240.000000
420,A,A_L3,3,430.000000,15.000000,3,720.000000
420,A,A_L6,6,518.011000,15.000000,7,1680.000000
420,A,A_L8,8,418.014000,15.000000,0,0.000000
420,B,B_L5,5,518.011000,15.000000,3,720.000000
420,B,B_L9,9,430.000000,15.000000,1,240.000000
420,B,B_L12,12,518.011000,15.000000,1,240.000000
420,B,B_L14,14,418.014000,15.000000,0,0.000000
420,C,C_L11,11,518.011000,15.000000,11,2640.000000
420,C,C_L15,15,430.000000,15.000000,9,2160.000000
420,C,C_L18,18,470.000000,15.000000,1,240.000000
420,C,C_L20,20,418.014000,15.000000,3,720.000000
420,D,D_L7,7,418.014000,15.000000,0,0.000000
420,D,D_L21,21,470.000000,15.000000,3,720.000000
420,D,D_L24,24,518.011000,15.000000,0,0.000000
420,D,D_L26,26,172.883000,15.000000,0,0.000000
420,F,F_L19,19,418.014000,15.000000,0,0.000000
420,F,F_L27,27,518.011000,15.000000,1,240.000000
420,F,F_L30,30,470.000000,15.000000,1,240.000000
420,F,F_L32,32,268.326000,15.000000,0,0.000000
435,A,A_L1,1,470.000000,15.000000,1,240.000000
435,A,A_L3,3,430.000000,15.000000,0,0.000000
435,A,A_L6,6,518.011000,15.000000,1,240.000000
435,A,A_L8,8,418.014000,15.000000,0,0.000000
435,B,B_L5,5,518.011000,15.000000,3,720.000000
435,B,B_L9,9,430.000000,15.000000,0,0.000000
435,B,B_L12,12,518.011000,15.000000,2,480.000000
435,B,B_L14,14,418.014000,15.000000,0,0.000000
435,C,C_L11,11,518.011000,15.000000,1,240.000000
435,C,C_L15,15,430.000000,15.000000,9,2160.000000
435,C,C_L18,18,470.000000,15.000000,1,240.000000
435,C,C_L20,20,418.014000,15.000000,8,1920.000000
435,D,D_L7,7,418.014000,15.000000,1,240.000000
435,D,D_L21,21,470.000000,15.000000,7,1680.000000
435,D,D_L24,24,518.011000,15.000000,1,240.000000
435,D,D_L26,26,172.883000,15.000000,0,0.000000
435,F,F_L19,19,418.014000,15.000000,0,0.000000
435,F,F_L27,27,518.011000,15.000000,0,0.000000
435,F,F_L30,30,470.000000,15.000000,1,240.000000
435,F,F_L32,32,268.326000,15.000000,0,0.000000
450,A,A_L1,1,470.000000,15.000000,3,720.000000
450,A,A_L3,3,430.000000,15.000000,3,720.000000
450,A,A_L6,6,518.011000,15.000000,2,480.000000
450,A,A_L8,8,418.014000,15.000000,2,480.000000
450,B,B_L5,5,518.011000,15.000000,0,0.000000
450,B,B_L9,9,430.000000,15.000000,3,720.000000
450,B,B_L12,12,518.011000,15.000000,0,0.000000
450,B,B_L14,14,418.014000,15.000000,0,0.000000
450,C,C_L11,11,518.011000,15.000000,0,0.000000
450,C,C_L15,15,430.000000,15.000000,3,720.000000
450,C,C_L18,18,470.000000,15.000000,5,1200.000000
450,C,C_L20,20,418.014000,15.000000,2,480.000000
450,D,D_L7,7,418.014000,15.000000,7,1680.000000
450,D,D_L21,21,470.000000,15.000000,12,2880.000000
450,D,D_L24,24,518.011000,15.000000,2,480.000000
450,D,D_L26,26,172.883000,15.000000,1,240.000000
450,F,F_L19,19,418.014000,15.000000,0,0.000000
450,F,F_L27,27,518.011000,15.000000,2,480.000000
450,F,F_L30,30,470.000000,15.000000,5,1200.000000
450,F,F_L32,32,268.326000,15.000000,0,0.000000
465,A,A_L1,1,470.000000,15.000000,3,720.000000
465,A,A_L3,3,430.000000,15.000000,2,480.000000
465,A,A_L6,6,518.011000,15.000000,5,1200.000000
465,A,A_L8,8,418.014000,15.000000,0,0.000000
465,B,B_L5,5,518.011000,15.000000,0,0.000000
465,B,B_L9,9,430.000000,15.000000,0,0.000000
465,B,B_L12,12,518.011000,15.000000,1,240.000000
465,B,B_L14,14,418.014000,15.000000,1,240.000000
465,C,C_L11,11,518.011000,15.000000,1,240.000000
465,C,C_L15,15,430.000000,15.000000,4,960.000000
465,C,C_L18,18,470.000000,15.000000,4,960.000000
465,C,C_L20,20,418.014000,15.000000,0,0.000000
465,D,D_L7,7,418.014000,15.000000,3,720.000000
465,D,D_L21,21,470.000000,15.000000,9,2160.000000
465,D,D_L24,24,518.011000,15.000000,0,0.000000
465,D,D_L26,26,172.883000,15.000000,0,0.000000
465,F,F_L19,19,418.014000,15.000000,0,0.000000
465,F,F_L27,27,518.011000,15.000000,2,480.000000
465,F,F_L30,30,470.000000,15.000000,4,960.000000
465,F,F_L32,32,268.326000,15.000000,0,0.000000
480,A,A_L1,1,470.000000,15.000000,2,480.000000
480,A,A_L3,3,430.000000,15.000000,1,240.000000
480,A,A_L6,6,518.011000,15.000000,7,1680.000000
480,A,A_L8,8,418.014000,15.000000,0,0.000000
480,B,B_L5,5,518.011000,15.000000,0,0.000000
480,B,B_L9,9,430.000000,15.000000,0,0.000000
480,B,B_L12,12,518.011000,15.000000,0,0.000000
480,B,B_L14,14,418.014000,15.000000,0,0.000000
480,C,C_L11,11,518.011000,15.000000,1,240.000000
480,C,C_L15,15,430.000000,15.000000,4,960.000000
480,C,C_L18,18,470.000000,15.000000,0,0.000000
480,C,C_L20,20,418.014000,15.000000,0,0.000000
480,D,D_L7,7,418.014000,15.000000,2,480.000000
480,D,D_L21,21,470.000000,15.000000,6,1440.000000
480,D,D_L24,24,518.011000,15.000000,2,480.000000
480,D,D_L26,26,172.883000,15.000000,0,0.000000
480,F,F_L19,19,418.014000,15.000000,0,0.000000
480,F,F_L27,27,518.011000,15.000000,2,480.000000
480,F,F_L30,30,470.000000,15.000000,2,480.000000
480,F,F_L32,32,268.326000,15.000000,0,0.000000
495,A,A_L1,1,470.000000,15.000000,4,960.000000
495,A,A_L3,3,430.000000,15.000000,1,240.000000
495,A,A_L6,6,518.011000,15.000000,5,1200.000000
495,A,A_L8,8,418.014000,15.000000,0,0.000000
495,B,B_L5,5,518.011000,15.000000,6,1440.000000
495,B,B_L9,9,430.000000,15.000000,0,0.000000
495,B,B_L12,12,518.011000,15.000000,2,480.000000
495,B,B_L14,14,418.014000,15.000000,0,0.000000
495,C,C_L11,11,518.011000,15.000000,4,960.000000
495,C,C_L15,15,430.000000,15.000000,3,720.000000
495,C,C_L18,18,470.000000,15.000000,3,720.000000
495,C,C_L20,20,418.014000,15.000000,0,0.000000
495,D,D_L7,7,418.014000,15.000000,1,240.000000
495,D,D_L21,21,470.000000,15.000000,8,1920.000000
495,D,D_L24,24,518.011000,15.000000,1,240.000000
495,D,D_L26,26,172.883000,15.000000,0,0.000000
495,F,F_L19,19,418.014000,15.000000,1,240.000000
495,F,F_L27,27,518.011000,15.000000,5,1200.000000
495,F,F_L30,30,470.000000,15.000000,2,480.000000
495,F,F_L32,32,268.326000,15.000000,0,0.000000
510,A,A_L1,1,470.000000,15.000000,2,480.000000
510,A,A_L3,3,430.000000,15.000000,0,0.000000
510,A,A_L6,6,518.011000,15.000000,13,3120.000000
510,A,A_L8,8,418.014000,15.000000,0,0.000000
510,B,B_L5,5,518.011000,15.000000,10,2400.000000
510,B,B_L9,9,430.000000,15.000000,0,0.000000
510,B,B_L12,12,518.011000,15.000000,5,1200.000000
510,B,B_L14,14,418.014000,15.000000,0,0.000000
510,C,C_L11,11,518.011000,15.000000,11,2640.000000
510,C,C_L15,15,430.000000,15.000000,4,960.000000
510,C,C_L18,18,470.000000,15.000000,1,240.000000
510,C,C_L20,20,418.014000,15.000000,0,0.000000
510,D,D_L7,7,418.014000,15.000000,0,0.000000
510,D,D_L21,21,470.000000,15.000000,3,720.000000
510,D,D_L24,24,518.011000,15.000000,4,960.000000
510,D,D_L26,26,172.883000,15.000000,0,0.000000
510,F,F_L19,19,418.014000,15.000000,0,0.000000
510,F,F_L27,27,518.011000,15.000000,8,1920.000000
510,F,F_L30,30,470.000000,15.000000,1,240.000000
510,F,F_L32,32,268.326000,15.000000,0,0.000000
525,A,A_L1,1,470.000000,15.000000,5,1200.000000
525,A,A_L3,3,430.000000,15.000000,0,0.000000
525,A,A_L6,6,518.011000,15.000000,14,3360.000000
525,A,A_L8,8,418.014000,15.000000,0,0.000000
525,B,B_L5,5,518.011000,15.000000,12,2880.000000
525,B,B_L9,9,430.000000,15.000000,0,0.000000
525,B,B_L12,12,518.011000,15.000000,6,1440.000000
525,B,B_L14,14,418.014000,15.000000,0,0.000000
525,C,C_L11,11,518.011000,15.000000,12,2880.000000
525,C,C_L15,15,430.000000,15.000000,7,1680.000000
525,C,C_L18,18,470.000000,15.000000,7,1680.000000
525,C,C_L20,20,418.014000,15.000000,6,1440.000000
525,D,D_L7,7,418.014000,15.000000,0,0.000000
525,D,D_L21,21,470.000000,15.000000,6,1440.000000
525,D,D_L24,24,518.011000,15.000000,3,720.000000
525,D,D_L26,26,172.883000,15.000000,0,0.000000
525,F,F_L19,19,418.014000,15.000000,0,0.000000
525,F,F_L27,27,518.011000,15.000000,15,3600.000000
525,F,F_L30,30,470.000000,15.000000,4,960.000000
525,F,F_L32,32,268.326000,15.000000,0,0.000000
540,A,A_L1,1,470.000000,15.000000,0,0.000000
540,A,A_L3,3,430.000000,15.000000,3,720.000000
540,A,A_L6,6,518.011000,15.000000,3,720.000000
540,A,A_L8,8,418.014000,15.000000,3,720.000000
540,B,B_L5,5,518.011000,15.000000,4,960.000000
540,B,B_L9,9,430.000000,15.000000,4,960.000000
540,B,B_L12,12,518.011000,15.000000,0,0.000000
540,B,B_L14,14,418.014000,15.000000,0,0.000000
540,C,C_L11,11,518.011000,15.000000,1,240.000000
540,C,C_L15,15,430.000000,15.000000,3,720.000000
540,C,C_L18,18,470.000000,15.000000,0,0.000000
540,C,C_L20,20,418.014000,15.000000,3,720.000000
540,D,D_L7,7,418.014000,15.000000,3,720.000000
540,D,D_L21,21,470.000000,15.000000,1,240.000000
540,D,D_L24,24,518.011000,15.000000,0,0.000000
540,D,D_L26,26,172.883000,15.000000,0,0.000000
540,F,F_L19,19,418.014000,15.000000,0,0.000000
540,F,F_L27,27,518.011000,15.000000,3,720.000000
540,F,F_L30,30,470.000000,15.000000,0,0.000000
540,F,F_L32,32,268.326000,15.000000,0,0.000000
555,A,A_L1,1,470.000000,15.000000,0,0.000000
555,A,A_L3,3,430.000000,15.000000,4,960.000000
555,A,A_L6,6,518.011000,15.000000,2,480.000000
555,A,A_L8,8,418.014000,15.000000,5,1200.000000
555,B,B_L5,5,518.011000,15.000000,5,1200.000000
555,B,B_L9,9,430.000000,15.000000,2,480.000000
555,B,B_L12,12,518.011000,15.000000,2,480.000000
555,B,B_L14,14,418.014000,15.000000,0,0.000000
555,C,C_L11,11,518.011000,15.000000,0,0.000000
555,C,C_L15,15,430.000000,15.000000,1,240.000000
555,C,C_L18,18,470.000000,15.000000,0,0.000000
555,C,C_L20,20,418.014000,15.000000,1,240.000000
555,D,D_L7,7,418.014000,15.000000,4,960.000000
555,D,D_L21,21,470.000000,15.000000,1,240.000000
555,D,D_L24,24,518.011000,15.000000,0,0.000000
555,D,D_L26,26,172.883000,15.000000,0,0.000000
555,F,F_L19,19,418.014000,15.000000,0,0.000000
555,F,F_L27,27,518.011000,15.000000,0,0.000000
555,F,F_L30,30,470.000000,15.000000,3,720.000000
555,F,F_L32,32,268.326000,15.000000,1,240.000000
570,A,A_L1,1,470.000000,15.000000,0,0.000000
570,A,A_L3,3,430.000000,15.000000,2,480.000000
570,A,A_L6,6,518.011000,15.000000,6,1440.000000
570,A,A_L8,8,418.014000,15.000000,1,240.000000
570,B,B_L5,5,518.011000,15.000000,12,2880.000000
570,B,B_L9,9,430.000000,15.000000,2,480.000000
570,B,B_L12,12,518.011000,15.000000,4,960.000000
570,B,B_L14,14,418.014000,15.000000,1,240.000000
570,C,C_L11,11,518.011000,15.000000,0,0.000000
570,C,C_L15,15,430.000000,15.000000,3,720.000000
570,C,C_L18,18,470.000000,15.000000,4,960.000000
570,C,C_L20,20,418.014000,15.000000,2,480.000000
570,D,D_L7,7,418.014000,15.000000,0,0.000000
570,D,D_L21,21,470.000000,15.000000,0,0.000000
570,D,D_L24,24,518.011000,15.000000,0,0.000000
570,D,D_L26,26,172.883000,15.000000,0,0.000000
570,F,F_L19,19,418.014000,15.000000,4,960.000000
570,F,F_L27,27,518.011000,15.000000,0,0.000000
570,F,F_L30,30,470.000000,15.000000,2,480.000000
570,F,F_L32,32,268.326000,15.000000,0,0.000000
585,A,A_L1,1,470.000000,15.000000,0,0.000000
585,A,A_L3,3,430.000000,15.000000,6,1440.000000
585,A,A_L6,6,518.011000,15.000000,5,1200.000000
585,A,A_L8,8,418.014000,15.000000,2,480.000000
585,B,B_L5,5,518.011000,15.000000,14,3360.000000
585,B,B_L9,9,430.000000,15.000000,1,240.000000
585,B,B_L12,12,518.011000,15.000000,4,960.000000
585,B,B_L14,14,418.014000,15.000000,1,240.000000
585,C,C_L11,11,518.011000,15.000000,0,0.000000
585,C,C_L15,15,430.000000,15.000000,8,1920.000000
585,C,C_L18,18,470.000000,15.000000,6,1440.000000
585,C,C_L20,20,418.014000,15.000000,4,960.000000
585,D,D_L7,7,418.014000,15.000000,5,1200.000000
585,D,D_L21,21,470.000000,15.000000,0,0.000000
585,D,D_L24,24,518.011000,15.000000,1,240.000000
585,D,D_L26,26,172.883000,15.000000,0,0.000000
585,F,F_L19,19,418.014000,15.000000,1,240.000000
585,F,F_L27,27,518.011000,15.000000,1,240.000000
585,F,F_L30,30,470.000000,15.000000,3,720.000000
585,F,F_L32,32,268.326000,15.000000,0,0.000000
600,A,A_L1,1,470.000000,15.000000,0,0.000000
600,A,A_L3,3,430.000000,15.000000,1,240.000000
600,A,A_L6,6,518.011000,15.000000,11,2640.000000
600,A,A_L8,8,418.014000,15.000000,0,0.000000
600,B,B_L5,5,518.011000,15.000000,9,2160.000000
600,B,B_L9,9,430.000000,15.000000,1,240.000000
600,B,B_L12,12,518.011000,15.000000,3,720.000000
600,B,B_L14,14,418.014000,15.000000,0,0.000000
600,C,C_L11,11,518.011000,15.000000,0,0.000000
600,C,C_L15,15,430.000000,15.000000,1,240.000000
600,C,C_L18,18,470.000000,15.000000,7,1680.000000
600,C,C_L20,20,418.014000,15.000000,0,0.000000
600,D,D_L7,7,418.014000,15.000000,5,1200.000000
600,D,D_L21,21,470.000000,15.000000,0,0.000000
600,D,D_L24,24,518.011000,15.000000,0,0.000000
600,D,D_L26,26,172.883000,15.000000,0,0.000000
600,F,F_L19,19,418.014000,15.000000,0,0.000000
600,F,F_L27,27,518.011000,15.000000,1,240.000000
600,F,F_L30,30,470.000000,15.000000,2,480.000000
600,F,F_L32,32,268.326000,15.000000,0,0.000000
615,A,A_L1,1,470.000000,15.000000,0,0.000000
615,A,A_L3,3,430.000000,15.000000,4,960.000000
615,A,A_L6,6,518.011000,15.000000,7,1680.000000
615,A,A_L8,8,418.014000,15.000000,0,0.000000
615,B,B_L5,5,518.011000,15.000000,21,5040.000000
615,B,B_L9,9,430.000000,15.000000,1,240.000000
615,B,B_L12,12,518.011000,15.000000,7,1680.000000
615,B,B_L14,14,418.014000,15.000000,0,0.000000
615,C,C_L11,11,518.011000,15.000000,1,240.000000
615,C,C_L15,15,430.000000,15.000000,0,0.000000
615,C,C_L18,18,470.000000,15.000000,10,2400.000000
615,C,C_L20,20,418.014000,15.000000,0,0.000000
615,D,D_L7,7,418.014000,15.000000,0,0.000000
615,D,D_L21,21,470.000000,15.000000,0,0.000000
615,D,D_L24,24,518.011000,15.000000,0,0.000000
615,D,D_L26,26,172.883000,15.000000,0,0.000000
615,F,F_L19,19,418.014000,15.000000,0,0.000000
615,F,F_L27,27,518.011000,15.000000,6,1440.000000
615,F,F_L30,30,470.000000,15.000000,3,720.000000
615,F,F_L32,32,268.326000,15.000000,0,0.000000
630,A,A_L1,1,470.000000,15.000000,0,0.000000
630,A,A_L3,3,430.000000,15.000000,4,960.000000
630,A,A_L6,6,518.011000,15.000000,11,2640.000000
630,A,A_L8,8,418.014000,15.000000,0,0.000000
630,B,B_L5,5,518.011000,15.000000,15,3600.000000
630,B,B_L9,9,430.000000,15.000000,6,1440.000000
630,B,B_L12,12,518.011000,15.000000,8,1920.000000
630,B,B_L14,14,418.014000,15.000000,0,0.000000
630,C,C_L11,11,518.011000,15.000000,5,1200.000000
630,C,C_L15,15,430.000000,15.000000,0,0.000000
630,C,C_L18,18,470.000000,15.000000,5,1200.000000
630,C,C_L20,20,418.014000,15.000000,0,0.000000
630,D,D_L7,7,418.014000,15.000000,0,0.000000
630,D,D_L21,21,470.000000,15.000000,5,1200.000000
630,D,D_L24,24,518.011000,15.000000,5,1200.000000
630,D,D_L26,26,172.883000,15.000000,1,240.000000
630,F,F_L19,19,418.014000,15.000000,0,0.000000
630,F,F_L27,27,518.011000,15.000000,8,1920.000000
630,F,F_L30,30,470.000000,15.000000,6,1440.000000
630,F,F_L32,32,268.326000,15.000000,1,240.000000
645,A,A_L1,1,470.000000,15.000000,0,0.000000
645,A,A_L3,3,430.000000,15.000000,5,1200.000000
645,A,A_L6,6,518.011000,15.000000,8,1920.000000
645,A,A_L8,8,418.014000,15.000000,0,0.000000
645,B,B_L5,5,518.011000,15.000000,11,2640.000000
645,B,B_L9,9,430.000000,15.000000,2,480.000000
645,B,B_L12,12,518.011000,15.000000,4,960.000000
645,B,B_L14,14,418.014000,15.000000,0,0.000000
645,C,C_L11,11,518.011000,15.000000,6,1440.000000
645,C,C_L15,15,430.000000,15.000000,0,0.000000
645,C,C_L18,18,470.000000,15.000000,0,0.000000
645,C,C_L20,20,418.014000,15.000000,0,0.000000
645,D,D_L7,7,418.014000,15.000000,0,0.000000
645,D,D_L21,21,470.000000,15.000000,5,1200.000000
645,D,D_L24,24,518.011000,15.000000,0,0.000000
645,D,D_L26,26,172.883000,15.000000,0,0.000000
645,F,F_L19,19,418.014000,15.000000,1,240.000000
645,F,F_L27,27,518.011000,15.000000,4,960.000000
645,F,F_L30,30,470.000000,15.000000,2,480.000000
645,F,F_L32,32,268.326000,15.000000,0,0.000000
660,A,A_L1,1,470.000000,15.000000,2,480.000000
660,A,A_L3,3,430.000000,15.000000,4,960.000000
660,A,A_L6,6,518.011000,15.000000,6,1440.000000
660,A,A_L8,8,418.014000,15.000000,0,0.000000
660,B,B_L5,5,518.011000,15.000000,9,2160.000000
660,B,B_L9,9,430.000000,15.000000,1,240.000000
660,B,B_L12,12,518.011000,15.000000,4,960.000000
660,B,B_L14,14,418.014000,15.000000,0,0.000000
660,C,C_L11,11,518.011000,15.000000,9,2160.000000
660,C,C_L15,15,430.000000,15.000000,0,0.000000
660,C,C_L18,18,470.000000,15.000000,1,240.000000
660,C,C_L20,20,418.014000,15.000000,1,240.000000
660,D,D_L7,7,418.014000,15.000000,0,0.000000
660,D,D_L21,21,470.000000,15.000000,3,720.000000
660,D,D_L24,24,518.011000,15.000000,0,0.000000
660,D,D_L26,26,172.883000,15.000000,1,240.000000
660,F,F_L19,19,418.014000,15.000000,0,0.000000
660,F,F_L27,27,518.011000,15.000000,1,240.000000
660,F,F_L30,30,470.000000,15.000000,2,480.000000
660,F,F_L32,32,268.326000,15.000000,0,0.000000
675,A,A_L1,1,470.000000,15.000000,2,480.000000
675,A,A_L3,3,430.000000,15.000000,5,1200.000000
675,A,A_L6,6,518.011000,15.000000,4,960.000000
675,A,A_L8,8,418.014000,15.000000,2,480.000000
675,B,B_L5,5,518.011000,15.000000,10,2400.000000
675,B,B_L9,9,430.000000,15.000000,6,1440.000000
675,B,B_L12,12,518.011000,15.000000,5,1200.000000
675,B,B_L14,14,418.014000,15.000000,1,240.000000
675,C,C_L11,11,518.011000,15.000000,5,1200.000000
675,C,C_L15,15,430.000000,15.000000,0,0.000000
675,C,C_L18,18,470.000000,15.000000,0,0.000000
675,C,C_L20,20,418.014000,15.000000,6,1440.000000
675,D,D_L7,7,418.014000,15.000000,0,0.000000
675,D,D_L21,21,470.000000,15.000000,4,960.000000
675,D,D_L24,24,518.011000,15.000000,0,0.000000
675,D,D_L26,26,172.883000,15.000000,0,0.000000
675,F,F_L19,19,418.014000,15.000000,2,480.000000
675,F,F_L27,27,518.011000,15.000000,0,0.000000
675,F,F_L30,30,470.000000,15.000000,3,720.000000
675,F,F_L32,32,268.326000,15.000000,2,480.000000
690,A,A_L1,1,470.000000,15.000000,0,0.000000
690,A,A_L3,3,430.000000,15.000000,2,480.000000
690,A,A_L6,6,518.011000,15.000000,7,1680.000000
690,A,A_L8,8,418.014000,15.000000,1,240.000000
690,B,B_L5,5,518.011000,15.000000,11,2640.000000
690,B,B_L9,9,430.000000,15.000000,1,240.000000
690,B,B_L12,12,518.011000,15.000000,12,2880.000000
690,B,B_L14,14,418.014000,15.000000,1,240.000000
690,C,C_L11,11,518.011000,15.000000,6,1440.000000
690,C,C_L15,15,430.000000,15.000000,5,1200.000000
690,C,C_L18,18,470.000000,15.000000,0,0.000000
690,C,C_L20,20,418.014000,15.000000,4,960.000000
690,D,D_L7,7,418.014000,15.000000,2,480.000000
690,D,D_L21,21,470.000000,15.000000,0,0.000000
690,D,D_L24,24,518.011000,15.000000,1,240.000000
690,D,D_L26,26,172.883000,15.000000,2,480.000000
690,F,F_L19,19,418.014000,15.000000,4,960.000000
690,F,F_L27,27,518.011000,15.000000,0,0.000000
690,F,F_L30,30,470.000000,15.000000,1,240.000000
690,F,F_L32,32,268.326000,15.000000,1,240.000000
705,A,A_L1,1,470.000000,15.000000,0,0.000000
705,A,A_L3,3,430.000000,15.000000,1,240.000000
705,A,A_L6,6,518.011000,15.000000,8,1920.000000
705,A,A_L8,8,418.014000,15.000000,0,0.000000
705,B,B_L5,5,518.011000,15.000000,12,2880.000000
705,B,B_L9,9,430.000000,15.000000,1,240.000000
705,B,B_L12,12,518.011000,15.000000,24,5760.000000
705,B,B_L14,14,418.014000,15.000000,0,0.000000
705,C,C_L11,11,518.011000,15.000000,1,240.000000
705,C,C_L15,15,430.000000,15.000000,0,0.000000
705,C,C_L18,18,470.000000,15.000000,0,0.000000
705,C,C_L20,20,418.014000,15.000000,0,0.000000
705,D,D_L7,7,418.014000,15.000000,2,480.000000
705,D,D_L21,21,470.000000,15.000000,0,0.000000
705,D,D_L24,24,518.011000,15.000000,0,0.000000
705,D,D_L26,26,172.883000,15.000000,0,0.000000
705,F,F_L19,19,418.014000,15.000000,0,0.000000
705,F,F_L27,27,518.011000,15.000000,1,240.000000
705,F,F_L30,30,470.000000,15.000000,2,480.000000
705,F,F_L32,32,268.326000,15.000000,0,0.000000
720,A,A_L1,1,470.000000,15.000000,0,0.000000
720,A,A_L3,3,430.000000,15.000000,3,720.000000
720,A,A_L6,6,518.011000,15.000000,8,1920.000000
720,A,A_L8,8,418.014000,15.000000,1,240.000000
720,B,B_L5,5,518.011000,15.000000,7,1680.000000
720,B,B_L9,9,430.000000,15.000000,1,240.000000
720,B,B_L12,12,518.011000,15.000000,7,1680.000000
720,B,B_L14,14,418.014000,15.000000,3,720.000000
720,C,C_L11,11,518.011000,15.000000,6,1440.000000
720,C,C_L15,15,430.000000,15.000000,3,720.000000
720,C,C_L18,18,470.000000,15.000000,0,0.000000
720,C,C_L20,20,418.014000,15.000000,0,0.000000
720,D,D_L7,7,418.014000,15.000000,1,240.000000
720,D,D_L21,21,470.000000,15.000000,0,0.000000
720,D,D_L24,24,518.011000,15.000000,6,1440.000000
720,D,D_L26,26,172.883000,15.000000,0,0.000000
720,F,F_L19,19,418.014000,15.000000,3,720.000000
720,F,F_L27,27,518.011000,15.000000,0,0.000000
720,F,F_L30,30,470.000000,15.000000,2,480.000000
720,F,F_L32,32,268.326000,15.000000,0,0.000000
735,A,A_L1,1,470.000000,15.000000,0,0.000000
735,A,A_L3,3,430.000000,15.000000,2,480.000000
735,A,A_L6,6,518.011000,15.000000,10,2400.000000
735,A,A_L8,8,418.014000,15.000000,0,0.000000
735,B,B_L5,5,518.011000,15.000000,7,1680.000000
735,B,B_L9,9,430.000000,15.000000,3,720.000000
735,B,B_L12,12,518.011000,15.000000,10,2400.000000
