sec,link_or_cell,n,stop_le1_kph,slow_lt30_kph,mean_speed_kph
2648,407,3,0,0,90.7
2648,420,3,0,0,40.89
2648,421,1,0,0,42.7
2648,423,6,0,0,40.00666666666667
2648,424,1,0,0,32.91
2648,425,3,2,2,13.606666666666667
2648,426,3,0,0,41.89666666666667
2648,427,5,2,2,25.839999999999996
2648,46,1,0,1,1.37
2648,47,10,7,8,9.843
2648,52,19,6,8,27.405789473684212
2648,56,13,0,1,73.06
2648,57,2,1,1,22.53
2648,58,15,0,0,52.937333333333335
2648,61,14,0,0,43.375
2648,62,1,0,0,72.48
2648,68,14,0,1,42.144999999999996
2648,69,30,0,1,40.727333333333334
2648,70,7,0,0,44.857142857142854
2648,71,5,5,5,0.0
2648,74,149,0,1,96.67892617449664
2648,75,2,0,0,42.835
2648,78,1,0,0,38.25
2648,E8,110,45,92,17.387454545454545
2648,E9,35,8,16,40.94342857142857
2649,100,5,0,0,39.775999999999996
2649,10023,1,0,0,41.24
2649,10032,1,0,0,45.17
2649,10118,7,0,0,62.42142857142857
2649,10182,1,0,0,40.96
2649,10215,1,0,0,41.66
2649,10218,1,0,0,45.35
2649,10260,2,0,0,41.040000000000006
2649,10300,1,1,1,0.0
2649,10302,2,0,0,41.47
2649,10368,1,0,0,42.51
2649,10370,2,0,0,39.965
2649,10372,1,0,1,22.35
2649,10414,2,0,0,36.415
2649,10416,2,0,0,35.974999999999994
2649,10429,1,0,0,42.57
2649,10480,1,0,0,39.72
2649,10481,56,30,53,8.514821428571429
2649,10482,4,0,0,42.192499999999995
2649,10483,2,0,0,118.115
2649,10484,2,0,0,43.44
2649,10490,4,0,1,35.8325
2649,10491,5,0,2,37.884
2649,10498,1,0,0,57.47
2649,10508,2,0,0,42.855000000000004
2649,10514,3,3,3,0.0
2649,10515,1,0,0,43.51
2649,10517,4,4,4,0.0
2649,10519,2,0,0,84.89500000000001
2649,10520,6,6,6,0.0
2649,10523,5,5,5,0.0
2649,10526,2,0,0,38.195
2649,10529,1,0,0,40.65
2649,10537,2,0,1,30.84
2649,10539,2,0,0,37.0
2649,10540,2,0,2,28.705
2649,10547,3,0,1,36.75333333333333
2649,10550,3,0,0,38.20666666666667
2649,10559,7,5,7,2.9385714285714286
2649,10565,1,0,0,54.84
2649,10573,1,0,0,41.82
2649,10578,1,0,0,40.56
2649,10595,2,0,0,41.9
2649,10621,3,0,0,94.08666666666666
2649,10625,3,2,3,3.033333333333333
2649,10629,8,0,4,25.50625
2649,10634,1,0,0,35.32
2649,10638,5,0,0,117.69200000000001
2649,10639,1,0,0,41.64
2649,10641,1,0,0,34.4
2649,10643,2,0,0,67.07
2649,10644,7,0,0,42.88285714285714
2649,10646,2,0,0,36.31
2649,10653,1,0,0,73.47
2649,10676,1,0,0,32.78
2649,10681,3,0,0,66.60000000000001
2649,10682,8,0,1,42.48125
2649,119,17,0,0,117.67882352941176
2649,120,224,0,0,102.46964285714286
2649,121,17,0,5,36.47705882352941
2649,1210006903,4,0,0,41.394999999999996
2649,1210008303,5,0,5,11.422
2649,1210008401,1,1,1,0.0
2649,1210008501,17,10,17,6.086470588235294
2649,1210009403,3,0,0,40.52333333333333
2649,1210009503,2,0,0,55.93
2649,1210009700,1,1,1,0.0
2649,1210012001,2,0,1,22.015
2649,1210012700,1,0,0,69.46
2649,1210014303,3,0,0,40.71333333333333
2649,1210018202,1,0,0,46.01
2649,1210018302,6,3,3,19.158333333333335
2649,1210018504,3,0,0,41.77333333333333
2649,1220000201,7,2,3,26.232857142857142
2649,1220000402,3,0,0,41.406666666666666
2649,1220006503,8,8,8,0.0
2649,1220006803,6,0,0,41.11833333333333
2649,1220006903,4,4,4,0.0
2649,1220007001,1,0,0,41.88
2649,1220007104,3,0,0,68.22
2649,1220007200,36,35,36,0.09861111111111111
2649,1220007401,2,0,0,40.565
2649,1220007402,2,0,0,44.9
2649,1220007501,8,0,0,42.08375
2649,1220007502,3,0,0,50.446666666666665
2649,1220008201,1,1,1,0.0
2649,1220008202,8,0,0,40.67
2649,1220008302,2,0,0,42.125
2649,1220008402,3,0,2,28.036666666666665
2649,1220008501,6,0,1,38.18833333333333
2649,1220008702,1,0,0,42.39
2649,1220009403,3,0,0,49.44333333333333
2649,1220009503,1,0,0,39.32
2649,1220011001,3,2,2,33.51
2649,1220011103,8,2,7,13.96125
2649,1220011503,14,4,12,13.18142857142857
2649,1220012103,3,3,3,0.0
2649,1220012700,9,0,0,41.03888888888889
2649,1220014000,1,0,0,43.78
2649,1220014100,16,5,10,19.78
2649,1220014201,18,7,8,21.69
2649,1220014203,4,0,0,40.79
2649,1220014303,2,0,0,36.595
2649,1220015000,2,0,0,43.945
2649,1220015100,4,0,0,42.2425
2649,1220018201,6,0,0,42.413333333333334
2649,1220018301,2,0,1,41.75
2649,1220018302,1,0,0,40.14
2649,1220018401,8,2,5,17.97625
2649,1220018403,3,0,0,41.57666666666666
2649,1220018504,12,7,9,12.869166666666667
2649,1220043200,1,1,1,0.0
2649,124,8,0,2,49.1125
2649,126,10,0,0,45.944
2649,127,183,141,174,4.775573770491803
2649,129,2,0,0,48.864999999999995
2649,17,1,0,1,27.6
2649,173,11,11,11,0.045454545454545456
2649,176,4,4,4,0.0
2649,178,2,2,2,0.0
2649,182,1,0,0,70.58
2649,183,2,2,2,0.0
2649,2,494,121,374,23.800668016194333
2649,21,2,0,1,30.04
2649,217,1,1,1,0.0
2649,24,87,0,0,101.48183908045976
2649,26,387,10,124,46.41614987080103
2649,29,6,0,0,39.31333333333333
2649,30,16,1,1,77.533125
2649,31,14,0,1,44.34214285714285
2649,317,4,0,0,43.135000000000005
2649,32,22,0,1,39.916363636363634
2649,321,6,6,6,0.0
2649,322,22,21,22,0.4263636363636364
2649,324,2,0,0,108.63
2649,325,11,4,11,7.588181818181818
2649,326,37,32,37,1.6305405405405404
2649,329,35,35,35,0.0
2649,337,10,0,0,41.605000000000004
2649,341,1,1,1,0.0
2649,343,2,2,2,0.0
2649,353,5,0,0,53.474000000000004
2649,358,3,0,0,41.699999999999996
2649,359,6,0,0,42.343333333333334
2649,367,2,0,0,44.655
2649,387,7,0,1,37.207142857142856
2649,39,14,1,1,45.305
2649,40,24,12,17,13.816666666666668
2649,403,9,2,2,34.37111111111111
2649,404,2,0,0,59.06
2649,407,2,0,0,100.50999999999999
2649,416,1,0,0,43.98
2649,420,3,0,0,41.156666666666666
2649,421,1,0,0,41.82
2649,423,6,0,0,40.71333333333333
2649,425,3,2,2,13.606666666666667
2649,426,3,0,0,41.81
2649,427,5,2,2,25.839999999999996
2649,46,1,1,1,0.4
2649,47,10,7,8,10.861
2649,52,19,5,8,29.86157894736842
2649,56,11,0,1,66.60363636363637
2649,57,2,1,1,22.815
2649,58,14,0,0,52.25214285714286
2649,61,14,0,0,43.17071428571428
2649,62,1,0,0,73.35
2649,68,15,0,1,41.46
2649,69,30,0,1,40.59066666666667
2649,70,6,0,0,44.01833333333334
2649,71,6,5,5,6.140000000000001
2649,74,153,0,0,96.60901960784314
2649,75,2,0,0,43.42
2649,78,1,0,0,38.96
2649,E8,109,36,91,17.389174311926606
2649,E9,35,7,16,37.27857142857143
2650,100,4,0,0,38.2525
2650,10023,2,0,0,42.394999999999996
2650,10032,1,0,0,42.5
2650,10105,1,0,0,37.97
2650,10118,7,0,0,61.53857142857142
2650,10181,2,0,0,42.555
2650,10216,1,0,0,33.53
2650,10224,1,0,0,44.48
2650,10249,1,0,0,66.3
2650,10300,1,1,1,0.0
2650,10302,2,0,0,41.375
2650,10305,1,0,0,44.99
2650,10367,1,0,0,41.06
2650,10372,1,0,0,31.44
2650,10403,1,0,0,42.98
2650,10429,1,0,0,41.65
2650,10480,1,0,0,40.95
2650,10481,57,30,53,9.750350877192982
2650,10482,4,0,0,42.192499999999995
2650,10483,2,0,0,111.475
2650,10484,2,0,0,42.989999999999995
2650,10490,3,0,1,37.34
2650,10491,5,0,2,34.709999999999994
2650,10498,1,0,0,41.47
2650,10508,1,0,0,42.38
2650,10514,3,3,3,0.0
2650,10517,4,4,4,0.0
2650,10520,6,4,6,0.815
2650,10523,5,5,5,0.0
2650,10537,3,0,1,33.626666666666665
2650,10539,3,0,0,39.18333333333334
2650,10540,3,0,1,34.156666666666666
2650,10547,3,0,0,32.53333333333333
2650,10550,5,0,1,35.348
2650,10559,8,6,8,2.55375
2650,10574,1,0,0,64.75
2650,10578,1,0,0,40.71
2650,10579,2,0,0,40.75
2650,10595,3,0,0,41.63
2650,10598,1,0,0,47.54
2650,10614,1,0,0,40.17
2650,10621,3,0,0,93.54666666666667
2650,10625,2,2,2,0.0
2650,10629,10,0,5,26.887
2650,10638,5,0,0,116.44800000000001
2650,10639,1,0,0,41.64
2650,10641,2,0,0,40.739999999999995
2650,10643,2,0,0,74.095
2650,10644,7,0,0,42.75428571428571
2650,10646,3,0,0,36.983333333333334
2650,10678,1,0,0,39.7
2650,10681,4,0,0,64.16
2650,10682,9,0,3,39.00666666666667
2650,10699,1,0,0,124.06
2650,10701,1,0,0,44.81
2650,119,18,0,0,113.30055555555556
2650,120,226,0,1,102.72654867256638
2650,121,16,1,4,33.084375
2650,1210006903,4,0,0,41.62
2650,1210008303,5,0,5,14.162
2650,1210008401,1,1,1,0.0
2650,1210008501,14,7,14,6.373571428571429
2650,1210009403,5,0,0,42.466
2650,1210009700,1,1,1,0.0
2650,1210012001,1,0,1,2.72
2650,1210012700,1,0,0,70.63
2650,1210014303,4,0,0,40.355000000000004
2650,1210018202,1,0,0,46.61
2650,1210018302,6,3,3,19.06833333333333
2650,1210018504,1,0,0,40.75
2650,1220000201,6,2,3,20.985
2650,1220000402,3,0,0,41.42333333333334
2650,1220006503,8,8,8,0.0
2650,1220006803,4,0,0,40.5025
2650,1220006903,4,4,4,0.0
2650,1220007001,1,0,0,41.88
2650,1220007104,3,0,0,64.68666666666667
2650,1220007200,36,36,36,0.036944444444444446
2650,1220007401,2,0,0,41.175
2650,1220007402,2,0,0,44.765
2650,1220007501,6,0,0,41.37833333333334
2650,1220007502,3,0,0,50.696666666666665
2650,1220008201,1,1,1,0.0
2650,1220008202,7,0,0,40.214285714285715
2650,1220008302,2,0,0,42.485
2650,1220008401,2,0,0,41.004999999999995
2650,1220008402,1,0,0,33.64
2650,1220008501,5,0,0,41.212
2650,1220008502,1,0,0,42.69
2650,1220008702,1,0,0,42.39
2650,1220009403,3,0,0,48.81666666666666
2650,1220009503,1,0,0,38.62
2650,1220011001,3,2,2,34.93333333333333
2650,1220011103,8,3,7,11.615
2650,1220011503,13,4,12,11.320769230769232
2650,1220012101,2,0,0,46.305
2650,1220012103,3,3,3,0.0
2650,1220012502,1,0,0,43.51
2650,1220012700,9,0,1,40.75666666666667
2650,1220014000,1,0,0,43.13
2650,1220014100,18,5,10,19.785
2650,1220014201,19,8,9,22.132631578947368
2650,1220014203,5,0,0,41.218
2650,1220014303,4,0,0,33.82
2650,1220015000,2,0,1,35.245
2650,1220015100,4,0,0,42.375
2650,1220018201,6,0,0,42.330000000000005
2650,1220018301,2,0,0,49.67
2650,1220018302,1,0,0,40.14
2650,1220018401,7,2,4,15.799999999999999
2650,1220018403,3,0,0,41.46333333333333
2650,1220018504,13,7,9,13.49
2650,1220043200,1,1,1,0.0
2650,124,8,0,2,49.30875
2650,126,10,0,1,45.316
2650,127,182,143,173,5.094615384615385
2650,129,3,0,0,50.473333333333336
2650,173,11,11,11,0.0
2650,176,4,4,4,0.0
2650,178,2,2,2,0.0
2650,182,1,0,0,70.08
2650,183,2,2,2,0.0
2650,2,492,125,376,23.211869918699186
2650,21,2,0,1,25.29
2650,217,1,1,1,0.0
2650,24,87,0,0,101.51655172413794
2650,26,384,17,122,46.23458333333334
2650,29,6,0,1,37.19
2650,30,17,1,1,78.98529411764706
2650,31,14,0,2,44.02285714285715
2650,317,6,0,0,41.56166666666667
2650,32,22,0,1,39.77227272727273
2650,321,6,6,6,0.0
2650,322,22,21,22,0.8168181818181818
2650,324,4,0,0,96.9125
2650,325,11,7,10,7.7681818181818185
2650,326,37,31,37,1.2367567567567568
2650,329,35,35,35,0.0
2650,337,9,0,0,41.22888888888889
2650,341,1,1,1,0.0
2650,343,2,2,2,0.0
2650,353,4,0,0,49.6625
2650,354,1,0,0,41.34
2650,358,3,0,0,40.88333333333333
2650,359,4,0,0,42.8375
2650,367,2,0,0,44.33
2650,387,6,0,1,36.96666666666667
2650,39,15,1,1,45.15933333333333
2650,40,24,12,17,13.125833333333333
2650,403,9,2,2,34.458888888888886
2650,404,2,0,0,59.375
2650,407,2,0,0,101.27
2650,411,1,0,0,72.6
2650,416,1,0,0,43.98
2650,420,3,0,0,40.75666666666667
2650,421,1,0,0,40.93
2650,423,7,0,0,40.19714285714286
2650,425,3,2,2,13.606666666666667
2650,426,2,0,0,42.739999999999995
2650,427,5,2,2,25.839999999999996
2650,46,1,1,1,0.0
2650,47,10,7,7,11.899000000000001
2650,52,18,4,7,30.800555555555555
2650,56,12,0,1,66.28750000000001
2650,57,2,1,1,23.095
2650,58,14,0,0,53.32285714285714
2650,61,14,0,0,42.92642857142857
2650,62,1,0,0,74.21
2650,68,14,0,1,40.52357142857143
2650,69,31,0,2,40.30129032258064
2650,70,5,0,0,45.804
2650,71,6,5,5,7.326666666666667
2650,74,152,0,0,97.33394736842105
2650,75,1,0,0,43.19
2650,78,1,0,0,39.67
2650,E8,109,41,89,16.73908256880734
2650,E9,35,5,17,37.38742857142857
2651,100,4,0,0,38.4525
2651,10023,2,0,0,42.44499999999999
2651,10032,1,0,0,43.56
2651,10118,7,0,0,62.33428571428571
2651,10181,1,0,0,40.75
2651,10212,1,0,0,41.32
2651,10216,2,0,0,49.725
2651,10235,1,0,0,46.17
2651,10247,1,0,0,37.92
2651,10260,1,0,0,42.66
2651,10300,1,1,1,0.0
2651,10302,2,0,0,41.215
2651,10305,1,0,0,44.97
2651,10337,1,0,0,42.39
2651,10342,1,0,0,47.67
2651,10367,1,0,0,41.5
2651,10369,1,0,0,59.53
2651,10370,1,0,0,31.29
2651,10372,2,0,1,33.295
2651,10403,1,0,0,41.78
2651,10414,1,0,0,38.87
2651,10429,1,0,0,40.73
2651,10480,1,0,0,40.95
2651,10481,57,30,53,9.091929824561404
2651,10482,4,0,0,42.192499999999995
2651,10483,3,0,0,109.57333333333334
2651,10484,2,0,0,42.54
2651,10490,3,0,0,37.45333333333334
2651,10491,4,0,1,30.59
2651,10494,1,0,0,42.79
2651,10498,2,0,0,41.215
2651,10508,2,0,0,43.235
2651,10514,3,3,3,0.0
2651,10517,3,3,3,0.0
2651,10520,6,6,6,0.0
2651,10523,5,5,5,0.0
2651,10537,2,0,0,30.63
2651,10539,2,0,0,39.225
2651,10540,2,0,1,29.155
2651,10547,2,0,0,38.515
2651,10550,3,0,0,36.97666666666667
2651,10559,8,7,8,0.7
2651,10579,2,0,0,42.805
2651,10595,3,0,0,41.85666666666666
2651,10598,1,0,0,46.62
2651,10617,1,0,0,38.62
2651,10621,4,0,0,99.305
2651,10625,2,1,2,6.3
2651,10629,10,1,6,22.656
2651,10638,5,0,0,114.898
2651,10639,1,0,0,41.64
2651,10641,4,0,0,41.2375
2651,10643,2,0,0,80.49000000000001
2651,10644,8,0,0,42.01
2651,10646,4,0,0,37.1625
2651,10678,1,0,0,39.41
2651,10681,4,0,0,67.35000000000001
2651,10682,9,0,3,38.93222222222222
2651,10699,1,0,0,107.66
2651,10701,1,0,0,45.64
2651,119,16,0,0,110.581875
2651,120,227,0,2,103.0363436123348
2651,121,16,2,4,34.550625
2651,1210006903,4,0,0,41.845
2651,1210008303,3,0,3,15.663333333333334
2651,1210008401,1,1,1,0.0
2651,1210008501,14,5,13,10.346428571428572
2651,1210009403,5,0,0,42.008
2651,1210009700,1,1,1,0.0
2651,1210012001,1,0,1,1.04
2651,1210012700,1,0,0,72.96
2651,1210014303,5,0,0,40.884
2651,1210018202,1,0,0,47.2
2651,1210018302,6,3,3,18.98
2651,1220000201,7,2,3,21.78
2651,1220000402,3,0,0,41.52333333333333
2651,1220006503,8,8,8,0.0
2651,1220006803,4,0,0,40.635
2651,1220006903,4,4,4,0.0
2651,1220007001,1,0,0,41.88
2651,1220007104,4,0,0,63.425
2651,1220007200,36,36,36,0.0
2651,1220007401,2,0,0,41.78
2651,1220007402,2,0,0,43.815
2651,1220007501,6,0,0,40.623333333333335
2651,1220007502,3,0,0,50.946666666666665
2651,1220008201,1,1,1,0.0
2651,1220008202,6,0,0,39.82666666666667
2651,1220008302,2,0,0,43.235
2651,1220008401,3,0,0,40.086666666666666
2651,1220008402,3,0,0,39.65
2651,1220008501,5,0,0,40.928
2651,1220008502,3,0,0,42.666666666666664
2651,1220009403,2,0,0,52.125
2651,1220011001,3,2,2,36.31666666666667
2651,1220011103,7,2,7,7.944285714285714
2651,1220011503,12,3,11,11.498333333333335
2651,1220012101,1,0,0,41.34
2651,1220012103,3,3,3,0.0
2651,1220012402,2,0,0,41.675
2651,1220012502,1,0,0,43.51
2651,1220012700,10,0,0,43.378
2651,1220014000,1,0,0,42.49
2651,1220014100,18,8,13,16.422777777777778
2651,1220014201,18,8,9,20.341666666666665
2651,1220014203,5,0,0,40.763999999999996
2651,1220014303,4,0,1,31.465
2651,1220015000,2,0,2,19.585
2651,1220015100,3,0,0,42.93666666666667
2651,1220018201,6,0,0,42.46333333333333
2651,1220018301,1,0,0,40.53
2651,1220018302,1,0,0,40.14
2651,1220018401,7,3,4,15.355714285714285
2651,1220018403,3,0,0,41.28
2651,1220018504,15,8,9,16.434
2651,1220043200,1,1,1,0.0
2651,124,8,0,1,49.910000000000004
2651,126,9,0,2,47.306666666666665
2651,127,181,144,169,5.204585635359116
2651,129,4,0,0,52.055
2651,173,11,11,11,0.0
2651,176,4,4,4,0.0
2651,178,2,2,2,0.0
2651,182,1,0,0,69.59
2651,183,2,2,2,0.0
2651,2,493,123,370,23.19375253549696
2651,21,2,0,1,16.995
2651,217,1,1,1,0.0
2651,24,88,0,0,102.18045454545454
2651,254,1,0,0,42.98
2651,26,383,17,118,46.307127937336816
2651,29,6,0,1,35.41166666666667
2651,30,18,1,1,79.98777777777778
2651,31,14,0,2,43.83
2651,317,5,0,0,41.275999999999996
2651,32,22,0,1,39.815909090909095
2651,321,6,6,6,0.0
2651,322,22,21,22,0.6531818181818182
2651,324,4,0,0,97.1975
2651,325,12,4,11,7.888333333333333
2651,326,37,33,37,1.0743243243243243
2651,329,35,35,35,0.0
2651,337,8,0,0,42.105
2651,341,1,1,1,0.0
2651,343,2,2,2,0.0
2651,353,4,0,0,49.315
2651,354,1,0,0,40.86
2651,358,4,0,0,40.644999999999996
2651,359,4,0,0,42.662499999999994
2651,367,2,0,0,44.0
2651,387,6,0,1,37.475
2651,39,15,1,1,45.45733333333333
2651,40,24,13,17,12.424166666666666
2651,403,9,2,2,34.388888888888886
2651,404,2,0,0,59.685
2651,407,2,0,0,100.50999999999999
2651,411,1,0,0,71.73
2651,416,1,0,0,43.98
2651,420,3,0,0,40.58
2651,421,1,0,0,40.05
2651,423,7,0,0,40.332857142857144
2651,425,3,2,3,7.386666666666667
2651,426,2,0,0,42.75
2651,427,5,2,2,25.839999999999996
2651,46,1,1,1,0.0
2651,47,9,7,7,9.516666666666667
2651,52,17,4,6,31.68647058823529
2651,56,10,0,1,65.56800000000001
2651,57,2,1,1,22.815
2651,58,13,0,0,55.04538461538462
2651,61,14,0,0,42.92285714285714
2651,62,1,0,0,75.08
2651,68,14,0,1,37.901428571428575
2651,69,30,0,1,40.294333333333334
2651,70,4,0,0,42.3425
2651,71,6,5,5,7.416666666666667
2651,74,154,0,0,97.24798701298701
2651,75,1,0,0,43.53
2651,78,1,0,0,40.38
2651,E8,110,41,89,17.310454545454547
2651,E9,35,7,17,37.14342857142857
2652,100,5,0,0,38.982
2652,10023,2,0,0,38.69
2652,10032,2,0,0,42.849999999999994
2652,10118,8,0,0,62.48
2652,10212,2,0,0,42.015
2652,10218,1,0,0,46.61
2652,10231,1,0,0,44.1
2652,10235,1,0,0,45.3
2652,10300,1,1,1,0.0
2652,10302,2,0,0,42.41
2652,10367,1,0,0,41.94
2652,10369,1,0,0,41.85
2652,10370,1,0,0,39.49
2652,10372,1,0,0,36.05
2652,10402,1,0,0,42.98
2652,10403,2,0,0,42.275000000000006
2652,10414,1,0,0,43.66
2652,10480,1,0,0,40.95
2652,10481,57,31,53,8.525789473684211
2652,10482,4,0,0,42.192499999999995
2652,10483,4,0,0,105.15
2652,10484,2,0,0,42.09
2652,10490,2,0,0,41.075
2652,10491,5,0,2,31.68
2652,10494,1,0,0,43.46
2652,10498,2,0,0,50.78
2652,10499,1,0,0,41.23
2652,10508,2,0,0,44.260000000000005
2652,10513,2,0,0,41.95
2652,10514,3,3,3,0.0
2652,10517,3,3,3,0.0
2652,10520,6,4,6,0.7683333333333334
2652,10523,5,5,5,0.0
2652,10526,1,0,0,35.09
2652,10537,1,0,0,31.59
2652,10539,2,0,0,41.52
2652,10540,1,0,0,33.2
2652,10547,1,0,0,36.67
2652,10550,6,0,0,35.03666666666667
2652,10559,8,6,8,0.49624999999999997
2652,10579,2,0,0,43.620000000000005
2652,10590,1,0,0,40.69
2652,10595,3,0,0,42.583333333333336
2652,10621,5,0,0,101.758
2652,10625,2,0,2,10.95
2652,10629,10,1,7,21.089000000000002
2652,10638,5,0,0,112.546
2652,10639,1,0,0,41.64
2652,10641,4,0,0,39.34
2652,10643,2,0,0,83.70500000000001
2652,10644,8,0,0,42.48
2652,10646,4,0,0,37.265
2652,10675,1,0,0,40.94
2652,10681,5,0,0,64.45
2652,10682,9,1,3,35.48555555555556
2652,10686,1,0,0,135.5
2652,10701,1,0,0,46.47
2652,10776,1,0,0,45.33
2652,119,16,0,0,103.575625
2652,120,228,1,2,103.28635964912282
2652,121,17,0,5,35.461176470588235
2652,1210006903,4,0,0,42.975
2652,1210008303,3,0,3,22.956666666666667
2652,1210008401,1,1,1,0.0
2652,1210008501,11,2,11,12.637272727272727
2652,1210008603,1,0,0,56.6
2652,1210009403,6,0,0,41.60333333333333
2652,1210009503,1,0,0,37.22
2652,1210009700,1,1,1,0.0
2652,1210012001,1,1,1,0.31
2652,1210012101,1,0,0,66.61
2652,1210012700,1,0,0,72.96
2652,1210014303,6,0,0,39.57666666666667
2652,1210018302,5,3,3,14.588
2652,1220000201,6,3,4,17.688333333333336
2652,1220000402,4,0,0,41.7825
2652,1220006503,8,8,8,0.0
2652,1220006803,2,0,0,40.635
2652,1220006903,4,4,4,0.0
2652,1220007001,1,0,0,41.88
2652,1220007104,5,0,0,62.726
2652,1220007200,36,36,36,0.0
2652,1220007401,2,0,0,42.39
2652,1220007402,2,0,0,42.86
2652,1220007501,7,0,0,40.14714285714285
2652,1220007502,4,0,0,49.085
2652,1220008201,1,1,1,0.0
2652,1220008202,5,0,0,39.092
2652,1220008302,2,0,0,43.975
2652,1220008401,4,0,0,42.3275
2652,1220008402,4,0,0,41.845
2652,1220008501,5,0,0,40.736000000000004
2652,1220008502,3,0,0,43.24
2652,1220008703,1,0,0,42.39
2652,1220009403,2,0,0,51.115
2652,1220011001,3,2,2,37.660000000000004
2652,1220011101,1,0,0,47.0
2652,1220011103,7,4,6,8.215714285714286
2652,1220011503,12,2,11,16.0225
2652,1220012103,3,3,3,0.0
2652,1220012502,2,0,0,79.865
2652,1220012700,9,0,0,43.60333333333333
2652,1220014000,2,0,0,40.83
2652,1220014100,18,9,13,13.887777777777778
2652,1220014201,19,8,11,20.19421052631579
2652,1220014203,4,0,0,41.975
2652,1220014303,4,0,1,29.29
2652,1220015000,2,0,2,9.705
2652,1220015100,2,0,0,44.175
2652,1220018201,6,0,0,42.595
2652,1220018301,1,0,0,39.97
2652,1220018302,3,0,0,47.06
2652,1220018401,6,3,5,10.0
2652,1220018403,3,0,0,41.02333333333333
2652,1220018504,16,8,11,16.189375000000002
2652,1220043200,1,1,1,0.0
2652,124,9,0,1,55.05111111111111
2652,126,9,0,2,47.087777777777774
2652,127,181,143,167,5.669447513812155
2652,129,3,0,0,51.29666666666666
2652,173,11,11,11,0.0
2652,176,4,4,4,0.0
2652,178,2,2,2,0.0
2652,182,1,0,0,69.1
2652,183,2,2,2,0.0
2652,2,494,118,374,23.2617004048583
2652,21,2,0,2,11.08
2652,217,1,1,1,0.0
2652,24,88,0,0,102.64943181818181
2652,26,383,18,121,46.14287206266319
2652,29,6,0,1,34.41166666666667
2652,30,17,1,1,78.36764705882354
2652,31,13,0,3,40.54230769230769
2652,317,4,0,0,40.53
2652,32,22,0,1,39.99636363636363
2652,321,6,6,6,0.0
2652,322,22,21,22,0.4895454545454545
2652,324,3,0,0,91.21
2652,325,12,7,11,8.0275
2652,326,37,32,37,1.292972972972973
2652,329,34,33,34,0.2911764705882353
2652,337,8,0,0,41.71625
2652,341,1,1,1,0.0
2652,343,2,2,2,0.0
2652,353,5,0,0,42.784
2652,354,1,0,0,41.34
2652,358,4,0,0,40.8725
2652,359,2,0,0,43.42
2652,367,2,0,0,43.68
2652,387,6,0,1,37.99333333333333
2652,39,15,1,1,45.843333333333334
2652,40,24,12,17,11.277916666666668
2652,403,9,2,2,34.32333333333334
2652,404,2,0,0,59.995000000000005
2652,407,2,0,0,99.75
2652,411,1,0,0,70.86
2652,416,1,0,0,43.98
2652,420,3,0,0,40.406666666666666
2652,421,1,0,0,39.16
2652,423,6,0,0,40.64666666666667
2652,424,1,0,0,39.15
2652,425,3,2,3,2.7933333333333334
2652,426,2,0,0,43.39
2652,427,5,2,2,25.839999999999996
2652,46,1,1,1,0.0
2652,47,9,7,7,9.542222222222222
2652,52,17,3,6,32.91823529411765
2652,56,9,0,1,61.98111111111112
2652,57,3,1,1,28.093333333333334
2652,58,12,0,0,54.498333333333335
2652,61,13,0,0,43.27923076923077
2652,62,1,0,0,75.95
2652,68,13,0,2,38.325384615384614
2652,69,30,0,1,40.307
2652,70,3,0,0,42.92666666666667
2652,71,5,5,5,0.0
2652,74,155,0,0,97.57412903225806
2652,75,1,0,0,43.86
2652,78,1,0,0,41.09
2652,E8,110,38,87,17.639
2652,E9,36,7,18,38.525000000000006
2653,100,6,0,0,40.51333333333333
2653,10023,2,0,0,37.754999999999995
2653,10032,2,0,0,42.705
2653,10118,9,0,0,64.52666666666667
2653,10212,1,0,0,44.56
2653,10218,1,0,0,46.01
2653,10231,1,0,0,43.12
2653,10235,1,0,0,44.42
2653,10260,1,0,0,40.7
2653,10300,1,1,1,0.0
2653,10302,2,0,0,41.985
2653,10370,2,0,0,41.25
2653,10372,2,0,0,39.3
2653,10402,1,0,0,41.78
2653,10480,1,0,0,40.95
2653,10481,57,32,54,7.471228070175439
2653,10482,3,0,0,41.78
2653,10483,4,0,0,99.285
2653,10484,2,0,0,42.335
2653,10490,2,0,0,41.075
2653,10491,5,0,0,31.74
2653,10494,1,0,0,44.14
2653,10498,1,0,0,40.57
2653,10499,2,0,0,41.370000000000005
2653,10508,2,0,0,44.465
2653,10514,3,3,3,0.0
2653,10517,3,2,3,1.0633333333333332
2653,10520,6,6,6,0.0
2653,10523,5,5,5,0.0
2653,10537,1,0,0,32.22
2653,10539,1,0,0,31.38
2653,10547,1,0,0,40.63
2653,10550,3,0,0,38.333333333333336
2653,10559,7,7,7,0.09
2653,10579,2,0,0,42.019999999999996
2653,10595,2,0,0,42.125
2653,10603,1,0,0,75.08
2653,10621,5,0,0,102.09400000000001
2653,10625,1,0,1,8.69
2653,10629,8,2,7,14.53
2653,10638,6,0,0,111.46166666666666
2653,10639,1,0,0,41.64
2653,10641,3,0,0,41.37
2653,10643,2,0,0,86.325
2653,10644,8,0,0,42.705
2653,10646,5,0,0,37.878
2653,10653,1,0,0,123.91
2653,10673,1,0,0,38.28
2653,10676,1,0,0,39.12
