sec,link_or_cell,n,stop_le1_kph,slow_lt30_kph,mean_speed_kph
2628,217,1,1,1,0.0
2628,24,74,0,0,110.10716216216217
2628,256,3,1,2,17.873333333333335
2628,259,1,1,1,0.0
2628,26,389,10,109,49.25462724935733
2628,29,5,0,0,58.120000000000005
2628,30,42,21,41,6.1102380952380955
2628,31,3,0,0,38.24333333333333
2628,317,5,0,2,34.001999999999995
2628,32,18,0,0,41.760555555555555
2628,321,7,6,6,5.909999999999999
2628,322,21,21,21,0.0
2628,325,14,11,14,4.405714285714286
2628,326,37,27,37,2.492972972972973
2628,327,1,0,0,43.02
2628,329,37,32,37,0.9302702702702703
2628,337,8,0,1,40.08375
2628,341,1,1,1,0.0
2628,343,1,0,1,27.35
2628,354,2,0,2,10.6
2628,387,7,0,0,100.52285714285713
2628,39,4,0,0,42.83
2628,40,42,31,31,10.730714285714285
2628,403,8,0,1,37.85375
2628,404,1,0,0,70.86
2628,408,7,0,0,44.40714285714286
2628,413,2,0,0,69.1
2628,417,1,0,0,44.47
2628,420,21,0,0,60.019047619047626
2628,425,2,1,1,21.68
2628,426,5,0,0,40.513999999999996
2628,427,5,1,1,38.474000000000004
2628,46,7,0,0,42.56714285714286
2628,47,13,0,0,61.29230769230769
2628,52,15,7,7,39.589333333333336
2628,56,2,0,0,36.94
2628,57,6,2,4,18.076666666666668
2628,58,12,0,0,43.178333333333335
2628,61,18,0,0,50.79777777777778
2628,62,2,0,0,75.53999999999999
2628,68,1,0,0,35.08
2628,69,28,0,1,40.72035714285715
2628,70,4,0,0,41.445
2628,71,4,3,3,10.0025
2628,74,148,0,0,96.40114864864866
2628,75,2,0,0,42.335
2628,E8,107,27,86,18.085607476635516
2628,E9,22,0,12,49.72636363636364
2629,100,3,0,0,40.49
2629,10023,1,0,0,81.79
2629,10025,2,0,0,39.41
2629,10032,4,0,0,42.125
2629,10116,1,0,0,43.23
2629,10124,4,0,2,34.175000000000004
2629,10184,1,0,0,41.55
2629,10186,1,0,0,40.6
2629,10202,1,0,0,44.83
2629,10216,1,0,0,39.33
2629,10218,1,0,0,42.95
2629,10235,1,0,0,43.44
2629,10244,4,0,1,36.082499999999996
2629,10247,1,0,0,62.04
2629,10480,1,0,0,41.2
2629,10481,53,31,49,9.462830188679245
2629,10482,3,0,0,42.56333333333333
2629,10483,2,0,0,40.989999999999995
2629,10484,10,0,0,41.900999999999996
2629,10490,2,0,1,30.78
2629,10491,8,0,3,38.8675
2629,10501,1,0,0,67.8
2629,10508,1,0,0,30.19
2629,10514,3,3,3,0.0
2629,10517,4,4,4,0.0
2629,10520,4,2,3,9.625
2629,10523,4,4,4,0.0
2629,10526,1,0,0,44.63
2629,10559,2,0,0,43.11
2629,10565,1,0,0,35.24
2629,10578,1,0,1,22.01
2629,10585,1,0,1,21.92
2629,10588,2,0,0,38.105000000000004
2629,10590,1,0,0,40.54
2629,10603,1,0,0,74.08
2629,10608,1,0,0,42.48
2629,10613,1,0,0,118.93
2629,10621,13,0,0,45.6476923076923
2629,10624,1,0,0,43.74
2629,10631,3,0,1,35.07
2629,10638,4,0,0,57.2025
2629,10639,1,0,0,37.11
2629,10643,2,0,0,95.985
2629,10644,7,0,0,42.462857142857146
2629,10646,4,0,0,47.765
2629,10659,1,0,1,23.65
2629,10682,21,5,21,9.204285714285714
2629,10685,3,0,1,32.68333333333334
2629,10686,1,0,0,46.76
2629,10691,2,0,1,30.745
2629,10701,1,0,0,37.42
2629,119,14,0,1,92.10142857142857
2629,120,240,0,5,90.38662500000001
2629,121,16,2,10,22.074375
2629,1210006903,5,0,0,40.739999999999995
2629,1210008203,8,8,8,0.0
2629,1210008303,7,7,7,0.0
2629,1210008401,1,1,1,0.0
2629,1210008402,8,0,0,43.128750000000004
2629,1210008501,10,3,9,13.755
2629,1210009402,3,3,3,0.0
2629,1210009503,7,5,6,7.75
2629,1210009700,1,1,1,0.0
2629,1210012600,7,7,7,0.0
2629,1210012700,1,0,1,20.77
2629,1210014303,4,0,0,35.7025
2629,1210018202,1,0,0,41.69
2629,1210018302,6,3,3,25.451666666666668
2629,1210018401,4,0,0,33.4275
2629,122,3,0,0,39.76333333333333
2629,1220000102,1,0,0,75.08
2629,1220000201,4,1,1,70.7
2629,1220000402,4,0,0,54.7
2629,1220006503,7,6,6,8.325714285714286
2629,1220006803,17,0,0,41.635882352941174
2629,1220006903,6,4,5,11.706666666666665
2629,1220007004,5,0,1,40.352
2629,1220007101,12,7,12,6.266666666666667
2629,1220007200,25,21,25,2.3356
2629,1220007401,2,0,2,11.850000000000001
2629,1220007402,2,0,0,41.275000000000006
2629,1220007501,1,0,0,47.8
2629,1220008201,1,1,1,0.0
2629,1220008301,2,2,2,0.0
2629,1220008302,2,2,2,0.0
2629,1220008402,2,2,2,0.0
2629,1220008501,12,0,5,33.348333333333336
2629,1220008502,4,0,0,39.54
2629,1220008602,2,2,2,0.0
2629,1220008701,1,1,1,0.0
2629,1220009502,1,0,0,72.35
2629,1220009503,3,0,0,60.15
2629,1220011001,2,1,2,7.125
2629,1220011101,7,0,0,40.635714285714286
2629,1220011103,10,1,1,37.699
2629,1220011503,18,6,8,26.10611111111111
2629,1220012001,2,0,0,41.285
2629,1220012103,3,1,2,19.21666666666667
2629,1220014100,5,5,5,0.0
2629,1220014201,8,6,6,9.432500000000001
2629,1220014203,8,0,0,42.045
2629,1220014303,1,1,1,0.0
2629,1220015100,1,0,0,42.18
2629,1220018201,4,0,0,41.35
2629,1220018202,3,0,0,43.663333333333334
2629,1220018301,1,0,0,31.7
2629,1220018401,10,7,7,12.584
2629,1220018404,3,0,0,40.70666666666667
2629,1220018502,3,0,0,43.25333333333333
2629,1220018503,1,0,0,44.14
2629,1220018504,7,4,6,10.517142857142858
2629,1220043200,1,1,1,0.0
2629,124,1,0,0,45.33
2629,126,1,0,0,43.89
2629,127,129,54,113,10.494108527131782
2629,129,3,0,0,45.31666666666666
2629,138,2,0,0,40.71
2629,164,1,0,0,43.06
2629,173,8,7,8,0.16
2629,174,2,0,0,40.94499999999999
2629,176,4,4,4,0.0
2629,178,1,1,1,0.0
2629,183,2,1,2,0.885
2629,2,502,103,350,29.54930278884462
2629,217,1,1,1,0.0
2629,24,74,0,0,110.25148648648648
2629,256,3,1,2,15.463333333333333
2629,259,1,1,1,0.0
2629,26,390,15,113,48.821717948717954
2629,29,6,0,0,54.70666666666667
2629,30,41,19,39,6.102926829268292
2629,31,2,0,0,36.32
2629,317,5,0,2,35.3
2629,32,19,0,0,41.63263157894737
2629,321,7,6,6,5.8585714285714285
2629,322,21,21,21,0.0
2629,325,14,10,13,5.317142857142857
2629,326,37,32,37,2.041621621621622
2629,327,1,0,0,43.52
2629,329,36,34,36,0.46361111111111114
2629,337,8,0,2,36.82375
2629,341,1,1,1,0.0
2629,343,1,0,1,22.86
2629,353,1,0,0,40.1
2629,354,1,0,1,8.35
2629,358,1,0,0,39.68
2629,387,5,0,0,97.00399999999999
2629,39,4,0,0,43.4275
2629,40,42,31,31,10.741428571428571
2629,403,8,1,1,36.98375
2629,404,1,0,0,69.98
2629,408,8,0,0,44.185
2629,413,1,0,0,69.81
2629,417,1,0,0,45.35
2629,420,20,0,0,61.715999999999994
2629,425,2,1,1,21.255
2629,426,5,0,0,41.096000000000004
2629,427,5,1,1,36.726
2629,46,7,0,0,42.43142857142857
2629,47,13,0,0,62.25769230769231
2629,52,15,7,7,37.580666666666666
2629,56,2,0,0,37.129999999999995
2629,57,6,1,4,21.388333333333335
2629,58,13,0,0,43.44615384615384
2629,61,18,0,0,50.77777777777778
2629,62,1,0,0,76.51
2629,69,28,0,1,40.38964285714286
2629,70,4,0,0,41.1075
2629,71,4,3,3,10.0025
2629,74,149,0,0,96.38845637583893
2629,75,2,0,0,41.75
2629,E8,106,26,85,17.167358490566038
2629,E9,23,1,11,53.99739130434783
2630,100,3,0,0,40.89
2630,10023,1,0,0,93.68
2630,10025,2,0,0,41.540000000000006
2630,10032,4,0,0,42.125
2630,10124,4,0,0,38.7425
2630,10184,1,0,0,44.11
2630,10186,1,0,0,41.87
2630,10202,1,0,0,45.42
2630,10215,1,0,0,40.62
2630,10218,1,0,0,42.19
2630,10235,1,0,0,51.96
2630,10244,4,0,0,43.3375
2630,10280,1,0,0,40.48
2630,10300,1,0,1,11.81
2630,10302,2,0,2,21.975
2630,10480,1,0,0,38.74
2630,10481,54,32,50,11.218518518518518
2630,10482,4,0,0,42.7525
2630,10483,2,0,0,41.585
2630,10484,10,0,0,42.046
2630,10490,2,0,0,30.975
2630,10491,7,0,3,39.43142857142857
2630,10501,1,0,0,68.52
2630,10508,1,0,1,29.29
2630,10514,3,3,3,0.0
2630,10517,4,4,4,0.0
2630,10520,4,1,4,6.3625
2630,10523,4,4,4,0.0
2630,10544,1,0,0,40.88
2630,10559,3,0,0,38.906666666666666
2630,10565,2,0,0,35.3
2630,10578,1,0,0,30.34
2630,10585,1,0,1,7.48
2630,10588,4,0,0,37.7175
2630,10590,2,0,0,40.790000000000006
2630,10595,1,0,0,47.54
2630,10603,1,0,0,73.41
2630,10614,1,0,0,42.62
2630,10621,13,0,0,45.99076923076923
2630,10623,1,0,0,30.25
2630,10624,1,0,0,44.62
2630,10631,3,0,0,38.25
2630,10638,5,0,0,51.464
2630,10639,1,0,0,40.41
2630,10643,2,0,0,100.795
2630,10644,7,0,0,42.462857142857146
2630,10646,4,0,0,46.144999999999996
2630,10678,1,0,0,46.49
2630,10682,21,6,20,8.80952380952381
2630,10685,4,0,0,38.785
2630,10686,2,0,0,46.905
2630,10691,2,0,0,38.73
2630,10699,2,0,0,117.97
2630,10701,1,0,0,38.02
2630,10702,1,0,0,119.81
2630,119,14,0,1,92.66857142857143
2630,120,240,0,7,90.65083333333334
2630,121,15,1,10,22.256666666666668
2630,1210006903,3,0,0,41.196666666666665
2630,1210008203,8,8,8,0.0
2630,1210008303,7,7,7,0.0
2630,1210008401,1,1,1,0.0
2630,1210008402,8,0,0,42.722500000000004
2630,1210008501,10,4,10,10.516
2630,1210009402,3,3,3,0.0
2630,1210009503,8,5,7,12.72
2630,1210009700,1,1,1,0.0
2630,1210012600,7,7,7,0.0
2630,1210012700,1,0,1,29.25
2630,1210014303,4,0,0,35.8875
2630,1210018202,1,0,0,40.9
2630,1210018302,5,3,3,20.258000000000003
2630,1210018401,4,0,0,35.195
2630,122,4,0,0,40.5875
2630,1220000102,1,0,0,74.21
2630,1220000201,3,1,1,57.946666666666665
2630,1220000402,5,0,0,60.458000000000006
2630,1220006503,8,6,6,13.44875
2630,1220006803,17,0,0,42.057647058823534
2630,1220006903,7,4,5,15.407142857142857
2630,1220007004,5,0,2,35.408
2630,1220007101,10,6,10,5.945
2630,1220007200,27,21,26,3.656296296296296
2630,1220007402,2,0,0,41.275000000000006
2630,1220007501,1,0,0,43.12
2630,1220008201,1,1,1,0.0
2630,1220008301,2,2,2,0.0
2630,1220008302,2,2,2,0.0
2630,1220008402,2,2,2,0.0
2630,1220008501,11,0,4,33.298181818181824
2630,1220008502,3,0,0,39.63666666666666
2630,1220008602,2,2,2,0.0
2630,1220008701,1,1,1,0.0
2630,1220009502,1,0,0,71.84
2630,1220009503,3,0,0,58.43666666666667
2630,1220011001,2,1,2,5.02
2630,1220011101,7,0,0,40.05285714285714
2630,1220011103,11,1,1,38.07272727272727
2630,1220011503,18,6,10,23.581666666666667
2630,1220012001,2,0,0,41.285
2630,1220012103,3,1,2,19.21666666666667
2630,1220014100,5,5,5,0.0
2630,1220014201,8,6,6,9.432500000000001
2630,1220014203,8,0,0,41.83125
2630,1220014303,1,1,1,0.0
2630,1220015100,1,0,0,42.58
2630,1220018201,4,0,0,41.3075
2630,1220018202,3,0,0,42.910000000000004
2630,1220018301,1,0,0,32.4
2630,1220018302,1,0,0,38.51
2630,1220018401,10,7,7,12.566999999999998
2630,1220018404,3,0,0,40.39333333333334
2630,1220018503,3,0,0,42.093333333333334
2630,1220018504,7,4,6,8.494285714285715
2630,1220043200,1,1,1,0.0
2630,124,1,0,0,44.38
2630,126,1,0,0,43.89
2630,127,130,63,112,10.813076923076924
2630,129,3,0,0,40.75
2630,138,1,0,0,40.14
2630,164,1,0,0,43.06
2630,173,8,8,8,0.04875
2630,174,1,0,0,41.41
2630,176,4,4,4,0.0
2630,178,1,1,1,0.0
2630,183,2,2,2,0.33
2630,2,500,107,349,29.20516
2630,217,1,1,1,0.0
2630,24,75,0,0,110.59453333333333
2630,256,3,1,2,14.103333333333333
2630,259,1,1,1,0.0
2630,26,390,18,117,48.220333333333336
2630,29,6,0,0,54.14833333333333
2630,30,39,20,38,5.07923076923077
2630,31,2,0,0,36.535
2630,317,6,0,1,36.48166666666666
2630,32,19,0,0,41.34526315789474
2630,321,7,6,6,5.909999999999999
2630,322,21,21,21,0.0
2630,325,13,10,13,4.953846153846154
2630,326,38,29,38,2.855
2630,327,1,0,0,44.01
2630,329,36,31,36,0.9122222222222223
2630,337,8,0,1,39.64125
2630,341,1,1,1,0.0
2630,343,1,0,1,18.45
2630,353,1,0,0,40.1
2630,354,1,0,1,17.59
2630,358,1,0,0,40.31
2630,383,1,0,0,43.31
2630,387,3,0,0,114.40666666666668
2630,39,4,0,0,43.645
2630,40,42,31,31,10.763809523809524
2630,403,7,1,1,36.16571428571429
2630,404,1,0,0,69.11
2630,408,8,0,0,43.915
2630,417,1,0,0,44.47
2630,420,19,0,0,62.61526315789474
2630,425,2,1,1,20.835
2630,426,4,0,0,40.5075
2630,427,5,1,1,35.007999999999996
2630,46,7,0,0,42.465714285714284
2630,47,13,0,0,62.72538461538461
2630,52,15,7,8,35.57266666666667
2630,56,2,0,0,37.32
2630,57,5,0,3,24.606
2630,58,13,0,0,44.92307692307692
2630,61,18,0,0,50.974999999999994
2630,62,1,0,0,76.67
2630,69,28,0,1,40.03892857142857
2630,70,5,0,0,41.21
2630,71,4,3,3,10.0025
2630,74,149,0,0,95.54536912751678
2630,75,2,0,0,41.17
2630,E8,105,23,84,16.474857142857143
2630,E9,23,1,12,47.15521739130435
2631,100,3,0,0,41.32
2631,10025,2,0,0,42.245000000000005
2631,10032,2,0,0,40.129999999999995
2631,10116,1,0,0,44.07
2631,10124,6,0,0,39.32666666666666
2631,10184,4,0,0,41.65
2631,10189,1,0,0,33.66
2631,10193,1,0,0,34.0
2631,10215,1,0,0,39.96
2631,10218,1,0,0,40.1
2631,10244,4,0,1,38.6525
2631,10247,1,0,0,58.8
2631,10300,1,0,1,3.57
2631,10302,2,0,1,30.990000000000002
2631,10480,1,0,0,36.47
2631,10481,55,32,50,12.264727272727272
2631,10482,4,0,0,42.192499999999995
2631,10483,2,0,0,41.42
2631,10484,10,0,0,41.894999999999996
2631,10490,2,0,0,31.12
2631,10491,8,0,2,43.2975
2631,10501,1,0,0,69.24
2631,10508,2,0,1,29.445
2631,10514,3,3,3,0.0
2631,10517,4,4,4,0.0
2631,10520,4,0,4,5.797499999999999
2631,10523,4,4,4,0.0
2631,10559,3,0,1,35.93333333333333
2631,10565,1,0,0,35.12
2631,10585,1,0,1,2.44
2631,10588,2,0,0,41.795
2631,10595,2,0,0,39.785
2631,10621,12,0,0,39.887499999999996
2631,10623,1,0,0,38.03
2631,10631,3,0,0,41.18
2631,10638,4,0,0,52.0325
2631,10639,1,0,0,37.74
2631,10643,2,0,0,97.235
2631,10644,7,0,0,42.33428571428571
2631,10646,4,0,0,39.8975
2631,10647,1,0,0,45.07
2631,10682,21,3,20,9.106666666666667
2631,10685,5,0,1,42.61
2631,10686,1,0,0,47.76
2631,10691,3,0,1,37.379999999999995
2631,10699,1,0,0,104.55
2631,119,15,0,0,95.74733333333333
2631,120,241,0,5,90.73273858921162
2631,121,14,1,10,20.052857142857142
2631,1210006903,3,0,0,41.49666666666666
2631,1210008203,8,8,8,0.0
2631,1210008303,7,7,7,0.0
2631,1210008401,1,1,1,0.0
2631,1210008402,8,0,0,42.323750000000004
2631,1210008501,11,4,10,8.360909090909091
2631,1210009402,3,3,3,0.0
2631,1210009503,8,5,7,9.4125
2631,1210009700,1,1,1,0.0
2631,1210012600,7,7,7,0.0
2631,1210014303,4,0,0,37.177499999999995
2631,1210018302,5,3,3,20.258
2631,1210018401,3,0,0,36.02
2631,122,4,0,0,43.56
2631,1220000102,1,0,0,73.35
2631,1220000201,4,1,1,50.905
2631,1220000402,6,0,0,66.8
2631,1220006503,8,6,6,12.122499999999999
2631,1220006803,17,0,0,42.51294117647059
2631,1220006903,8,4,5,17.98625
2631,1220007004,5,0,1,36.926
2631,1220007101,10,5,9,9.995000000000001
2631,1220007200,27,22,26,2.200740740740741
2631,1220007402,2,0,0,41.275000000000006
2631,1220007501,1,0,0,38.47
2631,1220008201,1,1,1,0.0
2631,1220008301,2,2,2,0.0
2631,1220008302,2,2,2,0.0
2631,1220008402,2,2,2,0.0
2631,1220008501,11,0,4,34.57272727272727
2631,1220008502,3,0,0,39.24333333333333
2631,1220008602,2,2,2,0.0
2631,1220008701,1,1,1,0.0
2631,1220009502,1,0,0,71.33
2631,1220009503,2,0,0,55.96
2631,1220011001,2,1,2,3.09
2631,1220011101,6,0,0,38.70333333333333
2631,1220011103,11,1,2,36.47636363636364
2631,1220011503,19,6,10,23.678947368421053
2631,1220012001,2,0,0,41.285
2631,1220012103,3,1,2,19.21666666666667
2631,1220012600,1,0,0,59.76
2631,1220014100,5,5,5,0.0
2631,1220014201,8,6,6,9.432500000000001
2631,1220014203,10,0,0,41.867000000000004
2631,1220014303,1,1,1,0.0
2631,1220015100,2,0,0,50.879999999999995
2631,1220018201,5,0,0,41.272000000000006
2631,1220018202,4,0,0,43.57
2631,1220018301,1,0,0,33.1
2631,1220018302,1,0,0,37.69
2631,1220018401,10,7,8,11.104
2631,1220018404,3,0,0,40.60666666666666
2631,1220018504,7,5,6,7.142857142857143
2631,1220043200,1,1,1,0.0
2631,124,1,0,0,43.43
2631,126,1,0,0,43.89
2631,127,130,57,112,10.83823076923077
2631,129,3,0,0,44.81
2631,138,1,0,0,40.14
2631,164,1,0,0,43.06
2631,173,9,8,9,2.43
2631,174,1,0,0,41.41
2631,176,4,4,4,0.0
2631,178,1,1,1,0.0
2631,183,2,2,2,0.0
2631,2,498,110,351,28.600502008032127
2631,217,1,1,1,0.0
2631,24,76,0,0,110.96197368421053
2631,256,3,2,2,13.74
2631,259,1,1,1,0.0
2631,26,388,15,112,47.76840206185567
2631,29,6,0,0,52.474999999999994
2631,30,38,19,37,6.436842105263158
2631,31,2,0,0,37.335
2631,317,5,0,0,38.03
2631,32,20,0,0,40.8575
2631,321,7,6,6,5.9628571428571435
2631,322,21,21,21,0.0
2631,325,13,9,13,5.56923076923077
2631,326,38,32,38,2.1092105263157896
2631,327,1,0,0,44.5
2631,329,35,34,35,0.11857142857142858
2631,337,8,0,0,41.1375
2631,341,1,1,1,0.0
2631,343,2,0,1,23.985
2631,353,1,0,0,40.83
2631,354,1,0,1,25.73
2631,358,2,0,0,39.405
2631,359,2,0,0,45.485
2631,383,1,0,0,44.14
2631,387,4,0,0,115.505
2631,39,4,0,0,43.8625
2631,40,42,31,32,10.805
2631,403,7,1,1,35.074285714285715
2631,404,2,0,0,70.495
2631,408,7,0,0,43.519999999999996
2631,417,1,0,0,43.58
2631,420,20,0,0,61.620000000000005
2631,424,1,0,0,45.6
2631,425,2,1,1,20.41
2631,426,4,0,0,41.0075
2631,427,5,1,1,33.336
2631,46,7,0,0,44.23285714285714
2631,47,13,0,0,63.0923076923077
2631,52,15,7,9,33.732
2631,56,3,0,0,37.88
2631,57,5,0,3,25.514
2631,58,14,0,0,44.263571428571424
2631,61,19,0,0,50.66947368421053
2631,62,1,0,0,76.84
2631,69,28,0,1,39.695
2631,70,6,0,0,42.535
2631,71,4,3,3,10.0025
2631,74,149,0,0,95.69657718120806
2631,75,2,0,0,40.585
2631,E8,106,28,86,17.323490566037737
2631,E9,24,1,12,45.12291666666667
2632,100,3,0,0,41.78
2632,10023,1,0,0,108.79
2632,10025,2,0,1,29.72
2632,10032,1,0,0,42.63
2632,10124,6,0,0,43.288333333333334
2632,10189,1,0,0,33.66
2632,10193,1,0,0,40.41
2632,10218,1,0,0,39.31
2632,10244,3,0,0,42.0
2632,10247,1,0,0,57.8
2632,10269,1,0,0,43.06
2632,10300,1,0,1,1.32
2632,10302,2,0,0,39.125
2632,10480,1,0,0,37.37
2632,10481,55,30,50,12.00690909090909
2632,10482,4,0,0,42.192499999999995
2632,10483,3,0,0,43.596666666666664
2632,10484,11,0,0,41.73636363636364
2632,10490,2,0,0,31.57
2632,10491,8,0,2,42.2325
2632,10500,1,0,0,72.48
2632,10501,1,0,0,69.95
2632,10508,2,0,2,29.585
2632,10514,3,3,3,0.0
2632,10517,4,4,4,0.0
2632,10520,4,2,4,4.085
2632,10523,4,3,4,2.2025
2632,10526,1,0,0,40.98
2632,10540,1,0,0,39.04
2632,10542,1,0,0,40.53
2632,10544,1,0,0,40.15
2632,10559,3,0,0,36.96666666666666
2632,10565,1,0,0,35.63
2632,10573,1,0,0,37.06
2632,10578,1,0,0,33.07
2632,10585,1,1,1,0.83
2632,10588,3,0,1,38.92333333333333
2632,10590,1,0,0,41.09
2632,10595,2,0,0,39.730000000000004
2632,10621,12,0,0,39.405
2632,10623,2,0,0,39.925
2632,10631,3,0,0,41.800000000000004
2632,10638,4,0,0,50.9775
2632,10639,1,0,0,33.83
2632,10643,2,0,0,93.49
2632,10644,7,0,0,42.205714285714286
2632,10646,4,0,0,43.48
2632,10647,1,0,0,46.23
2632,10659,1,0,0,33.14
2632,10676,1,0,0,44.71
2632,10678,1,0,0,42.19
2632,10682,22,5,20,10.417727272727273
2632,10685,4,0,0,47.8375
2632,10686,2,0,0,49.3
2632,10691,3,0,0,40.11333333333334
2632,10699,3,0,0,107.92333333333333
2632,119,13,0,0,98.57000000000001
2632,120,240,0,2,90.79570833333334
2632,121,13,2,11,15.747692307692308
2632,1210006903,2,0,0,42.15
2632,1210008203,8,6,8,2.7424999999999997
2632,1210008303,7,7,7,0.0
2632,1210008401,1,1,1,0.0
2632,1210008402,7,0,0,42.77285714285714
2632,1210008501,13,5,12,9.243076923076924
2632,1210009402,3,3,3,0.0
2632,1210009503,9,5,7,12.18888888888889
2632,1210009700,1,1,1,0.0
2632,1210012600,7,7,7,0.0
2632,1210014303,4,0,1,37.05
2632,1210018302,4,3,3,16.56
2632,1210018401,2,0,0,34.165
2632,122,8,0,0,42.76625
2632,1220000201,3,1,1,27.540000000000003
2632,1220000402,6,0,0,67.52666666666666
2632,1220006503,8,6,6,10.65875
2632,1220006803,17,0,0,43.05588235294118
2632,1220006903,7,4,4,17.882857142857144
2632,1220007004,4,0,0,41.2225
2632,1220007101,8,3,8,12.4825
2632,1220007200,27,23,27,1.2014814814814814
2632,1220007402,2,0,0,41.275000000000006
2632,1220007501,1,0,0,33.86
2632,1220008201,1,1,1,0.0
2632,1220008301,2,0,2,12.6
2632,1220008302,2,1,2,4.675
2632,1220008402,2,2,2,0.0
2632,1220008501,10,0,2,36.661
2632,1220008502,2,0,0,38.205
2632,1220008602,2,2,2,0.0
2632,1220008701,1,1,1,0.0
2632,1220009502,1,0,0,70.82
2632,1220009503,1,0,0,49.56
2632,1220011001,2,1,2,1.47
2632,1220011101,6,0,0,37.755
2632,1220011103,12,1,3,34.780833333333334
2632,1220011503,19,6,10,22.574210526315788
2632,1220012001,2,0,0,41.285
2632,1220012103,3,1,1,22.383333333333336
2632,1220012600,1,0,0,66.89
2632,1220014100,5,5,5,0.0
2632,1220014201,8,6,6,9.432500000000001
2632,1220014203,10,0,0,41.231
2632,1220014303,1,1,1,0.0
2632,1220015100,3,0,0,47.300000000000004
2632,1220018201,5,0,0,40.977999999999994
2632,1220018202,4,0,0,43.6025
2632,1220018301,2,0,0,37.209999999999994
2632,1220018302,1,0,0,38.51
2632,1220018401,11,7,8,12.194545454545453
2632,1220018404,3,0,0,40.98
2632,1220018504,7,5,6,6.225714285714287
2632,1220043200,1,1,1,0.0
2632,124,1,0,0,42.47
2632,126,1,0,0,43.89
2632,127,130,59,115,10.350461538461538
2632,129,3,0,0,48.586666666666666
2632,138,1,0,0,40.14
2632,173,9,8,9,0.9122222222222223
2632,174,1,0,0,41.41
2632,176,4,4,4,0.0
2632,178,1,1,1,0.0
2632,183,2,2,2,0.0
2632,2,498,101,352,28.24259036144578
2632,217,1,1,1,0.0
2632,24,75,0,0,110.8176
2632,256,3,2,3,9.596666666666666
2632,259,1,1,1,0.0
2632,26,391,17,121,47.26953964194373
2632,29,6,0,0,50.623333333333335
2632,30,37,19,37,4.969459459459459
2632,31,1,0,0,32.29
2632,317,5,0,0,37.468
2632,32,20,0,0,40.588
2632,321,7,6,6,6.015714285714286
2632,322,21,21,21,0.0
2632,325,13,9,13,6.346923076923077
2632,326,38,29,38,1.825263157894737
2632,327,1,0,0,44.99
2632,328,1,0,0,58.21
2632,329,35,32,35,0.1462857142857143
2632,337,7,0,0,42.04571428571428
2632,341,1,1,1,0.0
2632,343,2,0,1,26.35
2632,353,1,0,0,41.57
2632,358,2,0,0,39.980000000000004
2632,359,2,0,0,48.83
2632,383,1,0,0,44.97
2632,387,5,0,0,111.476
2632,39,4,0,0,43.572500000000005
2632,40,42,31,32,10.81547619047619
2632,403,6,1,2,32.51833333333334
2632,404,2,0,0,70.595
2632,408,6,0,0,43.45333333333334
2632,409,1,0,0,44.22
2632,417,1,0,0,42.7
2632,420,19,0,0,62.30631578947368
2632,425,2,1,1,19.985
2632,426,3,0,0,40.21666666666667
2632,427,5,1,1,31.556
2632,46,7,0,0,45.65857142857143
2632,47,13,0,0,63.89153846153847
2632,52,15,7,9,31.372666666666664
2632,56,3,0,0,37.723333333333336
2632,57,4,0,2,27.349999999999998
2632,58,15,0,0,43.91
2632,61,18,0,0,47.13944444444444
2632,62,1,0,0,77.01
2632,69,28,0,1,39.544642857142854
2632,70,6,0,0,42.471666666666664
2632,71,4,3,4,7.1575
2632,74,148,0,0,95.53222972972974
2632,75,2,0,0,40.005
2632,E8,106,29,85,17.056037735849056
2632,E9,22,2,12,40.63636363636363
2633,100,2,0,0,41.495000000000005
2633,10025,2,0,1,34.45
2633,10124,6,0,0,41.906666666666666
2633,10189,1,0,0,33.66
2633,10216,1,0,0,34.51
2633,10244,1,0,0,43.72
2633,10300,1,1,1,0.4
2633,10302,4,0,1,36.3975
2633,10385,2,0,2,20.535
2633,10388,1,0,1,17.36
2633,10395,2,0,2,23.78
2633,10480,1,0,0,41.2
2633,10481,54,31,49,10.678333333333333
2633,10482,4,0,0,42.192499999999995
2633,10483,3,0,0,45.73
2633,10484,11,0,0,41.86818181818182
2633,10490,2,0,0,32.02
2633,10491,7,0,1,42.228571428571435
2633,10498,1,0,0,42.78
2633,10499,1,0,0,115.37
2633,10500,1,0,0,71.61
2633,10501,1,0,0,70.67
2633,10508,4,0,1,33.542500000000004
2633,10514,4,3,3,10.6175
2633,10517,4,4,4,0.0
2633,10519,1,0,0,45.48
2633,10520,5,2,5,3.5520000000000005
2633,10523,4,3,4,0.5275
2633,10528,1,0,0,45.32
2633,10542,1,0,0,41.69
2633,10559,3,0,1,34.52
2633,10565,1,0,0,35.17
2633,10573,2,0,0,41.415
2633,10578,1,0,0,39.79
2633,10585,1,1,1,0.0
2633,10588,1,0,1,29.53
2633,10595,2,0,0,39.675
2633,10598,1,0,0,42.9
2633,10615,1,0,0,91.57
2633,10621,12,0,1,39.0775
2633,10623,2,0,0,46.565
2633,10631,1,0,0,41.09
2633,10638,4,0,0,49.7175
2633,10639,1,0,0,30.13
2633,10641,1,0,0,70.82
2633,10643,1,0,0,103.13
2633,10644,8,0,0,42.21375
2633,10646,4,0,0,43.32
2633,10647,1,0,0,45.23
2633,10650,1,0,0,69.98
