sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
675,1200.000000,600.000000,6.000000,6.000000,120.000000,575,260,43,19,200,53,38.306884,103.070320,106
690,1200.000000,600.000000,6.000000,6.000000,120.000000,584,256,50,5,208,65,42.368512,99.227796,123
705,1200.000000,600.000000,6.000000,6.000000,120.000000,585,267,49,3,223,43,40.446645,105.974509,177
720,1200.000000,600.000000,6.000000,6.000000,120.000000,582,274,46,6,221,35,34.572730,109.598274,236
735,1200.000000,600.000000,6.000000,6.000000,120.000000,554,291,39,4,187,33,26.033371,105.500917,261
750,1200.000000,600.000000,6.000000,6.000000,120.000000,564,277,36,16,180,55,37.049174,103.949851,112
765,1200.000000,600.000000,6.000000,6.000000,120.000000,588,275,35,28,204,46,43.414184,103.961310,73
780,1200.000000,600.000000,6.000000,6.000000,120.000000,574,279,22,24,193,56,40.571117,103.482977,99
795,1200.000000,600.000000,6.000000,6.000000,120.000000,562,298,28,20,183,33,35.508949,100.080467,109
810,1200.000000,600.000000,6.000000,6.000000,120.000000,570,290,33,5,183,59,38.661888,102.542150,96
825,1200.000000,600.000000,6.000000,6.000000,120.000000,572,293,36,2,198,43,35.503641,104.305779,178
840,1200.000000,600.000000,6.000000,6.000000,120.000000,582,294,38,4,223,23,31.408760,107.653835,242
855,1200.000000,600.000000,6.000000,6.000000,120.000000,560,309,34,4,205,8,22.607253,103.711784,302
870,1200.000000,600.000000,6.000000,6.000000,120.000000,548,281,30,11,178,48,31.987723,111.894381,163
885,1200.000000,600.000000,6.000000,6.000000,120.000000,569,296,18,22,179,54,40.588273,115.379507,98
900,1200.000000,600.000000,6.000000,6.000000,120.000000,574,298,18,27,185,46,38.948395,111.002555,116
