scope,candidate,scenario_id,internal_storage_fraction,offramp_storage_fraction,metric,n,mean_abs_error
scenario,int080_off050,urban_d_heavy,0.8,0.5,urban_link_occupancy_total_veh,6,55.03584784861651
scenario,int080_off050,urban_d_heavy,0.8,0.5,urban_movement_queue_total_veh,6,56.83750000000002
scenario,int080_off050,urban_d_heavy,0.8,0.5,urban_queue_plus_link_occupancy_total_veh,6,81.6473898023973
scenario,int085_off010,fw_eb_heavy,0.85,0.1,freeway_total_veh,6,16.37888100037538
scenario,int085_off010,fw_eb_heavy,0.85,0.1,protected_accumulation_veh,6,52.34031234232292
scenario,int085_off010,fw_eb_heavy,0.85,0.1,total_model_vehicles,6,48.28924055638347
scenario,int085_off010,fw_eb_heavy,0.85,0.1,urban_link_occupancy_total_veh,6,62.795428816996896
scenario,int085_off010,fw_eb_heavy,0.85,0.1,urban_movement_queue_total_veh,6,38.16111111111112
scenario,int085_off010,fw_eb_heavy,0.85,0.1,urban_queue_plus_link_occupancy_total_veh,6,54.38878227013026
scenario,int085_off010,ramp_d_bias,0.85,0.1,freeway_total_veh,6,17.98053416462458
scenario,int085_off010,ramp_d_bias,0.85,0.1,protected_accumulation_veh,6,45.782348203244936
scenario,int085_off010,ramp_d_bias,0.85,0.1,total_model_vehicles,6,22.689180063089548
scenario,int085_off010,ramp_d_bias,0.85,0.1,urban_link_occupancy_total_veh,6,76.13456885402637
scenario,int085_off010,ramp_d_bias,0.85,0.1,urban_movement_queue_total_veh,6,100.3497685185185
scenario,int085_off010,ramp_d_bias,0.85,0.1,urban_queue_plus_link_occupancy_total_veh,6,20.871733548957774
scenario,int085_off010,urban_d_heavy,0.85,0.1,freeway_total_veh,6,8.740438337104637
scenario,int085_off010,urban_d_heavy,0.85,0.1,protected_accumulation_veh,6,48.84468706549756
scenario,int085_off010,urban_d_heavy,0.85,0.1,total_model_vehicles,6,73.06806782216209
scenario,int085_off010,urban_d_heavy,0.85,0.1,urban_link_occupancy_total_veh,6,53.23472072872823
scenario,int085_off010,urban_d_heavy,0.85,0.1,urban_movement_queue_total_veh,6,58.126388888888904
scenario,int085_off010,urban_d_heavy,0.85,0.1,urban_queue_plus_link_occupancy_total_veh,6,82.57589847124862
scenario,int085_off020,fw_eb_heavy,0.85,0.2,freeway_total_veh,6,16.377680283201403
scenario,int085_off020,fw_eb_heavy,0.85,0.2,protected_accumulation_veh,6,51.898645675656255
scenario,int085_off020,fw_eb_heavy,0.85,0.2,total_model_vehicles,6,48.24857506051446
scenario,int085_off020,fw_eb_heavy,0.85,0.2,urban_link_occupancy_total_veh,6,62.00372852119259
scenario,int085_off020,fw_eb_heavy,0.85,0.2,urban_movement_queue_total_veh,6,39.944444444444436
scenario,int085_off020,fw_eb_heavy,0.85,0.2,urban_queue_plus_link_occupancy_total_veh,6,54.34655841862568
scenario,int085_off020,ramp_d_bias,0.85,0.2,freeway_total_veh,6,17.98587546922633
scenario,int085_off020,ramp_d_bias,0.85,0.2,protected_accumulation_veh,6,47.13159415512787
scenario,int085_off020,ramp_d_bias,0.85,0.2,total_model_vehicles,6,22.55212790409045
scenario,int085_off020,ramp_d_bias,0.85,0.2,urban_link_occupancy_total_veh,6,73.64279089616315
scenario,int085_off020,ramp_d_bias,0.85,0.2,urban_movement_queue_total_veh,6,98.15810185185185
scenario,int085_off020,ramp_d_bias,0.85,0.2,urban_queue_plus_link_occupancy_total_veh,6,21.175424203534096
scenario,int085_off020,urban_d_heavy,0.85,0.2,freeway_total_veh,6,8.741706693755981
scenario,int085_off020,urban_d_heavy,0.85,0.2,protected_accumulation_veh,6,48.45302039883085
scenario,int085_off020,urban_d_heavy,0.85,0.2,total_model_vehicles,6,73.01907189721864
scenario,int085_off020,urban_d_heavy,0.85,0.2,urban_link_occupancy_total_veh,6,52.634699364373084
scenario,int085_off020,urban_d_heavy,0.85,0.2,urban_movement_queue_total_veh,6,58.376388888888904
scenario,int085_off020,urban_d_heavy,0.85,0.2,urban_queue_plus_link_occupancy_total_veh,6,82.52524752569222
scenario,int085_off030,fw_eb_heavy,0.85,0.3,freeway_total_veh,6,16.376141879481505
scenario,int085_off030,fw_eb_heavy,0.85,0.3,protected_accumulation_veh,6,51.45697900898963
scenario,int085_off030,fw_eb_heavy,0.85,0.3,total_model_vehicles,6,48.20822315821395
scenario,int085_off030,fw_eb_heavy,0.85,0.3,urban_link_occupancy_total_veh,6,61.21201458465441
scenario,int085_off030,fw_eb_heavy,0.85,0.3,urban_movement_queue_total_veh,6,41.72777777777778
scenario,int085_off030,fw_eb_heavy,0.85,0.3,urban_queue_plus_link_occupancy_total_veh,6,54.30432122662479
scenario,int085_off030,ramp_d_bias,0.85,0.3,freeway_total_veh,6,17.993448556370076
scenario,int085_off030,ramp_d_bias,0.85,0.3,protected_accumulation_veh,6,50.058677488461115
scenario,int085_off030,ramp_d_bias,0.85,0.3,total_model_vehicles,6,22.39420735964838
scenario,int085_off030,ramp_d_bias,0.85,0.3,urban_link_occupancy_total_veh,6,71.0447038730355
scenario,int085_off030,ramp_d_bias,0.85,0.3,urban_movement_queue_total_veh,6,95.88310185185182
scenario,int085_off030,ramp_d_bias,0.85,0.3,urban_queue_plus_link_occupancy_total_veh,6,21.502264610819264
scenario,int085_off030,urban_d_heavy,0.85,0.3,freeway_total_veh,6,8.743295639285698
scenario,int085_off030,urban_d_heavy,0.85,0.3,protected_accumulation_veh,6,48.06135373216424
scenario,int085_off030,urban_d_heavy,0.85,0.3,total_model_vehicles,6,72.97035984243634
scenario,int085_off030,urban_d_heavy,0.85,0.3,urban_link_occupancy_total_veh,6,52.03466971420864
scenario,int085_off030,urban_d_heavy,0.85,0.3,urban_movement_queue_total_veh,6,58.626388888888904
scenario,int085_off030,urban_d_heavy,0.85,0.3,urban_queue_plus_link_occupancy_total_veh,6,82.47458885770484
scenario,int085_off035,fw_eb_heavy,0.85,0.35,freeway_total_veh,6,16.375246337527813
scenario,int085_off035,fw_eb_heavy,0.85,0.35,protected_accumulation_veh,6,51.23614567565626
scenario,int085_off035,fw_eb_heavy,0.85,0.35,total_model_vehicles,6,48.188164520213526
scenario,int085_off035,fw_eb_heavy,0.85,0.35,urban_link_occupancy_total_veh,6,60.8161525084845
scenario,int085_off035,fw_eb_heavy,0.85,0.35,urban_movement_queue_total_veh,6,42.61944444444445
scenario,int085_off035,fw_eb_heavy,0.85,0.35,urban_queue_plus_link_occupancy_total_veh,6,54.28319763539069
scenario,int085_off035,ramp_d_bias,0.85,0.35,freeway_total_veh,6,17.998064235247497
scenario,int085_off035,ramp_d_bias,0.85,0.35,protected_accumulation_veh,6,51.49513582179452
scenario,int085_off035,ramp_d_bias,0.85,0.35,total_model_vehicles,6,22.288924270377134
scenario,int085_off035,ramp_d_bias,0.85,0.35,urban_link_occupancy_total_veh,6,69.79772168889572
scenario,int085_off035,ramp_d_bias,0.85,0.35,urban_movement_queue_total_veh,6,94.82476851851851
scenario,int085_off035,ramp_d_bias,0.85,0.35,urban_queue_plus_link_occupancy_total_veh,6,21.6930895376544
scenario,int085_off035,urban_d_heavy,0.85,0.35,freeway_total_veh,6,8.744210079633163
scenario,int085_off035,urban_d_heavy,0.85,0.35,protected_accumulation_veh,6,47.865520398830895
scenario,int085_off035,urban_d_heavy,0.85,0.35,total_model_vehicles,6,72.94611002125454
scenario,int085_off035,urban_d_heavy,0.85,0.35,urban_link_occupancy_total_veh,6,51.73465178571888
scenario,int085_off035,urban_d_heavy,0.85,0.35,urban_movement_queue_total_veh,6,58.751388888888904
scenario,int085_off035,urban_d_heavy,0.85,0.35,urban_queue_plus_link_occupancy_total_veh,6,82.44925663157422
scenario,int085_off040,fw_eb_heavy,0.85,0.4,freeway_total_veh,6,16.374266753387616
scenario,int085_off040,fw_eb_heavy,0.85,0.4,protected_accumulation_veh,6,51.01531234232295
scenario,int085_off040,fw_eb_heavy,0.85,0.4,total_model_vehicles,6,48.16818391155031
scenario,int085_off040,fw_eb_heavy,0.85,0.4,urban_link_occupancy_total_veh,6,60.42028703185195
scenario,int085_off040,fw_eb_heavy,0.85,0.4,urban_movement_queue_total_veh,6,43.51111111111112
scenario,int085_off040,fw_eb_heavy,0.85,0.4,urban_queue_plus_link_occupancy_total_veh,6,54.262070718857665
scenario,int085_off040,ramp_d_bias,0.85,0.4,freeway_total_veh,6,18.0032275559702
scenario,int085_off040,ramp_d_bias,0.85,0.4,protected_accumulation_veh,6,52.93159415512781
scenario,int085_off040,ramp_d_bias,0.85,0.4,total_model_vehicles,6,22.184143205289775
scenario,int085_off040,ramp_d_bias,0.85,0.4,urban_link_occupancy_total_veh,6,68.55072493213403
scenario,int085_off040,ramp_d_bias,0.85,0.4,urban_movement_queue_total_veh,6,93.76643518518519
scenario,int085_off040,ramp_d_bias,0.85,0.4,urban_queue_plus_link_occupancy_total_veh,6,21.883900474503264
scenario,int085_off040,urban_d_heavy,0.85,0.4,freeway_total_veh,6,8.74520434160007
scenario,int085_off040,urban_d_heavy,0.85,0.4,protected_accumulation_veh,6,47.66968706549756
scenario,int085_off040,urban_d_heavy,0.85,0.4,total_model_vehicles,6,72.92193085244621
scenario,int085_off040,urban_d_heavy,0.85,0.4,urban_link_occupancy_total_veh,6,51.43463179076494
scenario,int085_off040,urban_d_heavy,0.85,0.4,urban_movement_queue_total_veh,6,58.8763888888889
scenario,int085_off040,urban_d_heavy,0.85,0.4,urban_queue_plus_link_occupancy_total_veh,6,82.42392247983051
scenario,int085_off050,fw_eb_heavy,0.85,0.5,freeway_total_veh,6,16.372056097920932
scenario,int085_off050,fw_eb_heavy,0.85,0.5,protected_accumulation_veh,6,51.35797982922952
scenario,int085_off050,fw_eb_heavy,0.85,0.5,total_model_vehicles,6,48.12845616086211
scenario,int085_off050,fw_eb_heavy,0.85,0.5,urban_link_occupancy_total_veh,6,59.62854589422565
scenario,int085_off050,fw_eb_heavy,0.85,0.5,urban_movement_queue_total_veh,6,45.29444444444443
scenario,int085_off050,fw_eb_heavy,0.85,0.5,urban_queue_plus_link_occupancy_total_veh,6,54.219806927109154
scenario,int085_off050,ramp_d_bias,0.85,0.5,freeway_total_veh,6,18.015178903369666
scenario,int085_off050,ramp_d_bias,0.85,0.5,protected_accumulation_veh,6,55.804510821794516
scenario,int085_off050,ramp_d_bias,0.85,0.5,total_model_vehicles,6,21.976069388081772
scenario,int085_off050,ramp_d_bias,0.85,0.5,urban_link_occupancy_total_veh,6,66.0566880591845
scenario,int085_off050,ramp_d_bias,0.85,0.5,urban_movement_queue_total_veh,6,91.64976851851851
scenario,int085_off050,ramp_d_bias,0.85,0.5,urban_queue_plus_link_occupancy_total_veh,6,22.26548073976029
scenario,int085_off050,urban_d_heavy,0.85,0.5,freeway_total_veh,6,8.747431795047666
scenario,int085_off050,urban_d_heavy,0.85,0.5,protected_accumulation_veh,6,47.27802039883088
scenario,int085_off050,urban_d_heavy,0.85,0.5,total_model_vehicles,6,72.87378395359079
scenario,int085_off050,urban_d_heavy,0.85,0.5,urban_link_occupancy_total_veh,6,51.28192906421345
scenario,int085_off050,urban_d_heavy,0.85,0.5,urban_movement_queue_total_veh,6,59.126388888888904
scenario,int085_off050,urban_d_heavy,0.85,0.5,urban_queue_plus_link_occupancy_total_veh,6,82.3732484083371
scenario,int090_off010,fw_eb_heavy,0.9,0.1,freeway_total_veh,6,16.396681402588346
scenario,int090_off010,fw_eb_heavy,0.9,0.1,protected_accumulation_veh,6,52.90700557051145
scenario,int090_off010,fw_eb_heavy,0.9,0.1,total_model_vehicles,6,48.95033016604156
scenario,int090_off010,fw_eb_heavy,0.9,0.1,urban_link_occupancy_total_veh,6,58.68409953953337
scenario,int090_off010,fw_eb_heavy,0.9,0.1,urban_movement_queue_total_veh,6,37.106944444444444
scenario,int090_off010,fw_eb_heavy,0.9,0.1,urban_queue_plus_link_occupancy_total_veh,6,55.09882070235445
scenario,int090_off010,ramp_d_bias,0.9,0.1,freeway_total_veh,6,17.918118521619476
scenario,int090_off010,ramp_d_bias,0.9,0.1,protected_accumulation_veh,6,45.972887914168695
scenario,int090_off010,ramp_d_bias,0.9,0.1,total_model_vehicles,6,23.12906271024366
scenario,int090_off010,ramp_d_bias,0.9,0.1,urban_link_occupancy_total_veh,6,70.10955276855942
scenario,int090_off010,ramp_d_bias,0.9,0.1,urban_movement_queue_total_veh,6,93.4675925925926
scenario,int090_off010,ramp_d_bias,0.9,0.1,urban_queue_plus_link_occupancy_total_veh,6,20.609301592231635
scenario,int090_off010,urban_d_heavy,0.9,0.1,freeway_total_veh,6,8.788839675730898
scenario,int090_off010,urban_d_heavy,0.9,0.1,protected_accumulation_veh,6,49.36378399118185
scenario,int090_off010,urban_d_heavy,0.9,0.1,total_model_vehicles,6,73.73645669899962
scenario,int090_off010,urban_d_heavy,0.9,0.1,urban_link_occupancy_total_veh,6,49.11123316641418
scenario,int090_off010,urban_d_heavy,0.9,0.1,urban_movement_queue_total_veh,6,60.337500000000034
scenario,int090_off010,urban_d_heavy,0.9,0.1,urban_queue_plus_link_occupancy_total_veh,6,83.30175393620647
scenario,int090_off020,fw_eb_heavy,0.9,0.2,freeway_total_veh,6,16.395481237134224
scenario,int090_off020,fw_eb_heavy,0.9,0.2,protected_accumulation_veh,6,52.465338903844824
scenario,int090_off020,fw_eb_heavy,0.9,0.2,total_model_vehicles,6,48.909664123773844
scenario,int090_off020,fw_eb_heavy,0.9,0.2,urban_link_occupancy_total_veh,6,57.89239924905009
scenario,int090_off020,fw_eb_heavy,0.9,0.2,urban_movement_queue_total_veh,6,38.89027777777776
scenario,int090_off020,fw_eb_heavy,0.9,0.2,urban_queue_plus_link_occupancy_total_veh,6,55.05659685623824
scenario,int090_off020,ramp_d_bias,0.9,0.2,freeway_total_veh,6,17.923459826221222
scenario,int090_off020,ramp_d_bias,0.9,0.2,protected_accumulation_veh,6,46.59165205099294
scenario,int090_off020,ramp_d_bias,0.9,0.2,total_model_vehicles,6,22.9920105512446
scenario,int090_off020,ramp_d_bias,0.9,0.2,urban_link_occupancy_total_veh,6,67.61777481069623
scenario,int090_off020,ramp_d_bias,0.9,0.2,urban_movement_queue_total_veh,6,91.27592592592592
scenario,int090_off020,ramp_d_bias,0.9,0.2,urban_queue_plus_link_occupancy_total_veh,6,20.910792698746008
scenario,int090_off020,urban_d_heavy,0.9,0.2,freeway_total_veh,6,8.790108032382243
scenario,int090_off020,urban_d_heavy,0.9,0.2,protected_accumulation_veh,6,48.97211732451516
scenario,int090_off020,urban_d_heavy,0.9,0.2,total_model_vehicles,6,73.68746077405613
scenario,int090_off020,urban_d_heavy,0.9,0.2,urban_link_occupancy_total_veh,6,49.06616299377674
scenario,int090_off020,urban_d_heavy,0.9,0.2,urban_movement_queue_total_veh,6,60.58750000000001
scenario,int090_off020,urban_d_heavy,0.9,0.2,urban_queue_plus_link_occupancy_total_veh,6,83.25110299065011
scenario,int090_off030,fw_eb_heavy,0.9,0.3,freeway_total_veh,6,16.393943502052103
scenario,int090_off030,fw_eb_heavy,0.9,0.3,protected_accumulation_veh,6,52.02367223717817
scenario,int090_off030,fw_eb_heavy,0.9,0.3,total_model_vehicles,6,48.86931156122907
scenario,int090_off030,fw_eb_heavy,0.9,0.3,urban_link_occupancy_total_veh,6,57.10068532090558
scenario,int090_off030,fw_eb_heavy,0.9,0.3,urban_movement_queue_total_veh,6,40.67361111111109
scenario,int090_off030,fw_eb_heavy,0.9,0.3,urban_queue_plus_link_occupancy_total_veh,6,55.01435967273717
scenario,int090_off030,ramp_d_bias,0.9,0.3,freeway_total_veh,6,17.931032913364973
scenario,int090_off030,ramp_d_bias,0.9,0.3,protected_accumulation_veh,6,49.51873538432619
scenario,int090_off030,ramp_d_bias,0.9,0.3,total_model_vehicles,6,22.834090006802438
scenario,int090_off030,ramp_d_bias,0.9,0.3,urban_link_occupancy_total_veh,6,65.01968778756857
scenario,int090_off030,ramp_d_bias,0.9,0.3,urban_movement_queue_total_veh,6,89.0009259259259
scenario,int090_off030,ramp_d_bias,0.9,0.3,urban_queue_plus_link_occupancy_total_veh,6,21.237633106031222
scenario,int090_off030,urban_d_heavy,0.9,0.3,freeway_total_veh,6,8.79169697791196
scenario,int090_off030,urban_d_heavy,0.9,0.3,protected_accumulation_veh,6,48.58045065784854
scenario,int090_off030,urban_d_heavy,0.9,0.3,total_model_vehicles,6,73.63874871927376
scenario,int090_off030,urban_d_heavy,0.9,0.3,urban_link_occupancy_total_veh,6,49.407800010279004
scenario,int090_off030,urban_d_heavy,0.9,0.3,urban_movement_queue_total_veh,6,60.83750000000003
scenario,int090_off030,urban_d_heavy,0.9,0.3,urban_queue_plus_link_occupancy_total_veh,6,83.20044432266269
scenario,int090_off035,fw_eb_heavy,0.9,0.35,freeway_total_veh,6,16.393048338126388
scenario,int090_off035,fw_eb_heavy,0.9,0.35,protected_accumulation_veh,6,51.80283890384479
scenario,int090_off035,fw_eb_heavy,0.9,0.35,total_model_vehicles,6,48.84925255054542
scenario,int090_off035,fw_eb_heavy,0.9,0.35,urban_link_occupancy_total_veh,6,56.70482325008034
scenario,int090_off035,fw_eb_heavy,0.9,0.35,urban_movement_queue_total_veh,6,41.56527777777777
scenario,int090_off035,fw_eb_heavy,0.9,0.35,urban_queue_plus_link_occupancy_total_veh,6,54.99323608691534
scenario,int090_off035,ramp_d_bias,0.9,0.35,freeway_total_veh,6,17.93564859224239
scenario,int090_off035,ramp_d_bias,0.9,0.35,protected_accumulation_veh,6,50.95519371765962
scenario,int090_off035,ramp_d_bias,0.9,0.35,total_model_vehicles,6,22.72880691753115
scenario,int090_off035,ramp_d_bias,0.9,0.35,urban_link_occupancy_total_veh,6,63.772705603428804
scenario,int090_off035,ramp_d_bias,0.9,0.35,urban_movement_queue_total_veh,6,87.94259259259258
scenario,int090_off035,ramp_d_bias,0.9,0.35,urban_queue_plus_link_occupancy_total_veh,6,21.428458032866416
scenario,int090_off035,urban_d_heavy,0.9,0.35,freeway_total_veh,6,8.792611418259424
scenario,int090_off035,urban_d_heavy,0.9,0.35,protected_accumulation_veh,6,48.384617324515176
scenario,int090_off035,urban_d_heavy,0.9,0.35,total_model_vehicles,6,73.61449889809207
scenario,int090_off035,urban_d_heavy,0.9,0.35,urban_link_occupancy_total_veh,6,49.57861541512256
scenario,int090_off035,urban_d_heavy,0.9,0.35,urban_movement_queue_total_veh,6,60.962500000000034
scenario,int090_off035,urban_d_heavy,0.9,0.35,urban_queue_plus_link_occupancy_total_veh,6,83.17511209653206
scenario,int090_off040,fw_eb_heavy,0.9,0.4,freeway_total_veh,6,16.39206916107293
scenario,int090_off040,fw_eb_heavy,0.9,0.4,protected_accumulation_veh,6,51.5820055705115
scenario,int090_off040,fw_eb_heavy,0.9,0.4,total_model_vehicles,6,48.82927154090251
scenario,int090_off040,fw_eb_heavy,0.9,0.4,urban_link_occupancy_total_veh,6,56.30895777955479
scenario,int090_off040,fw_eb_heavy,0.9,0.4,urban_movement_queue_total_veh,6,42.456944444444446
scenario,int090_off040,fw_eb_heavy,0.9,0.4,urban_queue_plus_link_occupancy_total_veh,6,54.97210917656654
scenario,int090_off040,ramp_d_bias,0.9,0.4,freeway_total_veh,6,17.940811912965096
scenario,int090_off040,ramp_d_bias,0.9,0.4,protected_accumulation_veh,6,52.391652050992896
scenario,int090_off040,ramp_d_bias,0.9,0.4,total_model_vehicles,6,22.624025852443737
scenario,int090_off040,ramp_d_bias,0.9,0.4,urban_link_occupancy_total_veh,6,62.52570884666712
scenario,int090_off040,ramp_d_bias,0.9,0.4,urban_movement_queue_total_veh,6,86.88425925925924
scenario,int090_off040,ramp_d_bias,0.9,0.4,urban_queue_plus_link_occupancy_total_veh,6,21.61926896971524
scenario,int090_off040,urban_d_heavy,0.9,0.4,freeway_total_veh,6,8.79360568022633
scenario,int090_off040,urban_d_heavy,0.9,0.4,protected_accumulation_veh,6,48.18878399118184
scenario,int090_off040,urban_d_heavy,0.9,0.4,total_model_vehicles,6,73.59031972928365
scenario,int090_off040,urban_d_heavy,0.9,0.4,urban_link_occupancy_total_veh,6,49.7494287535019
scenario,int090_off040,urban_d_heavy,0.9,0.4,urban_movement_queue_total_veh,6,61.08750000000001
scenario,int090_off040,urban_d_heavy,0.9,0.4,urban_queue_plus_link_occupancy_total_veh,6,83.14977794478834
scenario,int090_off050,fw_eb_heavy,0.9,0.5,freeway_total_veh,6,16.38985940668837
scenario,int090_off050,fw_eb_heavy,0.9,0.5,protected_accumulation_veh,6,51.74772263990104
scenario,int090_off050,fw_eb_heavy,0.9,0.5,total_model_vehicles,6,48.78954290362279
scenario,int090_off050,fw_eb_heavy,0.9,0.5,urban_link_occupancy_total_veh,6,55.51721665641915
scenario,int090_off050,fw_eb_heavy,0.9,0.5,urban_movement_queue_total_veh,6,44.24027777777778
scenario,int090_off050,fw_eb_heavy,0.9,0.5,urban_queue_plus_link_occupancy_total_veh,6,54.9298453994919
scenario,int090_off050,ramp_d_bias,0.9,0.5,freeway_total_veh,6,17.952763260364563
scenario,int090_off050,ramp_d_bias,0.9,0.5,protected_accumulation_veh,6,55.26456871765956
scenario,int090_off050,ramp_d_bias,0.9,0.5,total_model_vehicles,6,22.41595203523576
scenario,int090_off050,ramp_d_bias,0.9,0.5,urban_link_occupancy_total_veh,6,60.03167197371756
scenario,int090_off050,ramp_d_bias,0.9,0.5,urban_movement_queue_total_veh,6,84.76759259259258
scenario,int090_off050,ramp_d_bias,0.9,0.5,urban_queue_plus_link_occupancy_total_veh,6,22.000849234972367
scenario,int090_off050,urban_d_heavy,0.9,0.5,freeway_total_veh,6,8.795833133673925
scenario,int090_off050,urban_d_heavy,0.9,0.5,protected_accumulation_veh,6,47.7971173245152
scenario,int090_off050,urban_d_heavy,0.9,0.5,total_model_vehicles,6,73.54217283042829
scenario,int090_off050,urban_d_heavy,0.9,0.5,urban_link_occupancy_total_veh,6,50.09104923968251
scenario,int090_off050,urban_d_heavy,0.9,0.5,urban_movement_queue_total_veh,6,61.33750000000003
scenario,int090_off050,urban_d_heavy,0.9,0.5,urban_queue_plus_link_occupancy_total_veh,6,83.09910387329501
scenario,int095_off010,fw_eb_heavy,0.95,0.1,freeway_total_veh,6,16.414442983459193
scenario,int095_off010,fw_eb_heavy,0.95,0.1,protected_accumulation_veh,6,53.46513933820372
scenario,int095_off010,fw_eb_heavy,0.95,0.1,total_model_vehicles,6,49.61141885744836
scenario,int095_off010,fw_eb_heavy,0.95,0.1,urban_link_occupancy_total_veh,6,53.72688475265521
scenario,int095_off010,fw_eb_heavy,0.95,0.1,urban_movement_queue_total_veh,6,36.89861111111109
scenario,int095_off010,fw_eb_heavy,0.95,0.1,urban_queue_plus_link_occupancy_total_veh,6,55.8088062986262
scenario,int095_off010,ramp_d_bias,0.95,0.1,freeway_total_veh,6,17.856225754549527
scenario,int095_off010,ramp_d_bias,0.95,0.1,protected_accumulation_veh,6,46.11972850238068
scenario,int095_off010,ramp_d_bias,0.95,0.1,total_model_vehicles,6,23.929845312273567
scenario,int095_off010,ramp_d_bias,0.95,0.1,urban_link_occupancy_total_veh,6,64.50946543686966
scenario,int095_off010,ramp_d_bias,0.95,0.1,urban_movement_queue_total_veh,6,86.62592592592593
scenario,int095_off010,ramp_d_bias,0.95,0.1,urban_queue_plus_link_occupancy_total_veh,6,21.37563455983566
scenario,int095_off010,urban_d_heavy,0.95,0.1,freeway_total_veh,6,8.83723068967921
scenario,int095_off010,urban_d_heavy,0.95,0.1,protected_accumulation_veh,6,49.882881077316355
scenario,int095_off010,urban_d_heavy,0.95,0.1,total_model_vehicles,6,74.40485280275148
scenario,int095_off010,urban_d_heavy,0.95,0.1,urban_link_occupancy_total_veh,6,47.1884986200507
scenario,int095_off010,urban_d_heavy,0.95,0.1,urban_movement_queue_total_veh,6,62.02291666666668
scenario,int095_off010,urban_d_heavy,0.95,0.1,urban_queue_plus_link_occupancy_total_veh,6,84.02760626422334
scenario,int095_off020,fw_eb_heavy,0.95,0.2,freeway_total_veh,6,16.413243369205613
scenario,int095_off020,fw_eb_heavy,0.95,0.2,protected_accumulation_veh,6,53.023472671537014
scenario,int095_off020,fw_eb_heavy,0.95,0.2,total_model_vehicles,6,49.57075226931362
scenario,int095_off020,fw_eb_heavy,0.95,0.2,urban_link_occupancy_total_veh,6,52.93518446750553
scenario,int095_off020,fw_eb_heavy,0.95,0.2,urban_movement_queue_total_veh,6,38.68194444444445
scenario,int095_off020,fw_eb_heavy,0.95,0.2,urban_queue_plus_link_occupancy_total_veh,6,55.76658245791098
scenario,int095_off020,ramp_d_bias,0.95,0.2,freeway_total_veh,6,17.861567059151273
scenario,int095_off020,ramp_d_bias,0.95,0.2,protected_accumulation_veh,6,46.424575085853355
scenario,int095_off020,ramp_d_bias,0.95,0.2,total_model_vehicles,6,23.792793153274506
scenario,int095_off020,ramp_d_bias,0.95,0.2,urban_link_occupancy_total_veh,6,62.017687479006455
scenario,int095_off020,ramp_d_bias,0.95,0.2,urban_movement_queue_total_veh,6,84.43425925925925
scenario,int095_off020,ramp_d_bias,0.95,0.2,urban_queue_plus_link_occupancy_total_veh,6,21.232072787169717
scenario,int095_off020,urban_d_heavy,0.95,0.2,freeway_total_veh,6,8.838499046330554
scenario,int095_off020,urban_d_heavy,0.95,0.2,protected_accumulation_veh,6,49.491214410649675
scenario,int095_off020,urban_d_heavy,0.95,0.2,total_model_vehicles,6,74.35585687780798
scenario,int095_off020,urban_d_heavy,0.95,0.2,urban_link_occupancy_total_veh,6,47.53014392236222
scenario,int095_off020,urban_d_heavy,0.95,0.2,urban_movement_queue_total_veh,6,62.27291666666668
scenario,int095_off020,urban_d_heavy,0.95,0.2,urban_queue_plus_link_occupancy_total_veh,6,83.97695531866691
scenario,int095_off030,fw_eb_heavy,0.95,0.3,freeway_total_veh,6,16.41170630208803
scenario,int095_off030,fw_eb_heavy,0.95,0.3,protected_accumulation_veh,6,52.581806004870415
scenario,int095_off030,fw_eb_heavy,0.95,0.3,total_model_vehicles,6,49.53039904721308
scenario,int095_off030,fw_eb_heavy,0.95,0.3,urban_link_occupancy_total_veh,6,52.14347054776976
scenario,int095_off030,fw_eb_heavy,0.95,0.3,urban_movement_queue_total_veh,6,40.46527777777777
scenario,int095_off030,fw_eb_heavy,0.95,0.3,urban_queue_plus_link_occupancy_total_veh,6,55.724345282924936
scenario,int095_off030,ramp_d_bias,0.95,0.3,freeway_total_veh,6,17.869140146295024
scenario,int095_off030,ramp_d_bias,0.95,0.3,protected_accumulation_veh,6,49.351658419186606
scenario,int095_off030,ramp_d_bias,0.95,0.3,total_model_vehicles,6,23.634872608832286
scenario,int095_off030,ramp_d_bias,0.95,0.3,urban_link_occupancy_total_veh,6,59.41960045587879
scenario,int095_off030,ramp_d_bias,0.95,0.3,urban_movement_queue_total_veh,6,82.15925925925924
scenario,int095_off030,ramp_d_bias,0.95,0.3,urban_queue_plus_link_occupancy_total_veh,6,21.06524777947985
scenario,int095_off030,urban_d_heavy,0.95,0.3,freeway_total_veh,6,8.84008799186027
scenario,int095_off030,urban_d_heavy,0.95,0.3,protected_accumulation_veh,6,49.09954774398301
scenario,int095_off030,urban_d_heavy,0.95,0.3,total_model_vehicles,6,74.30714482302567
scenario,int095_off030,urban_d_heavy,0.95,0.3,urban_link_occupancy_total_veh,6,47.87178093886444
scenario,int095_off030,urban_d_heavy,0.95,0.3,urban_movement_queue_total_veh,6,62.52291666666668
scenario,int095_off030,urban_d_heavy,0.95,0.3,urban_queue_plus_link_occupancy_total_veh,6,83.92629665067959
scenario,int095_off035,fw_eb_heavy,0.95,0.35,freeway_total_veh,6,16.410811515796116
scenario,int095_off035,fw_eb_heavy,0.95,0.35,protected_accumulation_veh,6,52.36097267153704
scenario,int095_off035,fw_eb_heavy,0.95,0.35,total_model_vehicles,6,49.51033966424873
