candidate,internal_storage_fraction,offramp_storage_fraction,scenario_id,case_dir,state_json,action_json,sim_sec,status,metric,predicted,observed,error,abs_error,metadata_internal_storage_fraction,metadata_offramp_storage_fraction
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000060.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000060.json,60,ok,freeway_total_veh,63.97221887135033,65.99999710012223,2.0277782287719006,2.0277782287719006,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000120.json,120,ok,total_model_vehicles,570.1046415779788,597.0000088400993,26.895367262120544,26.895367262120544,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000120.json,120,ok,protected_accumulation_veh,214.32499999999982,155.63749999999996,-58.68749999999986,58.68749999999986,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000120.json,120,ok,urban_queue_plus_link_occupancy_total_veh,471.61840819893945,517.0,45.38159180106055,45.38159180106055,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000120.json,120,ok,urban_link_occupancy_total_veh,209.9172284133943,113.29999999999998,-96.61722841339432,96.61722841339432,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000120.json,120,ok,urban_movement_queue_total_veh,255.8111111111112,403.7,147.8888888888888,147.8888888888888,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000120.json,120,ok,freeway_total_veh,104.37630205347327,80.00000884009938,-24.376293213373884,24.376293213373884,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000180.json,180,ok,total_model_vehicles,837.7427432079016,903.0000077569375,65.25726454903588,65.25726454903588,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000180.json,180,ok,protected_accumulation_veh,296.1360305130411,290.63750000000005,-5.4985305130410325,5.4985305130410325,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000180.json,180,ok,urban_queue_plus_link_occupancy_total_veh,748.6633651445835,817.0,68.33663485541649,68.33663485541649,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000180.json,180,ok,urban_link_occupancy_total_veh,271.4188220651545,192.54999999999998,-78.86882206515449,78.86882206515449,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000180.json,180,ok,urban_movement_queue_total_veh,467.89444444444456,624.45,156.5555555555555,156.5555555555555,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000180.json,180,ok,freeway_total_veh,98.42947669830262,86.00000775693746,-12.429468941365158,12.429468941365158,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000240.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000240.json,240,ok,total_model_vehicles,1095.7989506847307,1078.9999906594185,-16.798960025312226,16.798960025312226,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000240.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000240.json,240,ok,protected_accumulation_veh,505.24861111111113,372.8375,-132.41111111111115,132.41111111111115,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000240.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000240.json,240,ok,urban_queue_plus_link_occupancy_total_veh,990.9968412756812,986.0,-4.996841275681163,4.996841275681163,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000240.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000240.json,240,ok,urban_link_occupancy_total_veh,429.75355963855145,270.84999999999997,-158.90355963855149,158.90355963855149,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000240.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000240.json,240,ok,urban_movement_queue_total_veh,548.8666666666668,715.15,166.2833333333332,166.2833333333332,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000240.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000240.json,240,ok,freeway_total_veh,117.17872437951242,92.9999906594187,-24.178733720093717,24.178733720093717,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000300.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000300.json,300,ok,total_model_vehicles,1299.9705939616638,1280.9999959004242,-18.97059806123957,18.97059806123957,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000300.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000300.json,300,ok,protected_accumulation_veh,530.5585617889573,494.3375,-36.221061788957286,36.221061788957286,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000300.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000300.json,300,ok,urban_queue_plus_link_occupancy_total_veh,1197.8825727483925,1209.0,11.117427251607523,11.117427251607523,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000300.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000300.json,300,ok,urban_link_occupancy_total_veh,453.1513169745099,338.09999999999997,-115.05131697450992,115.05131697450992,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000300.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000300.json,300,ok,urban_movement_queue_total_veh,729.7708333333331,870.9,141.12916666666683,141.12916666666683,0.75,0.2
int075_off020,0.75,0.2,ramp_d_bias,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\state_000300.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_ramp_d_bias_u2200_fw3000_seed47_300s\decisions\action_000300.json,300,ok,freeway_total_veh,117.04844365382102,71.99999590042431,-45.048447753396715,45.048447753396715,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000001.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000001.json,1,ok,total_model_vehicles,0.0,0.0,0.0,0.0,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000001.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000001.json,1,ok,protected_accumulation_veh,0.0,0.0,0.0,0.0,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000001.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000001.json,1,ok,urban_queue_plus_link_occupancy_total_veh,0.0,0.0,0.0,0.0,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000001.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000001.json,1,ok,urban_link_occupancy_total_veh,0.0,0.0,0.0,0.0,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000001.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000001.json,1,ok,urban_movement_queue_total_veh,0.0,0.0,0.0,0.0,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000001.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000001.json,1,ok,freeway_total_veh,0.0,0.0,0.0,0.0,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000060.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000060.json,60,ok,total_model_vehicles,277.26739347806847,296.99997886117353,19.73258538310506,19.73258538310506,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000060.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000060.json,60,ok,protected_accumulation_veh,78.234878518774,33.000000000000014,-45.23487851877398,45.23487851877398,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000060.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000060.json,60,ok,urban_queue_plus_link_occupancy_total_veh,212.30812902586374,199.0,-13.308129025863735,13.308129025863735,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000060.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000060.json,60,ok,urban_link_occupancy_total_veh,79.57326759616436,23.5,-56.07326759616436,56.07326759616436,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000060.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000060.json,60,ok,urban_movement_queue_total_veh,130.08333333333334,175.5,45.41666666666666,45.41666666666666,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000060.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000060.json,60,ok,freeway_total_veh,67.61079254857077,97.99997886117355,30.389186312602774,30.389186312602774,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000120.json,120,ok,total_model_vehicles,502.51555611328206,565.9999833686253,63.484427255343235,63.484427255343235,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000120.json,120,ok,protected_accumulation_veh,182.9375,149.175,-33.76249999999999,33.76249999999999,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000120.json,120,ok,urban_queue_plus_link_occupancy_total_veh,381.533922976149,427.0,45.46607702385103,45.46607702385103,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000120.json,120,ok,urban_link_occupancy_total_veh,183.9355911421469,110.7,-73.2355911421469,73.2355911421469,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000120.json,120,ok,urban_movement_queue_total_veh,192.83333333333334,316.3,123.46666666666667,123.46666666666667,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000120.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000120.json,120,ok,freeway_total_veh,125.74663163780183,138.99998336862524,13.253351730823411,13.253351730823411,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000180.json,180,ok,total_model_vehicles,753.3708301546261,696.9999907176867,-56.37083943693938,56.37083943693938,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000180.json,180,ok,protected_accumulation_veh,271.55220013889425,279.9874999999999,8.435299861105648,8.435299861105648,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000180.json,180,ok,urban_queue_plus_link_occupancy_total_veh,631.2409115112775,578.0,-53.240911511277545,53.240911511277545,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000180.json,180,ok,urban_link_occupancy_total_veh,240.2239751330322,198.7,-41.52397513303222,41.52397513303222,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000180.json,180,ok,urban_movement_queue_total_veh,383.1333333333333,379.3,-3.8333333333333144,3.8333333333333144,0.75,0.2
int075_off020,0.75,0.2,fw_eb_heavy,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s,evaluation\runs\prediction_holdout_v2_profiled_no_control_20260629\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\state_000180.json,evaluation\runs\observation_split_grid_refined_20260629\int075_off020\no-control_fw_eb_heavy_u1800_fw3400_seed47_300s\decisions\action_000180.json,180,ok,freeway_total_veh,130.01352168826045,118.99999071768669,-11.013530970573768,11.013530970573768,0.75,0.2
