window_start_s,window_end_s,connector,kind,road,start_n_veh,end_n_veh,arrivals_veh,departures_veh,unresolved_absences_veh,stopped_veh,mean_speed_kmh,conservation_residual_veh
4140.1,4170.1,10491,offramp,FW_W,1,3,6,4,0,0,79.86333333333333,0
4140.1,4170.1,10479,offramp,FW_W,5,5,11,11,0,0,88.308,0
4140.1,4170.1,10643,offramp,FW_E,4,3,5,6,0,0,67.20666666666666,0
4140.1,4170.1,10682,offramp,FW_E,2,6,12,8,0,0,57.50666666666667,0
4140.1,4170.1,10638,offramp,FW_W,0,3,4,1,0,0,117.19,0
4140.1,4170.1,10645,offramp,FW_W,0,10,15,5,0,0,101.55,0
4170.1,4200.1,10480,ramp,FW_W,0,5,7,2,0,0,37.6,0
4170.1,4200.1,10482,ramp,FW_W,29,32,21,18,0,0,40.3934375,0
4170.1,4200.1,10646,ramp,FW_W,3,6,6,3,0,0,45.593333333333334,0
4170.1,4200.1,10644,ramp,FW_W,2,1,1,2,0,0,44.68,0
4170.1,4200.1,10639,ramp,FW_E,4,0,0,4,0,0,,0
4170.1,4200.1,10681,ramp,FW_E,53,58,11,6,0,4,10.459137931034483,0
4170.1,4200.1,10490,ramp,FW_E,4,8,7,3,0,0,41.98375,0
4170.1,4200.1,10484,ramp,FW_E,7,7,3,3,0,0,48.38142857142857,0
4170.1,4200.1,10481,offramp,FW_E,3,5,2,0,0,3,36.032,0
4170.1,4200.1,10483,offramp,FW_E,4,3,5,6,0,0,55.35333333333333,0
4170.1,4200.1,10491,offramp,FW_W,3,2,4,5,0,0,66.91,0
4170.1,4200.1,10479,offramp,FW_W,5,1,7,11,0,0,104.3,0
4170.1,4200.1,10643,offramp,FW_E,3,5,6,4,0,2,61.448,0
4170.1,4200.1,10682,offramp,FW_E,6,2,9,13,0,0,60.825,0
4170.1,4200.1,10638,offramp,FW_W,3,2,7,8,0,0,95.875,0
4170.1,4200.1,10645,offramp,FW_W,10,8,22,24,0,0,108.8,0
4200.1,4230.1,10480,ramp,FW_W,5,2,2,5,0,0,34.925,0
4200.1,4230.1,10482,ramp,FW_W,32,30,20,22,0,0,42.172000000000004,0
4200.1,4230.1,10646,ramp,FW_W,6,1,1,6,0,0,42.39,0
4200.1,4230.1,10644,ramp,FW_W,1,4,3,0,0,0,43.9925,0
4200.1,4230.1,10639,ramp,FW_E,0,6,6,0,0,0,34.586666666666666,0
4200.1,4230.1,10681,ramp,FW_E,58,60,11,9,0,3,10.318333333333333,0
4200.1,4230.1,10490,ramp,FW_E,8,4,4,8,0,0,33.2975,0
4200.1,4230.1,10484,ramp,FW_E,7,4,3,6,0,0,36.625,0
4200.1,4230.1,10481,offramp,FW_E,5,7,2,0,0,7,0.06142857142857143,0
4200.1,4230.1,10483,offramp,FW_E,3,4,9,8,0,0,47.7775,0
4200.1,4230.1,10491,offramp,FW_W,2,0,4,6,0,0,,0
4200.1,4230.1,10479,offramp,FW_W,1,2,7,6,0,0,61.03,0
4200.1,4230.1,10643,offramp,FW_E,5,4,2,3,0,4,0.145,0
4200.1,4230.1,10682,offramp,FW_E,2,8,18,12,0,0,50.81125,0
4200.1,4230.1,10638,offramp,FW_W,2,5,9,6,0,0,103.99600000000001,0
4200.1,4230.1,10645,offramp,FW_W,8,1,7,14,0,0,113.71,0
4230.1,4260.1,10480,ramp,FW_W,2,0,1,3,0,0,,0
4230.1,4260.1,10482,ramp,FW_W,30,29,20,21,0,0,43.77758620689655,0
4230.1,4260.1,10646,ramp,FW_W,1,2,2,1,0,0,37.565,0
4230.1,4260.1,10644,ramp,FW_W,4,7,4,1,0,0,39.95285714285715,0
4230.1,4260.1,10639,ramp,FW_E,6,15,9,0,0,0,38.99333333333333,0
4230.1,4260.1,10681,ramp,FW_E,60,58,9,11,0,8,8.720862068965518,0
4230.1,4260.1,10490,ramp,FW_E,4,7,4,1,0,0,36.24857142857143,0
4230.1,4260.1,10484,ramp,FW_E,4,5,4,3,0,0,47.2,0
4230.1,4260.1,10481,offramp,FW_E,7,2,0,5,0,0,13.93,0
4230.1,4260.1,10483,offramp,FW_E,4,6,12,10,0,0,66.64,0
4230.1,4260.1,10491,offramp,FW_W,0,6,7,1,0,0,70.77166666666666,0
4230.1,4260.1,10479,offramp,FW_W,2,1,4,5,0,0,97.82,0
4230.1,4260.1,10643,offramp,FW_E,4,6,7,5,0,2,62.47833333333333,0
4230.1,4260.1,10682,offramp,FW_E,8,3,10,15,0,0,96.17333333333333,0
4230.1,4260.1,10638,offramp,FW_W,5,1,3,7,0,0,104.95,0
4230.1,4260.1,10645,offramp,FW_W,1,7,7,1,0,0,108.49428571428572,0
4260.1,4290.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
4260.1,4290.1,10482,ramp,FW_W,29,27,18,20,0,0,45.03777777777778,0
4260.1,4290.1,10646,ramp,FW_W,2,0,0,2,0,0,,0
4260.1,4290.1,10644,ramp,FW_W,7,7,3,3,0,0,35.46142857142858,0
4260.1,4290.1,10639,ramp,FW_E,15,6,1,10,0,0,12.151666666666666,0
4260.1,4290.1,10681,ramp,FW_E,58,50,5,13,0,5,8.9598,0
4260.1,4290.1,10490,ramp,FW_E,7,11,8,4,0,0,41.67818181818182,0
4260.1,4290.1,10484,ramp,FW_E,5,9,7,3,0,0,45.48777777777778,0
4260.1,4290.1,10481,offramp,FW_E,2,0,2,4,0,0,,0
4260.1,4290.1,10483,offramp,FW_E,6,5,5,6,0,0,59.782,0
4260.1,4290.1,10491,offramp,FW_W,6,2,9,13,0,0,82.875,0
4260.1,4290.1,10479,offramp,FW_W,1,3,7,5,0,0,96.24000000000001,0
4260.1,4290.1,10643,offramp,FW_E,6,11,9,4,0,4,40.9,0
4260.1,4290.1,10682,offramp,FW_E,3,2,6,7,0,0,66.155,0
4260.1,4290.1,10638,offramp,FW_W,1,1,6,6,0,0,120.74,0
4260.1,4290.1,10645,offramp,FW_W,7,1,9,15,0,0,100.14,0
4290.1,4320.1,10480,ramp,FW_W,0,0,3,3,0,0,,0
4290.1,4320.1,10482,ramp,FW_W,27,21,15,21,0,0,49.9147619047619,0
4290.1,4320.1,10646,ramp,FW_W,0,2,2,0,0,0,58.915,0
4290.1,4320.1,10644,ramp,FW_W,7,9,2,0,0,0,34.81777777777778,0
4290.1,4320.1,10639,ramp,FW_E,6,6,5,5,0,0,40.49,0
4290.1,4320.1,10681,ramp,FW_E,50,50,9,9,0,5,7.1112,0
4290.1,4320.1,10490,ramp,FW_E,11,8,8,11,0,0,32.97,0
4290.1,4320.1,10484,ramp,FW_E,9,7,5,7,0,1,41.029999999999994,0
4290.1,4320.1,10481,offramp,FW_E,0,3,3,0,0,0,123.08333333333333,0
4290.1,4320.1,10483,offramp,FW_E,5,6,9,8,0,0,59.336666666666666,0
4290.1,4320.1,10491,offramp,FW_W,2,3,6,5,0,0,68.11333333333333,0
4290.1,4320.1,10479,offramp,FW_W,3,1,5,7,0,0,91.37,0
4290.1,4320.1,10643,offramp,FW_E,11,10,4,5,0,3,20.333000000000002,0
4290.1,4320.1,10682,offramp,FW_E,2,3,7,6,0,0,60.79999999999999,0
4290.1,4320.1,10638,offramp,FW_W,1,1,3,3,0,0,110.66,0
4290.1,4320.1,10645,offramp,FW_W,1,7,7,1,0,0,101.25142857142858,0
4320.1,4350.1,10480,ramp,FW_W,0,3,4,1,0,0,66.22666666666667,0
4320.1,4350.1,10482,ramp,FW_W,21,31,23,13,0,0,41.660000000000004,0
4320.1,4350.1,10646,ramp,FW_W,2,5,5,2,0,0,30.704,0
4320.1,4350.1,10644,ramp,FW_W,9,14,5,0,0,0,38.91357142857142,0
4320.1,4350.1,10639,ramp,FW_E,6,6,2,2,0,0,41.843333333333334,0
4320.1,4350.1,10681,ramp,FW_E,50,55,12,7,0,8,8.93690909090909,0
4320.1,4350.1,10490,ramp,FW_E,8,9,6,5,0,0,31.082222222222224,0
4320.1,4350.1,10484,ramp,FW_E,7,7,4,4,0,0,58.96142857142858,0
4320.1,4350.1,10481,offramp,FW_E,3,6,3,0,0,5,17.726666666666667,0
4320.1,4350.1,10483,offramp,FW_E,6,1,6,11,0,0,70.0,0
4320.1,4350.1,10491,offramp,FW_W,3,3,8,8,0,0,69.24,0
4320.1,4350.1,10479,offramp,FW_W,1,3,4,2,0,0,77.61,0
4320.1,4350.1,10643,offramp,FW_E,10,10,2,2,0,8,17.247,0
4320.1,4350.1,10682,offramp,FW_E,3,4,10,9,0,0,49.6225,0
4320.1,4350.1,10638,offramp,FW_W,1,4,9,6,0,0,96.5425,0
4320.1,4350.1,10645,offramp,FW_W,7,9,20,18,0,0,103.53666666666666,0
4350.1,4380.1,10480,ramp,FW_W,3,0,1,4,0,0,,0
4350.1,4380.1,10482,ramp,FW_W,31,22,14,23,0,0,43.63227272727273,0
4350.1,4380.1,10646,ramp,FW_W,5,2,6,9,0,0,42.555,0
4350.1,4380.1,10644,ramp,FW_W,14,8,1,7,0,0,35.57625,0
4350.1,4380.1,10639,ramp,FW_E,6,6,5,5,0,0,36.541666666666664,0
4350.1,4380.1,10681,ramp,FW_E,55,61,14,8,0,6,12.327540983606557,0
4350.1,4380.1,10490,ramp,FW_E,9,9,8,8,0,0,35.760000000000005,0
4350.1,4380.1,10484,ramp,FW_E,7,3,2,6,0,0,29.540000000000003,0
4350.1,4380.1,10481,offramp,FW_E,6,6,0,0,0,5,0.22166666666666665,0
4350.1,4380.1,10483,offramp,FW_E,1,11,14,4,0,0,50.67363636363636,0
4350.1,4380.1,10491,offramp,FW_W,3,3,14,14,0,0,83.67333333333333,0
4350.1,4380.1,10479,offramp,FW_W,3,3,6,6,0,0,97.36,0
4350.1,4380.1,10643,offramp,FW_E,10,11,6,5,0,5,24.895454545454548,0
4350.1,4380.1,10682,offramp,FW_E,4,4,10,10,0,0,62.415,0
4350.1,4380.1,10638,offramp,FW_W,4,7,7,4,0,0,75.21142857142857,0
4350.1,4380.1,10645,offramp,FW_W,9,7,19,21,0,0,100.3,0
4380.1,4410.1,10480,ramp,FW_W,0,0,1,1,0,0,,0
4380.1,4410.1,10482,ramp,FW_W,22,36,26,12,0,0,38.45,0
4380.1,4410.1,10646,ramp,FW_W,2,2,2,2,0,0,45.78,0
4380.1,4410.1,10644,ramp,FW_W,8,10,2,0,0,0,39.543,0
4380.1,4410.1,10639,ramp,FW_E,6,2,1,5,0,0,18.965,0
4380.1,4410.1,10681,ramp,FW_E,61,53,3,11,0,6,10.26056603773585,0
4380.1,4410.1,10490,ramp,FW_E,9,11,8,6,0,0,40.62,0
4380.1,4410.1,10484,ramp,FW_E,3,7,5,1,0,0,46.32285714285714,0
4380.1,4410.1,10481,offramp,FW_E,6,1,3,8,0,0,28.52,0
4380.1,4410.1,10483,offramp,FW_E,11,14,17,14,0,0,43.923571428571435,0
4380.1,4410.1,10491,offramp,FW_W,3,4,11,10,0,0,85.85,0
4380.1,4410.1,10479,offramp,FW_W,3,5,10,8,0,0,114.678,0
4380.1,4410.1,10643,offramp,FW_E,11,12,5,4,0,7,9.348333333333334,0
4380.1,4410.1,10682,offramp,FW_E,4,3,8,9,0,0,65.82000000000001,0
4380.1,4410.1,10638,offramp,FW_W,7,3,9,13,0,0,115.74333333333334,0
4380.1,4410.1,10645,offramp,FW_W,7,5,7,9,0,0,110.724,0
4410.1,4440.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
4410.1,4440.1,10482,ramp,FW_W,36,27,16,25,0,0,45.892222222222216,0
4410.1,4440.1,10646,ramp,FW_W,2,0,0,2,0,0,,0
4410.1,4440.1,10644,ramp,FW_W,10,6,4,8,0,0,35.77333333333333,0
4410.1,4440.1,10639,ramp,FW_E,2,0,0,2,0,0,,0
4410.1,4440.1,10681,ramp,FW_E,53,51,11,13,0,5,6.854313725490196,0
4410.1,4440.1,10490,ramp,FW_E,11,3,3,11,0,0,47.336666666666666,0
4410.1,4440.1,10484,ramp,FW_E,7,3,1,5,0,0,41.20666666666667,0
4410.1,4440.1,10481,offramp,FW_E,1,0,0,1,0,0,,0
4410.1,4440.1,10483,offramp,FW_E,14,9,11,16,0,0,72.2811111111111,0
4410.1,4440.1,10491,offramp,FW_W,4,3,4,5,0,0,108.48,0
4410.1,4440.1,10479,offramp,FW_W,5,0,3,8,0,0,,0
4410.1,4440.1,10643,offramp,FW_E,12,15,4,1,0,12,13.935333333333334,0
4410.1,4440.1,10682,offramp,FW_E,3,3,11,11,0,0,65.63333333333334,0
4410.1,4440.1,10638,offramp,FW_W,3,0,5,8,0,0,,0
4410.1,4440.1,10645,offramp,FW_W,5,2,10,13,0,0,115.61,0
4440.1,4470.1,10480,ramp,FW_W,0,1,1,0,0,0,44.1,0
4440.1,4470.1,10482,ramp,FW_W,27,12,3,18,0,0,53.66833333333333,0
4440.1,4470.1,10646,ramp,FW_W,0,1,1,0,0,0,41.48,0
4440.1,4470.1,10644,ramp,FW_W,6,8,2,0,0,0,36.435,0
4440.1,4470.1,10639,ramp,FW_E,0,8,8,0,0,0,41.18125,0
4440.1,4470.1,10681,ramp,FW_E,51,51,9,9,0,9,7.501960784313726,0
4440.1,4470.1,10490,ramp,FW_E,3,6,6,3,0,0,39.915,0
4440.1,4470.1,10484,ramp,FW_E,3,5,5,3,0,0,48.7,0
4440.1,4470.1,10481,offramp,FW_E,0,2,2,0,0,0,40.09,0
4440.1,4470.1,10483,offramp,FW_E,9,4,8,13,0,0,68.515,0
4440.1,4470.1,10491,offramp,FW_W,3,1,7,9,0,0,88.66,0
4440.1,4470.1,10479,offramp,FW_W,0,2,4,2,0,0,93.39,0
4440.1,4470.1,10643,offramp,FW_E,15,15,6,6,0,7,14.449333333333334,0
4440.1,4470.1,10682,offramp,FW_E,3,6,16,13,0,0,57.17166666666666,0
4440.1,4470.1,10638,offramp,FW_W,0,1,4,3,0,0,121.58,0
4440.1,4470.1,10645,offramp,FW_W,2,5,16,13,0,0,114.782,0
4470.1,4500.1,10480,ramp,FW_W,1,5,9,5,0,0,51.536,0
4470.1,4500.1,10482,ramp,FW_W,12,13,11,10,0,0,42.57,0
4470.1,4500.1,10646,ramp,FW_W,1,2,3,2,0,0,43.95,0
4470.1,4500.1,10644,ramp,FW_W,8,9,1,0,0,0,37.2,0
4470.1,4500.1,10639,ramp,FW_E,8,7,3,4,0,0,36.58714285714286,0
4470.1,4500.1,10681,ramp,FW_E,51,59,14,6,0,8,7.744915254237288,0
4470.1,4500.1,10490,ramp,FW_E,6,6,6,6,0,0,40.23166666666667,0
4470.1,4500.1,10484,ramp,FW_E,5,7,7,5,0,0,40.05142857142857,0
4470.1,4500.1,10481,offramp,FW_E,2,3,1,0,0,2,4.193333333333333,0
4470.1,4500.1,10483,offramp,FW_E,4,3,15,16,0,0,75.14333333333333,0
4470.1,4500.1,10491,offramp,FW_W,1,5,11,7,0,0,72.752,0
4470.1,4500.1,10479,offramp,FW_W,2,1,8,9,0,0,101.77,0
4470.1,4500.1,10643,offramp,FW_E,15,16,4,3,0,13,5.266249999999999,0
4470.1,4500.1,10682,offramp,FW_E,6,3,12,15,0,0,53.48666666666666,0
4470.1,4500.1,10638,offramp,FW_W,1,3,6,4,0,0,118.84333333333332,0
4470.1,4500.1,10645,offramp,FW_W,5,2,3,6,0,0,99.535,0
4500.1,4530.1,10480,ramp,FW_W,5,1,3,7,0,0,118.91,0
4500.1,4530.1,10482,ramp,FW_W,13,14,7,6,0,0,51.277142857142856,0
4500.1,4530.1,10646,ramp,FW_W,2,4,4,2,0,0,36.145,0
4500.1,4530.1,10644,ramp,FW_W,9,6,5,8,0,0,38.013333333333335,0
4500.1,4530.1,10639,ramp,FW_E,7,2,1,6,0,1,22.029999999999998,0
4500.1,4530.1,10681,ramp,FW_E,59,60,9,8,0,9,8.953333333333335,0
4500.1,4530.1,10490,ramp,FW_E,6,7,5,4,0,0,39.730000000000004,0
4500.1,4530.1,10484,ramp,FW_E,7,7,5,5,0,0,37.160000000000004,0
4500.1,4530.1,10481,offramp,FW_E,3,3,0,0,0,3,0.24333333333333332,0
4500.1,4530.1,10483,offramp,FW_E,3,1,1,3,0,0,35.87,0
4500.1,4530.1,10491,offramp,FW_W,5,2,10,13,0,0,80.13,0
4500.1,4530.1,10479,offramp,FW_W,1,2,6,5,0,0,99.43,0
4500.1,4530.1,10643,offramp,FW_E,16,16,4,4,0,7,9.411249999999999,0
4500.1,4530.1,10682,offramp,FW_E,3,3,7,7,0,0,69.83333333333333,0
4500.1,4530.1,10638,offramp,FW_W,3,5,7,5,0,0,117.23800000000001,0
4500.1,4530.1,10645,offramp,FW_W,2,9,19,12,0,0,105.54777777777777,0
4530.1,4560.1,10480,ramp,FW_W,1,0,0,1,0,0,,0
4530.1,4560.1,10482,ramp,FW_W,14,16,14,12,0,0,40.36125,0
4530.1,4560.1,10646,ramp,FW_W,4,3,0,1,0,0,47.31666666666666,0
4530.1,4560.1,10644,ramp,FW_W,6,12,6,0,0,0,39.123333333333335,0
4530.1,4560.1,10639,ramp,FW_E,2,2,2,2,0,0,32.44,0
4530.1,4560.1,10681,ramp,FW_E,60,54,7,13,0,8,10.22,0
4530.1,4560.1,10490,ramp,FW_E,7,5,5,7,0,0,46.164,0
4530.1,4560.1,10484,ramp,FW_E,7,6,3,4,0,0,30.635,0
4530.1,4560.1,10481,offramp,FW_E,3,7,9,5,0,0,78.69857142857143,0
4530.1,4560.1,10483,offramp,FW_E,1,6,12,7,0,0,55.955000000000005,0
4530.1,4560.1,10491,offramp,FW_W,2,3,10,9,0,0,80.72333333333334,0
4530.1,4560.1,10479,offramp,FW_W,2,2,9,9,0,0,111.56,0
4530.1,4560.1,10643,offramp,FW_E,16,21,7,2,0,16,9.79047619047619,0
4530.1,4560.1,10682,offramp,FW_E,3,5,11,9,0,0,62.724000000000004,0
4530.1,4560.1,10638,offramp,FW_W,5,0,3,8,0,0,,0
4530.1,4560.1,10645,offramp,FW_W,9,4,5,10,0,0,105.8775,0
4560.1,4590.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
4560.1,4590.1,10482,ramp,FW_W,16,35,21,2,0,0,43.667142857142856,0
4560.1,4590.1,10646,ramp,FW_W,3,0,0,3,0,0,,0
4560.1,4590.1,10644,ramp,FW_W,12,12,2,2,0,0,39.65,0
4560.1,4590.1,10639,ramp,FW_E,2,7,5,0,0,0,34.39714285714286,0
4560.1,4590.1,10681,ramp,FW_E,54,48,4,10,0,7,8.031875000000001,0
4560.1,4590.1,10490,ramp,FW_E,5,11,9,3,0,0,36.401818181818186,0
4560.1,4590.1,10484,ramp,FW_E,6,5,3,4,0,0,48.39,0
4560.1,4590.1,10481,offramp,FW_E,7,4,4,7,0,0,29.93,0
4560.1,4590.1,10483,offramp,FW_E,6,9,11,8,0,0,47.08888888888889,0
4560.1,4590.1,10491,offramp,FW_W,3,3,9,9,0,0,110.85333333333334,0
4560.1,4590.1,10479,offramp,FW_W,2,2,7,7,0,0,105.18,0
4560.1,4590.1,10643,offramp,FW_E,21,26,7,2,0,22,10.35576923076923,0
4560.1,4590.1,10682,offramp,FW_E,5,7,15,13,0,0,53.08571428571429,0
4560.1,4590.1,10638,offramp,FW_W,0,0,7,7,0,0,,0
4560.1,4590.1,10645,offramp,FW_W,4,2,6,8,0,0,118.66,0
4590.1,4620.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
4590.1,4620.1,10482,ramp,FW_W,35,21,9,23,0,0,44.544761904761906,0
4590.1,4620.1,10646,ramp,FW_W,0,2,2,0,0,0,43.614999999999995,0
4590.1,4620.1,10644,ramp,FW_W,12,13,2,1,0,0,49.74538461538462,0
4590.1,4620.1,10639,ramp,FW_E,7,4,1,4,0,0,34.2025,0
4590.1,4620.1,10681,ramp,FW_E,48,51,9,6,0,8,7.519607843137255,0
4590.1,4620.1,10490,ramp,FW_E,11,4,2,9,0,0,47.29,0
4590.1,4620.1,10484,ramp,FW_E,5,5,5,5,0,0,56.99400000000001,0
4590.1,4620.1,10481,offramp,FW_E,4,4,1,1,0,3,18.4375,0
4590.1,4620.1,10483,offramp,FW_E,9,13,15,11,0,0,35.51076923076923,0
4590.1,4620.1,10491,offramp,FW_W,3,4,7,6,0,0,86.84,0
4590.1,4620.1,10479,offramp,FW_W,2,3,7,6,0,0,77.49333333333333,0
4590.1,4620.1,10643,offramp,FW_E,26,25,6,7,0,9,11.607999999999999,0
4590.1,4620.1,10682,offramp,FW_E,7,5,11,13,0,0,74.25,0
4590.1,4620.1,10638,offramp,FW_W,0,2,5,3,0,0,117.625,0
4590.1,4620.1,10645,offramp,FW_W,2,3,4,3,0,0,110.39,0
4620.1,4650.1,10480,ramp,FW_W,0,3,7,4,0,0,45.88333333333333,0
4620.1,4650.1,10482,ramp,FW_W,21,13,10,18,0,0,49.04230769230769,0
4620.1,4650.1,10646,ramp,FW_W,2,4,4,2,0,0,47.4175,0
4620.1,4650.1,10644,ramp,FW_W,13,3,0,10,0,0,40.76666666666667,0
4620.1,4650.1,10639,ramp,FW_E,4,1,1,4,0,0,41.01,0
4620.1,4650.1,10681,ramp,FW_E,51,56,12,7,0,4,8.672321428571427,0
4620.1,4650.1,10490,ramp,FW_E,4,2,2,4,0,0,58.96,0
4620.1,4650.1,10484,ramp,FW_E,5,8,5,2,0,0,40.95,0
4620.1,4650.1,10481,offramp,FW_E,4,4,0,0,0,4,0.0,0
4620.1,4650.1,10483,offramp,FW_E,13,7,9,15,0,0,72.77285714285715,0
4620.1,4650.1,10491,offramp,FW_W,4,6,11,9,0,0,64.21166666666666,0
4620.1,4650.1,10479,offramp,FW_W,3,4,8,7,0,0,85.58500000000001,0
4620.1,4650.1,10643,offramp,FW_E,25,21,5,9,0,8,2.38,0
4620.1,4650.1,10682,offramp,FW_E,5,2,6,9,0,0,68.625,0
4620.1,4650.1,10638,offramp,FW_W,2,0,4,6,0,0,,0
4620.1,4650.1,10645,offramp,FW_W,3,0,7,10,0,0,,0
4650.1,4680.1,10480,ramp,FW_W,3,0,0,3,0,0,,0
4650.1,4680.1,10482,ramp,FW_W,13,15,11,9,0,0,48.37866666666666,0
4650.1,4680.1,10646,ramp,FW_W,4,3,3,4,0,0,45.943333333333335,0
4650.1,4680.1,10644,ramp,FW_W,3,8,7,2,0,0,44.365,0
4650.1,4680.1,10639,ramp,FW_E,1,0,0,1,0,0,,0
4650.1,4680.1,10681,ramp,FW_E,56,57,10,9,0,9,7.550350877192982,0
4650.1,4680.1,10490,ramp,FW_E,2,10,10,2,0,0,39.158,0
4650.1,4680.1,10484,ramp,FW_E,8,5,2,5,0,0,46.324,0
4650.1,4680.1,10481,offramp,FW_E,4,5,1,0,0,4,3.378,0
4650.1,4680.1,10483,offramp,FW_E,7,13,16,10,0,0,50.676153846153845,0
4650.1,4680.1,10491,offramp,FW_W,6,3,8,11,0,0,104.82333333333334,0
4650.1,4680.1,10479,offramp,FW_W,4,3,6,7,0,0,99.01666666666667,0
4650.1,4680.1,10643,offramp,FW_E,21,20,6,7,0,13,8.3905,0
4650.1,4680.1,10682,offramp,FW_E,2,8,12,6,0,0,43.660000000000004,0
4650.1,4680.1,10638,offramp,FW_W,0,4,6,2,0,0,113.5075,0
4650.1,4680.1,10645,offramp,FW_W,0,3,7,4,0,0,83.59333333333335,0
4680.1,4710.1,10480,ramp,FW_W,0,3,4,1,0,0,60.653333333333336,0
4680.1,4710.1,10482,ramp,FW_W,15,12,8,11,0,0,45.57833333333334,0
4680.1,4710.1,10646,ramp,FW_W,3,5,5,3,0,0,51.23,0
4680.1,4710.1,10644,ramp,FW_W,8,14,7,1,0,0,39.68071428571428,0
4680.1,4710.1,10639,ramp,FW_E,0,2,2,0,0,0,31.330000000000002,0
4680.1,4710.1,10681,ramp,FW_E,57,57,8,8,0,5,9.187894736842106,0
4680.1,4710.1,10490,ramp,FW_E,10,3,1,8,0,0,20.05,0
4680.1,4710.1,10484,ramp,FW_E,5,3,3,5,0,0,38.49333333333333,0
4680.1,4710.1,10481,offramp,FW_E,5,4,5,6,0,0,14.772499999999999,0
4680.1,4710.1,10483,offramp,FW_E,13,5,9,17,0,0,55.025999999999996,0
4680.1,4710.1,10491,offramp,FW_W,3,1,10,12,0,0,125.23,0
4680.1,4710.1,10479,offramp,FW_W,3,3,6,6,0,0,109.75999999999999,0
4680.1,4710.1,10643,offramp,FW_E,20,22,6,4,0,12,10.538181818181819,0
4680.1,4710.1,10682,offramp,FW_E,8,2,9,15,0,0,81.125,0
4680.1,4710.1,10638,offramp,FW_W,4,0,4,8,0,0,,0
4680.1,4710.1,10645,offramp,FW_W,3,7,7,3,0,0,99.41571428571429,0
4710.1,4740.1,10480,ramp,FW_W,3,0,0,3,0,0,,0
4710.1,4740.1,10482,ramp,FW_W,12,12,8,8,0,0,42.85166666666667,0
4710.1,4740.1,10646,ramp,FW_W,5,0,0,5,0,0,,0
4710.1,4740.1,10644,ramp,FW_W,14,16,5,3,0,0,42.796875,0
4710.1,4740.1,10639,ramp,FW_E,2,6,4,0,0,0,36.37833333333334,0
4710.1,4740.1,10681,ramp,FW_E,57,52,5,10,0,2,10.626346153846155,0
4710.1,4740.1,10490,ramp,FW_E,3,4,5,4,0,0,45.17,0
4710.1,4740.1,10484,ramp,FW_E,3,5,2,0,0,0,37.644,0
4710.1,4740.1,10481,offramp,FW_E,4,2,3,5,0,0,111.84,0
4710.1,4740.1,10483,offramp,FW_E,5,6,7,6,0,0,43.37166666666667,0
4710.1,4740.1,10491,offramp,FW_W,1,3,10,8,0,0,97.65666666666668,0
4710.1,4740.1,10479,offramp,FW_W,3,2,7,8,0,0,91.57,0
4710.1,4740.1,10643,offramp,FW_E,22,31,14,5,0,24,14.325806451612904,0
4710.1,4740.1,10682,offramp,FW_E,2,3,20,19,0,0,110.95333333333333,0
4710.1,4740.1,10638,offramp,FW_W,0,1,11,10,0,0,116.94,0
4710.1,4740.1,10645,offramp,FW_W,7,0,11,18,0,0,,0
4740.1,4770.1,10480,ramp,FW_W,0,2,2,0,0,0,105.565,0
4740.1,4770.1,10482,ramp,FW_W,12,11,7,8,0,0,45.24454545454545,0
4740.1,4770.1,10646,ramp,FW_W,0,2,2,0,0,0,44.315,0
4740.1,4770.1,10644,ramp,FW_W,16,14,0,2,0,0,57.39,0
4740.1,4770.1,10639,ramp,FW_E,6,3,3,6,0,0,40.03666666666667,0
4740.1,4770.1,10681,ramp,FW_E,52,50,11,13,0,6,8.4776,0
4740.1,4770.1,10490,ramp,FW_E,4,0,1,5,0,0,,0
4740.1,4770.1,10484,ramp,FW_E,5,10,9,4,0,0,41.729,0
4740.1,4770.1,10481,offramp,FW_E,2,2,0,0,0,2,0.0,0
4740.1,4770.1,10483,offramp,FW_E,6,2,9,13,0,0,35.17,0
4740.1,4770.1,10491,offramp,FW_W,3,3,4,4,0,0,102.32000000000001,0
4740.1,4770.1,10479,offramp,FW_W,2,2,7,7,0,0,104.53,0
4740.1,4770.1,10643,offramp,FW_E,31,28,6,9,0,13,8.878214285714286,0
4740.1,4770.1,10682,offramp,FW_E,3,3,6,6,0,0,42.98,0
4740.1,4770.1,10638,offramp,FW_W,1,1,3,3,0,0,121.93,0
4740.1,4770.1,10645,offramp,FW_W,0,0,7,7,0,0,,0
4770.1,4800.1,10480,ramp,FW_W,2,2,2,2,0,0,41.055,0
4770.1,4800.1,10482,ramp,FW_W,11,8,7,10,0,0,40.48625,0
4770.1,4800.1,10646,ramp,FW_W,2,5,5,2,0,0,32.275999999999996,0
4770.1,4800.1,10644,ramp,FW_W,14,7,3,10,0,0,59.81857142857143,0
4770.1,4800.1,10639,ramp,FW_E,3,1,1,3,0,0,41.63,0
4770.1,4800.1,10681,ramp,FW_E,50,54,11,7,0,9,8.947777777777778,0
4770.1,4800.1,10490,ramp,FW_E,0,2,2,0,0,0,41.845,0
