start_sec,end_sec,connector,source_link,target_link,departures_observed,departures_inferred,departures_total,discharge_vph,arrival_events,mean_vehicles,mean_stopped,mean_speed_kph
1050,1200,10491,26,129,46,0,46,1104.0,50,6.08,0.15333333333333332,41.892269736842174
1050,1200,10638,120,70,35,0,35,840.0,45,6.373333333333333,0.006666666666666667,43.31988493723839
1050,1200,10639,70,2,8,0,8,192.0,10,1.7733333333333334,0.04666666666666667,37.858421052631506
1050,1200,10643,2,126,26,0,26,624.0,25,2.0,0.0,99.63906666666662
1050,1200,10644,69,120,37,0,37,888.0,47,20.293333333333333,0.19333333333333333,34.958676084099956
1050,1200,10645,120,123,44,0,44,1056.0,44,3.7466666666666666,0.0,103.1668149466192
1050,1200,10646,121,120,36,0,36,864.0,34,5.62,0.0,45.89838671411625
1050,1200,10681,68,2,9,0,9,216.0,9,1.4066666666666667,0.0,46.23137440758297
1050,1200,10682,2,121,39,0,39,936.0,36,19.066666666666666,6.86,10.957699300699325
1050,1200,10772,68,121,5,41,46,1104.0,46,0.03333333333333333,0.0,37.93
1050,1200,10773,121,123,4,44,48,1152.0,48,0.02666666666666667,0.0,62.222500000000004
1200,1350,10479,26,125,38,0,38,912.0,37,2.2933333333333334,0.0,97.72648255813955
1200,1350,10480,124,26,14,0,14,336.0,12,1.2,0.0,38.978000000000044
1200,1350,10481,2,127,32,0,32,768.0,41,4.66,0.1,91.42155937052932
1200,1350,10482,32,120,41,0,41,984.0,35,8.786666666666667,0.0,40.21728376327751
1200,1350,10483,119,124,27,0,27,648.0,32,4.38,0.006666666666666667,51.834840182648364
1200,1350,10484,31,24,29,0,29,696.0,25,5.586666666666667,0.0,45.343985680190826
1200,1350,10490,129,119,24,0,24,576.0,20,3.9,0.0,38.35923076923076
1200,1350,10491,26,129,48,0,48,1152.0,39,6.513333333333334,0.03333333333333333,37.41949846468785
1200,1350,10638,120,70,46,0,46,1104.0,42,5.266666666666667,0.0,56.616367088607625
1200,1350,10639,70,2,9,0,9,216.0,9,2.3066666666666666,0.4066666666666667,32.51797687861263
1200,1350,10643,2,126,19,0,19,456.0,21,2.2466666666666666,0.16666666666666666,69.3534421364985
1200,1350,10644,69,120,38,0,38,912.0,33,21.34,0.26,34.30072164948433
1200,1350,10645,120,123,33,0,33,792.0,34,2.56,0.0,108.96718749999995
1200,1350,10646,121,120,38,0,38,912.0,40,6.18,0.0,47.14014023732475
1200,1350,10681,68,2,16,0,16,384.0,16,2.3133333333333335,0.0,49.37659942363097
1200,1350,10682,2,121,32,0,32,768.0,34,22.613333333333333,9.84,7.540625000000002
1200,1350,10772,68,121,8,44,52,1248.0,52,0.05333333333333334,0.0,26.927500000000006
1200,1350,10773,121,123,4,43,47,1128.0,47,0.02666666666666667,0.0,60.807500000000005
1350,1500,10479,26,125,40,0,40,960.0,42,2.8066666666666666,0.0,91.32907363420428
1350,1500,10480,124,26,15,0,15,360.0,13,1.1866666666666668,0.0,42.46280898876408
1350,1500,10481,2,127,25,0,25,600.0,37,21.746666666666666,13.506666666666666,18.402737584304063
1350,1500,10482,32,120,26,0,26,624.0,30,6.153333333333333,0.0,42.419945828819465
1350,1500,10483,119,124,29,0,29,696.0,29,4.2,0.0,46.476730158730156
1350,1500,10484,31,24,22,0,22,528.0,25,5.126666666666667,0.0,41.72113133940191
1350,1500,10490,129,119,18,0,18,432.0,18,2.8066666666666666,0.0,41.120261282660174
1350,1500,10491,26,129,41,0,41,984.0,46,7.293333333333333,0.04666666666666667,34.59945155393054
1350,1500,10638,120,70,39,0,39,936.0,38,5.42,0.0,52.24838868388676
1350,1500,10639,70,2,13,0,13,312.0,12,2.933333333333333,0.41333333333333333,32.468045454545496
1350,1500,10643,2,126,13,0,13,312.0,12,4.36,2.2733333333333334,23.556253822629955
1350,1500,10644,69,120,47,0,47,1128.0,57,24.966666666666665,0.44666666666666666,33.67860080106766
1350,1500,10645,120,123,36,0,36,864.0,35,2.6266666666666665,0.0,110.78380710659893
1350,1500,10646,121,120,27,0,27,648.0,28,5.166666666666667,0.02,39.763677419355
1350,1500,10681,68,2,6,0,6,144.0,9,1.0133333333333334,0.0,55.3740131578947
1350,1500,10682,2,121,51,0,51,1224.0,54,13.62,2.6666666666666665,21.302515907978485
1350,1500,10772,68,121,3,33,36,864.0,36,0.02,0.0,34.31
1350,1500,10773,121,123,3,54,57,1368.0,57,0.02,0.0,70.39999999999999
1500,1650,10479,26,125,35,0,35,840.0,32,2.2733333333333334,0.0,92.40507331378298
1500,1650,10480,124,26,11,0,11,264.0,12,0.9533333333333334,0.0,43.03524475524479
1500,1650,10481,2,127,16,0,16,384.0,33,34.66,27.166666666666668,9.50508366993652
1500,1650,10482,32,120,35,0,35,840.0,31,7.253333333333333,0.0,39.59923713235307
1500,1650,10483,119,124,44,0,44,1056.0,49,8.473333333333333,0.04666666666666667,41.752501966955094
1500,1650,10484,31,24,31,0,31,744.0,29,6.873333333333333,0.0,41.771193016488496
1500,1650,10490,129,119,16,0,16,384.0,18,3.0733333333333333,0.0,37.83392624728866
1500,1650,10491,26,129,46,0,46,1104.0,50,6.8933333333333335,0.05333333333333334,37.19848162475819
1500,1650,10638,120,70,44,0,44,1056.0,43,5.4,0.0,54.44317283950618
1500,1650,10639,70,2,6,0,6,144.0,6,1.0866666666666667,0.07333333333333333,38.03233128834354
1500,1650,10643,2,126,20,0,20,480.0,19,2.1133333333333333,0.006666666666666667,67.4064668769716
1500,1650,10644,69,120,49,0,49,1176.0,47,26.04,0.25333333333333335,32.66236559139786
1500,1650,10645,120,123,24,0,24,576.0,24,1.82,0.0,113.16809523809532
1500,1650,10646,121,120,32,0,32,768.0,32,6.06,0.03333333333333333,39.68705170517048
1500,1650,10681,68,2,18,0,18,432.0,15,2.6733333333333333,0.0,42.795062344139566
1500,1650,10682,2,121,34,0,34,816.0,33,19.613333333333333,8.033333333333333,9.6056492182189
1500,1650,10772,68,121,9,38,47,1128.0,47,0.06,0.0,33.83555555555556
1500,1650,10773,121,123,2,45,47,1128.0,47,0.013333333333333334,0.0,61.055
1650,1800,10479,26,125,28,0,28,672.0,29,1.9333333333333333,0.0,90.40024137931033
1650,1800,10480,124,26,12,0,12,288.0,13,1.16,0.0,40.77856321839078
1650,1800,10481,2,127,18,0,18,432.0,32,46.14,36.72,6.499196647883291
1650,1800,10482,32,120,27,0,27,648.0,35,6.953333333333333,0.0,41.32791946308724
1650,1800,10483,119,124,40,0,40,960.0,33,4.3933333333333335,0.0,56.07875569044006
1650,1800,10484,31,24,25,0,25,600.0,26,6.42,0.16666666666666666,38.59411214953268
1650,1800,10490,129,119,20,0,20,480.0,19,3.34,0.0,40.765668662674706
1650,1800,10491,26,129,54,0,54,1296.0,52,11.98,0.88,25.1274012242627
1650,1800,10638,120,70,43,0,43,1032.0,47,6.1,0.0,50.426721311475504
1650,1800,10639,70,2,11,0,11,264.0,12,2.4266666666666667,0.07333333333333333,37.38752747252742
1650,1800,10643,2,126,13,0,13,312.0,17,1.64,0.0,69.81085365853662
1650,1800,10644,69,120,47,0,47,1128.0,38,22.26,0.37333333333333335,35.57816711590286
1650,1800,10645,120,123,40,0,40,960.0,42,3.033333333333333,0.0,110.71094505494504
1650,1800,10646,121,120,43,0,43,1032.0,41,6.726666666666667,0.0,46.051179385530425
1650,1800,10681,68,2,13,0,13,312.0,14,1.7266666666666666,0.0,54.75490347490352
1650,1800,10682,2,121,35,0,35,840.0,35,20.506666666666668,7.786666666666667,9.648215214564358
1650,1800,10772,68,121,8,43,51,1224.0,51,0.05333333333333334,0.0,29.44375
1650,1800,10773,121,123,3,43,46,1104.0,46,0.02,0.0,52.826666666666675
1800,1950,10479,26,125,27,0,27,648.0,28,1.7,0.0,101.89725490196085
1800,1950,10480,124,26,16,0,16,384.0,15,1.2533333333333334,0.0,43.460106382978715
1800,1950,10481,2,127,19,0,19,456.0,33,61.22,49.88,4.899423935533042
1800,1950,10482,32,120,38,0,38,912.0,39,8.66,0.0,40.72884526558887
1800,1950,10483,119,124,35,0,35,840.0,32,5.273333333333333,0.0,45.92206068268016
1800,1950,10484,31,24,19,0,19,456.0,21,5.093333333333334,0.0,38.776086387434624
1800,1950,10490,129,119,21,0,21,504.0,21,3.7266666666666666,0.0,37.39939177101966
1800,1950,10491,26,129,51,0,51,1224.0,51,8.013333333333334,0.04,34.84171381031619
1800,1950,10638,120,70,49,0,49,1176.0,48,6.013333333333334,0.0,55.33776053215081
1800,1950,10639,70,2,7,0,7,168.0,16,4.76,1.3133333333333332,23.529425770308148
1800,1950,10643,2,126,19,0,19,456.0,17,2.5,0.13333333333333333,60.5661333333334
1800,1950,10644,69,120,34,0,34,816.0,39,17.093333333333334,0.13333333333333333,35.51293291731675
1800,1950,10645,120,123,30,0,30,720.0,29,2.3533333333333335,0.0,108.27614730878177
1800,1950,10646,121,120,37,0,37,888.0,36,5.5,0.0,47.04698181818172
1800,1950,10681,68,2,16,0,16,384.0,16,2.44,0.0,46.77997267759561
1800,1950,10682,2,121,34,0,34,816.0,33,21.32,9.153333333333334,8.28042526579112
1800,1950,10772,68,121,11,42,53,1272.0,53,0.07333333333333333,0.0,28.11636363636364
1800,1950,10773,121,123,3,47,50,1200.0,50,0.02,0.0,59.73
1950,2100,10479,26,125,42,0,42,1008.0,41,2.6933333333333334,0.0,96.79292079207922
1950,2100,10480,124,26,14,0,14,336.0,14,1.26,0.0,41.53280423280424
1950,2100,10481,2,127,22,0,22,528.0,27,71.96666666666667,60.413333333333334,3.5951801760074136
1950,2100,10482,32,120,36,0,36,864.0,33,7.66,0.0,41.22918189730173
1950,2100,10483,119,124,24,0,24,576.0,24,3.74,0.0,46.100231729055274
1950,2100,10484,31,24,24,0,24,576.0,23,5.946666666666666,0.16666666666666666,36.62063901345292
1950,2100,10490,129,119,25,0,25,600.0,26,4.193333333333333,0.0,38.90217806041324
1950,2100,10491,26,129,50,0,50,1200.0,47,6.98,0.0,39.24172874880616
1950,2100,10638,120,70,47,0,47,1128.0,45,5.8533333333333335,0.0,55.021070615034176
1950,2100,10639,70,2,17,0,17,408.0,17,10.266666666666667,5.226666666666667,13.882097402597424
1950,2100,10643,2,126,14,0,14,336.0,11,2.973333333333333,1.36,28.74282511210761
1950,2100,10644,69,120,49,0,49,1176.0,39,19.453333333333333,0.11333333333333333,39.88935572309825
1950,2100,10645,120,123,42,0,42,1008.0,41,3.066666666666667,0.0,110.45619565217396
1950,2100,10646,121,120,38,0,38,912.0,37,5.8533333333333335,0.0,46.90191343963557
1950,2100,10681,68,2,12,0,12,288.0,11,1.4466666666666668,0.0,56.740506912442314
1950,2100,10682,2,121,31,0,31,744.0,31,20.56,7.933333333333334,8.342976653696494
1950,2100,10772,68,121,7,40,47,1128.0,48,0.05333333333333334,0.02,14.309999999999999
1950,2100,10773,121,123,2,41,43,1032.0,43,0.013333333333333334,0.0,52.61
2100,2250,10479,26,125,38,0,38,912.0,37,2.2466666666666666,0.0,101.64623145400589
2100,2250,10480,124,26,12,0,12,288.0,11,1.0266666666666666,0.0,40.09974025974022
2100,2250,10481,2,127,21,0,21,504.0,24,77.54666666666667,66.80666666666667,2.820855398899604
2100,2250,10482,32,120,48,0,48,1152.0,45,10.56,0.0,40.54809343434355
2100,2250,10483,119,124,28,0,28,672.0,26,4.006666666666667,0.0,50.09479201331119
2100,2250,10484,31,24,28,0,28,672.0,21,5.86,0.23333333333333334,34.725221843003496
2100,2250,10490,129,119,17,0,17,408.0,14,2.6666666666666665,0.0,39.904675000000054
2100,2250,10491,26,129,42,0,42,1008.0,43,5.873333333333333,0.06666666666666667,38.62502837684442
2100,2250,10638,120,70,39,0,39,936.0,43,5.8,0.013333333333333334,50.08722988505754
2100,2250,10639,70,2,9,0,9,216.0,11,13.48,10.286666666666667,5.7589317507418185
2100,2250,10643,2,126,11,0,11,264.0,13,1.44,0.04,63.34986111111108
2100,2250,10644,69,120,34,0,34,816.0,46,19.8,0.07333333333333333,35.093239057238776
2100,2250,10645,120,123,45,0,45,1080.0,47,3.48,0.0,111.21055555555553
2100,2250,10646,121,120,40,0,40,960.0,39,6.64,0.0,44.8837851405624
2100,2250,10681,68,2,12,0,12,288.0,12,1.7533333333333334,0.0,49.33661596958173
2100,2250,10682,2,121,32,0,32,768.0,36,22.533333333333335,8.973333333333333,8.44151183431954
2100,2250,10772,68,121,11,46,57,1368.0,56,0.07333333333333333,0.006666666666666667,21.76181818181818
2100,2250,10773,121,123,3,43,46,1104.0,46,0.02,0.0,68.38
2250,2400,10479,26,125,39,0,39,936.0,40,2.433333333333333,0.0,99.63263013698626
2250,2400,10480,124,26,13,0,13,312.0,15,1.1466666666666667,0.0,44.39209302325578
2250,2400,10481,2,127,17,0,17,408.0,25,82.38666666666667,70.93333333333334,2.734454604304912
2250,2400,10482,32,120,37,0,37,888.0,38,8.473333333333333,0.0,39.78036978756873
2250,2400,10483,119,124,26,0,26,624.0,29,3.3533333333333335,0.0,58.8147514910537
2250,2400,10484,31,24,20,0,20,480.0,27,5.54,0.0,41.04241877256323
2250,2400,10490,129,119,20,0,20,480.0,24,3.72,0.013333333333333334,39.6142831541219
2250,2400,10491,26,129,49,0,49,1176.0,50,9.446666666666667,0.06666666666666667,30.264079040225823
2250,2400,10638,120,70,44,0,44,1056.0,44,5.68,0.0,50.74050469483572
2250,2400,10639,70,2,14,0,14,336.0,14,16.86,12.706666666666667,6.1462672993277945
2250,2400,10643,2,126,8,0,8,192.0,7,0.9,0.0,65.98570370370369
2250,2400,10644,69,120,47,0,47,1128.0,42,21.293333333333333,0.22666666666666666,34.435028177833324
2250,2400,10645,120,123,47,0,47,1128.0,49,4.6,0.0,90.13856521739133
2250,2400,10646,121,120,39,0,39,936.0,42,7.52,0.0,41.061099290779985
2250,2400,10681,68,2,20,0,20,480.0,20,2.7,0.0,52.83975308641971
2250,2400,10682,2,121,33,0,33,792.0,30,22.14666666666667,9.573333333333334,7.704066827212517
2250,2400,10772,68,121,8,36,44,1056.0,45,0.06,0.0,18.22666666666667
2250,2400,10773,121,123,2,38,40,960.0,40,0.013333333333333334,0.0,70.715
2400,2550,10479,26,125,34,0,34,816.0,33,2.0733333333333333,0.0,102.65376205787788
2400,2550,10480,124,26,17,0,17,408.0,15,1.3,0.02666666666666667,45.8005128205128
2400,2550,10481,2,127,19,0,19,456.0,30,92.29333333333334,78.85333333333334,2.581654868535115
2400,2550,10482,32,120,32,0,32,768.0,35,7.286666666666667,0.0,40.6655535224157
2400,2550,10483,119,124,23,0,23,552.0,24,3.16,0.0,55.32582278481012
2400,2550,10484,31,24,28,0,28,672.0,25,6.06,0.0,41.21754675467527
2400,2550,10490,129,119,24,0,24,576.0,24,4.286666666666667,0.0,38.4816485225506
2400,2550,10491,26,129,54,0,54,1296.0,54,7.48,0.16666666666666666,39.90291443850264
2400,2550,10638,120,70,47,0,47,1128.0,44,6.406666666666666,0.0,50.98146722164424
2400,2550,10639,70,2,12,0,12,288.0,12,13.42,8.733333333333333,7.504386487829114
2400,2550,10643,2,126,11,0,11,264.0,11,1.1466666666666667,0.0,69.73936046511628
2400,2550,10644,69,120,40,0,40,960.0,34,19.873333333333335,0.26,33.48073800738003
2400,2550,10645,120,123,54,0,54,1296.0,51,3.953333333333333,0.0,110.33571669477242
2400,2550,10646,121,120,38,0,38,912.0,37,5.773333333333333,0.0,46.42681293302574
2400,2550,10681,68,2,7,0,7,168.0,9,1.0266666666666666,0.0,59.51142857142858
2400,2550,10682,2,121,33,0,33,792.0,29,21.12,9.166666666666666,7.967720959595932
2400,2550,10772,68,121,9,46,55,1320.0,54,0.05333333333333334,0.0,22.122500000000002
2400,2550,10773,121,123,3,40,43,1032.0,43,0.02,0.0,76.90333333333334
2550,2700,10479,26,125,41,0,41,984.0,41,2.56,0.0,99.94098958333335
2550,2700,10480,124,26,14,0,14,336.0,15,1.0666666666666667,0.0,45.37875
2550,2700,10481,2,127,19,0,19,456.0,29,102.56666666666666,87.86,2.4176314592135117
2550,2700,10482,32,120,43,0,43,1032.0,44,10.033333333333333,0.0,39.361023255813826
2550,2700,10483,119,124,28,0,28,672.0,27,3.48,0.0,56.79195402298853
2550,2700,10484,31,24,27,0,27,648.0,31,6.48,0.0,41.62962962962971
2550,2700,10490,129,119,19,0,19,456.0,19,3.02,0.0,41.476048565121445
2550,2700,10491,26,129,48,0,48,1152.0,47,5.86,0.006666666666666667,44.29916951080773
2550,2700,10638,120,70,43,0,43,1032.0,46,4.8533333333333335,0.0,61.40479395604401
2550,2700,10639,70,2,12,0,12,288.0,10,11.56,7.933333333333334,6.33974625144176
2550,2700,10643,2,126,2,0,2,48.0,2,0.20666666666666667,0.0,71.24645161290324
2550,2700,10644,69,120,50,0,50,1200.0,54,25.19333333333333,0.38666666666666666,36.08020905001345
2550,2700,10645,120,123,47,0,47,1128.0,44,3.4133333333333336,0.0,111.90136718750004
2550,2700,10646,121,120,39,0,39,936.0,38,5.766666666666667,0.03333333333333333,48.755329479768996
2550,2700,10681,68,2,14,0,14,336.0,12,1.7133333333333334,0.0,51.483307392996146
2550,2700,10682,2,121,32,0,32,768.0,33,18.273333333333333,6.593333333333334,10.211262313024426
2550,2700,10772,68,121,16,33,49,1176.0,49,0.12,0.04666666666666667,13.076666666666666
2550,2700,10773,121,123,4,44,48,1152.0,48,0.02666666666666667,0.0,64.525
2700,2850,10479,26,125,38,0,38,912.0,40,2.42,0.0,100.66454545454549
2700,2850,10480,124,26,14,0,14,336.0,13,1.14,0.0,44.20122807017539
2700,2850,10481,2,127,17,0,17,408.0,29,111.01333333333334,98.11333333333333,1.870539274561615
2700,2850,10482,32,120,45,0,45,1080.0,38,10.0,0.05333333333333334,38.37689333333326
2700,2850,10483,119,124,21,0,21,504.0,27,3.76,0.0,46.764414893617
2700,2850,10484,31,24,26,0,26,624.0,23,5.46,0.0,41.18056166056153
2700,2850,10490,129,119,22,0,22,528.0,21,3.32,0.0,41.78130522088354
2700,2850,10491,26,129,50,0,50,1200.0,47,5.84,0.04666666666666667,45.88251141552506
2700,2850,10638,120,70,46,0,46,1104.0,43,6.46,0.0,48.82330237358098
2700,2850,10639,70,2,14,0,14,336.0,7,3.98,1.6733333333333333,15.668860971524309
2700,2850,10643,2,126,9,0,9,216.0,9,1.12,0.0,63.13369047619046
2700,2850,10644,69,120,44,0,44,1056.0,47,23.486666666666668,0.4866666666666667,34.6040249787115
2700,2850,10645,120,123,38,0,38,912.0,44,2.9066666666666667,0.0,117.2095642201836
