sim_sec,connector,lane,count,stopped_below5,mean_speed_kph,minimum_stopped_front_position_m,maximum_stopped_front_position_m
1322.0,10639,1,1,1,1.8,316.03,316.03
1322.0,10682,1,22,10,6.125454545454545,8.17,165.38
1323.0,10639,1,1,0,13.63,,
1323.0,10682,1,22,9,6.649545454545454,8.17,175.66
1324.0,10639,1,0,0,,,
1324.0,10682,1,22,10,6.839545454545455,36.12,221.84
1325.0,10639,1,0,0,,,
1325.0,10682,1,22,8,7.059545454545455,36.72,170.63
1326.0,10639,1,0,0,,,
1326.0,10682,1,21,10,6.723333333333334,29.45,171.39
1327.0,10639,1,0,0,,,
1327.0,10682,1,22,9,6.912727272727273,30.29,165.21
1328.0,10639,1,0,0,,,
1328.0,10682,1,22,8,7.627727272727273,30.33,165.21
1329.0,10639,1,0,0,,,
1329.0,10682,1,22,8,8.47090909090909,23.1,140.36
1330.0,10639,1,1,0,44.42,,
1330.0,10682,1,21,10,6.827619047619048,12.11,164.12
1331.0,10639,1,1,0,44.97,,
1331.0,10682,1,22,9,8.08,12.11,140.75
1332.0,10639,1,1,0,44.97,,
1332.0,10682,1,22,9,7.416363636363636,5.48,136.09
1333.0,10639,1,2,0,45.105000000000004,,
1333.0,10682,1,21,9,7.7909523809523815,6.12,136.48
1334.0,10639,1,2,0,44.605000000000004,,
1334.0,10682,1,21,9,8.15952380952381,6.34,218.41
1335.0,10639,1,2,0,44.605000000000004,,
1335.0,10682,1,21,10,6.510000000000001,6.38,178.91
1336.0,10639,1,2,0,44.605000000000004,,
1336.0,10682,1,22,9,7.095,0.47,212.68
1337.0,10639,1,2,0,44.605000000000004,,
1337.0,10682,1,21,8,7.315714285714286,1.38,184.02
1338.0,10639,1,2,0,44.605000000000004,,
1338.0,10682,1,21,8,7.696666666666666,44.29,120.68
1339.0,10639,1,2,0,44.605000000000004,,
1339.0,10682,1,21,10,7.713333333333333,32.36,160.15
1340.0,10639,1,2,0,44.605000000000004,,
1340.0,10682,1,20,9,7.0105,33.0,151.39
1341.0,10639,1,2,0,44.605000000000004,,
1341.0,10682,1,20,7,7.514,26.64,152.69
1342.0,10639,1,2,0,44.605000000000004,,
1342.0,10682,1,21,7,8.276190476190477,27.26,104.22
1343.0,10639,1,2,0,44.605000000000004,,
1343.0,10682,1,20,8,7.104000000000001,20.44,104.7
1344.0,10639,1,2,0,44.605000000000004,,
1344.0,10682,1,21,8,7.60047619047619,7.91,98.76
1345.0,10639,1,2,0,44.605000000000004,,
1345.0,10682,1,21,9,7.414285714285714,2.04,99.8
1346.0,10639,1,2,0,44.605000000000004,,
1346.0,10682,1,21,9,6.681904761904762,2.59,114.97
1347.0,10639,1,2,0,44.605000000000004,,
1347.0,10682,1,21,9,6.029999999999999,2.67,114.97
1348.0,10639,1,2,0,44.605000000000004,,
1348.0,10682,1,20,8,6.7705,2.67,108.09
1349.0,10639,1,2,0,44.605000000000004,,
1349.0,10682,1,20,8,6.6885,2.67,109.47
1350.0,10639,1,2,0,44.605000000000004,,
1350.0,10682,1,20,7,8.014,2.67,110.74
