link,bin,seg,lane,rows,stopped,mean_speed
2,2400,2100,4,24,0,89.91458
2,2400,2200,1,27,0,53.492596
2,2400,2200,2,20,0,60.524
2,2400,2200,3,26,0,88.18884
2,2400,2200,4,23,0,98.41217
2,2400,2300,1,22,0,52.43182
2,2400,2300,2,29,0,55.71483
2,2400,2300,3,22,0,89.88682
2,2400,2300,4,27,0,102.614075
2,2400,4200,1,13,0,121.99615
2,2400,4200,2,6,0,115.38166
2,2400,4200,3,7,0,117.634285
2,2400,4200,4,13,0,118.64
2,2400,4300,1,13,0,119.83385
2,2400,4300,2,3,0,118.406654
2,2400,4300,3,12,0,117.6175
2,2400,4300,4,14,0,115.36143
2,2400,4400,1,30,0,66.6
2,2400,4400,2,10,0,91.406
2,2400,4400,3,8,0,116.43
2,2400,4400,4,12,0,118.503334
2,2400,4500,1,8,0,72.46
2,2400,4500,2,11,0,78.523636
2,2400,4500,3,14,0,120.137856
2,2400,4500,4,11,0,113.32636
2,2400,4600,1,3,0,53.816666
2,2400,4600,2,9,0,75.61889
2,2400,4600,3,11,0,118.803635
2,2400,4600,4,12,0,115.86417
2,2550,1700,1,369,243,4.655637
2,2550,1700,2,432,356,2.1072917
2,2550,1700,3,208,52,12.799423
2,2550,1700,4,219,69,16.270136
2,2550,1800,1,358,210,5.6633797
2,2550,1800,2,408,331,2.2676225
2,2550,1800,3,274,106,9.652664
2,2550,1800,4,245,85,13.960693
2,2550,1900,1,327,197,5.826269
2,2550,1900,2,379,315,2.1583905
2,2550,1900,3,332,222,5.081265
2,2550,1900,4,213,62,17.52399
2,2550,2000,1,38,19,11.583422
2,2550,2000,2,41,25,9.730244
2,2550,2000,3,25,0,64.3292
2,2550,2000,4,64,0,54.587032
2,2550,2100,1,11,0,40.73909
2,2550,2100,2,20,0,70.4545
2,2550,2100,3,20,0,83.681
2,2550,2100,4,24,0,85.77459
2,2550,2200,1,14,0,57.995716
2,2550,2200,2,17,0,85.21706
2,2550,2200,3,21,0,97.44619
2,2550,2200,4,16,0,91.74375
2,2550,2300,1,17,0,45.811764
2,2550,2300,2,14,0,76.07572
2,2550,2300,3,19,0,100.06263
2,2550,2300,4,19,0,98.96684
2,2550,4200,1,17,0,108.33942
2,2550,4200,2,7,0,123.88572
2,2550,4200,3,13,0,123.25077
2,2550,4200,4,14,0,114.81214
2,2550,4300,1,20,0,96.288
2,2550,4300,2,8,0,116.3925
2,2550,4300,3,12,0,115.276665
2,2550,4300,4,8,0,108.8625
2,2550,4400,1,59,0,50.383556
2,2550,4400,2,17,0,58.718826
2,2550,4400,3,18,0,117.79278
2,2550,4400,4,13,0,115.43693
2,2550,4500,1,20,0,44.830498
2,2550,4500,2,17,0,67.03412
2,2550,4500,3,12,0,106.142494
2,2550,4500,4,13,0,111.810776
2,2550,4600,1,19,0,39.362106
2,2550,4600,2,18,0,56.936665
2,2550,4600,3,18,0,111.496666
2,2550,4600,4,16,0,116.3575
2,2700,1700,1,415,330,3.108024
2,2700,1700,2,460,406,1.5237826
2,2700,1700,3,307,145,7.695831
2,2700,1700,4,236,91,13.668899
2,2700,1800,1,435,345,3.1113791
2,2700,1800,2,441,382,1.5808616
2,2700,1800,3,350,235,5.0487432
2,2700,1800,4,212,59,17.264387
2,2700,1900,1,400,294,3.6860251
2,2700,1900,2,404,345,1.7781683
2,2700,1900,3,454,400,1.4872026
2,2700,1900,4,110,6,44.34982
2,2700,2000,1,38,26,7.7805266
2,2700,2000,2,45,36,2.2733333
2,2700,2000,3,16,0,73.505
2,2700,2000,4,53,0,72.3717
2,2700,2100,1,13,0,47.22308
2,2700,2100,2,19,0,60.911057
2,2700,2100,3,27,0,85.51889
2,2700,2100,4,26,0,91.80461
2,2700,2200,1,23,0,67.70739
2,2700,2200,2,18,0,60.342224
2,2700,2200,3,22,0,83.01818
2,2700,2200,4,25,0,101.5908
2,2700,2300,1,21,0,85.372856
2,2700,2300,2,19,0,67.75105
2,2700,2300,3,20,0,83.473
2,2700,2300,4,26,0,105.862305
2,2700,4200,1,13,0,113.466156
2,2700,4200,2,8,0,115.1575
2,2700,4200,3,8,0,118.0325
2,2700,4200,4,9,0,114.327774
2,2700,4300,1,20,0,110.0245
2,2700,4300,2,5,0,109.69399
2,2700,4300,3,10,0,122.916
2,2700,4300,4,8,0,117.6925
2,2700,4400,1,20,0,89.216
2,2700,4400,2,9,0,114.700005
2,2700,4400,3,12,0,118.434166
2,2700,4400,4,8,0,114.403755
2,2700,4500,1,3,0,107.75
2,2700,4500,2,5,0,110.79399
2,2700,4500,3,11,0,120.843636
2,2700,4500,4,8,0,115.65
2,2700,4600,1,2,0,103.28999
2,2700,4600,2,9,0,112.74111
2,2700,4600,3,8,0,119.2275
2,2700,4600,4,7,0,114.76428
2,2850,1700,1,400,297,3.3757
2,2850,1700,2,449,420,1.138107
2,2850,1700,3,317,156,6.9031234
2,2850,1700,4,217,57,15.38742
2,2850,1800,1,412,283,3.749806
2,2850,1800,2,460,403,1.5142391
2,2850,1800,3,372,264,3.769704
2,2850,1800,4,187,39,22.374598
2,2850,1900,1,385,234,4.990286
2,2850,1900,2,413,347,2.000218
2,2850,1900,3,448,402,1.2439731
2,2850,1900,4,86,3,54.672443
2,2850,2000,1,43,15,14.853952
2,2850,2000,2,42,31,5.2833333
2,2850,2000,3,14,0,82.284996
2,2850,2000,4,49,0,76.783264
2,2850,2100,1,11,0,43.39182
2,2850,2100,2,15,0,75.41533
2,2850,2100,3,24,0,94.79708
2,2850,2100,4,22,0,95.51455
2,2850,2200,1,10,0,49.885002
2,2850,2200,2,12,0,80.1675
2,2850,2200,3,14,0,109.26571
2,2850,2200,4,14,0,106.70071
2,2850,2300,1,12,0,47.885
2,2850,2300,2,12,0,83.515
2,2850,2300,3,15,0,108.90666
2,2850,2300,4,18,0,108.40666
2,2850,4200,1,16,0,114.86437
2,2850,4200,2,5,0,114.364
2,2850,4200,3,9,0,115.99112
2,2850,4200,4,7,0,110.795715
2,2850,4300,1,19,0,106.70737
2,2850,4300,2,4,0,124.58
2,2850,4300,3,11,0,118.527275
2,2850,4300,4,7,0,107.28285
2,2850,4400,1,44,0,55.603184
2,2850,4400,2,7,0,66.17571
2,2850,4400,3,12,0,110.01501
2,2850,4400,4,7,0,113.28429
2,2850,4500,1,23,0,44.029564
2,2850,4500,2,11,0,68.608185
2,2850,4500,3,14,0,115.45571
2,2850,4500,4,6,0,97.80167
2,2850,4600,1,20,0,40.4385
2,2850,4600,2,12,0,53.685833
2,2850,4600,3,12,0,115.692505
2,2850,4600,4,12,0,110.63
2,3000,1700,1,350,210,5.0376
2,3000,1700,2,385,322,1.9508052
2,3000,1700,3,292,155,7.2247605
2,3000,1700,4,208,49,17.537931
2,3000,1800,1,343,211,5.245306
2,3000,1800,2,432,336,2.602361
2,3000,1800,3,372,267,4.0534678
2,3000,1800,4,185,40,23.744379
2,3000,1900,1,354,197,5.5601416
2,3000,1900,2,428,341,2.258271
2,3000,1900,3,437,386,1.5806178
2,3000,1900,4,74,0,63.418648
2,3000,2000,1,30,13,10.071
2,3000,2000,2,39,28,3.1607692
2,3000,2000,3,10,0,90.725
2,3000,2000,4,50,0,83.738396
2,3000,2100,1,2,0,86.955
2,3000,2100,2,12,0,103.61584
2,3000,2100,3,21,0,99.01715
2,3000,2100,4,16,0,100.2175
2,3000,2200,1,3,0,106.34333
2,3000,2200,2,8,0,108.77625
2,3000,2200,3,17,0,108.291176
2,3000,2200,4,20,0,107.92
2,3000,2300,1,6,0,105.66333
2,3000,2300,2,14,0,115.182144
2,3000,2300,3,15,0,112.17333
2,3000,2300,4,16,0,114.508125
2,3000,4200,1,12,0,118.746666
2,3000,4200,2,5,0,123.868
2,3000,4200,3,11,0,122.80454
2,3000,4200,4,5,0,121.93001
2,3000,4300,1,12,0,111.45333
2,3000,4300,2,4,0,118.95
2,3000,4300,3,8,0,121.24
2,3000,4300,4,8,0,117.2075
2,3000,4400,1,26,0,84.88461
2,3000,4400,2,5,0,115.78001
2,3000,4400,3,10,0,123.019005
2,3000,4400,4,8,0,121.1025
2,3000,4500,1,2,0,105.91499
2,3000,4500,2,5,0,115.276
2,3000,4500,3,8,0,121.24875
2,3000,4500,4,4,0,117.4125
2,3000,4600,1,3,0,109.67667
2,3000,4600,2,4,0,117.52
2,3000,4600,3,9,0,124.611115
2,3000,4600,4,8,0,118.5925
2,3150,1700,1,371,234,4.4920216
2,3150,1700,2,439,400,1.4018451
2,3150,1700,3,337,200,5.3148365
2,3150,1700,4,161,14,27.47323
2,3150,1800,1,376,238,4.4348936
2,3150,1800,2,389,337,1.8174036
2,3150,1800,3,417,327,2.8693285
2,3150,1800,4,169,27,27.668108
2,3150,1900,1,361,243,4.1272025
2,3150,1900,2,457,396,1.6028446
2,3150,1900,3,472,431,1.0217584
2,3150,1900,4,89,0,59.21562
2,3150,2000,1,46,23,9.309565
2,3150,2000,2,45,37,3.5493333
2,3150,2000,3,20,0,81.582
2,3150,2000,4,47,0,76.33745
2,3150,2100,1,4,0,77.99
2,3150,2100,2,12,0,86.96167
2,3150,2100,3,19,0,93.79263
2,3150,2100,4,26,0,91.942696
2,3150,2200,1,7,0,96.23429
2,3150,2200,2,15,0,107.266
2,3150,2200,3,18,0,109.07778
2,3150,2200,4,16,0,105.66875
2,3150,2300,1,9,0,108.87112
2,3150,2300,2,15,0,110.40533
2,3150,2300,3,13,0,115.13307
2,3150,2300,4,12,0,104.31417
2,3150,4200,1,13,0,119.93692
2,3150,4200,2,6,0,118.945
2,3150,4200,3,10,0,120.623
2,3150,4200,4,5,0,106.33
2,3150,4300,1,14,0,109.307144
2,3150,4300,2,6,0,123.55833
2,3150,4300,3,6,0,110.31
2,3150,4300,4,5,0,103.226
2,3150,4400,1,48,1,49.278126
2,3150,4400,2,11,0,97.26091
2,3150,4400,3,10,0,95.972
2,3150,4400,4,8,0,101.315
2,3150,4500,1,18,0,43.10167
2,3150,4500,2,17,0,86.4847
2,3150,4500,3,12,0,101.16583
2,3150,4500,4,5,0,98.03001
2,3150,4600,1,20,0,40.267002
2,3150,4600,2,8,0,77.31375
2,3150,4600,3,7,0,110.09286
2,3150,4600,4,8,0,107.225
2,3300,1700,1,358,244,3.7913408
2,3300,1700,2,481,429,1.2341164
2,3300,1700,3,309,172,5.6736894
2,3300,1700,4,187,45,23.432941
2,3300,1800,1,361,243,4.432798
2,3300,1800,2,386,334,1.6784716
2,3300,1800,3,407,326,2.7392137
2,3300,1800,4,155,16,31.555225
2,3300,1900,1,338,206,6.5495267
2,3300,1900,2,429,363,1.836993
2,3300,1900,3,480,426,1.3542917
2,3300,1900,4,101,3,50.82475
2,3300,2000,1,39,14,15.838718
2,3300,2000,2,44,35,4.473409
2,3300,2000,3,20,1,70.6965
2,3300,2000,4,51,0,73.622154
2,3300,2100,1,3,0,87.45333
2,3300,2100,2,16,0,92.24062
2,3300,2100,3,18,0,89.62944
2,3300,2100,4,25,0,89.1824
2,3300,2200,1,5,0,109.352005
2,3300,2200,2,17,0,100.57648
2,3300,2200,3,13,0,98.78692
2,3300,2200,4,17,0,97.92177
2,3300,2300,1,10,0,112.89299
2,3300,2300,2,13,0,110.21154
2,3300,2300,3,15,0,104.372665
2,3300,2300,4,10,0,97.708
2,3300,4200,1,12,0,119.97083
2,3300,4200,2,6,0,121.525
2,3300,4200,3,7,0,118.93714
2,3300,4200,4,3,0,111.89667
2,3300,4300,1,13,0,106.49077
2,3300,4300,2,9,0,118.996666
2,3300,4300,3,10,0,124.696
2,3300,4300,4,10,0,124.312
2,3300,4400,1,34,0,61.174114
2,3300,4400,2,10,0,81.118
2,3300,4400,3,12,0,119.300835
2,3300,4400,4,5,0,108.894
2,3300,4500,1,15,0,39.997334
2,3300,4500,2,10,0,85.373
2,3300,4500,3,10,0,120.101
2,3300,4500,4,11,0,121.814545
2,3300,4600,1,11,0,41.103638
2,3300,4600,2,6,0,67.10833
2,3300,4600,3,13,0,120.21769
2,3300,4600,4,5,0,107.152
2,3450,1700,1,409,287,3.6666994
2,3450,1700,2,321,182,5.6699996
2,3450,1700,3,334,205,5.4577246
2,3450,1700,4,176,43,22.391647
2,3450,1800,1,269,137,9.912863
2,3450,1800,2,344,244,3.9115987
2,3450,1800,3,462,422,1.1899784
2,3450,1800,4,99,3,50.520203
2,3450,1900,1,277,119,10.603357
2,3450,1900,2,395,340,1.601443
2,3450,1900,3,493,449,1.0406693
2,3450,1900,4,75,0,72.22867
2,3450,2000,1,26,5,19.396152
2,3450,2000,2,42,31,2.754762
2,3450,2000,3,14,0,87.275
2,3450,2000,4,46,0,87.128914
2,3450,2100,1,1,0,81.93
2,3450,2100,2,6,0,107.18
2,3450,2100,3,21,0,102.86571
2,3450,2100,4,25,0,97.50561
2,3450,2200,1,2,0,119.915
2,3450,2200,2,9,0,114.14
2,3450,2200,3,14,0,107.02143
2,3450,2200,4,18,0,106.80778
2,3450,2300,1,7,0,117.79
2,3450,2300,2,12,0,118.94583
2,3450,2300,3,12,0,117.56083
2,3450,2300,4,13,0,111.33308
2,3450,4200,1,14,0,115.436424
2,3450,4200,2,8,0,118.64375
2,3450,4200,3,5,0,112.83
2,3450,4200,4,8,0,109.33
2,3450,4300,1,12,0,99.37083
2,3450,4300,2,9,0,118.87444
2,3450,4300,3,9,0,114.19556
2,3450,4300,4,12,0,115.99833
2,3450,4400,1,27,2,59.41963
2,3450,4400,2,12,0,112.53083
2,3450,4400,3,6,0,113.285
2,3450,4400,4,6,0,104.285
2,3450,4500,1,11,0,47.556362
2,3450,4500,2,10,0,103.435
2,3450,4500,3,9,0,115.06112
2,3450,4500,4,6,0,119.23
2,3450,4600,1,12,0,40.310833
2,3450,4600,2,13,0,99.01692
2,3450,4600,3,10,0,111.64
2,3450,4600,4,7,0,112.30857
2,3600,1700,1,361,274,4.7460666
2,3600,1700,2,384,260,4.208672
2,3600,1700,3,272,163,6.259706
2,3600,1700,4,154,28,23.097403
2,3600,1800,1,407,320,3.0304177
2,3600,1800,2,340,213,5.0576177
2,3600,1800,3,425,368,1.5398117
2,3600,1800,4,84,0,56.443928
2,3600,1900,1,386,264,4.0252333
2,3600,1900,2,335,249,3.103403
2,3600,1900,3,475,411,1.5624632
2,3600,1900,4,62,0,78.86629
2,3600,2000,1,37,15,10.239189
2,3600,2000,2,38,26,4.372105
2,3600,2000,3,10,0,95.367
2,3600,2000,4,40,0,89.514755
2,3600,2100,1,3,0,88.12667
2,3600,2100,2,7,0,102.97715
2,3600,2100,3,17,0,103.61823
2,3600,2100,4,21,0,105.351425
2,3600,2200,1,3,0,108.78
2,3600,2200,2,5,0,112.357994
2,3600,2200,3,17,0,108.765884
2,3600,2200,4,21,0,109.35714
2,3600,2300,1,4,0,120.41
2,3600,2300,2,10,0,116.675
2,3600,2300,3,9,0,114.937775
2,3600,2300,4,15,0,109.12333
2,3600,4200,1,10,0,116.798
2,3600,4200,2,6,0,120.76666
2,3600,4200,3,8,0,121.68125
2,3600,4200,4,8,0,117.3225
2,3600,4300,1,11,0,113.25455
2,3600,4300,2,4,0,123.74
2,3600,4300,3,9,0,121.335556
2,3600,4300,4,8,0,114.37375
2,3600,4400,1,19,0,77.11
2,3600,4400,2,2,0,122.525
2,3600,4400,3,7,0,119.83
2,3600,4400,4,7,0,114.05858
2,3600,4500,1,5,0,55.336
2,3600,4500,2,5,0,121.33
2,3600,4500,3,12,0,119.34167
2,3600,4500,4,8,0,115.75375
2,3600,4600,1,5,0,53.497997
2,3600,4600,2,3,0,117.16333
2,3600,4600,3,6,0,126.041664
2,3600,4600,4,9,0,114.16333
2,3750,1700,1,384,291,3.5303648
2,3750,1700,2,368,302,2.1874728
2,3750,1700,3,279,205,4.5875273
2,3750,1700,4,147,39,25.63279
2,3750,1800,1,383,275,4.1437597
2,3750,1800,2,451,381,1.8785588
2,3750,1800,3,359,329,1.1974373
2,3750,1800,4,68,0,66.198235
2,3750,1900,1,375,283,3.8690667
2,3750,1900,2,433,376,1.7613857
2,3750,1900,3,487,457,0.81388086
2,3750,1900,4,57,0,82.61474
2,3750,2000,1,41,24,7.0578046
2,3750,2000,2,55,46,1.7970909
2,3750,2000,3,11,0,89.68818
2,3750,2000,4,36,0,95.007225
2,3750,2100,1,2,0,94.34
2,3750,2100,2,3,0,104.33667
2,3750,2100,3,23,0,104.82391
2,3750,2100,4,17,0,105.255295
2,3750,2200,2,9,0,112.56333
2,3750,2200,3,14,0,112.85357
2,3750,2200,4,23,0,111.817825
2,3750,2300,1,4,0,116.08
2,3750,2300,2,7,0,118.58429
2,3750,2300,3,14,0,110.259285
2,3750,2300,4,18,0,113.76056
2,3750,4200,1,8,0,120.2025
2,3750,4200,2,5,0,117.086
2,3750,4200,3,7,0,120.33143
2,3750,4200,4,5,0,122.628006
2,3750,4300,1,7,0,117.58286
2,3750,4300,2,6,0,115.136665
2,3750,4300,3,7,0,116.79143
2,3750,4300,4,5,0,121.126
2,3750,4400,1,15,0,87.168
2,3750,4400,2,7,0,80.89857
2,3750,4400,3,7,0,118.16143
2,3750,4400,4,8,0,123.1075
2,3750,4500,1,7,0,41.45
2,3750,4500,2,7,0,86.51
2,3750,4500,3,8,0,114.378746
2,3750,4500,4,5,0,123.114
2,3750,4600,1,10,0,47.659
2,3750,4600,2,7,0,74.10285
2,3750,4600,3,10,0,115.85
2,3750,4600,4,7,0,126.15
2,3900,1700,1,380,326,1.8994737
2,3900,1700,2,404,368,1.3031931
2,3900,1700,3,354,309,1.8921752
2,3900,1700,4,125,13,38.029358
2,3900,1800,1,429,364,2.0822146
2,3900,1800,2,410,370,1.219561
2,3900,1800,3,344,328,0.9425872
2,3900,1800,4,69,0,71.53435
2,3900,1900,1,419,327,2.7738664
2,3900,1900,2,478,428,1.2645397
2,3900,1900,3,474,432,1.0083333
2,3900,1900,4,61,0,84.714424
2,3900,2000,1,49,29,5.0191836
2,3900,2000,2,49,45,1.347347
2,3900,2000,3,11,0,92.14001
2,3900,2000,4,42,0,95.26381
2,3900,2100,1,16,0,44.84375
2,3900,2100,2,16,0,47.644375
2,3900,2100,3,21,0,94.40667
2,3900,2100,4,23,0,106.72
2,3900,2200,1,17,0,68.73059
2,3900,2200,2,19,0,52.508423
2,3900,2200,3,22,0,93.85364
2,3900,2200,4,25,0,111.3236
2,3900,2300,1,16,0,69.726875
2,3900,2300,2,20,0,60.3455
2,3900,2300,3,20,0,95.3395
2,3900,2300,4,24,0,114.2125
2,3900,4200,1,13,0,116.02615
2,3900,4200,2,8,0,121.12125
2,3900,4200,3,9,0,113.67778
2,3900,4200,4,9,0,115.55556
2,3900,4300,1,18,0,113.708336
2,3900,4300,2,4,0,120.2425
2,3900,4300,3,5,0,105.628006
2,3900,4300,4,9,0,121.241104
2,3900,4400,1,11,0,78.49728
2,3900,4400,2,10,0,101.527
2,3900,4400,3,7,0,109.05143
2,3900,4400,4,8,0,116.24375
2,3900,4500,1,9,0,61.797775
2,3900,4500,2,6,0,99.170006
2,3900,4500,3,8,0,112.5025
2,3900,4500,4,10,0,113.05499
2,3900,4600,1,9,0,62.60222
2,3900,4600,2,6,0,92.03333
2,3900,4600,3,9,0,102.933334
2,3900,4600,4,6,0,114.31834
2,4050,1700,1,338,261,2.9860947
2,4050,1700,2,424,360,1.8302122
2,4050,1700,3,384,344,1.3923959
2,4050,1700,4,118,6,44.806526
2,4050,1800,1,367,271,3.461526
2,4050,1800,2,376,312,1.9939361
2,4050,1800,3,329,302,1.188541
2,4050,1800,4,70,0,74.69657
2,4050,1900,1,380,256,4.3067107
2,4050,1900,2,428,359,1.9186214
2,4050,1900,3,417,379,1.0278417
2,4050,1900,4,60,0,85.53833
2,4050,2000,1,48,21,12.618542
2,4050,2000,2,51,39,5.0684314
2,4050,2000,3,8,0,88.43625
2,4050,2000,4,44,0,96.09341
2,4050,2100,1,10,0,43.264
2,4050,2100,2,11,0,77.58909
2,4050,2100,3,23,0,109.471306
2,4050,2100,4,23,0,105.410866
2,4050,2200,1,14,0,60.835
2,4050,2200,2,11,0,75.034546
2,4050,2200,3,18,0,113.075554
2,4050,2200,4,19,0,112.831055
2,4050,2300,1,15,0,67.892
2,4050,2300,2,8,0,70.63875
2,4050,2300,3,21,0,116.7181
2,4050,2300,4,17,0,114.95412
2,4050,4200,1,15,0,120.39867
2,4050,4200,2,2,0,119.115
2,4050,4200,3,9,0,117.29111
2,4050,4200,4,12,0,117.37083
2,4050,4300,1,10,0,112.579
2,4050,4300,2,6,0,129.41
2,4050,4300,3,7,0,125.954285
2,4050,4300,4,10,0,121.591
2,4050,4400,1,18,0,78.32167
2,4050,4400,2,6,0,111.76
2,4050,4400,3,9,0,121.579994
2,4050,4400,4,7,0,132.12428
2,4050,4500,1,5,0,86.182
2,4050,4500,2,8,0,128.04625
2,4050,4500,3,10,0,125.83199
2,4050,4500,4,8,0,117.57375
2,4050,4600,1,4,0,73.8425
2,4050,4600,2,6,0,104.94
2,4050,4600,3,11,0,119.81727
2,4050,4600,4,9,0,123.816666
2,4200,1700,1,447,372,2.0167785
2,4200,1700,2,411,347,1.7818248
2,4200,1700,3,427,380,1.2684778
2,4200,1700,4,69,0,68.83434
2,4200,1800,1,382,301,2.4387434
2,4200,1800,2,392,344,1.4654846
2,4200,1800,3,366,335,1.2020493
2,4200,1800,4,58,0,76.86396
2,4200,1900,1,343,262,2.9830613
2,4200,1900,2,389,343,1.4117996
2,4200,1900,3,357,323,1.0713445
2,4200,1900,4,56,0,79.31608
2,4200,2000,1,48,28,8.246041
2,4200,2000,2,42,32,3.4419048
2,4200,2000,3,17,0,90.91058
2,4200,2000,4,37,0,87.99541
2,4200,2100,1,20,0,40.347
2,4200,2100,2,22,0,51.212276
2,4200,2100,3,17,0,85.107056
2,4200,2100,4,25,0,100.4872
2,4200,2200,1,20,0,59.589
2,4200,2200,2,24,0,63.241253
2,4200,2200,3,20,0,78.144
2,4200,2200,4,25,0,92.805595
2,4200,2300,1,20,0,59.713
2,4200,2300,2,25,0,71.1624
2,4200,2300,3,18,0,69.51556
2,4200,2300,4,23,0,107.69304
2,4200,4200,1,16,0,114.917496
2,4200,4200,2,4,0,124.7275
2,4200,4200,3,9,0,119.42445
2,4200,4200,4,9,0,123.54111
2,4200,4300,1,24,3,67.06083
2,4200,4300,2,8,0,97.55375
2,4200,4300,3,4,0,113.3425
2,4200,4300,4,8,0,120.18125
2,4200,4400,1,221,196,3.7631223
2,4200,4400,2,6,0,45.431667
2,4200,4400,3,13,0,110.33615
2,4200,4400,4,9,0,115.32333
2,4200,4500,1,25,25,0.0
2,4200,4500,2,10,0,69.363
2,4200,4500,3,7,0,114.188576
2,4200,4500,4,12,0,118.78916
2,4200,4600,2,8,0,67.86625
2,4200,4600,3,12,0,117.199165
2,4200,4600,4,10,0,118.966
2,4350,1700,1,464,407,1.681875
2,4350,1700,2,395,303,2.9288101
2,4350,1700,3,466,407,1.5341415
2,4350,1700,4,99,8,50.374847
2,4350,1800,1,389,281,4.085527
2,4350,1800,2,430,375,1.9476048
2,4350,1800,3,370,329,1.3800269
2,4350,1800,4,90,4,54.063114
2,4350,1900,1,284,135,9.08398
2,4350,1900,2,360,305,1.9227222
2,4350,1900,3,339,300,1.451121
2,4350,1900,4,66,0,77.67682
2,4350,2000,1,32,7,25.018438
2,4350,2000,2,37,26,6.986757
2,4350,2000,3,8,0,86.62875
2,4350,2000,4,44,0,88.49568
2,4350,2100,1,31,0,40.455482
2,4350,2100,2,23,0,42.696087
2,4350,2100,3,35,0,88.61057
2,4350,2100,4,23,0,93.367386
2,4350,2200,1,40,0,48.586998
2,4350,2200,2,28,0,54.271786
2,4350,2200,3,28,0,84.41393
2,4350,2200,4,25,0,93.4264
2,4350,2300,1,36,0,56.226944
2,4350,2300,2,24,0,51.711666
2,4350,2300,3,25,0,86.296394
2,4350,2300,4,23,0,93.44478
2,4350,4200,1,55,13,33.814907
2,4350,4200,2,9,0,105.09889
2,4350,4200,3,17,0,116.259415
2,4350,4200,4,7,0,106.204285
2,4350,4300,1,275,212,4.3502183
2,4350,4300,2,10,0,105.491005
2,4350,4300,3,13,0,116.80077
2,4350,4300,4,8,0,116.11
2,4350,4400,1,411,335,2.3903162
2,4350,4400,2,21,1,54.48
2,4350,4400,3,13,0,105.45692
2,4350,4400,4,12,0,100.80417
2,4350,4500,1,6,5,16.028334
2,4350,4500,2,12,0,69.708336
2,4350,4500,3,14,0,93.37428
2,4350,4500,4,15,0,104.22466
2,4350,4600,2,8,0,61.77125
2,4350,4600,3,13,0,107.73692
2,4350,4600,4,11,0,107.38545
2,4500,1700,1,409,311,3.0801222
2,4500,1700,2,255,96,9.862981
2,4500,1700,3,445,389,1.4299551
2,4500,1700,4,63,0,71.92793
2,4500,1800,1,389,286,3.861054
2,4500,1800,2,272,119,8.998236
2,4500,1800,3,427,373,1.8044965
2,4500,1800,4,66,0,81.03606
2,4500,1900,1,268,125,9.845336
2,4500,1900,2,362,266,3.9106631
2,4500,1900,3,355,307,1.4960281
2,4500,1900,4,59,0,89.54051
2,4500,2000,1,35,5,29.74257
2,4500,2000,2,43,30,8.809768
2,4500,2000,3,9,0,92.72111
2,4500,2000,4,44,0,99.3166
2,4500,2100,1,11,0,59.28727
2,4500,2100,2,8,0,68.5225
2,4500,2100,3,17,0,109.16058
2,4500,2100,4,22,0,103.47363
2,4500,2200,1,13,0,58.106926
2,4500,2200,2,14,0,86.362144
2,4500,2200,3,15,0,105.66533
2,4500,2200,4,28,0,110.340004
2,4500,2300,1,14,0,53.68786
2,4500,2300,2,14,0,71.05286
2,4500,2300,3,21,0,107.71715
2,4500,2300,4,21,0,109.681435
2,4500,4200,1,327,298,2.1651683
2,4500,4200,2,15,0,108.84334
2,4500,4200,3,12,0,101.53417
2,4500,4200,4,17,0,113.43235
2,4500,4300,1,399,373,0.97223055
2,4500,4300,2,11,0,93.41546
2,4500,4300,3,15,0,108.31533
2,4500,4300,4,24,0,110.77833
2,4500,4400,1,407,377,0.82140046
2,4500,4400,2,36,17,33.6625
2,4500,4400,3,20,0,77.490005
2,4500,4400,4,22,0,101.945915
2,4500,4500,1,7,4,19.404285
2,4500,4500,2,4,0,94.9475
2,4500,4500,3,20,0,81.2445
2,4500,4500,4,34,0,104.105
2,4500,4600,1,1,0,94.26
2,4500,4600,2,14,0,87.75072
2,4500,4600,3,19,0,86.079475
2,4500,4600,4,18,0,106.105
2,4650,1700,1,407,304,3.2874694
2,4650,1700,2,326,178,6.5957055
2,4650,1700,3,221,152,5.7456565
2,4650,1700,4,108,16,39.196945
2,4650,1800,1,382,273,3.5998955
2,4650,1800,2,336,200,5.0995536
2,4650,1800,3,444,398,1.3522297
2,4650,1800,4,60,0,73.964
2,4650,1900,1,341,225,5.5200877
2,4650,1900,2,404,326,2.397995
2,4650,1900,3,421,380,1.154513
2,4650,1900,4,50,0,83.851
2,4650,2000,1,32,13,11.256875
2,4650,2000,2,39,37,1.6120512
2,4650,2000,3,6,1,70.275
2,4650,2000,4,42,0,94.45381
2,4650,2100,1,2,0,83.695
2,4650,2100,2,7,0,101.137146
2,4650,2100,3,21,0,103.61
2,4650,2100,4,17,0,106.494705
2,4650,2200,1,5,0,110.686
2,4650,2200,2,7,0,112.13572
2,4650,2200,3,15,0,109.545334
2,4650,2200,4,18,0,108.91389
2,4650,2300,1,3,0,112.50666
2,4650,2300,2,9,0,120.44111
2,4650,2300,3,14,0,116.09286
2,4650,2300,4,17,0,108.66765
2,4650,4200,1,443,415,0.8856207
2,4650,4200,2,8,0,100.7825
2,4650,4200,3,8,0,119.70375
2,4650,4200,4,11,0,113.10091
2,4650,4300,1,411,389,0.6710706
2,4650,4300,2,7,0,56.804287
2,4650,4300,3,6,0,108.840004
2,4650,4300,4,10,0,118.434
2,4650,4400,1,412,400,0.37771845
