link,bin,rows_nc,stopped_nc,mean_speed_nc,ttt_nc,rows_g1,stopped_g1,mean_speed_g1,ttt_g1,d
10460,3900,5.0,0.0,39.732002,0.006944444444444444,6.0,0.0,39.303333,0.008333333333333333,0.0013888888888888892
10460,4050,3.0,0.0,41.083332,0.004166666666666667,4.0,0.0,43.3525,0.005555555555555556,0.0013888888888888892
10460,4200,3.0,0.0,43.406666,0.004166666666666667,2.0,0.0,40.725,0.002777777777777778,-0.0013888888888888887
10460,4350,3.0,0.0,37.09667,0.004166666666666667,5.0,0.0,39.045998,0.006944444444444444,0.0027777777777777775
10460,4500,6.0,0.0,40.600002,0.008333333333333333,7.0,0.0,42.267143,0.009722222222222222,0.0013888888888888892
10460,4650,3.0,0.0,41.676666,0.004166666666666667,2.0,0.0,41.465,0.002777777777777778,-0.0013888888888888887
10460,4800,3.0,0.0,40.789997,0.004166666666666667,7.0,0.0,41.21143,0.009722222222222222,0.005555555555555556
10460,4950,4.0,0.0,41.7675,0.005555555555555556,3.0,0.0,42.476665,0.004166666666666667,-0.0013888888888888892
10460,5100,1.0,0.0,40.41,0.001388888888888889,1.0,0.0,42.85,0.001388888888888889,0.0
10460,5250,2.0,0.0,43.754997,0.002777777777777778,1.0,0.0,39.49,0.001388888888888889,-0.001388888888888889
10462,150,1.0,0.0,29.96,0.001388888888888889,1.0,0.0,29.96,0.001388888888888889,0.0
10462,300,1.0,0.0,34.59,0.001388888888888889,1.0,0.0,34.59,0.001388888888888889,0.0
10462,450,4.0,0.0,35.690002,0.005555555555555556,4.0,0.0,35.690002,0.005555555555555556,0.0
10462,600,2.0,0.0,40.25,0.002777777777777778,2.0,0.0,40.25,0.002777777777777778,0.0
10462,750,6.0,0.0,37.621666,0.008333333333333333,6.0,0.0,37.621666,0.008333333333333333,0.0
10462,900,4.0,0.0,37.555,0.005555555555555556,4.0,0.0,37.555,0.005555555555555556,0.0
10462,1050,4.0,0.0,39.440002,0.005555555555555556,4.0,0.0,39.885002,0.005555555555555556,0.0
10462,1200,2.0,0.0,37.85,0.002777777777777778,3.0,0.0,39.8,0.004166666666666667,0.0013888888888888887
10462,1350,2.0,0.0,43.905,0.002777777777777778,3.0,0.0,45.273335,0.004166666666666667,0.0013888888888888887
10462,1500,4.0,0.0,40.595,0.005555555555555556,4.0,0.0,40.7975,0.005555555555555556,0.0
10462,1650,4.0,0.0,40.675,0.005555555555555556,2.0,0.0,36.184998,0.002777777777777778,-0.002777777777777778
10462,1800,3.0,0.0,39.68,0.004166666666666667,1.0,0.0,32.79,0.001388888888888889,-0.0027777777777777775
10462,1950,6.0,0.0,35.551666,0.008333333333333333,5.0,0.0,39.104,0.006944444444444444,-0.0013888888888888892
10462,2100,2.0,0.0,40.695,0.002777777777777778,2.0,0.0,42.184998,0.002777777777777778,0.0
10462,2250,5.0,0.0,37.986,0.006944444444444444,3.0,0.0,42.58,0.004166666666666667,-0.0027777777777777775
10462,2400,5.0,0.0,42.228,0.006944444444444444,3.0,0.0,42.11,0.004166666666666667,-0.0027777777777777775
10462,2550,3.0,0.0,38.446667,0.004166666666666667,3.0,0.0,41.293335,0.004166666666666667,0.0
10462,2700,4.0,0.0,41.275,0.005555555555555556,4.0,0.0,37.805,0.005555555555555556,0.0
10462,2850,3.0,0.0,37.32,0.004166666666666667,4.0,0.0,37.68,0.005555555555555556,0.0013888888888888892
10462,3000,3.0,0.0,33.43,0.004166666666666667,2.0,0.0,42.6,0.002777777777777778,-0.0013888888888888887
10462,3150,3.0,0.0,42.626667,0.004166666666666667,2.0,0.0,38.135002,0.002777777777777778,-0.0013888888888888887
10462,3300,6.0,0.0,37.791668,0.008333333333333333,6.0,0.0,39.36,0.008333333333333333,0.0
10462,3450,4.0,0.0,36.7075,0.005555555555555556,5.0,0.0,37.938,0.006944444444444444,0.0013888888888888883
10462,3600,5.0,0.0,39.006,0.006944444444444444,5.0,0.0,38.244,0.006944444444444444,0.0
10462,3750,3.0,0.0,32.789997,0.004166666666666667,3.0,0.0,41.47,0.004166666666666667,0.0
10462,3900,2.0,0.0,42.175,0.002777777777777778,2.0,0.0,36.28,0.002777777777777778,0.0
10462,4050,4.0,0.0,41.065,0.005555555555555556,4.0,0.0,38.965,0.005555555555555556,0.0
10462,4200,5.0,0.0,41.814003,0.006944444444444444,5.0,0.0,41.079998,0.006944444444444444,0.0
10462,4350,1.0,0.0,32.44,0.001388888888888889,1.0,0.0,33.38,0.001388888888888889,0.0
10462,4500,2.0,0.0,43.32,0.002777777777777778,5.0,0.0,37.116,0.006944444444444444,0.004166666666666666
10462,4650,2.0,0.0,40.48,0.002777777777777778,1.0,0.0,37.78,0.001388888888888889,-0.001388888888888889
10462,4800,3.0,0.0,38.059998,0.004166666666666667,3.0,0.0,36.26,0.004166666666666667,0.0
10462,4950,2.0,0.0,40.735,0.002777777777777778,3.0,0.0,38.913334,0.004166666666666667,0.0013888888888888887
10462,5100,2.0,0.0,39.335,0.002777777777777778,2.0,0.0,42.059998,0.002777777777777778,0.0
10462,5250,2.0,0.0,40.625,0.002777777777777778,2.0,0.0,39.114998,0.002777777777777778,0.0
10467,0,3.0,0.0,35.34667,0.004166666666666667,3.0,0.0,35.34667,0.004166666666666667,0.0
10467,150,5.0,0.0,35.072,0.006944444444444444,5.0,0.0,35.072,0.006944444444444444,0.0
10467,300,1.0,0.0,23.58,0.001388888888888889,1.0,0.0,23.58,0.001388888888888889,0.0
10467,450,3.0,0.0,40.22333,0.004166666666666667,3.0,0.0,40.22333,0.004166666666666667,0.0
10467,600,3.0,0.0,37.693333,0.004166666666666667,3.0,0.0,37.693333,0.004166666666666667,0.0
10467,750,7.0,0.0,40.714287,0.009722222222222222,7.0,0.0,40.714287,0.009722222222222222,0.0
10467,900,2.0,0.0,35.985,0.002777777777777778,2.0,0.0,35.985,0.002777777777777778,0.0
10467,1050,7.0,0.0,39.00714,0.009722222222222222,7.0,0.0,39.00714,0.009722222222222222,0.0
10467,1200,6.0,0.0,34.87,0.008333333333333333,6.0,0.0,34.87,0.008333333333333333,0.0
10467,1350,6.0,0.0,37.546665,0.008333333333333333,6.0,0.0,37.546665,0.008333333333333333,0.0
10467,1500,5.0,0.0,40.635998,0.006944444444444444,5.0,0.0,40.635998,0.006944444444444444,0.0
10467,1650,7.0,0.0,39.93714,0.009722222222222222,7.0,0.0,39.93714,0.009722222222222222,0.0
10467,1800,7.0,0.0,35.505714,0.009722222222222222,7.0,0.0,35.518574,0.009722222222222222,0.0
10467,1950,10.0,0.0,36.543,0.013888888888888888,10.0,0.0,36.543,0.013888888888888888,0.0
10467,2100,9.0,0.0,38.34,0.0125,9.0,0.0,38.34,0.0125,0.0
10467,2250,4.0,0.0,41.985,0.005555555555555556,4.0,0.0,41.99,0.005555555555555556,0.0
10467,2400,8.0,0.0,40.015,0.011111111111111112,8.0,0.0,40.01625,0.011111111111111112,0.0
10467,2550,8.0,0.0,38.55875,0.011111111111111112,8.0,0.0,38.5625,0.011111111111111112,0.0
10467,2700,7.0,0.0,40.859997,0.009722222222222222,7.0,0.0,40.859997,0.009722222222222222,0.0
10467,2850,5.0,0.0,40.196,0.006944444444444444,5.0,0.0,40.196,0.006944444444444444,0.0
10467,3000,5.0,0.0,40.31,0.006944444444444444,5.0,0.0,40.31,0.006944444444444444,0.0
10467,3150,6.0,0.0,37.875,0.008333333333333333,6.0,0.0,37.875,0.008333333333333333,0.0
10467,3300,9.0,0.0,36.68778,0.0125,9.0,0.0,36.596664,0.0125,0.0
10467,3450,3.0,0.0,38.533337,0.004166666666666667,3.0,0.0,38.533337,0.004166666666666667,0.0
10467,3600,5.0,0.0,39.858,0.006944444444444444,5.0,0.0,39.858,0.006944444444444444,0.0
10467,3750,3.0,0.0,38.943333,0.004166666666666667,3.0,0.0,38.943333,0.004166666666666667,0.0
10467,3900,5.0,0.0,41.248,0.006944444444444444,5.0,0.0,41.248,0.006944444444444444,0.0
10467,4050,5.0,0.0,39.314003,0.006944444444444444,5.0,0.0,39.314003,0.006944444444444444,0.0
10467,4200,6.0,0.0,41.093334,0.008333333333333333,6.0,0.0,41.093334,0.008333333333333333,0.0
10467,4350,8.0,0.0,36.33125,0.011111111111111112,8.0,0.0,37.31875,0.011111111111111112,0.0
10467,4500,7.0,0.0,39.115715,0.009722222222222222,7.0,0.0,39.24857,0.009722222222222222,0.0
10467,4650,3.0,0.0,38.726665,0.004166666666666667,3.0,0.0,38.726665,0.004166666666666667,0.0
10467,4800,4.0,0.0,37.2225,0.005555555555555556,4.0,0.0,37.2225,0.005555555555555556,0.0
10467,4950,2.0,0.0,35.36,0.002777777777777778,2.0,0.0,35.36,0.002777777777777778,0.0
10467,5100,2.0,0.0,35.11,0.002777777777777778,2.0,0.0,35.11,0.002777777777777778,0.0
10467,5250,4.0,0.0,38.55,0.005555555555555556,4.0,0.0,38.55,0.005555555555555556,0.0
10468,150,1.0,0.0,44.53,0.001388888888888889,1.0,0.0,44.53,0.001388888888888889,0.0
10468,300,2.0,0.0,41.73,0.002777777777777778,2.0,0.0,41.73,0.002777777777777778,0.0
10468,450,1.0,0.0,45.0,0.001388888888888889,1.0,0.0,45.0,0.001388888888888889,0.0
10468,600,2.0,0.0,35.434998,0.002777777777777778,2.0,0.0,35.434998,0.002777777777777778,0.0
10468,750,3.0,0.0,37.486668,0.004166666666666667,3.0,0.0,37.486668,0.004166666666666667,0.0
10468,900,1.0,0.0,45.44,0.001388888888888889,1.0,0.0,45.44,0.001388888888888889,0.0
10468,1050,1.0,0.0,29.94,0.001388888888888889,1.0,0.0,29.94,0.001388888888888889,0.0
10468,1200,3.0,0.0,43.210003,0.004166666666666667,4.0,0.0,42.9125,0.005555555555555556,0.0013888888888888892
10468,1350,3.0,0.0,43.48,0.004166666666666667,3.0,0.0,43.64,0.004166666666666667,0.0
10468,1500,4.0,0.0,40.985,0.005555555555555556,2.0,0.0,41.9,0.002777777777777778,-0.002777777777777778
10468,1650,2.0,0.0,36.379997,0.002777777777777778,2.0,0.0,36.379997,0.002777777777777778,0.0
10468,1800,2.0,0.0,38.105,0.002777777777777778,3.0,0.0,39.316666,0.004166666666666667,0.0013888888888888887
10468,1950,5.0,0.0,41.303997,0.006944444444444444,5.0,0.0,41.303997,0.006944444444444444,0.0
10468,2100,3.0,0.0,40.696667,0.004166666666666667,2.0,0.0,40.04,0.002777777777777778,-0.0013888888888888887
10468,2250,3.0,0.0,42.54333,0.004166666666666667,3.0,0.0,42.54333,0.004166666666666667,0.0
10468,2400,3.0,0.0,40.78,0.004166666666666667,3.0,0.0,43.543335,0.004166666666666667,0.0
10468,2550,5.0,0.0,34.84,0.006944444444444444,5.0,0.0,35.236,0.006944444444444444,0.0
10468,2700,3.0,0.0,37.13667,0.004166666666666667,4.0,0.0,38.19,0.005555555555555556,0.0013888888888888892
10468,2850,2.0,0.0,40.269997,0.002777777777777778,2.0,0.0,40.04,0.002777777777777778,0.0
10468,3000,2.0,0.0,41.635,0.002777777777777778,1.0,0.0,38.78,0.001388888888888889,-0.001388888888888889
10468,3150,2.0,0.0,36.269997,0.002777777777777778,2.0,0.0,36.269997,0.002777777777777778,0.0
10468,3300,2.0,0.0,44.63,0.002777777777777778,3.0,0.0,39.899998,0.004166666666666667,0.0013888888888888887
10468,3450,2.0,0.0,35.405,0.002777777777777778,3.0,0.0,39.37,0.004166666666666667,0.0013888888888888887
10468,3600,1.0,0.0,39.69,0.001388888888888889,2.0,0.0,36.565002,0.002777777777777778,0.001388888888888889
10468,3750,2.0,0.0,42.364998,0.002777777777777778,4.0,0.0,41.2325,0.005555555555555556,0.002777777777777778
10468,3900,1.0,0.0,41.04,0.001388888888888889,1.0,0.0,41.04,0.001388888888888889,0.0
10468,4050,3.0,0.0,40.056667,0.004166666666666667,2.0,0.0,39.120003,0.002777777777777778,-0.0013888888888888887
10468,4200,4.0,0.0,35.7275,0.005555555555555556,3.0,0.0,35.75,0.004166666666666667,-0.0013888888888888892
10468,4350,1.0,0.0,34.97,0.001388888888888889,2.0,0.0,38.585,0.002777777777777778,0.001388888888888889
10468,4500,3.0,0.0,31.173334,0.004166666666666667,4.0,0.0,31.94,0.005555555555555556,0.0013888888888888892
10468,4650,3.0,0.0,41.066666,0.004166666666666667,2.0,0.0,44.239998,0.002777777777777778,-0.0013888888888888887
10468,4950,2.0,0.0,40.94,0.002777777777777778,1.0,0.0,36.33,0.001388888888888889,-0.001388888888888889
10468,5100,1.0,0.0,33.49,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
10468,5250,3.0,0.0,38.616665,0.004166666666666667,3.0,0.0,35.04,0.004166666666666667,0.0
10469,0,5.0,0.0,41.297997,0.006944444444444444,5.0,0.0,41.297997,0.006944444444444444,0.0
10469,150,4.0,0.0,40.184998,0.005555555555555556,4.0,0.0,40.184998,0.005555555555555556,0.0
10469,300,3.0,0.0,43.623333,0.004166666666666667,3.0,0.0,43.623333,0.004166666666666667,0.0
10469,450,7.0,0.0,42.794285,0.009722222222222222,7.0,0.0,42.794285,0.009722222222222222,0.0
10469,600,8.0,0.0,39.90875,0.011111111111111112,8.0,0.0,39.90875,0.011111111111111112,0.0
10469,750,9.0,0.0,40.738888,0.0125,9.0,0.0,40.738888,0.0125,0.0
10469,900,10.0,0.0,42.878998,0.013888888888888888,10.0,0.0,42.878998,0.013888888888888888,0.0
10469,1050,12.0,0.0,40.16833,0.016666666666666666,12.0,0.0,40.0775,0.016666666666666666,0.0
10469,1200,9.0,0.0,39.984447,0.0125,9.0,0.0,40.175556,0.0125,0.0
10469,1350,12.0,0.0,41.5325,0.016666666666666666,12.0,0.0,41.756668,0.016666666666666666,0.0
10469,1500,4.0,0.0,42.415,0.005555555555555556,4.0,0.0,42.415,0.005555555555555556,0.0
10469,1650,9.0,0.0,40.306667,0.0125,9.0,0.0,40.306667,0.0125,0.0
10469,1800,6.0,0.0,42.908337,0.008333333333333333,6.0,0.0,42.960003,0.008333333333333333,0.0
10469,1950,10.0,0.0,41.05,0.013888888888888888,10.0,0.0,41.05,0.013888888888888888,0.0
10469,2100,13.0,0.0,40.032307,0.018055555555555554,13.0,0.0,39.143845,0.018055555555555554,0.0
10469,2250,9.0,0.0,40.764446,0.0125,10.0,0.0,40.794,0.013888888888888888,0.0013888888888888874
10469,2400,19.0,0.0,41.433155,0.02638888888888889,19.0,0.0,40.335262,0.02638888888888889,0.0
10469,2550,14.0,0.0,37.36857,0.019444444444444445,14.0,0.0,37.519287,0.019444444444444445,0.0
10469,2700,13.0,0.0,41.235386,0.018055555555555554,13.0,0.0,41.236153,0.018055555555555554,0.0
10469,2850,3.0,0.0,42.213333,0.004166666666666667,3.0,0.0,42.213333,0.004166666666666667,0.0
10469,3000,4.0,0.0,42.0425,0.005555555555555556,5.0,0.0,41.802002,0.006944444444444444,0.0013888888888888883
10469,3150,9.0,0.0,41.473335,0.0125,9.0,0.0,41.473335,0.0125,0.0
10469,3300,12.0,0.0,39.765,0.016666666666666666,11.0,0.0,39.092728,0.015277777777777777,-0.0013888888888888892
10469,3450,9.0,0.0,41.146667,0.0125,9.0,0.0,41.27333,0.0125,0.0
10469,3600,7.0,0.0,42.56,0.009722222222222222,7.0,0.0,42.56,0.009722222222222222,0.0
10469,3750,8.0,0.0,40.013752,0.011111111111111112,7.0,0.0,39.515717,0.009722222222222222,-0.0013888888888888892
10469,3900,4.0,0.0,41.7275,0.005555555555555556,4.0,0.0,41.7275,0.005555555555555556,0.0
10469,4050,10.0,0.0,41.713,0.013888888888888888,10.0,0.0,41.894,0.013888888888888888,0.0
10469,4200,14.0,0.0,38.868572,0.019444444444444445,14.0,0.0,38.923573,0.019444444444444445,0.0
10469,4350,12.0,0.0,40.614166,0.016666666666666666,12.0,0.0,40.521667,0.016666666666666666,0.0
10469,4500,7.0,0.0,42.927143,0.009722222222222222,7.0,0.0,42.54,0.009722222222222222,0.0
10469,4650,3.0,0.0,38.3,0.004166666666666667,3.0,0.0,38.3,0.004166666666666667,0.0
10469,4800,7.0,0.0,43.350002,0.009722222222222222,7.0,0.0,43.350002,0.009722222222222222,0.0
10469,4950,7.0,0.0,42.03,0.009722222222222222,7.0,0.0,41.985714,0.009722222222222222,0.0
10469,5100,6.0,0.0,34.563335,0.008333333333333333,5.0,0.0,36.438,0.006944444444444444,-0.0013888888888888892
10469,5250,4.0,0.0,41.585,0.005555555555555556,4.0,0.0,41.72,0.005555555555555556,0.0
10470,0,2.0,0.0,36.86,0.002777777777777778,2.0,0.0,36.86,0.002777777777777778,0.0
10470,150,2.0,0.0,42.265,0.002777777777777778,2.0,0.0,42.265,0.002777777777777778,0.0
10470,300,4.0,0.0,41.89,0.005555555555555556,4.0,0.0,41.89,0.005555555555555556,0.0
10470,450,2.0,0.0,37.0,0.002777777777777778,2.0,0.0,37.0,0.002777777777777778,0.0
10470,600,4.0,0.0,41.255,0.005555555555555556,4.0,0.0,41.255,0.005555555555555556,0.0
10470,750,3.0,0.0,59.38667,0.004166666666666667,3.0,0.0,59.38667,0.004166666666666667,0.0
10470,900,3.0,0.0,43.853333,0.004166666666666667,4.0,0.0,42.35,0.005555555555555556,0.0013888888888888892
10470,1050,5.0,0.0,40.618,0.006944444444444444,4.0,0.0,41.0525,0.005555555555555556,-0.0013888888888888883
10470,1200,3.0,0.0,42.8,0.004166666666666667,5.0,0.0,44.128,0.006944444444444444,0.0027777777777777775
10470,1350,4.0,0.0,41.385002,0.005555555555555556,3.0,0.0,36.18,0.004166666666666667,-0.0013888888888888892
10470,1500,6.0,0.0,43.48167,0.008333333333333333,4.0,0.0,37.3725,0.005555555555555556,-0.0027777777777777775
10470,1650,5.0,0.0,41.370003,0.006944444444444444,9.0,0.0,42.684444,0.0125,0.005555555555555557
10470,1800,7.0,0.0,35.01,0.009722222222222222,8.0,0.0,39.49375,0.011111111111111112,0.0013888888888888892
10470,1950,10.0,0.0,39.829002,0.013888888888888888,7.0,0.0,40.16,0.009722222222222222,-0.004166666666666666
10470,2100,8.0,0.0,40.235,0.011111111111111112,8.0,0.0,38.42875,0.011111111111111112,0.0
10470,2250,5.0,0.0,37.348,0.006944444444444444,6.0,0.0,36.26167,0.008333333333333333,0.0013888888888888892
10470,2400,4.0,0.0,40.6075,0.005555555555555556,5.0,0.0,41.7,0.006944444444444444,0.0013888888888888883
10470,2550,4.0,0.0,38.3,0.005555555555555556,9.0,0.0,36.36,0.0125,0.006944444444444445
10470,2700,6.0,0.0,34.896667,0.008333333333333333,7.0,0.0,43.157143,0.009722222222222222,0.0013888888888888892
10470,2850,4.0,0.0,40.9375,0.005555555555555556,7.0,0.0,40.44286,0.009722222222222222,0.004166666666666667
10470,3000,4.0,0.0,40.04,0.005555555555555556,4.0,0.0,40.625,0.005555555555555556,0.0
10470,3150,6.0,0.0,39.023335,0.008333333333333333,5.0,0.0,41.264,0.006944444444444444,-0.0013888888888888892
10470,3300,6.0,0.0,36.565,0.008333333333333333,5.0,0.0,39.244,0.006944444444444444,-0.0013888888888888892
10470,3450,3.0,0.0,39.116665,0.004166666666666667,4.0,0.0,37.7725,0.005555555555555556,0.0013888888888888892
10470,3600,3.0,0.0,38.420002,0.004166666666666667,6.0,0.0,38.588333,0.008333333333333333,0.004166666666666667
10470,3750,7.0,0.0,40.457146,0.009722222222222222,7.0,0.0,40.605713,0.009722222222222222,0.0
10470,3900,2.0,0.0,42.035,0.002777777777777778,5.0,0.0,41.792,0.006944444444444444,0.004166666666666666
10470,4050,4.0,0.0,39.877502,0.005555555555555556,4.0,0.0,41.7125,0.005555555555555556,0.0
10470,4200,4.0,0.0,41.004997,0.005555555555555556,4.0,0.0,41.190002,0.005555555555555556,0.0
10470,4350,3.0,0.0,39.006664,0.004166666666666667,4.0,0.0,38.715,0.005555555555555556,0.0013888888888888892
10470,4500,5.0,0.0,45.668,0.006944444444444444,6.0,0.0,38.52,0.008333333333333333,0.0013888888888888892
10470,4650,6.0,0.0,40.663334,0.008333333333333333,5.0,0.0,40.814003,0.006944444444444444,-0.0013888888888888892
10470,4800,4.0,0.0,41.2975,0.005555555555555556,1.0,0.0,40.72,0.001388888888888889,-0.004166666666666667
10470,4950,3.0,0.0,43.10667,0.004166666666666667,2.0,0.0,42.059998,0.002777777777777778,-0.0013888888888888887
10470,5100,2.0,0.0,31.7,0.002777777777777778,4.0,0.0,38.9,0.005555555555555556,0.002777777777777778
10470,5250,4.0,0.0,47.3525,0.005555555555555556,2.0,0.0,34.18,0.002777777777777778,-0.002777777777777778
10471,0,1.0,0.0,40.52,0.001388888888888889,1.0,0.0,40.52,0.001388888888888889,0.0
10471,150,2.0,0.0,34.19,0.002777777777777778,2.0,0.0,34.19,0.002777777777777778,0.0
10471,300,2.0,0.0,44.89,0.002777777777777778,2.0,0.0,44.89,0.002777777777777778,0.0
10471,450,3.0,0.0,42.079998,0.004166666666666667,3.0,0.0,42.079998,0.004166666666666667,0.0
10471,600,1.0,0.0,34.81,0.001388888888888889,1.0,0.0,34.81,0.001388888888888889,0.0
10471,750,6.0,0.0,40.466663,0.008333333333333333,6.0,0.0,40.466663,0.008333333333333333,0.0
10471,900,4.0,0.0,43.405,0.005555555555555556,4.0,0.0,43.405,0.005555555555555556,0.0
10471,1050,3.0,0.0,42.41,0.004166666666666667,3.0,0.0,42.41,0.004166666666666667,0.0
10471,1200,2.0,0.0,36.28,0.002777777777777778,2.0,0.0,36.28,0.002777777777777778,0.0
10471,1350,5.0,0.0,40.596,0.006944444444444444,5.0,0.0,40.596,0.006944444444444444,0.0
10471,1500,4.0,0.0,41.8975,0.005555555555555556,4.0,0.0,41.8975,0.005555555555555556,0.0
10471,1650,2.0,0.0,41.715,0.002777777777777778,2.0,0.0,41.715,0.002777777777777778,0.0
10471,1800,6.0,0.0,43.083332,0.008333333333333333,6.0,0.0,43.346664,0.008333333333333333,0.0
10471,1950,3.0,0.0,40.51,0.004166666666666667,3.0,0.0,40.51,0.004166666666666667,0.0
10471,2100,4.0,0.0,41.747498,0.005555555555555556,4.0,0.0,41.747498,0.005555555555555556,0.0
10471,2250,2.0,0.0,41.575,0.002777777777777778,2.0,0.0,41.575,0.002777777777777778,0.0
10471,2400,5.0,0.0,40.448,0.006944444444444444,4.0,0.0,40.2275,0.005555555555555556,-0.0013888888888888883
10471,2550,4.0,0.0,42.475,0.005555555555555556,4.0,0.0,42.505,0.005555555555555556,0.0
10471,2700,3.0,0.0,40.57,0.004166666666666667,3.0,0.0,40.57,0.004166666666666667,0.0
10471,2850,2.0,0.0,41.665,0.002777777777777778,2.0,0.0,41.665,0.002777777777777778,0.0
10471,3000,2.0,0.0,42.730003,0.002777777777777778,2.0,0.0,42.730003,0.002777777777777778,0.0
10471,3150,3.0,0.0,40.256668,0.004166666666666667,3.0,0.0,40.256668,0.004166666666666667,0.0
10471,3300,3.0,0.0,37.16,0.004166666666666667,3.0,0.0,37.16,0.004166666666666667,0.0
10471,3450,3.0,0.0,41.63667,0.004166666666666667,3.0,0.0,41.63667,0.004166666666666667,0.0
10471,3600,4.0,0.0,41.75,0.005555555555555556,4.0,0.0,41.75,0.005555555555555556,0.0
10471,3750,3.0,0.0,36.11333,0.004166666666666667,3.0,0.0,36.11333,0.004166666666666667,0.0
10471,3900,2.0,0.0,40.71,0.002777777777777778,2.0,0.0,40.71,0.002777777777777778,0.0
10471,4050,4.0,0.0,39.9525,0.005555555555555556,4.0,0.0,39.9525,0.005555555555555556,0.0
10471,4200,3.0,0.0,42.013332,0.004166666666666667,3.0,0.0,42.01,0.004166666666666667,0.0
10471,4350,2.0,0.0,40.800003,0.002777777777777778,2.0,0.0,40.800003,0.002777777777777778,0.0
10471,4500,1.0,0.0,42.3,0.001388888888888889,1.0,0.0,42.3,0.001388888888888889,0.0
10471,4800,1.0,0.0,39.1,0.001388888888888889,1.0,0.0,39.1,0.001388888888888889,0.0
10471,4950,2.0,0.0,41.105,0.002777777777777778,2.0,0.0,41.105,0.002777777777777778,0.0
10471,5250,1.0,0.0,42.3,0.001388888888888889,1.0,0.0,42.3,0.001388888888888889,0.0
10472,0,2.0,0.0,37.805,0.002777777777777778,2.0,0.0,37.805,0.002777777777777778,0.0
10472,150,6.0,0.0,41.183334,0.008333333333333333,6.0,0.0,41.183334,0.008333333333333333,0.0
10472,300,3.0,0.0,41.87,0.004166666666666667,3.0,0.0,41.87,0.004166666666666667,0.0
10472,450,4.0,0.0,43.195,0.005555555555555556,4.0,0.0,43.195,0.005555555555555556,0.0
10472,600,9.0,0.0,40.295555,0.0125,9.0,0.0,40.295555,0.0125,0.0
10472,750,9.0,0.0,39.42,0.0125,9.0,0.0,39.42,0.0125,0.0
10472,900,8.0,0.0,42.25625,0.011111111111111112,8.0,0.0,42.25625,0.011111111111111112,0.0
10472,1050,9.0,0.0,42.704445,0.0125,9.0,0.0,42.32,0.0125,0.0
10472,1200,7.0,0.0,43.198574,0.009722222222222222,7.0,0.0,43.198574,0.009722222222222222,0.0
10472,1350,9.0,0.0,41.962223,0.0125,9.0,0.0,42.035557,0.0125,0.0
10472,1500,8.0,0.0,42.05125,0.011111111111111112,8.0,0.0,41.96875,0.011111111111111112,0.0
10472,1650,10.0,0.0,39.743,0.013888888888888888,10.0,0.0,39.743,0.013888888888888888,0.0
10472,1800,14.0,0.0,41.917854,0.019444444444444445,14.0,0.0,41.768574,0.019444444444444445,0.0
10472,1950,9.0,0.0,41.807777,0.0125,9.0,0.0,41.807777,0.0125,0.0
10472,2100,11.0,0.0,41.53182,0.015277777777777777,11.0,0.0,41.521816,0.015277777777777777,0.0
10472,2250,10.0,0.0,41.483,0.013888888888888888,10.0,0.0,41.481,0.013888888888888888,0.0
10472,2400,15.0,0.0,40.864002,0.020833333333333332,14.0,0.0,40.846428,0.019444444444444445,-0.0013888888888888874
10472,2550,6.0,0.0,41.343334,0.008333333333333333,5.0,0.0,40.806,0.006944444444444444,-0.0013888888888888892
10472,2700,10.0,0.0,42.228,0.013888888888888888,10.0,0.0,42.228,0.013888888888888888,0.0
10472,2850,8.0,0.0,42.9925,0.011111111111111112,8.0,0.0,42.9925,0.011111111111111112,0.0
10472,3000,9.0,0.0,42.49222,0.0125,9.0,0.0,42.49222,0.0125,0.0
10472,3150,10.0,0.0,40.008,0.013888888888888888,10.0,0.0,40.008,0.013888888888888888,0.0
10472,3300,8.0,0.0,41.0475,0.011111111111111112,9.0,0.0,41.17,0.0125,0.0013888888888888892
10472,3450,7.0,0.0,41.497143,0.009722222222222222,7.0,0.0,41.497143,0.009722222222222222,0.0
10472,3600,3.0,0.0,42.773335,0.004166666666666667,3.0,0.0,42.52,0.004166666666666667,0.0
10472,3750,10.0,0.0,39.416,0.013888888888888888,10.0,0.0,39.416,0.013888888888888888,0.0
10472,3900,5.0,0.0,43.91,0.006944444444444444,5.0,0.0,43.91,0.006944444444444444,0.0
10472,4050,9.0,0.0,41.083332,0.0125,9.0,0.0,40.862225,0.0125,0.0
10472,4200,4.0,0.0,37.8625,0.005555555555555556,4.0,0.0,38.195,0.005555555555555556,0.0
10472,4350,7.0,0.0,40.47,0.009722222222222222,7.0,0.0,40.47,0.009722222222222222,0.0
10472,4500,9.0,0.0,42.727776,0.0125,9.0,0.0,42.727776,0.0125,0.0
10472,4650,2.0,0.0,40.895,0.002777777777777778,2.0,0.0,40.895,0.002777777777777778,0.0
10472,4800,2.0,0.0,41.855003,0.002777777777777778,2.0,0.0,41.855003,0.002777777777777778,0.0
10472,4950,4.0,0.0,40.97,0.005555555555555556,4.0,0.0,40.97,0.005555555555555556,0.0
10472,5100,6.0,0.0,35.161667,0.008333333333333333,6.0,0.0,35.023335,0.008333333333333333,0.0
10472,5250,4.0,0.0,43.395,0.005555555555555556,4.0,0.0,43.395,0.005555555555555556,0.0
