link,bin,seg,lane,rows,stopped,mean_speed
2,4650,4400,1,33,0,68.59091
2,4650,4400,2,9,0,108.47889
2,4650,4400,3,9,0,104.547775
2,4650,4400,4,12,0,114.454994
2,4650,4500,1,7,0,42.2
2,4650,4500,2,7,0,108.858574
2,4650,4500,3,6,0,110.185
2,4650,4500,4,10,0,116.380005
2,4650,4600,1,4,0,42.045
2,4650,4600,2,6,0,118.635
2,4650,4600,3,8,0,117.3025
2,4650,4600,4,9,0,122.92111
2,4800,1700,1,307,166,9.682541
2,4800,1700,2,77,2,21.63026
2,4800,1700,3,26,0,85.64884
2,4800,1700,4,21,0,97.01762
2,4800,1800,1,267,107,14.945094
2,4800,1800,2,38,0,28.823685
2,4800,1800,3,23,0,99.28261
2,4800,1800,4,25,0,104.062805
2,4800,1900,1,191,31,27.53089
2,4800,1900,2,20,0,45.757
2,4800,1900,3,18,0,95.23945
2,4800,1900,4,17,0,106.42706
2,4800,2000,1,20,0,48.384
2,4800,2000,2,15,1,43.812
2,4800,2000,3,17,0,90.58942
2,4800,2000,4,28,0,102.51392
2,4800,2100,1,6,0,67.299995
2,4800,2100,2,16,0,55.47875
2,4800,2100,3,18,0,97.013885
2,4800,2100,4,23,0,105.05043
2,4800,2200,1,8,0,72.7625
2,4800,2200,2,14,0,46.67857
2,4800,2200,3,19,0,96.84369
2,4800,2200,4,21,0,111.861435
2,4800,2300,1,9,0,86.51444
2,4800,2300,2,15,0,59.318
2,4800,2300,3,18,0,93.725
2,4800,2300,4,22,0,90.88409
2,4800,4200,1,12,0,78.1825
2,4800,4200,2,9,0,93.490005
2,4800,4200,3,14,0,85.84571
2,4800,4200,4,8,0,93.23125
2,4800,4300,1,15,0,92.50066
2,4800,4300,2,3,0,110.4
2,4800,4300,3,9,0,101.181114
2,4800,4300,4,7,0,102.95857
2,4800,4400,1,13,0,75.004616
2,4800,4400,2,8,0,114.4775
2,4800,4400,3,5,0,91.83
2,4800,4400,4,10,0,115.589005
2,4800,4500,1,5,0,78.21
2,4800,4500,2,5,0,113.771996
2,4800,4500,3,9,0,113.55112
2,4800,4500,4,7,0,118.89571
2,4800,4600,1,3,0,64.84667
2,4800,4600,2,5,0,109.826004
2,4800,4600,3,4,0,99.212494
2,4800,4600,4,9,0,122.732216
2,4950,1700,1,262,122,13.392519
2,4950,1700,2,48,0,39.938335
2,4950,1700,3,44,0,74.082954
2,4950,1700,4,45,0,83.796005
2,4950,1800,1,251,91,14.489203
2,4950,1800,2,37,0,43.081623
2,4950,1800,3,39,0,82.39487
2,4950,1800,4,38,0,87.14553
2,4950,1900,1,212,64,18.895802
2,4950,1900,2,34,0,51.16147
2,4950,1900,3,40,0,78.9995
2,4950,1900,4,38,0,89.96105
2,4950,2000,1,27,6,27.864445
2,4950,2000,2,20,2,59.100502
2,4950,2000,3,34,0,81.13735
2,4950,2000,4,42,0,88.09143
2,4950,2100,1,7,0,73.06857
2,4950,2100,2,22,0,74.73455
2,4950,2100,3,32,0,87.12719
2,4950,2100,4,31,0,94.80548
2,4950,2200,1,17,0,81.46353
2,4950,2200,2,23,0,71.66652
2,4950,2200,3,31,0,93.46
2,4950,2200,4,31,0,98.773224
2,4950,2300,1,18,0,95.165
2,4950,2300,2,21,0,61.539043
2,4950,2300,3,25,0,83.0632
2,4950,2300,4,31,0,101.23258
2,4950,4200,1,7,0,86.56714
2,4950,4200,2,10,0,91.410995
2,4950,4200,3,13,0,96.512314
2,4950,4200,4,13,0,96.909225
2,4950,4300,1,7,0,102.35
2,4950,4300,2,11,0,105.80909
2,4950,4300,3,11,0,109.056366
2,4950,4300,4,17,0,107.72706
2,4950,4400,1,23,0,62.92913
2,4950,4400,2,9,0,109.40222
2,4950,4400,3,8,0,112.77125
2,4950,4400,4,11,0,113.54727
2,4950,4500,1,15,0,51.277332
2,4950,4500,2,13,0,118.76154
2,4950,4500,3,13,0,118.16846
2,4950,4500,4,14,0,118.615715
2,4950,4600,1,20,0,46.024498
2,4950,4600,2,10,0,117.159
2,4950,4600,3,8,0,114.43125
2,4950,4600,4,12,0,117.67333
2,5100,1700,1,289,156,8.915329
2,5100,1700,2,39,0,40.681282
2,5100,1700,3,26,0,91.32923
2,5100,1700,4,31,0,97.52451
2,5100,1800,1,265,130,11.360906
2,5100,1800,2,23,0,61.836956
2,5100,1800,3,39,0,88.09384
2,5100,1800,4,36,0,94.77278
2,5100,1900,1,265,137,11.532906
2,5100,1900,2,31,0,57.288067
2,5100,1900,3,34,1,68.40118
2,5100,1900,4,34,0,93.32823
2,5100,2000,1,37,16,17.21973
2,5100,2000,2,27,2,70.89481
2,5100,2000,3,27,0,75.26037
2,5100,2000,4,38,0,94.00684
2,5100,2100,1,15,0,91.41867
2,5100,2100,2,16,0,79.6575
2,5100,2100,3,26,0,88.091156
2,5100,2100,4,33,0,97.03061
2,5100,2200,1,18,0,90.87277
2,5100,2200,2,21,0,73.36095
2,5100,2200,3,20,0,91.770004
2,5100,2200,4,29,0,99.14759
2,5100,2300,1,20,0,87.3055
2,5100,2300,2,26,0,76.61961
2,5100,2300,3,22,0,91.08546
2,5100,2300,4,31,0,105.992584
2,5100,4200,1,13,0,80.03077
2,5100,4200,2,8,0,93.90625
2,5100,4200,3,13,0,88.72539
2,5100,4200,4,11,0,87.46728
2,5100,4300,1,14,0,97.774284
2,5100,4300,2,5,0,104.644
2,5100,4300,3,7,0,102.68
2,5100,4300,4,9,0,99.57333
2,5100,4400,1,22,0,88.29046
2,5100,4400,2,9,0,97.045555
2,5100,4400,3,8,0,113.1825
2,5100,4400,4,8,0,108.557495
2,5100,4500,1,9,0,46.171112
2,5100,4500,2,8,0,75.317505
2,5100,4500,3,9,0,115.62333
2,5100,4500,4,11,0,104.362724
2,5100,4600,1,10,0,68.983
2,5100,4600,2,8,0,71.47125
2,5100,4600,3,9,0,112.068886
2,5100,4600,4,9,0,120.22
2,5250,1700,1,255,101,12.143176
2,5250,1700,2,20,0,58.517998
2,5250,1700,3,32,0,96.82969
2,5250,1700,4,29,0,107.71001
2,5250,1800,1,238,81,14.873992
2,5250,1800,2,19,0,62.70263
2,5250,1800,3,26,0,100.231155
2,5250,1800,4,30,0,107.46433
2,5250,1900,1,207,80,17.713865
2,5250,1900,2,24,0,60.845417
2,5250,1900,3,25,0,94.1824
2,5250,1900,4,34,0,110.84529
2,5250,2000,1,31,10,24.855484
2,5250,2000,2,23,1,56.128258
2,5250,2000,3,27,0,92.373695
2,5250,2000,4,33,0,102.77
2,5250,2100,1,15,0,70.654
2,5250,2100,2,20,1,55.099
2,5250,2100,3,25,0,83.127594
2,5250,2100,4,32,0,110.56
2,5250,2200,1,21,0,59.50476
2,5250,2200,2,26,0,61.29769
2,5250,2200,3,24,0,82.70875
2,5250,2200,4,33,0,103.17394
2,5250,2300,1,17,0,60.763527
2,5250,2300,2,22,0,61.304996
2,5250,2300,3,27,0,75.34408
2,5250,2300,4,31,0,101.04388
2,5250,4200,1,12,0,82.0725
2,5250,4200,2,12,0,87.28666
2,5250,4200,3,14,0,91.08785
2,5250,4200,4,13,0,82.3223
2,5250,4300,1,15,0,97.93667
2,5250,4300,2,7,0,102.22429
2,5250,4300,3,12,0,102.6775
2,5250,4300,4,8,0,94.57625
2,5250,4400,1,28,0,75.20643
2,5250,4400,2,16,0,100.210625
2,5250,4400,3,6,0,107.14333
2,5250,4400,4,7,0,97.51428
2,5250,4500,1,14,0,60.500713
2,5250,4500,2,15,0,89.64066
2,5250,4500,3,11,0,113.539085
2,5250,4500,4,8,0,101.113754
2,5250,4600,1,8,0,61.42125
2,5250,4600,2,15,0,86.461334
2,5250,4600,3,8,0,113.59
2,5250,4600,4,6,0,102.0
24,0,0,1,4,0,40.96
24,0,100,1,4,0,40.96
24,0,200,1,1,0,41.25
24,150,0,1,32,0,38.99906
24,150,0,2,16,0,46.826874
24,150,0,3,9,0,118.74445
24,150,0,4,4,0,115.1075
24,150,100,1,28,0,39.441784
24,150,100,2,14,0,41.922146
24,150,100,3,9,0,119.583336
24,150,100,4,2,0,123.045
24,150,200,1,25,0,40.082
24,150,200,2,13,0,42.513847
24,150,200,3,7,0,122.62428
24,150,200,4,7,0,117.362854
24,150,300,1,23,0,39.829998
24,150,300,2,12,0,43.140835
24,150,300,3,9,0,119.56555
24,150,300,4,4,0,119.619995
24,150,400,1,24,0,39.59875
24,150,400,2,12,0,42.533337
24,150,400,3,7,0,125.80428
24,150,400,4,3,0,119.40667
24,300,0,1,33,0,39.81394
24,300,0,2,17,0,79.40294
24,300,0,3,18,0,113.09389
24,300,0,4,18,0,115.825005
24,300,100,1,35,0,37.441143
24,300,100,2,19,0,66.51947
24,300,100,3,16,0,108.62688
24,300,100,4,22,0,110.046364
24,300,200,1,32,0,37.260937
24,300,200,2,22,0,50.724087
24,300,200,3,22,0,110.10818
24,300,200,4,22,0,111.10227
24,300,300,1,30,0,36.406002
24,300,300,2,24,0,52.998333
24,300,300,3,17,0,112.08
24,300,300,4,23,0,110.39087
24,300,400,1,27,0,36.59815
24,300,400,2,30,0,51.966
24,300,400,3,18,0,114.17444
24,300,400,4,21,0,115.95952
24,450,0,1,45,0,42.292
24,450,0,2,21,0,92.101425
24,450,0,3,21,0,116.804756
24,450,0,4,16,0,114.226875
24,450,100,1,38,0,42.685265
24,450,100,2,18,0,91.41167
24,450,100,3,23,0,116.15913
24,450,100,4,23,0,114.78217
24,450,200,1,40,0,41.767002
24,450,200,2,21,0,87.94
24,450,200,3,23,0,116.45739
24,450,200,4,20,0,112.511
24,450,300,1,39,0,40.45718
24,450,300,2,15,0,73.25
24,450,300,3,26,0,112.83692
24,450,300,4,23,0,115.346954
24,450,400,1,38,0,41.325
24,450,400,2,20,0,71.443
24,450,400,3,24,0,111.97458
24,450,400,4,22,0,112.43772
24,600,0,1,33,1,37.593636
24,600,0,2,22,0,82.91091
24,600,0,3,18,0,104.293335
24,600,0,4,22,0,117.94954
24,600,100,1,27,0,38.75852
24,600,100,2,18,0,68.89667
24,600,100,3,20,0,97.608505
24,600,100,4,22,0,103.08591
24,600,200,1,24,0,38.7725
24,600,200,2,13,0,76.04615
24,600,200,3,22,0,103.39727
24,600,200,4,26,0,110.26769
24,600,300,1,25,0,41.2632
24,600,300,2,19,0,96.37473
24,600,300,3,17,0,108.863525
24,600,300,4,18,0,111.01444
24,600,400,1,23,0,41.97348
24,600,400,2,10,0,87.301
24,600,400,3,21,0,98.64191
24,600,400,4,21,0,109.935234
24,750,0,1,33,0,43.376972
24,750,0,2,15,0,87.57734
24,750,0,3,16,0,106.01875
24,750,0,4,16,0,114.50313
24,750,100,1,35,0,42.18686
24,750,100,2,28,1,66.79072
24,750,100,3,16,0,99.995
24,750,100,4,18,0,113.72945
24,750,200,1,26,0,41.57923
24,750,200,2,22,0,56.30409
24,750,200,3,23,0,95.14261
24,750,200,4,25,0,106.8816
24,750,300,1,26,0,42.56154
24,750,300,2,26,0,61.248844
24,750,300,3,19,0,101.18789
24,750,300,4,23,0,113.550865
24,750,400,1,29,0,45.722412
24,750,400,2,23,0,62.441742
24,750,400,3,16,0,103.98937
24,750,400,4,26,0,116.00769
24,900,0,1,27,0,53.830738
24,900,0,2,15,0,110.506
24,900,0,3,19,0,116.11106
24,900,0,4,20,0,116.871994
24,900,100,1,30,0,41.086
24,900,100,2,15,0,101.604004
24,900,100,3,14,0,121.743576
24,900,100,4,19,0,120.66526
24,900,200,1,26,0,44.341152
24,900,200,2,19,0,105.50053
24,900,200,3,20,0,118.436
24,900,200,4,22,0,117.784546
24,900,300,1,29,0,42.153793
24,900,300,2,18,0,98.29833
24,900,300,3,23,0,109.46913
24,900,300,4,21,0,121.4881
24,900,400,1,23,0,40.914783
24,900,400,2,15,0,88.673996
24,900,400,3,20,0,109.4905
24,900,400,4,21,0,110.64429
24,1050,0,1,57,0,40.692104
24,1050,0,2,24,0,67.08625
24,1050,0,3,23,0,109.38826
24,1050,0,4,27,0,117.221855
24,1050,100,1,50,0,40.8592
24,1050,100,2,25,0,66.6776
24,1050,100,3,20,0,111.011
24,1050,100,4,21,0,114.566185
24,1050,200,1,43,0,41.084187
24,1050,200,2,26,0,69.57846
24,1050,200,3,24,0,118.22125
24,1050,200,4,21,0,114.86619
24,1050,300,1,41,0,42.4461
24,1050,300,2,17,0,76.78
24,1050,300,3,22,0,112.40273
24,1050,300,4,24,0,117.85291
24,1050,400,1,44,0,41.745457
24,1050,400,2,17,0,70.00824
24,1050,400,3,23,0,112.96739
24,1050,400,4,20,0,115.554504
24,1200,0,1,56,2,37.735535
24,1200,0,2,43,0,54.490932
24,1200,0,3,35,0,86.89886
24,1200,0,4,44,0,100.33432
24,1200,100,1,59,0,41.895763
24,1200,100,2,48,0,56.22687
24,1200,100,3,49,0,83.14939
24,1200,100,4,40,0,94.006
24,1200,200,1,57,0,40.80947
24,1200,200,2,45,0,51.986664
24,1200,200,3,44,0,79.535
24,1200,200,4,45,0,93.58578
24,1200,300,1,50,0,38.525803
24,1200,300,2,55,0,50.021088
24,1200,300,3,45,0,82.987335
24,1200,300,4,42,0,97.233574
24,1200,400,1,46,0,38.273476
24,1200,400,2,54,0,46.891666
24,1200,400,3,37,0,83.76702
24,1200,400,4,37,0,96.34784
24,1350,0,1,43,0,39.248837
24,1350,0,2,24,0,72.745
24,1350,0,3,25,0,100.6436
24,1350,0,4,29,0,114.31758
24,1350,100,1,41,0,44.067318
24,1350,100,2,24,0,75.30417
24,1350,100,3,28,0,97.439644
24,1350,100,4,29,0,109.55483
24,1350,200,1,36,0,41.428055
24,1350,200,2,29,0,70.797585
24,1350,200,3,27,0,95.52111
24,1350,200,4,35,0,95.05286
24,1350,300,1,41,0,40.27756
24,1350,300,2,33,0,69.34697
24,1350,300,3,33,0,87.0503
24,1350,300,4,40,0,97.0305
24,1350,400,1,39,0,39.657436
24,1350,400,2,38,0,58.022106
24,1350,400,3,34,0,74.047646
24,1350,400,4,46,0,97.25369
24,1500,0,1,61,2,40.230328
24,1500,0,2,17,0,77.17118
24,1500,0,3,21,0,95.56095
24,1500,0,4,19,0,109.42527
24,1500,100,1,47,0,40.674255
24,1500,100,2,23,0,72.92652
24,1500,100,3,19,0,89.36158
24,1500,100,4,20,0,108.3595
24,1500,200,1,52,0,42.20308
24,1500,200,2,22,0,59.506363
24,1500,200,3,22,0,100.82545
24,1500,200,4,26,0,108.61539
24,1500,300,1,50,0,40.796402
24,1500,300,2,22,0,67.038635
24,1500,300,3,17,0,94.293526
24,1500,300,4,21,0,111.917145
24,1500,400,1,52,0,39.74231
24,1500,400,2,17,0,64.422356
24,1500,400,3,21,0,103.10667
24,1500,400,4,23,0,108.86957
24,1650,0,1,50,0,41.674
24,1650,0,2,30,0,55.146336
24,1650,0,3,24,0,91.33542
24,1650,0,4,25,0,107.4656
24,1650,100,1,51,0,40.055687
24,1650,100,2,38,0,53.629738
24,1650,100,3,32,0,87.51469
24,1650,100,4,23,0,108.11521
24,1650,200,1,48,0,42.441044
24,1650,200,2,29,0,48.605175
24,1650,200,3,28,0,91.40071
24,1650,200,4,29,0,99.62311
24,1650,300,1,48,0,40.03604
24,1650,300,2,34,0,49.820587
24,1650,300,3,25,0,85.266
24,1650,300,4,27,0,108.4163
24,1650,400,1,44,0,42.13068
24,1650,400,2,32,0,47.001564
24,1650,400,3,26,0,83.92308
24,1650,400,4,36,0,103.28555
24,1800,0,1,38,0,39.05263
24,1800,0,2,22,0,75.045
24,1800,0,3,20,0,106.027504
24,1800,0,4,13,0,110.66231
24,1800,100,1,28,0,37.295002
24,1800,100,2,16,0,74.15
24,1800,100,3,23,0,99.66479
24,1800,100,4,19,0,107.62053
24,1800,200,1,27,0,37.59222
24,1800,200,2,19,0,63.156315
24,1800,200,3,20,0,103.3525
24,1800,200,4,21,0,110.13095
24,1800,300,1,24,0,37.097916
24,1800,300,2,21,0,66.00286
24,1800,300,3,26,0,106.229614
24,1800,300,4,19,0,107.85
24,1800,400,1,32,0,38.565937
24,1800,400,2,22,0,49.61591
24,1800,400,3,22,0,100.82818
24,1800,400,4,21,0,105.15476
24,1950,0,1,44,0,39.477047
24,1950,0,2,28,0,57.327858
24,1950,0,3,21,0,101.405716
24,1950,0,4,17,0,112.166466
24,1950,100,1,41,0,38.567074
24,1950,100,2,34,0,61.84
24,1950,100,3,23,0,106.77305
24,1950,100,4,21,0,109.596664
24,1950,200,1,33,0,36.554245
24,1950,200,2,33,0,58.606667
24,1950,200,3,25,0,99.32
24,1950,200,4,20,0,114.833496
24,1950,300,1,32,0,35.859062
24,1950,300,2,35,0,57.62143
24,1950,300,3,24,0,107.67333
24,1950,300,4,21,0,113.20333
24,1950,400,1,28,0,35.6475
24,1950,400,2,37,0,55.253242
24,1950,400,3,24,0,105.25125
24,1950,400,4,20,0,111.3325
24,2100,0,1,45,1,37.44422
24,2100,0,2,23,0,67.732605
24,2100,0,3,15,0,95.267334
24,2100,0,4,24,0,108.38625
24,2100,100,1,46,0,39.341305
24,2100,100,2,22,0,53.13727
24,2100,100,3,20,0,79.599
24,2100,100,4,16,0,106.07
24,2100,200,1,43,0,37.001163
24,2100,200,2,26,0,49.739998
24,2100,200,3,18,0,85.95555
24,2100,200,4,27,0,97.71963
24,2100,300,1,32,0,40.980625
24,2100,300,2,30,1,45.512
24,2100,300,3,20,0,74.426
24,2100,300,4,30,0,97.641335
24,2100,400,1,28,0,41.31107
24,2100,400,2,35,0,49.40143
24,2100,400,3,25,0,78.9388
24,2100,400,4,23,0,103.70044
24,2250,0,1,43,0,41.747208
24,2250,0,2,10,0,76.964005
24,2250,0,3,18,0,100.009445
24,2250,0,4,13,0,118.84461
24,2250,100,1,45,0,40.734444
24,2250,100,2,15,0,58.571335
24,2250,100,3,22,0,92.512726
24,2250,100,4,22,0,122.98682
24,2250,200,1,45,0,40.65867
24,2250,200,2,14,0,57.845
24,2250,200,3,21,0,90.265236
24,2250,200,4,21,0,111.37286
24,2250,300,1,44,0,39.257954
24,2250,300,2,13,0,53.534615
24,2250,300,3,25,0,96.3628
24,2250,300,4,21,0,117.54048
24,2250,400,1,42,0,40.341904
24,2250,400,2,16,0,64.253746
24,2250,400,3,17,0,93.93294
24,2250,400,4,18,0,113.70722
24,2400,0,1,64,1,40.33031
24,2400,0,2,21,0,53.1519
24,2400,0,3,16,0,109.83
24,2400,0,4,16,0,109.969376
24,2400,100,1,66,0,39.94091
24,2400,100,2,20,0,63.5375
24,2400,100,3,16,0,102.906876
24,2400,100,4,17,0,116.70353
24,2400,200,1,49,0,40.095104
24,2400,200,2,26,0,52.408463
24,2400,200,3,20,0,106.402
24,2400,200,4,21,0,112.37238
24,2400,300,1,50,0,40.1748
24,2400,300,2,22,0,46.100906
24,2400,300,3,16,0,107.37688
24,2400,300,4,21,0,118.51143
24,2400,400,1,49,0,40.25347
24,2400,400,2,26,0,48.89077
24,2400,400,3,18,0,100.80056
24,2400,400,4,19,0,106.00421
24,2550,0,1,50,0,40.0006
24,2550,0,2,17,0,72.490585
24,2550,0,3,12,0,102.2475
24,2550,0,4,14,0,114.27929
24,2550,100,1,48,0,39.290623
24,2550,100,2,16,0,58.13
24,2550,100,3,14,0,94.979996
24,2550,100,4,14,0,111.78929
24,2550,200,1,46,0,40.373913
24,2550,200,2,25,0,60.906403
24,2550,200,3,14,0,93.01072
24,2550,200,4,14,0,107.229996
24,2550,300,1,48,0,39.861668
24,2550,300,2,18,0,50.522778
24,2550,300,3,19,0,93.31895
24,2550,300,4,21,0,111.64286
24,2550,400,1,49,0,40.616123
24,2550,400,2,23,0,57.00913
24,2550,400,3,19,0,95.14579
24,2550,400,4,16,0,106.53375
24,2700,0,1,60,0,40.017334
24,2700,0,2,13,0,56.839233
24,2700,0,3,14,0,116.41929
24,2700,0,4,14,0,118.38286
24,2700,100,1,51,0,39.566273
24,2700,100,2,23,0,57.423912
24,2700,100,3,13,0,111.810776
24,2700,100,4,15,0,114.192
24,2700,200,1,45,0,39.822445
24,2700,200,2,24,0,47.685
24,2700,200,3,17,0,116.441765
24,2700,200,4,12,0,113.0725
24,2700,300,1,49,0,39.932858
24,2700,300,2,22,0,52.16
24,2700,300,3,12,0,117.00083
24,2700,300,4,18,0,120.68
24,2700,400,1,41,0,40.569023
24,2700,400,2,30,0,50.266335
24,2700,400,3,17,0,119.314705
24,2700,400,4,11,0,114.52182
24,2850,0,1,47,0,41.187237
24,2850,0,2,9,0,84.66333
24,2850,0,3,8,0,106.315
24,2850,0,4,20,0,115.352005
24,2850,100,1,37,0,38.041893
24,2850,100,2,16,0,74.21438
24,2850,100,3,11,0,105.02819
24,2850,100,4,13,0,115.29
24,2850,200,1,26,0,38.225384
24,2850,200,2,14,0,56.760002
24,2850,200,3,15,0,97.75667
24,2850,200,4,20,0,111.17
24,2850,300,1,23,0,39.234783
24,2850,300,2,14,0,66.391426
24,2850,300,3,16,0,106.765625
24,2850,300,4,14,0,115.865
24,2850,400,1,24,0,38.204166
24,2850,400,2,16,0,61.494377
24,2850,400,3,13,0,107.659996
24,2850,400,4,12,0,116.665
24,3000,0,1,69,0,38.758698
24,3000,0,2,21,0,60.747616
24,3000,0,3,8,0,109.5375
24,3000,0,4,16,0,107.88875
24,3000,100,1,62,0,39.43113
24,3000,100,2,31,0,52.266773
24,3000,100,3,9,0,80.60445
24,3000,100,4,11,0,111.92455
24,3000,200,1,61,0,39.41213
24,3000,200,2,29,0,48.917587
24,3000,200,3,13,0,100.98538
24,3000,200,4,20,0,100.573
24,3000,300,1,52,0,38.74827
24,3000,300,2,36,0,42.728333
24,3000,300,3,13,0,90.67154
24,3000,300,4,18,0,101.969444
24,3000,400,1,49,0,39.150818
24,3000,400,2,39,0,44.3
24,3000,400,3,22,0,90.31227
24,3000,400,4,8,0,101.83875
24,3150,0,1,44,0,41.195908
24,3150,0,2,7,0,76.979996
24,3150,0,3,10,0,105.953
24,3150,0,4,13,0,119.26462
24,3150,100,1,40,0,40.382
24,3150,100,2,8,0,64.615
24,3150,100,3,14,0,109.67571
24,3150,100,4,15,0,113.229996
24,3150,200,1,36,0,40.51611
24,3150,200,2,12,0,69.2675
24,3150,200,3,10,0,110.44399
24,3150,200,4,11,0,121.83364
24,3150,300,1,32,0,40.495937
24,3150,300,2,9,0,70.35
24,3150,300,3,11,0,113.33182
24,3150,300,4,15,0,113.206
24,3150,400,1,37,0,41.364323
24,3150,400,2,7,0,78.84143
24,3150,400,3,10,0,117.53001
24,3150,400,4,16,0,119.01938
24,3300,0,1,54,0,42.157963
24,3300,0,2,12,0,64.333336
24,3300,0,3,11,0,119.7091
24,3300,0,4,16,0,111.10687
24,3300,100,1,56,0,41.779106
24,3300,100,2,10,0,64.578
24,3300,100,3,9,0,105.66778
24,3300,100,4,15,0,114.040665
24,3300,200,1,57,0,42.148773
24,3300,200,2,13,0,68.26154
24,3300,200,3,12,0,110.980835
24,3300,200,4,19,0,112.582634
24,3300,300,1,54,0,41.348705
24,3300,300,2,12,0,64.69334
24,3300,300,3,10,0,111.073
24,3300,300,4,12,0,115.1175
24,3300,400,1,55,0,41.460365
24,3300,400,2,12,0,58.070004
24,3300,400,3,17,0,107.4847
24,3300,400,4,15,0,116.11733
24,3450,0,1,49,1,36.65143
24,3450,0,2,22,0,43.70727
24,3450,0,3,11,0,113.02454
24,3450,0,4,11,0,116.76091
24,3450,100,1,37,0,35.857567
24,3450,100,2,28,0,44.94607
24,3450,100,3,12,0,113.84417
24,3450,100,4,13,0,119.04384
24,3450,200,1,38,0,37.319473
24,3450,200,2,26,0,46.983078
24,3450,200,3,15,0,96.55666
24,3450,200,4,14,0,122.368576
24,3450,300,1,33,0,37.278183
24,3450,300,2,30,0,45.911
24,3450,300,3,10,0,95.693
24,3450,300,4,16,0,109.53687
24,3450,400,1,36,0,37.65222
24,3450,400,2,29,0,46.981033
24,3450,400,3,15,0,96.987335
24,3450,400,4,16,0,114.93375
24,3600,0,1,42,1,39.153572
24,3600,0,2,20,1,54.826
24,3600,0,3,14,0,100.26072
24,3600,0,4,15,0,110.92933
24,3600,100,1,42,0,38.066193
24,3600,100,2,18,0,73.71222
24,3600,100,3,17,0,83.42118
24,3600,100,4,19,0,110.57895
24,3600,200,1,37,0,36.426758
24,3600,200,2,28,0,47.978214
24,3600,200,3,22,0,92.88591
24,3600,200,4,17,0,102.26117
24,3600,300,1,32,0,37.613125
24,3600,300,2,28,0,49.88036
24,3600,300,3,22,0,87.920906
24,3600,300,4,22,0,106.931816
24,3600,400,1,25,0,37.3224
24,3600,400,2,24,0,47.76875
24,3600,400,3,15,0,90.84866
24,3600,400,4,19,0,106.12263
24,3750,0,1,52,0,40.158653
24,3750,0,2,21,0,62.43333
24,3750,0,3,16,0,105.19125
24,3750,0,4,10,0,114.597
24,3750,100,1,44,0,38.701363
24,3750,100,2,24,0,57.8925
24,3750,100,3,11,0,94.670906
24,3750,100,4,13,0,107.79154
24,3750,200,1,37,0,39.703514
24,3750,200,2,23,0,56.56565
24,3750,200,3,17,0,101.748825
24,3750,200,4,15,0,110.10067
24,3750,300,1,33,0,38.853333
24,3750,300,2,23,0,54.702175
24,3750,300,3,15,0,105.709335
24,3750,300,4,13,0,100.933075
24,3750,400,1,32,0,38.174374
24,3750,400,2,29,0,46.427933
24,3750,400,3,24,0,89.206245
24,3750,400,4,19,0,104.316315
24,3900,0,1,34,0,40.604706
24,3900,0,2,22,0,81.22182
24,3900,0,3,10,0,106.83199
24,3900,0,4,9,0,116.90445
24,3900,100,1,33,0,40.000607
24,3900,100,2,25,0,69.6968
24,3900,100,3,8,0,92.89875
24,3900,100,4,13,0,110.01384
24,3900,200,1,31,0,43.48645
24,3900,200,2,24,0,53.930416
24,3900,200,3,17,0,103.31647
24,3900,200,4,18,0,105.986115
24,3900,300,1,29,0,40.853447
24,3900,300,2,24,0,60.66
24,3900,300,3,11,0,93.56182
24,3900,300,4,17,0,112.10823
24,3900,400,1,32,0,40.04906
24,3900,400,2,17,0,61.35294
24,3900,400,3,16,0,97.38
24,3900,400,4,17,0,118.13941
24,4050,0,1,59,0,42.138134
24,4050,0,2,12,0,70.68833
24,4050,0,3,14,0,109.23286
24,4050,0,4,15,0,107.204
24,4050,100,1,57,0,39.66702
24,4050,100,2,18,0,64.66167
24,4050,100,3,11,0,96.935455
24,4050,100,4,10,0,104.69399
24,4050,200,1,48,0,41.688335
24,4050,200,2,15,0,67.074
24,4050,200,3,17,0,107.52
24,4050,200,4,16,0,108.17125
24,4050,300,1,46,0,39.593693
24,4050,300,2,19,0,57.042633
24,4050,300,3,15,0,108.942
24,4050,300,4,16,0,107.65938
24,4050,400,1,42,0,40.28238
24,4050,400,2,23,0,60.9487
24,4050,400,3,18,0,104.30389
24,4050,400,4,11,0,111.39272
24,4200,0,1,37,0,44.095947
24,4200,0,2,20,0,62.605
24,4200,0,3,10,0,122.269
24,4200,0,4,12,0,115.79
24,4200,100,1,38,0,40.330788
24,4200,100,2,23,0,79.1487
24,4200,100,3,10,0,101.902
24,4200,100,4,9,0,106.35222
24,4200,200,1,34,0,39.991764
24,4200,200,2,21,0,66.11381
24,4200,200,3,17,0,110.998825
24,4200,200,4,8,0,113.73625
24,4200,300,1,31,0,37.815163
24,4200,300,2,24,0,68.60375
24,4200,300,3,11,0,110.58091
24,4200,300,4,9,0,109.89778
24,4200,400,1,29,0,38.432762
24,4200,400,2,17,0,61.245884
24,4200,400,3,12,0,107.86834
24,4200,400,4,11,0,115.87546
24,4350,0,1,48,0,40.320625
24,4350,0,2,16,2,52.75875
24,4350,0,3,12,0,95.53333
24,4350,0,4,10,0,103.512
24,4350,100,1,44,0,41.493862
24,4350,100,2,12,0,59.039997
24,4350,100,3,11,0,93.9709
24,4350,100,4,14,0,99.52643
24,4350,200,1,41,0,41.224876
24,4350,200,2,14,0,68.35
