link,bin,lane,cls,seg,rows,stopped,mean_speed
68,150,2,signal,800,15,0,117.786
68,150,2,signal,900,11,0,120.18728
68,150,2,signal,1000,14,0,120.955
68,150,2,signal,1100,12,0,120.555
68,150,2,signal,1200,17,0,122.06589
68,150,2,signal,1300,10,0,120.224
68,150,2,signal,1400,13,0,121.54846
68,150,2,signal,1500,12,0,120.105835
68,150,2,signal,1600,9,0,119.76667
68,150,2,signal,1700,14,0,121.00857
68,150,2,signal,1800,8,0,117.07625
68,150,2,signal,1900,8,0,122.9525
68,150,2,signal,2000,2,0,115.725006
68,150,3,signal,300,4,0,93.9625
68,150,3,signal,400,2,0,105.49
68,150,3,signal,500,5,0,114.688
68,150,3,signal,600,3,0,124.42667
68,150,3,signal,700,3,0,111.84333
68,150,3,signal,800,4,0,122.2375
68,150,3,signal,900,6,0,114.41333
68,150,3,signal,1000,4,0,127.885
68,150,3,signal,1100,3,0,117.52
68,150,3,signal,1200,5,0,117.090004
68,150,3,signal,1300,2,0,120.31
68,150,3,signal,1400,5,0,122.883995
68,150,3,signal,1500,3,0,114.67667
68,150,3,signal,1600,5,0,123.954
68,150,3,signal,1700,3,0,117.20333
68,150,3,signal,1800,3,0,129.05333
68,150,3,signal,1900,3,0,119.493324
68,150,3,signal,2000,1,0,129.73
68,150,4,signal,400,1,0,97.09
68,150,4,signal,600,1,0,108.46
68,150,4,signal,1000,1,0,109.27
68,150,4,signal,1100,2,0,124.585
68,150,4,signal,1300,3,0,126.81
68,150,4,signal,1400,2,0,134.715
68,150,4,signal,1500,1,0,115.91
68,150,4,signal,1600,4,0,131.955
68,150,4,signal,1800,2,0,125.895004
68,150,4,signal,1900,1,0,116.71
68,300,1,ramp,0,20,0,49.902
68,300,1,ramp,100,42,4,26.070951
68,300,1,ramp,200,52,5,20.376537
68,300,1,ramp,300,10,0,51.004
68,300,1,signal,200,26,2,65.93539
68,300,1,signal,300,16,0,97.874374
68,300,1,signal,400,18,0,105.10222
68,300,1,signal,500,19,0,109.62526
68,300,1,signal,600,33,0,112.75
68,300,1,signal,700,28,0,113.67429
68,300,1,signal,800,29,0,113.37724
68,300,1,signal,900,25,0,115.242004
68,300,1,signal,1000,23,0,113.136086
68,300,1,signal,1100,29,0,116.4869
68,300,1,signal,1200,23,0,114.01261
68,300,1,signal,1300,25,0,114.75
68,300,1,signal,1400,26,0,114.61962
68,300,1,signal,1500,23,0,113.28435
68,300,1,signal,1600,22,0,112.71363
68,300,1,signal,1700,24,0,113.636665
68,300,1,signal,1800,22,0,111.43318
68,300,1,signal,1900,18,0,112.75
68,300,1,signal,2000,5,0,113.018005
68,300,2,ramp,0,13,0,43.50769
68,300,2,ramp,100,5,0,42.458
68,300,2,signal,200,10,0,55.495003
68,300,2,signal,300,23,0,92.200005
68,300,2,signal,400,15,0,101.16533
68,300,2,signal,500,12,0,108.44416
68,300,2,signal,600,23,0,110.253914
68,300,2,signal,700,16,0,111.8675
68,300,2,signal,800,22,0,114.493645
68,300,2,signal,900,20,0,114.4105
68,300,2,signal,1000,23,0,115.38435
68,300,2,signal,1100,17,0,111.20529
68,300,2,signal,1200,18,0,117.54056
68,300,2,signal,1300,22,0,118.59681
68,300,2,signal,1400,20,0,119.816
68,300,2,signal,1500,15,0,118.01333
68,300,2,signal,1600,18,0,118.64889
68,300,2,signal,1700,22,0,118.571365
68,300,2,signal,1800,22,0,116.759544
68,300,2,signal,1900,22,0,118.685005
68,300,2,signal,2000,3,0,118.92667
68,300,3,ramp,0,7,0,40.18571
68,300,3,signal,0,3,0,57.34
68,300,3,signal,100,2,0,72.34
68,300,3,signal,200,3,0,58.77667
68,300,3,signal,300,6,0,79.875
68,300,3,signal,400,11,0,93.13909
68,300,3,signal,500,11,0,102.876366
68,300,3,signal,600,7,0,103.81
68,300,3,signal,700,22,0,112.961815
68,300,3,signal,800,13,0,113.73385
68,300,3,signal,900,17,0,118.04059
68,300,3,signal,1000,12,0,116.06916
68,300,3,signal,1100,15,0,123.34466
68,300,3,signal,1200,14,0,118.630714
68,300,3,signal,1300,10,0,127.593
68,300,3,signal,1400,16,0,126.045
68,300,3,signal,1500,11,0,124.718185
68,300,3,signal,1600,16,0,126.00438
68,300,3,signal,1700,12,0,126.55584
68,300,3,signal,1800,17,0,125.26647
68,300,3,signal,1900,13,0,128.15
68,300,3,signal,2000,6,0,121.5
68,300,4,ramp,0,3,0,38.09667
68,300,4,signal,0,9,0,44.695557
68,300,4,signal,100,9,0,46.667778
68,300,4,signal,200,6,0,43.90167
68,300,4,signal,300,10,0,46.922
68,300,4,signal,400,8,0,49.52
68,300,4,signal,500,13,0,77.831535
68,300,4,signal,600,11,0,77.69
68,300,4,signal,700,10,0,77.508
68,300,4,signal,800,11,0,78.24273
68,300,4,signal,900,10,0,92.038
68,300,4,signal,1000,9,0,82.87
68,300,4,signal,1100,10,0,120.395996
68,300,4,signal,1200,7,0,118.67714
68,300,4,signal,1300,9,0,128.03111
68,300,4,signal,1400,6,0,120.00167
68,300,4,signal,1500,7,0,129.83427
68,300,4,signal,1600,9,0,119.757774
68,300,4,signal,1700,10,0,126.758995
68,300,4,signal,1800,9,0,127.206665
68,300,4,signal,1900,11,0,127.420906
68,300,4,signal,2000,4,0,136.19
68,450,1,ramp,0,16,0,53.388126
68,450,1,ramp,100,25,0,39.1428
68,450,1,ramp,200,46,5,24.479565
68,450,1,ramp,300,16,0,48.66125
68,450,1,signal,0,2,0,39.78
68,450,1,signal,100,1,0,33.39
68,450,1,signal,200,33,0,59.644848
68,450,1,signal,300,17,0,79.014114
68,450,1,signal,400,12,0,94.70917
68,450,1,signal,500,21,0,107.62334
68,450,1,signal,600,30,0,114.592
68,450,1,signal,700,24,0,111.52209
68,450,1,signal,800,29,0,114.07828
68,450,1,signal,900,25,0,112.2372
68,450,1,signal,1000,24,0,116.28542
68,450,1,signal,1100,25,0,113.2928
68,450,1,signal,1200,25,0,114.9284
68,450,1,signal,1300,24,0,113.41291
68,450,1,signal,1400,28,0,115.41929
68,450,1,signal,1500,24,0,111.9
68,450,1,signal,1600,26,0,113.30461
68,450,1,signal,1700,25,0,112.5616
68,450,1,signal,1800,19,0,112.743164
68,450,1,signal,1900,21,0,114.32095
68,450,1,signal,2000,8,0,112.7325
68,450,2,ramp,0,9,0,52.214443
68,450,2,ramp,100,1,0,43.8
68,450,2,ramp,200,2,0,43.95
68,450,2,ramp,300,1,0,31.93
68,450,2,signal,0,1,0,61.03
68,450,2,signal,100,3,0,54.163334
68,450,2,signal,200,16,0,48.6025
68,450,2,signal,300,26,0,75.15539
68,450,2,signal,400,17,0,89.134705
68,450,2,signal,500,18,0,103.367775
68,450,2,signal,600,11,0,110.46728
68,450,2,signal,700,22,0,113.38045
68,450,2,signal,800,21,0,116.13095
68,450,2,signal,900,16,0,117.07
68,450,2,signal,1000,24,0,116.57709
68,450,2,signal,1100,17,0,117.82648
68,450,2,signal,1200,15,0,119.987335
68,450,2,signal,1300,21,0,111.29048
68,450,2,signal,1400,17,0,113.33295
68,450,2,signal,1500,20,0,111.513504
68,450,2,signal,1600,17,0,114.39471
68,450,2,signal,1700,18,0,106.721664
68,450,2,signal,1800,20,0,114.977005
68,450,2,signal,1900,19,0,112.6979
68,450,2,signal,2000,4,0,115.8675
68,450,3,ramp,0,5,0,43.545998
68,450,3,signal,0,2,0,69.235
68,450,3,signal,100,2,0,74.9
68,450,3,signal,200,2,0,73.21
68,450,3,signal,300,13,0,80.684616
68,450,3,signal,400,15,0,96.99467
68,450,3,signal,500,12,0,99.96084
68,450,3,signal,600,11,0,103.685455
68,450,3,signal,700,10,0,103.729004
68,450,3,signal,800,14,0,107.06714
68,450,3,signal,900,11,0,99.85999
68,450,3,signal,1000,13,0,107.12231
68,450,3,signal,1100,15,0,105.10934
68,450,3,signal,1200,12,0,107.4025
68,450,3,signal,1300,15,0,106.36533
68,450,3,signal,1400,14,0,107.36428
68,450,3,signal,1500,11,0,106.843636
68,450,3,signal,1600,16,0,110.05688
68,450,3,signal,1700,12,0,108.54083
68,450,3,signal,1800,17,0,109.85941
68,450,3,signal,1900,15,0,106.48133
68,450,3,signal,2000,3,0,111.75666
68,450,4,ramp,0,3,0,39.72
68,450,4,signal,0,9,0,39.955555
68,450,4,signal,100,11,0,42.894547
68,450,4,signal,200,11,0,40.795456
68,450,4,signal,300,11,0,43.374546
68,450,4,signal,400,14,0,56.482857
68,450,4,signal,500,14,0,57.073574
68,450,4,signal,600,15,0,62.348
68,450,4,signal,700,14,0,64.20143
68,450,4,signal,800,13,0,67.48461
68,450,4,signal,900,12,0,85.465
68,450,4,signal,1000,9,0,93.653336
68,450,4,signal,1100,14,0,88.19857
68,450,4,signal,1200,11,0,74.023636
68,450,4,signal,1300,18,0,93.53055
68,450,4,signal,1400,11,0,72.31727
68,450,4,signal,1500,17,0,98.28647
68,450,4,signal,1600,14,0,82.55786
68,450,4,signal,1700,15,0,91.50267
68,450,4,signal,1800,14,0,89.29357
68,450,4,signal,1900,16,0,82.10562
68,450,4,signal,2000,2,0,120.555
68,600,1,ramp,0,50,0,31.0974
68,600,1,ramp,100,73,6,20.741644
68,600,1,ramp,200,48,5,22.60771
68,600,1,ramp,300,12,0,42.071667
68,600,1,signal,0,5,0,34.52
68,600,1,signal,100,7,0,35.075714
68,600,1,signal,200,37,1,54.642704
68,600,1,signal,300,15,0,77.15134
68,600,1,signal,400,10,0,77.178
68,600,1,signal,500,21,0,86.15619
68,600,1,signal,600,38,0,100.33974
68,600,1,signal,700,29,0,96.676895
68,600,1,signal,800,22,0,94.968636
68,600,1,signal,900,20,0,97.356
68,600,1,signal,1000,21,0,94.47191
68,600,1,signal,1100,16,0,97.01
68,600,1,signal,1200,17,0,92.90706
68,600,1,signal,1300,18,0,104.26667
68,600,1,signal,1400,13,0,111.88307
68,600,1,signal,1500,15,0,115.558
68,600,1,signal,1600,13,0,114.31154
68,600,1,signal,1700,17,0,112.125885
68,600,1,signal,1800,18,0,115.40278
68,600,1,signal,1900,14,0,113.69
68,600,1,signal,2000,3,0,114.723335
68,600,2,ramp,0,18,0,47.342224
68,600,2,ramp,100,7,0,47.67857
68,600,2,ramp,200,1,0,45.39
68,600,2,signal,0,4,0,37.989998
68,600,2,signal,100,4,0,37.515
68,600,2,signal,200,19,0,42.73158
68,600,2,signal,300,25,0,74.234
68,600,2,signal,400,23,0,85.04826
68,600,2,signal,500,12,0,93.965
68,600,2,signal,600,26,0,87.56308
68,600,2,signal,700,23,0,99.49565
68,600,2,signal,800,23,0,105.48174
68,600,2,signal,900,21,0,102.603806
68,600,2,signal,1000,22,0,106.15046
68,600,2,signal,1100,23,0,101.43565
68,600,2,signal,1200,18,0,105.61056
68,600,2,signal,1300,19,0,107.98843
68,600,2,signal,1400,21,0,107.58095
68,600,2,signal,1500,20,0,108.7845
68,600,2,signal,1600,22,0,112.99091
68,600,2,signal,1700,19,0,110.09632
68,600,2,signal,1800,25,0,112.738
68,600,2,signal,1900,21,0,111.92571
68,600,2,signal,2000,4,0,129.01001
68,600,3,ramp,0,7,0,42.344288
68,600,3,signal,0,2,0,57.574997
68,600,3,signal,100,2,0,70.79
68,600,3,signal,200,6,0,52.316666
68,600,3,signal,300,18,0,71.49777
68,600,3,signal,400,17,0,86.88177
68,600,3,signal,500,14,0,96.875
68,600,3,signal,600,12,0,105.495
68,600,3,signal,700,22,0,102.05454
68,600,3,signal,800,21,0,102.024765
68,600,3,signal,900,20,0,105.408
68,600,3,signal,1000,11,0,99.053635
68,600,3,signal,1100,21,0,100.042854
68,600,3,signal,1200,24,0,106.00791
68,600,3,signal,1300,18,0,106.01778
68,600,3,signal,1400,25,0,112.8388
68,600,3,signal,1500,21,0,110.21047
68,600,3,signal,1600,23,0,113.86695
68,600,3,signal,1700,21,0,111.93524
68,600,3,signal,1800,18,0,112.60111
68,600,3,signal,1900,22,0,113.99091
68,600,3,signal,2000,5,0,101.444
68,600,4,ramp,0,2,0,42.440002
68,600,4,signal,0,9,0,48.828888
68,600,4,signal,100,8,0,45.533752
68,600,4,signal,200,8,0,44.041252
68,600,4,signal,300,11,0,53.243637
68,600,4,signal,400,17,0,72.88117
68,600,4,signal,500,17,0,85.11059
68,600,4,signal,600,20,0,88.8505
68,600,4,signal,700,22,0,94.86364
68,600,4,signal,800,24,0,84.60333
68,600,4,signal,900,31,0,90.24387
68,600,4,signal,1000,32,0,83.149376
68,600,4,signal,1100,24,0,86.47583
68,600,4,signal,1200,33,0,90.5903
68,600,4,signal,1300,24,0,87.99042
68,600,4,signal,1400,24,0,82.36792
68,600,4,signal,1500,23,0,81.5613
68,600,4,signal,1600,19,0,74.01421
68,600,4,signal,1700,20,0,82.6315
68,600,4,signal,1800,23,0,78.774345
68,600,4,signal,1900,21,0,81.1381
68,600,4,signal,2000,2,0,115.494995
68,750,1,ramp,0,39,2,38.589485
68,750,1,ramp,100,102,8,20.747059
68,750,1,ramp,200,108,13,23.296019
68,750,1,ramp,300,28,0,47.31286
68,750,1,signal,0,4,0,27.815
68,750,1,signal,100,1,0,41.66
68,750,1,signal,200,28,4,32.088215
68,750,1,signal,300,8,0,67.835
68,750,1,signal,400,6,0,89.58834
68,750,1,signal,500,16,0,107.55
68,750,1,signal,600,29,0,108.16518
68,750,1,signal,700,26,0,113.45885
68,750,1,signal,800,25,0,110.327194
68,750,1,signal,900,19,0,108.67999
68,750,1,signal,1000,21,0,106.263336
68,750,1,signal,1100,24,0,105.95251
68,750,1,signal,1200,13,0,108.01923
68,750,1,signal,1300,18,0,93.42222
68,750,1,signal,1400,17,0,92.41118
68,750,1,signal,1500,19,0,90.348946
68,750,1,signal,1600,16,0,90.9875
68,750,1,signal,1700,17,0,80.27353
68,750,1,signal,1800,13,0,75.03077
68,750,1,signal,1900,12,0,92.97833
68,750,1,signal,2000,1,0,91.39
68,750,2,ramp,0,14,0,48.521427
68,750,2,ramp,100,5,0,49.920002
68,750,2,ramp,200,3,0,33.566666
68,750,2,signal,0,6,0,44.551666
68,750,2,signal,100,5,0,49.316
68,750,2,signal,200,24,0,44.333332
68,750,2,signal,300,19,0,72.04368
68,750,2,signal,400,13,0,87.98539
68,750,2,signal,500,11,0,81.737274
68,750,2,signal,600,14,0,91.29928
68,750,2,signal,700,21,0,92.72428
68,750,2,signal,800,15,0,94.304
68,750,2,signal,900,18,0,95.53445
68,750,2,signal,1000,20,0,93.205
68,750,2,signal,1100,14,0,90.450005
68,750,2,signal,1200,19,0,104.69316
68,750,2,signal,1300,20,0,95.875
68,750,2,signal,1400,18,0,98.76556
68,750,2,signal,1500,16,0,93.38687
68,750,2,signal,1600,20,0,97.164
68,750,2,signal,1700,15,0,88.85133
68,750,2,signal,1800,20,0,90.2245
68,750,2,signal,1900,15,0,96.473335
68,750,2,signal,2000,7,0,112.18714
68,750,3,ramp,0,10,0,41.854
68,750,3,signal,0,4,0,53.0
68,750,3,signal,100,2,0,38.965
68,750,3,signal,200,7,0,46.62143
68,750,3,signal,300,13,0,69.46231
68,750,3,signal,400,12,0,70.32
68,750,3,signal,500,13,0,68.63307
68,750,3,signal,600,15,0,94.05134
68,750,3,signal,700,12,0,86.65667
68,750,3,signal,800,14,0,99.82786
68,750,3,signal,900,16,0,95.131874
68,750,3,signal,1000,20,0,103.121994
68,750,3,signal,1100,18,0,104.975006
68,750,3,signal,1200,20,0,104.42149
68,750,3,signal,1300,20,0,95.085495
68,750,3,signal,1400,22,0,101.35091
68,750,3,signal,1500,15,0,93.60667
68,750,3,signal,1600,24,0,106.168335
68,750,3,signal,1700,23,0,98.12522
68,750,3,signal,1800,20,0,101.3015
68,750,3,signal,1900,23,0,108.61087
68,750,3,signal,2000,4,0,134.605
68,750,4,ramp,0,4,0,41.489998
68,750,4,signal,0,1,0,73.06
68,750,4,signal,100,1,0,101.51
68,750,4,signal,200,2,0,74.595
68,750,4,signal,300,9,0,68.87444
68,750,4,signal,400,10,0,82.001
68,750,4,signal,500,9,0,97.83
68,750,4,signal,600,9,0,97.094444
68,750,4,signal,700,12,0,102.55833
68,750,4,signal,800,13,0,102.43153
68,750,4,signal,900,15,0,96.746666
68,750,4,signal,1000,19,0,93.61631
68,750,4,signal,1100,17,0,81.94
68,750,4,signal,1200,18,0,91.03333
68,750,4,signal,1300,19,0,91.01421
68,750,4,signal,1400,21,0,88.73524
68,750,4,signal,1500,23,0,94.67783
68,750,4,signal,1600,21,0,96.008095
68,750,4,signal,1700,23,0,89.097824
68,750,4,signal,1800,25,0,84.1056
68,750,4,signal,1900,21,0,86.53429
68,750,4,signal,2000,3,0,115.22333
68,900,1,ramp,0,53,2,35.439434
68,900,1,ramp,100,95,7,23.603685
68,900,1,ramp,200,107,19,20.156355
68,900,1,ramp,300,31,0,44.120968
68,900,1,signal,0,5,0,35.788002
68,900,1,signal,100,3,0,30.779999
68,900,1,signal,200,31,1,34.955482
68,900,1,signal,300,6,0,71.37667
68,900,1,signal,400,7,0,90.08
68,900,1,signal,500,19,0,108.72474
68,900,1,signal,600,40,0,113.20225
68,900,1,signal,700,32,0,114.531876
68,900,1,signal,800,31,0,113.30871
68,900,1,signal,900,29,0,114.19345
68,900,1,signal,1000,32,0,113.866875
68,900,1,signal,1100,29,0,116.45277
68,900,1,signal,1200,32,0,114.28625
68,900,1,signal,1300,32,0,113.344376
68,900,1,signal,1400,24,0,114.19042
68,900,1,signal,1500,32,0,113.249374
68,900,1,signal,1600,26,0,115.15346
68,900,1,signal,1700,25,0,114.9092
68,900,1,signal,1800,29,0,113.97069
68,900,1,signal,1900,21,0,111.951904
68,900,1,signal,2000,8,0,115.7825
68,900,2,ramp,0,12,0,46.733334
68,900,2,ramp,100,8,0,40.905
68,900,2,ramp,200,1,0,41.67
68,900,2,signal,0,1,0,85.17
68,900,2,signal,100,4,0,30.785
68,900,2,signal,200,23,0,35.292606
68,900,2,signal,300,17,0,66.043526
68,900,2,signal,400,11,0,73.939095
68,900,2,signal,500,12,0,91.786674
68,900,2,signal,600,17,0,93.5547
68,900,2,signal,700,15,0,87.78267
68,900,2,signal,800,23,0,97.93565
68,900,2,signal,900,16,0,83.56625
68,900,2,signal,1000,14,0,90.33785
68,900,2,signal,1100,15,0,79.77867
68,900,2,signal,1200,19,0,90.280525
68,900,2,signal,1300,12,0,93.94666
68,900,2,signal,1400,13,0,97.65693
68,900,2,signal,1500,17,0,102.51058
68,900,2,signal,1600,13,0,107.120766
68,900,2,signal,1700,14,0,104.45928
68,900,2,signal,1800,12,0,101.99084
68,900,2,signal,1900,14,0,95.994286
68,900,2,signal,2000,2,0,126.71
68,900,3,ramp,0,7,0,39.532856
68,900,3,signal,0,1,0,64.35
68,900,3,signal,100,3,0,69.613335
68,900,3,signal,200,10,0,46.181
68,900,3,signal,300,18,0,68.05667
68,900,3,signal,400,15,0,81.45067
68,900,3,signal,500,7,0,84.80857
68,900,3,signal,600,10,0,89.165
68,900,3,signal,700,14,0,92.35786
68,900,3,signal,800,14,0,87.54714
68,900,3,signal,900,16,0,90.65063
68,900,3,signal,1000,16,0,98.538124
68,900,3,signal,1100,19,0,86.74
68,900,3,signal,1200,14,0,87.887146
68,900,3,signal,1300,17,0,89.187645
68,900,3,signal,1400,14,0,94.27571
68,900,3,signal,1500,12,0,87.63917
68,900,3,signal,1600,15,0,94.07333
68,900,3,signal,1700,11,0,79.82727
68,900,3,signal,1800,14,0,101.07357
68,900,3,signal,1900,12,0,86.682495
68,900,3,signal,2000,4,0,113.115
68,900,4,ramp,0,5,0,35.604
68,900,4,signal,0,5,0,35.93
68,900,4,signal,100,4,0,58.7575
68,900,4,signal,200,4,0,36.165
68,900,4,signal,300,9,0,67.29444
68,900,4,signal,400,6,0,52.751667
68,900,4,signal,500,13,0,83.99846
68,900,4,signal,600,10,0,74.655
68,900,4,signal,700,14,0,82.30357
68,900,4,signal,800,11,0,82.52
68,900,4,signal,900,12,0,84.57583
68,900,4,signal,1000,17,0,90.68412
68,900,4,signal,1100,15,0,100.686005
68,900,4,signal,1200,19,0,101.13422
68,900,4,signal,1300,12,0,97.38083
68,900,4,signal,1400,14,0,107.305
68,900,4,signal,1500,12,0,101.769165
68,900,4,signal,1600,13,0,115.71308
68,900,4,signal,1700,15,0,117.32201
68,900,4,signal,1800,13,0,117.6423
68,900,4,signal,1900,12,0,114.074165
68,900,4,signal,2000,2,0,117.45
68,1050,1,ramp,0,67,0,33.395073
68,1050,1,ramp,100,116,10,22.784224
68,1050,1,ramp,200,132,22,18.542877
68,1050,1,ramp,300,26,0,47.233845
68,1050,1,signal,200,14,4,19.597857
68,1050,1,signal,300,7,0,65.63
68,1050,1,signal,400,4,0,91.9725
68,1050,1,signal,500,16,0,108.54
68,1050,1,signal,600,27,0,111.03333
68,1050,1,signal,700,27,0,117.94259
68,1050,1,signal,800,21,0,119.15143
68,1050,1,signal,900,25,0,118.748
68,1050,1,signal,1000,18,0,117.06611
68,1050,1,signal,1100,21,0,119.0162
68,1050,1,signal,1200,27,0,118.705185
68,1050,1,signal,1300,20,0,115.76951
68,1050,1,signal,1400,23,0,120.592606
68,1050,1,signal,1500,21,0,117.17905
68,1050,1,signal,1600,25,0,119.1192
68,1050,1,signal,1700,20,0,116.912
68,1050,1,signal,1800,25,0,118.3412
68,1050,1,signal,1900,20,0,117.0755
68,1050,1,signal,2000,8,0,120.0725
68,1050,2,ramp,0,20,0,49.8385
68,1050,2,ramp,100,7,0,41.817142
68,1050,2,signal,200,28,0,41.142498
68,1050,2,signal,300,16,0,69.47313
68,1050,2,signal,400,12,0,87.17667
68,1050,2,signal,500,7,0,94.02857
68,1050,2,signal,600,7,0,106.5
68,1050,2,signal,700,16,0,114.2225
68,1050,2,signal,800,12,0,112.92167
68,1050,2,signal,900,11,0,116.17
68,1050,2,signal,1000,13,0,118.37846
68,1050,2,signal,1100,10,0,110.853004
68,1050,2,signal,1200,13,0,123.68846
68,1050,2,signal,1300,12,0,107.23334
68,1050,2,signal,1400,16,0,104.6025
68,1050,2,signal,1500,15,0,108.75267
68,1050,2,signal,1600,14,0,104.31714
68,1050,2,signal,1700,17,0,112.27824
68,1050,2,signal,1800,13,0,110.900764
68,1050,2,signal,1900,19,0,112.90368
68,1050,2,signal,2000,2,0,133.765
68,1050,3,ramp,0,6,0,41.753334
68,1050,3,signal,0,4,0,69.5375
68,1050,3,signal,100,3,0,51.86
68,1050,3,signal,200,8,0,49.17875
68,1050,3,signal,300,13,0,67.330765
68,1050,3,signal,400,10,0,65.319
68,1050,3,signal,500,11,0,65.58909
68,1050,3,signal,600,9,0,68.92777
68,1050,3,signal,700,10,0,60.506
68,1050,3,signal,800,11,0,73.26545
68,1050,3,signal,900,8,0,69.6075
68,1050,3,signal,1000,10,0,77.777
68,1050,3,signal,1100,9,0,95.09889
68,1050,3,signal,1200,10,0,81.067
68,1050,3,signal,1300,13,0,91.97846
68,1050,3,signal,1400,11,0,98.126366
68,1050,3,signal,1500,14,0,92.95143
68,1050,3,signal,1600,16,0,104.36063
68,1050,3,signal,1700,14,0,105.37428
68,1050,3,signal,1800,13,0,116.690765
68,1050,3,signal,1900,12,0,113.732506
68,1050,3,signal,2000,4,0,126.05
68,1050,4,ramp,0,6,0,42.073334
68,1050,4,signal,0,5,0,60.02
68,1050,4,signal,100,4,0,49.8425
68,1050,4,signal,200,7,0,66.61429
68,1050,4,signal,300,13,0,67.746925
68,1050,4,signal,400,15,0,76.163994
68,1050,4,signal,500,13,0,89.40693
68,1050,4,signal,600,14,0,92.03643
68,1050,4,signal,700,14,0,93.05928
68,1050,4,signal,800,11,0,90.33363
68,1050,4,signal,900,14,0,84.48714
68,1050,4,signal,1000,14,0,78.377144
68,1050,4,signal,1100,18,0,63.049446
68,1050,4,signal,1200,15,0,67.322
68,1050,4,signal,1300,11,0,65.73636
68,1050,4,signal,1400,15,0,75.72
68,1050,4,signal,1500,8,0,62.79
68,1050,4,signal,1600,10,0,69.298
68,1050,4,signal,1700,7,0,63.21286
68,1050,4,signal,1800,7,0,64.61714
68,1050,4,signal,1900,11,0,66.74364
68,1050,4,signal,2000,1,0,137.37
68,1200,1,ramp,0,51,0,35.87706
68,1200,1,ramp,100,182,45,13.251814
68,1200,1,ramp,200,154,37,17.05409
68,1200,1,ramp,300,29,0,47.75793
68,1200,1,signal,200,19,5,22.306843
68,1200,1,signal,300,3,0,69.39667
68,1200,1,signal,400,5,0,91.548
68,1200,1,signal,500,5,0,121.462
68,1200,1,signal,600,22,0,112.78272
68,1200,1,signal,700,18,0,119.42388
68,1200,1,signal,800,15,0,115.84534
68,1200,1,signal,900,24,0,117.46084
68,1200,1,signal,1000,9,0,120.79778
68,1200,1,signal,1100,19,0,118.29316
68,1200,1,signal,1200,19,0,117.25263
68,1200,1,signal,1300,21,0,115.83714
68,1200,1,signal,1400,22,0,114.78999
68,1200,1,signal,1500,15,0,113.124664
68,1200,1,signal,1600,21,0,115.741905
68,1200,1,signal,1700,19,0,116.17105
68,1200,1,signal,1800,14,0,118.563576
68,1200,1,signal,1900,18,0,117.54389
68,1200,1,signal,2000,3,0,117.31333
68,1200,2,ramp,0,18,0,56.24
68,1200,2,ramp,100,5,0,51.871998
68,1200,2,ramp,200,1,0,31.01
68,1200,2,signal,0,3,0,100.52
68,1200,2,signal,100,1,0,78.72
68,1200,2,signal,200,23,0,42.495655
68,1200,2,signal,300,14,0,69.71429
68,1200,2,signal,400,6,0,92.365
68,1200,2,signal,500,10,0,97.395004
68,1200,2,signal,600,12,0,106.486664
68,1200,2,signal,700,9,0,114.57889
68,1200,2,signal,800,12,0,112.52
68,1200,2,signal,900,11,0,113.86819
68,1200,2,signal,1000,9,0,111.22666
68,1200,2,signal,1100,14,0,114.762856
68,1200,2,signal,1200,11,0,112.03364
68,1200,2,signal,1300,11,0,105.53637
68,1200,2,signal,1400,15,0,111.348
68,1200,2,signal,1500,8,0,108.61
68,1200,2,signal,1600,13,0,113.07846
68,1200,2,signal,1700,17,0,110.49589
68,1200,2,signal,1800,11,0,114.76818
68,1200,2,signal,1900,9,0,114.45444
68,1200,2,signal,2000,2,0,115.955
68,1200,3,ramp,0,8,0,41.6675
68,1200,3,signal,0,2,0,77.66
68,1200,3,signal,100,2,0,77.285
68,1200,3,signal,200,10,0,53.638
68,1200,3,signal,300,16,0,71.49625
68,1200,3,signal,400,10,0,84.524
68,1200,3,signal,500,6,0,100.87667
68,1200,3,signal,600,9,0,105.39222
68,1200,3,signal,700,10,0,99.15
68,1200,3,signal,800,9,0,107.975555
68,1200,3,signal,900,12,0,106.14083
68,1200,3,signal,1000,10,0,94.313
68,1200,3,signal,1100,10,0,92.936
68,1200,3,signal,1200,14,0,96.52571
68,1200,3,signal,1300,9,0,94.600006
68,1200,3,signal,1400,11,0,99.90273
68,1200,3,signal,1500,11,0,101.71909
68,1200,3,signal,1600,14,0,100.69714
68,1200,3,signal,1700,10,0,99.672
68,1200,3,signal,1800,14,0,104.25857
68,1200,3,signal,1900,11,0,84.74364
68,1200,3,signal,2000,1,0,123.37
68,1200,4,ramp,0,3,0,43.14
68,1200,4,signal,0,7,0,47.164284
68,1200,4,signal,100,6,0,48.408337
68,1200,4,signal,200,5,0,48.909996
68,1200,4,signal,300,12,0,57.469166
68,1200,4,signal,400,11,0,67.046364
68,1200,4,signal,500,10,0,70.346
68,1200,4,signal,600,14,0,78.39643
68,1200,4,signal,700,8,0,65.4425
68,1200,4,signal,800,13,0,79.59307
68,1200,4,signal,900,10,0,87.116005
68,1200,4,signal,1000,14,0,80.185
68,1200,4,signal,1100,12,0,75.89167
68,1200,4,signal,1200,12,0,91.04667
68,1200,4,signal,1300,10,0,74.425
68,1200,4,signal,1400,12,0,96.98917
68,1200,4,signal,1500,11,0,76.75909
68,1200,4,signal,1600,12,0,91.95583
