link,ttt_nc,ttt_g1,d
1220012003,0.5333333333333333,0.5347222222222222,0.0013888888888888978
10039,0.5611111111111111,0.5638888888888889,0.002777777777777766
10637,1.0666666666666667,1.0694444444444444,0.002777777777777768
10764,0.4305555555555556,0.43333333333333335,0.0027777777777777722
10574,0.125,0.12777777777777777,0.0027777777777777766
10096,0.3,0.30277777777777776,0.0027777777777777775
167,0.11944444444444445,0.12222222222222222,0.0027777777777777775
10323,0.025,0.02777777777777778,0.0027777777777777775
10592,0.006944444444444445,0.009722222222222222,0.002777777777777778
10107,0.01388888888888889,0.016666666666666666,0.002777777777777778
10346,0.2263888888888889,0.22916666666666666,0.002777777777777778
10410,0.044444444444444446,0.04722222222222222,0.002777777777777778
10530,0.005555555555555556,0.008333333333333333,0.002777777777777778
10303,0.001388888888888889,0.004166666666666667,0.002777777777777778
10608,0.1486111111111111,0.15138888888888888,0.0027777777777777783
10600,0.008333333333333333,0.011111111111111112,0.0027777777777777783
10275,0.034722222222222224,0.0375,0.0027777777777777783
294,0.5263888888888889,0.5291666666666667,0.0027777777777777783
10453,0.7416666666666667,0.7444444444444445,0.002777777777777782
10703,0.6958333333333333,0.6986111111111111,0.002777777777777787
10068,0.8027777777777778,0.8069444444444445,0.004166666666666662
44,1.1027777777777779,1.1069444444444445,0.004166666666666662
10436,0.23055555555555557,0.23472222222222222,0.004166666666666664
10676,0.08611111111111111,0.09027777777777778,0.004166666666666666
10697,0.17083333333333334,0.175,0.004166666666666666
10097,0.5708333333333333,0.575,0.004166666666666666
10507,0.05694444444444444,0.061111111111111116,0.004166666666666666
10669,0.07777777777777778,0.08194444444444444,0.004166666666666666
10050,0.0763888888888889,0.08055555555555556,0.004166666666666666
10668,0.12916666666666668,0.13333333333333333,0.004166666666666666
194,0.22777777777777777,0.23194444444444445,0.004166666666666666
10278,0.006944444444444445,0.011111111111111112,0.004166666666666667
10105,0.005555555555555556,0.009722222222222222,0.004166666666666667
10367,0.16805555555555557,0.17222222222222222,0.004166666666666667
10003,0.020833333333333336,0.025,0.004166666666666667
10226,0.08472222222222223,0.08888888888888889,0.004166666666666667
10602,0.001388888888888889,0.005555555555555556,0.004166666666666667
10371,0.04861111111111111,0.05277777777777778,0.0041666666666666675
10558,0.058333333333333334,0.0625,0.0041666666666666675
10739,0.12916666666666668,0.13333333333333333,0.0041666666666666675
10599,0.0125,0.016666666666666666,0.0041666666666666675
164,0.32083333333333336,0.325,0.0041666666666666675
10199,0.030555555555555558,0.034722222222222224,0.0041666666666666675
10239,0.0875,0.09166666666666667,0.0041666666666666675
10331,0.029166666666666667,0.03333333333333333,0.0041666666666666675
10569,0.12361111111111112,0.12777777777777777,0.004166666666666668
383,0.225,0.22916666666666666,0.004166666666666668
10201,0.13055555555555556,0.13472222222222222,0.004166666666666668
10174,0.275,0.2791666666666667,0.004166666666666669
10730,0.14722222222222223,0.15138888888888888,0.004166666666666669
10564,0.30694444444444446,0.3111111111111111,0.004166666666666671
34,1.25,1.2541666666666667,0.004166666666666679
10561,0.3416666666666667,0.3472222222222222,0.005555555555555551
10438,0.1125,0.11805555555555555,0.005555555555555553
10377,0.05,0.05555555555555555,0.005555555555555554
10168,0.11527777777777778,0.12083333333333333,0.005555555555555555
10370,0.12638888888888888,0.13194444444444445,0.005555555555555555
10170,0.03333333333333333,0.03888888888888889,0.005555555555555555
10277,0.13055555555555556,0.1361111111111111,0.005555555555555555
10297,0.05555555555555556,0.061111111111111116,0.005555555555555555
10034,0.1361111111111111,0.14166666666666666,0.005555555555555556
10036,0.09722222222222222,0.10277777777777777,0.005555555555555556
10516,0.005555555555555556,0.011111111111111112,0.005555555555555556
10203,0.11805555555555555,0.12361111111111112,0.005555555555555556
10341,0.006944444444444445,0.0125,0.005555555555555556
10328,0.10972222222222222,0.11527777777777778,0.005555555555555557
10304,0.12222222222222222,0.12777777777777777,0.005555555555555557
10605,0.4930555555555555,0.4986111111111111,0.0055555555555555575
10585,0.07916666666666666,0.08472222222222223,0.005555555555555558
10128,0.9722222222222222,0.9777777777777777,0.00555555555555556
1210015600,1.9194444444444445,1.925,0.00555555555555556
45,1.6027777777777779,1.6097222222222223,0.006944444444444423
10102,1.025,1.0319444444444443,0.006944444444444437
10477,0.6013888888888889,0.6083333333333333,0.006944444444444438
10745,0.2361111111111111,0.24305555555555555,0.006944444444444441
10572,0.10833333333333334,0.11527777777777778,0.006944444444444442
10089,0.10416666666666667,0.1111111111111111,0.006944444444444443
10433,0.07916666666666666,0.08611111111111111,0.006944444444444443
10426,0.03194444444444444,0.03888888888888889,0.006944444444444444
10048,0.15694444444444444,0.1638888888888889,0.006944444444444444
10018,0.08194444444444444,0.08888888888888889,0.006944444444444444
10707,0.2222222222222222,0.22916666666666666,0.006944444444444444
10373,0.125,0.13194444444444445,0.006944444444444445
10658,0.005555555555555556,0.0125,0.006944444444444445
10702,0.015277777777777779,0.022222222222222223,0.006944444444444445
10531,0.09444444444444444,0.10138888888888889,0.006944444444444445
10449,0.17222222222222222,0.17916666666666667,0.006944444444444446
33,1.8180555555555555,1.825,0.006944444444444446
10298,0.3736111111111111,0.38055555555555554,0.006944444444444447
290,0.8569444444444444,0.8638888888888889,0.0069444444444444475
10579,0.19027777777777777,0.19722222222222222,0.00694444444444445
10165,0.2611111111111111,0.26805555555555555,0.00694444444444445
10197,0.7638888888888888,0.7708333333333334,0.006944444444444453
10184,0.19166666666666668,0.2,0.008333333333333331
10635,0.9111111111111111,0.9194444444444444,0.008333333333333331
10065,0.2388888888888889,0.24722222222222223,0.008333333333333331
10059,0.06944444444444445,0.07777777777777778,0.008333333333333331
10460,0.2375,0.24583333333333332,0.008333333333333331
10761,0.4097222222222222,0.41805555555555557,0.008333333333333331
10656,0.07222222222222223,0.08055555555555556,0.008333333333333331
10173,0.36527777777777776,0.3736111111111111,0.008333333333333331
10236,0.01388888888888889,0.022222222222222223,0.008333333333333333
10061,0.018055555555555557,0.02638888888888889,0.008333333333333333
10555,0.13055555555555556,0.1388888888888889,0.008333333333333333
10589,0.08611111111111111,0.09444444444444444,0.008333333333333333
10232,0.008333333333333333,0.016666666666666666,0.008333333333333333
10316,0.011111111111111112,0.019444444444444445,0.008333333333333333
10228,0.030555555555555558,0.03888888888888889,0.008333333333333333
289,0.2125,0.22083333333333333,0.008333333333333333
10533,0.03333333333333333,0.04166666666666667,0.008333333333333333
10093,0.26944444444444443,0.2777777777777778,0.008333333333333335
10734,0.11944444444444445,0.12777777777777777,0.008333333333333335
10630,0.15,0.15833333333333333,0.008333333333333335
10524,0.06527777777777778,0.07361111111111111,0.008333333333333335
10679,0.2763888888888889,0.2847222222222222,0.008333333333333337
1220001100,1.2791666666666666,1.2875,0.008333333333333337
10439,0.3138888888888889,0.32222222222222224,0.008333333333333338
10187,0.5263888888888889,0.5347222222222222,0.008333333333333344
10183,0.37916666666666665,0.3888888888888889,0.009722222222222219
10411,0.12777777777777777,0.1375,0.00972222222222222
10142,0.18888888888888888,0.19861111111111113,0.00972222222222222
10345,0.10833333333333334,0.11805555555555555,0.00972222222222222
10665,0.04861111111111111,0.058333333333333334,0.009722222222222222
10767,0.30833333333333335,0.31805555555555554,0.009722222222222222
10615,0.1125,0.12222222222222222,0.009722222222222222
10010,0.1388888888888889,0.1486111111111111,0.009722222222222222
10227,0.020833333333333336,0.030555555555555558,0.009722222222222222
10181,0.18333333333333335,0.19305555555555556,0.009722222222222222
10241,0.14722222222222223,0.15694444444444444,0.009722222222222224
10153,0.5625,0.5722222222222222,0.009722222222222224
10029,0.1111111111111111,0.12083333333333333,0.009722222222222224
10117,0.14722222222222223,0.15694444444444444,0.009722222222222224
276,1.3486111111111112,1.3597222222222223,0.011111111111111096
10500,0.4236111111111111,0.43472222222222223,0.011111111111111106
10100,0.40555555555555556,0.41666666666666663,0.011111111111111106
10081,0.6333333333333333,0.6444444444444445,0.011111111111111106
23,0.4083333333333333,0.41944444444444445,0.011111111111111108
116,1.0694444444444444,1.0805555555555555,0.011111111111111108
10238,0.1736111111111111,0.18472222222222223,0.011111111111111108
10521,0.07916666666666666,0.09027777777777778,0.01111111111111111
1220022601,1.7347222222222223,1.7458333333333333,0.01111111111111111
265,0.2861111111111111,0.2972222222222222,0.01111111111111111
10624,0.09583333333333334,0.10694444444444445,0.011111111111111112
10618,0.29583333333333334,0.30694444444444446,0.011111111111111112
10748,0.2375,0.24861111111111112,0.011111111111111115
10557,0.4666666666666667,0.47777777777777775,0.011111111111111115
297,2.9986111111111113,3.011111111111111,0.012499999999999963
10743,0.4861111111111111,0.4986111111111111,0.01249999999999999
1220013000,0.16111111111111112,0.1736111111111111,0.012499999999999997
10334,0.18194444444444444,0.19444444444444445,0.012499999999999999
10762,0.24444444444444444,0.2569444444444444,0.012499999999999999
254,0.16111111111111112,0.1736111111111111,0.012499999999999999
255,0.075,0.08750000000000001,0.0125
10769,0.22916666666666666,0.24166666666666667,0.0125
10366,0.02638888888888889,0.03888888888888889,0.0125
10653,0.1736111111111111,0.18611111111111112,0.0125
10044,0.35,0.3625,0.012500000000000002
10243,0.06527777777777778,0.07916666666666666,0.013888888888888886
14,0.5402777777777777,0.5541666666666667,0.013888888888888888
10563,0.0638888888888889,0.07777777777777778,0.013888888888888888
10428,0.08194444444444444,0.09583333333333334,0.013888888888888888
10064,0.2875,0.3013888888888889,0.013888888888888895
1220023201,2.5444444444444443,2.5583333333333336,0.013888888888888902
1220018402,0.5652777777777778,0.5791666666666667,0.013888888888888902
268,1.0819444444444444,1.0972222222222223,0.015277777777777765
10424,0.6680555555555555,0.6833333333333333,0.015277777777777769
10715,0.32916666666666666,0.34444444444444444,0.015277777777777774
10416,0.09027777777777778,0.10555555555555556,0.015277777777777776
10666,0.075,0.09027777777777778,0.015277777777777777
10674,0.13333333333333333,0.1486111111111111,0.015277777777777777
10667,0.12916666666666668,0.14444444444444443,0.015277777777777777
10626,0.05,0.06527777777777778,0.015277777777777777
10425,0.10694444444444444,0.12222222222222222,0.015277777777777777
10263,0.08611111111111111,0.10138888888888889,0.015277777777777777
10670,0.11944444444444445,0.13472222222222222,0.015277777777777779
10677,0.14722222222222223,0.1625,0.01527777777777778
10732,0.375,0.3902777777777778,0.01527777777777778
282,1.6458333333333333,1.661111111111111,0.015277777777777796
1220021301,2.823611111111111,2.838888888888889,0.01527777777777782
55,24.133333333333333,24.15,0.016666666666666496
10631,0.14305555555555555,0.1597222222222222,0.016666666666666663
10408,0.1527777777777778,0.16944444444444445,0.016666666666666666
10198,0.1875,0.20416666666666666,0.016666666666666666
10237,0.061111111111111116,0.07777777777777778,0.016666666666666666
49,0.5569444444444445,0.5736111111111111,0.01666666666666667
10742,0.30277777777777776,0.3194444444444444,0.01666666666666667
10025,1.7,1.7166666666666666,0.016666666666666687
10501,7.816666666666666,7.834722222222222,0.01805555555555538
1220024901,3.370833333333333,3.388888888888889,0.018055555555555526
10210,0.09166666666666667,0.10972222222222222,0.018055555555555554
10544,0.5152777777777777,0.5333333333333333,0.018055555555555554
10588,0.3125,0.33055555555555555,0.018055555555555554
10348,0.08194444444444444,0.1,0.018055555555555554
10663,0.07916666666666666,0.09722222222222222,0.018055555555555557
10186,0.22361111111111112,0.24166666666666667,0.018055555555555557
54,2.2152777777777777,2.2333333333333334,0.01805555555555559
10231,0.18333333333333335,0.20277777777777778,0.01944444444444444
10587,0.0763888888888889,0.09583333333333334,0.019444444444444445
10662,0.3138888888888889,0.3333333333333333,0.019444444444444445
10296,0.020833333333333336,0.04027777777777778,0.019444444444444445
10301,0.12638888888888888,0.14583333333333334,0.019444444444444445
10650,0.30972222222222223,0.32916666666666666,0.019444444444444445
10623,0.13055555555555556,0.15,0.019444444444444445
1220013100,1.4416666666666667,1.461111111111111,0.019444444444444445
10457,0.3333333333333333,0.3527777777777778,0.019444444444444445
10470,0.21805555555555556,0.2375,0.019444444444444448
329,74.82916666666667,74.85,0.02083333333333237
10711,0.29444444444444445,0.31527777777777777,0.02083333333333333
1220012101,0.09583333333333334,0.11666666666666667,0.020833333333333332
10250,0.008333333333333333,0.029166666666666667,0.020833333333333336
10218,0.3194444444444445,0.3402777777777778,0.020833333333333336
1220009503,1.5152777777777777,1.5361111111111112,0.020833333333333336
10750,0.3138888888888889,0.3347222222222222,0.020833333333333336
10565,0.4666666666666667,0.4875,0.020833333333333346
10204,0.10138888888888889,0.12361111111111112,0.02222222222222222
210,0.11527777777777778,0.1375,0.02222222222222222
10443,0.6430555555555555,0.6652777777777777,0.02222222222222222
309,8.759722222222223,8.783333333333333,0.023611111111111055
10768,0.14305555555555555,0.16666666666666666,0.023611111111111107
10270,0.09305555555555556,0.11666666666666667,0.02361111111111111
10741,0.2652777777777778,0.2888888888888889,0.023611111111111114
10578,0.19722222222222222,0.22083333333333333,0.023611111111111114
10396,0.26944444444444443,0.29305555555555557,0.023611111111111117
1220017300,1.1958333333333333,1.2194444444444443,0.023611111111111128
10675,0.22361111111111112,0.24861111111111112,0.024999999999999994
332,0.06666666666666667,0.09166666666666667,0.025
10678,0.2222222222222222,0.24722222222222223,0.025
93,1.4555555555555555,1.4805555555555556,0.025000000000000005
10568,0.06666666666666667,0.09305555555555556,0.026388888888888885
10651,0.35,0.3763888888888889,0.026388888888888885
1220000600,0.26666666666666666,0.29305555555555557,0.026388888888888885
10594,1.2319444444444445,1.2583333333333333,0.02638888888888889
10111,0.24444444444444444,0.2708333333333333,0.026388888888888896
280,0.7319444444444444,0.7597222222222222,0.02777777777777777
10751,0.1638888888888889,0.19166666666666668,0.027777777777777776
10242,0.13194444444444445,0.1597222222222222,0.027777777777777776
10116,0.20972222222222223,0.2375,0.027777777777777776
1220015700,0.5444444444444444,0.5736111111111111,0.02916666666666667
10249,0.4138888888888889,0.4444444444444444,0.03055555555555555
10628,0.1597222222222222,0.19027777777777777,0.030555555555555555
10515,0.1527777777777778,0.18333333333333335,0.030555555555555558
279,2.4180555555555556,2.448611111111111,0.030555555555555572
1220011003,1.5361111111111112,1.5680555555555555,0.03194444444444443
10136,0.7097222222222223,0.7416666666666667,0.031944444444444435
1220008401,1.5638888888888889,1.5958333333333332,0.03194444444444444
10372,0.1125,0.14444444444444443,0.03194444444444444
10671,0.07083333333333333,0.10277777777777777,0.03194444444444444
1210012001,0.6125,0.6458333333333334,0.03333333333333332
10478,0.6861111111111111,0.7194444444444444,0.033333333333333326
10388,0.2708333333333333,0.3041666666666667,0.03333333333333333
10376,0.1902777777777778,0.22361111111111112,0.03333333333333333
1220007300,4.719444444444444,4.752777777777778,0.03333333333333334
1220023101,12.243055555555555,12.277777777777777,0.034722222222222154
424,0.1736111111111111,0.20833333333333334,0.03472222222222222
10124,0.47638888888888886,0.5111111111111111,0.034722222222222224
10337,0.2125,0.24722222222222223,0.034722222222222224
10285,0.5208333333333334,0.5555555555555556,0.03472222222222223
10514,9.908333333333333,9.944444444444445,0.036111111111111246
413,0.4125,0.45,0.0375
1220018404,6.908333333333333,6.947222222222222,0.038888888888889174
269,0.9263888888888889,0.9666666666666667,0.04027777777777777
10287,0.10277777777777777,0.14444444444444446,0.041666666666666664
10614,0.33194444444444443,0.3736111111111111,0.041666666666666664
1210018202,1.7916666666666667,1.8347222222222221,0.04305555555555554
10685,0.4,0.44305555555555554,0.04305555555555555
10603,0.3986111111111111,0.4444444444444445,0.045833333333333344
1220024301,3.825,3.8722222222222222,0.04722222222222226
10749,0.3972222222222222,0.4458333333333333,0.048611111111111105
10664,0.2777777777777778,0.3263888888888889,0.04861111111111111
10512,0.15,0.19861111111111113,0.04861111111111111
1220000300,0.3888888888888889,0.4388888888888889,0.049999999999999996
10418,0.4,0.45,0.05
10519,0.26666666666666666,0.31805555555555554,0.051388888888888894
10538,1.0416666666666667,1.0944444444444443,0.05277777777777777
1220021904,0.861111111111111,0.9138888888888889,0.052777777777777785
10654,0.7333333333333333,0.7861111111111111,0.052777777777777785
190,0.3875,0.44166666666666665,0.054166666666666655
10689,0.8708333333333333,0.925,0.05416666666666667
89,4.918055555555555,4.973611111111111,0.0555555555555555
10655,0.39444444444444443,0.45,0.05555555555555555
1220012103,5.897222222222222,5.9527777777777775,0.05555555555555558
298,10.065277777777778,10.122222222222222,0.0569444444444443
353,1.4569444444444444,1.5138888888888888,0.056944444444444464
10517,13.288888888888888,13.345833333333333,0.056944444444444686
10159,0.2791666666666667,0.3402777777777778,0.06111111111111111
10590,0.6486111111111111,0.7097222222222223,0.061111111111111116
10266,0.1375,0.2,0.0625
101,1.8111111111111111,1.8736111111111111,0.06250000000000001
10023,0.9958333333333333,1.0597222222222222,0.06388888888888888
10497,0.2222222222222222,0.2861111111111111,0.06388888888888888
10593,0.29027777777777775,0.35555555555555557,0.06527777777777778
10672,0.18611111111111112,0.2513888888888889,0.06527777777777778
10235,0.32083333333333336,0.3875,0.06666666666666667
10537,0.06944444444444445,0.1361111111111111,0.06666666666666667
275,2.9458333333333333,3.013888888888889,0.06805555555555554
10119,0.39166666666666666,0.46111111111111114,0.06944444444444445
10282,0.5694444444444444,0.6402777777777777,0.07083333333333332
10244,0.5652777777777778,0.6375,0.07222222222222222
1210012103,1.0263888888888888,1.098611111111111,0.07222222222222222
292,5.048611111111111,5.120833333333334,0.0722222222222223
1220006801,5.430555555555555,5.5055555555555555,0.07499999999999996
10437,0.075,0.15138888888888888,0.07638888888888888
103,5.866666666666666,5.944444444444445,0.0777777777777778
380,2.3111111111111113,2.3958333333333335,0.0847222222222222
10545,0.9291666666666667,1.0138888888888888,0.08472222222222223
10532,0.17777777777777778,0.2652777777777778,0.0875
10634,1.0458333333333334,1.136111111111111,0.09027777777777779
10496,0.1986111111111111,0.2902777777777778,0.09166666666666666
1220011300,0.23333333333333334,0.3263888888888889,0.09305555555555556
1220006803,13.2,13.295833333333334,0.09583333333333333
1210018401,3.1847222222222222,3.2819444444444446,0.09722222222222222
10200,1.5888888888888888,1.6875,0.09861111111111111
1220008303,0.5166666666666666,0.6152777777777778,0.09861111111111111
1210008402,4.065277777777778,4.165277777777778,0.09999999999999996
10166,0.1986111111111111,0.30416666666666664,0.10555555555555556
417,1.1541666666666666,1.2597222222222222,0.1055555555555556
115,9.190277777777778,9.302777777777777,0.1125000000000001
10292,0.6680555555555555,0.7888888888888889,0.12083333333333333
1220018403,6.198611111111111,6.319444444444445,0.12083333333333342
10642,0.9597222222222223,1.0833333333333333,0.12361111111111109
10329,0.22361111111111112,0.3472222222222222,0.12361111111111112
10493,0.2388888888888889,0.3638888888888889,0.125
10559,2.0444444444444443,2.1708333333333334,0.12638888888888888
10133,1.8902777777777777,2.0180555555555557,0.12777777777777777
1220000102,5.3375,5.466666666666667,0.1291666666666666
410,1.6541666666666668,1.7861111111111112,0.13194444444444442
213,1.0458333333333334,1.1833333333333333,0.13749999999999998
1220021802,2.0236111111111112,2.1625,0.1388888888888889
10619,0.5152777777777777,0.6569444444444444,0.14166666666666666
10694,0.24444444444444444,0.3888888888888889,0.14444444444444443
10647,0.5416666666666666,0.6888888888888889,0.14722222222222223
10302,1.2430555555555556,1.3916666666666666,0.14861111111111114
1220022501,14.3625,14.515277777777778,0.15277777777777798
324,1.1291666666666667,1.2833333333333334,0.15416666666666667
421,1.1472222222222221,1.3027777777777778,0.15555555555555556
62,3.2194444444444446,3.3791666666666664,0.15972222222222218
1220002001,6.938888888888889,7.1,0.16111111111111112
327,0.9944444444444445,1.1583333333333332,0.16388888888888886
10661,1.4680555555555554,1.6319444444444444,0.1638888888888889
1220012002,0.36666666666666664,0.5472222222222223,0.18055555555555555
10409,0.11388888888888889,0.3125,0.1986111111111111
1210006903,12.277777777777779,12.477777777777778,0.2000000000000001
245,0.3013888888888889,0.5097222222222222,0.20833333333333334
10112,0.5458333333333333,0.775,0.22916666666666666
328,1.3499999999999999,1.5805555555555555,0.23055555555555557
10380,0.20555555555555555,0.44027777777777777,0.23472222222222222
1210009502,0.2791666666666667,0.5236111111111111,0.2444444444444444
10281,0.1277777777777778,0.37222222222222223,0.24444444444444444
10129,2.286111111111111,2.5347222222222223,0.24861111111111114
1220008301,1.226388888888889,1.4902777777777778,0.2638888888888889
109,7.059722222222223,7.3277777777777775,0.2680555555555555
56,8.204166666666666,8.481944444444444,0.2777777777777778
10280,0.8041666666666667,1.086111111111111,0.28194444444444444
58,6.675,6.9625,0.2875000000000001
1220021204,11.333333333333334,11.62361111111111,0.2902777777777775
1210015700,2.9138888888888888,3.2111111111111112,0.2972222222222223
1210021304,15.504166666666666,15.802777777777777,0.29861111111111116
113,5.8375,6.151388888888889,0.31388888888888883
358,1.6222222222222222,1.9388888888888889,0.31666666666666665
367,1.3194444444444444,1.6375,0.31805555555555554
173,7.529166666666667,7.8597222222222225,0.3305555555555556
1210014303,6.476388888888889,6.825,0.3486111111111112
1220007402,2.175,2.533333333333333,0.35833333333333334
412,4.334722222222222,4.695833333333334,0.3611111111111111
104,4.8180555555555555,5.1875,0.3694444444444444
1220013700,1.3722222222222222,1.7430555555555556,0.37083333333333335
10343,0.7152777777777778,1.1041666666666667,0.3888888888888889
1220022604,14.269444444444444,14.659722222222221,0.39027777777777806
10621,14.25,14.641666666666667,0.39166666666666705
10683,0.6847222222222222,1.0847222222222221,0.4
118,5.627777777777777,6.027777777777778,0.4
423,1.8958333333333333,2.298611111111111,0.40277777777777773
1220006403,5.613888888888889,6.025,0.41111111111111115
1220042200,23.879166666666666,24.29861111111111,0.4194444444444445
1220024801,23.416666666666668,23.84027777777778,0.4236111111111112
1220008701,0.4375,0.8736111111111111,0.4361111111111111
259,0.3638888888888889,0.8125,0.44861111111111107
10502,0.3194444444444444,0.7958333333333333,0.47638888888888886
102,13.031944444444445,13.516666666666667,0.48472222222222205
10638,7.131944444444445,7.626388888888889,0.49444444444444435
10479,4.045833333333333,4.541666666666667,0.49583333333333335
10503,0.3458333333333333,0.8805555555555555,0.5347222222222222
10487,3.1805555555555554,3.7291666666666665,0.5486111111111112
426,3.0208333333333335,3.5694444444444446,0.5486111111111112
182,7.548611111111111,8.113888888888889,0.565277777777778
1220008501,6.565277777777777,7.152777777777778,0.5874999999999999
1220008302,2.2194444444444446,2.8069444444444445,0.5875
10419,0.6597222222222222,1.2986111111111112,0.638888888888889
68,85.7388888888889,86.41666666666667,0.6777777777777769
107,10.202777777777778,10.948611111111111,0.7458333333333333
1220015000,6.463888888888889,7.2347222222222225,0.7708333333333331
10526,2.8763888888888887,3.688888888888889,0.8125000000000001
1220008402,4.441666666666666,5.283333333333333,0.8416666666666667
1220006503,6.495833333333334,7.3875,0.8916666666666667
10682,17.90972222222222,18.82638888888889,0.9166666666666665
10645,4.756944444444445,5.690277777777778,0.9333333333333333
1210012600,4.591666666666667,5.543055555555555,0.951388888888889
408,7.745833333333334,8.718055555555555,0.9722222222222222
1220014000,1.5666666666666667,2.5416666666666665,0.975
10336,0.07361111111111111,1.051388888888889,0.9777777777777779
1210008703,2.5652777777777778,3.569444444444444,1.0041666666666667
1220016101,35.166666666666664,36.18333333333333,1.0166666666666664
1220007101,6.905555555555556,7.930555555555555,1.0249999999999997
10639,3.2402777777777776,4.301388888888889,1.0611111111111111
10644,22.91111111111111,23.9875,1.076388888888889
1210021904,20.22361111111111,21.32638888888889,1.102777777777778
1220021203,15.131944444444445,16.269444444444446,1.1374999999999997
10534,11.052777777777777,12.190277777777778,1.1375000000000002
1220016001,1.7347222222222223,2.8958333333333335,1.1611111111111112
314,1.7402777777777778,2.966666666666667,1.2263888888888888
1210008303,8.42361111111111,9.7,1.2763888888888888
72,10.380555555555556,11.708333333333334,1.3277777777777775
10686,0.8958333333333333,2.223611111111111,1.3277777777777777
108,19.648611111111112,21.069444444444443,1.4208333333333334
174,15.070833333333333,16.533333333333335,1.4625
10490,2.761111111111111,4.2875,1.526388888888889
1220008702,2.2888888888888888,3.9055555555555554,1.6166666666666667
1220007001,9.159722222222221,10.805555555555555,1.6458333333333335
10423,0.4125,2.073611111111111,1.661111111111111
10681,2.161111111111111,3.8722222222222222,1.7111111111111112
10484,8.158333333333333,9.904166666666667,1.7458333333333333
10508,12.5375,14.32638888888889,1.7888888888888888
1220014303,6.776388888888889,8.573611111111111,1.7972222222222223
10118,4.002777777777778,5.811111111111111,1.8083333333333333
10659,1.0083333333333333,3.0597222222222222,2.051388888888889
1210009503,4.229166666666667,6.395833333333333,2.166666666666667
67,32.859722222222224,35.10138888888889,2.2416666666666667
1220019303,5.718055555555556,8.03888888888889,2.3208333333333333
73,22.877777777777776,25.45138888888889,2.573611111111111
10641,3.2805555555555554,5.930555555555555,2.65
10032,2.1930555555555555,5.0569444444444445,2.863888888888889
1220011503,76.85277777777777,79.75277777777778,2.8999999999999995
1220011001,9.497222222222222,12.406944444444445,2.9097222222222223
10646,8.108333333333334,11.023611111111112,2.915277777777778
1220012502,3.279166666666667,6.230555555555555,2.951388888888889
21,4.5152777777777775,7.498611111111111,2.9833333333333334
1220019201,17.697222222222223,20.698611111111113,3.001388888888889
1210008603,1.8125,4.847222222222222,3.0347222222222223
1220018504,12.694444444444445,15.852777777777778,3.1583333333333337
71,21.85972222222222,25.131944444444443,3.272222222222222
1220006903,24.288888888888888,27.569444444444443,3.280555555555555
37,9.05,12.452777777777778,3.4027777777777777
10335,0.12361111111111112,3.5541666666666667,3.430555555555556
1210012700,6.529166666666667,9.990277777777777,3.4611111111111112
1220008703,2.8541666666666665,6.6,3.745833333333333
310,39.46111111111111,43.30972222222222,3.8486111111111114
1220014100,10.031944444444445,13.902777777777779,3.8708333333333336
1220007502,4.008333333333334,7.902777777777778,3.894444444444445
10649,1.2055555555555555,5.301388888888889,4.095833333333333
409,2.2305555555555556,6.477777777777778,4.247222222222222
183,5.305555555555555,9.740277777777777,4.434722222222223
317,22.280555555555555,26.73611111111111,4.455555555555556
1220018401,32.94861111111111,38.19444444444444,5.245833333333334
1220008201,6.808333333333334,12.218055555555555,5.409722222222222
1220000201,6.623611111111111,12.184722222222222,5.561111111111111
1220021201,18.805555555555557,25.19027777777778,6.384722222222223
427,15.058333333333334,21.647222222222222,6.588888888888889
1220007104,5.486111111111111,12.386111111111111,6.9
176,5.159722222222222,12.11111111111111,6.951388888888889
1220008601,0.8708333333333333,8.193055555555555,7.322222222222222
10643,3.8444444444444446,12.598611111111111,8.754166666666666
178,5.468055555555556,14.32638888888889,8.858333333333333
70,10.165277777777778,19.698611111111113,9.533333333333333
10483,3.7111111111111112,13.5625,9.851388888888888
31,54.048611111111114,64.24166666666667,10.193055555555556
1220014201,86.19305555555556,96.4875,10.294444444444444
10480,1.148611111111111,11.79861111111111,10.65
1220007200,30.72083333333333,41.393055555555556,10.672222222222222
24,106.19444444444444,118.62638888888888,12.431944444444444
1220008602,1.4861111111111112,23.768055555555556,22.281944444444445
1220014203,37.53333333333333,60.75972222222222,23.226388888888888
30,22.843055555555555,51.452777777777776,28.609722222222224
40,64.20277777777778,93.825,29.622222222222224
403,34.55416666666667,75.24305555555556,40.68888888888889
10482,9.947222222222223,62.0125,52.06527777777778
420,29.216666666666665,216.1638888888889,186.94722222222222
