link,bin,seg,rows,stopped,mean_speed
24,450,0,112,0,78.72697
24,450,100,99,0,75.66394
24,450,200,113,0,81.30026
24,450,300,110,0,77.58227
24,450,400,106,0,77.1333
24,450,500,115,0,75.61765
24,450,600,108,0,78.873146
24,450,700,80,0,94.315254
24,450,800,82,0,103.43707
24,450,900,70,0,111.33614
24,450,1000,63,0,112.78682
24,450,1100,75,0,116.323074
24,450,1200,57,0,117.046135
24,450,1300,71,0,117.77126
24,450,1400,69,0,116.70797
24,450,1500,59,0,117.69644
24,450,1600,72,0,117.683754
24,450,1700,75,0,117.13239
24,450,1800,47,0,116.750854
24,450,1900,69,0,117.78739
24,450,2000,62,0,115.84516
24,450,2100,55,0,116.87182
24,450,2200,64,0,116.72765
24,450,2300,62,0,116.04129
24,450,2400,60,0,118.44283
24,450,2500,60,0,115.748665
24,450,2600,59,0,119.46898
24,450,2700,63,0,118.17063
24,450,2800,65,0,116.71246
24,450,2900,65,0,118.97569
24,450,3000,52,0,117.24327
24,450,3100,72,0,118.88333
24,450,3200,61,0,117.38262
24,450,3300,56,0,118.8766
24,600,0,94,0,78.51277
24,600,100,92,0,78.33054
24,600,200,84,0,83.354164
24,600,300,79,0,83.74595
24,600,400,85,0,83.75306
24,600,500,86,0,82.96337
24,600,600,88,0,78.637505
24,600,700,80,0,94.89925
24,600,800,85,0,105.06765
24,600,900,56,0,109.72321
24,600,1000,75,0,113.59733
24,600,1100,81,0,114.38901
24,600,1200,58,0,116.61086
24,600,1300,63,0,115.17984
24,600,1400,68,0,117.38617
24,600,1500,63,0,116.85809
24,600,1600,76,0,116.466576
24,600,1700,59,0,116.8639
24,600,1800,68,0,117.3725
24,600,1900,81,0,118.51247
24,600,2000,53,0,119.20906
24,600,2100,77,0,117.59312
24,600,2200,73,0,119.03398
24,600,2300,54,0,117.949814
24,600,2400,82,0,118.23512
24,600,2500,58,0,116.41569
24,600,2600,74,0,118.71351
24,600,2700,70,0,116.98257
24,600,2800,67,0,119.82045
24,600,2900,71,0,117.35014
24,600,3000,59,0,118.39661
24,600,3100,68,0,118.80676
24,600,3200,63,0,118.5
24,600,3300,50,0,120.238
24,750,0,73,0,83.83849
24,750,100,87,0,79.08368
24,750,200,96,0,78.43781
24,750,300,90,0,79.18167
24,750,400,91,0,83.02813
24,750,500,92,0,87.02435
24,750,600,78,0,83.78731
24,750,700,81,0,102.37939
24,750,800,57,0,109.25439
24,750,900,69,0,113.26579
24,750,1000,66,0,117.463486
24,750,1100,57,0,117.2107
24,750,1200,67,0,117.03209
24,750,1300,62,0,116.13839
24,750,1400,62,0,118.98742
24,750,1500,64,0,117.2575
24,750,1600,63,0,117.07238
24,750,1700,61,0,118.917046
24,750,1800,60,0,116.37434
24,750,1900,64,0,118.17094
24,750,2000,55,0,117.43036
24,750,2100,63,0,117.7308
24,750,2200,60,0,118.75717
24,750,2300,63,0,118.931114
24,750,2400,62,0,118.26177
24,750,2500,65,0,118.474
24,750,2600,56,0,119.54661
24,750,2700,68,0,117.83868
24,750,2800,62,0,118.925
24,750,2900,56,0,118.82518
24,750,3000,66,0,117.75136
24,750,3100,74,0,117.36527
24,750,3200,66,0,119.43682
24,750,3300,54,0,117.79537
24,900,0,83,0,84.34386
24,900,100,84,0,82.39262
24,900,200,84,0,84.18346
24,900,300,88,0,80.24591
24,900,400,83,0,82.39385
24,900,500,85,0,82.56247
24,900,600,70,0,89.892426
24,900,700,60,0,100.43217
24,900,800,68,0,108.33
24,900,900,59,0,112.28322
24,900,1000,63,0,114.01746
24,900,1100,55,0,117.27691
24,900,1200,52,0,115.8625
24,900,1300,62,0,119.43903
24,900,1400,57,0,118.770004
24,900,1500,54,0,120.473335
24,900,1600,54,0,118.98389
24,900,1700,62,0,120.87662
24,900,1800,53,0,118.33906
24,900,1900,67,0,122.049706
24,900,2000,46,0,118.65674
24,900,2100,65,0,121.07954
24,900,2200,50,0,120.1824
24,900,2300,61,0,120.56787
24,900,2400,61,0,120.98082
24,900,2500,50,0,120.2434
24,900,2600,61,0,120.731964
24,900,2700,51,0,119.53686
24,900,2800,59,0,121.63729
24,900,2900,56,0,118.89589
24,900,3000,57,0,122.012634
24,900,3100,45,0,119.73622
24,900,3200,59,0,120.05289
24,900,3300,35,0,121.43429
24,1050,0,114,0,77.20912
24,1050,100,126,0,75.07476
24,1050,200,117,0,75.86205
24,1050,300,114,0,79.39544
24,1050,400,119,0,80.04983
24,1050,500,107,0,80.81103
24,1050,600,116,0,83.44138
24,1050,700,91,0,98.56197
24,1050,800,91,0,109.8455
24,1050,900,76,0,114.73184
24,1050,1000,77,0,118.270645
24,1050,1100,83,0,117.12278
24,1050,1200,69,0,118.84681
24,1050,1300,73,0,118.872475
24,1050,1400,75,0,118.7472
24,1050,1500,71,0,119.338455
24,1050,1600,80,0,117.65074
24,1050,1700,74,0,117.96433
24,1050,1800,71,0,117.20972
24,1050,1900,83,0,118.748436
24,1050,2000,64,0,117.88547
24,1050,2100,81,0,119.426544
24,1050,2200,74,0,117.61082
24,1050,2300,75,0,119.22947
24,1050,2400,73,0,118.19096
24,1050,2500,72,0,119.58195
24,1050,2600,65,0,118.223076
24,1050,2700,73,0,119.072334
24,1050,2800,64,0,119.19609
24,1050,2900,70,0,120.44543
24,1050,3000,71,0,118.23479
24,1050,3100,65,0,119.84477
24,1050,3200,69,0,117.84015
24,1050,3300,52,0,120.50673
24,1200,0,154,0,63.211494
24,1200,100,175,0,57.760056
24,1200,200,168,0,55.455475
24,1200,300,194,0,54.84562
24,1200,400,182,0,52.953957
24,1200,500,169,0,53.978046
24,1200,600,167,1,56.401917
24,1200,700,115,0,72.80913
24,1200,800,104,0,90.176155
24,1200,900,95,0,93.546104
24,1200,1000,87,0,101.074936
24,1200,1100,85,0,103.15459
24,1200,1200,96,0,96.51459
24,1200,1300,88,0,104.58068
24,1200,1400,72,0,107.194855
24,1200,1500,72,0,114.04834
24,1200,1600,70,0,116.99671
24,1200,1700,60,0,115.469
24,1200,1800,67,0,118.35104
24,1200,1900,56,0,115.81339
24,1200,2000,64,0,118.11109
24,1200,2100,61,0,116.09164
24,1200,2200,60,0,117.465836
24,1200,2300,62,0,118.59097
24,1200,2400,48,0,115.95646
24,1200,2500,69,0,117.31319
24,1200,2600,50,0,115.969
24,1200,2700,71,0,117.89816
24,1200,2800,65,0,115.48862
24,1200,2900,66,0,118.22257
24,1200,3000,62,0,116.212585
24,1200,3100,71,0,118.71465
24,1200,3200,68,0,115.580444
24,1200,3300,55,0,119.874
24,1350,0,88,0,80.610115
24,1350,100,104,0,85.77894
24,1350,200,98,0,81.09735
24,1350,300,107,0,76.688324
24,1350,400,114,0,73.63842
24,1350,500,125,0,76.70344
24,1350,600,123,0,74.90871
24,1350,700,95,0,93.32821
24,1350,800,98,0,104.47357
24,1350,900,82,0,109.4144
24,1350,1000,81,0,112.38345
24,1350,1100,94,0,114.17691
24,1350,1200,81,0,113.78247
24,1350,1300,82,0,114.3622
24,1350,1400,93,0,112.1043
24,1350,1500,88,0,111.51546
24,1350,1600,95,0,112.47674
24,1350,1700,101,0,113.17406
24,1350,1800,101,0,112.24227
24,1350,1900,100,0,112.9682
24,1350,2000,99,0,113.77475
24,1350,2100,95,0,113.82632
24,1350,2200,103,0,114.55039
24,1350,2300,100,0,113.889694
24,1350,2400,102,0,114.80059
24,1350,2500,103,0,116.1466
24,1350,2600,102,0,114.271866
24,1350,2700,111,0,116.59117
24,1350,2800,90,0,115.03022
24,1350,2900,111,0,116.67748
24,1350,3000,96,0,115.25281
24,1350,3100,101,0,115.46633
24,1350,3200,104,0,116.39519
24,1350,3300,67,0,117.86746
24,1500,0,130,1,58.346615
24,1500,100,122,0,61.78328
24,1500,200,124,0,61.100807
24,1500,300,124,0,63.522984
24,1500,400,111,0,65.2591
24,1500,500,118,0,67.13356
24,1500,600,109,0,68.828804
24,1500,700,74,0,86.27325
24,1500,800,73,0,100.91603
24,1500,900,66,0,107.43984
24,1500,1000,65,0,113.21277
24,1500,1100,72,0,115.46819
24,1500,1200,56,0,114.27821
24,1500,1300,74,0,115.97689
24,1500,1400,68,0,115.176765
24,1500,1500,71,0,117.557175
24,1500,1600,69,0,115.10435
24,1500,1700,71,0,116.50944
24,1500,1800,69,0,115.71536
24,1500,1900,78,0,116.77077
24,1500,2000,74,0,116.3969
24,1500,2100,65,0,117.02554
24,1500,2200,75,0,115.18186
24,1500,2300,64,0,117.486404
24,1500,2400,66,0,115.77348
24,1500,2500,73,0,117.6252
24,1500,2600,59,0,116.416275
24,1500,2700,68,0,117.12015
24,1500,2800,54,0,117.363335
24,1500,2900,60,0,117.18967
24,1500,3000,63,0,117.22
24,1500,3100,56,0,117.956245
24,1500,3200,63,0,116.08666
24,1500,3300,39,0,117.17846
24,1650,0,113,0,59.99451
24,1650,100,125,0,62.88528
24,1650,200,108,0,56.835552
24,1650,300,112,0,63.503304
24,1650,400,106,0,60.736507
24,1650,500,108,0,62.26287
24,1650,600,99,0,66.7098
24,1650,700,80,0,84.25975
24,1650,800,84,0,101.027626
24,1650,900,61,0,104.70639
24,1650,1000,70,0,110.18886
24,1650,1100,67,0,112.24269
24,1650,1200,59,0,115.35695
24,1650,1300,62,0,115.24532
24,1650,1400,63,0,116.666664
24,1650,1500,59,0,118.83898
24,1650,1600,55,0,117.674545
24,1650,1700,55,0,117.28327
24,1650,1800,51,0,119.1251
24,1650,1900,51,0,116.511375
24,1650,2000,54,0,118.45574
24,1650,2100,46,0,116.75979
24,1650,2200,54,0,118.08593
24,1650,2300,54,0,116.361115
24,1650,2400,55,0,118.34436
24,1650,2500,56,0,117.39214
24,1650,2600,63,0,115.68207
24,1650,2700,51,0,117.140785
24,1650,2800,63,0,116.16397
24,1650,2900,64,0,118.79063
24,1650,3000,53,0,116.94057
24,1650,3100,68,0,118.605
24,1650,3200,67,0,118.068954
24,1650,3300,49,0,120.51673
24,1800,0,123,0,69.10398
24,1800,100,110,0,72.19082
24,1800,200,109,0,72.02441
24,1800,300,120,0,73.764084
24,1800,400,125,0,69.84192
24,1800,500,120,0,69.282585
24,1800,600,131,0,72.80061
24,1800,700,96,0,86.5001
24,1800,800,78,0,99.162056
24,1800,900,71,0,105.757744
24,1800,1000,68,0,110.103676
24,1800,1100,73,0,112.45809
24,1800,1200,69,0,113.14464
24,1800,1300,71,0,115.39001
24,1800,1400,63,0,113.43127
24,1800,1500,82,0,117.512566
24,1800,1600,62,0,115.686935
24,1800,1700,79,0,116.19304
24,1800,1800,69,0,114.98696
24,1800,1900,75,0,116.2116
24,1800,2000,83,0,117.22374
24,1800,2100,73,0,116.59712
24,1800,2200,79,0,116.665184
24,1800,2300,80,0,116.49275
24,1800,2400,69,0,116.30551
24,1800,2500,73,0,116.67479
24,1800,2600,75,0,116.8028
24,1800,2700,76,0,116.66224
24,1800,2800,73,0,118.06206
24,1800,2900,69,0,116.57957
24,1800,3000,71,0,116.393105
24,1800,3100,69,0,116.86174
24,1800,3200,66,0,119.21516
24,1800,3300,53,0,117.618866
24,1950,0,73,0,67.44411
24,1950,100,85,0,72.326706
24,1950,200,90,0,67.712555
24,1950,300,96,0,67.49073
24,1950,400,88,0,66.424545
24,1950,500,95,0,70.18779
24,1950,600,88,0,71.63841
24,1950,700,65,0,88.61446
24,1950,800,61,0,103.299995
24,1950,900,59,0,108.72272
24,1950,1000,60,0,114.25466
24,1950,1100,55,0,114.70164
24,1950,1200,52,0,118.22807
24,1950,1300,56,0,114.95571
24,1950,1400,57,0,118.14614
24,1950,1500,47,0,114.49702
24,1950,1600,58,0,117.94827
24,1950,1700,50,0,116.895
24,1950,1800,48,0,116.62854
24,1950,1900,62,0,116.51887
24,1950,2000,45,0,115.638885
24,1950,2100,60,0,117.850334
24,1950,2200,58,0,116.082756
24,1950,2300,55,0,116.56945
24,1950,2400,61,0,115.94869
24,1950,2500,60,0,118.1545
24,1950,2600,56,0,116.15375
24,1950,2700,64,0,116.70125
24,1950,2800,54,0,116.26852
24,1950,2900,62,0,117.04468
24,1950,3000,62,0,117.99549
24,1950,3100,64,0,115.65328
24,1950,3200,63,0,116.49762
24,1950,3300,48,0,116.42521
24,2100,0,112,0,65.79339
24,2100,100,105,0,64.67467
24,2100,200,112,0,66.988754
24,2100,300,104,0,68.32808
24,2100,400,106,0,64.46745
24,2100,500,118,0,68.25229
24,2100,600,98,0,71.80785
24,2100,700,77,0,90.75623
24,2100,800,77,0,104.5848
24,2100,900,67,0,109.24866
24,2100,1000,64,0,112.8325
24,2100,1100,69,0,116.03478
24,2100,1200,60,0,115.91067
24,2100,1300,66,0,116.97243
24,2100,1400,64,0,117.291565
24,2100,1500,60,0,116.73534
24,2100,1600,67,0,118.40254
24,2100,1700,63,0,117.03333
24,2100,1800,70,0,117.58386
24,2100,1900,58,0,116.55776
24,2100,2000,67,0,118.46134
24,2100,2100,53,0,118.01887
24,2100,2200,50,0,120.734406
24,2100,2300,58,0,118.13948
24,2100,2400,52,0,120.21846
24,2100,2500,52,0,120.386154
24,2100,2600,59,0,118.72136
24,2100,2700,53,0,120.52868
24,2100,2800,53,0,118.54981
24,2100,2900,61,0,119.080986
24,2100,3000,51,0,117.483925
24,2100,3100,60,0,117.40267
24,2100,3200,57,0,118.525444
24,2100,3300,44,0,118.380905
24,2250,0,64,0,58.04078
24,2250,100,73,0,66.1874
24,2250,200,79,0,63.02582
24,2250,300,72,0,65.62723
24,2250,400,63,0,68.83635
24,2250,500,70,0,67.86429
24,2250,600,68,0,68.60309
24,2250,700,59,0,92.47542
24,2250,800,43,0,102.99721
24,2250,900,45,0,106.96711
24,2250,1000,45,0,112.15333
24,2250,1100,39,0,113.06129
24,2250,1200,36,0,115.13722
24,2250,1300,44,0,114.94841
24,2250,1400,45,0,115.650444
24,2250,1500,43,0,116.75349
24,2250,1600,42,0,115.81809
24,2250,1700,41,0,116.66391
24,2250,1800,42,0,115.93905
24,2250,1900,49,0,117.018364
24,2250,2000,45,0,115.933334
24,2250,2100,54,0,116.11222
24,2250,2200,45,0,113.939995
24,2250,2300,57,0,116.61789
24,2250,2400,50,0,115.1018
24,2250,2500,50,0,116.3228
24,2250,2600,54,0,116.774445
24,2250,2700,45,0,117.16067
24,2250,2800,54,0,118.49796
24,2250,2900,52,0,116.50807
24,2250,3000,56,0,118.24107
24,2250,3100,52,0,116.71211
24,2250,3200,60,0,117.842
24,2250,3300,43,0,116.939064
24,2400,0,80,0,70.033005
24,2400,100,85,0,73.2087
24,2400,200,76,0,66.53395
24,2400,300,99,0,72.42586
24,2400,400,83,0,66.128075
24,2400,500,82,0,72.06536
24,2400,600,83,0,72.7441
24,2400,700,51,0,95.47117
24,2400,800,52,0,106.57654
24,2400,900,46,0,112.96348
24,2400,1000,49,0,113.92204
24,2400,1100,50,0,113.7876
24,2400,1200,48,0,117.522705
24,2400,1300,42,0,117.55762
24,2400,1400,51,0,118.74824
24,2400,1500,43,0,117.43001
24,2400,1600,43,0,118.08162
24,2400,1700,41,0,118.4078
24,2400,1800,49,0,118.2996
24,2400,1900,41,0,118.23024
24,2400,2000,44,0,119.736595
24,2400,2100,45,0,115.54711
24,2400,2200,53,0,117.88661
24,2400,2300,39,0,118.104866
24,2400,2400,49,0,117.740814
24,2400,2500,46,0,118.08696
24,2400,2600,41,0,118.039024
24,2400,2700,53,0,117.61623
24,2400,2800,37,0,118.57053
24,2400,2900,47,0,117.85553
24,2400,3000,46,0,115.947395
24,2400,3100,31,0,119.04323
24,2400,3200,47,0,117.69447
24,2400,3300,29,0,118.29931
24,2550,0,95,0,61.30926
24,2550,100,98,0,66.47398
24,2550,200,89,0,67.186066
24,2550,300,89,0,68.96843
24,2550,400,92,0,67.94663
24,2550,500,95,0,64.28105
24,2550,600,92,0,72.02511
24,2550,700,75,0,92.87187
24,2550,800,61,0,101.8341
24,2550,900,61,0,107.93295
24,2550,1000,57,0,113.00123
24,2550,1100,57,0,114.56018
24,2550,1200,59,0,115.95423
24,2550,1300,54,0,117.99796
24,2550,1400,58,0,116.708275
24,2550,1500,61,0,119.96033
24,2550,1600,55,0,117.56164
24,2550,1700,56,0,117.8175
24,2550,1800,46,0,120.295
24,2550,1900,56,0,117.46375
24,2550,2000,57,0,117.752106
24,2550,2100,45,0,117.79555
24,2550,2200,53,0,118.22717
24,2550,2300,47,0,117.562126
24,2550,2400,49,0,120.1998
24,2550,2500,50,0,119.7566
24,2550,2600,49,0,118.38347
24,2550,2700,45,0,121.40867
24,2550,2800,50,0,118.8262
24,2550,2900,47,0,120.165955
24,2550,3000,46,0,120.822395
24,2550,3100,54,0,119.507034
24,2550,3200,47,0,118.75554
24,2550,3300,42,0,119.91333
24,2700,0,80,0,71.56487
24,2700,100,80,0,68.9365
24,2700,200,90,0,67.14789
24,2700,300,92,0,64.66935
24,2700,400,91,0,65.86956
24,2700,500,82,0,60.572563
24,2700,600,90,0,71.86466
24,2700,700,70,0,91.00157
24,2700,800,62,0,100.963066
24,2700,900,54,0,109.6076
24,2700,1000,52,0,112.03057
24,2700,1100,52,0,115.97807
24,2700,1200,47,0,115.31957
24,2700,1300,50,0,114.665
24,2700,1400,46,0,118.03478
24,2700,1500,43,0,114.46884
24,2700,1600,53,0,116.2317
24,2700,1700,54,0,116.87111
24,2700,1800,44,0,116.181366
24,2700,1900,57,0,117.49702
24,2700,2000,48,0,116.767296
24,2700,2100,57,0,116.713684
24,2700,2200,53,0,116.772644
24,2700,2300,45,0,120.79466
24,2700,2400,59,0,116.84932
24,2700,2500,54,0,118.156296
24,2700,2600,47,0,118.55468
24,2700,2700,57,0,118.290344
24,2700,2800,58,0,116.040344
24,2700,2900,46,0,120.786964
24,2700,3000,49,0,116.27081
24,2700,3100,55,0,119.92873
24,2700,3200,42,0,116.3431
24,2700,3300,49,0,122.274284
24,2850,0,81,0,54.843456
24,2850,100,96,0,62.480103
24,2850,200,90,0,62.879887
24,2850,300,81,0,57.973457
24,2850,400,91,0,65.45725
24,2850,500,76,0,65.975395
24,2850,600,61,0,75.23082
24,2850,700,58,0,96.60725
24,2850,800,43,0,103.593254
24,2850,900,49,0,111.6849
24,2850,1000,47,0,112.80957
24,2850,1100,42,0,115.32166
24,2850,1200,48,0,114.792915
24,2850,1300,44,0,117.605225
24,2850,1400,45,0,116.08378
24,2850,1500,47,0,117.44086
24,2850,1600,43,0,116.79931
24,2850,1700,52,0,117.3852
24,2850,1800,40,0,119.50725
24,2850,1900,48,0,117.77063
24,2850,2000,48,0,116.605415
24,2850,2100,45,0,118.12911
24,2850,2200,51,0,116.9949
24,2850,2300,46,0,117.07217
24,2850,2400,45,0,118.03223
24,2850,2500,47,0,118.28256
24,2850,2600,44,0,118.409546
24,2850,2700,49,0,118.399185
24,2850,2800,50,0,118.4558
24,2850,2900,50,0,117.7808
24,2850,3000,47,0,116.544685
24,2850,3100,51,0,118.09667
24,2850,3200,44,0,115.85432
24,2850,3300,38,0,119.423416
24,3000,0,61,0,68.13049
24,3000,100,61,0,69.28476
24,3000,200,68,0,71.10823
24,3000,300,65,0,70.40015
24,3000,400,66,0,71.129395
24,3000,500,74,0,66.947975
24,3000,600,73,0,65.79739
24,3000,700,60,0,83.69316
24,3000,800,49,0,97.38285
24,3000,900,52,0,105.699615
24,3000,1000,48,0,110.36938
24,3000,1100,46,0,114.07283
24,3000,1200,45,0,114.34311
24,3000,1300,50,0,112.8774
24,3000,1400,47,0,116.08212
24,3000,1500,39,0,114.19282
24,3000,1600,54,0,116.32462
24,3000,1700,37,0,113.02297
24,3000,1800,51,0,117.51667
24,3000,1900,38,0,113.96763
24,3000,2000,47,0,118.208725
24,3000,2100,47,0,114.42872
24,3000,2200,43,0,117.082794
24,3000,2300,45,0,114.80956
24,3000,2400,46,0,117.847824
24,3000,2500,45,0,115.727776
24,3000,2600,47,0,117.00489
24,3000,2700,36,0,115.40834
24,3000,2800,52,0,117.42884
24,3000,2900,40,0,116.18125
24,3000,3000,47,0,116.744255
24,3000,3100,51,0,116.06745
24,3000,3200,46,0,117.598694
24,3000,3300,44,0,117.04727
24,3150,0,101,0,59.115845
24,3150,100,84,0,59.599407
24,3150,200,86,0,65.18861
24,3150,300,78,0,61.961662
24,3150,400,76,0,65.3721
24,3150,500,76,0,68.171974
24,3150,600,75,0,67.71107
24,3150,700,56,0,94.41804
24,3150,800,43,0,105.31837
24,3150,900,44,0,114.19932
24,3150,1000,40,0,115.5895
24,3150,1100,41,0,118.810974
24,3150,1200,44,0,118.6525
24,3150,1300,39,0,118.74564
24,3150,1400,46,0,118.61631
24,3150,1500,40,0,119.027
24,3150,1600,41,0,120.302925
24,3150,1700,42,0,117.98571
24,3150,1800,41,0,120.82513
24,3150,1900,44,0,118.234085
24,3150,2000,36,0,120.71528
24,3150,2100,38,0,119.37947
24,3150,2200,44,0,121.44477
24,3150,2300,36,0,119.651665
24,3150,2400,39,0,122.59385
24,3150,2500,41,0,119.52269
24,3150,2600,42,0,122.566185
24,3150,2700,40,0,119.502
24,3150,2800,44,0,120.45318
24,3150,2900,35,0,121.00057
24,3150,3000,46,0,120.60631
24,3150,3100,34,0,120.397644
24,3150,3200,41,0,120.59
24,3150,3300,29,0,121.93931
24,3300,0,94,0,65.51256
24,3300,100,100,0,64.1763
24,3300,200,104,0,60.976826
24,3300,300,111,0,64.55486
24,3300,400,107,0,58.5186
24,3300,500,110,0,63.15918
24,3300,600,101,0,65.89732
24,3300,700,78,0,83.86026
24,3300,800,74,0,99.40284
24,3300,900,58,0,106.33897
24,3300,1000,54,0,111.772964
24,3300,1100,56,0,112.63536
24,3300,1200,54,0,117.721664
24,3300,1300,52,0,115.21289
24,3300,1400,58,0,116.77035
24,3300,1500,48,0,116.02604
24,3300,1600,60,0,116.61
24,3300,1700,60,0,116.643
24,3300,1800,46,0,118.15782
24,3300,1900,61,0,116.92951
24,3300,2000,51,0,118.240585
24,3300,2100,57,0,117.92457
24,3300,2200,67,0,118.611046
24,3300,2300,45,0,115.613556
24,3300,2400,60,0,121.11201
24,3300,2500,41,0,114.988785
24,3300,2600,62,0,120.28032
24,3300,2700,46,0,115.19935
24,3300,2800,53,0,120.19019
24,3300,2900,48,0,114.804375
24,3300,3000,53,0,120.15887
24,3300,3100,48,0,117.13562
24,3300,3200,52,0,117.88192
24,3300,3300,38,0,116.725266
24,3450,0,83,0,64.33169
24,3450,100,81,0,67.48099
24,3450,200,79,0,62.712402
24,3450,300,87,0,66.83931
24,3450,400,78,0,64.37846
24,3450,500,80,0,67.73175
24,3450,600,75,0,65.40854
24,3450,700,62,0,89.76564
24,3450,800,54,0,98.76704
24,3450,900,45,0,111.34801
24,3450,1000,52,0,114.590004
24,3450,1100,44,0,118.73046
24,3450,1200,47,0,118.00532
24,3450,1300,45,0,120.75778
24,3450,1400,38,0,120.582634
24,3450,1500,52,0,120.10481
24,3450,1600,34,0,122.13441
24,3450,1700,47,0,120.92851
24,3450,1800,44,0,119.79068
24,3450,1900,41,0,120.100006
24,3450,2000,48,0,121.795204
24,3450,2100,42,0,119.67428
24,3450,2200,45,0,123.199554
24,3450,2300,46,0,119.64217
24,3450,2400,51,0,122.11451
24,3450,2500,43,0,118.60628
24,3450,2600,53,0,121.257164
24,3450,2700,39,0,120.09307
24,3450,2800,51,0,121.85726
24,3450,2900,47,0,118.90042
24,3450,3000,45,0,122.67956
24,3450,3100,41,0,119.69731
24,3450,3200,54,0,122.70352
24,3450,3300,28,0,119.12428
24,3600,0,67,0,66.98015
24,3600,100,71,0,74.14085
24,3600,200,55,0,63.868908
24,3600,300,79,0,76.71431
24,3600,400,57,0,65.0
24,3600,500,79,0,73.332275
24,3600,600,57,0,68.86
24,3600,700,53,0,93.56264
24,3600,800,52,0,104.974236
24,3600,900,47,0,108.84255
24,3600,1000,44,0,113.18069
24,3600,1100,46,0,116.28869
24,3600,1200,51,0,116.24137
24,3600,1300,38,0,117.37474
24,3600,1400,48,0,118.75666
24,3600,1500,46,0,118.85478
24,3600,1600,40,0,117.909996
24,3600,1700,51,0,119.85255
24,3600,1800,39,0,118.16897
24,3600,1900,43,0,121.485115
24,3600,2000,40,0,117.429245
24,3600,2100,48,0,121.62896
24,3600,2200,38,0,118.94237
24,3600,2300,44,0,121.42932
24,3600,2400,34,0,117.786766
24,3600,2500,46,0,119.13369
24,3600,2600,37,0,119.45784
24,3600,2700,43,0,117.62256
24,3600,2800,48,0,118.26417
24,3600,2900,37,0,119.0646
24,3600,3000,53,0,116.98717
24,3600,3100,39,0,119.441795
24,3600,3200,48,0,117.19208
24,3600,3300,39,0,118.04103
24,3750,0,83,0,59.44566
24,3750,100,81,0,58.2
24,3750,200,83,0,63.708553
24,3750,300,79,0,60.251266
24,3750,400,77,0,60.95779
24,3750,500,78,0,64.39243
24,3750,600,67,0,67.44985
24,3750,700,50,0,92.6608
24,3750,800,50,0,106.329796
24,3750,900,36,0,108.92111
24,3750,1000,40,0,114.567245
24,3750,1100,43,0,115.952095
24,3750,1200,33,0,118.854546
24,3750,1300,41,0,115.90634
24,3750,1400,33,0,118.064545
24,3750,1500,40,0,117.58925
24,3750,1600,40,0,118.544754
24,3750,1700,32,0,116.909065
24,3750,1800,42,0,118.70286
24,3750,1900,33,0,120.23909
24,3750,2000,38,0,117.51527
24,3750,2100,40,0,118.228745
24,3750,2200,31,0,116.1029
24,3750,2300,37,0,121.44567
24,3750,2400,33,0,116.57394
24,3750,2500,40,0,121.5515
24,3750,2600,36,0,116.46361
24,3750,2700,35,0,121.767426
24,3750,2800,35,0,118.852
24,3750,2900,37,0,119.03892
24,3750,3000,38,0,120.07606
24,3750,3100,31,0,119.46226
24,3750,3200,41,0,119.90488
24,3750,3300,22,0,122.71682
24,3900,0,63,0,66.9419
24,3900,100,50,0,73.1668
24,3900,200,57,0,71.698425
24,3900,300,54,0,67.56703
24,3900,400,55,0,67.520546
24,3900,500,63,0,69.223175
24,3900,600,53,0,62.963398
24,3900,700,45,0,98.003555
24,3900,800,32,0,103.74563
24,3900,900,37,0,116.70027
24,3900,1000,27,0,115.06259
24,3900,1100,39,0,121.73488
24,3900,1200,31,0,120.16581
24,3900,1300,32,0,122.528435
24,3900,1400,36,0,120.62723
24,3900,1500,34,0,121.97941
24,3900,1600,33,0,121.262115
24,3900,1700,36,0,119.40639
24,3900,1800,35,0,121.26543
24,3900,1900,35,0,119.784
24,3900,2000,35,0,119.30886
24,3900,2100,38,0,119.27606
24,3900,2200,36,0,120.284996
24,3900,2300,43,0,119.31837
24,3900,2400,39,0,121.19256
24,3900,2500,39,0,119.0918
24,3900,2600,51,0,119.59686
24,3900,2700,39,0,120.540764
24,3900,2800,45,0,119.01423
24,3900,2900,44,0,119.55432
24,3900,3000,35,0,120.23114
24,3900,3100,49,0,120.57694
24,3900,3200,42,0,118.66976
24,3900,3300,32,0,122.04437
24,4050,0,90,0,63.63389
24,4050,100,91,0,61.13429
24,4050,200,103,0,65.614365
24,4050,300,91,0,63.337032
24,4050,400,94,0,64.97979
24,4050,500,105,0,68.306
24,4050,600,79,0,68.692276
24,4050,700,72,0,89.63944
24,4050,800,70,0,100.97786
24,4050,900,49,0,107.876945
24,4050,1000,59,0,114.40662
24,4050,1100,55,0,116.406364
24,4050,1200,52,0,116.044426
24,4050,1300,48,0,117.390205
24,4050,1400,47,0,117.52958
24,4050,1500,51,0,117.74313
24,4050,1600,56,0,119.24232
24,4050,1700,46,0,118.902176
24,4050,1800,51,0,119.51078
24,4050,1900,51,0,120.00059
24,4050,2000,42,0,121.432144
24,4050,2100,47,0,121.24957
24,4050,2200,36,0,123.1025
24,4050,2300,48,0,121.26312
24,4050,2400,36,0,121.99862
24,4050,2500,41,0,122.47024
24,4050,2600,38,0,122.05132
24,4050,2700,36,0,121.62055
24,4050,2800,40,0,121.64425
24,4050,2900,30,0,123.21
