link,bin,lane,cls,seg,rows,stopped,mean_speed
68,3000,4,signal,2000,5,0,103.394005
68,3150,1,ramp,0,31,0,43.01613
68,3150,1,ramp,100,20,0,40.639503
68,3150,1,ramp,200,42,2,33.413094
68,3150,1,ramp,300,24,0,37.6875
68,3150,1,signal,0,5,0,32.9
68,3150,1,signal,100,4,0,48.035
68,3150,1,signal,200,41,1,37.73
68,3150,1,signal,300,17,0,67.04294
68,3150,1,signal,400,13,0,89.33692
68,3150,1,signal,500,19,0,91.21
68,3150,1,signal,600,33,0,83.46091
68,3150,1,signal,700,29,0,86.267586
68,3150,1,signal,800,27,0,86.60889
68,3150,1,signal,900,27,0,84.68444
68,3150,1,signal,1000,27,0,83.85593
68,3150,1,signal,1100,24,0,83.48333
68,3150,1,signal,1200,28,0,84.630356
68,3150,1,signal,1300,26,0,83.05577
68,3150,1,signal,1400,23,0,83.28435
68,3150,1,signal,1500,23,0,84.3513
68,3150,1,signal,1600,31,0,85.36581
68,3150,1,signal,1700,25,0,83.4232
68,3150,1,signal,1800,23,0,85.81043
68,3150,1,signal,1900,30,0,85.03734
68,3150,1,signal,2000,1,0,116.75
68,3150,2,ramp,0,13,0,56.996155
68,3150,2,ramp,100,12,0,49.661667
68,3150,2,ramp,200,18,0,39.04333
68,3150,2,ramp,300,7,1,24.761429
68,3150,2,signal,0,4,0,56.7775
68,3150,2,signal,100,4,0,55.2575
68,3150,2,signal,200,25,0,47.316803
68,3150,2,signal,300,30,0,60.26033
68,3150,2,signal,400,11,0,82.89636
68,3150,2,signal,500,12,0,95.18084
68,3150,2,signal,600,19,0,87.11526
68,3150,2,signal,700,14,0,88.74857
68,3150,2,signal,800,18,0,94.57111
68,3150,2,signal,900,21,0,94.83666
68,3150,2,signal,1000,18,0,90.03389
68,3150,2,signal,1100,18,0,96.91945
68,3150,2,signal,1200,18,0,91.23222
68,3150,2,signal,1300,19,0,93.56737
68,3150,2,signal,1400,20,0,99.181
68,3150,2,signal,1500,17,0,90.75236
68,3150,2,signal,1600,18,0,94.884445
68,3150,2,signal,1700,14,0,106.060715
68,3150,2,signal,1800,14,0,93.75429
68,3150,2,signal,1900,17,0,103.82294
68,3150,2,signal,2000,4,0,107.17
68,3150,3,ramp,0,12,0,52.595
68,3150,3,ramp,100,11,0,48.81455
68,3150,3,ramp,200,5,0,53.128002
68,3150,3,ramp,300,1,0,37.66
68,3150,3,signal,0,3,0,56.460003
68,3150,3,signal,100,3,0,54.676666
68,3150,3,signal,200,5,0,50.104
68,3150,3,signal,300,16,0,58.298126
68,3150,3,signal,400,21,0,71.1981
68,3150,3,signal,500,13,0,75.81847
68,3150,3,signal,600,16,0,91.58188
68,3150,3,signal,700,14,0,97.95786
68,3150,3,signal,800,13,0,92.54231
68,3150,3,signal,900,14,0,95.60285
68,3150,3,signal,1000,16,0,102.125626
68,3150,3,signal,1100,17,0,106.02177
68,3150,3,signal,1200,16,0,105.5375
68,3150,3,signal,1300,20,0,100.9295
68,3150,3,signal,1400,17,0,96.52
68,3150,3,signal,1500,22,0,101.81636
68,3150,3,signal,1600,25,0,104.211205
68,3150,3,signal,1700,18,0,99.44888
68,3150,3,signal,1800,21,0,98.13429
68,3150,3,signal,1900,23,0,101.68086
68,3150,3,signal,2000,4,0,113.595
68,3150,4,ramp,0,14,0,38.81643
68,3150,4,ramp,100,13,0,45.32461
68,3150,4,signal,100,1,0,87.45
68,3150,4,signal,200,1,0,111.35
68,3150,4,signal,300,8,0,62.86625
68,3150,4,signal,400,15,0,86.209335
68,3150,4,signal,500,13,0,98.18077
68,3150,4,signal,600,12,0,107.25916
68,3150,4,signal,700,17,0,104.44706
68,3150,4,signal,800,18,0,104.96889
68,3150,4,signal,900,19,0,101.98684
68,3150,4,signal,1000,16,0,106.6775
68,3150,4,signal,1100,13,0,99.22538
68,3150,4,signal,1200,19,0,101.39579
68,3150,4,signal,1300,13,0,93.934616
68,3150,4,signal,1400,20,0,93.608
68,3150,4,signal,1500,15,0,84.93933
68,3150,4,signal,1600,10,0,103.45601
68,3150,4,signal,1700,15,0,91.35067
68,3150,4,signal,1800,15,0,91.544
68,3150,4,signal,1900,17,0,100.64824
68,3150,4,signal,2000,2,0,120.990005
68,3300,1,ramp,0,34,0,36.845295
68,3300,1,ramp,100,21,0,42.370003
68,3300,1,ramp,200,56,6,23.76482
68,3300,1,ramp,300,30,0,23.390667
68,3300,1,signal,0,8,0,40.5925
68,3300,1,signal,100,5,0,43.626
68,3300,1,signal,200,44,2,42.549545
68,3300,1,signal,300,30,0,48.939663
68,3300,1,signal,400,15,0,79.495995
68,3300,1,signal,500,21,0,69.127625
68,3300,1,signal,600,42,0,74.37976
68,3300,1,signal,700,38,0,78.26157
68,3300,1,signal,800,38,0,77.23473
68,3300,1,signal,900,32,0,77.98937
68,3300,1,signal,1000,32,0,83.255936
68,3300,1,signal,1100,35,0,80.88514
68,3300,1,signal,1200,32,0,80.754684
68,3300,1,signal,1300,33,0,79.67818
68,3300,1,signal,1400,29,0,81.51
68,3300,1,signal,1500,32,0,79.906876
68,3300,1,signal,1600,30,0,78.99233
68,3300,1,signal,1700,30,0,77.51667
68,3300,1,signal,1800,29,0,75.45413
68,3300,1,signal,1900,31,0,78.32935
68,3300,1,signal,2000,3,0,90.51
68,3300,2,ramp,0,27,0,41.85815
68,3300,2,ramp,100,17,0,45.187057
68,3300,2,ramp,200,18,1,39.175003
68,3300,2,ramp,300,27,6,15.077037
68,3300,2,signal,0,5,0,44.388
68,3300,2,signal,100,4,0,47.1875
68,3300,2,signal,200,21,0,41.386665
68,3300,2,signal,300,26,0,65.85039
68,3300,2,signal,400,16,0,88.249374
68,3300,2,signal,500,19,0,95.80527
68,3300,2,signal,600,30,0,79.623665
68,3300,2,signal,700,26,0,91.104996
68,3300,2,signal,800,29,0,92.87103
68,3300,2,signal,900,26,0,85.43115
68,3300,2,signal,1000,31,0,90.339355
68,3300,2,signal,1100,28,0,88.59821
68,3300,2,signal,1200,28,0,88.95857
68,3300,2,signal,1300,30,0,88.49033
68,3300,2,signal,1400,29,0,89.88379
68,3300,2,signal,1500,27,0,84.86666
68,3300,2,signal,1600,32,0,83.30688
68,3300,2,signal,1700,28,0,83.796074
68,3300,2,signal,1800,30,0,89.49233
68,3300,2,signal,1900,29,0,80.79379
68,3300,2,signal,2000,5,0,97.126
68,3300,3,ramp,0,11,0,58.346363
68,3300,3,ramp,100,9,0,50.09111
68,3300,3,ramp,200,7,0,62.78286
68,3300,3,ramp,300,2,2,3.0149999
68,3300,3,signal,0,2,0,40.025
68,3300,3,signal,100,3,0,45.16
68,3300,3,signal,200,11,0,37.93545
68,3300,3,signal,300,25,3,48.26
68,3300,3,signal,400,22,0,79.30364
68,3300,3,signal,500,24,0,87.200836
68,3300,3,signal,600,20,0,78.664505
68,3300,3,signal,700,25,0,92.3768
68,3300,3,signal,800,24,0,88.51501
68,3300,3,signal,900,22,0,82.39
68,3300,3,signal,1000,20,0,86.896996
68,3300,3,signal,1100,17,0,79.33
68,3300,3,signal,1200,20,0,86.0505
68,3300,3,signal,1300,18,0,81.09555
68,3300,3,signal,1400,18,0,82.39834
68,3300,3,signal,1500,19,0,65.99526
68,3300,3,signal,1600,21,0,77.23334
68,3300,3,signal,1700,26,0,78.78423
68,3300,3,signal,1800,22,0,79.94546
68,3300,3,signal,1900,23,0,90.62608
68,3300,3,signal,2000,4,0,108.885
68,3300,4,ramp,0,15,0,41.626667
68,3300,4,ramp,100,13,0,62.909233
68,3300,4,ramp,200,2,0,61.195
68,3300,4,ramp,300,2,1,9.37
68,3300,4,signal,0,4,0,42.7375
68,3300,4,signal,100,4,0,56.195
68,3300,4,signal,200,5,0,43.396
68,3300,4,signal,300,12,0,46.228333
68,3300,4,signal,400,15,0,62.346
68,3300,4,signal,500,21,0,67.34381
68,3300,4,signal,600,21,0,71.05619
68,3300,4,signal,700,18,0,80.18222
68,3300,4,signal,800,23,0,82.0913
68,3300,4,signal,900,23,0,84.386086
68,3300,4,signal,1000,19,0,84.16053
68,3300,4,signal,1100,21,0,101.99143
68,3300,4,signal,1200,21,0,90.18905
68,3300,4,signal,1300,20,0,95.0205
68,3300,4,signal,1400,23,0,98.037834
68,3300,4,signal,1500,23,0,99.42304
68,3300,4,signal,1600,25,0,90.6764
68,3300,4,signal,1700,27,0,93.4826
68,3300,4,signal,1800,20,0,91.516495
68,3300,4,signal,1900,22,0,99.531815
68,3300,4,signal,2000,1,0,105.64
68,3450,1,ramp,0,30,0,37.147
68,3450,1,ramp,100,22,0,43.181362
68,3450,1,ramp,200,58,8,20.565172
68,3450,1,ramp,300,42,6,22.493334
68,3450,1,signal,0,6,0,35.023335
68,3450,1,signal,100,3,0,38.076664
68,3450,1,signal,200,42,1,38.27738
68,3450,1,signal,300,25,0,50.457203
68,3450,1,signal,400,14,0,83.79071
68,3450,1,signal,500,20,0,83.6105
68,3450,1,signal,600,41,0,80.06
68,3450,1,signal,700,37,0,83.147026
68,3450,1,signal,800,36,0,83.60028
68,3450,1,signal,900,38,0,82.45053
68,3450,1,signal,1000,35,0,79.924286
68,3450,1,signal,1100,31,0,78.38968
68,3450,1,signal,1200,28,0,79.01929
68,3450,1,signal,1300,30,0,77.031334
68,3450,1,signal,1400,35,0,80.20857
68,3450,1,signal,1500,33,0,80.40212
68,3450,1,signal,1600,29,0,81.79827
68,3450,1,signal,1700,25,0,78.3216
68,3450,1,signal,1800,26,0,82.34192
68,3450,1,signal,1900,26,0,78.32616
68,3450,1,signal,2000,4,0,88.270004
68,3450,2,ramp,0,26,0,31.623077
68,3450,2,ramp,100,9,0,40.27333
68,3450,2,ramp,200,21,1,39.048096
68,3450,2,ramp,300,45,19,9.381333
68,3450,2,signal,0,6,0,25.863333
68,3450,2,signal,100,4,0,48.557503
68,3450,2,signal,200,18,0,43.356667
68,3450,2,signal,300,36,11,38.18944
68,3450,2,signal,400,10,0,79.945
68,3450,2,signal,500,14,0,86.75143
68,3450,2,signal,600,20,0,83.109505
68,3450,2,signal,700,22,0,94.45818
68,3450,2,signal,800,21,0,91.85762
68,3450,2,signal,900,20,0,90.8825
68,3450,2,signal,1000,20,0,98.9665
68,3450,2,signal,1100,21,0,86.6
68,3450,2,signal,1200,27,0,86.46556
68,3450,2,signal,1300,22,0,90.86409
68,3450,2,signal,1400,23,0,84.38565
68,3450,2,signal,1500,37,0,84.62919
68,3450,2,signal,1600,24,0,83.80375
68,3450,2,signal,1700,29,0,84.11689
68,3450,2,signal,1800,29,0,84.035515
68,3450,2,signal,1900,30,0,84.51
68,3450,2,signal,2000,2,0,128.375
68,3450,3,ramp,0,17,0,46.639412
68,3450,3,ramp,100,9,0,45.22111
68,3450,3,ramp,200,5,0,69.436
68,3450,3,ramp,300,13,7,7.779231
68,3450,3,signal,0,2,0,68.63
68,3450,3,signal,100,4,0,63.449997
68,3450,3,signal,200,8,0,42.15375
68,3450,3,signal,300,11,0,50.692726
68,3450,3,signal,400,16,0,83.695
68,3450,3,signal,500,13,0,93.51
68,3450,3,signal,600,15,0,92.90666
68,3450,3,signal,700,23,0,91.22521
68,3450,3,signal,800,19,0,96.28368
68,3450,3,signal,900,18,0,87.70889
68,3450,3,signal,1000,22,0,85.80909
68,3450,3,signal,1100,26,0,83.91731
68,3450,3,signal,1200,24,0,79.12417
68,3450,3,signal,1300,25,0,77.53
68,3450,3,signal,1400,23,0,68.183044
68,3450,3,signal,1500,28,0,78.027145
68,3450,3,signal,1600,25,0,79.886
68,3450,3,signal,1700,28,0,87.25786
68,3450,3,signal,1800,20,0,76.853004
68,3450,3,signal,1900,22,0,80.968636
68,3450,3,signal,2000,1,0,71.29
68,3450,4,ramp,0,13,0,47.17615
68,3450,4,ramp,100,17,0,58.47
68,3450,4,signal,0,4,0,50.475
68,3450,4,signal,100,3,0,55.556667
68,3450,4,signal,200,5,0,62.314003
68,3450,4,signal,300,15,0,66.74333
68,3450,4,signal,400,12,0,78.416664
68,3450,4,signal,500,10,0,99.388
68,3450,4,signal,600,15,0,92.97
68,3450,4,signal,700,13,0,78.066154
68,3450,4,signal,800,14,0,88.593575
68,3450,4,signal,900,15,0,86.063995
68,3450,4,signal,1000,18,0,86.23778
68,3450,4,signal,1100,22,0,78.939545
68,3450,4,signal,1200,19,0,66.9079
68,3450,4,signal,1300,27,0,64.114075
68,3450,4,signal,1400,25,0,68.3052
68,3450,4,signal,1500,18,0,76.89778
68,3450,4,signal,1600,13,0,68.86616
68,3450,4,signal,1700,17,0,75.204704
68,3450,4,signal,1800,21,0,75.7
68,3450,4,signal,1900,19,0,80.8379
68,3450,4,signal,2000,2,0,98.649994
68,3600,1,ramp,0,21,0,39.79095
68,3600,1,ramp,100,16,0,40.479374
68,3600,1,ramp,200,31,0,35.567097
68,3600,1,ramp,300,27,1,29.550741
68,3600,1,signal,0,7,0,30.991428
68,3600,1,signal,100,2,0,45.495003
68,3600,1,signal,200,45,1,42.022446
68,3600,1,signal,300,24,0,63.3175
68,3600,1,signal,400,14,0,84.72857
68,3600,1,signal,500,24,0,83.27541
68,3600,1,signal,600,42,0,80.845955
68,3600,1,signal,700,43,0,81.058136
68,3600,1,signal,800,37,0,80.58838
68,3600,1,signal,900,35,0,82.94429
68,3600,1,signal,1000,34,0,84.18441
68,3600,1,signal,1100,36,0,83.266945
68,3600,1,signal,1200,39,0,83.38949
68,3600,1,signal,1300,38,0,83.14132
68,3600,1,signal,1400,32,0,83.90094
68,3600,1,signal,1500,35,0,82.38342
68,3600,1,signal,1600,35,0,82.683426
68,3600,1,signal,1700,34,0,83.17382
68,3600,1,signal,1800,33,0,82.21879
68,3600,1,signal,1900,31,0,82.868385
68,3600,1,signal,2000,3,0,80.54667
68,3600,2,ramp,0,19,0,54.984207
68,3600,2,ramp,100,10,0,56.622997
68,3600,2,ramp,200,18,0,50.43
68,3600,2,ramp,300,10,4,17.27
68,3600,2,signal,0,3,0,61.686665
68,3600,2,signal,100,8,0,51.0125
68,3600,2,signal,200,22,2,42.76227
68,3600,2,signal,300,24,0,67.33791
68,3600,2,signal,400,16,0,81.12937
68,3600,2,signal,500,15,0,90.38467
68,3600,2,signal,600,23,0,86.83261
68,3600,2,signal,700,23,0,92.72521
68,3600,2,signal,800,24,0,94.66708
68,3600,2,signal,900,25,0,93.873604
68,3600,2,signal,1000,24,0,95.82709
68,3600,2,signal,1100,24,0,97.36041
68,3600,2,signal,1200,25,0,97.0572
68,3600,2,signal,1300,22,0,97.920456
68,3600,2,signal,1400,14,0,96.55857
68,3600,2,signal,1500,23,0,102.25695
68,3600,2,signal,1600,19,0,96.448425
68,3600,2,signal,1700,19,0,99.304214
68,3600,2,signal,1800,18,0,101.58889
68,3600,2,signal,1900,17,0,91.325294
68,3600,2,signal,2000,2,0,116.395004
68,3600,3,ramp,0,11,0,60.216366
68,3600,3,ramp,100,11,0,60.157272
68,3600,3,ramp,200,3,0,54.953335
68,3600,3,ramp,300,1,0,34.25
68,3600,3,signal,0,4,0,59.125
68,3600,3,signal,100,8,0,54.105
68,3600,3,signal,200,12,0,44.543335
68,3600,3,signal,300,25,0,56.3592
68,3600,3,signal,400,21,0,64.9181
68,3600,3,signal,500,20,0,54.71
68,3600,3,signal,600,24,0,64.43458
68,3600,3,signal,700,25,0,65.775604
68,3600,3,signal,800,22,0,63.55
68,3600,3,signal,900,22,0,73.76545
68,3600,3,signal,1000,20,0,71.403496
68,3600,3,signal,1100,14,0,67.53
68,3600,3,signal,1200,19,0,76.54158
68,3600,3,signal,1300,21,0,69.770004
68,3600,3,signal,1400,16,0,80.73625
68,3600,3,signal,1500,14,0,87.57642
68,3600,3,signal,1600,23,0,95.08347
68,3600,3,signal,1700,17,0,90.04176
68,3600,3,signal,1800,21,0,98.339516
68,3600,3,signal,1900,21,0,96.26619
68,3600,3,signal,2000,4,0,113.9225
68,3600,4,ramp,0,10,0,41.627003
68,3600,4,ramp,100,10,0,45.482002
68,3600,4,signal,0,7,0,35.29143
68,3600,4,signal,100,6,0,40.633335
68,3600,4,signal,200,6,0,51.851665
68,3600,4,signal,300,14,0,58.43571
68,3600,4,signal,400,21,0,78.27809
68,3600,4,signal,500,22,0,90.53545
68,3600,4,signal,600,16,0,79.99563
68,3600,4,signal,700,21,0,95.83238
68,3600,4,signal,800,23,0,95.66392
68,3600,4,signal,900,18,0,83.35722
68,3600,4,signal,1000,21,0,90.70286
68,3600,4,signal,1100,19,0,96.9921
68,3600,4,signal,1200,18,0,101.97222
68,3600,4,signal,1300,17,0,98.306465
68,3600,4,signal,1400,13,0,105.354614
68,3600,4,signal,1500,18,0,106.469444
68,3600,4,signal,1600,16,0,103.23187
68,3600,4,signal,1700,12,0,96.744995
68,3600,4,signal,1800,20,0,98.0805
68,3600,4,signal,1900,15,0,103.05399
68,3600,4,signal,2000,1,0,116.22
68,3750,1,ramp,0,23,0,41.251305
68,3750,1,ramp,100,12,0,42.55917
68,3750,1,ramp,200,33,0,30.82212
68,3750,1,ramp,300,34,0,25.99147
68,3750,1,signal,0,6,0,39.05
68,3750,1,signal,100,6,0,40.965
68,3750,1,signal,200,46,1,33.423695
68,3750,1,signal,300,32,1,40.10375
68,3750,1,signal,400,9,0,79.98889
68,3750,1,signal,500,19,0,78.72421
68,3750,1,signal,600,48,0,82.89875
68,3750,1,signal,700,32,0,83.517815
68,3750,1,signal,800,35,0,85.03829
68,3750,1,signal,900,36,0,82.30806
68,3750,1,signal,1000,36,0,83.03
68,3750,1,signal,1100,36,0,80.78166
68,3750,1,signal,1200,34,0,86.00677
68,3750,1,signal,1300,33,0,81.73121
68,3750,1,signal,1400,37,0,83.966484
68,3750,1,signal,1500,42,0,82.190956
68,3750,1,signal,1600,39,0,84.67872
68,3750,1,signal,1700,39,0,84.52384
68,3750,1,signal,1800,35,0,80.46257
68,3750,1,signal,1900,39,0,83.25026
68,3750,1,signal,2000,3,0,84.05667
68,3750,2,ramp,0,18,0,55.048332
68,3750,2,ramp,100,11,0,54.50091
68,3750,2,ramp,200,16,0,45.485
68,3750,2,ramp,300,75,52,4.5981336
68,3750,2,signal,0,4,0,62.2325
68,3750,2,signal,100,2,0,70.43
68,3750,2,signal,200,22,0,40.476818
68,3750,2,signal,300,16,1,53.609375
68,3750,2,signal,400,16,0,72.741875
68,3750,2,signal,500,13,0,87.51385
68,3750,2,signal,600,18,0,84.60389
68,3750,2,signal,700,27,0,87.03149
68,3750,2,signal,800,16,0,88.70625
68,3750,2,signal,900,25,0,81.562004
68,3750,2,signal,1000,27,0,81.34556
68,3750,2,signal,1100,27,0,82.28926
68,3750,2,signal,1200,28,0,86.185715
68,3750,2,signal,1300,28,0,82.376076
68,3750,2,signal,1400,29,0,81.599655
68,3750,2,signal,1500,35,0,79.690285
68,3750,2,signal,1600,31,0,76.27871
68,3750,2,signal,1700,30,0,71.99467
68,3750,2,signal,1800,29,0,79.71759
68,3750,2,signal,1900,30,0,79.052666
68,3750,2,signal,2000,4,0,87.375
68,3750,3,ramp,0,8,0,62.24125
68,3750,3,ramp,100,9,0,65.55
68,3750,3,ramp,200,7,0,68.527145
68,3750,3,ramp,300,15,11,5.6033335
68,3750,3,signal,0,3,0,67.746666
68,3750,3,signal,100,3,0,72.35
68,3750,3,signal,200,10,0,48.352
68,3750,3,signal,300,19,0,59.307365
68,3750,3,signal,400,23,0,84.65696
68,3750,3,signal,500,14,0,86.58286
68,3750,3,signal,600,20,0,94.7755
68,3750,3,signal,700,19,0,86.97105
68,3750,3,signal,800,17,0,89.46882
68,3750,3,signal,900,25,0,90.4108
68,3750,3,signal,1000,23,0,84.81218
68,3750,3,signal,1100,25,0,83.4648
68,3750,3,signal,1200,26,0,82.22769
68,3750,3,signal,1300,28,0,81.11714
68,3750,3,signal,1400,28,0,71.229996
68,3750,3,signal,1500,27,0,66.60371
68,3750,3,signal,1600,30,0,70.74634
68,3750,3,signal,1700,26,0,63.41846
68,3750,3,signal,1800,29,0,65.55138
68,3750,3,signal,1900,26,0,73.85961
68,3750,3,signal,2000,4,0,87.6775
68,3750,4,ramp,0,15,0,41.879333
68,3750,4,ramp,100,12,0,53.245
68,3750,4,signal,0,4,0,41.02
68,3750,4,signal,100,6,0,53.845
68,3750,4,signal,200,5,0,64.822
68,3750,4,signal,300,25,0,56.6044
68,3750,4,signal,400,15,0,64.544
68,3750,4,signal,500,18,0,73.16889
68,3750,4,signal,600,20,0,79.1715
68,3750,4,signal,700,23,0,81.272606
68,3750,4,signal,800,21,0,78.36524
68,3750,4,signal,900,27,0,82.73037
68,3750,4,signal,1000,23,0,85.31565
68,3750,4,signal,1100,26,0,80.80384
68,3750,4,signal,1200,30,0,66.55434
68,3750,4,signal,1300,27,0,68.9337
68,3750,4,signal,1400,24,0,66.99042
68,3750,4,signal,1500,25,0,63.4552
68,3750,4,signal,1600,25,0,71.672005
68,3750,4,signal,1700,24,0,69.7925
68,3750,4,signal,1800,26,0,72.14192
68,3750,4,signal,1900,22,0,78.67773
68,3750,4,signal,2000,4,0,109.985
68,3900,1,ramp,0,27,0,47.406296
68,3900,1,ramp,100,21,0,44.818096
68,3900,1,ramp,200,60,4,26.261333
68,3900,1,ramp,300,43,4,18.779535
68,3900,1,signal,0,3,0,37.116665
68,3900,1,signal,100,5,0,41.978
68,3900,1,signal,200,49,1,34.551838
68,3900,1,signal,300,37,0,36.5
68,3900,1,signal,400,11,0,76.446365
68,3900,1,signal,500,19,0,82.74105
68,3900,1,signal,600,29,0,82.491035
68,3900,1,signal,700,27,0,82.348885
68,3900,1,signal,800,24,0,80.10208
68,3900,1,signal,900,20,0,78.4955
68,3900,1,signal,1000,25,0,81.8624
68,3900,1,signal,1100,23,0,82.008255
68,3900,1,signal,1200,23,0,82.635216
68,3900,1,signal,1300,27,0,82.721855
68,3900,1,signal,1400,23,0,82.29522
68,3900,1,signal,1500,18,0,87.12723
68,3900,1,signal,1600,21,0,86.71095
68,3900,1,signal,1700,28,0,88.38679
68,3900,1,signal,1800,23,0,85.41782
68,3900,1,signal,1900,22,0,87.50455
68,3900,1,signal,2000,4,0,92.2575
68,3900,2,ramp,0,17,0,51.625885
68,3900,2,ramp,100,11,0,49.050907
68,3900,2,ramp,200,20,1,35.335503
68,3900,2,ramp,300,47,15,10.13383
68,3900,2,signal,0,6,0,58.391663
68,3900,2,signal,100,5,0,51.604004
68,3900,2,signal,200,25,0,38.1248
68,3900,2,signal,300,22,0,56.661366
68,3900,2,signal,400,22,0,78.25091
68,3900,2,signal,500,15,0,95.326004
68,3900,2,signal,600,15,0,93.008
68,3900,2,signal,700,24,0,100.11667
68,3900,2,signal,800,16,0,95.6325
68,3900,2,signal,900,24,0,100.174164
68,3900,2,signal,1000,26,0,97.23539
68,3900,2,signal,1100,19,0,91.85264
68,3900,2,signal,1200,26,0,93.590775
68,3900,2,signal,1300,28,0,88.32572
68,3900,2,signal,1400,24,0,90.17917
68,3900,2,signal,1500,28,0,81.94643
68,3900,2,signal,1600,25,0,81.488
68,3900,2,signal,1700,27,0,84.614075
68,3900,2,signal,1800,24,0,85.615
68,3900,2,signal,1900,20,0,80.4055
68,3900,2,signal,2000,7,0,102.94857
68,3900,3,ramp,0,12,0,64.65
68,3900,3,ramp,100,11,0,61.140907
68,3900,3,ramp,200,7,0,61.851433
68,3900,3,ramp,300,3,1,18.686666
68,3900,3,signal,0,4,0,79.1475
68,3900,3,signal,100,4,0,76.3375
68,3900,3,signal,200,7,0,52.71
68,3900,3,signal,300,29,0,55.349655
68,3900,3,signal,400,15,0,74.87
68,3900,3,signal,500,14,0,85.024284
68,3900,3,signal,600,18,0,100.024445
68,3900,3,signal,700,19,0,104.24737
68,3900,3,signal,800,22,0,110.85318
68,3900,3,signal,900,19,0,105.38999
68,3900,3,signal,1000,21,0,106.46571
68,3900,3,signal,1100,22,0,102.60591
68,3900,3,signal,1200,22,0,99.534546
68,3900,3,signal,1300,22,0,101.03
68,3900,3,signal,1400,24,0,99.95792
68,3900,3,signal,1500,22,0,100.66727
68,3900,3,signal,1600,24,0,95.30833
68,3900,3,signal,1700,30,0,94.881996
68,3900,3,signal,1800,21,0,98.44
68,3900,3,signal,1900,26,0,97.5923
68,3900,3,signal,2000,5,0,122.18199
68,3900,4,ramp,0,16,0,44.065
68,3900,4,ramp,100,11,0,50.888184
68,3900,4,ramp,200,1,0,61.06
68,3900,4,signal,0,5,0,49.726
68,3900,4,signal,100,5,0,59.428
68,3900,4,signal,200,9,0,57.587776
68,3900,4,signal,300,19,0,53.100525
68,3900,4,signal,400,22,0,78.09591
68,3900,4,signal,500,16,0,87.97313
68,3900,4,signal,600,18,0,88.54833
68,3900,4,signal,700,16,0,95.38563
68,3900,4,signal,800,16,0,89.99687
68,3900,4,signal,900,21,0,85.00476
68,3900,4,signal,1000,21,0,84.25
68,3900,4,signal,1100,15,0,71.78066
68,3900,4,signal,1200,23,0,80.75174
68,3900,4,signal,1300,14,0,73.45143
68,3900,4,signal,1400,17,0,81.81706
68,3900,4,signal,1500,18,0,81.081665
68,3900,4,signal,1600,20,0,84.838
68,3900,4,signal,1700,15,0,77.684
68,3900,4,signal,1800,20,0,85.801
68,3900,4,signal,1900,18,0,86.74833
68,3900,4,signal,2000,2,0,105.24
68,4050,1,ramp,0,26,0,36.255
68,4050,1,ramp,100,16,0,40.076874
68,4050,1,ramp,200,51,5,26.015099
68,4050,1,ramp,300,27,0,35.86
68,4050,1,signal,0,1,0,43.91
68,4050,1,signal,100,2,0,44.58
68,4050,1,signal,200,36,0,45.74028
68,4050,1,signal,300,15,0,57.354
68,4050,1,signal,400,10,0,92.32
68,4050,1,signal,500,13,0,86.93616
68,4050,1,signal,600,21,0,90.290955
68,4050,1,signal,700,17,0,87.19294
68,4050,1,signal,800,17,0,89.94706
68,4050,1,signal,900,24,0,91.9925
68,4050,1,signal,1000,21,0,90.10429
68,4050,1,signal,1100,22,0,91.33863
68,4050,1,signal,1200,20,0,90.232
68,4050,1,signal,1300,14,0,88.795
68,4050,1,signal,1400,18,0,94.80112
68,4050,1,signal,1500,17,0,83.24764
68,4050,1,signal,1600,18,0,85.675
68,4050,1,signal,1700,19,0,78.72053
68,4050,1,signal,1800,16,0,78.12187
68,4050,1,signal,1900,18,0,85.37056
68,4050,1,signal,2000,3,0,109.53
68,4050,2,ramp,0,20,0,44.0745
68,4050,2,ramp,100,16,0,46.216877
68,4050,2,ramp,200,17,0,47.59353
68,4050,2,ramp,300,7,1,24.22143
68,4050,2,signal,200,19,0,47.763683
68,4050,2,signal,300,24,0,66.13625
68,4050,2,signal,400,18,0,80.168335
68,4050,2,signal,500,14,0,79.71429
68,4050,2,signal,600,17,0,91.911766
68,4050,2,signal,700,20,0,90.846504
68,4050,2,signal,800,15,0,84.88467
68,4050,2,signal,900,12,0,89.02334
68,4050,2,signal,1000,15,0,85.808
68,4050,2,signal,1100,17,0,91.708824
68,4050,2,signal,1200,18,0,89.12056
68,4050,2,signal,1300,17,0,88.02765
68,4050,2,signal,1400,14,0,85.88572
68,4050,2,signal,1500,19,0,82.795265
68,4050,2,signal,1600,22,0,88.795
68,4050,2,signal,1700,15,0,82.72133
68,4050,2,signal,1800,22,0,86.99364
68,4050,2,signal,1900,18,0,100.04722
68,4050,2,signal,2000,2,0,100.134995
68,4050,3,ramp,0,8,0,64.07375
68,4050,3,ramp,100,11,0,59.81273
68,4050,3,ramp,200,1,0,75.78
68,4050,3,signal,300,20,0,69.6295
68,4050,3,signal,400,14,0,92.19714
68,4050,3,signal,500,15,0,87.736
68,4050,3,signal,600,9,0,81.13333
68,4050,3,signal,700,17,0,95.68588
68,4050,3,signal,800,13,0,95.347694
68,4050,3,signal,900,12,0,93.45333
68,4050,3,signal,1000,12,0,96.75
68,4050,3,signal,1100,15,0,98.099335
