link,bin,seg,lane,rows,stopped,mean_speed,nveh
40,3750,800,3,1,0,44.99,1
40,3750,800,4,276,241,2.7743118,27
40,3750,900,1,4,0,47.49,3
40,3750,900,2,3,0,74.81,3
40,3750,900,3,2,0,45.364998,1
40,3750,900,4,437,404,1.7971624,18
40,3750,1000,1,5,0,46.348,3
40,3750,1000,2,4,0,64.0175,3
40,3750,1000,3,2,0,44.99,1
40,3750,1000,4,449,412,2.201804,25
40,3750,1100,1,5,0,45.482002,3
40,3750,1100,2,3,0,52.673336,2
40,3750,1100,3,2,0,26.125,2
40,3750,1100,4,416,377,2.328125,31
40,3750,1200,1,1,0,37.86,1
40,3750,1200,2,41,37,2.3914635,3
40,3750,1200,3,25,20,3.3604002,2
40,3750,1200,4,247,225,2.3225505,23
40,3900,0,1,5,0,40.27,4
40,3900,0,2,3,0,62.676666,3
40,3900,0,3,5,0,62.488,3
40,3900,100,1,11,0,48.17,7
40,3900,100,2,3,0,43.486668,2
40,3900,100,3,3,0,41.34667,2
40,3900,100,4,3,0,118.41,3
40,3900,200,1,12,0,41.5975,7
40,3900,200,2,6,0,40.508335,5
40,3900,200,3,4,0,40.25,3
40,3900,200,4,3,0,98.71,3
40,3900,300,1,4,0,41.725,3
40,3900,300,2,2,0,65.35,2
40,3900,300,3,5,0,43.28,4
40,3900,300,4,10,0,49.514,8
40,3900,400,1,5,0,42.316,3
40,3900,400,3,3,0,66.59333,2
40,3900,400,4,15,0,34.242,8
40,3900,500,1,7,0,52.012856,4
40,3900,500,3,2,0,68.115,2
40,3900,500,4,19,0,39.89158,9
40,3900,600,1,6,0,54.653336,4
40,3900,600,3,3,0,71.10667,2
40,3900,600,4,17,0,40.76059,10
40,3900,700,1,5,0,41.348,3
40,3900,700,3,2,0,41.815002,1
40,3900,700,4,48,27,15.006458,12
40,3900,800,1,7,0,53.14857,4
40,3900,800,3,3,0,75.97,2
40,3900,800,4,338,306,2.3319528,24
40,3900,900,1,4,0,41.2975,3
40,3900,900,3,1,0,40.13,1
40,3900,900,4,339,298,3.2368143,19
40,3900,1000,1,7,0,53.559998,4
40,3900,1000,3,3,0,78.683334,2
40,3900,1000,4,415,377,2.12547,27
40,3900,1100,1,5,0,58.28,4
40,3900,1100,3,2,0,41.5,1
40,3900,1100,4,454,403,1.8892292,30
40,3900,1200,1,2,0,43.065002,2
40,3900,1200,2,3,2,4.2000003,3
40,3900,1200,3,9,6,21.470001,3
40,3900,1200,4,268,247,1.7671268,22
40,4050,0,1,8,0,52.760002,6
40,4050,0,2,5,0,73.194,5
40,4050,0,3,3,0,41.03,2
40,4050,0,4,3,0,56.166668,2
40,4050,100,1,5,0,51.476,4
40,4050,100,2,5,0,64.8,4
40,4050,100,3,7,0,65.26,5
40,4050,100,4,3,0,61.906666,2
40,4050,200,1,7,0,84.979996,6
40,4050,200,2,3,0,50.753338,3
40,4050,200,3,3,0,56.663334,2
40,4050,200,4,3,0,55.89333,2
40,4050,300,2,3,0,94.56667,3
40,4050,300,3,6,0,76.935,5
40,4050,300,4,7,0,41.234287,4
40,4050,400,1,1,0,120.14,1
40,4050,400,3,4,0,112.44,4
40,4050,400,4,11,0,46.426365,7
40,4050,500,1,1,0,115.01,1
40,4050,500,4,15,0,55.83,9
40,4050,600,1,1,0,123.42,1
40,4050,600,3,1,0,97.43,1
40,4050,600,4,13,0,51.083847,8
40,4050,700,1,1,0,122.83,1
40,4050,700,3,1,0,101.73,1
40,4050,700,4,27,12,24.144075,11
40,4050,800,1,2,0,121.08,2
40,4050,800,3,1,0,90.81,1
40,4050,800,4,343,312,2.3780758,24
40,4050,900,1,1,0,119.49,1
40,4050,900,4,360,329,2.1999445,15
40,4050,1000,1,1,0,121.2,1
40,4050,1000,3,2,0,63.809998,1
40,4050,1000,4,360,328,2.136722,25
40,4050,1100,1,1,0,122.76,1
40,4050,1100,3,1,0,57.71,1
40,4050,1100,4,432,392,2.1609259,29
40,4050,1200,1,2,0,78.34,2
40,4050,1200,3,11,9,4.021818,2
40,4050,1200,4,264,242,2.2285607,24
40,4200,0,1,2,0,50.135002,2
40,4200,0,2,2,0,43.84,1
40,4200,0,3,5,0,43.682,3
40,4200,0,4,5,0,32.338,2
40,4200,100,1,5,0,68.116,4
40,4200,100,2,2,0,41.815002,1
40,4200,100,3,6,0,41.501667,3
40,4200,100,4,4,0,32.379997,2
40,4200,200,1,3,0,52.013332,3
40,4200,200,2,5,0,48.202003,5
40,4200,200,3,4,0,49.894997,4
40,4200,200,4,4,0,32.38,2
40,4200,300,1,3,0,71.869995,2
40,4200,300,2,2,0,58.315002,2
40,4200,300,3,2,0,38.96,2
40,4200,300,4,13,0,42.165386,8
40,4200,400,1,1,0,44.6,1
40,4200,400,3,2,0,42.83,1
40,4200,400,4,14,0,44.31786,9
40,4200,500,1,2,0,42.425003,1
40,4200,500,2,1,0,140.49,1
40,4200,500,3,2,0,43.84,1
40,4200,500,4,14,0,49.934288,9
40,4200,600,1,2,0,42.425,1
40,4200,600,3,1,0,42.83,1
40,4200,600,4,16,0,51.25875,10
40,4200,700,1,1,0,45.47,1
40,4200,700,3,2,0,92.445,2
40,4200,700,4,27,6,26.89037,11
40,4200,800,1,2,0,42.425,1
40,4200,800,4,342,307,2.506345,25
40,4200,900,1,2,0,42.425003,1
40,4200,900,3,1,0,130.13,1
40,4200,900,4,375,340,2.2588,16
40,4200,1000,1,1,0,44.6,1
40,4200,1000,3,1,0,112.13,1
40,4200,1000,4,365,334,1.9826574,24
40,4200,1100,1,2,0,42.425,1
40,4200,1100,4,386,353,1.7661917,25
40,4200,1200,1,1,0,41.99,1
40,4200,1200,3,11,9,6.4363637,1
40,4200,1200,4,257,235,2.110778,21
40,4350,0,1,2,0,88.119995,2
40,4350,0,2,5,0,68.630005,4
40,4350,0,3,6,0,43.391666,3
40,4350,0,4,6,0,52.23833,4
40,4350,100,1,3,0,95.06,3
40,4350,100,2,3,0,57.24667,2
40,4350,100,3,6,0,52.655,4
40,4350,100,4,7,0,40.567142,4
40,4350,200,1,4,0,82.8275,4
40,4350,200,2,3,0,89.48334,3
40,4350,200,3,3,0,43.149998,3
40,4350,200,4,6,0,45.49167,4
40,4350,300,1,2,0,42.61,1
40,4350,300,2,3,0,53.149998,2
40,4350,300,3,5,0,83.886,4
40,4350,300,4,9,0,40.767776,5
40,4350,400,1,2,0,84.435,2
40,4350,400,2,3,0,67.69334,2
40,4350,400,3,1,0,41.85,1
40,4350,400,4,12,0,42.280834,7
40,4350,500,1,3,0,74.86667,2
40,4350,500,2,1,0,43.82,1
40,4350,500,3,2,0,123.96,2
40,4350,500,4,15,0,51.753334,10
40,4350,600,1,1,0,47.09,1
40,4350,600,2,2,0,41.629997,1
40,4350,600,3,1,0,126.59,1
40,4350,600,4,14,0,48.109997,9
40,4350,700,1,3,0,75.706665,2
40,4350,700,2,2,0,41.629997,1
40,4350,700,3,1,0,102.59,1
40,4350,700,4,16,0,48.50125,10
40,4350,800,1,2,0,44.14,1
40,4350,800,2,2,0,42.504997,1
40,4350,800,3,2,0,104.479996,2
40,4350,800,4,316,287,2.1576583,22
40,4350,900,1,2,0,86.585,2
40,4350,900,2,1,0,42.94,1
40,4350,900,3,1,0,66.59,1
40,4350,900,4,406,374,1.9736946,18
40,4350,1000,1,2,0,43.265,1
40,4350,1000,2,2,0,42.07,1
40,4350,1000,3,3,0,69.08667,2
40,4350,1000,4,362,325,2.679199,26
40,4350,1100,1,2,0,88.925,2
40,4350,1100,2,2,0,42.07,1
40,4350,1100,3,1,0,50.74,1
40,4350,1100,4,351,317,2.4761539,25
40,4350,1200,1,1,0,45.99,1
40,4350,1200,2,7,6,3.59,1
40,4350,1200,3,12,10,13.855,2
40,4350,1200,4,227,206,2.1901321,21
40,4500,0,1,4,0,47.260002,3
40,4500,0,2,5,0,64.53,4
40,4500,0,3,5,0,62.304005,4
40,4500,0,4,7,0,68.42143,6
40,4500,100,1,5,0,46.724,3
40,4500,100,2,5,0,86.33,5
40,4500,100,3,6,0,61.44,5
40,4500,100,4,7,0,55.535713,5
40,4500,200,1,5,0,61.118,4
40,4500,200,2,4,0,88.8775,4
40,4500,200,3,5,0,52.4,3
40,4500,200,4,7,0,49.817142,5
40,4500,300,1,2,0,91.55,2
40,4500,300,2,2,0,78.78,2
40,4500,300,3,5,0,61.461998,5
40,4500,300,4,12,0,42.155834,7
40,4500,400,1,1,0,113.13,1
40,4500,400,2,2,0,73.595,2
40,4500,400,3,4,0,52.802498,3
40,4500,400,4,14,0,58.895718,11
40,4500,500,3,4,0,52.692497,3
40,4500,500,4,17,0,51.42471,12
40,4500,600,1,1,0,115.22,1
40,4500,600,3,2,0,44.09,1
40,4500,600,4,21,0,55.00286,14
40,4500,700,1,1,0,115.92,1
40,4500,700,3,2,0,42.1,1
40,4500,700,4,43,22,23.95628,15
40,4500,800,3,2,0,43.425,1
40,4500,800,4,302,268,2.8957286,24
40,4500,900,1,1,0,112.43,1
40,4500,900,3,1,0,45.08,1
40,4500,900,4,380,343,2.339,16
40,4500,1000,3,2,0,44.309998,1
40,4500,1000,4,393,357,2.1089058,27
40,4500,1100,1,1,0,115.92,1
40,4500,1100,3,1,0,43.54,1
40,4500,1100,4,366,334,2.1121585,26
40,4500,1200,2,1,0,12.6,1
40,4500,1200,3,9,7,5.7255554,1
40,4500,1200,4,189,171,2.7115343,18
40,4650,0,1,6,0,40.89,4
40,4650,0,2,3,0,48.956665,3
40,4650,0,3,1,0,118.61,1
40,4650,100,1,8,0,41.07625,4
40,4650,100,2,5,0,64.578,3
40,4650,100,3,1,0,78.45,1
40,4650,200,1,6,0,40.816666,5
40,4650,200,2,6,0,59.819996,6
40,4650,200,3,2,0,97.83,2
40,4650,300,2,3,0,41.42,2
40,4650,300,3,3,0,41.643333,3
40,4650,300,4,7,0,50.104286,7
40,4650,400,2,1,0,43.25,1
40,4650,400,3,2,0,120.035,2
40,4650,400,4,10,0,54.821003,7
40,4650,500,2,2,0,41.465,1
40,4650,500,3,1,0,118.04,1
40,4650,500,4,10,0,46.991,6
40,4650,600,2,2,0,43.504997,1
40,4650,600,3,1,0,106.9,1
40,4650,600,4,11,0,52.08818,7
40,4650,700,2,1,0,40.7,1
40,4650,700,3,2,0,106.895004,2
40,4650,700,4,24,11,19.03125,9
40,4650,800,2,2,0,43.504997,1
40,4650,800,3,1,0,89.73,1
40,4650,800,4,259,222,3.1960618,21
40,4650,900,2,2,0,41.465,1
40,4650,900,3,2,0,93.545,2
40,4650,900,4,400,363,2.16085,18
40,4650,1000,2,1,0,42.59,1
40,4650,1000,3,2,0,74.48,2
40,4650,1000,4,369,337,1.8926016,25
40,4650,1100,2,2,0,42.59,1
40,4650,1100,3,3,0,45.123333,2
40,4650,1100,4,399,358,1.7139348,26
40,4650,1200,2,2,1,21.83,1
40,4650,1200,3,3,0,19.050001,3
40,4650,1200,4,222,205,1.8427026,19
40,4800,0,1,5,0,51.379997,4
40,4800,0,2,7,0,54.271427,4
40,4800,0,3,7,0,61.364285,5
40,4800,0,4,7,0,59.994286,5
40,4800,100,1,6,0,48.783337,4
40,4800,100,2,5,0,58.204,4
40,4800,100,3,6,0,39.78,3
40,4800,100,4,7,0,47.19143,4
40,4800,200,1,3,0,61.289997,3
40,4800,200,2,6,0,57.51833,5
40,4800,200,3,5,0,34.432,3
40,4800,200,4,5,0,59.804005,4
40,4800,300,1,3,0,36.616665,2
40,4800,300,2,4,0,54.82,4
40,4800,300,3,6,0,84.74333,6
40,4800,300,4,10,0,48.529,7
40,4800,400,1,4,0,38.004997,2
40,4800,400,2,1,0,113.57,1
40,4800,400,3,3,0,89.87667,3
40,4800,400,4,15,0,46.963333,10
40,4800,500,1,4,0,38.2725,2
40,4800,500,2,1,0,112.38,1
40,4800,500,3,2,0,78.91,2
40,4800,500,4,18,0,46.155003,10
40,4800,600,1,3,0,37.46,2
40,4800,600,2,1,0,101.61,1
40,4800,600,3,1,0,58.85,1
40,4800,600,4,19,0,42.463158,10
40,4800,700,1,4,0,37.510002,2
40,4800,700,2,2,0,109.44,2
40,4800,700,4,20,0,40.59,12
40,4800,800,1,4,0,37.5075,2
40,4800,800,2,1,0,121.24,1
40,4800,800,4,271,241,2.6450553,21
40,4800,900,1,4,0,55.8875,3
40,4800,900,4,372,341,1.7564785,15
40,4800,1000,1,6,0,51.171665,3
40,4800,1000,2,1,0,118.04,1
40,4800,1000,4,383,347,2.1796606,25
40,4800,1100,1,4,0,38.275,2
40,4800,1100,2,1,0,65.86,1
40,4800,1100,4,376,344,2.0377128,25
40,4800,1200,1,1,0,32.42,1
40,4800,1200,2,15,13,1.9113333,2
40,4800,1200,4,241,220,1.9367635,20
40,4950,0,1,9,0,51.985554,6
40,4950,0,2,5,0,47.286,3
40,4950,0,3,4,0,42.857502,2
40,4950,0,4,6,0,56.078335,4
40,4950,100,1,8,0,49.14375,5
40,4950,100,2,5,0,57.017998,4
40,4950,100,3,6,0,50.998333,4
40,4950,100,4,7,0,47.228573,5
40,4950,200,1,9,0,46.15889,7
40,4950,200,2,7,0,55.012856,6
40,4950,200,3,4,0,50.165,4
40,4950,200,4,6,0,47.865,4
40,4950,300,1,1,0,56.55,1
40,4950,300,2,6,0,48.811665,5
40,4950,300,3,7,0,49.920002,6
40,4950,300,4,16,0,41.488125,10
40,4950,400,1,2,0,42.010002,2
40,4950,400,2,3,0,63.646667,3
40,4950,400,3,3,0,46.850002,2
40,4950,400,4,19,0,46.600002,13
40,4950,500,1,2,0,42.345,1
40,4950,500,2,1,0,84.56,1
40,4950,500,3,2,0,67.340004,2
40,4950,500,4,21,0,45.575237,14
40,4950,600,1,1,0,40.33,1
40,4950,600,3,1,0,81.6,1
40,4950,600,4,24,0,43.55125,14
40,4950,700,1,2,0,42.345,1
40,4950,700,2,1,0,102.0,1
40,4950,700,4,56,30,17.807142,14
40,4950,800,1,2,0,42.345,1
40,4950,800,2,1,0,116.63,1
40,4950,800,4,321,285,2.7311215,24
40,4950,900,1,1,0,41.14,1
40,4950,900,4,406,371,2.071995,16
40,4950,1000,1,2,0,41.535,1
40,4950,1000,2,1,0,119.06,1
40,4950,1000,4,357,324,2.0484035,26
40,4950,1100,1,2,0,42.345,1
40,4950,1100,2,1,0,76.21,1
40,4950,1100,4,392,356,2.1637754,26
40,4950,1200,1,1,0,41.94,1
40,4950,1200,2,15,13,2.5913332,2
40,4950,1200,4,215,197,2.221535,19
40,5100,0,1,2,0,42.46,1
40,5100,0,2,4,0,85.5125,3
40,5100,0,3,3,0,52.17333,2
40,5100,0,4,1,0,44.34,1
40,5100,100,1,3,0,64.043335,2
40,5100,100,2,3,0,66.50667,2
40,5100,100,3,3,0,52.666668,2
40,5100,100,4,3,0,68.049995,2
40,5100,200,1,1,0,124.21,1
40,5100,200,2,3,0,62.686665,3
40,5100,200,3,3,0,52.573334,3
40,5100,200,4,2,0,79.395004,2
40,5100,300,1,2,0,79.07,2
40,5100,300,2,2,0,65.75,2
40,5100,300,3,1,0,46.94,1
40,5100,300,4,3,0,54.693333,3
40,5100,400,1,2,0,41.765,1
40,5100,400,2,2,0,41.17,1
40,5100,400,3,3,0,108.78,3
40,5100,400,4,7,0,54.255714,5
40,5100,500,1,2,0,40.68,1
40,5100,500,2,2,0,43.07,1
40,5100,500,3,1,0,114.24,1
40,5100,500,4,6,0,53.819996,5
40,5100,600,1,3,0,39.11333,2
40,5100,600,2,1,0,44.71,1
40,5100,600,4,12,0,59.255,8
40,5100,700,1,3,0,42.023335,2
40,5100,700,3,1,0,117.03,1
40,5100,700,4,34,21,15.899117,11
40,5100,800,1,3,0,43.536667,2
40,5100,800,4,370,333,2.4739459,24
40,5100,900,1,3,0,45.059998,2
40,5100,900,3,1,0,114.24,1
40,5100,900,4,384,347,2.0798697,16
40,5100,1000,1,3,0,44.5,2
40,5100,1000,3,1,0,114.13,1
40,5100,1000,4,378,341,2.3102381,26
40,5100,1100,1,4,0,42.0375,2
40,5100,1100,3,1,0,63.19,1
40,5100,1100,4,379,345,2.0744064,27
40,5100,1200,1,2,0,43.625,2
40,5100,1200,2,1,0,10.8,1
40,5100,1200,3,14,13,1.1664286,1
40,5100,1200,4,201,181,2.9743779,20
40,5250,0,1,1,0,63.13,1
40,5250,0,2,4,0,110.9975,4
40,5250,0,3,3,0,46.22,2
40,5250,0,4,7,0,85.858574,7
40,5250,100,1,1,0,89.6,1
40,5250,100,2,1,0,77.53,1
40,5250,100,3,4,0,51.832497,3
40,5250,100,4,7,0,71.61714,6
40,5250,200,1,4,0,99.182495,4
40,5250,200,2,2,0,98.71,2
40,5250,200,3,6,0,60.16,5
40,5250,200,4,8,0,67.17375,6
40,5250,300,1,3,0,58.089996,2
40,5250,300,2,2,0,88.47,2
40,5250,300,3,4,0,47.3575,2
40,5250,300,4,8,0,58.91875,7
40,5250,400,1,3,0,52.74667,2
40,5250,400,2,2,0,109.450005,2
40,5250,400,3,2,0,123.97,2
40,5250,400,4,15,0,52.084667,10
40,5250,500,1,4,0,61.9025,3
40,5250,500,2,1,0,69.75,1
40,5250,500,3,1,0,138.39,1
40,5250,500,4,16,0,51.881874,10
40,5250,600,1,2,0,64.155,2
40,5250,600,2,1,0,78.55,1
40,5250,600,3,1,0,83.75,1
40,5250,600,4,17,0,42.75294,9
40,5250,700,1,4,0,59.010002,3
40,5250,700,3,1,0,106.31,1
40,5250,700,4,18,0,48.797775,12
40,5250,800,1,4,0,55.2475,3
40,5250,800,4,258,219,3.5947676,25
40,5250,900,1,4,0,51.14,3
40,5250,900,3,1,0,95.8,1
40,5250,900,4,408,366,2.6587992,18
40,5250,1000,1,4,0,41.7925,2
40,5250,1000,3,1,0,77.8,1
40,5250,1000,4,368,326,2.690163,29
40,5250,1100,1,4,0,51.572502,3
40,5250,1100,3,1,0,59.8,1
40,5250,1100,4,393,351,2.5628245,29
40,5250,1200,1,3,0,52.61333,3
40,5250,1200,3,2,0,24.920002,2
40,5250,1200,4,199,180,2.6426132,20
66,0,0,1,14,0,41.350002,7
66,0,0,2,12,0,39.516666,7
66,0,0,3,7,0,43.245716,5
66,0,0,4,8,0,41.015,5
66,0,100,1,14,0,41.045002,7
66,0,100,2,13,0,37.545383,7
66,0,100,3,10,0,41.179,5
66,0,100,4,10,0,40.142998,5
66,0,200,1,10,0,40.085,7
66,0,200,2,12,0,38.2375,6
66,0,200,3,8,0,41.895,5
66,0,200,4,10,0,39.811,5
66,0,300,1,12,0,41.477497,7
66,0,300,2,11,0,37.21182,6
66,0,300,3,9,0,41.800003,5
66,0,300,4,8,0,40.3275,5
66,0,400,1,10,0,41.806,6
66,0,400,2,11,0,38.409092,6
66,0,400,3,8,0,41.745,5
66,0,400,4,9,0,40.94889,5
66,0,500,1,11,0,41.906364,6
66,0,500,2,10,0,36.589,5
66,0,500,3,7,0,42.778572,4
66,0,500,4,7,0,40.22571,4
66,0,600,1,10,0,41.937,6
66,0,600,2,9,0,35.947777,5
66,0,600,3,7,0,41.07857,4
66,0,600,4,8,0,37.92125,4
66,0,700,1,9,0,42.04222,5
66,0,700,2,10,0,37.091,5
66,0,700,3,7,0,43.487144,4
66,0,700,4,5,0,44.382,3
66,0,800,1,7,0,42.705715,5
66,0,800,2,9,0,36.09,5
66,0,800,3,6,0,40.48,4
66,0,800,4,4,0,41.41,3
66,0,900,1,8,0,41.9025,5
66,0,900,2,9,0,33.626667,4
66,0,900,3,7,0,42.701427,4
66,0,900,4,6,0,43.451664,3
66,0,1000,1,8,0,42.49125,4
66,0,1000,2,8,0,35.5325,4
66,0,1000,3,7,0,41.59,4
66,0,1000,4,5,0,43.318,3
66,0,1100,1,7,0,43.08143,4
66,0,1100,2,4,0,32.440002,2
66,0,1100,3,7,0,41.33857,4
66,0,1100,4,4,0,42.38,3
66,0,1200,1,5,0,42.804,4
66,0,1200,2,2,0,30.884998,1
66,0,1200,3,4,0,42.8075,2
66,0,1200,4,4,0,42.775,2
66,0,1300,1,5,0,41.885998,3
66,0,1300,3,3,0,39.94,2
66,0,1300,4,3,0,43.42333,2
66,0,1400,1,4,0,41.48,2
66,0,1400,3,2,0,43.675,1
66,0,1400,4,1,0,40.34,1
66,0,1500,1,2,0,41.19,2
66,0,1500,3,2,0,40.635002,1
66,0,1500,4,2,0,42.489998,1
66,0,1600,1,2,0,42.07,1
66,0,1600,3,1,0,42.76,1
66,0,1700,1,1,0,43.98,1
66,150,0,1,10,0,43.888,7
66,150,0,2,7,0,41.542854,5
66,150,0,3,8,0,43.59,5
66,150,0,4,7,0,43.65286,5
66,150,100,1,11,0,41.105453,6
66,150,100,2,11,0,40.026363,6
66,150,100,3,9,0,42.70111,5
66,150,100,4,8,0,44.03,5
66,150,200,1,11,0,42.325455,6
66,150,200,2,11,0,41.68727,6
66,150,200,3,7,0,43.422855,4
66,150,200,4,7,0,43.0,4
66,150,300,1,11,0,41.59,6
66,150,300,2,8,0,38.66875,5
66,150,300,3,6,0,42.673336,4
66,150,300,4,6,0,43.304996,4
66,150,400,1,9,0,39.265556,6
66,150,400,2,10,0,38.016,5
66,150,400,3,8,0,42.302498,5
66,150,400,4,8,0,43.815,4
66,150,500,1,10,0,40.31,6
66,150,500,2,9,0,40.067776,5
66,150,500,3,11,0,43.030003,6
66,150,500,4,7,0,42.614285,5
66,150,600,1,12,0,41.274998,7
66,150,600,2,7,0,38.88,4
66,150,600,3,8,0,42.091248,6
66,150,600,4,9,0,43.518887,5
66,150,700,1,10,0,39.547,6
66,150,700,2,8,0,40.13875,4
66,150,700,3,11,0,43.16909,6
66,150,700,4,10,0,40.828,6
66,150,800,1,11,0,40.772728,6
66,150,800,2,7,0,37.525715,5
66,150,800,3,12,0,42.588333,6
66,150,800,4,11,0,41.168182,6
66,150,900,1,10,0,40.787,6
66,150,900,2,9,0,40.217777,5
66,150,900,3,8,0,42.15625,6
66,150,900,4,11,0,41.333633,6
66,150,1000,1,11,0,39.632725,6
66,150,1000,2,9,0,38.576668,5
66,150,1000,3,10,0,42.187,7
66,150,1000,4,8,0,38.8625,5
66,150,1100,1,12,0,40.38,6
66,150,1100,2,10,0,39.961998,5
66,150,1100,3,10,0,42.414,6
66,150,1100,4,9,0,39.468887,5
66,150,1200,1,9,0,39.49222,6
66,150,1200,2,10,0,36.054,6
66,150,1200,3,15,0,42.42,8
66,150,1200,4,11,0,40.732727,6
66,150,1300,1,14,0,40.607857,8
66,150,1300,2,12,0,37.618332,6
66,150,1300,3,13,0,41.975384,9
66,150,1300,4,12,0,40.36333,7
66,150,1400,1,14,0,41.857143,8
66,150,1400,2,12,0,36.271664,6
66,150,1400,3,14,0,42.465717,9
66,150,1400,4,9,0,38.921112,6
66,150,1500,1,13,0,40.32308,8
66,150,1500,2,12,0,36.024998,6
66,150,1500,3,15,0,41.831997,8
66,150,1500,4,9,0,40.306667,5
66,150,1600,1,12,0,42.11,8
66,150,1600,2,11,0,37.300907,8
66,150,1600,3,14,0,41.575714,11
66,150,1600,4,8,0,39.33,6
66,150,1700,1,10,0,41.282,7
66,150,1700,2,3,0,38.09667,3
66,150,1700,3,9,0,40.336666,8
66,150,1700,4,22,0,39.555454,14
66,150,1800,1,14,0,41.965717,7
66,150,1800,3,5,0,36.4,2
66,150,1800,4,23,0,39.64174,14
66,150,1900,1,10,0,42.026,7
66,150,1900,3,4,0,37.9675,2
66,150,1900,4,25,0,39.150402,13
66,150,2000,1,13,0,41.20846,7
66,150,2000,3,2,0,37.15,2
66,150,2000,4,24,0,39.39458,13
66,150,2100,1,12,0,42.304165,7
66,150,2100,3,2,0,43.625,1
66,150,2100,4,22,0,39.005455,13
66,150,2200,1,11,0,41.30182,7
66,150,2200,3,2,0,43.625,1
66,150,2200,4,20,0,38.5465,11
66,150,2300,1,11,0,41.62182,7
66,150,2300,3,1,0,42.38,1
66,150,2300,4,19,0,38.365265,10
66,150,2400,1,12,0,42.38667,6
66,150,2400,3,2,0,43.21,1
66,150,2400,4,19,0,38.65421,10
66,150,2500,1,9,0,42.103333,6
66,150,2500,3,2,0,43.21,1
66,150,2500,4,13,0,39.558464,9
66,150,2600,1,18,14,7.8344445,3
66,150,2600,3,4,3,6.38,1
66,150,2600,4,53,46,4.14717,6
66,300,0,1,11,0,39.353638,7
66,300,0,2,8,0,43.985,6
66,300,0,3,11,0,41.530003,6
66,300,0,4,10,0,42.628,5
66,300,100,1,12,0,41.179165,7
66,300,100,2,9,0,42.398888,6
66,300,100,3,8,0,40.09625,6
66,300,100,4,5,0,42.116,5
66,300,200,1,10,0,42.675,6
66,300,200,2,11,0,42.955456,6
66,300,200,3,12,0,39.725834,6
66,300,200,4,10,0,42.188,5
66,300,300,1,12,0,42.09833,7
66,300,300,2,8,0,42.9675,6
66,300,300,3,10,0,39.225,6
66,300,300,4,9,0,41.68889,5
66,300,400,1,11,0,42.52,7
66,300,400,2,8,0,44.2275,5
66,300,400,3,8,0,39.70125,5
66,300,400,4,8,0,42.96,5
66,300,500,1,11,0,42.503635,7
66,300,500,2,10,0,43.226,6
66,300,500,3,11,0,39.331818,5
66,300,500,4,9,0,41.961113,5
66,300,600,1,12,0,42.343334,7
66,300,600,2,8,0,42.1175,6
66,300,600,3,7,0,41.642857,4
66,300,600,4,8,0,42.0575,5
66,300,700,1,11,0,43.156364,7
66,300,700,2,12,0,44.360836,6
66,300,700,3,5,0,42.926003,4
66,300,700,4,8,0,42.7875,5
66,300,800,1,12,0,42.004166,7
66,300,800,2,10,0,42.919,6
66,300,800,3,8,0,42.09,4
66,300,800,4,7,0,42.342857,4
66,300,900,1,12,0,43.005,7
66,300,900,2,8,0,42.791252,6
66,300,900,3,7,0,41.857143,4
66,300,900,4,7,0,41.874287,4
66,300,1000,1,13,0,42.07,7
66,300,1000,2,9,0,44.62889,5
66,300,1000,3,8,0,42.1225,5
66,300,1000,4,6,0,43.986668,4
66,300,1100,1,12,0,42.59833,7
66,300,1100,2,11,0,44.041817,6
66,300,1100,3,6,0,43.103333,5
66,300,1100,4,8,0,43.3525,4
66,300,1200,1,8,0,41.5975,6
66,300,1200,2,10,0,42.823,7
66,300,1200,3,7,0,42.602856,4
66,300,1200,4,6,0,43.49167,4
66,300,1300,1,11,0,42.416367,6
66,300,1300,2,9,0,41.02556,6
66,300,1300,3,8,0,42.3825,4
66,300,1300,4,6,0,43.16,4
66,300,1400,1,13,0,42.07461,7
66,300,1400,2,11,0,41.663635,6
66,300,1400,3,8,0,42.03125,5
66,300,1400,4,7,0,44.215717,4
66,300,1500,1,9,0,41.38222,6
66,300,1500,2,11,0,40.59818,5
66,300,1500,3,8,0,41.79375,4
66,300,1500,4,4,0,43.915,3
66,300,1600,1,9,0,40.004444,6
66,300,1600,2,6,0,41.595,6
66,300,1600,3,5,0,43.064003,5
66,300,1600,4,10,0,43.892002,7
66,300,1700,1,5,0,37.55,3
66,300,1700,3,5,0,44.356,5
66,300,1700,4,28,0,41.639645,19
66,300,1800,1,5,0,37.28,3
66,300,1800,4,36,0,40.789444,22
66,300,1900,1,5,0,35.038002,2
66,300,1900,4,38,0,41.13632,20
66,300,2000,1,4,0,34.385,2
66,300,2000,3,1,0,31.87,1
66,300,2000,4,32,0,41.02,19
66,300,2100,1,4,0,33.5075,2
66,300,2100,3,2,0,32.309998,1
66,300,2100,4,31,0,39.129677,18
66,300,2200,1,5,0,31.848001,2
66,300,2200,3,3,0,31.293335,1
66,300,2200,4,37,0,39.834866,20
66,300,2300,1,5,0,34.196,3
66,300,2300,3,2,0,32.31,1
66,300,2300,4,39,0,37.64128,20
66,300,2400,1,7,0,33.59714,3
66,300,2400,3,2,0,32.31,1
66,300,2400,4,28,0,40.160713,18
66,300,2500,1,4,0,35.447502,3
66,300,2500,3,3,0,31.87,1
66,300,2500,4,128,81,11.565391,21
66,300,2600,1,3,0,30.25,2
