scope,window_sec,start_sec,end_sec,minute,n_veh,production_veh_km_h,k_veh_km_lane,q_veh_h_lane,speed_kph
pn_core,30,3030,3060,50.75,739.7666666666667,15244.564000000004,5.689073836883996,117.23622341337854,20.607259946830087
omega_urban,30,3030,3060,50.75,980.75,18917.504500000003,6.50414002848788,125.45714836354792,19.28881417282692
ramp_inside,30,3030,3060,50.75,106.03333333333333,2461.4970000000003,16.534386907846766,383.83537035998836,23.21436969506445
freeway,30,3030,3060,50.75,949.05,71901.08633333335,12.09081478861566,916.0136114605112,75.76111515023798
omega,30,3030,3060,50.75,2035.8333333333333,93280.08783333335,8.637577554515357,395.7661856499817,45.81911805157594
pn_core,30,3060,3090,51.25,723.7833333333333,15251.32966666667,5.566156209488607,117.28825384264329,21.071678448891248
omega_urban,30,3060,3090,51.25,997.95,19606.951000000005,6.618207026693327,130.02942119367881,19.647227817024906
ramp_inside,30,3060,3090,51.25,92.8,2417.697666666667,14.470837205735743,377.0054886532381,26.052776580459774
freeway,30,3060,3090,51.25,933.45,70144.45033333333,11.892072139964478,893.6342209889713,75.1453750424054
omega,30,3060,3090,51.25,2024.2,92169.09899999996,8.588219968489554,391.05251284926896,45.53359302440468
pn_core,30,3090,3120,51.75,716.3666666666667,15890.0275,5.509119354232144,122.20007171308595,22.181416639523523
omega_urban,30,3090,3120,51.75,990.1666666666666,20696.319166666668,6.566589499404621,137.25389542113444,20.90185406497223
ramp_inside,30,3090,3120,51.75,86.56666666666666,2433.3791666666666,13.498837723884957,379.4507950502396,28.109886407393148
freeway,30,3090,3120,51.75,927.9166666666666,69235.60533333335,11.821577952622391,882.055614417601,74.61403358778628
omega,30,3090,3120,51.75,2004.65,92365.3036666667,8.50527376733158,391.88496460116016,46.075526234837355
pn_core,30,3120,3150,52.25,720.3333333333334,17809.659166666665,5.539624458841219,136.9627351086891,24.724191346598793
omega_urban,30,3120,3150,52.25,949.4666666666667,21594.2565,6.296675148999873,143.20883822287493,22.743564632776295
ramp_inside,30,3120,3150,52.25,107.13333333333334,2686.5063333333323,16.705916228173376,418.92236855436096,25.076288114499057
freeway,30,3120,3150,52.25,940.3833333333333,70120.54916666665,11.98040220603167,893.3297221960746,74.56592081243463
omega,30,3120,3150,52.25,1996.9833333333333,94401.312,8.472745845308845,400.523284640852,47.27195786978693
pn_core,30,3150,3180,52.75,697.4833333333333,16031.806499999995,5.363899675567935,123.29040361889348,22.985218045831434
omega_urban,30,3150,3180,52.75,914.0833333333334,19461.793666666665,6.062019880404755,129.06676646804848,21.29104968547725
ramp_inside,30,3150,3180,52.75,105.43333333333334,2089.2984999999994,16.44082546039589,325.79631969491237,19.81629939930445
freeway,30,3150,3180,52.75,961.5166666666667,70232.51266666669,12.249639042024937,894.7561274872454,73.0434688252934
omega,30,3150,3180,52.75,1981.0333333333333,91783.60483333335,8.405073624926764,389.4169488240232,46.33117640625264
pn_core,30,3180,3210,53.25,703.6,13818.147999999996,5.410939059565962,106.26656728832185,19.63920977828311
omega_urban,30,3180,3210,53.25,926.3,16995.109666666667,6.1430383975409875,112.70820603773437,18.34730612832416
ramp_inside,30,3180,3210,53.25,113.26666666666667,2297.656833333334,17.662322135449013,358.2868317867778,20.285375220718073
freeway,30,3180,3210,53.25,961.2666666666667,70276.33750000001,12.246454063681169,895.3144520675891,73.10805621055553
omega,30,3180,3210,53.25,2000.8333333333333,89569.10399999995,8.489080519194175,380.02132572498624,44.765899541857536
pn_core,30,3210,3240,53.75,687.5,14309.542666666664,5.287124223211483,110.04557040874407,20.81388024242424
omega_urban,30,3210,3240,53.75,938.0166666666667,17942.70783333333,6.220741013566596,118.99248966428382,19.128346511256016
ramp_inside,30,3210,3240,53.75,115.58333333333333,2479.127833333333,18.023573279773235,386.5846475040413,21.44883489545782
freeway,30,3210,3240,53.75,969.9166666666666,71648.8461666667,12.356654314375573,912.8000935874634,73.87113618008424
omega,30,3210,3240,53.75,2023.5166666666667,92070.68183333329,8.585320740657092,390.6349512071344,45.500332836398655
pn_core,30,3240,3270,54.25,674.85,15481.497666666663,5.189841137504391,119.05832920003688,22.94065002099231
omega_urban,30,3240,3270,54.25,934.7833333333333,20031.332166666663,6.199298186384565,132.84383315743412,21.42885035748034
ramp_inside,30,3240,3270,54.25,103.58333333333333,2489.2316666666657,16.15234433075568,388.16019628982303,24.031198712791625
freeway,30,3240,3270,54.25,973.9,70497.05200000004,12.407401635986293,898.1263356782126,72.38633535270566
omega,30,3240,3270,54.25,2012.2666666666667,93017.61583333329,8.537589550732427,394.65257668270084,46.22529278756955
pn_core,30,3270,3300,54.75,685.9666666666667,18000.00116666667,5.275332334034865,138.42653408889933,26.24034379707469
omega_urban,30,3270,3300,54.75,913.7833333333333,21718.758833333333,6.06003033973838,144.03451307362536,23.767952468674196
ramp_inside,30,3270,3300,54.75,104.2,2253.8061666666667,16.24850470730242,351.4489453784122,21.629617722328856
freeway,30,3270,3300,54.75,971.8,68117.22466666668,12.380647817898632,867.8075416039079,70.093871852919
omega,30,3270,3300,54.75,1989.7833333333333,92089.78966666663,8.442197883757059,390.71602139574617,46.281315218574875
pn_core,30,3300,3330,55.25,683.0833333333334,16539.462833333335,5.2531584554744875,127.1944648509421,24.212950347688178
omega_urban,30,3300,3330,55.25,904.3166666666667,20297.268333333333,5.997249278710577,134.607469218244,22.44486813247572
ramp_inside,30,3300,3330,55.25,108.36666666666666,2006.4165,16.898236981266844,312.8720532155398,18.51507074746232
freeway,30,3300,3330,55.25,980.2166666666667,67630.68383333334,12.487875422138854,861.6090535338042,68.99564773094384
omega,30,3300,3330,55.25,1992.9,89934.36866666666,8.45542119118804,381.571060585203,45.12738655560573
pn_core,30,3330,3360,55.75,672.4833333333333,12323.472333333331,5.1716406129056995,94.77196958202644,18.325320082282087
omega_urban,30,3330,3360,55.75,917.1666666666666,16396.602166666664,6.082467937253599,108.73902266980143,17.8774510267127
ramp_inside,30,3330,3360,55.75,104.58333333333333,2100.5744999999997,16.308280076507145,327.5546511640059,20.08517450199203
freeway,30,3330,3360,55.75,961.2,64242.138333333314,12.24560473612283,818.4392773963009,66.8353499098349
omega,30,3330,3360,55.75,1982.95,82739.31500000008,8.413205605432449,351.04408520015215,41.72536624725791
pn_core,30,3360,3390,56.25,661.4333333333333,13205.37833333333,5.086662107208991,101.5541464186745,19.964791110215188
omega_urban,30,3360,3390,56.25,944.45,17594.37866666666,6.263405607856619,116.68243952305872,18.629232533926263
ramp_inside,30,3360,3390,56.25,107.28333333333333,2358.2735000000007,16.729306590036096,367.73913690841226,21.981732173372695
freeway,30,3360,3390,56.25,931.0333333333333,62210.35749999998,11.86128401597471,792.554565582495,66.81861462174642
omega,30,3360,3390,56.25,1982.7666666666667,82163.00966666671,8.412427763818862,348.59895281615815,41.438567153640555
pn_core,30,3390,3420,56.75,667.1166666666667,15503.472999999993,5.13036900078754,119.22732747957113,23.239522822095076
omega_urban,30,3390,3420,56.75,940.4666666666667,20513.06616666666,6.2369889290086515,136.03859776868424,21.811582370454378
ramp_inside,30,3390,3420,56.75,109.23333333333333,2461.309,17.03338129425145,383.80605443978703,22.532581629539216
freeway,30,3390,3420,56.75,919.1833333333333,61039.47499999998,11.710316042480063,777.6376239601028,66.40620297002772
omega,30,3390,3420,56.75,1968.8833333333334,84013.85016666669,8.353523939808126,356.4516478762258,42.670811796873025
pn_core,30,3420,3450,57.25,685.1666666666666,17134.613333333327,5.269180044029674,131.77138794186047,25.00794940403794
omega_urban,30,3420,3450,57.25,912.9833333333333,20692.48599999999,6.054724897961383,137.22847461791994,22.664691943993123
ramp_inside,30,3420,3450,57.25,118.78333333333333,2447.0528333333336,18.522567666177917,381.58300845906325,20.600977971095837
freeway,30,3420,3450,57.25,932.1,62489.85199999999,11.874873256908126,796.1153013013053,67.04200407681579
omega,30,3420,3450,57.25,1963.8666666666666,85629.39083333337,8.332239364745423,363.30601928882027,43.60244627944873
pn_core,30,3450,3480,57.75,685.1666666666666,15351.455500000004,5.269180044029674,118.05825779724096,22.40543249817563
omega_urban,30,3450,3480,57.75,901.5833333333334,18855.845833333336,5.979122352639169,125.0482402809888,20.914146409095114
ramp_inside,30,3450,3480,57.75,126.43333333333334,2357.6115000000004,19.715476121176607,367.63590744472475,18.647072238333777
freeway,30,3450,3480,57.75,954.7333333333333,63445.643666666656,12.163219962964007,808.2920043392579,66.45378500104741
omega,30,3450,3480,57.75,1982.75,84659.10100000001,8.412357050944898,359.1893003273264,42.697819190518224
pn_core,30,3480,3510,58.25,682.1,13465.604166666662,5.24559626567644,103.55537741056114,19.74139300200361
omega_urban,30,3480,3510,58.25,918.5166666666667,17228.0315,6.091420870252282,114.25289756941127,18.756362432182325
ramp_inside,30,3480,3510,58.25,117.78333333333333,2129.4718333333335,18.366631920426453,332.06077838756795,18.079568416584124
freeway,30,3480,3510,58.25,974.95,64539.34216666669,12.420778545030123,822.2256284877086,66.19759184231673
omega,30,3480,3510,58.25,2011.25,83896.84549999998,8.533276065420717,355.9552237014044,41.71378272218769
pn_core,30,3510,3540,58.75,678.5,14827.202833333335,5.217910960653078,114.0265647455805,21.8529150085974
omega_urban,30,3510,3540,58.75,946.85,19154.88233333333,6.279321933187611,127.03139120592266,20.230112830261742
ramp_inside,30,3510,3540,58.75,105.41666666666667,1911.530166666667,16.43822653130003,298.07588206558455,18.133092490118578
freeway,30,3510,3540,58.75,972.2166666666667,64352.6081666667,12.38595611513825,819.8466535035274,66.1916323521849
omega,30,3510,3540,58.75,2024.4833333333333,85419.02066666674,8.589422087346916,362.4134665439626,42.192997719582806
pn_core,30,3540,3570,59.25,685.45,16418.310333333335,5.271358980073179,126.26275820737463,23.952600967734092
omega_urban,30,3540,3570,59.25,944.5666666666667,20538.69883333332,6.264179318115764,136.20858854442068,21.74404365317428
ramp_inside,30,3540,3570,59.25,106.13333333333334,2689.4578333333334,16.549980482421912,419.3826129079465,25.340369032663315
freeway,30,3540,3570,59.25,982.7833333333333,65188.059500000025,12.520574533134882,830.4902311192855,66.33004171824922
omega,30,3540,3570,59.25,2033.4833333333333,88416.21616666671,8.627607039286648,375.12988500190494,43.48017744592614
pn_core,30,3570,3600,59.75,706.45,16804.54100000001,5.432856592709458,129.23301204516443,23.787304126265138
omega_urban,30,3570,3600,59.75,944.45,20657.57266666668,6.263405607856619,136.996936296369,21.8725953376745
ramp_inside,30,3570,3600,59.75,104.5,2497.5355000000004,16.295285431027857,389.4550607332524,23.899861244019142
freeway,30,3570,3600,59.75,1004.4666666666667,64965.292833333384,12.796818321484443,827.652203083098,64.67640489148475
omega,30,3570,3600,59.75,2053.4166666666665,88120.40100000003,8.712179636545759,373.8748085661037,42.91403806663692
pn_core,30,3600,3630,60.25,701.0,15797.623666666661,5.39094411704909,121.48945273776334,22.53583975273418
omega_urban,30,3600,3630,60.25,930.0666666666667,19883.465,6.168018185907684,131.86320735308465,21.378537380832913
ramp_inside,30,3600,3630,60.25,109.93333333333334,2200.2838333333334,17.14253631627747,343.1029004157205,20.014710430563976
freeway,30,3600,3630,60.25,982.3666666666667,60815.222833333355,12.515266235895268,774.780670782597,61.90684690034273
omega,30,3600,3630,60.25,2022.3666666666666,82898.97166666674,8.580441552353681,351.72147210498815,40.99106904451884
pn_core,30,3630,3660,60.75,706.4166666666666,13622.105166666672,5.432600247292574,104.7589268331893,19.28338586764186
omega_urban,30,3630,3660,60.75,946.95,17301.91866666667,6.279985113409736,114.7429026454329,18.271206153087984
ramp_inside,30,3630,3660,60.75,112.31666666666666,2198.5665,17.514183176985124,342.8351067616833,19.574712865410298
freeway,30,3630,3660,60.75,954.2666666666667,62395.00883333332,12.157274670055639,794.907007573754,65.38529638815145
omega,30,3630,3660,60.75,2013.5333333333333,81895.49399999998,8.542963729153575,347.4639447189587,40.672529550044686
pn_core,30,3660,3690,61.25,685.1,13237.700166666667,5.268667353195908,101.8027130338822,19.32228896024911
omega_urban,30,3660,3690,61.25,943.3166666666667,16750.77316666667,6.2558895653392055,111.0878146943027,17.75731709040796
ramp_inside,30,3660,3690,61.25,111.25,2440.1744999999996,17.34785171485023,380.51043042120267,21.93415280898876
freeway,30,3660,3690,61.25,948.7166666666667,59741.87716666664,12.086568150823968,761.1063399677502,62.97125292061203
omega,30,3660,3690,61.25,2003.2833333333333,78932.82483333326,8.499475311666657,334.89401363645925,39.40172791334223
pn_core,30,3690,3720,61.75,682.4333333333333,14468.387499999992,5.248159719845269,111.26714475936026,21.201173496800653
omega_urban,30,3690,3720,61.75,935.9333333333333,18482.777333333324,6.206924758938999,122.57412377401147,19.747963530165958
ramp_inside,30,3690,3720,61.75,108.21666666666667,2504.683833333333,16.874846619404128,390.5697414224657,23.14508393654705
freeway,30,3690,3720,61.75,925.8333333333334,59190.458666666644,11.795036466424317,754.081316044336,63.932088568856855
omega,30,3690,3720,61.75,1969.9833333333333,80177.9198333333,8.358190989489648,340.17666838483734,40.699796021962946
pn_core,30,3720,3750,62.25,686.6166666666667,16296.544,5.280331069664084,125.32633096295527,23.734559312571303
omega_urban,30,3720,3750,62.25,908.4,19528.247333333336,6.024329137780668,129.50747404225854,21.497410098341412
ramp_inside,30,3720,3750,62.25,101.63333333333334,2039.4736666666663,15.848269626540331,318.0268471521367,20.06697605772384
freeway,30,3720,3750,62.25,924.4333333333333,58021.374666666656,11.77720058769921,739.187287156149,62.76426062813254
omega,30,3720,3750,62.25,1934.4666666666667,79589.0956666667,8.207501855075632,337.6784214398243,41.14265551228592
pn_core,30,3750,3780,62.75,685.7666666666667,14980.057333333336,5.273794261533567,115.2020712613287,21.844248286589224
omega_urban,30,3750,3780,62.75,902.8666666666667,18389.12416666667,5.987633165489769,121.95303449528474,20.367485970612126
ramp_inside,30,3750,3780,62.75,114.0,2292.0779999999995,17.776675015666754,357.41689225052113,20.10594736842105
freeway,30,3750,3780,62.75,912.9833333333333,58158.36216666665,11.631328579554594,740.9324960396171,63.701450008214806
omega,30,3750,3780,62.75,1929.85,78839.56433333333,8.187914388988027,334.49833055752896,40.852690278173604
pn_core,30,3780,3810,63.25,677.4333333333333,11886.721,5.209707907312822,91.41319350350052,17.546702258524824
omega_urban,30,3780,3810,63.25,910.0,15288.057333333332,6.034940021334664,101.38737258174969,16.800063003663002
ramp_inside,30,3780,3810,63.25,129.91666666666666,2362.969666666667,20.258652302210866,368.47143715975204,18.18834894162925
freeway,30,3780,3810,63.25,890.5333333333333,57025.88633333333,11.345317524284143,726.5048520235838,64.03565616110195
omega,30,3780,3810,63.25,1930.45,74676.9133333333,8.190460052450677,316.8371496267646,38.683681697704316
pn_core,30,3810,3840,63.75,660.0,11917.708833333338,5.075639254283023,91.65150117512458,18.057134595959603
omega_urban,30,3810,3840,63.75,920.5833333333334,15515.052666666676,6.10512659484286,102.89276073756243,16.8535015841405
ramp_inside,30,3810,3840,63.75,122.13333333333334,2397.369,19.044952414445316,373.8355228564385,19.629112991266375
freeway,30,3810,3840,63.75,865.9,55115.47466666668,11.031490991478108,702.1663728795166,63.65108519074568
omega,30,3810,3840,63.75,1908.6166666666666,73027.89633333335,8.097826187559845,309.8407457497869,38.26221242260976
pn_core,30,3840,3870,64.25,654.8666666666667,15662.449833333338,5.036162060083044,120.4499169580383,23.91700575180699
omega_urban,30,3840,3870,64.25,915.25,19561.176000000003,6.06975698299621,129.72585044700122,21.372494946735866
ramp_inside,30,3840,3870,64.25,115.75,2465.181833333333,18.049562570731812,384.4099675937914,21.297467242620588
freeway,30,3840,3870,64.25,850.1,51935.74800000001,10.830200360151913,661.6569305897648,61.093692506763915
omega,30,3840,3870,64.25,1881.1,73962.1058333333,7.9810792326478115,313.804384067469,39.318540127230506
pn_core,30,3870,3900,64.75,664.3,16521.61,5.108707813060927,127.05717009084081,24.870706006322447
omega_urban,30,3870,3900,64.75,885.6833333333333,19796.307833333332,5.873676697321343,131.28519826158706,22.351451233510847
ramp_inside,30,3870,3900,64.75,120.86666666666666,2563.8496666666656,18.84743380316013,399.7958097663057,21.212214561500268
freeway,30,3870,3900,64.75,832.7,50037.493500000004,10.608525867425595,637.473332695917,60.090661102437856
omega,30,3870,3900,64.75,1839.25,72397.651,7.8035192061280565,307.1667582205008,39.36259399211635
pn_core,30,3900,3930,65.25,662.15,14537.224833333337,5.092173533671975,111.79652880667373,21.954579526290626
omega_urban,30,3900,3930,65.25,872.6833333333333,17435.968500000003,5.7874632684451335,115.63189462789069,19.979719829644203
ramp_inside,30,3900,3930,65.25,125.83333333333333,1866.0948333333329,19.621914673725726,290.9908894787848,14.829892715231784
freeway,30,3900,3930,65.25,833.75,51728.770333333356,10.621902776469424,659.0200530458563,62.04350264867569
omega,30,3900,3930,65.25,1832.2666666666667,71030.83366666667,7.773890511937783,301.36766331119793,38.766646230534135
pn_core,30,3930,3960,65.75,656.5,12199.969000000001,5.04872298551031,93.82218417793334,18.58334958111196
omega_urban,30,3930,3960,65.75,886.3166666666667,15385.593833333336,5.877876838728133,102.03421535910236,17.359025743244516
ramp_inside,30,3930,3960,65.75,126.73333333333333,1727.6276666666663,19.762256844902044,269.3989085825261,13.63199105733824
freeway,30,3930,3960,65.75,825.7666666666667,53753.502333333345,10.520195801358401,684.8149633336001,65.09526783191379
omega,30,3930,3960,65.75,1838.8166666666666,70866.72383333331,7.801680671405032,300.6713826335677,38.539309066519216
pn_core,30,3960,3990,66.25,653.4666666666667,12443.220666666666,5.025395552573959,95.69287767490772,19.041859824525606
omega_urban,30,3960,3990,66.25,914.3833333333333,16074.193833333331,6.064009421071129,106.60087436865292,17.5792725516286
ramp_inside,30,3960,3990,66.25,124.6,1949.6521666666672,19.429593920632257,304.02046456512187,15.647288657035853
freeway,30,3960,3990,66.25,809.2666666666667,52778.58749999999,10.309987230669652,672.3946328088567,65.21779491720898
omega,30,3960,3990,66.25,1848.25,70802.43349999996,7.841704158067789,300.3986133792873,38.307822805356395
pn_core,30,3990,4020,66.75,669.2666666666667,15149.965166666669,5.146903280176492,116.50872409235421,22.636664757445963
omega_urban,30,3990,4020,66.75,926.15,19214.83266666666,6.1420436272078005,127.42896995968712,20.746998506361457
ramp_inside,30,3990,4020,66.75,123.08333333333333,2266.116166666667,19.193091372909205,353.3685144086128,18.411234935680437
freeway,30,3990,4020,66.75,808.3,52710.58449999999,10.297671981073744,671.5282804796115,65.21165965606828
omega,30,3990,4020,66.75,1857.5333333333333,74191.53333333331,7.881091228864883,314.7777927409305,39.94088935146968
pn_core,30,4020,4050,67.25,670.9833333333333,15554.088166666663,5.160105069145965,119.6165764595642,23.18103504806378
omega_urban,30,4020,4050,67.25,891.2166666666667,19000.555833333332,5.910372669612243,126.0079283804254,21.319794101696182
ramp_inside,30,4020,4050,67.25,131.65,2223.124666666667,20.52894092818007,346.66460279513876,16.886628687175595
freeway,30,4020,4050,67.25,805.1666666666666,52020.64033333332,10.257753585831841,662.7384515626393,64.60853694887186
omega,30,4020,4050,67.25,1828.0333333333333,73244.32083333333,7.7559294419513165,310.7589856532402,40.06727858718842
pn_core,30,4050,4080,67.75,660.1666666666666,13421.139666666668,5.076920981367437,103.21342928689137,20.329926281242113
omega_urban,30,4050,4080,67.75,873.2,16581.83866666667,5.790889699592778,109.96747450195747,18.98973736448313
ramp_inside,30,4050,4080,67.75,135.4,2035.1551666666667,21.113699974748055,317.3534386341091,15.030688084687345
freeway,30,4050,4080,67.75,815.6,53332.48016666665,10.390673348711799,679.4511774012798,65.39048573647212
omega,30,4050,4080,67.75,1824.2,71949.474,7.739665480939949,305.2652451976682,39.44165880934108
pn_core,30,4080,4110,68.25,658.8833333333333,12686.213666666672,5.067051682817443,97.56158193144715,19.254112260643016
omega_urban,30,4080,4110,68.25,887.6,16114.739666666661,5.886387651578733,106.8697663162152,18.15540746582544
ramp_inside,30,4080,4110,68.25,141.46666666666667,2154.6906666666678,22.05971016564026,335.99329597038326,15.23108388312913
freeway,30,4080,4110,68.25,806.75,52316.00666666669,10.277925115342377,666.5013930632201,64.84785456047932
omega,30,4080,4110,68.25,1835.8166666666666,70585.43699999998,7.788952354091788,299.4779466099996,38.44906644635901
pn_core,30,4110,4140,68.75,648.7,12547.170333333335,4.988738157959693,96.49228829400315,19.342023020399775
omega_urban,30,4110,4140,68.75,928.1666666666666,17266.9745,6.155417761687315,114.51115984331328,18.603312443885798
ramp_inside,30,4110,4140,68.75,117.61666666666666,1984.1415,18.340642629467876,309.3985844789259,16.86956071985263
freeway,30,4110,4140,68.75,801.4,51206.856833333346,10.209766578785722,652.3709202665736,63.89675172614593
omega,30,4110,4140,68.75,1847.1833333333334,70457.97283333335,7.837178534134192,298.93714515686594,38.143465005278316
pn_core,30,4140,4170,69.25,658.4833333333333,14387.915999999997,5.063975537814848,110.64828975291934,21.850083778379606
omega_urban,30,4140,4170,69.25,902.6833333333333,17854.99616666666,5.98641733508254,118.41080323845453,19.779911190709175
ramp_inside,30,4140,4170,69.25,118.68333333333334,2299.692333333333,18.50697409160277,358.6042389972547,19.376708327482092
freeway,30,4140,4170,69.25,796.2,50538.70333333333,10.143519029235328,643.8587025553197,63.4748848697982
omega,30,4140,4170,69.25,1817.5666666666666,70693.39183333336,7.7115217571028865,299.93597440138814,38.89452482256498
pn_core,30,4170,4200,69.75,658.0166666666667,14555.127666666665,5.060386701978485,111.93420808490029,22.119694536612545
omega_urban,30,4170,4200,69.75,869.0,18000.68033333333,5.763036130263541,119.37695181855506,20.714246643651702
ramp_inside,30,4170,4200,69.75,122.2,2313.3106666666667,19.055348130828747,360.7278239614801,18.930529187124932
freeway,30,4170,4200,69.75,816.6833333333333,52325.471666666635,10.404474921534796,666.6219763433145,64.07069855717226
omega,30,4170,4200,69.75,1807.8833333333334,72639.46266666673,7.670437577330694,308.1927100949603,40.17928664275906
pn_core,30,4200,4230,70.25,650.8333333333334,15078.814333333334,5.005144264640204,115.96154839138207,23.168472727272725
omega_urban,30,4200,4230,70.25,845.4333333333333,18296.97733333333,5.606746657916156,121.34193492130383,21.64212908567598
ramp_inside,30,4200,4230,70.25,126.76666666666667,2281.370833333334,19.76745470309376,355.74726223146945,17.996614514856695
freeway,30,4200,4230,70.25,815.0333333333333,52210.25999999998,10.383454064465921,665.1541896901832,64.05904870966421
omega,30,4200,4230,70.25,1787.2333333333333,72788.60816666666,7.582824326491197,308.82550051157415,40.726975492847416
pn_core,30,4230,4260,70.75,646.5,12783.347333333331,4.971819360445416,98.30857503969827,19.773159061613814
omega_urban,30,4230,4260,70.75,860.8166666666667,16011.000999999991,5.708765882086338,106.18179199618599,18.599780441054026
ramp_inside,30,4230,4260,70.75,117.51666666666667,1701.0800000000002,18.32504905489273,265.25917838289826,14.475223372571268
freeway,30,4230,4260,70.75,794.0333333333333,51442.65100000003,10.11591588358933,655.3749175242552,64.7865131606566
omega,30,4230,4260,70.75,1772.3666666666666,69154.73200000002,7.519748442916676,293.4077908694515,39.018298696657965
pn_core,30,4260,4290,71.25,633.3833333333333,12265.024500000001,4.870947438901963,94.32248455597427,19.364299397415994
omega_urban,30,4260,4290,71.25,887.25,16088.020999999999,5.884066520801297,106.69257340326648,18.13245533953226
ramp_inside,30,4260,4290,71.25,107.21666666666667,2116.0978333333337,16.718910873652664,329.9752937238879,19.73665008549666
freeway,30,4260,4290,71.25,783.2,48857.8965,9.977900155359343,622.4453690984177,62.38240104698672
omega,30,4260,4290,71.25,1777.6666666666667,67062.01533333334,7.542235136836741,284.5288702761022,37.72474142133884
pn_core,30,4290,4320,71.75,634.6,13579.491166666665,4.880304046618192,104.43120972533771,21.398504832440377
omega_urban,30,4290,4320,71.75,876.1333333333333,16956.7335,5.810342986108435,112.45370289039141,19.35405588951453
ramp_inside,30,4290,4320,71.75,107.0,2299.943166666667,16.685124795406512,358.64335288014746,21.494795950155765
freeway,30,4290,4320,71.75,785.4,49379.49366666667,10.00592796478451,629.090471818436,62.87177701383584
omega,30,4290,4320,71.75,1768.5333333333333,68636.17033333333,7.503484481905309,291.20765172284536,38.809656023823884
pn_core,30,4320,4350,72.25,635.7666666666667,14001.426166666663,4.889276136209096,107.6760428295133,22.022900697320814
omega_urban,30,4320,4350,72.25,841.1,16790.507499999996,5.578008848290753,111.35132493436241,19.962557959814525
ramp_inside,30,4320,4350,72.25,110.03333333333333,2397.3370000000004,17.158129890852617,373.8305329125745,21.787370493789766
freeway,30,4320,4350,72.25,807.25,50807.85533333332,10.284295072029915,647.2876757200479,62.939430577062026
omega,30,4320,4350,72.25,1758.3833333333334,69995.6998333333,7.460420341662167,296.97582601375063,39.8068489995545
pn_core,30,4350,4380,72.75,633.2666666666667,12753.534500000003,4.870050229942872,98.07930354401942,20.139279661016953
omega_urban,30,4350,4380,72.75,830.9333333333333,15711.711666666675,5.510585525708076,104.19696433059062,18.908510510269586
ramp_inside,30,4350,4380,72.75,117.05,2106.766666666667,18.252279040208713,328.52023129099,17.9988608856614
freeway,30,4350,4380,72.75,812.25,53059.1793333333,10.347994638905295,675.9693484592767,65.3237049348517
omega,30,4350,4380,72.75,1760.2333333333333,70877.65766666665,7.468269470672,300.7177724002733,40.266058098358165
pn_core,30,4380,4410,73.25,628.05,10852.970666666668,4.829932172200685,83.46327869896292,17.280424594644803
omega_urban,30,4380,4410,73.25,834.2666666666667,13462.211333333336,5.532691533112232,89.27872302329497,16.136580629694745
ramp_inside,30,4380,4410,73.25,118.78333333333333,1820.1246666666668,18.522567666177917,283.82249725729923,15.323064402974605
freeway,30,4380,4410,73.25,806.0833333333334,53387.015999999974,10.269431839758994,680.1459591937838,66.23014493952235
omega,30,4380,4410,73.25,1759.1333333333334,68669.35199999998,7.463602420990478,291.3484339836172,39.03589949596391
pn_core,30,4410,4440,73.75,615.2666666666667,11149.294000000005,4.731623704826062,85.7421125514276,18.121075956224953
omega_urban,30,4410,4440,73.75,853.5166666666667,14285.106500000005,5.660353725871235,94.73600101744832,16.73676339067779
ramp_inside,30,4410,4440,73.75,122.45,2450.9029999999993,19.094332067266613,382.1833870694972,20.01554103715802
freeway,30,4410,4440,73.75,786.9833333333333,54049.34249999996,10.026099494295046,688.5839414298008,68.67914504754437
omega,30,4410,4440,73.75,1762.95,70785.35199999998,7.479795669127882,300.32614046189207,40.15165035877364
pn_core,30,4440,4470,74.25,612.5166666666667,13695.515833333337,4.710475207933216,105.32348147169901,22.359417430818215
omega_urban,30,4440,4470,74.25,862.5,17720.825666666668,5.719929415825436,117.52101101852878,20.545884830917874
ramp_inside,30,4440,4470,74.25,102.05,2123.9145000000008,15.913242853936772,331.19419146984524,20.812488975992167
freeway,30,4440,4470,74.25,782.1666666666666,55300.44133333328,9.964735578205097,704.5228321901255,70.7016083528659
omega,30,4440,4470,74.25,1746.7166666666667,75145.18149999993,7.410921329888439,318.8239048977726,43.020818965105924
pn_core,30,4470,4500,74.75,621.8666666666667,14455.231666666667,4.782380097368893,111.16597163195203,23.244905124356777
omega_urban,30,4470,4500,74.75,837.0333333333333,17548.475,5.5510395192576825,116.37801548449538,20.965085022500098
ramp_inside,30,4470,4500,74.75,110.31666666666666,2443.896666666667,17.202311685482197,381.09084925618066,22.153467291131594
freeway,30,4470,4500,74.75,777.5333333333333,54962.24183333332,9.90570731290058,700.2141998566321,70.68795571465316
omega,30,4470,4500,74.75,1724.8833333333334,74954.61349999993,7.318287464997608,318.01536823985583,43.45488883306113
pn_core,30,4500,4530,75.25,620.4166666666666,12650.952166666668,4.771229071734483,97.29040821392455,20.391057891202152
omega_urban,30,4500,4530,75.25,823.3,15829.392333333333,5.4599627687525585,104.97739923718838,19.226761002469736
ramp_inside,30,4500,4530,75.25,124.23333333333333,2303.860333333333,19.37241748052339,359.25417918554683,18.54462302119667
freeway,30,4500,4530,75.25,768.1833333333333,55859.415333333345,9.78658912284362,711.6441125290461,72.7162552342106
