window_sec,start_sec,end_sec,minute,direction,cell,n_veh,k_veh_km_lane,q_veh_h_lane,speed_kph
30,4140,4170,69.25,W,8,12.266666666666667,5.973750560850767,696.2844570152937,116.55733695652177
30,4140,4170,69.25,W,9,11.866666666666667,5.778943089747633,684.7106859800241,118.48372191011235
30,4140,4170,69.25,W,10,13.75,6.696119854214514,774.5401023719036,115.66998787878786
30,4140,4170,69.25,W,11,8.65,4.212468126469495,493.248687885169,117.09256262042389
30,4140,4170,69.25,W,12,4.083333333333333,1.9885446839788556,243.43358195823438,122.41795918367346
30,4140,4170,69.25,W,13,6.233333333333333,3.0355743339105796,307.3629397605695,101.25363636363636
30,4140,4170,69.25,W,14,9.0,4.382914813667682,500.92674298782333,114.29077777777778
30,4140,4170,69.25,W,15,15.016666666666667,7.31297453169367,656.4158405683892,89.76044395116533
30,4140,4170,69.25,W,16,10.8,5.259487531118633,609.0653760793308,115.80317901234564
30,4140,4170,69.25,W,17,9.0,4.382914813667682,538.0282792156986,122.75581481481484
30,4140,4170,69.25,W,18,7.516666666666667,3.6605455203039345,457.0549020142579,124.85977827051
30,4140,4170,69.25,W,19,7.066666666666666,3.44139977962055,411.54303924948914,119.58594339622641
30,4140,4170,69.25,W,20,6.983333333333333,3.400817235049553,399.7090880874972,117.533245823389
30,4170,4200,69.75,E,0,20.783333333333335,10.117975431251319,803.6831215617544,79.43121892542099
30,4170,4200,69.75,E,1,14.683333333333334,7.148305015984292,794.8749655161225,111.19768444948926
30,4170,4200,69.75,E,2,18.316666666666666,8.917125099394704,996.1118413579343,111.70773430391264
30,4170,4200,69.75,E,3,13.716666666666667,6.6776885039251495,759.0286730045476,113.66637910085055
30,4170,4200,69.75,E,4,12.7,6.182756438342825,719.3990068643199,116.35570866141731
30,4170,4200,69.75,E,5,14.683333333333334,7.148305010783658,834.3198150462503,116.71575482406354
30,4170,4200,69.75,E,6,66.05,32.155201791538865,863.5613326193139,26.856038354781727
30,4170,4200,69.75,E,7,161.78333333333333,78.7611768333252,872.970968631842,11.083772535283819
30,4170,4200,69.75,E,8,121.9,59.34472518377883,822.5722538662519,13.86091605140826
30,4170,4200,69.75,E,9,40.3,19.61925978431469,714.6059790546136,36.423697270471465
30,4170,4200,69.75,E,10,14.65,7.132077308797045,683.7146844522343,95.8647326507395
30,4170,4200,69.75,E,11,7.933333333333334,3.8621943105658625,451.5410642130376,116.91308823529411
30,4170,4200,69.75,E,12,6.75,3.286110705418428,378.88329032990885,115.29839506172839
30,4170,4200,69.75,E,13,4.35,2.5490901585385104,283.06962546542974,111.04731800766285
30,4170,4200,69.75,E,14,9.316666666666666,6.047525536637561,446.0569369899466,73.75858676207515
30,4170,4200,69.75,E,15,12.05,7.821754864255236,616.8336497736238,78.86128630705393
30,4170,4200,69.75,E,16,6.3,4.089374247847237,480.6271845155954,117.53074074074074
30,4170,4200,69.75,E,17,9.55,6.1989841455300825,708.2739669712071,114.25645724258288
30,4170,4200,69.75,E,18,11.483333333333333,7.453926834677533,843.2979028393087,113.13471698113212
30,4170,4200,69.75,E,19,9.45,6.134073316781054,732.338250328609,119.38857142857144
30,4170,4200,69.75,E,20,7.4,4.803401327426451,594.2429504135365,123.71295045045044
30,4170,4200,69.75,W,0,16.55,10.74625780240002,896.1212394320353,83.38914400805643
30,4170,4200,69.75,W,1,10.383333333333333,6.74211340472831,780.6936606602336,115.79361155698236
30,4170,4200,69.75,W,2,10.333333333333334,6.709647369071513,778.181979921705,115.97956451612903
30,4170,4200,69.75,W,3,12.616666666666667,8.192247039211534,950.8510630008685,116.06718626155879
30,4170,4200,69.75,W,4,12.433333333333334,8.073220866657014,926.0956150722919,114.71203753351203
30,4170,4200,69.75,W,5,10.583333333333334,6.871977547355502,785.5987375473812,114.31916535433066
30,4170,4200,69.75,W,6,11.733333333333333,7.618696367461846,828.2394123387818,108.71143465909091
30,4170,4200,69.75,W,7,11.966666666666667,6.55862692988027,647.437506410721,98.71540389972147
30,4170,4200,69.75,W,8,13.0,6.33087695307554,715.6519894212669,113.04152564102561
30,4170,4200,69.75,W,9,11.5,5.6003802414689146,654.296481857365,116.83072463768116
30,4170,4200,69.75,W,10,11.9,5.795187364738379,680.4165197578553,117.41061624649859
30,4170,4200,69.75,W,11,13.533333333333333,6.590605238329922,636.814552705687,96.62459359605911
30,4170,4200,69.75,W,12,7.933333333333334,3.8634582431589197,434.15417211284404,112.37449579831929
30,4170,4200,69.75,W,13,17.083333333333332,8.319421637054395,534.7268892148479,64.2745268292683
30,4170,4200,69.75,W,14,3.8,1.8505640324374657,220.81270928418238,119.32184210526316
30,4170,4200,69.75,W,15,6.916666666666667,3.3683511993927557,336.341473867114,99.85344578313254
30,4170,4200,69.75,W,16,11.283333333333333,5.494865831122398,647.615877548741,117.85836041358937
30,4170,4200,69.75,W,17,11.516666666666667,5.608507659711793,671.6040202042634,119.74736613603473
30,4170,4200,69.75,W,18,9.9,4.82120629503445,587.7478213666772,121.90887205387202
30,4170,4200,69.75,W,19,8.616666666666667,4.196235108641096,533.3582023166464,127.10398452611217
30,4170,4200,69.75,W,20,8.066666666666666,3.928390314472515,489.30187309546125,124.55530991735537
30,4200,4230,70.25,E,0,18.116666666666667,8.819758856271198,748.2508154422861,84.83801287948482
30,4200,4230,70.25,E,1,16.9,8.227447543936517,958.2663940411855,116.47189349112423
30,4200,4230,70.25,E,2,13.35,6.499196728494229,764.4116644759262,117.616329588015
30,4200,4230,70.25,E,3,16.283333333333335,7.927219524100695,904.785898539379,114.13660184237456
30,4200,4230,70.25,E,4,17.7,8.616912516430551,982.8911283124808,114.06534839924673
30,4200,4230,70.25,E,5,11.866666666666667,5.7770637544585295,675.9813701003496,117.01123595505615
30,4200,4230,70.25,E,6,63.18333333333333,30.759618973435234,769.0380215179396,25.00154576628858
30,4200,4230,70.25,E,7,167.6,81.59291173750059,916.011635266053,11.226607995226729
30,4200,4230,70.25,E,8,109.01666666666667,53.07271635590611,717.1030297129322,13.511707689955662
30,4200,4230,70.25,E,9,39.083333333333336,19.026949625400313,671.8357493096737,35.30969296375266
30,4200,4230,70.25,E,10,12.533333333333333,6.101617902406573,548.4922025866969,89.89291223404256
30,4200,4230,70.25,E,11,12.716666666666667,6.190870291936457,698.9370040406994,112.89802096985582
30,4200,4230,70.25,E,12,10.666666666666666,5.192866299920478,593.1613196371478,114.2261875
30,4200,4230,70.25,E,13,5.7,3.3401871042918416,380.2894824548484,113.85274853801167
30,4200,4230,70.25,E,14,6.816666666666666,4.4247548201874105,305.53884058881056,69.05215158924206
30,4200,4230,70.25,E,15,9.0,5.841974587410549,434.8165457702483,74.42972222222221
30,4200,4230,70.25,E,16,8.816666666666666,5.722960256907907,648.239491930951,113.26996219281666
30,4200,4230,70.25,E,17,6.733333333333333,4.370662469099744,534.6463712142114,122.32616336633662
30,4200,4230,70.25,E,18,6.983333333333333,4.532939540972259,548.5941937263689,121.02393794749405
30,4200,4230,70.25,E,19,10.433333333333334,6.772363132812945,781.9037264224913,115.45507987220445
30,4200,4230,70.25,E,20,10.7,6.945458676143652,821.9809703087054,118.3479750778816
30,4200,4230,70.25,W,0,23.816666666666666,15.464654984521276,1245.1904273677428,80.5184744576627
30,4200,4230,70.25,W,1,12.9,8.376237199453792,938.4626855947984,112.03869509043928
30,4200,4230,70.25,W,2,11.616666666666667,7.542942284262653,863.6576928379708,114.49878048780486
30,4200,4230,70.25,W,3,9.666666666666666,6.276754666767092,736.0441770979833,117.26508620689656
30,4200,4230,70.25,W,4,10.466666666666667,6.796223464156307,790.8508763557004,116.36622611464966
30,4200,4230,70.25,W,5,13.466666666666667,8.744185603564166,1009.7036651773416,115.47143564356436
30,4200,4230,70.25,W,6,12.683333333333334,8.235551044941001,803.9276544176644,97.616741130092
30,4200,4230,70.25,W,7,12.366666666666667,6.777856799402731,528.618479614927,77.99198113207545
30,4200,4230,70.25,W,8,8.933333333333334,4.350448778010884,501.37867020416587,115.24757462686566
30,4200,4230,70.25,W,9,11.333333333333334,5.519215310433133,654.8393129161325,118.64717647058826
30,4200,4230,70.25,W,10,12.733333333333333,6.20101281044835,708.1907262717109,114.20565445026179
30,4200,4230,70.25,W,11,13.05,6.355226479818139,651.0226638901714,102.43893997445723
30,4200,4230,70.25,W,12,13.9,6.769168434442309,555.630065107388,82.08247002398082
30,4200,4230,70.25,W,13,9.716666666666667,4.731924696978257,381.4151263156051,80.60464837049746
30,4200,4230,70.25,W,14,15.316666666666666,7.459071692149259,520.7435241621978,69.8134494015234
30,4200,4230,70.25,W,15,4.866666666666666,2.370020602946228,292.64137822217293,123.47630136986302
30,4200,4230,70.25,W,16,4.666666666666667,2.2726180690018785,271.56195091924144,119.493
30,4200,4230,70.25,W,17,6.65,3.2384870567655653,386.1420187770563,119.23531328320799
30,4200,4230,70.25,W,18,11.466666666666667,5.584158132969195,663.3605690906455,118.79329941860459
30,4200,4230,70.25,W,19,11.216666666666667,5.462410499256204,647.3251070892187,118.50539375928678
30,4200,4230,70.25,W,20,8.833333333333334,4.301749724525688,534.3907034156218,124.22635849056603
30,4230,4260,70.75,E,0,20.233333333333334,9.850218262661668,856.7070736575629,86.97341021416803
30,4230,4260,70.75,E,1,13.433333333333334,6.53976599646236,786.4463755415998,120.25604218362284
30,4230,4260,70.75,E,2,13.533333333333333,6.588449118024113,787.0882624993914,119.46487684729067
30,4230,4260,70.75,E,3,16.916666666666668,8.235545360247906,969.220399746069,117.68745812807879
30,4230,4260,70.75,E,4,13.4,6.523538289275107,776.4781007091505,119.02713930348256
30,4230,4260,70.75,E,5,16.9,8.22744753795077,953.1682157192411,115.85223865877714
30,4230,4260,70.75,E,6,57.68333333333333,28.082047287538735,979.6268438732288,34.88445247038428
30,4230,4260,70.75,E,7,171.0,83.24813787060025,941.9371825454779,11.314813840155944
30,4230,4260,70.75,E,8,114.45,55.71783262742811,779.7416549015795,13.994472113004225
30,4230,4260,70.75,E,9,34.016666666666666,16.560342936222614,424.9618487346951,25.66141597256247
30,4230,4260,70.75,E,10,9.966666666666667,4.852084448988205,546.2754977849182,112.58573578595316
30,4230,4260,70.75,E,11,12.333333333333334,6.004251659283064,683.9257257842044,113.90690540540541
30,4230,4260,70.75,E,12,11.016666666666667,5.3632572253866195,613.2199827986296,114.3372314674735
30,4230,4260,70.75,E,13,9.483333333333333,5.557211878193152,658.9991870862813,118.58449912126537
30,4230,4260,70.75,E,14,4.666666666666667,3.0291720040402814,337.02773267909583,111.26067857142857
30,4230,4260,70.75,E,15,10.2,6.6209045323986215,477.98138141062077,72.19276143790849
30,4230,4260,70.75,E,16,4.816666666666666,3.1265321630366447,353.57086755750123,113.08723183391004
30,4230,4260,70.75,E,17,6.35,4.121837625561887,475.38786924795437,115.3339632545932
30,4230,4260,70.75,E,18,7.816666666666666,5.073863113880643,590.3627974403499,116.35371002132194
30,4230,4260,70.75,E,19,6.566666666666666,4.262477754518051,515.4098307450125,120.91789340101522
30,4230,4260,70.75,E,20,7.533333333333333,4.889949099091793,581.7753111662857,118.97369469026549
30,4230,4260,70.75,W,0,17.183333333333334,11.15749425405279,912.9925395214462,81.82774005819591
30,4230,4260,70.75,W,1,17.2,11.168316265938389,1211.6986814244276,108.49430232558137
30,4230,4260,70.75,W,2,15.633333333333333,10.151047148692061,1147.3356314957773,113.02633262260127
30,4230,4260,70.75,W,3,11.733333333333333,7.618681526558677,876.1382028828914,114.99866477272727
30,4230,4260,70.75,W,4,11.333333333333334,7.358968082207466,869.9110841859456,118.21101470588236
30,4230,4260,70.75,W,5,9.466666666666667,6.146902751020353,715.9324689143119,116.47044014084507
30,4230,4260,70.75,W,6,10.183333333333334,6.61224926210112,759.759127988255,114.90176759410801
30,4230,4260,70.75,W,7,13.75,7.536026764834572,627.4685883621518,83.26252121212121
30,4230,4260,70.75,W,8,8.583333333333334,4.180002090812697,478.8181843564356,114.54974757281553
30,4230,4260,70.75,W,9,8.0,3.8959166897175055,476.7834207966628,122.38029166666666
30,4230,4260,70.75,W,10,9.8,4.772507241549254,559.3104960745316,117.19426870748295
30,4230,4260,70.75,W,11,9.55,4.650759607836263,535.0385631571531,115.04326352530538
30,4230,4260,70.75,W,12,11.683333333333334,5.689672748853787,600.1159199803127,105.4745934379458
30,4230,4260,70.75,W,13,14.8,7.2074599158090775,744.5281743504034,103.29966216216216
30,4230,4260,70.75,W,14,19.733333333333334,9.609946554412103,677.347261911951,70.48397804054055
30,4230,4260,70.75,W,15,7.116666666666666,3.4657493063631484,313.31331477574736,90.40276346604215
30,4230,4260,70.75,W,16,5.6,2.727141682802254,338.56287100489965,124.14568452380955
30,4230,4260,70.75,W,17,5.016666666666667,2.4430691831740226,304.70551357697167,124.7224252491695
30,4230,4260,70.75,W,18,4.75,2.313205040546832,278.170048653601,120.25308771929821
30,4230,4260,70.75,W,19,7.283333333333333,3.5469143955051425,411.4360636620003,115.99830663615569
30,4230,4260,70.75,W,20,11.883333333333333,5.7870708558241795,673.0149941139078,116.29631136044881
30,4260,4290,71.25,E,0,23.866666666666667,11.619038346072083,904.8264446716322,77.874469273743
30,4260,4290,71.25,E,1,13.7,6.669587653960371,797.5577300683185,119.58126520681265
30,4260,4290,71.25,E,2,14.816666666666666,7.213215844733296,867.5853983090725,120.27719910011245
30,4260,4290,71.25,E,3,13.416666666666666,6.531639423644891,797.3396186366414,122.07342857142855
30,4260,4290,71.25,E,4,14.866666666666667,7.237557405514173,842.8601333917528,116.45643497757847
30,4260,4290,71.25,E,5,16.216666666666665,7.894779540854141,906.7796919875132,114.8581397738952
30,4260,4290,71.25,E,6,56.416666666666664,27.46539441442318,750.2645927656881,27.316723781388486
30,4260,4290,71.25,E,7,171.13333333333333,83.31304869934925,944.3477273096082,11.33493182703545
30,4260,4290,71.25,E,8,120.41666666666667,58.62259221394613,859.0381837950123,14.65370519031142
30,4260,4290,71.25,E,9,33.9,16.50354607166918,483.5543055917967,29.300024582104232
30,4260,4290,71.25,E,10,7.533333333333333,3.667461824318844,353.20878568067144,96.30878318584072
30,4260,4290,71.25,E,11,5.6,2.7262548074582558,326.04530775846695,119.59458333333332
30,4260,4290,71.25,E,12,10.6,5.160410885545975,598.8467779887374,116.04633647798744
30,4260,4290,71.25,E,13,10.1,5.918577149710106,649.2098018808871,109.69018151815183
30,4260,4290,71.25,E,14,5.5,3.5700955761903312,393.46207259208165,110.21051515151512
30,4260,4290,71.25,E,15,5.4,3.5051847524463295,387.07538851835636,110.42938271604933
30,4260,4290,71.25,E,16,7.466666666666667,4.846665775226356,557.1164415779879,114.94839285714285
30,4260,4290,71.25,E,17,6.416666666666667,4.165111511394558,504.23705434659166,121.0620779220779
30,4260,4290,71.25,E,18,4.816666666666666,3.12653825141046,370.2564518659161,118.42377162629758
30,4260,4290,71.25,E,19,6.9,4.478847183681405,507.4636634589883,113.30229468599032
30,4260,4290,71.25,E,20,7.316666666666666,4.749308970135613,555.0792182572527,116.87578587699315
30,4260,4290,71.25,W,0,20.683333333333334,13.430116750028624,1085.7601153886196,80.84517324738114
30,4260,4290,71.25,W,1,14.133333333333333,9.177066078988133,989.9073917154901,107.86752358490565
30,4260,4290,71.25,W,2,12.15,7.889246664601827,909.7635758351403,115.31691358024693
30,4260,4290,71.25,W,3,17.35,11.265692427766455,1292.1998120436629,114.70220941402494
30,4260,4290,71.25,W,4,14.816666666666666,9.6207685662977,1102.983022644194,114.64604049493813
30,4260,4290,71.25,W,5,10.833333333333334,7.034307725639489,819.4624360392042,116.49510769230768
30,4260,4290,71.25,W,6,10.733333333333333,6.969375654325893,802.7713224476879,115.18554347826085
30,4260,4290,71.25,W,7,5.833333333333333,3.1971022638692124,326.83337023082186,102.22800000000001
30,4260,4290,71.25,W,8,8.95,4.358565286925083,491.07062271804335,112.66795158286774
30,4260,4290,71.25,W,9,10.55,5.137740134564961,609.9643588554833,118.72230647709318
30,4260,4290,71.25,W,10,7.65,3.72547759161753,445.4200488159313,119.56052287581699
30,4260,4290,71.25,W,11,6.983333333333333,3.400817235049553,412.0050309368856,121.14883054892607
30,4260,4290,71.25,W,12,6.166666666666667,3.0031082982537822,360.1997083251357,119.9422972972973
30,4260,4290,71.25,W,13,14.716666666666667,7.16687737123808,529.324703211735,73.85708946772365
30,4260,4290,71.25,W,14,13.933333333333334,6.785401452270707,645.7752597120523,95.17126794258373
30,4260,4290,71.25,W,15,25.683333333333334,12.507540236781292,781.4613741833982,62.479221284879955
30,4260,4290,71.25,W,16,4.533333333333333,2.2076861241732533,271.61730540220776,123.03257352941174
30,4260,4290,71.25,W,17,4.366666666666666,2.1265253355202454,271.02565401205527,127.44999999999997
30,4260,4290,71.25,W,18,5.25,2.5567003079728146,320.4361195035814,125.33190476190478
30,4260,4290,71.25,W,19,5.45,2.6540984149432076,327.9153201378378,123.55055045871558
30,4260,4290,71.25,W,20,5.233333333333333,2.548583799058615,305.706766116627,119.95162420382162
30,4290,4320,71.75,E,0,18.216666666666665,8.868441977832951,688.0143777485679,77.58007319304667
30,4290,4320,71.75,E,1,16.933333333333334,8.243675251123769,841.6350226376516,102.09463582677165
30,4290,4320,71.75,E,2,12.05,5.866316148191421,679.4200217451272,115.81715076071917
30,4290,4320,71.75,E,3,13.35,6.4991840724715,766.9825870549886,118.01213483146071
30,4290,4320,71.75,E,4,14.3,6.961686383330898,828.9684857926422,119.07581585081586
30,4290,4320,71.75,E,5,13.216666666666667,6.434285895064065,791.8883365707189,123.07322824716266
30,4290,4320,71.75,E,6,60.016666666666666,29.217986790646343,927.5982181977504,31.747506248264365
30,4290,4320,71.75,E,7,167.88333333333333,81.73084724859223,948.2167372571927,11.60169959297131
30,4290,4320,71.75,E,8,117.5,57.20266783506162,852.3458773509894,14.900456737588648
30,4290,4320,71.75,E,9,43.15,21.006726046977143,827.8695561016699,39.40973735032832
30,4290,4320,71.75,E,10,9.133333333333333,4.446391769306917,483.3835580870782,108.71366788321168
30,4290,4320,71.75,E,11,7.266666666666667,3.537640166820832,408.3144280544605,115.42000000000002
30,4290,4320,71.75,E,12,5.55,2.701913246677374,324.0520584846564,119.93429429429433
30,4290,4320,71.75,E,13,5.55,3.2522874436525826,346.7211880544531,106.60840840840841
30,4290,4320,71.75,E,14,6.75,4.381480934415406,408.1028181806093,93.14266666666664
30,4290,4320,71.75,E,15,5.383333333333334,3.494366280988162,392.5207579421108,112.32959752321985
30,4290,4320,71.75,E,16,4.566666666666666,2.9642554071696905,364.37882405175213,122.92423357664235
30,4290,4320,71.75,E,17,5.933333333333334,3.8513758391076953,476.18140412941096,123.639297752809
30,4290,4320,71.75,E,18,7.0,4.543758012430427,557.6611546554591,122.7312619047619
30,4290,4320,71.75,E,19,6.283333333333333,4.078563739729201,496.4183286543431,121.71400530503982
30,4290,4320,71.75,E,20,5.783333333333333,3.754009595984186,439.9071775148891,117.18328530259363
30,4290,4320,71.75,W,0,25.083333333333332,16.287127887826816,1296.5840535923346,79.60790033222594
30,4290,4320,71.75,W,1,14.55,9.447616376128114,1020.8713321225665,108.05596792668956
30,4290,4320,71.75,W,2,15.533333333333333,10.086115077378468,1135.7586760610388,112.60615879828327
30,4290,4320,71.75,W,3,12.566666666666666,8.159781066797219,932.1484984920634,114.23694960212201
30,4290,4320,71.75,W,4,12.416666666666666,8.062398854771414,945.8271729030677,117.31336912751681
30,4290,4320,71.75,W,5,18.333333333333332,11.904213074159134,1336.9389030332584,112.30804545454545
30,4290,4320,71.75,W,6,14.35,9.317752233500922,946.3649186736628,101.56579558652729
30,4290,4320,71.75,W,7,8.383333333333333,4.594692682074896,393.72049476790346,85.6902783300199
30,4290,4320,71.75,W,8,7.15,3.4819823241915473,394.982844946759,113.43620046620045
30,4290,4320,71.75,W,9,5.633333333333334,2.7433746690094103,321.69517503704355,117.26257396449704
30,4290,4320,71.75,W,10,8.833333333333334,4.301749724525688,508.09167239692204,118.11279245283019
30,4290,4320,71.75,W,11,9.75,4.748157714806656,561.3909196394193,118.2334188034188
30,4290,4320,71.75,W,12,5.25,2.5567003079728146,314.3498741291798,122.95139682539681
30,4290,4320,71.75,W,13,7.683333333333334,3.7417106094459287,375.677890824514,100.40271149674622
30,4290,4320,71.75,W,14,13.55,6.598721747244121,482.3779228360251,73.10172201722017
30,4290,4320,71.75,W,15,18.833333333333332,9.171655073045335,689.4558757355993,75.17246017699115
30,4290,4320,71.75,W,16,18.766666666666666,9.13917123462898,952.4004203694105,104.21080817051511
30,4290,4320,71.75,W,17,8.383333333333333,4.082603983842303,491.6534692231723,120.4264413518887
30,4290,4320,71.75,W,18,4.133333333333334,2.0128942107214542,251.99990779645876,125.19282258064514
30,4290,4320,71.75,W,19,4.533333333333333,2.2076904246622395,277.41285953699537,125.65749999999998
30,4290,4320,71.75,W,20,5.166666666666667,2.5161177634018177,312.26036007430827,124.1040322580645
30,4320,4350,72.25,E,0,14.866666666666667,7.237557405514175,590.6049689239408,81.60280269058295
30,4320,4350,72.25,E,1,10.483333333333333,5.1036139103906,573.6083929701573,112.39259141494436
30,4320,4350,72.25,E,2,17.6,8.568229394868798,934.2067896726868,109.03148674242422
30,4320,4350,72.25,E,3,13.166666666666666,6.4099318567446755,725.1992434008536,113.13681012658232
30,4320,4350,72.25,E,4,11.616666666666667,5.655355954757152,662.477159502134,117.14154949784795
30,4320,4350,72.25,E,5,13.166666666666666,6.409944334300896,749.7410052478295,116.96529113924052
30,4320,4350,72.25,E,6,55.75,27.14084027067815,801.0517988413413,29.514627802690576
30,4320,4350,72.25,E,7,161.66666666666666,78.70437985816982,967.6173668922316,12.294326804123711
30,4320,4350,72.25,E,8,122.71666666666667,59.74230400986649,917.4399980526756,15.356622300692651
30,4320,4350,72.25,E,9,40.083333333333336,19.51377989300117,704.8429225913901,36.12026611226611
30,4320,4350,72.25,E,10,18.95,9.225451535952491,788.4938253574155,85.46940193491643
30,4320,4350,72.25,E,11,9.466666666666667,4.6086688411794325,551.9500835726924,119.76345070422536
30,4320,4350,72.25,E,12,8.933333333333334,4.349025526183401,512.7914090518146,117.90949626865674
30,4320,4350,72.25,E,13,5.366666666666666,3.1448545250934883,371.61095362735523,118.16475155279502
30,4320,4350,72.25,E,14,4.083333333333333,2.650525503535246,247.04325731178963,93.20538775510202
30,4320,4350,72.25,E,15,5.8,3.7648280674423535,351.37789461726976,93.33172413793103
30,4320,4350,72.25,E,16,5.05,3.2779904685124683,382.2250480014645,116.60346534653465
30,4320,4350,72.25,E,17,4.35,2.823621050581765,342.6141754431519,121.33858237547895
30,4320,4350,72.25,E,18,4.65,3.018353536828784,375.4773380069133,124.39806451612905
30,4320,4350,72.25,E,19,6.066666666666666,3.9379236107730224,487.5362554024728,123.8054120879121
30,4320,4350,72.25,E,20,6.95,4.511302598055924,544.8983875068296,120.78515587529976
30,4320,4350,72.25,W,0,23.633333333333333,15.345612853779684,1235.8603380406923,80.53509167842033
30,4320,4350,72.25,W,1,19.416666666666668,12.607643846723086,1341.8160591297415,106.42877253218884
30,4320,4350,72.25,W,2,16.583333333333332,10.767901826171217,1224.1697514811547,113.68693467336685
30,4320,4350,72.25,W,3,13.7,8.895676441521637,1023.5948618919172,115.06655717761556
30,4320,4350,72.25,W,4,15.8,10.259267267548056,1151.1012587514904,112.2011181434599
30,4320,4350,72.25,W,5,11.1,7.207459915809077,803.3442397569116,111.4601051051051
30,4320,4350,72.25,W,6,14.15,9.187888090873733,935.465096522606,101.81502944640751
30,4320,4350,72.25,W,7,23.833333333333332,13.062446392379924,829.9967956581593,63.54068531468532
30,4320,4350,72.25,W,8,5.8,2.824545102141395,308.9439545319663,109.37830459770112
30,4320,4350,72.25,W,9,6.083333333333333,2.9625199828060196,350.5786897252987,118.338
30,4320,4350,72.25,W,10,6.583333333333333,3.2060210211087674,389.7310578538262,121.56222784810126
30,4320,4350,72.25,W,11,7.75,3.774176645102726,342.80481224566927,90.82903225806453
30,4320,4350,72.25,W,12,8.366666666666667,4.074487474928104,432.4564419432611,106.1376294820717
30,4320,4350,72.25,W,13,17.55,8.54668388665198,623.9675800661138,73.00698005698004
30,4320,4350,72.25,W,14,10.666666666666666,5.194565705087623,432.6544847607675,83.289828125
30,4320,4350,72.25,W,15,10.233333333333333,4.983536473318438,408.3298757005359,81.93576547231271
30,4320,4350,72.25,W,16,11.216666666666667,5.4623998587080855,553.8201411101022,101.38769687964339
30,4320,4350,72.25,W,17,16.483333333333334,8.027227316143218,920.3527791900502,114.65388270980785
30,4320,4350,72.25,W,18,15.0,7.30485802277947,873.412005030937,119.56591111111112
30,4320,4350,72.25,W,19,7.733333333333333,3.7660601361885266,457.78904024554714,121.55648706896551
30,4320,4350,72.25,W,20,4.05,1.9723116661504567,238.88979793788727,121.12172839506172
30,4350,4380,72.75,E,0,20.016666666666666,9.744738165944533,814.8539506353147,83.61989175686928
30,4350,4380,72.75,E,1,12.45,6.06104863443844,688.9405741362802,113.66689424364124
30,4350,4380,72.75,E,2,9.7,4.722262791490189,551.9469191697904,116.88187285223368
30,4350,4380,72.75,E,3,12.6,6.134061371770854,695.5804899200172,113.39640211640216
30,4350,4380,72.75,E,4,17.066666666666666,8.308586079872773,940.8686691657332,113.24052734374999
30,4350,4380,72.75,E,5,11.316666666666666,5.509306586063682,624.6756888173902,113.3855375552283
30,4350,4380,72.75,E,6,46.75,22.75935933012024,733.1129610697303,32.21149376114082
30,4350,4380,72.75,E,7,160.98333333333332,78.37171186083116,938.0633042857372,11.969411947406565
30,4350,4380,72.75,E,8,123.13333333333334,59.945150349707134,1067.7585479447614,17.81225906876015
30,4350,4380,72.75,E,9,39.53333333333333,19.246023245820698,691.783781801375,35.944245362563244
30,4350,4380,72.75,E,10,15.983333333333333,7.781185596287105,642.1973126916901,82.53206465067778
30,4350,4380,72.75,E,11,14.766666666666667,7.188874283952425,815.0357009558123,113.37459367945821
30,4350,4380,72.75,E,12,11.25,5.47685117569738,663.4440062963498,121.13602962962965
30,4350,4380,72.75,E,13,7.233333333333333,4.238716968604267,502.1301320556134,118.46276497695852
30,4350,4380,72.75,E,14,5.533333333333333,3.5917325190763334,371.18381071893845,103.3439457831325
30,4350,4380,72.75,E,15,5.216666666666667,3.386181566406485,316.7397454413669,93.53891373801919
30,4350,4380,72.75,E,16,3.683333333333333,2.390877536439787,283.22724760879794,118.461628959276
30,4350,4380,72.75,E,17,4.816666666666666,3.12653825141046,366.49530207876944,117.22079584775084
30,4350,4380,72.75,E,18,5.016666666666667,3.2563599089084727,380.0425165928309,116.70777408637875
30,4350,4380,72.75,E,19,3.8,2.466611492462223,299.69535184373717,121.50083333333336
30,4350,4380,72.75,E,20,4.633333333333334,3.0075350653706163,374.15131796028567,124.40464028776978
30,4350,4380,72.75,W,0,21.216666666666665,13.776421130367797,1216.571400496038,88.30823252160253
30,4350,4380,72.75,W,1,20.616666666666667,13.386828702486229,1444.4560239971618,107.90128536782537
30,4350,4380,72.75,W,2,16.933333333333334,10.995164075768802,1223.1270506359774,111.24227362204726
30,4350,4380,72.75,W,3,18.616666666666667,12.088163728929038,1321.2339147339665,109.29980304386747
30,4350,4380,72.75,W,4,14.366666666666667,9.328574245386523,1072.1981865338241,114.93698375870068
30,4350,4380,72.75,W,5,16.0,10.389131410175246,1141.801146397363,109.90342708333333
30,4350,4380,72.75,W,6,17.4,11.298180408565578,1062.8856288660284,94.07582375478927
30,4350,4380,72.75,W,7,11.55,6.330262482461041,360.3885113683716,56.93105339105338
30,4350,4380,72.75,W,8,17.333333333333332,8.441169270767388,814.8201446556689,96.52929807692311
30,4350,4380,72.75,W,9,9.25,4.5046536724858655,519.9727415695609,115.43012612612615
30,4350,4380,72.75,W,10,5.116666666666666,2.491768236659219,282.7724338683087,113.48263843648212
30,4350,4380,72.75,W,11,6.6,3.2141375300229664,333.2808195206585,103.69214646464647
