sim_sec,kind,id,dsd_no,sc_no,link,lane,speed_kph,p1_green,p2_green,p3_green,p4_green,offset,rate_vph,green_sec,metadata,readback
4650,signal_sg,SC16_SG6_W0,6,16,0,0,0,61.788,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC16_SG7_W0,7,16,0,0,0,0.0,25.788,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC16_SG8_W0,8,16,0,0,0,28.788,58.788,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC101,,101,,,,65.0,22.403,22.334,28.263,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC101_SG1_W0,1,101,0,0,0,118.737,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC101_SG2_W0,2,101,0,0,0,93.403,115.737,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC101_SG3_W0,3,101,0,0,0,0.0,22.403,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC101_SG4_W0,4,101,0,0,0,25.403,90.403,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC101_SG5_W0,5,101,0,0,0,118.737,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC101_SG6_W0,6,101,0,0,0,93.403,115.737,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC101_SG7_W0,7,101,0,0,0,0.0,22.403,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC101_SG8_W0,8,101,0,0,0,25.403,90.403,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC105,,105,,,,71.0,22.333,22.334,22.333,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC105_SG1_W0,1,105,0,0,0,124.667,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC105_SG2_W0,2,105,0,0,0,99.333,121.667,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC105_SG3_W0,3,105,0,0,0,0.0,22.333,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC105_SG4_W0,4,105,0,0,0,25.333,96.333,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC105_SG5_W0,5,105,0,0,0,124.667,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC105_SG6_W0,6,105,0,0,0,99.333,121.667,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC105_SG7_W0,7,105,0,0,0,0.0,22.333,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC105_SG8_W0,8,105,0,0,0,25.333,96.333,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC107,,107,,,,0.0,35.0,82.526,23.474,131.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC107_SG1_W0,1,107,0,0,0,123.526,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC107_SG2_W0,2,107,0,0,0,38.0,120.526,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC107_SG3_W0,3,107,0,0,0,0.0,35.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC107_SG5_W0,5,107,0,0,0,123.526,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC107_SG6_W0,6,107,0,0,0,38.0,120.526,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC107_SG7_W0,7,107,0,0,0,0.0,35.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC108,,108,,,,46.0,0.0,69.029,25.971,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC108_SG1_W0,1,108,0,0,0,121.029,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC108_SG2_W0,2,108,0,0,0,49.0,118.029,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC108_SG4_W0,4,108,0,0,0,0.0,46.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC108_SG5_W0,5,108,0,0,0,121.029,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC108_SG6_W0,6,108,0,0,0,49.0,118.029,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC108_SG8_W0,8,108,0,0,0,0.0,46.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC109,,109,,,,0.0,26.0,90.0,25.0,112.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC109_SG2_W0,2,109,0,0,0,29.0,119.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC109_SG5_W0,5,109,0,0,0,122.0,147.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC109_SG6_W0,6,109,0,0,0,29.0,119.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC109_SG7_W0,7,109,0,0,0,0.0,26.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC1001,,1001,,,,23.0,20.0,75.0,20.0,37.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC1001_SG1_W0,1,1001,0,0,0,127.0,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1001_SG2_W0,2,1001,0,0,0,49.0,124.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1001_SG3_W0,3,1001,0,0,0,26.0,46.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1001_SG4_W0,4,1001,0,0,0,0.0,23.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1001_SG5_W0,5,1001,0,0,0,127.0,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1001_SG6_W0,6,1001,0,0,0,49.0,124.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1001_SG7_W0,7,1001,0,0,0,26.0,46.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1001_SG8_W0,8,1001,0,0,0,0.0,23.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC1002,,1002,,,,21.0,22.913,70.913,23.174,56.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC1002_SG1_W0,1,1002,0,0,0,123.826,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1002_SG2_W0,2,1002,0,0,0,49.913,120.826,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1002_SG3_W0,3,1002,0,0,0,0.0,22.913,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1002_SG4_W0,4,1002,0,0,0,25.913,46.913,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1002_SG5_W0,5,1002,0,0,0,123.826,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1002_SG6_W0,6,1002,0,0,0,49.913,120.826,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1002_SG7_W0,7,1002,0,0,0,0.0,22.913,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1002_SG8_W0,8,1002,0,0,0,25.913,46.913,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC1003,,1003,,,,39.0,46.93,22.93,29.14,112.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC1003_SG1_W0,1,1003,0,0,0,117.86,147.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1003_SG2_W0,2,1003,0,0,0,91.93,114.86,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1003_SG3_W0,3,1003,0,0,0,0.0,46.93,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1003_SG4_W0,4,1003,0,0,0,49.93,88.93,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1003_SG5_W0,5,1003,0,0,0,117.86,147.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1003_SG6_W0,6,1003,0,0,0,91.93,114.86,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1003_SG7_W0,7,1003,0,0,0,0.0,46.93,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1003_SG8_W0,8,1003,0,0,0,49.93,88.93,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC1004,,1004,,,,24.0,20.0,74.0,20.0,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC1004_SG1_W0,1,1004,0,0,0,127.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1004_SG2_W0,2,1004,0,0,0,50.0,124.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1004_SG3_W0,3,1004,0,0,0,0.0,20.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1004_SG4_W0,4,1004,0,0,0,23.0,47.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1004_SG5_W0,5,1004,0,0,0,127.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1004_SG6_W0,6,1004,0,0,0,50.0,124.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1004_SG7_W0,7,1004,0,0,0,0.0,20.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1004_SG8_W0,8,1004,0,0,0,23.0,47.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal,SC1005,,1005,,,,69.0,23.054,22.973,22.973,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4650,signal_sg,SC1005_SG1_W0,1,1005,0,0,0,124.027,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1005_SG2_W0,2,1005,0,0,0,98.054,121.027,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1005_SG3_W0,3,1005,0,0,0,0.0,23.054,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1005_SG4_W0,4,1005,0,0,0,26.054,95.054,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1005_SG5_W0,5,1005,0,0,0,124.027,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1005_SG6_W0,6,1005,0,0,0,98.054,121.027,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1005_SG7_W0,7,1005,0,0,0,0.0,23.054,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,signal_sg,SC1005_SG8_W0,8,1005,0,0,0,26.054,95.054,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4650,ramp_meter,RM_C10480,,9101,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_W;group_rate_vph=1800.0,GREEN
4650,ramp_meter,RM_C10482,,9102,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_W;group_rate_vph=1800.0,GREEN
4650,ramp_meter,RM_C10646,,9103,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_W;group_rate_vph=1800.0,GREEN
4650,ramp_meter,RM_C10644,,9104,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_W;group_rate_vph=1800.0,GREEN
4650,ramp_meter,RM_C10639,,9105,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_E;group_rate_vph=1800.0,GREEN
4650,ramp_meter,RM_C10681,,9106,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_E;group_rate_vph=1800.0,GREEN
4650,ramp_meter,RM_C10490,,9107,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_E;group_rate_vph=1800.0,GREEN
4650,ramp_meter,RM_C10484,,9108,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_E;group_rate_vph=1800.0,GREEN
4800,vsl,RW_FW_E_S0,39,,74,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S0,43,,74,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S0,38,,74,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S0,44,,74,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S0,37,,74,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S0,45,,74,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S0,36,,74,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S0,46,,74,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S2,47,,74,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S2,48,,74,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S2,49,,74,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S2,50,,74,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S5,51,,2,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S5,52,,2,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S5,53,,2,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S5,54,,2,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S7,55,,2,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S7,56,,2,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S7,57,,2,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S7,58,,2,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S10,59,,2,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S10,60,,2,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S10,61,,2,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S10,62,,2,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S13,63,,119,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S13,64,,119,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S13,65,,119,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S13,66,,119,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S15,67,,24,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S15,68,,24,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S15,69,,24,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S18,71,,24,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S18,72,,24,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_E_S18,73,,24,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S0,40,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S0,75,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S0,41,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S0,76,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S0,42,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S0,77,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S2,79,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S2,80,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S2,81,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S5,83,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S5,84,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S5,85,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S7,87,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S7,88,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S7,89,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S7,90,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S10,91,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S10,92,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S10,93,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S10,94,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S13,95,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S13,96,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S13,97,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S13,98,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S15,99,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S15,100,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S15,101,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S15,102,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S18,103,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S18,104,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S18,105,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,vsl,RW_FW_W_S18,106,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
4800,signal,SC1,,1,,,,52.0,34.677,29.133,22.19,93.75,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4800,signal_sg,SC1_SG1_W0,1,1,0,0,0,124.81,147.0,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC1_SG2_W0,2,1,0,0,0,92.677,121.81,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC1_SG3_W0,3,1,0,0,0,0.0,34.677,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC1_SG4_W0,4,1,0,0,0,37.677,89.677,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC1_SG5_W0,5,1,0,0,0,124.81,147.0,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC1_SG6_W0,6,1,0,0,0,92.677,121.81,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC1_SG7_W0,7,1,0,0,0,0.0,34.677,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC1_SG8_W0,8,1,0,0,0,37.677,89.677,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal,SC5,,5,,,,34.0,22.667,58.666,22.667,131.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
4800,signal_sg,SC5_SG1_W0,1,5,0,0,0,124.333,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC5_SG2_W0,2,5,0,0,0,62.667,121.333,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC5_SG3_W0,3,5,0,0,0,0.0,22.667,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
4800,signal_sg,SC5_SG4_W0,4,5,0,0,0,25.667,59.667,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
