sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
600,1200.000000,600.000000,2.000000,2.000000,120.000000,635,291,35,57,213,39,30.813682,111.482023,258
615,1200.000000,600.000000,2.000000,2.000000,120.000000,639,291,30,59,204,55,24.357085,99.323124,269
630,1200.000000,600.000000,2.000000,2.000000,120.000000,646,291,30,71,191,63,33.400988,103.565493,178
645,1200.000000,600.000000,2.000000,2.000000,120.000000,669,297,36,83,205,48,37.891538,104.582035,145
660,1200.000000,600.000000,2.000000,2.000000,120.000000,661,284,33,89,204,51,35.159521,106.035160,180
675,1200.000000,600.000000,2.000000,2.000000,120.000000,643,273,32,86,203,49,29.971541,106.753816,192
690,1200.000000,600.000000,2.000000,2.000000,120.000000,642,271,33,81,203,54,33.749779,104.757281,179
705,1200.000000,600.000000,2.000000,2.000000,120.000000,660,274,37,80,222,47,31.735605,100.284424,208
720,1200.000000,600.000000,2.000000,2.000000,120.000000,660,281,39,77,226,37,26.944035,106.348146,278
735,1200.000000,600.000000,2.000000,2.000000,120.000000,655,291,38,74,209,43,22.610825,108.726740,312
750,1200.000000,600.000000,2.000000,2.000000,120.000000,664,283,37,78,197,69,30.348445,105.442094,221
765,1200.000000,600.000000,2.000000,2.000000,120.000000,682,292,36,78,212,64,35.659929,110.628451,175
780,1200.000000,600.000000,2.000000,2.000000,120.000000,701,297,33,84,237,50,35.030549,108.554804,195
795,1200.000000,600.000000,2.000000,2.000000,120.000000,693,299,30,86,243,35,30.709767,102.278632,195
810,1200.000000,600.000000,2.000000,2.000000,120.000000,682,289,26,77,230,60,32.113072,105.593359,193
825,1200.000000,600.000000,2.000000,2.000000,120.000000,676,308,24,75,226,43,28.324829,102.173942,265
840,1200.000000,600.000000,2.000000,2.000000,120.000000,678,313,21,70,238,36,23.705706,109.069794,330
855,1200.000000,600.000000,2.000000,2.000000,120.000000,690,321,20,73,254,22,18.216896,98.971004,379
870,1200.000000,600.000000,2.000000,2.000000,120.000000,694,290,22,74,237,71,26.224492,92.893019,253
885,1200.000000,600.000000,2.000000,2.000000,120.000000,712,302,28,79,244,59,33.265876,97.051375,193
900,1200.000000,600.000000,2.000000,2.000000,120.000000,710,312,26,85,235,52,32.967743,111.391253,210
