run,model_link,index,sim_sec,count,stopped_count,mean_speed_kph
reference,FW_W,1,5130.0,66.0,6.0,35.542389
reference,FW_W,1,5160.0,54.0,0.0,44.788075
reference,FW_W,1,5190.0,56.0,2.0,38.015752
reference,FW_W,1,5220.0,64.0,0.0,42.197244
reference,FW_W,1,5250.0,59.0,6.0,45.722749
reference,FW_W,1,5280.0,55.0,5.0,44.923889
reference,FW_W,1,5310.0,53.0,1.0,49.072747
reference,FW_W,1,5340.0,70.0,5.0,38.738979
reference,FW_W,1,5370.0,63.0,3.0,43.978712
reference,FW_W,1,5400.0,69.0,6.0,39.747807
reference,FW_W,2,900.0,23.0,0.0,115.547328
reference,FW_W,2,930.0,29.0,0.0,100.847896
reference,FW_W,2,960.0,21.0,0.0,112.930986
reference,FW_W,2,990.0,29.0,0.0,105.105655
reference,FW_W,2,1020.0,24.0,0.0,107.06754
reference,FW_W,2,1050.0,23.0,0.0,100.949005
reference,FW_W,2,1080.0,30.0,0.0,103.545345
reference,FW_W,2,1110.0,25.0,0.0,102.498445
reference,FW_W,2,1140.0,28.0,0.0,105.839982
reference,FW_W,2,1170.0,24.0,0.0,95.77788
reference,FW_W,2,1200.0,28.0,0.0,104.693266
reference,FW_W,2,1230.0,33.0,0.0,90.576223
reference,FW_W,2,1260.0,35.0,2.0,79.490847
reference,FW_W,2,1290.0,51.0,2.0,64.164679
reference,FW_W,2,1320.0,40.0,0.0,63.600938
reference,FW_W,2,1350.0,43.0,0.0,76.066666
reference,FW_W,2,1380.0,36.0,0.0,66.49377
reference,FW_W,2,1410.0,41.0,0.0,68.014403
reference,FW_W,2,1440.0,39.0,0.0,74.808818
reference,FW_W,2,1470.0,48.0,3.0,50.99896
reference,FW_W,2,1500.0,60.0,0.0,38.886758
reference,FW_W,2,1530.0,56.0,3.0,48.045051
reference,FW_W,2,1560.0,75.0,11.0,32.293727
reference,FW_W,2,1590.0,72.0,9.0,32.562138
reference,FW_W,2,1620.0,70.0,4.0,31.496188
reference,FW_W,2,1650.0,67.0,3.0,38.572643
reference,FW_W,2,1680.0,69.0,6.0,37.140587
reference,FW_W,2,1710.0,80.0,10.0,26.903497
reference,FW_W,2,1740.0,80.0,5.0,28.898102
reference,FW_W,2,1770.0,94.0,17.0,24.43272
reference,FW_W,2,1800.0,84.0,10.0,26.736913
reference,FW_W,2,1830.0,66.0,1.0,41.800262
reference,FW_W,2,1860.0,73.0,9.0,38.662863
reference,FW_W,2,1890.0,76.0,7.0,30.882682
reference,FW_W,2,1920.0,81.0,4.0,29.783011
reference,FW_W,2,1950.0,80.0,8.0,29.227019
reference,FW_W,2,1980.0,67.0,6.0,35.156624
reference,FW_W,2,2010.0,58.0,0.0,45.623237
reference,FW_W,2,2040.0,45.0,0.0,65.540888
reference,FW_W,2,2070.0,46.0,1.0,60.187466
reference,FW_W,2,2100.0,68.0,8.0,36.426642
reference,FW_W,2,2130.0,83.0,10.0,29.532385
reference,FW_W,2,2160.0,96.0,18.0,24.897425
reference,FW_W,2,2190.0,92.0,19.0,25.700894
reference,FW_W,2,2220.0,74.0,3.0,33.949258
reference,FW_W,2,2250.0,63.0,2.0,41.081922
reference,FW_W,2,2280.0,65.0,1.0,43.737221
reference,FW_W,2,2310.0,68.0,9.0,35.707884
reference,FW_W,2,2340.0,69.0,4.0,33.556456
reference,FW_W,2,2370.0,73.0,2.0,33.958933
reference,FW_W,2,2400.0,72.0,2.0,35.383442
reference,FW_W,2,2430.0,58.0,2.0,41.168137
reference,FW_W,2,2460.0,55.0,0.0,57.655328
reference,FW_W,2,2490.0,68.0,3.0,40.36063
reference,FW_W,2,2520.0,72.0,10.0,37.081018
reference,FW_W,2,2550.0,72.0,4.0,37.340587
reference,FW_W,2,2580.0,67.0,1.0,38.789666
reference,FW_W,2,2610.0,67.0,2.0,35.996711
reference,FW_W,2,2640.0,66.0,1.0,35.802233
reference,FW_W,2,2670.0,70.0,3.0,32.934217
reference,FW_W,2,2700.0,63.0,5.0,43.023473
reference,FW_W,2,2730.0,65.0,3.0,45.973402
reference,FW_W,2,2760.0,76.0,2.0,33.944939
reference,FW_W,2,2790.0,78.0,6.0,32.311642
reference,FW_W,2,2820.0,76.0,6.0,29.259086
reference,FW_W,2,2850.0,76.0,4.0,30.725011
reference,FW_W,2,2880.0,67.0,3.0,36.247184
reference,FW_W,2,2910.0,61.0,0.0,41.720634
reference,FW_W,2,2940.0,63.0,2.0,41.456617
reference,FW_W,2,2970.0,66.0,6.0,33.142689
reference,FW_W,2,3000.0,70.0,3.0,36.92684
reference,FW_W,2,3030.0,81.0,1.0,29.76922
reference,FW_W,2,3060.0,66.0,3.0,35.246163
reference,FW_W,2,3090.0,47.0,0.0,51.377764
reference,FW_W,2,3120.0,52.0,1.0,58.715563
reference,FW_W,2,3150.0,74.0,13.0,30.091699
reference,FW_W,2,3180.0,82.0,7.0,29.464691
reference,FW_W,2,3210.0,79.0,8.0,29.744452
reference,FW_W,2,3240.0,75.0,10.0,30.452746
reference,FW_W,2,3270.0,71.0,6.0,32.362881
reference,FW_W,2,3300.0,78.0,10.0,33.741914
reference,FW_W,2,3330.0,71.0,2.0,37.96061
reference,FW_W,2,3360.0,78.0,9.0,26.275258
reference,FW_W,2,3390.0,85.0,10.0,25.566744
reference,FW_W,2,3420.0,83.0,2.0,24.558886
reference,FW_W,2,3450.0,81.0,4.0,27.554371
reference,FW_W,2,3480.0,84.0,7.0,29.268686
reference,FW_W,2,3510.0,78.0,5.0,29.404115
reference,FW_W,2,3540.0,80.0,9.0,30.396956
reference,FW_W,2,3570.0,76.0,9.0,26.08246
reference,FW_W,2,3600.0,72.0,11.0,31.343627
reference,FW_W,2,3630.0,72.0,5.0,28.886046
reference,FW_W,2,3660.0,59.0,4.0,43.655355
reference,FW_W,2,3690.0,58.0,0.0,45.464548
reference,FW_W,2,3720.0,69.0,3.0,30.564101
reference,FW_W,2,3750.0,65.0,4.0,36.322283
reference,FW_W,2,3780.0,58.0,0.0,47.503739
reference,FW_W,2,3810.0,69.0,7.0,34.902853
reference,FW_W,2,3840.0,85.0,6.0,25.454769
reference,FW_W,2,3870.0,86.0,14.0,25.139923
reference,FW_W,2,3900.0,77.0,4.0,29.736336
reference,FW_W,2,3930.0,83.0,10.0,25.994867
reference,FW_W,2,3960.0,81.0,8.0,31.242057
reference,FW_W,2,3990.0,78.0,5.0,31.592952
reference,FW_W,2,4020.0,83.0,15.0,24.397965
reference,FW_W,2,4050.0,73.0,4.0,36.102685
reference,FW_W,2,4080.0,58.0,1.0,42.198677
reference,FW_W,2,4110.0,51.0,0.0,65.06675
reference,FW_W,2,4140.0,62.0,3.0,33.81769
reference,FW_W,2,4170.0,69.0,3.0,29.372356
reference,FW_W,2,4200.0,63.0,0.0,44.026678
reference,FW_W,2,4230.0,61.0,1.0,50.199065
reference,FW_W,2,4260.0,81.0,7.0,35.198284
reference,FW_W,2,4290.0,83.0,4.0,35.05197
reference,FW_W,2,4320.0,78.0,10.0,30.172932
reference,FW_W,2,4350.0,77.0,8.0,29.264375
reference,FW_W,2,4380.0,73.0,3.0,34.787304
reference,FW_W,2,4410.0,67.0,2.0,35.317354
reference,FW_W,2,4440.0,64.0,5.0,30.303207
reference,FW_W,2,4470.0,61.0,1.0,39.23849
reference,FW_W,2,4500.0,55.0,2.0,56.524562
reference,FW_W,2,4530.0,46.0,0.0,72.193748
reference,FW_W,2,4560.0,34.0,0.0,79.809536
reference,FW_W,2,4590.0,42.0,0.0,75.333867
reference,FW_W,2,4620.0,51.0,5.0,48.545062
reference,FW_W,2,4650.0,72.0,7.0,34.061999
reference,FW_W,2,4680.0,69.0,5.0,33.935619
reference,FW_W,2,4710.0,75.0,5.0,33.111877
reference,FW_W,2,4740.0,82.0,11.0,29.551085
reference,FW_W,2,4770.0,79.0,1.0,33.231091
reference,FW_W,2,4800.0,86.0,5.0,24.136832
reference,FW_W,2,4830.0,78.0,6.0,32.446371
reference,FW_W,2,4860.0,60.0,4.0,41.83247
reference,FW_W,2,4890.0,52.0,0.0,47.443983
reference,FW_W,2,4920.0,53.0,0.0,54.826052
reference,FW_W,2,4950.0,56.0,1.0,49.343948
reference,FW_W,2,4980.0,65.0,2.0,43.500436
reference,FW_W,2,5010.0,64.0,0.0,37.736719
reference,FW_W,2,5040.0,75.0,1.0,35.936386
reference,FW_W,2,5070.0,69.0,2.0,37.535168
reference,FW_W,2,5100.0,65.0,1.0,35.973595
reference,FW_W,2,5130.0,65.0,1.0,41.933023
reference,FW_W,2,5160.0,63.0,6.0,39.032225
reference,FW_W,2,5190.0,58.0,2.0,48.101492
reference,FW_W,2,5220.0,58.0,1.0,50.202002
reference,FW_W,2,5250.0,69.0,4.0,45.584834
reference,FW_W,2,5280.0,82.0,9.0,27.880194
reference,FW_W,2,5310.0,73.0,3.0,38.259467
reference,FW_W,2,5340.0,64.0,4.0,44.076023
reference,FW_W,2,5370.0,78.0,12.0,33.682435
reference,FW_W,2,5400.0,84.0,5.0,25.887891
reference,FW_W,3,900.0,26.0,0.0,114.276687
reference,FW_W,3,930.0,15.0,0.0,110.241819
reference,FW_W,3,960.0,29.0,0.0,110.433667
reference,FW_W,3,990.0,22.0,0.0,112.320102
reference,FW_W,3,1020.0,25.0,0.0,110.124937
reference,FW_W,3,1050.0,33.0,0.0,100.221151
reference,FW_W,3,1080.0,29.0,0.0,103.00916
reference,FW_W,3,1110.0,24.0,0.0,111.398584
reference,FW_W,3,1140.0,25.0,0.0,105.308092
reference,FW_W,3,1170.0,35.0,1.0,69.508548
reference,FW_W,3,1200.0,39.0,2.0,72.148894
reference,FW_W,3,1230.0,37.0,2.0,52.747615
reference,FW_W,3,1260.0,38.0,0.0,82.25001
reference,FW_W,3,1290.0,36.0,1.0,54.877366
reference,FW_W,3,1320.0,55.0,4.0,48.684059
reference,FW_W,3,1350.0,59.0,1.0,46.205636
reference,FW_W,3,1380.0,66.0,3.0,35.402718
reference,FW_W,3,1410.0,59.0,3.0,41.111944
reference,FW_W,3,1440.0,69.0,9.0,29.333533
reference,FW_W,3,1470.0,80.0,4.0,29.275016
reference,FW_W,3,1500.0,75.0,5.0,32.379578
reference,FW_W,3,1530.0,77.0,3.0,36.929033
reference,FW_W,3,1560.0,69.0,3.0,34.009356
reference,FW_W,3,1590.0,76.0,5.0,31.828949
reference,FW_W,3,1620.0,80.0,8.0,31.435409
reference,FW_W,3,1650.0,86.0,11.0,22.233388
reference,FW_W,3,1680.0,91.0,12.0,24.507368
reference,FW_W,3,1710.0,73.0,5.0,31.482794
reference,FW_W,3,1740.0,71.0,3.0,33.859133
reference,FW_W,3,1770.0,68.0,4.0,41.175576
reference,FW_W,3,1800.0,76.0,3.0,35.777741
reference,FW_W,3,1830.0,78.0,5.0,33.792168
reference,FW_W,3,1860.0,71.0,3.0,30.928096
reference,FW_W,3,1890.0,63.0,1.0,38.948446
reference,FW_W,3,1920.0,61.0,3.0,47.677827
reference,FW_W,3,1950.0,53.0,0.0,52.483004
reference,FW_W,3,1980.0,58.0,2.0,49.037579
reference,FW_W,3,2010.0,64.0,8.0,35.039743
reference,FW_W,3,2040.0,84.0,11.0,25.765083
reference,FW_W,3,2070.0,91.0,15.0,22.259611
reference,FW_W,3,2100.0,79.0,7.0,26.72428
reference,FW_W,3,2130.0,71.0,7.0,32.423376
reference,FW_W,3,2160.0,65.0,3.0,41.248622
reference,FW_W,3,2190.0,64.0,2.0,42.464078
reference,FW_W,3,2220.0,58.0,1.0,56.500304
reference,FW_W,3,2250.0,67.0,1.0,39.141839
reference,FW_W,3,2280.0,61.0,4.0,39.815726
reference,FW_W,3,2310.0,53.0,1.0,50.369885
reference,FW_W,3,2340.0,55.0,4.0,50.65616
reference,FW_W,3,2370.0,59.0,2.0,45.006014
reference,FW_W,3,2400.0,65.0,7.0,35.658053
reference,FW_W,3,2430.0,73.0,4.0,33.154194
reference,FW_W,3,2460.0,77.0,3.0,33.007571
reference,FW_W,3,2490.0,65.0,0.0,37.952028
reference,FW_W,3,2520.0,69.0,0.0,33.802213
reference,FW_W,3,2550.0,61.0,3.0,41.882141
reference,FW_W,3,2580.0,62.0,1.0,44.510573
reference,FW_W,3,2610.0,63.0,3.0,41.367727
reference,FW_W,3,2640.0,65.0,6.0,32.284768
reference,FW_W,3,2670.0,70.0,3.0,35.759547
reference,FW_W,3,2700.0,81.0,4.0,26.902583
reference,FW_W,3,2730.0,65.0,1.0,40.773999
reference,FW_W,3,2760.0,64.0,1.0,42.470807
reference,FW_W,3,2790.0,74.0,4.0,28.621305
reference,FW_W,3,2820.0,69.0,2.0,36.500522
reference,FW_W,3,2850.0,72.0,6.0,27.295799
reference,FW_W,3,2880.0,70.0,6.0,29.435847
reference,FW_W,3,2910.0,75.0,4.0,33.027046
reference,FW_W,3,2940.0,69.0,0.0,35.351263
reference,FW_W,3,2970.0,63.0,2.0,42.456888
reference,FW_W,3,3000.0,54.0,0.0,53.39161
reference,FW_W,3,3030.0,59.0,1.0,47.857154
reference,FW_W,3,3060.0,75.0,8.0,36.852154
reference,FW_W,3,3090.0,87.0,14.0,23.884356
reference,FW_W,3,3120.0,85.0,9.0,26.716224
reference,FW_W,3,3150.0,71.0,5.0,38.835074
reference,FW_W,3,3180.0,71.0,8.0,29.479205
reference,FW_W,3,3210.0,71.0,3.0,28.204888
reference,FW_W,3,3240.0,74.0,5.0,33.937384
reference,FW_W,3,3270.0,77.0,8.0,27.30997
reference,FW_W,3,3300.0,74.0,4.0,35.077398
reference,FW_W,3,3330.0,89.0,10.0,24.332463
reference,FW_W,3,3360.0,89.0,14.0,22.399192
reference,FW_W,3,3390.0,74.0,2.0,35.525134
reference,FW_W,3,3420.0,63.0,4.0,40.84037
reference,FW_W,3,3450.0,68.0,1.0,34.545893
reference,FW_W,3,3480.0,72.0,7.0,29.625447
reference,FW_W,3,3510.0,76.0,4.0,31.255675
reference,FW_W,3,3540.0,71.0,3.0,35.222216
reference,FW_W,3,3570.0,79.0,2.0,31.189068
reference,FW_W,3,3600.0,66.0,0.0,39.406641
reference,FW_W,3,3630.0,59.0,1.0,43.347051
reference,FW_W,3,3660.0,58.0,2.0,41.521159
reference,FW_W,3,3690.0,66.0,4.0,37.99046
reference,FW_W,3,3720.0,76.0,13.0,31.069906
reference,FW_W,3,3750.0,88.0,18.0,23.297497
reference,FW_W,3,3780.0,93.0,11.0,21.795552
reference,FW_W,3,3810.0,79.0,9.0,28.235077
reference,FW_W,3,3840.0,65.0,4.0,34.197604
reference,FW_W,3,3870.0,66.0,3.0,37.473382
reference,FW_W,3,3900.0,68.0,6.0,32.621992
reference,FW_W,3,3930.0,56.0,2.0,45.409747
reference,FW_W,3,3960.0,56.0,0.0,41.492354
reference,FW_W,3,3990.0,65.0,2.0,36.275986
reference,FW_W,3,4020.0,58.0,0.0,42.383886
reference,FW_W,3,4050.0,63.0,7.0,40.612586
reference,FW_W,3,4080.0,70.0,6.0,32.137195
reference,FW_W,3,4110.0,71.0,3.0,34.227938
reference,FW_W,3,4140.0,67.0,5.0,37.011083
reference,FW_W,3,4170.0,67.0,3.0,38.986332
reference,FW_W,3,4200.0,66.0,7.0,34.246168
reference,FW_W,3,4230.0,69.0,5.0,37.574074
reference,FW_W,3,4260.0,66.0,7.0,36.408789
reference,FW_W,3,4290.0,75.0,4.0,34.437466
reference,FW_W,3,4320.0,74.0,3.0,30.947948
reference,FW_W,3,4350.0,63.0,1.0,43.504473
reference,FW_W,3,4380.0,49.0,0.0,63.831902
reference,FW_W,3,4410.0,38.0,0.0,75.064174
reference,FW_W,3,4440.0,49.0,3.0,60.334936
reference,FW_W,3,4470.0,44.0,0.0,64.332081
reference,FW_W,3,4500.0,42.0,0.0,57.196647
reference,FW_W,3,4530.0,62.0,5.0,45.139356
reference,FW_W,3,4560.0,75.0,10.0,36.484027
reference,FW_W,3,4590.0,83.0,10.0,27.172831
reference,FW_W,3,4620.0,80.0,7.0,29.951015
reference,FW_W,3,4650.0,70.0,2.0,34.678391
reference,FW_W,3,4680.0,71.0,1.0,36.14901
reference,FW_W,3,4710.0,73.0,2.0,35.486423
reference,FW_W,3,4740.0,61.0,2.0,47.066582
reference,FW_W,3,4770.0,60.0,1.0,43.827614
reference,FW_W,3,4800.0,58.0,0.0,48.987618
reference,FW_W,3,4830.0,55.0,1.0,45.186855
reference,FW_W,3,4860.0,67.0,5.0,41.281407
reference,FW_W,3,4890.0,70.0,4.0,37.392321
reference,FW_W,3,4920.0,65.0,0.0,41.481276
reference,FW_W,3,4950.0,67.0,3.0,38.757937
reference,FW_W,3,4980.0,67.0,1.0,32.840378
reference,FW_W,3,5010.0,66.0,4.0,39.314112
reference,FW_W,3,5040.0,58.0,0.0,48.368384
reference,FW_W,3,5070.0,58.0,2.0,45.379429
reference,FW_W,3,5100.0,64.0,5.0,40.895044
reference,FW_W,3,5130.0,61.0,4.0,41.886093
reference,FW_W,3,5160.0,67.0,3.0,42.744004
reference,FW_W,3,5190.0,61.0,1.0,36.811937
reference,FW_W,3,5220.0,58.0,5.0,46.188516
reference,FW_W,3,5250.0,62.0,4.0,45.732634
reference,FW_W,3,5280.0,56.0,2.0,44.865878
reference,FW_W,3,5310.0,73.0,7.0,34.973028
reference,FW_W,3,5340.0,77.0,7.0,28.784432
reference,FW_W,3,5370.0,73.0,4.0,27.770263
reference,FW_W,3,5400.0,80.0,8.0,29.977564
reference,FW_W,4,900.0,51.0,2.0,63.015401
reference,FW_W,4,930.0,56.0,6.0,42.68375
reference,FW_W,4,960.0,44.0,0.0,70.695545
reference,FW_W,4,990.0,41.0,4.0,53.931512
reference,FW_W,4,1020.0,50.0,1.0,66.056628
reference,FW_W,4,1050.0,56.0,1.0,39.492326
reference,FW_W,4,1080.0,57.0,8.0,35.267237
reference,FW_W,4,1110.0,70.0,9.0,32.262658
reference,FW_W,4,1140.0,65.0,9.0,38.298856
reference,FW_W,4,1170.0,59.0,1.0,45.564744
reference,FW_W,4,1200.0,62.0,1.0,46.060102
reference,FW_W,4,1230.0,69.0,3.0,37.102332
reference,FW_W,4,1260.0,74.0,1.0,41.022581
reference,FW_W,4,1290.0,78.0,2.0,32.263829
reference,FW_W,4,1320.0,65.0,1.0,37.840813
reference,FW_W,4,1350.0,73.0,2.0,33.626465
reference,FW_W,4,1380.0,77.0,8.0,31.304986
reference,FW_W,4,1410.0,80.0,3.0,26.981982
reference,FW_W,4,1440.0,73.0,7.0,33.303921
reference,FW_W,4,1470.0,67.0,2.0,40.93604
reference,FW_W,4,1500.0,68.0,2.0,39.9303
reference,FW_W,4,1530.0,85.0,8.0,23.65233
reference,FW_W,4,1560.0,92.0,11.0,24.394107
reference,FW_W,4,1590.0,79.0,0.0,31.327253
reference,FW_W,4,1620.0,71.0,1.0,40.034753
reference,FW_W,4,1650.0,67.0,1.0,44.690063
reference,FW_W,4,1680.0,67.0,2.0,41.244025
reference,FW_W,4,1710.0,74.0,6.0,30.625805
reference,FW_W,4,1740.0,76.0,5.0,31.074526
reference,FW_W,4,1770.0,68.0,0.0,34.941106
reference,FW_W,4,1800.0,59.0,2.0,36.266661
reference,FW_W,4,1830.0,65.0,9.0,35.585403
reference,FW_W,4,1860.0,60.0,1.0,44.718488
reference,FW_W,4,1890.0,66.0,1.0,41.639856
reference,FW_W,4,1920.0,78.0,6.0,28.150334
reference,FW_W,4,1950.0,88.0,4.0,24.780344
reference,FW_W,4,1980.0,86.0,7.0,30.629712
reference,FW_W,4,2010.0,80.0,10.0,29.053226
reference,FW_W,4,2040.0,68.0,3.0,40.282435
reference,FW_W,4,2070.0,65.0,8.0,33.816204
reference,FW_W,4,2100.0,58.0,1.0,46.809515
reference,FW_W,4,2130.0,52.0,1.0,50.335158
reference,FW_W,4,2160.0,56.0,2.0,38.59332
reference,FW_W,4,2190.0,63.0,2.0,39.201139
reference,FW_W,4,2220.0,62.0,6.0,38.838141
reference,FW_W,4,2250.0,65.0,1.0,40.670402
reference,FW_W,4,2280.0,70.0,9.0,31.304106
reference,FW_W,4,2310.0,73.0,6.0,32.162108
reference,FW_W,4,2340.0,77.0,2.0,30.22935
reference,FW_W,4,2370.0,71.0,2.0,34.744828
reference,FW_W,4,2400.0,70.0,3.0,40.234936
reference,FW_W,4,2430.0,72.0,4.0,33.233982
reference,FW_W,4,2460.0,57.0,0.0,46.267225
reference,FW_W,4,2490.0,58.0,3.0,46.929157
reference,FW_W,4,2520.0,63.0,0.0,45.216392
reference,FW_W,4,2550.0,73.0,2.0,34.98645
reference,FW_W,4,2580.0,73.0,4.0,32.929479
reference,FW_W,4,2610.0,73.0,3.0,30.222987
reference,FW_W,4,2640.0,73.0,2.0,33.064368
reference,FW_W,4,2670.0,73.0,3.0,34.026547
reference,FW_W,4,2700.0,70.0,5.0,32.676531
reference,FW_W,4,2730.0,84.0,8.0,28.070908
reference,FW_W,4,2760.0,79.0,6.0,29.499718
reference,FW_W,4,2790.0,67.0,3.0,39.228231
reference,FW_W,4,2820.0,71.0,2.0,36.07161
reference,FW_W,4,2850.0,57.0,0.0,48.677739
reference,FW_W,4,2880.0,58.0,3.0,43.519728
reference,FW_W,4,2910.0,53.0,2.0,51.366703
reference,FW_W,4,2940.0,69.0,4.0,35.527352
reference,FW_W,4,2970.0,73.0,4.0,35.62868
reference,FW_W,4,3000.0,80.0,7.0,30.29847
reference,FW_W,4,3030.0,77.0,3.0,33.051677
reference,FW_W,4,3060.0,72.0,5.0,33.769688
reference,FW_W,4,3090.0,68.0,5.0,37.226634
reference,FW_W,4,3120.0,70.0,5.0,35.268749
reference,FW_W,4,3150.0,67.0,0.0,43.693654
reference,FW_W,4,3180.0,65.0,3.0,35.641383
reference,FW_W,4,3210.0,83.0,9.0,26.043314
reference,FW_W,4,3240.0,86.0,9.0,22.43475
reference,FW_W,4,3270.0,83.0,6.0,24.690707
reference,FW_W,4,3300.0,80.0,4.0,27.443223
reference,FW_W,4,3330.0,71.0,3.0,33.596543
reference,FW_W,4,3360.0,71.0,2.0,34.523565
reference,FW_W,4,3390.0,71.0,4.0,34.575504
reference,FW_W,4,3420.0,79.0,6.0,26.767175
reference,FW_W,4,3450.0,73.0,10.0,29.632766
reference,FW_W,4,3480.0,65.0,2.0,33.960256
reference,FW_W,4,3510.0,57.0,5.0,38.750259
reference,FW_W,4,3540.0,59.0,0.0,45.304808
reference,FW_W,4,3570.0,61.0,0.0,40.404426
reference,FW_W,4,3600.0,73.0,7.0,33.690907
reference,FW_W,4,3630.0,85.0,14.0,23.802085
reference,FW_W,4,3660.0,93.0,11.0,21.720672
reference,FW_W,4,3690.0,91.0,6.0,27.510311
reference,FW_W,4,3720.0,71.0,2.0,34.394027
reference,FW_W,4,3750.0,67.0,2.0,37.804511
reference,FW_W,4,3780.0,60.0,1.0,44.323111
reference,FW_W,4,3810.0,75.0,5.0,33.219811
reference,FW_W,4,3840.0,78.0,4.0,31.198037
reference,FW_W,4,3870.0,69.0,1.0,36.964692
reference,FW_W,4,3900.0,75.0,7.0,28.90923
reference,FW_W,4,3930.0,78.0,4.0,31.053773
reference,FW_W,4,3960.0,77.0,5.0,27.800114
reference,FW_W,4,3990.0,80.0,2.0,30.066784
reference,FW_W,4,4020.0,78.0,3.0,35.73295
reference,FW_W,4,4050.0,67.0,4.0,36.847301
reference,FW_W,4,4080.0,60.0,0.0,44.774173
reference,FW_W,4,4110.0,69.0,6.0,32.995467
reference,FW_W,4,4140.0,73.0,6.0,33.590451
reference,FW_W,4,4170.0,68.0,1.0,37.909194
reference,FW_W,4,4200.0,70.0,2.0,37.904834
reference,FW_W,4,4230.0,68.0,6.0,37.344947
reference,FW_W,4,4260.0,47.0,0.0,61.621308
reference,FW_W,4,4290.0,35.0,0.0,80.076996
reference,FW_W,4,4320.0,40.0,0.0,83.695187
reference,FW_W,4,4350.0,37.0,2.0,75.486627
reference,FW_W,4,4380.0,51.0,5.0,43.722787
reference,FW_W,4,4410.0,70.0,2.0,36.290054
reference,FW_W,4,4440.0,69.0,3.0,37.190426
reference,FW_W,4,4470.0,75.0,7.0,31.728234
reference,FW_W,4,4500.0,85.0,4.0,28.687225
reference,FW_W,4,4530.0,66.0,2.0,38.259133
reference,FW_W,4,4560.0,67.0,2.0,35.552783
reference,FW_W,4,4590.0,63.0,2.0,41.165493
reference,FW_W,4,4620.0,57.0,0.0,53.925998
reference,FW_W,4,4650.0,58.0,3.0,34.788941
reference,FW_W,4,4680.0,57.0,1.0,46.974863
reference,FW_W,4,4710.0,55.0,2.0,38.248012
reference,FW_W,4,4740.0,55.0,1.0,43.712929
reference,FW_W,4,4770.0,62.0,3.0,39.203809
reference,FW_W,4,4800.0,60.0,2.0,40.88932
reference,FW_W,4,4830.0,65.0,0.0,43.436766
reference,FW_W,4,4860.0,60.0,3.0,42.384787
reference,FW_W,4,4890.0,57.0,0.0,50.134786
reference,FW_W,4,4920.0,56.0,5.0,46.646849
reference,FW_W,4,4950.0,60.0,3.0,45.075877
reference,FW_W,4,4980.0,57.0,2.0,45.25995
reference,FW_W,4,5010.0,61.0,3.0,44.584128
reference,FW_W,4,5040.0,58.0,0.0,49.736252
reference,FW_W,4,5070.0,61.0,4.0,32.485323
reference,FW_W,4,5100.0,50.0,0.0,55.025762
reference,FW_W,4,5130.0,55.0,0.0,52.283724
reference,FW_W,4,5160.0,64.0,0.0,40.321454
reference,FW_W,4,5190.0,82.0,8.0,30.065289
reference,FW_W,4,5220.0,82.0,11.0,23.585695
reference,FW_W,4,5250.0,79.0,3.0,27.757603
reference,FW_W,4,5280.0,91.0,9.0,23.872927
reference,FW_W,4,5310.0,81.0,2.0,28.010711
reference,FW_W,4,5340.0,78.0,8.0,28.375904
reference,FW_W,4,5370.0,78.0,2.0,31.558271
reference,FW_W,4,5400.0,67.0,3.0,35.91681
reference,FW_W,5,900.0,37.0,0.0,69.990443
reference,FW_W,5,930.0,42.0,0.0,65.929409
reference,FW_W,5,960.0,46.0,0.0,60.156963
reference,FW_W,5,990.0,55.0,2.0,45.159123
reference,FW_W,5,1020.0,58.0,5.0,45.203813
reference,FW_W,5,1050.0,44.0,1.0,45.437864
reference,FW_W,5,1080.0,43.0,0.0,60.368954
reference,FW_W,5,1110.0,45.0,0.0,59.017279
reference,FW_W,5,1140.0,55.0,0.0,47.685332
reference,FW_W,5,1170.0,53.0,4.0,39.938917
reference,FW_W,5,1200.0,50.0,5.0,49.181195
reference,FW_W,5,1230.0,47.0,0.0,56.567123
reference,FW_W,5,1260.0,53.0,0.0,54.722846
reference,FW_W,5,1290.0,44.0,1.0,50.094572
reference,FW_W,5,1320.0,54.0,2.0,44.683075
reference,FW_W,5,1350.0,53.0,1.0,42.005846
reference,FW_W,5,1380.0,42.0,1.0,44.063358
reference,FW_W,5,1410.0,54.0,3.0,42.40218
reference,FW_W,5,1440.0,57.0,0.0,44.61122
reference,FW_W,5,1470.0,48.0,0.0,49.02411
reference,FW_W,5,1500.0,48.0,2.0,43.565673
reference,FW_W,5,1530.0,38.0,0.0,63.371158
reference,FW_W,5,1560.0,37.0,0.0,67.470674
reference,FW_W,5,1590.0,38.0,0.0,61.458125
reference,FW_W,5,1620.0,52.0,0.0,49.080979
reference,FW_W,5,1650.0,53.0,3.0,43.464567
reference,FW_W,5,1680.0,55.0,0.0,47.194595
reference,FW_W,5,1710.0,46.0,1.0,50.210219
reference,FW_W,5,1740.0,42.0,0.0,64.329851
reference,FW_W,5,1770.0,53.0,0.0,47.589778
reference,FW_W,5,1800.0,59.0,1.0,40.086853
reference,FW_W,5,1830.0,60.0,3.0,39.971291
reference,FW_W,5,1860.0,65.0,2.0,40.182471
reference,FW_W,5,1890.0,62.0,9.0,35.361037
reference,FW_W,5,1920.0,60.0,2.0,39.623478
reference,FW_W,5,1950.0,53.0,0.0,56.205952
