family,cutoff,candidate,FW_E_TTT,FW_W_TTT,freeway_TTT,extra_source_wait,screen_cost,accepted_source_veh,predicted_merges_veh,vsl_binding_cell_seconds,delta_FW_E_TTT,delta_FW_W_TTT,delta_freeway_TTT,delta_screen_cost,delta_extra_source_wait
boundary,6300.1,restrict_FW_W__seg5,129.92599443345196,69.89289877158213,199.8188932050341,6.661338147750939e-15,199.8188932050341,1500.000000000006,489.0000000000001,3472,0.0,0.4651083217337799,0.46510832173379413,0.46510832173379413,0.0
boundary,6300.1,restrict_FW_W__seg10,129.92599443345196,71.23937541324277,201.16536984669472,6.661338147750939e-15,201.16536984669472,1500.000000000006,489.0000000000001,4933,0.0,1.8115849633944237,1.8115849633944094,1.8115849633944094,0.0
boundary,6300.1,restrict_FW_W__seg15,129.92599443345196,72.19056623809934,202.1165606715513,6.661338147750939e-15,202.1165606715513,1500.000000000006,489.0000000000001,2250,0.0,2.762775788250991,2.762775788250991,2.762775788250991,0.0
boundary,6300.1,actual_rule_snapshot_hold,131.8923339024879,69.4699682858532,201.36230218834112,6.661338147750939e-15,201.36230218834112,1500.000000000006,489.0000000000001,8372,1.966339469035944,0.042177836004853475,2.0085173050408116,2.0085173050408116,0.0
hadi,870.1,hold,91.08889986106287,67.90526585007015,158.994165711133,1.9984014443252815e-14,158.99416571113304,1434.000000000011,528.0,0,0.0,0.0,0.0,0.0,0.0
hadi,870.1,restrict_FW_E__seg0,91.33621580320583,67.90526585007015,159.24148165327597,1.9984014443252815e-14,159.241481653276,1434.000000000011,528.0,1350,0.24731594214296138,0.0,0.24731594214296138,0.24731594214296138,0.0
hadi,870.1,restrict_FW_E__seg5,91.1387271587569,67.90526585007015,159.04399300882704,1.9984014443252815e-14,159.04399300882707,1434.000000000011,528.0,2143,0.04982729769402283,0.0,0.04982729769403704,0.04982729769403704,0.0
hadi,870.1,restrict_FW_E__seg10,91.98488413655545,67.90526585007015,159.8901499866256,1.9984014443252815e-14,159.89014998662563,1434.000000000011,528.0,1644,0.8959842754925802,0.0,0.8959842754925944,0.8959842754925944,0.0
hadi,870.1,restrict_FW_E__seg15,93.42480037134969,67.90526585007015,161.33006622141983,1.9984014443252815e-14,161.33006622141986,1434.000000000011,528.0,1373,2.3359005102868196,0.0,2.3359005102868196,2.3359005102868196,0.0
hadi,870.1,restrict_FW_W__seg0,91.08889986106287,67.90109451951253,158.9899943805754,1.9984014443252815e-14,158.98999438057544,1434.000000000011,528.0,450,0.0,-0.004171330557625197,-0.004171330557596775,-0.004171330557596775,0.0
hadi,870.1,restrict_FW_W__seg5,91.08889986106287,69.33026914798091,160.4191690090438,1.9984014443252815e-14,160.41916900904383,1434.000000000011,528.0,3390,0.0,1.425003297910763,1.4250032979107914,1.4250032979107914,0.0
hadi,870.1,restrict_FW_W__seg10,91.08889986106287,70.33841756771291,161.42731742877578,1.9984014443252815e-14,161.4273174287758,1434.000000000011,528.0,4948,0.0,2.433151717642758,2.4331517176427724,2.4331517176427724,0.0
hadi,870.1,restrict_FW_W__seg15,91.08889986106287,70.85884535527333,161.94774521633622,1.9984014443252815e-14,161.94774521633624,1434.000000000011,528.0,2250,0.0,2.95357950520318,2.9535795052032086,2.9535795052032086,0.0
hadi,870.1,actual_rule_replay,91.83930680509934,67.92732062381332,159.76662742891267,1.9984014443252815e-14,159.7666274289127,1434.000000000011,528.0,4020,0.7504069440364702,0.022054773743164446,0.7724617177796631,0.7724617177796631,0.0
hadi,1800.1,hold,113.92575169698596,80.21087488303364,194.1366265800196,5.3290705182007514e-14,194.13662658001965,1547.9999999999893,716.9999999999999,0,0.0,0.0,0.0,0.0,0.0
hadi,1800.1,restrict_FW_E__seg0,113.92405975945792,80.21087488303364,194.13493464249154,5.3290705182007514e-14,194.1349346424916,1547.9999999999893,716.9999999999999,1363,-0.0016919375280366467,0.0,-0.0016919375280508575,-0.0016919375280508575,0.0
hadi,1800.1,restrict_FW_E__seg5,113.96289920783984,80.21087488303364,194.17377409087348,5.3290705182007514e-14,194.17377409087354,1547.9999999999893,716.9999999999999,690,0.03714751085388457,0.0,0.03714751085388457,0.03714751085388457,0.0
hadi,1800.1,restrict_FW_E__seg10,116.01055229959861,80.21087488303364,196.22142718263225,5.3290705182007514e-14,196.2214271826323,1547.9999999999893,716.9999999999999,928,2.0848006026126598,0.0,2.0848006026126598,2.0848006026126598,0.0
hadi,1800.1,restrict_FW_E__seg15,116.4732390149333,80.21087488303364,196.68411389796694,5.3290705182007514e-14,196.684113897967,1547.9999999999893,716.9999999999999,1113,2.5474873179473434,0.0,2.5474873179473434,2.5474873179473434,0.0
hadi,1800.1,restrict_FW_W__seg0,113.92575169698596,80.20682155985445,194.1325732568404,5.3290705182007514e-14,194.13257325684046,1547.9999999999893,716.9999999999999,300,0.0,-0.004053323179192603,-0.004053323179192603,-0.004053323179192603,0.0
hadi,1800.1,restrict_FW_W__seg5,113.92575169698596,81.96544444423445,195.8911961412204,5.3290705182007514e-14,195.89119614122046,1547.9999999999893,716.9999999999999,3045,0.0,1.7545695612008103,1.7545695612008103,1.7545695612008103,0.0
hadi,1800.1,restrict_FW_W__seg10,113.92575169698596,83.1020960516697,197.02784774865566,5.3290705182007514e-14,197.02784774865572,1547.9999999999893,716.9999999999999,4950,0.0,2.891221168636065,2.891221168636065,2.891221168636065,0.0
hadi,1800.1,restrict_FW_W__seg15,113.92575169698596,83.74466597495149,197.67041767193746,5.3290705182007514e-14,197.6704176719375,1547.9999999999893,716.9999999999999,2250,0.0,3.5337910919178483,3.5337910919178626,3.5337910919178626,0.0
hadi,1800.1,actual_rule_snapshot_hold,113.96917509083887,80.22318915797581,194.19236424881467,5.3290705182007514e-14,194.19236424881473,1547.9999999999893,716.9999999999999,3527,0.043423393852918934,0.0123142749421703,0.055737668795075024,0.055737668795075024,0.0
hadi,2700.1,hold,116.18570324653473,83.55817377915952,199.74387702569425,6.661338147750939e-15,199.74387702569425,1403.999999999998,906.0000000000001,0,0.0,0.0,0.0,0.0,0.0
hadi,2700.1,restrict_FW_E__seg0,116.32539063055545,83.55817377915952,199.88356440971495,6.661338147750939e-15,199.88356440971495,1403.999999999998,906.0000000000001,1382,0.1396873840207178,0.0,0.13968738402070358,0.13968738402070358,0.0
hadi,2700.1,restrict_FW_E__seg5,116.24605546048188,83.55817377915952,199.80422923964142,6.661338147750939e-15,199.80422923964142,1403.999999999998,906.0000000000001,957,0.060352213947155064,0.0,0.060352213947169275,0.060352213947169275,0.0
hadi,2700.1,restrict_FW_E__seg10,118.0463131847303,83.55817377915952,201.60448696388983,6.661338147750939e-15,201.60448696388983,1403.999999999998,906.0000000000001,523,1.8606099381955659,0.0,1.86060993819558,1.86060993819558,0.0
hadi,2700.1,restrict_FW_E__seg15,119.21813225953726,83.55817377915952,202.77630603869676,6.661338147750939e-15,202.77630603869676,1403.999999999998,906.0000000000001,711,3.0324290130025275,0.0,3.0324290130025133,3.0324290130025133,0.0
hadi,2700.1,restrict_FW_W__seg0,116.18570324653473,83.55922253604847,199.7449257825832,6.661338147750939e-15,199.7449257825832,1403.999999999998,906.0000000000001,600,0.0,0.0010487568889487875,0.0010487568889629983,0.0010487568889629983,0.0
hadi,2700.1,restrict_FW_W__seg5,116.18570324653473,84.68484003405999,200.87054328059472,6.661338147750939e-15,200.87054328059472,1403.999999999998,906.0000000000001,2321,0.0,1.1266662549004707,1.1266662549004707,1.1266662549004707,0.0
hadi,2700.1,restrict_FW_W__seg10,116.18570324653473,86.52213372755938,202.7078369740941,6.661338147750939e-15,202.7078369740941,1403.999999999998,906.0000000000001,4744,0.0,2.963959948399861,2.963959948399861,2.963959948399861,0.0
hadi,2700.1,restrict_FW_W__seg15,116.18570324653473,87.83331114774218,204.0190143942769,6.661338147750939e-15,204.0190143942769,1403.999999999998,906.0000000000001,2224,0.0,4.275137368582662,4.275137368582648,4.275137368582648,0.0
hadi,2700.1,actual_rule_snapshot_hold,116.70458319237551,83.55813786475868,200.26272105713417,6.661338147750939e-15,200.26272105713417,1403.999999999998,906.0000000000001,4264,0.51887994584078,-3.591440083994257e-05,0.5188440314399259,0.5188440314399259,0.0
hadi,4500.1,hold,143.3732997804084,80.93850750790786,224.31180728831623,3.330669073875469e-14,224.31180728831626,1542.0000000000073,734.9999999999998,0,0.0,0.0,0.0,0.0,0.0
hadi,4500.1,restrict_FW_E__seg0,143.37551724762528,80.93850750790786,224.31402475553313,3.330669073875469e-14,224.31402475553315,1542.0000000000073,734.9999999999998,1350,0.00221746721689442,0.0,0.00221746721689442,0.00221746721689442,0.0
hadi,4500.1,restrict_FW_E__seg5,143.37728189155115,80.93850750790786,224.315789399459,3.330669073875469e-14,224.31578939945902,1542.0000000000073,734.9999999999998,585,0.003982111142761369,0.0,0.003982111142761369,0.003982111142761369,0.0
hadi,4500.1,restrict_FW_E__seg10,145.86055363412052,80.93850750790786,226.7990611420284,3.330669073875469e-14,226.79906114202842,1542.0000000000073,734.9999999999998,0,2.487253853712133,0.0,2.4872538537121613,2.4872538537121613,0.0
hadi,4500.1,restrict_FW_E__seg15,146.29902168044657,80.93850750790786,227.23752918835442,3.330669073875469e-14,227.23752918835444,1542.0000000000073,734.9999999999998,750,2.9257219000381838,0.0,2.9257219000381838,2.9257219000381838,0.0
hadi,4500.1,restrict_FW_W__seg0,143.3732997804084,80.95274709077646,224.32604687118484,3.330669073875469e-14,224.32604687118487,1542.0000000000073,734.9999999999998,0,0.0,0.014239582868597722,0.014239582868611933,0.014239582868611933,0.0
hadi,4500.1,restrict_FW_W__seg5,143.3732997804084,82.71865102950755,226.09195080991594,3.330669073875469e-14,226.09195080991597,1542.0000000000073,734.9999999999998,3106,0.0,1.7801435215996975,1.7801435215997117,1.7801435215997117,0.0
hadi,4500.1,restrict_FW_W__seg10,143.3732997804084,83.50383115717845,226.87713093758686,3.330669073875469e-14,226.87713093758688,1542.0000000000073,734.9999999999998,4923,0.0,2.5653236492705958,2.565323649270624,2.565323649270624,0.0
hadi,4500.1,restrict_FW_W__seg15,143.3732997804084,84.0331947628324,227.4064945432408,3.330669073875469e-14,227.40649454324083,1542.0000000000073,734.9999999999998,2250,0.0,3.094687254924537,3.0946872549245654,3.0946872549245654,0.0
hadi,4500.1,actual_rule_snapshot_hold,143.5575704265376,80.97157745602193,224.52914788255953,3.330669073875469e-14,224.52914788255956,1542.0000000000073,734.9999999999998,2494,0.18427064612922095,0.03306994811407549,0.21734059424329644,0.21734059424329644,0.0
hadi,6300.1,hold,126.96332535962438,69.76950709219523,196.7328324518196,6.661338147750939e-15,196.7328324518196,1500.000000000006,489.0000000000001,0,0.0,0.0,0.0,0.0,0.0
hadi,6300.1,restrict_FW_E__seg0,126.96332534220544,69.76950709219523,196.73283243440068,6.661338147750939e-15,196.73283243440068,1500.000000000006,489.0000000000001,1350,-1.741894095630414e-08,0.0,-1.7418926745449426e-08,-1.7418926745449426e-08,0.0
hadi,6300.1,restrict_FW_E__seg5,127.2707928436977,69.76950709219523,197.04029993589293,6.661338147750939e-15,197.04029993589293,1500.000000000006,489.0000000000001,300,0.307467484073328,0.0,0.307467484073328,0.307467484073328,0.0
hadi,6300.1,restrict_FW_E__seg10,131.02000649491177,69.76950709219523,200.789513587107,6.661338147750939e-15,200.789513587107,1500.000000000006,489.0000000000001,1245,4.056681135287391,0.0,4.056681135287391,4.056681135287391,0.0
hadi,6300.1,restrict_FW_E__seg15,129.3801261670588,69.76950709219523,199.14963325925402,6.661338147750939e-15,199.14963325925402,1500.000000000006,489.0000000000001,1294,2.416800807434413,0.0,2.416800807434413,2.416800807434413,0.0
hadi,6300.1,restrict_FW_W__seg0,126.96332535962438,69.76772676231485,196.73105212193923,6.661338147750939e-15,196.73105212193923,1500.000000000006,489.0000000000001,450,0.0,-0.0017803298803755752,-0.0017803298803755752,-0.0017803298803755752,0.0
hadi,6300.1,restrict_FW_W__seg5,126.96332535962438,69.94135720136644,196.9046825609908,6.661338147750939e-15,196.9046825609908,1500.000000000006,489.0000000000001,2950,0.0,0.171850109171217,0.1718501091712028,0.1718501091712028,0.0
hadi,6300.1,restrict_FW_W__seg10,126.96332535962438,71.41747263469964,198.380797994324,6.661338147750939e-15,198.380797994324,1500.000000000006,489.0000000000001,4939,0.0,1.6479655425044086,1.6479655425044086,1.6479655425044086,0.0
hadi,6300.1,restrict_FW_W__seg15,126.96332535962438,72.2982010948474,199.26152645447178,6.661338147750939e-15,199.26152645447178,1500.000000000006,489.0000000000001,2250,0.0,2.5286940026521734,2.5286940026521734,2.5286940026521734,0.0
hadi,6300.1,actual_rule_snapshot_hold,132.85206211475017,69.77746815398613,202.6295302687363,6.661338147750939e-15,202.6295302687363,1500.000000000006,489.0000000000001,4421,5.888736755125791,0.007961061790908275,5.896697816916685,5.896697816916685,0.0
wang,870.1,hold,91.09750360978317,67.8743720499975,158.97187565978066,0.004928165937518288,158.97680382571818,1434.000000000011,528.0,0,0.0,0.0,0.0,0.0,0.0
wang,870.1,restrict_FW_E__seg0,91.34482523172414,67.8743720499975,159.21919728172165,0.004928165937518288,159.22412544765916,1434.000000000011,528.0,1350,0.2473216219409693,0.0,0.2473216219409835,0.2473216219409835,0.0
wang,870.1,restrict_FW_E__seg5,91.1470387487532,67.8743720499975,159.0214107987507,0.004928165937518288,159.02633896468822,1434.000000000011,528.0,2143,0.049535138970028925,0.0,0.049535138970043135,0.049535138970043135,0.0
wang,870.1,restrict_FW_E__seg10,91.9939026705695,67.8743720499975,159.868274720567,0.004928165937518288,159.87320288650452,1434.000000000011,528.0,1644,0.8963990607863224,0.0,0.8963990607863366,0.8963990607863366,0.0
wang,870.1,restrict_FW_E__seg15,93.43538256537822,67.8743720499975,161.3097546153757,0.004928165937518288,161.31468278131322,1434.000000000011,528.0,1372,2.3378789555950448,0.0,2.3378789555950448,2.3378789555950448,0.0
wang,870.1,restrict_FW_W__seg0,91.09750360978317,67.87475105179493,158.97225466157812,0.004956168999998874,158.97721083057812,1434.000000000011,528.0,545,0.0,0.0003790017974267812,0.0003790017974552029,0.00040700485993738766,2.8003062480586212e-05
wang,870.1,restrict_FW_W__seg5,91.09750360978317,69.09560315776913,160.1931067675523,0.004928165975893458,160.1980349335282,1434.000000000011,528.0,2889,0.0,1.2212311077716294,1.2212311077716436,1.2212311078100129,3.8375170229032474e-11
wang,870.1,restrict_FW_W__seg10,91.09750360978317,70.14962452566269,161.24712813544585,0.004928165937518288,161.25205630138336,1434.000000000011,528.0,4949,0.0,2.2752524756651837,2.2752524756651837,2.2752524756651837,0.0
wang,870.1,restrict_FW_W__seg15,91.09750360978317,70.86418647209314,161.96169008187633,0.004928165937518288,161.96661824781384,1434.000000000011,528.0,2250,0.0,2.989814422095634,2.9898144220956624,2.9898144220956624,0.0
wang,870.1,actual_rule_replay,91.84845698137428,67.88712575530191,159.73558273667618,0.004928165937518288,159.7405109026137,1434.000000000011,528.0,4465,0.750953371591109,0.012753705304405116,0.7637070768955141,0.7637070768955141,0.0
wang,1800.1,hold,113.69445506719018,79.58853434779789,193.28298941498807,0.5843537854606621,193.86734320044872,1547.9999999999914,716.9999999999999,0,0.0,0.0,0.0,0.0,0.0
wang,1800.1,restrict_FW_E__seg0,113.6930789421234,79.58853434779789,193.2816132899213,0.5843537854606621,193.86596707538195,1547.9999999999914,716.9999999999999,1363,-0.0013761250667698732,0.0,-0.0013761250667698732,-0.0013761250667698732,0.0
wang,1800.1,restrict_FW_E__seg5,113.72632498696981,79.58853434779789,193.3148593347677,0.5843537854606621,193.89921312022835,1547.9999999999914,716.9999999999999,689,0.03186991977963771,0.0,0.03186991977963771,0.03186991977963771,0.0
wang,1800.1,restrict_FW_E__seg10,115.86832802638457,79.58853434779789,195.45686237418246,0.5843537854606621,196.0412161596431,1547.9999999999914,716.9999999999999,940,2.173872959194398,0.0,2.173872959194398,2.173872959194398,0.0
wang,1800.1,restrict_FW_E__seg15,116.23787249295756,79.58853434779789,195.82640684075545,0.5843537854606621,196.4107606262161,1547.9999999999914,716.9999999999999,1118,2.5434174257673874,0.0,2.5434174257673874,2.5434174257673874,0.0
wang,1800.1,restrict_FW_W__seg0,113.69445506719018,79.5904008596814,193.28485592687156,0.5856469895174858,193.87050291638906,1547.9999999999918,716.9999999999999,95,0.0,0.0018665118835059502,0.0018665118834917394,0.003159715940341812,0.0012932040568237602
wang,1800.1,restrict_FW_W__seg5,113.69445506719018,81.2311090728598,194.92556414004997,0.584462828438146,195.51002696848812,1547.9999999999914,716.9999999999999,2791,0.0,1.6425747250619054,1.6425747250619054,1.6426837680394044,0.00010904297748393077
wang,1800.1,restrict_FW_W__seg10,113.69445506719018,82.42860301012134,196.1230580773115,0.5843537854606621,196.70741186277215,1547.9999999999914,716.9999999999999,4950,0.0,2.8400686623234463,2.840068662323432,2.840068662323432,0.0
