run,t,link,prev_link,cls,n
b0_rl_b0_lcd1000_x18_20260907,4351,69,-1,signal_or_other,29
b0_rl_b0_lcd1000_x18_20260907,4351,69,-1,unknown_or_exit,122
b0_rl_b0_lcd1000_x18_20260907,4501,69,-1,ramp_R_F_W,23
b0_rl_b0_lcd1000_x18_20260907,4501,69,-1,signal_or_other,36
b0_rl_b0_lcd1000_x18_20260907,4501,69,-1,unknown_or_exit,145
b0_rl_b0_lcd1000_x18_20260907,4651,69,-1,ramp_R_F_W,23
b0_rl_b0_lcd1000_x18_20260907,4651,69,-1,signal_or_other,32
b0_rl_b0_lcd1000_x18_20260907,4651,69,-1,unknown_or_exit,165
b0_rl_b0_lcd1000_x18_20260907,4801,69,-1,ramp_R_F_W,18
b0_rl_b0_lcd1000_x18_20260907,4801,69,-1,signal_or_other,28
b0_rl_b0_lcd1000_x18_20260907,4801,69,-1,unknown_or_exit,186
b0_rl_b0_lcd1000_x18_20260907,4951,69,-1,ramp_R_F_W,11
b0_rl_b0_lcd1000_x18_20260907,4951,69,-1,signal_or_other,18
b0_rl_b0_lcd1000_x18_20260907,4951,69,-1,unknown_or_exit,205
b0_rl_b0_lcd1000_x18_20260907,5101,69,-1,ramp_R_F_W,11
b0_rl_b0_lcd1000_x18_20260907,5101,69,-1,signal_or_other,16
b0_rl_b0_lcd1000_x18_20260907,5101,69,-1,unknown_or_exit,223
b0_rl_b0_lcd1000_x18_20260907,5251,69,-1,ramp_R_F_W,11
b0_rl_b0_lcd1000_x18_20260907,5251,69,-1,signal_or_other,15
b0_rl_b0_lcd1000_x18_20260907,5251,69,-1,unknown_or_exit,246
b0_rl_b0_lcd1000_x18_20260907,1051,70,10637,ramp_R_F_E,1
b0_rl_b0_lcd1000_x18_20260907,1051,70,10638,signal_or_other,11
b0_rl_b0_lcd1000_x18_20260907,1201,70,10637,ramp_R_F_E,1
b0_rl_b0_lcd1000_x18_20260907,1201,70,10638,signal_or_other,10
b0_rl_b0_lcd1000_x18_20260907,1351,70,10637,ramp_R_F_E,2
b0_rl_b0_lcd1000_x18_20260907,1351,70,10638,signal_or_other,7
b0_rl_b0_lcd1000_x18_20260907,1501,70,10637,ramp_R_F_E,1
b0_rl_b0_lcd1000_x18_20260907,1501,70,10638,signal_or_other,4
b0_rl_b0_lcd1000_x18_20260907,1651,70,10637,ramp_R_F_E,2
b0_rl_b0_lcd1000_x18_20260907,1651,70,10638,signal_or_other,1
b0_rl_b0_lcd1000_x18_20260907,1801,70,10638,signal_or_other,14
b0_rl_b0_lcd1000_x18_20260907,1951,70,10637,ramp_R_F_E,1
b0_rl_b0_lcd1000_x18_20260907,1951,70,10638,signal_or_other,9
b0_rl_b0_lcd1000_x18_20260907,2101,70,10637,ramp_R_F_E,2
b0_rl_b0_lcd1000_x18_20260907,2101,70,10638,signal_or_other,6
b0_rl_b0_lcd1000_x18_20260907,2251,70,10637,ramp_R_F_E,1
b0_rl_b0_lcd1000_x18_20260907,2251,70,10638,signal_or_other,6
b0_rl_b0_lcd1000_x18_20260907,2401,70,10638,signal_or_other,4
b0_rl_b0_lcd1000_x18_20260907,2551,70,10637,ramp_R_F_E,1
b0_rl_b0_lcd1000_x18_20260907,2551,70,10638,signal_or_other,12
b0_rl_b0_lcd1000_x18_20260907,2701,70,10637,ramp_R_F_E,1
b0_rl_b0_lcd1000_x18_20260907,2701,70,10638,signal_or_other,12
b0_rl_b0_lcd1000_x18_20260907,2851,70,10637,ramp_R_F_E,1
b0_rl_b0_lcd1000_x18_20260907,2851,70,10638,signal_or_other,6
b0_rl_b0_lcd1000_x18_20260907,3001,70,10637,ramp_R_F_E,9
b0_rl_b0_lcd1000_x18_20260907,3001,70,10638,signal_or_other,16
b0_rl_b0_lcd1000_x18_20260907,3151,70,10637,ramp_R_F_E,15
b0_rl_b0_lcd1000_x18_20260907,3151,70,10638,signal_or_other,21
b0_rl_b0_lcd1000_x18_20260907,3301,70,10637,ramp_R_F_E,19
b0_rl_b0_lcd1000_x18_20260907,3301,70,10638,signal_or_other,24
b0_rl_b0_lcd1000_x18_20260907,3451,70,10637,ramp_R_F_E,20
b0_rl_b0_lcd1000_x18_20260907,3451,70,10638,signal_or_other,21
b0_rl_b0_lcd1000_x18_20260907,3601,70,10637,ramp_R_F_E,20
b0_rl_b0_lcd1000_x18_20260907,3601,70,10638,signal_or_other,19
b0_rl_b0_lcd1000_x18_20260907,3751,70,10637,ramp_R_F_E,20
b0_rl_b0_lcd1000_x18_20260907,3751,70,10637,unknown_or_exit,1
b0_rl_b0_lcd1000_x18_20260907,3751,70,10638,signal_or_other,21
b0_rl_b0_lcd1000_x18_20260907,3901,70,10637,ramp_R_F_E,17
b0_rl_b0_lcd1000_x18_20260907,3901,70,10638,signal_or_other,21
b0_rl_b0_lcd1000_x18_20260907,4051,70,10637,ramp_R_F_E,18
b0_rl_b0_lcd1000_x18_20260907,4051,70,10637,unknown_or_exit,2
b0_rl_b0_lcd1000_x18_20260907,4051,70,10638,signal_or_other,20
b0_rl_b0_lcd1000_x18_20260907,4201,70,10637,ramp_R_F_E,18
b0_rl_b0_lcd1000_x18_20260907,4201,70,10637,unknown_or_exit,2
b0_rl_b0_lcd1000_x18_20260907,4201,70,10638,signal_or_other,28
b0_rl_b0_lcd1000_x18_20260907,4351,70,10637,ramp_R_F_E,18
b0_rl_b0_lcd1000_x18_20260907,4351,70,10637,unknown_or_exit,3
b0_rl_b0_lcd1000_x18_20260907,4351,70,10638,signal_or_other,29
b0_rl_b0_lcd1000_x18_20260907,4501,70,10637,ramp_R_F_E,18
b0_rl_b0_lcd1000_x18_20260907,4501,70,10637,unknown_or_exit,2
b0_rl_b0_lcd1000_x18_20260907,4501,70,10638,signal_or_other,27
b0_rl_b0_lcd1000_x18_20260907,4651,70,10637,ramp_R_F_E,16
b0_rl_b0_lcd1000_x18_20260907,4651,70,10637,unknown_or_exit,2
b0_rl_b0_lcd1000_x18_20260907,4651,70,10638,signal_or_other,20
b0_rl_b0_lcd1000_x18_20260907,4801,70,10637,ramp_R_F_E,12
b0_rl_b0_lcd1000_x18_20260907,4801,70,10637,unknown_or_exit,4
b0_rl_b0_lcd1000_x18_20260907,4801,70,10638,signal_or_other,27
b0_rl_b0_lcd1000_x18_20260907,4951,70,10637,ramp_R_F_E,12
b0_rl_b0_lcd1000_x18_20260907,4951,70,10637,unknown_or_exit,9
b0_rl_b0_lcd1000_x18_20260907,4951,70,10638,signal_or_other,21
b0_rl_b0_lcd1000_x18_20260907,5101,70,10637,ramp_R_F_E,13
b0_rl_b0_lcd1000_x18_20260907,5101,70,10637,unknown_or_exit,7
b0_rl_b0_lcd1000_x18_20260907,5101,70,10638,signal_or_other,27
b0_rl_b0_lcd1000_x18_20260907,5251,70,10637,ramp_R_F_E,10
b0_rl_b0_lcd1000_x18_20260907,5251,70,10637,unknown_or_exit,6
b0_rl_b0_lcd1000_x18_20260907,5251,70,10638,signal_or_other,24
b0_rl_b0_lcd1000_x18_20260907,5251,70,10638,unknown_or_exit,1
g1_base_x18_20260905,901,32,-1,ramp_R_D_E,4
g1_base_x18_20260905,901,32,-1,ramp_R_D_W,15
g1_base_x18_20260905,901,32,-1,signal_or_other,6
g1_base_x18_20260905,901,32,10481,signal_or_other,49
g1_base_x18_20260905,901,32,10491,signal_or_other,87
g1_base_x18_20260905,1051,32,-1,ramp_R_D_E,12
g1_base_x18_20260905,1051,32,-1,ramp_R_D_W,26
g1_base_x18_20260905,1051,32,-1,signal_or_other,10
g1_base_x18_20260905,1051,32,10481,signal_or_other,43
g1_base_x18_20260905,1051,32,10491,signal_or_other,81
g1_base_x18_20260905,1201,32,-1,ramp_R_D_E,14
g1_base_x18_20260905,1201,32,-1,ramp_R_D_W,28
g1_base_x18_20260905,1201,32,-1,signal_or_other,14
g1_base_x18_20260905,1201,32,10481,signal_or_other,33
g1_base_x18_20260905,1201,32,10491,ramp_R_D_E,2
g1_base_x18_20260905,1201,32,10491,signal_or_other,79
g1_base_x18_20260905,1201,32,10491,unknown_or_exit,1
g1_base_x18_20260905,1351,32,-1,ramp_R_D_E,12
g1_base_x18_20260905,1351,32,-1,ramp_R_D_W,17
g1_base_x18_20260905,1351,32,-1,signal_or_other,19
g1_base_x18_20260905,1351,32,10481,signal_or_other,41
g1_base_x18_20260905,1351,32,10491,ramp_R_D_E,2
g1_base_x18_20260905,1351,32,10491,signal_or_other,74
g1_base_x18_20260905,1351,32,10491,unknown_or_exit,2
g1_base_x18_20260905,1501,32,-1,ramp_R_D_E,11
g1_base_x18_20260905,1501,32,-1,ramp_R_D_W,21
g1_base_x18_20260905,1501,32,-1,signal_or_other,16
g1_base_x18_20260905,1501,32,10481,signal_or_other,33
g1_base_x18_20260905,1501,32,10491,ramp_R_D_E,2
g1_base_x18_20260905,1501,32,10491,signal_or_other,88
g1_base_x18_20260905,1501,32,10491,unknown_or_exit,2
g1_base_x18_20260905,1651,32,-1,ramp_R_D_E,9
g1_base_x18_20260905,1651,32,-1,ramp_R_D_W,20
g1_base_x18_20260905,1651,32,-1,signal_or_other,12
g1_base_x18_20260905,1651,32,10481,signal_or_other,34
g1_base_x18_20260905,1651,32,10491,ramp_R_D_E,1
g1_base_x18_20260905,1651,32,10491,signal_or_other,87
g1_base_x18_20260905,1651,32,10491,unknown_or_exit,3
g1_base_x18_20260905,1801,32,-1,ramp_R_D_E,13
g1_base_x18_20260905,1801,32,-1,ramp_R_D_W,20
g1_base_x18_20260905,1801,32,-1,signal_or_other,8
g1_base_x18_20260905,1801,32,10481,signal_or_other,35
g1_base_x18_20260905,1801,32,10491,ramp_R_D_E,2
g1_base_x18_20260905,1801,32,10491,signal_or_other,79
g1_base_x18_20260905,1801,32,10491,unknown_or_exit,1
g1_base_x18_20260905,1951,32,-1,ramp_R_D_E,11
g1_base_x18_20260905,1951,32,-1,ramp_R_D_W,18
g1_base_x18_20260905,1951,32,-1,signal_or_other,6
g1_base_x18_20260905,1951,32,10481,signal_or_other,43
g1_base_x18_20260905,1951,32,10491,ramp_R_D_E,3
g1_base_x18_20260905,1951,32,10491,signal_or_other,75
g1_base_x18_20260905,1951,32,10491,unknown_or_exit,2
g1_base_x18_20260905,2101,32,-1,ramp_R_D_E,9
g1_base_x18_20260905,2101,32,-1,ramp_R_D_W,29
g1_base_x18_20260905,2101,32,-1,signal_or_other,11
g1_base_x18_20260905,2101,32,10481,signal_or_other,46
g1_base_x18_20260905,2101,32,10491,ramp_R_D_E,4
g1_base_x18_20260905,2101,32,10491,signal_or_other,70
g1_base_x18_20260905,2101,32,10491,unknown_or_exit,1
g1_base_x18_20260905,2251,32,-1,ramp_R_D_E,14
g1_base_x18_20260905,2251,32,-1,ramp_R_D_W,24
g1_base_x18_20260905,2251,32,-1,signal_or_other,17
g1_base_x18_20260905,2251,32,10481,signal_or_other,40
g1_base_x18_20260905,2251,32,10491,ramp_R_D_E,2
g1_base_x18_20260905,2251,32,10491,signal_or_other,68
g1_base_x18_20260905,2251,32,10491,unknown_or_exit,1
g1_base_x18_20260905,2401,32,-1,ramp_R_D_E,11
g1_base_x18_20260905,2401,32,-1,ramp_R_D_W,19
g1_base_x18_20260905,2401,32,-1,signal_or_other,20
g1_base_x18_20260905,2401,32,10481,signal_or_other,51
g1_base_x18_20260905,2401,32,10491,signal_or_other,66
g1_base_x18_20260905,2551,32,-1,ramp_R_D_E,9
g1_base_x18_20260905,2551,32,-1,ramp_R_D_W,31
g1_base_x18_20260905,2551,32,-1,signal_or_other,13
g1_base_x18_20260905,2551,32,10481,signal_or_other,39
g1_base_x18_20260905,2551,32,10491,ramp_R_D_E,2
g1_base_x18_20260905,2551,32,10491,signal_or_other,78
g1_base_x18_20260905,2551,32,10491,unknown_or_exit,4
g1_base_x18_20260905,2701,32,-1,ramp_R_D_E,7
g1_base_x18_20260905,2701,32,-1,ramp_R_D_W,36
g1_base_x18_20260905,2701,32,-1,signal_or_other,15
g1_base_x18_20260905,2701,32,-1,unknown_or_exit,1
g1_base_x18_20260905,2701,32,10481,signal_or_other,36
g1_base_x18_20260905,2701,32,10491,ramp_R_D_E,1
g1_base_x18_20260905,2701,32,10491,signal_or_other,79
g1_base_x18_20260905,2701,32,10491,unknown_or_exit,7
g1_base_x18_20260905,2851,32,-1,ramp_R_D_E,11
g1_base_x18_20260905,2851,32,-1,ramp_R_D_W,30
g1_base_x18_20260905,2851,32,-1,signal_or_other,13
g1_base_x18_20260905,2851,32,-1,unknown_or_exit,1
g1_base_x18_20260905,2851,32,10481,signal_or_other,42
g1_base_x18_20260905,2851,32,10491,ramp_R_D_E,1
g1_base_x18_20260905,2851,32,10491,signal_or_other,68
g1_base_x18_20260905,2851,32,10491,unknown_or_exit,3
g1_base_x18_20260905,3001,32,-1,ramp_R_D_E,7
g1_base_x18_20260905,3001,32,-1,ramp_R_D_W,12
g1_base_x18_20260905,3001,32,-1,signal_or_other,14
g1_base_x18_20260905,3001,32,10481,signal_or_other,47
g1_base_x18_20260905,3001,32,10491,ramp_R_D_E,2
g1_base_x18_20260905,3001,32,10491,signal_or_other,65
g1_base_x18_20260905,3001,32,10491,unknown_or_exit,2
g1_base_x18_20260905,3151,32,-1,ramp_R_D_E,4
g1_base_x18_20260905,3151,32,-1,ramp_R_D_W,25
g1_base_x18_20260905,3151,32,-1,signal_or_other,15
g1_base_x18_20260905,3151,32,10481,signal_or_other,48
g1_base_x18_20260905,3151,32,10491,ramp_R_D_E,1
g1_base_x18_20260905,3151,32,10491,signal_or_other,60
g1_base_x18_20260905,3151,32,10491,unknown_or_exit,2
g1_base_x18_20260905,3301,32,-1,ramp_R_D_E,10
g1_base_x18_20260905,3301,32,-1,ramp_R_D_W,20
g1_base_x18_20260905,3301,32,-1,signal_or_other,15
g1_base_x18_20260905,3301,32,10481,signal_or_other,47
g1_base_x18_20260905,3301,32,10491,ramp_R_D_E,1
g1_base_x18_20260905,3301,32,10491,signal_or_other,67
g1_base_x18_20260905,3301,32,10491,unknown_or_exit,1
g1_base_x18_20260905,3451,32,-1,ramp_R_D_E,4
g1_base_x18_20260905,3451,32,-1,ramp_R_D_W,22
g1_base_x18_20260905,3451,32,-1,signal_or_other,14
g1_base_x18_20260905,3451,32,10481,signal_or_other,40
g1_base_x18_20260905,3451,32,10491,ramp_R_D_E,2
g1_base_x18_20260905,3451,32,10491,signal_or_other,69
g1_base_x18_20260905,3451,32,10491,unknown_or_exit,1
g1_base_x18_20260905,3601,32,-1,ramp_R_D_E,10
g1_base_x18_20260905,3601,32,-1,ramp_R_D_W,31
g1_base_x18_20260905,3601,32,-1,signal_or_other,18
g1_base_x18_20260905,3601,32,10481,signal_or_other,65
g1_base_x18_20260905,3601,32,10491,ramp_R_D_E,2
g1_base_x18_20260905,3601,32,10491,signal_or_other,95
g1_base_x18_20260905,3601,32,10491,unknown_or_exit,2
g1_base_x18_20260905,3751,32,-1,ramp_R_D_E,6
g1_base_x18_20260905,3751,32,-1,ramp_R_D_W,21
g1_base_x18_20260905,3751,32,-1,signal_or_other,18
g1_base_x18_20260905,3751,32,10481,signal_or_other,45
g1_base_x18_20260905,3751,32,10491,ramp_R_D_E,3
g1_base_x18_20260905,3751,32,10491,signal_or_other,89
g1_base_x18_20260905,3751,32,10491,unknown_or_exit,1
g1_base_x18_20260905,3901,32,-1,ramp_R_D_E,5
g1_base_x18_20260905,3901,32,-1,ramp_R_D_W,19
g1_base_x18_20260905,3901,32,-1,signal_or_other,16
g1_base_x18_20260905,3901,32,10481,signal_or_other,37
g1_base_x18_20260905,3901,32,10491,ramp_R_D_E,1
g1_base_x18_20260905,3901,32,10491,signal_or_other,83
g1_base_x18_20260905,4051,32,-1,ramp_R_D_E,6
g1_base_x18_20260905,4051,32,-1,ramp_R_D_W,10
g1_base_x18_20260905,4051,32,-1,signal_or_other,13
g1_base_x18_20260905,4051,32,10481,signal_or_other,28
g1_base_x18_20260905,4051,32,10491,signal_or_other,82
g1_base_x18_20260905,4201,32,-1,ramp_R_D_E,7
g1_base_x18_20260905,4201,32,-1,ramp_R_D_W,10
g1_base_x18_20260905,4201,32,-1,signal_or_other,13
g1_base_x18_20260905,4201,32,10481,signal_or_other,46
g1_base_x18_20260905,4201,32,10481,unknown_or_exit,1
g1_base_x18_20260905,4201,32,10491,ramp_R_D_E,1
g1_base_x18_20260905,4201,32,10491,signal_or_other,70
g1_base_x18_20260905,4351,32,-1,ramp_R_D_E,7
g1_base_x18_20260905,4351,32,-1,ramp_R_D_W,15
g1_base_x18_20260905,4351,32,-1,signal_or_other,11
g1_base_x18_20260905,4351,32,10481,signal_or_other,41
g1_base_x18_20260905,4351,32,10491,ramp_R_D_E,1
g1_base_x18_20260905,4351,32,10491,signal_or_other,64
g1_base_x18_20260905,4501,32,-1,ramp_R_D_E,3
g1_base_x18_20260905,4501,32,-1,ramp_R_D_W,23
g1_base_x18_20260905,4501,32,-1,signal_or_other,13
g1_base_x18_20260905,4501,32,10481,signal_or_other,69
g1_base_x18_20260905,4501,32,10491,signal_or_other,98
g1_base_x18_20260905,4501,32,10491,unknown_or_exit,1
g1_base_x18_20260905,4651,32,-1,ramp_R_D_E,2
g1_base_x18_20260905,4651,32,-1,ramp_R_D_W,13
g1_base_x18_20260905,4651,32,-1,signal_or_other,9
g1_base_x18_20260905,4651,32,10481,signal_or_other,50
g1_base_x18_20260905,4651,32,10491,signal_or_other,101
g1_base_x18_20260905,4651,32,10491,unknown_or_exit,1
g1_base_x18_20260905,4801,32,-1,ramp_R_D_E,4
g1_base_x18_20260905,4801,32,-1,ramp_R_D_W,36
g1_base_x18_20260905,4801,32,-1,signal_or_other,11
g1_base_x18_20260905,4801,32,-1,unknown_or_exit,3
g1_base_x18_20260905,4801,32,10481,signal_or_other,32
g1_base_x18_20260905,4801,32,10491,signal_or_other,101
g1_base_x18_20260905,4801,32,10491,unknown_or_exit,1
g1_base_x18_20260905,4951,32,-1,ramp_R_D_E,10
g1_base_x18_20260905,4951,32,-1,ramp_R_D_W,29
g1_base_x18_20260905,4951,32,-1,signal_or_other,9
g1_base_x18_20260905,4951,32,-1,unknown_or_exit,17
g1_base_x18_20260905,4951,32,10481,signal_or_other,52
g1_base_x18_20260905,4951,32,10491,signal_or_other,121
g1_base_x18_20260905,5101,32,-1,ramp_R_D_E,6
g1_base_x18_20260905,5101,32,-1,ramp_R_D_W,9
g1_base_x18_20260905,5101,32,-1,signal_or_other,8
g1_base_x18_20260905,5101,32,-1,unknown_or_exit,41
g1_base_x18_20260905,5101,32,10481,signal_or_other,33
g1_base_x18_20260905,5101,32,10481,unknown_or_exit,1
g1_base_x18_20260905,5101,32,10491,signal_or_other,102
g1_base_x18_20260905,5101,32,10491,unknown_or_exit,6
g1_base_x18_20260905,5251,32,-1,ramp_R_D_E,4
g1_base_x18_20260905,5251,32,-1,ramp_R_D_W,10
g1_base_x18_20260905,5251,32,-1,signal_or_other,3
g1_base_x18_20260905,5251,32,-1,unknown_or_exit,63
g1_base_x18_20260905,5251,32,10481,signal_or_other,29
g1_base_x18_20260905,5251,32,10481,unknown_or_exit,6
g1_base_x18_20260905,5251,32,10491,signal_or_other,52
g1_base_x18_20260905,5251,32,10491,unknown_or_exit,41
g1_base_x18_20260905,901,31,78,ramp_R_D_E,1
g1_base_x18_20260905,901,31,78,unknown_or_exit,7
g1_base_x18_20260905,901,31,10119,unknown_or_exit,1
g1_base_x18_20260905,901,31,10121,unknown_or_exit,1
g1_base_x18_20260905,901,31,10479,unknown_or_exit,15
g1_base_x18_20260905,901,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,901,31,10483,unknown_or_exit,14
g1_base_x18_20260905,901,31,10698,unknown_or_exit,1
g1_base_x18_20260905,901,31,10703,unknown_or_exit,8
g1_base_x18_20260905,1051,31,78,unknown_or_exit,1
g1_base_x18_20260905,1051,31,10119,unknown_or_exit,1
g1_base_x18_20260905,1051,31,10121,ramp_R_D_E,1
g1_base_x18_20260905,1051,31,10121,ramp_R_D_W,2
g1_base_x18_20260905,1051,31,10121,unknown_or_exit,1
g1_base_x18_20260905,1051,31,10479,unknown_or_exit,13
g1_base_x18_20260905,1051,31,10483,unknown_or_exit,18
g1_base_x18_20260905,1051,31,10698,unknown_or_exit,1
g1_base_x18_20260905,1051,31,10703,unknown_or_exit,1
g1_base_x18_20260905,1201,31,78,unknown_or_exit,4
g1_base_x18_20260905,1201,31,10121,ramp_R_D_E,1
g1_base_x18_20260905,1201,31,10121,unknown_or_exit,1
g1_base_x18_20260905,1201,31,10479,unknown_or_exit,15
g1_base_x18_20260905,1201,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,1201,31,10483,unknown_or_exit,8
g1_base_x18_20260905,1201,31,10703,unknown_or_exit,9
g1_base_x18_20260905,1351,31,78,unknown_or_exit,3
g1_base_x18_20260905,1351,31,10119,unknown_or_exit,1
g1_base_x18_20260905,1351,31,10121,unknown_or_exit,1
g1_base_x18_20260905,1351,31,10479,unknown_or_exit,8
g1_base_x18_20260905,1351,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,1351,31,10483,unknown_or_exit,6
g1_base_x18_20260905,1351,31,10698,unknown_or_exit,3
g1_base_x18_20260905,1351,31,10703,unknown_or_exit,6
g1_base_x18_20260905,1501,31,78,unknown_or_exit,1
g1_base_x18_20260905,1501,31,10119,ramp_R_D_E,1
g1_base_x18_20260905,1501,31,10119,ramp_R_D_W,1
g1_base_x18_20260905,1501,31,10119,unknown_or_exit,2
g1_base_x18_20260905,1501,31,10121,unknown_or_exit,2
g1_base_x18_20260905,1501,31,10479,unknown_or_exit,12
g1_base_x18_20260905,1501,31,10483,ramp_R_D_W,2
g1_base_x18_20260905,1501,31,10483,unknown_or_exit,14
g1_base_x18_20260905,1501,31,10698,unknown_or_exit,1
g1_base_x18_20260905,1501,31,10703,unknown_or_exit,4
g1_base_x18_20260905,1651,31,78,unknown_or_exit,5
g1_base_x18_20260905,1651,31,10119,unknown_or_exit,3
g1_base_x18_20260905,1651,31,10479,unknown_or_exit,19
g1_base_x18_20260905,1651,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,1651,31,10483,unknown_or_exit,12
g1_base_x18_20260905,1651,31,10698,unknown_or_exit,1
g1_base_x18_20260905,1651,31,10703,unknown_or_exit,6
g1_base_x18_20260905,1801,31,78,ramp_R_D_E,1
g1_base_x18_20260905,1801,31,78,unknown_or_exit,3
g1_base_x18_20260905,1801,31,10119,ramp_R_D_W,2
g1_base_x18_20260905,1801,31,10119,unknown_or_exit,1
g1_base_x18_20260905,1801,31,10121,unknown_or_exit,1
g1_base_x18_20260905,1801,31,10479,unknown_or_exit,12
g1_base_x18_20260905,1801,31,10483,unknown_or_exit,11
g1_base_x18_20260905,1801,31,10698,unknown_or_exit,1
g1_base_x18_20260905,1801,31,10703,unknown_or_exit,4
g1_base_x18_20260905,1951,31,78,ramp_R_D_E,1
g1_base_x18_20260905,1951,31,78,unknown_or_exit,8
g1_base_x18_20260905,1951,31,10121,ramp_R_D_E,1
g1_base_x18_20260905,1951,31,10479,unknown_or_exit,10
g1_base_x18_20260905,1951,31,10483,unknown_or_exit,11
g1_base_x18_20260905,1951,31,10698,unknown_or_exit,2
g1_base_x18_20260905,1951,31,10703,unknown_or_exit,8
g1_base_x18_20260905,2101,31,78,unknown_or_exit,3
g1_base_x18_20260905,2101,31,10479,unknown_or_exit,7
g1_base_x18_20260905,2101,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,2101,31,10483,unknown_or_exit,5
g1_base_x18_20260905,2101,31,10698,unknown_or_exit,1
g1_base_x18_20260905,2101,31,10703,unknown_or_exit,8
g1_base_x18_20260905,2251,31,78,unknown_or_exit,9
g1_base_x18_20260905,2251,31,10119,ramp_R_D_E,2
g1_base_x18_20260905,2251,31,10119,unknown_or_exit,2
g1_base_x18_20260905,2251,31,10121,ramp_R_D_E,1
g1_base_x18_20260905,2251,31,10479,unknown_or_exit,9
g1_base_x18_20260905,2251,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,2251,31,10483,unknown_or_exit,11
g1_base_x18_20260905,2251,31,10698,unknown_or_exit,2
g1_base_x18_20260905,2251,31,10703,unknown_or_exit,12
g1_base_x18_20260905,2401,31,78,unknown_or_exit,1
g1_base_x18_20260905,2401,31,10119,ramp_R_D_E,1
g1_base_x18_20260905,2401,31,10119,unknown_or_exit,1
g1_base_x18_20260905,2401,31,10121,ramp_R_D_E,2
g1_base_x18_20260905,2401,31,10479,unknown_or_exit,10
g1_base_x18_20260905,2401,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,2401,31,10483,unknown_or_exit,10
g1_base_x18_20260905,2401,31,10698,unknown_or_exit,2
g1_base_x18_20260905,2401,31,10703,unknown_or_exit,4
g1_base_x18_20260905,2551,31,78,unknown_or_exit,4
g1_base_x18_20260905,2551,31,10119,ramp_R_D_E,1
g1_base_x18_20260905,2551,31,10119,ramp_R_D_W,1
g1_base_x18_20260905,2551,31,10121,unknown_or_exit,1
g1_base_x18_20260905,2551,31,10479,unknown_or_exit,15
g1_base_x18_20260905,2551,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,2551,31,10483,unknown_or_exit,9
g1_base_x18_20260905,2551,31,10703,ramp_R_D_E,1
g1_base_x18_20260905,2551,31,10703,unknown_or_exit,9
g1_base_x18_20260905,2701,31,78,unknown_or_exit,4
g1_base_x18_20260905,2701,31,10119,unknown_or_exit,2
g1_base_x18_20260905,2701,31,10121,ramp_R_D_E,1
g1_base_x18_20260905,2701,31,10121,unknown_or_exit,1
g1_base_x18_20260905,2701,31,10479,unknown_or_exit,16
g1_base_x18_20260905,2701,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,2701,31,10483,unknown_or_exit,7
g1_base_x18_20260905,2701,31,10698,unknown_or_exit,1
g1_base_x18_20260905,2701,31,10703,unknown_or_exit,6
g1_base_x18_20260905,2851,31,78,unknown_or_exit,2
g1_base_x18_20260905,2851,31,10119,unknown_or_exit,1
g1_base_x18_20260905,2851,31,10479,unknown_or_exit,15
g1_base_x18_20260905,2851,31,10483,ramp_R_D_W,2
g1_base_x18_20260905,2851,31,10483,unknown_or_exit,7
g1_base_x18_20260905,2851,31,10698,unknown_or_exit,2
g1_base_x18_20260905,2851,31,10703,unknown_or_exit,6
g1_base_x18_20260905,3001,31,78,ramp_R_D_E,2
g1_base_x18_20260905,3001,31,78,unknown_or_exit,4
g1_base_x18_20260905,3001,31,10119,ramp_R_D_W,1
g1_base_x18_20260905,3001,31,10121,ramp_R_D_E,2
g1_base_x18_20260905,3001,31,10121,unknown_or_exit,1
g1_base_x18_20260905,3001,31,10479,unknown_or_exit,22
g1_base_x18_20260905,3001,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,3001,31,10483,unknown_or_exit,11
g1_base_x18_20260905,3001,31,10698,unknown_or_exit,1
g1_base_x18_20260905,3001,31,10703,ramp_R_D_E,1
g1_base_x18_20260905,3001,31,10703,unknown_or_exit,6
g1_base_x18_20260905,3151,31,78,unknown_or_exit,2
g1_base_x18_20260905,3151,31,10119,unknown_or_exit,3
g1_base_x18_20260905,3151,31,10121,unknown_or_exit,1
g1_base_x18_20260905,3151,31,10479,unknown_or_exit,16
g1_base_x18_20260905,3151,31,10483,unknown_or_exit,3
g1_base_x18_20260905,3151,31,10703,unknown_or_exit,5
g1_base_x18_20260905,3301,31,78,unknown_or_exit,5
g1_base_x18_20260905,3301,31,10119,unknown_or_exit,3
g1_base_x18_20260905,3301,31,10121,unknown_or_exit,2
g1_base_x18_20260905,3301,31,10479,unknown_or_exit,16
g1_base_x18_20260905,3301,31,10483,ramp_R_D_W,1
g1_base_x18_20260905,3301,31,10483,unknown_or_exit,7
g1_base_x18_20260905,3301,31,10703,unknown_or_exit,3
