link,h11,b0,h0,g1,h11-h0,b0-h0
10034,0.14722222222222223,0.14583333333333334,0.14027777777777778,0.14166666666666666,0.0069444444444444475,0.005555555555555564
10035,0.35833333333333334,0.3638888888888889,0.3625,0.3638888888888889,-0.004166666666666652,0.001388888888888884
10036,0.09861111111111111,0.10277777777777777,0.09722222222222222,0.10277777777777777,0.001388888888888884,0.00555555555555555
10037,0.0375,0.0375,0.0375,0.0375,0.0,0.0
10038,0.05694444444444444,0.05694444444444444,0.05694444444444444,0.05694444444444444,0.0,0.0
10039,0.5638888888888889,0.5611111111111111,0.5666666666666667,0.5638888888888889,-0.002777777777777768,-0.005555555555555536
10040,0.37222222222222223,0.3736111111111111,0.375,0.3736111111111111,-0.002777777777777768,-0.001388888888888884
10041,0.40555555555555556,0.4013888888888889,0.4027777777777778,0.4,0.002777777777777768,-0.001388888888888884
10043,0.34444444444444444,0.34444444444444444,0.34444444444444444,0.34444444444444444,0.0,0.0
10044,0.3486111111111111,0.35555555555555557,0.3527777777777778,0.3625,-0.004166666666666707,0.002777777777777768
10046,0.25277777777777777,0.25277777777777777,0.25277777777777777,0.25277777777777777,0.0,0.0
10047,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0
10048,0.1597222222222222,0.16666666666666666,0.16111111111111112,0.1638888888888889,-0.0013888888888889117,0.005555555555555536
10049,0.1527777777777778,0.1527777777777778,0.15416666666666667,0.15416666666666667,-0.001388888888888884,-0.001388888888888884
10050,0.08888888888888889,0.09305555555555556,0.07916666666666666,0.08055555555555556,0.00972222222222223,0.013888888888888895
10051,0.6569444444444444,0.6527777777777778,0.6541666666666667,0.6513888888888889,0.002777777777777768,-0.001388888888888884
10052,0.006944444444444444,0.006944444444444444,0.008333333333333333,0.006944444444444444,-0.0013888888888888892,-0.0013888888888888892
10053,0.2111111111111111,0.2125,0.2111111111111111,0.2125,0.0,0.001388888888888884
10054,0.8777777777777778,0.8777777777777778,0.8777777777777778,0.8777777777777778,0.0,0.0
10055,0.1125,0.1125,0.1125,0.1125,0.0,0.0
10056,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.0,0.0
10057,0.24583333333333332,0.24583333333333332,0.24583333333333332,0.24583333333333332,0.0,0.0
10058,0.12083333333333333,0.12083333333333333,0.12083333333333333,0.12083333333333333,0.0,0.0
10059,0.06666666666666667,0.07083333333333333,0.06805555555555555,0.07777777777777778,-0.001388888888888884,0.002777777777777782
10060,0.0875,0.08888888888888889,0.09583333333333334,0.0875,-0.008333333333333345,-0.0069444444444444475
10061,0.020833333333333332,0.027777777777777776,0.025,0.02638888888888889,-0.004166666666666669,0.002777777777777775
10062,0.3680555555555556,0.375,0.36944444444444446,0.37083333333333335,-0.001388888888888884,0.005555555555555536
10063,0.16666666666666666,0.16527777777777777,0.15138888888888888,0.14444444444444443,0.015277777777777779,0.013888888888888895
