run,t,rc_R_D_W,rc_R_D_E,rc_R_F_W,rc_R_F_E,rc_D,rc_F,lc_32,ls_32,lt_32,lc_29,ls_29,lt_29,lc_37,ls_37,lt_37,lc_40,ls_40,lt_40,lc_66,ls_66,lt_66,lc_420,ls_420,lt_420,lc_329,ls_329,lt_329,far_10482,far_10490,far_10480,far_10484,far_10646,far_10681,qb_32_L1_n,qb_32_L1_stop,qb_32_L1_minstopbin_m,qb_32_L2_n,qb_32_L2_stop,qb_32_L2_minstopbin_m,qb_32_L3_n,qb_32_L3_stop,qb_32_L3_minstopbin_m,vr_32_L1_n,vr_32_L1_stop,vr_32_L1_minstoppos,vr_32_L2_n,vr_32_L2_stop,vr_32_L2_minstoppos,vr_32_L3_n,vr_32_L3_stop,vr_32_L3_minstoppos,vr_32_L4_n,vr_32_L4_stop,vr_32_L4_minstoppos,vr_31_L1_n,vr_31_L1_stop,vr_31_L1_minstoppos,vr_31_L2_n,vr_31_L2_stop,vr_31_L2_minstoppos,vr_31_L3_n,vr_31_L3_stop,vr_31_L3_minstoppos,vr_31_L4_n,vr_31_L4_stop,vr_31_L4_minstoppos,vr_68_L1_n,vr_68_L1_stop,vr_68_L1_minstoppos,vr_68_L2_n,vr_68_L2_stop,vr_68_L2_minstoppos,vr_68_L3_n,vr_68_L3_stop,vr_68_L3_minstoppos,vr_68_L4_n,vr_68_L4_stop,vr_68_L4_minstoppos,vr_10482_n,vr_10490_n,vr_10480_n,vr_10484_n,vr_10646_n,vr_10681_n,stopped_vehicles,total_vehicles,ramp_vehicles,meter_R_D_W,meter_R_F_W,meter_R_D_E,meter_R_F_E,g_SC1001_p1,g_SC1001_p2,g_SC1001_p3,g_SC1001_p4,g_SC1004_p1,g_SC1004_p2,g_SC1004_p3,g_SC1004_p4,md_controller,md_controller_variant,md_tuning_name,md_F_ramp_mode,md_ramp_obs_R_D_W_queue_veh,md_ramp_obs_R_D_W_queue_cap_veh,md_ramp_obs_R_D_W_occupancy,md_ramp_obs_R_D_W_merge_controllable_veh_h,md_ramp_obs_R_D_W_merge_uncontrollable_veh_h,md_ramp_obs_R_D_W_controllable_share,md_far_rate_est_ramp_R_D_W,md_far_rate_obs_ramp_R_D_W,md_boundary_out_ramp_split_SC1001_W_out_free,md_boundary_out_ramp_split_SC1001_W_out_R_D_E,md_boundary_out_ramp_split_SC1001_W_out_R_D_W,pred_ramp_queue_R_D_W,pred_ramp_queue_total,N_UF_star,N_P_star,dg_wu_pre_refine_SC1001_p1,dg_wu_pre_refine_SC1001_p2,dg_wu_pre_refine_SC1001_p3,dg_wu_pre_refine_SC1001_p4,dg_wu_phase_price_SC1001_p1,dg_wu_phase_price_SC1001_p2,dg_wu_phase_price_SC1001_p3,dg_wu_phase_price_SC1001_p4,dg_leader_search_ramp_queue_stress,dg_leader_ramp_queue_veh,dg_leader_ramp_queue_penalty,dg_leader_selected_N_P_star,dg_leader_selected_N_UF_star,dg_leader_selected_intent_N_P_star,dg_leader_selected_intent_N_UF_star,dg_leader_selected_realized_N_P_star,dg_leader_selected_projected_N_P_star,dg_leader_selected_realized_N_UF_star,dg_leader_selected_objective,dg_leader_selected_stage_coarse,dg_leader_selected_stage_refined,dg_leader_selected_stage_fallback,dg_leader_selected_stage_fallback_pfo,dg_leader_selected_stage_fallback_no_control,dg_wu_b3_meter_fd3_R_D_W_lo,dg_wu_b3_meter_fd3_R_D_W_base,dg_wu_b3_meter_fd3_R_D_W_hi,dg_wu_b3_meter_fd3_R_D_W_curv,dg_wu_b3_meter_fd3_R_D_W_nonlin,dg_wu_b3_meter_fd3_R_D_W_cliffup,dg_wu_b3_meter_price_R_D_W,dg_wu_b3_meter_price_ref_R_D_W,dg_wu_b3cert_R_D_W,dg_leg_ramp_split_injected_R_D_W
b0_rl_b0_lcd1000_x18_20260907,1500,12,9,31,1,21,32,199,95,1464.800097,3,3,530.34386,21,7,515.568552,41,37,1040.836406,115,63,2172.275966,57,23,661.900703,16,8,71.597446,684.256162,348.125633,322.440573,508.789186,699.929388,312.0,81,44,1463.0,69,29,1470.0,49,22,1463.0,81,44,1469.88201051564,69,29,1472.10867853508,49,22,1464.8000966088,0,0,,15,0,,12,0,,7,0,,0,0,,19,0,,11,0,,11,0,,8,0,,9,1,3,8,4,0,1477,4558,53,1800.0,1800.0,1800.0,1800.0,24.0,20.46153846153846,38.0,55.53846153846154,20.0,24.96811594202898,68.06376811594204,24.96811594202898,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,12.0,153.2,0.0783289817232376,322.440573,684.256162,0.3202956379907202,1311.564724494975,1006.696735,0.25,0.5,0.25,0.3169160148637771,2.518526419142908,7200.0,380.227479229025,24.0,20.46153846153846,38.0,55.53846153846154,-0.03187102308449852,-0.04415242249095108,0.06001251542091923,-0.017515424315071026,0.0858562699969731,8.731546271082966,0.0,380.227479229025,7200.0,380.227479229025,7200.0,380.227479229025,380.227479229025,7200.0,1636.2055977445132,0.0,0.0,1.0,1.0,0.0,736.6298018729962,736.6263009263822,736.6254546162236,0.002654636455417858,0.0,0.0,1.770056018978554e-07,1615.8882649804632,0.0,566.3239059147957
b0_rl_b0_lcd1000_x18_20260907,1650,6,19,38,1,25,39,203,106,1451.689184,6,6,519.676155,21,10,503.588299,48,43,1009.826177,114,69,2098.900314,61,34,638.068074,21,15,40.300636,759.251202,367.637752,196.645662,679.487377,680.925672,336.0,84,46,1449.0,65,28,1463.0,54,32,1470.0,84,46,1451.68918445151,65,28,1467.72758759895,54,32,1476.88913276736,0,0,,11,0,,15,0,,7,0,,0,0,,29,0,,11,0,,9,0,,10,0,,5,6,1,13,9,0,1719,4879,64,1563.3040414222664,1800.0,1800.0,1800.0,29.0,20.0,36.11538461538462,52.88461538461539,20.0,24.96811594202898,68.06376811594204,24.96811594202898,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,196.645662,759.251202,0.20571849265947584,1305.0069008725002,955.896864,0.25,0.5,0.25,0.31167998185140444,2.5049226091551207,6963.304041422267,374.9468858049887,29.0,20.0,36.11538461538462,52.88461538461539,-0.03069847117325253,-0.04415746181095637,0.05897094228409605,-0.023150492656317745,0.10857581496518653,8.667523781515204,0.0,374.9468858049887,6963.304041422267,382.92126222222225,7200.0,374.9468858049887,374.9468858049887,6963.304041422267,1837.4636852929752,1.0,0.0,0.0,0.0,0.0,782.0659802182774,782.066027157706,782.066027157706,4.693942855737987e-05,0.0,0.0,2.53325318924327e-06,1800.0,0.0,556.3798817328429
b0_rl_b0_lcd1000_x18_20260907,1800,17,6,28,3,23,31,214,109,1430.040917,6,6,513.112861,12,2,532.85754,53,48,980.28656,126,80,2018.185678,52,33,646.669091,29,19,0.269061,754.92498,457.55911,269.379794,728.537165,974.680969,304.460022,84,48,1428.0,71,32,1435.0,59,29,1477.0,84,48,1430.04091726043,71,32,1441.17853729324,59,29,1481.83217833058,0,0,,18,0,,17,0,,14,0,,0,0,,38,3,98.6031873715939,11,0,,7,0,,10,0,,14,1,3,5,8,1,1915,5250,54,0.0,849.5564427668552,792.0362976942874,158.4072595388575,52.0,20.0,22.0,43.99999999999999,26.0,24.96811594202898,62.06376811594204,24.96811594202898,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,17.0,153.2,0.11096605744125328,269.379794,754.92498,0.2629879317539918,1298.4818663681376,1024.304774,0.25,0.5,0.25,20.985722190666376,31.52081785142582,1800.0,386.74938976303855,34.0,20.0,34.0,49.99999999999999,-0.03431858987694847,-0.043886307612633235,0.05661269424057558,-0.02134642334485104,0.0862281486739226,97.83960955225515,0.0,386.74938976303855,1800.0,-250.0,1800.0,386.74938976303855,386.74938976303855,1800.0,2085.0378632042066,0.0,1.0,0.0,0.0,0.0,845.8221156398505,845.8108883741511,845.8085432553873,0.008882146935775381,0.0,0.0,-9.914143962063723e-06,1563.3040414222664,0.0,937.4797832161653
b0_rl_b0_lcd1000_x18_20260907,1950,63,13,46,18,76,64,232,157,1430.322835,10,1,535.949217,16,2,533.086433,53,41,897.567699,144,96,1930.453673,31,9,687.94672,27,12,4.126512,740.620116,449.122479,133.030431,441.396887,877.684787,392.520835,83,57,1428.0,86,58,1435.0,63,42,1435.0,83,57,1430.32283530617,86,58,1435.63871302774,63,42,1435.02540352275,0,0,,14,0,,22,0,,13,0,,0,0,,39,3,152.53989124876,13,0,,8,0,,5,0,,53,2,10,11,17,5,2116,5618,140,0.0,1460.2539466230685,769.8730266884659,769.8730266884656,40.0,20.0,44.0,33.99999999999999,26.0,26.30569358178053,65.38861283643894,20.30569358178053,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,63.0,153.2,0.41122715404699745,133.030431,740.620116,0.1522696133560596,1291.989457036297,873.6505470000001,0.25,0.5,0.25,66.43772812145536,71.58837643646181,3000.0,368.82509520521546,58.0,20.0,20.0,39.99999999999999,-0.030137105597518143,-0.0327318337264888,0.051421520407726184,-0.01172849073802995,0.22723286101334694,229.78413378574297,0.0,368.82509520521546,3000.0,378.00104667120183,3000.0,368.82509520521546,368.82509520521546,3000.0,2348.9767035616414,1.0,0.0,0.0,0.0,0.0,903.1784297382856,903.1784297382856,902.8634334886034,0.3149962496822809,0.0,0.0,-0.0006763000162422372,0.0,0.0,632.0192457751518
b0_rl_b0_lcd1000_x18_20260907,2100,104,14,19,22,118,41,255,142,1355.112599,2,0,0.0,14,6,521.179409,45,41,989.385538,160,105,1825.069351,26,0,0.0,34,23,3.191371,357.190216,316.500194,75.954922,621.821825,902.366699,311.019143,98,57,1351.0,91,46,1414.0,66,39,1372.0,98,57,1355.11259908641,91,46,1418.84246184701,66,39,1377.83789701294,0,0,,12,0,,13,0,,4,0,,0,0,,30,3,83.754030660289,15,0,,8,0,,5,0,,84,2,20,12,5,0,2379,5998,159,0.0,728.6981579950007,711.3018420049992,0.0,44.0,20.0,35.79591836734694,38.20408163265306,20.0,21.714927166518773,74.89157423839103,21.3934985950902,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,104.0,153.2,0.6788511749347259,75.954922,357.190216,0.17535674612605254,1285.5295097511155,433.14513800000003,0.25,0.5,0.25,107.89955382873013,141.9339842182503,1440.0,369.7307554965987,44.0,20.0,41.79591836734694,32.20408163265306,-0.03521574893045187,-0.037268497987763105,0.05169531116920156,-0.019611295732604006,0.26421553591672586,457.4558146857023,0.0,369.7307554965987,1440.0,-250.0,1440.0,369.7307554965987,369.7307554965987,1440.0,2693.5152714426836,1.0,0.0,0.0,0.0,0.0,978.0540589566306,978.0540589566306,977.7113088216998,0.34275013493061124,0.0,0.0,-0.0007019483948492993,0.0,0.0,681.8885857789151
b0_rl_b0_lcd1000_x18_20260907,2250,140,13,58,45,153,103,280,181,951.842002,9,1,535.9487,16,4,526.850088,52,45,973.90476,170,115,1795.019245,24,0,0.0,43,34,0.137616,113.886722,225.411839,4.535471,568.489842,886.94925,281.443777,106,66,945.0,102,70,966.0,72,45,1386.0,106,66,951.842002194258,102,70,968.114811319749,72,45,1391.27361985272,0,0,,20,4,715.100934105799,19,0,,4,0,,0,0,,31,0,,9,0,,10,0,,7,0,,117,3,23,10,22,13,2572,6336,256,300.0,1028.6981579950007,1011.3018420049992,300.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,140.0,153.2,0.9138381201044387,4.535471,113.886722,0.03829916407644976,1279.1018622023598,118.42219300000001,0.25,0.5,0.25,129.93392895307213,198.64711415411338,2640.0,368.99481445351466,44.0,20.0,35.79591836734694,38.20408163265306,-0.03125296942681555,-0.03814636407749905,0.04609867381153343,-0.02178555689870354,0.41402289210507115,507.3212421132644,0.0,368.99481445351466,2640.0,-250.0,1440.0,359.70093690249433,359.70093690249433,1440.0,2957.465338336366,0.0,0.0,1.0,1.0,0.0,1032.98282213027,1032.98282213027,1032.671348954626,0.31147317564409605,0.0,0.0,-0.0006549974304429422,0.0,0.0,496.4950382368085
b0_rl_b0_lcd1000_x18_20260907,2400,119,5,58,41,124,99,324,199,752.562993,5,0,0.0,12,4,522.434358,60,47,850.137274,193,136,1733.101395,19,0,0.0,44,30,0.654563,520.637179,30.060756,351.6078,436.432953,922.108149,325.722344,123,76,749.0,121,73,770.0,80,50,1435.0,123,76,752.562992522013,121,73,774.117974718267,80,50,1437.8415656526,0,0,,19,0,,10,0,,4,0,,0,0,,28,2,68.2189505851563,9,0,,10,0,,6,0,,98,0,21,5,18,2,2720,6667,223,600.0,1328.6981579950007,1311.3018420049993,600.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,119.0,153.2,0.7767624020887729,351.6078,520.637179,0.40310670564490575,1272.706352891348,872.244979,0.25,0.5,0.25,97.48667535230824,137.82573841298722,3840.0,371.2622439988662,44.0,20.0,35.79591836734694,38.20408163265306,-0.03535156785223004,-0.035275904867472896,0.05056655857405312,-0.020454132574550865,0.3552579344236967,285.51813051615727,0.0,371.2622439988662,3840.0,-250.0,1440.0,363.91893334126985,363.91893334126985,1440.0,3166.9802931844306,0.0,0.0,1.0,1.0,0.0,1070.675432567309,1070.405592599086,1070.1081246518875,0.027627978975942824,0.0,0.0,-0.0006801543327488466,300.0,0.0,655.3049712588154
b0_rl_b0_lcd1000_x18_20260907,2550,109,14,33,42,123,75,314,195,717.651599,0,0,0.0,12,4,526.768277,64,55,818.695179,198,133,1733.270889,33,0,0.0,45,18,3.195665,743.625193,325.262969,331.855447,695.081534,989.391004,345.786299,122,76,714.0,126,78,721.0,66,41,1386.0,122,76,717.651599304061,126,78,721.268405807742,66,41,1389.01606489768,0,0,,19,0,,12,0,,5,0,,0,0,,42,8,71.1038896253759,13,0,,11,0,,9,0,,94,7,15,7,7,1,2860,6915,198,900.0,1628.6981579950007,1611.3018420049993,300.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,109.0,153.2,0.7114882506527416,331.855447,743.625193,0.30856477992946485,1266.3428211268913,1075.48064,0.25,0.5,0.25,74.64864011948458,111.93610159346322,4440.0,380.39034081405896,44.0,20.0,35.79591836734694,38.20408163265306,-0.04135573802680792,-0.0421653844187575,0.053106692626732066,-0.02417175272432681,0.324984194769821,225.23124621741485,0.0,380.39034081405896,4440.0,-250.0,1800.0,372.70281246938777,372.70281246938777,1799.9999999999998,3265.866582007543,0.0,0.0,1.0,1.0,0.0,1090.7362823758074,1090.4611429498486,1090.2195813701933,0.033577846303160186,0.0,0.0,-0.0005829028495105051,600.0,0.0,636.0131276873561
b0_rl_b0_lcd1000_x18_20260907,2700,78,11,33,41,89,74,317,178,673.729276,4,0,0.0,13,1,533.250125,81,62,772.982061,200,146,1735.504769,22,0,0.0,61,50,0.193325,1289.43607,514.737031,303.297311,690.475333,1070.759111,259.395387,125,77,679.0,121,57,672.0,71,44,1372.0,125,77,679.742159176337,121,57,673.729275965586,71,44,1376.69002945364,0,0,,8,0,,10,0,,7,0,,0,0,,38,2,2.89262421763469,17,0,,8,0,,5,0,,76,0,2,11,10,2,2777,7022,163,1200.0,1800.0,1800.0,0.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,78.0,153.2,0.5091383812010444,303.297311,1289.43607,0.1904256635907099,1592.733381,1592.733381,0.25,0.5,0.25,31.256807484282017,79.3276654975083,4800.0,377.5013189546486,44.0,20.0,35.79591836734694,38.20408163265306,-0.03568923001344482,-0.03454760421788183,0.052626549579436244,-0.01617901662458454,0.2660245189236833,196.71397819299062,0.0,377.5013189546486,4800.0,-250.0,1440.0,370.1293234897959,370.1293234897959,1440.0,3077.4860086325434,0.0,0.0,1.0,1.0,0.0,1056.881159647379,1056.7040507123497,1056.6199176503972,0.09297587307673894,0.0,0.0,-0.00030207021180635884,900.0,0.0,660.24889628044
b0_rl_b0_lcd1000_x18_20260907,2850,46,17,25,63,63,88,275,171,947.034801,2,1,535.705998,13,5,520.207196,84,72,729.320809,212,147,1737.272191,21,0,0.0,61,38,0.344945,2090.963177,327.181611,140.279716,692.222718,995.170781,321.609658,98,62,1267.0,97,52,945.0,80,57,1365.0,98,62,1273.07020454696,97,52,947.034800691713,80,57,1368.22391280816,0,0,,11,0,,12,0,,6,0,,0,0,,29,0,,9,0,,11,0,,6,0,,44,6,2,11,5,17,2987,7053,151,1500.0,1800.0,1800.0,0.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,46.0,153.2,0.3002610966057441,140.279716,2090.963177,0.06287066120864503,2231.242893,2231.242893,0.25,0.5,0.25,0.3225232646091304,70.95065354851958,5100.0,370.8826683809524,44.0,20.0,35.79591836734694,38.20408163265306,-0.023046109826446948,-0.029029479342420395,0.033628897315133965,-0.019544138052660642,0.25164038002304245,233.63545118392423,0.0,370.8826683809524,5100.0,-250.0,1440.0,364.2847091972789,364.2847091972789,1440.0,3086.0040568366326,0.0,0.0,1.0,1.0,0.0,1053.9923412119988,1053.9389330181643,1053.920125594891,0.034600770561155514,0.0,0.0,-6.411070911774964e-05,1200.0,0.0,634.5857144446838
b0_rl_b0_lcd1000_x18_20260907,3000,6,5,32,71,11,103,260,174,1273.386528,3,3,530.826338,19,5,520.883213,80,72,712.0316,228,165,1735.390016,26,0,0.0,61,48,0.413253,1561.456054,390.304116,198.972875,561.79575,796.193757,125.130041,95,64,1267.0,90,58,1344.0,75,52,1302.0,95,64,1273.3865276703,90,58,1344.04281429502,75,52,1308.77910115823,0,0,,20,0,,15,0,,4,0,,0,0,,36,0,,14,0,,16,0,,12,0,,6,1,0,4,2,24,3145,7011,114,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,198.972875,1561.456054,0.1130252245474205,2220.086678535,1760.428929,0.25,0.5,0.25,0.324129143760145,77.88406712256679,5400.0,370.47201078458045,44.0,20.0,35.79591836734694,38.20408163265306,-0.03553225880851496,-0.03686308307185149,0.05103839205083749,-0.019868385081302398,0.18243729794928637,254.37800929729505,0.0,370.47201078458045,5400.0,370.47201078458045,5400.0,370.47201078458045,370.47201078458045,5400.0,3097.082000208519,0.0,0.0,1.0,1.0,0.0,1048.905284993613,1048.903843617541,1048.903707375302,0.001305133832829597,0.0,0.0,-6.184513415863684e-07,1500.0,0.0,657.3027901883366
b0_rl_b0_lcd1000_x18_20260907,3150,8,11,20,81,19,101,263,167,1337.032102,4,2,535.728646,22,8,515.376895,79,70,720.936616,253,173,1676.72528,17,0,0.0,61,46,0.94319,503.897194,219.252832,284.34838,721.523031,818.904943,147.809679,97,65,1337.0,93,57,1358.0,73,45,1379.0,97,65,1337.03210210892,93,57,1359.91950831256,73,45,1381.2822096552,0,0,,11,0,,10,0,,7,0,,0,0,,24,0,,15,0,,10,0,,6,0,,6,1,2,10,5,34,3243,7017,120,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265305,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,8.0,153.2,0.05221932114882507,284.34838,503.897194,0.36073577750276087,2208.986245142325,788.245574,0.25,0.5,0.25,0.36766258207249414,88.15712360495479,5400.0,365.19290398185944,44.0,20.0,29.795918367346943,44.20408163265305,-0.03569255073112565,-0.03489575601227557,0.05372063824967377,-0.02294635875326545,0.19827427874348422,284.8941609937465,0.0,365.19290398185944,5400.0,365.19290398185944,5400.0,365.19290398185944,365.19290398185944,5400.0,3244.0766719460266,0.0,0.0,1.0,1.0,0.0,1076.099794514296,1076.0981080214956,1076.0981080214956,0.0016864928002178203,0.0,0.0,-1.8321928975871687e-06,1800.0,0.0,683.0566742486349
b0_rl_b0_lcd1000_x18_20260907,3300,7,7,26,86,14,112,272,179,1280.047128,3,0,0.0,23,10,497.617015,90,81,663.872976,273,192,1679.167384,24,0,0.0,60,50,1.179069,937.233691,96.017494,157.092576,654.60865,818.379797,76.648153,100,68,1302.0,99,65,1274.0,73,46,1344.0,100,68,1305.93695892464,99,65,1280.04712798015,73,46,1346.18059908004,0,0,,11,0,,12,0,,15,0,,0,0,,22,2,232.703337599056,16,0,,8,0,,7,0,,6,1,1,6,6,39,3249,7057,126,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265305,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,7.0,153.2,0.04569190600522194,157.092576,937.233691,0.14355186450075408,2197.9413139166136,1094.326267,0.25,0.5,0.25,0.3623646354909482,93.59700333840713,5400.0,371.63760670294783,44.0,20.0,29.795918367346943,44.20408163265305,-0.032382768122447114,-0.032951721344603335,0.05008423675735241,-0.023542037285037676,0.20438362857420306,301.2391771654224,0.0,371.63760670294783,5400.0,371.63760670294783,5400.0,371.63760670294783,371.63760670294783,5400.0,3287.4338654238845,0.0,0.0,1.0,1.0,0.0,1083.1332753777415,1083.132638916622,1083.132638916622,0.0006364611194840109,0.0,0.0,9.127526694562169e-07,1800.0,0.0,669.3321929709496
b0_rl_b0_lcd1000_x18_20260907,3450,9,9,24,97,18,121,258,166,1336.24722,1,0,0.0,22,4,521.425852,102,86,626.449859,275,212,1656.570136,15,0,0.0,62,50,0.284596,715.335976,337.880639,182.484401,557.671536,733.874232,128.766219,102,73,1344.0,86,50,1330.0,70,43,1344.0,102,73,1345.74385294422,86,50,1336.24722006843,70,43,1348.09721005578,0,0,,24,0,,19,0,,14,0,,0,0,,26,0,,11,0,,10,0,,7,0,,8,6,1,3,4,50,3348,7095,139,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265305,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,9.0,153.2,0.0587467362924282,182.484401,715.335976,0.20325268358216378,2186.9516073470304,897.820377,0.25,0.5,0.25,0.35838662083430567,104.55114377482575,5400.0,370.0307536417233,44.0,20.0,29.795918367346943,44.20408163265305,-0.036921693457779625,-0.036559617973463965,0.04967064459102222,-0.021585577461334715,0.22718205534414182,334.1954773149556,0.0,370.0307536417233,5400.0,370.0307536417233,5400.0,370.0307536417233,370.0307536417233,5400.0,3225.4636721459146,0.0,0.0,1.0,1.0,0.0,1070.3155764074668,1070.3158121146607,1070.3158121146607,0.0002357071939513844,0.0,0.0,3.1208712836732702e-06,1800.0,0.0,670.6158424612155
b0_rl_b0_lcd1000_x18_20260907,3600,10,8,6,102,18,108,289,184,1286.485922,3,0,0.0,16,3,527.525423,101,92,630.686706,297,233,1668.615329,23,0,0.0,60,46,1.937794,902.110268,141.363309,286.959841,616.287045,718.353668,48.617237,115,81,1281.0,101,59,1337.0,73,44,1400.0,115,81,1286.48592220353,101,59,1338.23322943224,73,44,1400.1165145115,0,0,,13,0,,20,0,,2,0,,0,0,,24,0,,7,0,,7,0,,3,0,,7,0,3,8,6,55,3433,7175,126,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265305,24.0,20.978827940535083,72.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,10.0,153.2,0.06527415143603134,286.959841,902.110268,0.2413313048810312,2176.016849310295,1189.070109,0.25,0.5,0.25,0.34620519166729347,110.03145486851463,5400.0,341.4229573424036,44.0,20.0,29.795918367346943,44.20408163265305,-0.031230462229600242,-0.03878913245317239,0.04754630247155811,-0.020953820869260564,0.20891576290848116,350.4654353511098,0.0,341.4229573424036,5400.0,341.4229573424036,5400.0,341.4229573424036,341.4229573424036,5400.0,2964.697802124171,0.0,0.0,1.0,1.0,0.0,1049.311648854854,1049.3133999269598,1049.3133999269598,0.0017510721058897616,0.0,0.0,6.104064615107694e-06,1800.0,0.0,1009.1014569803799
b0_rl_b0_lcd1000_x18_20260907,3750,5,10,6,109,15,115,270,179,1249.316992,0,0,0.0,16,6,515.976468,106,88,626.19479,299,251,1684.165297,28,0,0.0,60,41,3.490673,960.001058,206.941028,122.061704,611.8871,882.201998,58.619626,102,71,1246.0,92,59,1337.0,76,49,1330.0,102,71,1249.31699225326,92,59,1337.39012932768,76,49,1335.47881192375,0,0,,10,0,,11,0,,10,0,,0,0,,34,1,238.743830091363,9,0,,10,0,,10,0,,4,1,1,9,6,62,3416,7031,130,124.28633016473941,621.431650823697,462.85467934104236,231.42733967052118,49.0,20.0,33.67911419887105,35.32088580112896,20.0,21.71492716651877,74.89157423839103,21.393498595090204,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,5.0,153.2,0.03263707571801567,122.061704,960.001058,0.11280464339646133,2165.1367650637435,1082.062762,0.25,0.5,0.25,3.234165541847628,110.2796322935061,1440.0,357.07214487074833,49.0,20.0,27.67911419887105,41.32088580112896,-0.039357494432336715,-0.03946793653561986,0.04705160588741286,-0.023368584058568675,0.21664612602334177,325.265951346665,0.0,357.07214487074833,1440.0,-250.0,1440.0,357.07214487074833,357.07214487074833,1440.0,2892.4266149142463,1.0,0.0,0.0,0.0,0.0,1025.7730063647764,1025.7726665872756,1025.7726665872756,0.00033977750081248814,0.0,0.0,2.0342811399447984e-06,1800.0,0.0,669.5296361644137
b0_rl_b0_lcd1000_x18_20260907,3900,9,19,24,81,28,105,260,174,1336.403801,1,0,0.0,18,3,527.557258,104,95,609.584166,298,249,1685.92576,30,0,0.0,60,47,1.123951,630.658842,281.984116,187.041708,511.40744,696.257708,470.23222,93,62,1330.0,89,56,1344.0,78,56,1365.0,93,62,1336.40380064615,89,56,1346.30811455378,78,56,1371.85146458337,0,0,,9,0,,11,0,,6,0,,0,0,,24,0,,14,0,,11,0,,8,0,,6,3,3,16,24,39,3382,6943,133,0.0,1137.3819448279312,971.1907155015474,0.0,59.0,20.0,25.71600794274201,33.28399205725799,20.0,21.714927166518766,74.89157423839103,21.3934985950902,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,9.0,153.2,0.0587467362924282,187.041708,630.658842,0.22874108131638166,2154.311081238425,817.70055,0.25,0.5,0.25,12.85048790103515,100.1244055506028,2108.572660329479,364.06037230839,53.0,20.0,31.71600794274201,33.28399205725799,-0.034892659963957184,-0.0331522162878064,0.05504471045566617,-0.018650334442346317,0.22362240306596434,339.5187988408236,0.0,364.06037230839,2108.572660329479,372.4363360272109,2108.572660329479,364.06037230839,364.06037230839,2108.572660329479,2915.204167539395,1.0,0.0,0.0,0.0,0.0,1032.498907426268,1032.4021499348169,1032.2975924933935,0.0077999499721954635,0.0,0.0,-0.00032240419146147806,124.28633016473941,0.0,618.9448272169784
